filename,true_label,predicted_label,prob_a_noamd,prob_b_amd
1515498_21016_0_0.png,0,0,0.8889074,0.1110927
1535030_21016_0_0.png,0,0,0.8680819,0.1319181
1537998_21015_1_1.png,0,0,0.88374645,0.116253555
1552660_21016_0_0.png,0,0,0.8638554,0.13614455
1553749_21016_0_0.png,0,0,0.8658257,0.1341743
1553751_21015_0_0.png,0,0,0.8732104,0.12678964
1557480_21016_1_0.png,0,0,0.8633929,0.13660707
1560389_21015_0_0.png,0,0,0.87797284,0.1220272
1574898_21016_0_0.png,0,0,0.8607792,0.13922074
1601635_21016_0_0.png,0,0,0.8634817,0.13651833
1632106_21016_1_0.png,0,0,0.8639242,0.13607582
1652487_21016_1_0.png,0,0,0.86014736,0.1398526
1663149_21016_0_0.png,0,0,0.8765832,0.12341677
1681117_21016_0_0.png,0,0,0.8710807,0.12891927
1697220_21015_0_0.png,0,0,0.8738223,0.12617776
1704670_21015_0_0.png,0,0,0.862512,0.137488
1708747_21016_0_0.png,0,0,0.8625977,0.13740228
1730885_21016_0_0.png,0,0,0.86835474,0.13164523
1736297_21016_0_0.png,0,0,0.8756736,0.12432646
1737240_21015_1_0.png,0,0,0.8762469,0.123753086
1782210_21016_0_0.png,0,0,0.86201835,0.13798171
1826552_21016_0_0.png,0,0,0.8876467,0.11235338
1840708_21015_1_0.png,0,0,0.8798085,0.12019149
1844778_21016_1_0.png,0,0,0.86836004,0.13163999
1855075_21015_0_0.png,0,0,0.8818433,0.11815668
1862962_21015_0_0.png,0,0,0.8744361,0.12556393
1897613_21016_0_0.png,0,0,0.8680518,0.13194823
1897754_21016_0_0.png,0,0,0.8636037,0.13639626
1902295_21016_0_0.png,0,0,0.8670984,0.13290165
1912841_21016_0_0.png,0,0,0.8562232,0.14377679
1926601_21015_1_0.png,0,0,0.8630147,0.13698529
1937126_21015_0_0.png,0,0,0.85938245,0.14061755
1951687_21015_0_0.png,0,0,0.86737293,0.13262704
1959318_21015_0_0.png,0,0,0.86854225,0.13145776
1965435_21015_1_0.png,0,0,0.8705075,0.12949254
1970295_21016_0_0.png,0,0,0.8561906,0.14380941
1973049_21015_1_0.png,0,0,0.8651653,0.13483472
1984835_21016_0_0.png,0,0,0.87460166,0.12539834
1986875_21016_0_0.png,0,0,0.86143476,0.1385652
2003584_21016_0_0.png,0,0,0.8706347,0.12936531
2016718_21015_0_0.png,0,0,0.8671344,0.13286561
2020618_21016_1_0.png,0,0,0.8809039,0.119096175
2021853_21015_1_0.png,0,0,0.8724634,0.12753665
2039753_21016_1_0.png,0,0,0.88601404,0.11398593
2071319_21016_0_0.png,0,0,0.86608005,0.13391995
2088201_21015_0_0.png,0,0,0.8674367,0.13256334
2102048_21015_0_0.png,0,0,0.8790764,0.1209236
2102787_21015_0_0.png,0,0,0.8736978,0.12630214
2109806_21016_0_0.png,0,0,0.86395025,0.13604972
2120628_21016_0_0.png,0,0,0.8625928,0.13740717
2128348_21015_0_0.png,0,0,0.86069775,0.13930228
2133699_21016_1_0.png,0,0,0.89372295,0.106277004
2140974_21015_1_0.png,0,0,0.86643654,0.1335635
2154562_21016_0_0.png,0,0,0.8652612,0.13473879
2156701_21015_0_0.png,0,0,0.86465126,0.13534872
2163214_21015_0_0.png,0,0,0.86064804,0.13935201
2165184_21015_0_0.png,0,0,0.8671977,0.1328023
2173281_21015_0_0.png,0,0,0.87580955,0.12419045
2183408_21016_0_0.png,0,0,0.863753,0.13624696
2192806_21015_0_0.png,0,0,0.8861139,0.113886155
2202486_21016_0_0.png,0,0,0.873925,0.1260751
2215678_21015_1_0.png,0,0,0.8723868,0.12761325
2232012_21015_1_0.png,0,0,0.87408364,0.12591633
2247731_21015_0_0.png,0,0,0.86359733,0.13640271
2270075_21016_0_0.png,0,0,0.8894543,0.110545725
2275268_21015_0_0.png,0,0,0.8598946,0.14010538
2284218_21016_0_0.png,0,0,0.8818855,0.11811447
2285374_21016_0_0.png,0,0,0.8759434,0.1240566
2291289_21016_0_0.png,0,0,0.835729,0.16427103
2312624_21015_0_0.png,0,0,0.87959456,0.1204054
2320996_21015_0_0.png,0,0,0.864441,0.13555896
2341253_21015_0_0.png,0,0,0.8393313,0.16066866
2343066_21015_0_0.png,0,0,0.86769104,0.13230895
2357888_21015_0_0.png,0,0,0.8579835,0.14201647
2359730_21015_0_0.png,0,0,0.8748576,0.12514235
2368772_21015_0_0.png,0,0,0.8727606,0.12723938
2372532_21016_1_0.png,0,0,0.864042,0.13595799
2408221_21015_0_0.png,0,0,0.88120806,0.11879198
2413269_21016_0_0.png,0,0,0.8591865,0.14081353
2427764_21015_0_0.png,0,0,0.87515485,0.124845125
2438151_21015_0_0.png,0,0,0.86459583,0.13540415
2449350_21016_0_0.png,0,0,0.85742736,0.14257264
2456355_21015_1_0.png,0,0,0.8736223,0.12637772
2461672_21015_0_0.png,0,0,0.86171824,0.1382818
2472799_21016_0_0.png,0,0,0.8606407,0.1393593
2477187_21015_1_0.png,0,0,0.86630815,0.13369185
2483720_21016_0_0.png,0,0,0.8523029,0.14769706
2489830_21016_1_0.png,0,0,0.8875571,0.11244291
2499510_21015_0_0.png,0,0,0.8765053,0.12349474
2507657_21016_0_0.png,0,0,0.8638106,0.13618939
2526740_21016_0_0.png,0,0,0.86325085,0.13674913
2528591_21016_0_0.png,0,0,0.8678858,0.13211413
2537297_21015_0_0.png,0,0,0.89066464,0.109335415
2551919_21015_1_0.png,0,0,0.889443,0.11055702
2563517_21015_0_0.png,0,0,0.8837241,0.11627583
2576580_21016_1_0.png,0,0,0.81534904,0.18465093
2585277_21015_0_0.png,0,0,0.87131554,0.1286844
2585605_21016_0_0.png,0,0,0.86416763,0.13583234
2588926_21015_0_0.png,0,0,0.8827889,0.11721113
2600105_21016_0_1.png,0,0,0.85814273,0.14185727
2633176_21016_0_0.png,0,0,0.86376905,0.13623095
2679483_21016_1_0.png,0,0,0.8931511,0.106848896
2685632_21015_0_0.png,0,0,0.86153024,0.13846979
2719722_21016_0_0.png,0,0,0.8601546,0.13984542
2721922_21015_0_0.png,0,0,0.8595224,0.14047757
2745458_21015_0_0.png,0,0,0.87393194,0.12606801
2757636_21015_0_0.png,0,0,0.8615746,0.13842538
2782516_21015_1_0.png,0,0,0.87257564,0.12742433
2805725_21016_0_0.png,0,0,0.85928893,0.14071105
2815362_21016_0_0.png,0,0,0.832364,0.16763599
2822071_21015_0_0.png,0,0,0.8641839,0.13581611
2836894_21015_0_0.png,0,0,0.8664766,0.13352334
2846579_21016_1_0.png,0,0,0.86521363,0.13478638
2853144_21016_0_0.png,0,0,0.8627416,0.13725844
2868164_21015_0_0.png,0,0,0.86258054,0.13741946
2871034_21015_0_0.png,0,0,0.8677327,0.1322673
2873232_21015_0_0.png,0,0,0.88851136,0.11148868
2881320_21016_1_0.png,0,0,0.88555616,0.114443876
2884620_21016_0_0.png,0,0,0.8650712,0.13492888
2888262_21016_0_0.png,0,0,0.8562242,0.14377582
2890162_21016_0_0.png,0,0,0.85997784,0.14002219
2917663_21015_0_0.png,0,0,0.85803556,0.14196444
2949081_21016_1_0.png,0,0,0.8673419,0.13265815
2968059_21016_1_0.png,0,0,0.88917327,0.1108268
2972541_21016_0_0.png,0,0,0.8611553,0.1388447
2973762_21015_0_0.png,0,0,0.86396426,0.13603574
2974159_21016_0_0.png,0,0,0.8762654,0.123734586
2975492_21016_1_0.png,0,0,0.8625603,0.13743977
3004980_21015_0_0.png,0,0,0.87455505,0.12544495
3036382_21016_0_0.png,0,0,0.8772249,0.12277507
3036937_21016_0_0.png,0,0,0.8771846,0.12281538
3042285_21015_0_0.png,0,0,0.8619683,0.13803174
3059488_21016_0_0.png,0,1,0.03408926,0.96591073
3067577_21015_0_0.png,0,0,0.86364764,0.13635229
3081358_21016_0_0.png,0,0,0.85478336,0.14521661
3083279_21016_0_0.png,0,0,0.86407644,0.13592349
3092906_21015_0_0.png,0,0,0.8602328,0.13976723
3097730_21015_0_0.png,0,0,0.86555916,0.13444082
3112861_21016_1_0.png,0,0,0.88942385,0.1105762
3115038_21016_1_0.png,0,0,0.88682103,0.11317892
3126241_21016_1_0.png,0,0,0.8861781,0.113821924
3132958_21015_0_0.png,0,0,0.8628567,0.13714328
3135604_21015_0_0.png,0,0,0.867953,0.13204698
3143757_21016_0_0.png,0,0,0.86172396,0.13827603
3152013_21015_0_0.png,0,0,0.87212884,0.12787113
3210309_21016_1_0.png,0,0,0.8742598,0.1257402
3213158_21016_0_0.png,0,0,0.8737933,0.1262067
3214719_21015_1_0.png,0,0,0.8746595,0.12534049
3220661_21015_0_0.png,0,0,0.8923099,0.107690096
3232160_21016_0_0.png,0,0,0.88335246,0.11664751
3238640_21015_0_0.png,0,0,0.8729204,0.12707962
3246947_21015_0_0.png,0,0,0.8658546,0.13414542
3266867_21015_0_0.png,0,0,0.86098605,0.13901393
3273293_21016_1_0.png,0,0,0.87274086,0.1272591
3291607_21015_0_0.png,0,0,0.851935,0.14806499
3295572_21015_0_0.png,0,0,0.87458915,0.12541084
3302184_21016_1_0.png,0,0,0.8816931,0.11830685
3303788_21015_0_0.png,0,0,0.8801515,0.11984853
3304628_21016_1_0.png,0,0,0.8650163,0.13498373
3346001_21016_0_0.png,0,0,0.86642426,0.13357574
3381767_21016_0_0.png,0,1,0.018277485,0.98172253
3393701_21016_0_0.png,0,0,0.86110395,0.13889597
3406454_21015_0_0.png,0,0,0.88145065,0.118549384
3442183_21015_0_0.png,0,0,0.8667807,0.13321935
3453675_21016_0_0.png,0,0,0.86614496,0.13385503
3455372_21015_0_0.png,0,0,0.8556034,0.14439656
3466158_21016_0_0.png,0,0,0.88032943,0.119670525
3480066_21016_1_0.png,0,0,0.8708554,0.12914462
3488530_21016_0_0.png,0,0,0.8873403,0.11265969
3500747_21015_0_0.png,0,0,0.86436784,0.13563214
3517390_21015_0_0.png,0,0,0.87951666,0.120483406
3517510_21016_0_0.png,0,0,0.8699315,0.13006842
3528682_21015_0_0.png,0,0,0.8643511,0.1356489
3540784_21016_1_0.png,0,0,0.8606554,0.13934454
3545495_21015_1_0.png,0,0,0.8596254,0.14037466
3569605_21016_0_0.png,0,0,0.8634653,0.13653469
3569620_21015_1_0.png,0,0,0.86488205,0.13511792
3577464_21015_0_0.png,0,0,0.8516549,0.14834519
3580339_21016_0_0.png,0,0,0.8647415,0.13525857
3581537_21016_0_0.png,0,0,0.836691,0.16330895
3593150_21016_1_0.png,0,0,0.8822906,0.11770943
3595229_21015_0_0.png,0,0,0.888117,0.111882985
3608666_21015_0_0.png,0,0,0.8642775,0.1357225
3619899_21015_0_0.png,0,0,0.86124986,0.13875018
3633033_21015_1_0.png,0,0,0.8902301,0.10976987
3642698_21015_0_0.png,0,0,0.88290274,0.1170973
3665587_21015_0_0.png,0,0,0.86321557,0.13678448
3666583_21016_1_0.png,0,0,0.86414784,0.13585213
3670750_21016_0_0.png,0,0,0.8643437,0.13565631
3675573_21015_0_0.png,0,0,0.8647975,0.13520259
3677332_21015_0_0.png,0,0,0.8664988,0.13350113
3692598_21015_0_0.png,0,0,0.8670352,0.13296476
3710966_21016_0_0.png,0,0,0.87122595,0.12877403
3712684_21015_1_0.png,0,0,0.8824657,0.11753422
3713635_21015_0_0.png,0,0,0.85620844,0.14379154
3714286_21015_1_0.png,0,0,0.8626394,0.13736051
3735116_21015_1_0.png,0,0,0.86211264,0.13788739
3739249_21016_0_0.png,0,0,0.88059455,0.11940543
3747207_21015_0_0.png,0,0,0.84050584,0.1594942
3750130_21016_0_0.png,0,0,0.87328935,0.12671068
3757353_21016_1_0.png,0,0,0.8608507,0.13914931
3758086_21016_0_0.png,0,0,0.8684984,0.13150164
3759184_21015_1_0.png,0,0,0.8732703,0.1267297
3782601_21016_0_0.png,0,0,0.8651585,0.13484155
3788232_21016_0_0.png,0,0,0.875842,0.12415805
3819338_21015_0_0.png,0,0,0.85853,0.14147003
3821541_21015_0_0.png,0,0,0.8680008,0.13199918
3837166_21015_1_0.png,0,0,0.86454034,0.1354597
3854320_21015_0_0.png,0,0,0.8300561,0.16994399
3866437_21015_0_0.png,0,0,0.86862105,0.13137895
3867969_21016_0_0.png,0,0,0.86424094,0.13575907
3880793_21015_1_0.png,0,0,0.8893067,0.11069331
3883826_21015_0_0.png,0,0,0.89078254,0.10921749
3889732_21016_0_0.png,0,0,0.86628586,0.13371414
3896214_21016_0_0.png,0,0,0.8626323,0.13736777
3908934_21016_1_0.png,0,0,0.87291175,0.12708822
3910674_21015_0_0.png,0,0,0.86131316,0.13868685
3919658_21015_0_0.png,0,0,0.8703478,0.12965219
3923587_21015_1_0.png,0,0,0.8658418,0.13415815
3926725_21016_0_0.png,0,0,0.8503451,0.14965491
3935681_21016_0_0.png,0,0,0.8533851,0.14661498
3945714_21015_0_0.png,0,0,0.8783023,0.121697746
3951801_21016_1_0.png,0,1,0.024738297,0.9752617
3960725_21016_0_0.png,0,0,0.87503326,0.12496675
3977319_21015_0_0.png,0,0,0.8691882,0.1308118
3978228_21016_0_0.png,0,0,0.8671176,0.13288245
3986061_21015_0_0.png,0,0,0.8662039,0.13379613
3989606_21016_0_0.png,0,0,0.8603225,0.13967751
3995966_21015_1_0.png,0,0,0.8693371,0.13066292
4000600_21016_1_0.png,0,0,0.88661844,0.113381565
4008587_21016_0_0.png,0,1,0.0452565,0.95474344
4019648_21016_1_0.png,0,0,0.86493504,0.13506499
4024308_21016_0_0.png,0,0,0.86114377,0.13885629
4043443_21016_0_0.png,0,0,0.88061154,0.11938844
4047283_21016_0_0.png,0,0,0.8731404,0.12685959
4084652_21016_1_0.png,0,0,0.86402845,0.13597156
4109978_21016_0_0.png,0,0,0.877352,0.122647986
4146349_21016_1_0.png,0,0,0.8742521,0.12574787
4158297_21016_1_0.png,0,0,0.86239564,0.13760436
4197728_21015_0_0.png,0,0,0.88204926,0.117950685
4199140_21015_1_0.png,0,0,0.8821824,0.11781764
4204893_21015_0_0.png,0,0,0.8769799,0.12302009
4206869_21015_1_0.png,0,0,0.86853087,0.13146913
4218219_21016_1_0.png,0,0,0.870758,0.12924205
4221430_21015_0_0.png,0,0,0.88820577,0.11179423
4222894_21016_1_0.png,0,0,0.86871433,0.13128571
4228877_21015_0_0.png,0,0,0.8750413,0.124958694
4229042_21016_0_0.png,0,0,0.8587191,0.14128093
4244571_21015_0_0.png,0,0,0.8634667,0.13653333
4248477_21016_0_0.png,0,0,0.86896217,0.13103779
4249088_21015_0_0.png,0,0,0.8938086,0.106191374
4253334_21015_1_0.png,0,0,0.8663876,0.13361244
4262947_21016_0_0.png,0,0,0.8582236,0.14177641
4266504_21016_0_0.png,0,0,0.86212426,0.13787575
4274657_21015_0_0.png,0,0,0.86595786,0.13404216
4308105_21015_1_0.png,0,1,0.02117127,0.9788287
4311696_21015_0_0.png,0,0,0.8842056,0.115794435
4314171_21016_0_1.png,0,0,0.8816827,0.118317254
4314661_21015_0_0.png,0,0,0.8573535,0.14264649
4314661_21016_0_0.png,0,0,0.86887467,0.13112536
4329106_21015_1_0.png,0,0,0.86914027,0.13085976
4330232_21016_0_0.png,0,0,0.8790266,0.120973386
4333302_21015_0_0.png,0,0,0.8691216,0.1308784
4367958_21016_0_0.png,0,0,0.8663912,0.13360882
4381568_21016_0_0.png,0,0,0.86305666,0.13694328
4445145_21016_0_0.png,0,0,0.86843985,0.13156018
4466913_21015_0_0.png,0,0,0.8683125,0.13168752
4488801_21015_0_0.png,0,0,0.85917664,0.14082336
4493037_21015_0_0.png,0,0,0.8593936,0.14060642
4504638_21015_1_0.png,0,0,0.84313536,0.15686466
4505028_21016_0_0.png,0,0,0.86373216,0.13626787
4535894_21016_0_0.png,0,0,0.867802,0.13219804
4538214_21015_0_0.png,0,0,0.8457977,0.15420227
4546863_21015_1_0.png,0,0,0.88546824,0.11453177
4549528_21016_0_0.png,0,0,0.85333526,0.14666475
4554312_21015_0_0.png,0,0,0.8604229,0.13957712
4557956_21015_0_0.png,0,0,0.79776883,0.20223111
4559426_21016_0_0.png,0,0,0.8805516,0.11944838
4568055_21015_0_0.png,0,0,0.8691734,0.13082664
4569390_21016_0_0.png,0,0,0.87135005,0.12865
4570807_21015_0_0.png,0,0,0.8476194,0.1523806
4587312_21016_0_0.png,0,0,0.8915205,0.10847951
4618199_21016_0_0.png,0,0,0.8596634,0.14033653
4637907_21015_0_0.png,0,0,0.8677666,0.13223343
4689650_21015_0_0.png,0,0,0.8636268,0.13637327
4720552_21015_1_0.png,0,0,0.86321914,0.13678093
4723952_21016_0_0.png,0,0,0.87860125,0.12139878
4724275_21015_0_0.png,0,0,0.86986685,0.13013315
4731434_21015_0_0.png,0,0,0.8694799,0.13052006
4732402_21015_0_0.png,0,0,0.8587158,0.14128421
4743789_21016_0_1.png,0,0,0.8639311,0.13606887
4758325_21015_0_0.png,0,0,0.8609833,0.1390167
4781206_21015_1_0.png,0,0,0.877453,0.12254697
4798553_21015_1_0.png,0,0,0.8686587,0.13134122
4801757_21016_0_0.png,0,0,0.87084794,0.12915212
4805734_21015_0_0.png,0,0,0.864413,0.135587
4821429_21016_0_0.png,0,0,0.87296975,0.12703028
4830531_21016_1_0.png,0,0,0.86439145,0.13560851
4832152_21016_0_0.png,0,0,0.8621423,0.13785768
4832509_21015_0_0.png,0,0,0.86989284,0.13010718
4837809_21016_0_0.png,0,0,0.8724298,0.12757014
4840037_21015_0_0.png,0,0,0.8770906,0.12290951
4849729_21016_1_0.png,0,0,0.87537175,0.12462823
4863770_21015_0_0.png,0,0,0.87901896,0.120981
4870598_21015_1_0.png,0,0,0.852688,0.147312
4893635_21015_0_0.png,0,0,0.8699735,0.13002656
4904993_21015_0_0.png,0,0,0.8738421,0.12615786
4917842_21016_0_0.png,0,0,0.87973654,0.1202635
4932133_21015_1_0.png,0,0,0.8553048,0.14469516
4935738_21016_0_0.png,0,0,0.8634311,0.13656892
4938364_21015_0_0.png,0,0,0.8712294,0.12877056
4948455_21015_0_0.png,0,0,0.87167335,0.12832667
4958616_21016_1_0.png,0,0,0.86993974,0.1300603
4968829_21015_0_0.png,0,0,0.8668477,0.1331523
4969707_21016_0_0.png,0,1,0.025658209,0.97434175
4974108_21015_1_0.png,0,0,0.8710851,0.12891492
4986281_21016_1_0.png,0,0,0.88459253,0.11540742
4992162_21015_1_0.png,0,0,0.8643143,0.13568565
5045384_21016_0_0.png,0,0,0.8615525,0.13844751
5060389_21015_0_0.png,0,0,0.8618709,0.13812913
5080584_21015_0_0.png,0,0,0.8686787,0.13132124
5092374_21015_1_0.png,0,0,0.8704829,0.12951705
5097977_21016_0_0.png,0,0,0.85470647,0.14529353
5146391_21015_0_0.png,0,0,0.85223806,0.14776199
5158731_21016_0_0.png,0,0,0.8646034,0.13539663
5169194_21016_0_0.png,0,0,0.87532246,0.12467753
5170070_21015_0_0.png,0,0,0.8677789,0.13222112
5183538_21016_1_0.png,0,0,0.8638477,0.1361523
5199888_21015_0_0.png,0,0,0.8744231,0.12557694
5203939_21015_1_0.png,0,0,0.8545551,0.14544493
5225003_21016_0_0.png,0,0,0.87754494,0.12245514
5228382_21015_0_0.png,0,0,0.875914,0.12408605
5242771_21016_0_0.png,0,0,0.85674536,0.14325461
5253450_21015_0_0.png,0,0,0.8658275,0.13417251
5262483_21016_0_0.png,0,0,0.8401033,0.15989666
5282139_21015_0_0.png,0,0,0.86606854,0.13393153
5294080_21015_0_0.png,0,0,0.87914497,0.12085497
5299948_21015_1_0.png,0,0,0.8646086,0.13539138
5304839_21015_0_0.png,0,0,0.87031746,0.12968254
5316967_21015_0_0.png,0,0,0.8813948,0.118605256
5327176_21016_0_0.png,0,0,0.8662884,0.13371156
5332398_21016_0_0.png,0,0,0.8734245,0.12657553
5337066_21015_1_0.png,0,0,0.8490292,0.15097085
5339536_21015_0_0.png,0,0,0.86603016,0.1339698
5346101_21015_0_0.png,0,0,0.85446393,0.14553612
5367610_21016_1_0.png,0,0,0.8540106,0.14598936
5373136_21015_0_0.png,0,0,0.8574901,0.14250991
5376386_21015_1_0.png,0,0,0.8808391,0.11916091
5403145_21016_1_0.png,0,0,0.8846049,0.11539511
5436740_21015_0_0.png,0,0,0.86659306,0.1334069
5441934_21015_1_0.png,0,0,0.8622755,0.13772455
5458636_21016_0_0.png,0,0,0.882544,0.117456034
5465421_21016_0_0.png,0,0,0.864616,0.13538407
5471791_21015_1_0.png,0,0,0.83552724,0.16447274
5479543_21015_0_0.png,0,0,0.881669,0.118331045
5512387_21016_0_0.png,0,0,0.88721454,0.1127855
5522537_21016_1_0.png,0,0,0.87530535,0.12469464
5533264_21015_0_0.png,0,0,0.858904,0.141096
5540488_21016_1_0.png,0,0,0.86214316,0.13785683
5544560_21015_0_0.png,0,0,0.8721015,0.12789848
5556812_21016_0_0.png,0,0,0.89199007,0.10800998
5572533_21015_1_0.png,0,0,0.86373127,0.13626876
5603376_21015_0_0.png,0,0,0.8928902,0.107109785
5641771_21015_0_1.png,0,0,0.8762733,0.12372671
5650558_21016_1_0.png,0,0,0.8866673,0.11333263
5683776_21016_0_0.png,0,0,0.8718014,0.1281986
5754655_21016_0_0.png,0,0,0.8670116,0.13298838
5785633_21015_0_0.png,0,0,0.859682,0.14031796
5789547_21015_0_0.png,0,0,0.8642818,0.1357182
5791854_21015_1_0.png,0,0,0.8632478,0.13675216
5800890_21015_0_0.png,0,0,0.8813333,0.1186667
5827884_21016_0_0.png,0,0,0.8822918,0.1177082
5882959_21015_0_0.png,0,0,0.8519762,0.14802377
5896368_21015_1_0.png,0,0,0.86245185,0.13754815
5905471_21015_1_0.png,0,0,0.86786693,0.13213305
5918179_21016_0_0.png,0,0,0.868162,0.131838
5927933_21016_1_0.png,0,0,0.87563527,0.12436475
5935747_21015_0_0.png,0,0,0.87262166,0.12737837
5942897_21016_0_0.png,0,0,0.87947744,0.12052253
5948118_21015_0_0.png,0,0,0.8626012,0.13739881
5949361_21015_0_0.png,0,0,0.87464005,0.12535991
5955947_21016_0_0.png,0,0,0.8707982,0.12920177
5962767_21015_0_0.png,0,0,0.8654938,0.1345062
5974103_21016_0_1.png,0,0,0.87637836,0.12362164
5976620_21015_0_0.png,0,0,0.8637188,0.13628119
5996670_21016_0_0.png,0,0,0.8585843,0.14141567
6003935_21016_0_0.png,0,0,0.86931825,0.1306818
6024218_21015_0_0.png,0,0,0.8643786,0.13562144
1023925_21015_0_0.png,1,0,0.8482091,0.15179093
1092742_21016_0_0.png,1,0,0.85667205,0.14332795
1117805_21016_0_0.png,1,0,0.879714,0.120285995
1166055_21015_0_0.png,1,0,0.870723,0.12927698
1171162_21016_0_0.png,1,0,0.86606413,0.13393584
1197634_21015_1_0.png,1,0,0.8480236,0.15197636
1257649_21015_0_0.png,1,0,0.86189705,0.13810298
1279742_21015_1_0.png,1,0,0.8583776,0.14162241
1279742_21016_1_0.png,1,0,0.8004443,0.19955568
1292815_21016_0_0.png,1,0,0.83254147,0.16745852
1310277_21016_0_0.png,1,1,0.26648378,0.7335162
1332898_21015_0_0.png,1,0,0.86820084,0.13179918
1332898_21016_0_0.png,1,0,0.7631837,0.23681624
1384796_21016_0_0.png,1,0,0.86358446,0.13641554
1412311_21016_0_0.png,1,0,0.8552399,0.14476006
1416363_21016_0_0.png,1,1,0.02430996,0.97569
1470027_21016_0_0.png,1,0,0.86996436,0.13003558
1473033_21015_0_0.png,1,0,0.852606,0.14739403
1474226_21015_0_0.png,1,0,0.87789583,0.12210416
1528206_21015_1_0.png,1,1,0.03954294,0.9604571
1528206_21016_1_0.png,1,1,0.20065518,0.79934484
1529147_21016_0_0.png,1,0,0.8365085,0.16349152
1548173_21015_0_0.png,1,0,0.87130314,0.12869681
1548173_21016_0_0.png,1,0,0.8645477,0.1354523
1619067_21015_0_0.png,1,0,0.82837987,0.17162007
1681156_21015_0_0.png,1,0,0.8266615,0.17333847
1715873_21016_0_0.png,1,0,0.8271459,0.17285413
1717437_21015_0_0.png,1,0,0.8137933,0.18620671
1721241_21016_0_0.png,1,0,0.8610268,0.13897319
1734645_21016_0_0.png,1,0,0.85096836,0.14903167
1783773_21015_0_0.png,1,0,0.53817147,0.46182853
1794791_21015_0_0.png,1,1,0.04596675,0.9540332
1794791_21016_0_0.png,1,1,0.02914978,0.9708502
1798044_21016_0_0.png,1,1,0.116563186,0.8834368
1839565_21016_0_0.png,1,1,0.07910117,0.9208988
1961304_21015_0_0.png,1,0,0.8742737,0.12572628
2185771_21016_0_0.png,1,1,0.017215947,0.98278403
2362553_21015_0_0.png,1,0,0.8669714,0.13302863
2364867_21015_0_0.png,1,0,0.8510319,0.14896812
2397648_21016_0_0.png,1,0,0.8642308,0.13576917
2404018_21016_0_0.png,1,0,0.8464283,0.15357174
2408896_21016_1_0.png,1,0,0.82008487,0.17991513
2457386_21016_0_0.png,1,1,0.019485006,0.980515
2503205_21015_1_0.png,1,1,0.020314401,0.9796856
2557653_21016_1_0.png,1,0,0.83095515,0.16904482
