filename,true_label,predicted_label,correct,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
20060407_45852_0200_PP_287.png,anodr,anodr,True,0.881588,0.046376,0.030181,0.024932,0.016923
IM001514_500.png,anodr,anodr,True,0.649731,0.168361,0.109449,0.056574,0.015885
20051205_58458_0400_PP_309.png,anodr,anodr,True,0.847280,0.071642,0.042261,0.022082,0.016735
IM003595_485.png,anodr,anodr,True,0.893339,0.015874,0.015445,0.038600,0.036741
20051130_55393_0400_PP_1251.png,anodr,anodr,True,0.939163,0.017193,0.017943,0.014661,0.011040
20060523_42953_0100_PP_409.png,anodr,anodr,True,0.909669,0.019331,0.034645,0.018020,0.018335
IM001089_115.png,anodr,anodr,True,0.823813,0.073005,0.059721,0.028271,0.015189
IM001636_374.png,anodr,anodr,True,0.863346,0.050300,0.042979,0.031345,0.012031
IM001912_850.png,anodr,anodr,True,0.820431,0.022141,0.044351,0.032992,0.080085
20060412_61365_0200_PP_274.png,anodr,anodr,True,0.921928,0.017019,0.026970,0.022438,0.011645
IM000319_1341.png,anodr,anodr,True,0.439877,0.211870,0.300557,0.022942,0.024753
20051116_44648_0400_PP_1036.png,anodr,anodr,True,0.888020,0.027286,0.018647,0.045761,0.020285
IM002803_297.png,anodr,anodr,True,0.652417,0.120435,0.167431,0.022331,0.037386
20060530_53742_0100_PP_1137.png,anodr,anodr,True,0.800223,0.109361,0.050652,0.030599,0.009165
20051021_57798_0100_PP_1322.png,anodr,anodr,True,0.882300,0.032143,0.013612,0.051733,0.020212
IM001211_539.png,anodr,anodr,True,0.524201,0.291530,0.097283,0.056972,0.030014
IM004093_554.png,anodr,anodr,True,0.895286,0.022166,0.035152,0.023749,0.023647
20051021_51476_0100_PP_150.png,anodr,anodr,True,0.860539,0.076599,0.026653,0.022686,0.013522
20051020_62577_0100_PP_479.png,anodr,anodr,True,0.889460,0.019823,0.038619,0.032395,0.019703
IM001217_13.png,anodr,anodr,True,0.873947,0.024102,0.043059,0.034981,0.023911
20060410_39229_0200_PP_1372.png,anodr,anodr,True,0.903370,0.027483,0.033674,0.024388,0.011085
20060523_49515_0100_PP_375.png,anodr,anodr,True,0.907810,0.020774,0.018777,0.031694,0.020946
IM000426_1210.png,anodr,anodr,True,0.562415,0.282718,0.133300,0.014338,0.007230
20051110_38111_0400_PP_429.png,anodr,anodr,True,0.920559,0.032003,0.016757,0.019844,0.010838
IM003950_362.png,anodr,anodr,True,0.585670,0.314198,0.055994,0.022701,0.021438
20060407_39687_0200_PP_101.png,anodr,anodr,True,0.718763,0.180089,0.044056,0.051636,0.005456
20051117_37078_0400_PP_559.png,anodr,anodr,True,0.871676,0.014012,0.048575,0.032781,0.032955
20051130_53991_0400_PP_277.png,anodr,anodr,True,0.901485,0.019759,0.030307,0.039079,0.009369
IM003035_1337.png,anodr,anodr,True,0.935747,0.011090,0.013297,0.015289,0.024576
IM002665_305.png,anodr,bmilddr,False,0.101416,0.601208,0.266532,0.008970,0.021873
20051216_44811_0200_PP_567.png,anodr,anodr,True,0.876837,0.023684,0.048377,0.029880,0.021222
20051130_59793_0400_PP_926.png,anodr,anodr,True,0.896499,0.046053,0.026786,0.020294,0.010368
20051214_57761_0100_PP_356.png,anodr,anodr,True,0.858396,0.035960,0.023776,0.039850,0.042018
20060407_43594_0200_PP_140.png,anodr,anodr,True,0.900721,0.031177,0.031277,0.022216,0.014610
IM001293_1316.png,anodr,anodr,True,0.660744,0.156047,0.136548,0.030232,0.016429
IM000938_1326.png,anodr,anodr,True,0.597167,0.075248,0.215163,0.043693,0.068730
20051205_59510_0400_PP_329.png,anodr,anodr,True,0.909589,0.029786,0.025539,0.020961,0.014125
IM002321_20.png,anodr,cmoderatedr,False,0.392633,0.088779,0.402708,0.072101,0.043779
IM001096_389.png,anodr,anodr,True,0.700626,0.115983,0.114327,0.034556,0.034508
20051130_54323_0400_PP_978.png,anodr,anodr,True,0.666653,0.248803,0.032074,0.034282,0.018188
IM004169_1293.png,anodr,anodr,True,0.623516,0.100886,0.091893,0.082881,0.100824
IM004240_1001.png,anodr,anodr,True,0.860342,0.034035,0.011607,0.052746,0.041271
IM000806_1346.png,anodr,anodr,True,0.894380,0.017832,0.036910,0.031953,0.018925
IM000190_367.png,anodr,anodr,True,0.704697,0.121037,0.122110,0.032023,0.020134
20060523_50631_0100_PP_91.png,anodr,anodr,True,0.910470,0.025622,0.035541,0.017366,0.011002
IM004343_1171.png,anodr,anodr,True,0.910155,0.023511,0.015751,0.032640,0.017943
20060410_39994_0200_PP_1378.png,anodr,anodr,True,0.854521,0.089591,0.021949,0.021139,0.012800
IM000412_840.png,anodr,anodr,True,0.862103,0.035027,0.066902,0.020978,0.014990
IM001737_1155.png,anodr,anodr,True,0.868623,0.048752,0.042154,0.028199,0.012272
20060412_57952_0200_PP_388.png,anodr,anodr,True,0.927857,0.013010,0.026518,0.021930,0.010685
IM000690_1157.png,anodr,anodr,True,0.853510,0.052726,0.047768,0.025488,0.020508
IM000762_979.png,anodr,anodr,True,0.916949,0.016355,0.024111,0.029695,0.012890
IM003625_143.png,anodr,anodr,True,0.776116,0.070740,0.103101,0.031530,0.018513
IM004639_1318.png,anodr,anodr,True,0.836977,0.089551,0.021694,0.035989,0.015790
IM000998_1244.png,anodr,cmoderatedr,False,0.237878,0.092095,0.284158,0.198901,0.186969
20051020_62461_0100_PP_76.png,anodr,anodr,True,0.852979,0.030129,0.017943,0.057780,0.041170
20060410_44601_0200_PP_1013.png,anodr,anodr,True,0.912325,0.027140,0.021229,0.025476,0.013831
IM000887_1187.png,anodr,anodr,True,0.359325,0.310813,0.237340,0.021876,0.070647
20051205_57879_0400_PP_1254.png,anodr,anodr,True,0.919804,0.022144,0.019319,0.022658,0.016074
20060407_39184_0200_PP_373.png,anodr,anodr,True,0.914723,0.009338,0.042677,0.018894,0.014368
IM000704_1130.png,anodr,anodr,True,0.773800,0.109286,0.070730,0.036596,0.009588
20051201_37337_0400_PP_839.png,anodr,anodr,True,0.908895,0.030576,0.019088,0.026314,0.015127
IM003759_1223.png,anodr,anodr,True,0.744015,0.124950,0.034927,0.062876,0.033232
IM001440_1078.png,anodr,anodr,True,0.899443,0.012031,0.022704,0.025349,0.040473
IM001153_1291.png,anodr,anodr,True,0.887768,0.034882,0.025108,0.026783,0.025458
IM004012_1285.png,anodr,anodr,True,0.907039,0.031633,0.018885,0.030901,0.011543
IM001630_851.png,anodr,anodr,True,0.853354,0.045327,0.042309,0.026631,0.032378
IM000833_1161.png,anodr,anodr,True,0.801725,0.087743,0.063620,0.033802,0.013111
20051214_56438_0100_PP_22.png,anodr,anodr,True,0.930012,0.020308,0.018233,0.020524,0.010923
IM004529_1024.png,anodr,anodr,True,0.858310,0.031596,0.035350,0.038425,0.036319
20051205_57651_0400_PP_52.png,anodr,anodr,True,0.911307,0.043711,0.017028,0.018981,0.008973
20060411_61687_0200_PP_431.png,anodr,anodr,True,0.821901,0.062671,0.072041,0.033213,0.010174
20051110_38313_0400_PP_1041.png,anodr,anodr,True,0.932133,0.009912,0.029180,0.019737,0.009038
20051020_44692_0100_PP_419.png,anodr,anodr,True,0.930520,0.019106,0.016485,0.021733,0.012156
20060412_59259_0200_PP_364.png,anodr,anodr,True,0.933362,0.022333,0.017103,0.015872,0.011330
IM002853_1180.png,anodr,anodr,True,0.857237,0.033718,0.029095,0.037155,0.042794
20051205_58354_0400_PP_1282.png,anodr,anodr,True,0.828385,0.104199,0.020132,0.020622,0.026662
IM001103_569.png,anodr,anodr,True,0.797961,0.050051,0.085251,0.043571,0.023166
IM001034_492.png,anodr,anodr,True,0.493507,0.216624,0.193229,0.068374,0.028266
IM000560_1233.png,anodr,cmoderatedr,False,0.145227,0.177940,0.596622,0.053662,0.026549
IM004569_1249.png,anodr,anodr,True,0.886845,0.032841,0.024911,0.036579,0.018824
20060523_48709_0100_PP_541.png,anodr,anodr,True,0.830633,0.085383,0.022667,0.039723,0.021594
20051130_55107_0400_PP_316.png,anodr,anodr,True,0.927610,0.017946,0.023711,0.020931,0.009802
20060529_56563_0100_PP_100.png,anodr,anodr,True,0.924642,0.019564,0.021962,0.029493,0.004340
20051130_55323_0400_PP_883.png,anodr,anodr,True,0.918230,0.041434,0.009729,0.019318,0.011290
20051130_58998_0400_PP_543.png,anodr,anodr,True,0.932046,0.007718,0.024861,0.022405,0.012970
IM003857_386.png,anodr,anodr,True,0.740977,0.131134,0.049901,0.037924,0.040064
IM000703_1175.png,anodr,anodr,True,0.651334,0.099293,0.148587,0.061257,0.039529
20060407_45107_0200_PP_1345.png,anodr,anodr,True,0.914980,0.026391,0.018104,0.026745,0.013779
IM002725_1132.png,anodr,cmoderatedr,False,0.149738,0.300976,0.416044,0.021357,0.111885
IM001758_360.png,anodr,anodr,True,0.834316,0.059098,0.055195,0.036796,0.014594
IM000450_459.png,anodr,anodr,True,0.928474,0.014813,0.022843,0.020783,0.013088
IM003596_1314.png,anodr,anodr,True,0.746088,0.105582,0.097279,0.025601,0.025449
20060407_39546_0200_PP_545.png,anodr,anodr,True,0.891633,0.034392,0.020008,0.040286,0.013681
20060530_53954_0100_PP_103.png,anodr,anodr,True,0.882988,0.054100,0.026256,0.021862,0.014794
IM004227_318.png,anodr,anodr,True,0.907354,0.035098,0.009925,0.036576,0.011046
20060523_43354_0100_PP_1093.png,anodr,anodr,True,0.927948,0.020519,0.027521,0.015437,0.008575
IM003794_1134.png,anodr,anodr,True,0.775297,0.079310,0.078698,0.044614,0.022082
IM001513_913.png,anodr,anodr,True,0.926706,0.019992,0.022089,0.023793,0.007421
20051130_59964_0400_PP_312.png,anodr,anodr,True,0.889008,0.042437,0.034287,0.026005,0.008264
20051201_38291_0400_PP_468.png,anodr,anodr,True,0.894994,0.022543,0.027715,0.027190,0.027558
20051201_38475_0400_PP_560.png,anodr,anodr,True,0.880026,0.034984,0.033625,0.027434,0.023930
20051130_54301_0400_PP_93.png,anodr,anodr,True,0.361242,0.207459,0.331016,0.047596,0.052687
IM003840_1265.png,anodr,bmilddr,False,0.250917,0.448136,0.184271,0.074405,0.042270
IM001797_1280.png,anodr,anodr,True,0.674144,0.157734,0.103528,0.048320,0.016275
IM004035_972.png,anodr,anodr,True,0.887481,0.040664,0.028227,0.028928,0.014698
IM001185_935.png,anodr,anodr,True,0.903376,0.016529,0.024681,0.018598,0.036815
20060523_49663_0100_PP_455.png,anodr,anodr,True,0.731358,0.120632,0.093174,0.033645,0.021191
20051213_62572_0100_PP_1176.png,anodr,anodr,True,0.877635,0.044812,0.051093,0.018470,0.007990
20060410_44802_0200_PP_1069.png,anodr,cmoderatedr,False,0.033328,0.090339,0.838007,0.033730,0.004595
IM001138_1019.png,anodr,anodr,True,0.653693,0.099052,0.211685,0.021095,0.014475
IM000306_997.png,anodr,anodr,True,0.838911,0.047553,0.033143,0.041496,0.038897
IM001984_909.png,anodr,anodr,True,0.910510,0.017018,0.031888,0.025961,0.014623
20060523_45548_0100_PP_1229.png,anodr,anodr,True,0.909713,0.022849,0.036207,0.022061,0.009170
IM003207_1256.png,anodr,anodr,True,0.777561,0.023134,0.090822,0.023835,0.084648
IM002322_54.png,anodr,anodr,True,0.937700,0.016833,0.013459,0.018849,0.013159
IM004553_446.png,anodr,anodr,True,0.819010,0.047868,0.077180,0.033712,0.022229
IM002845_1101.png,anodr,anodr,True,0.733370,0.091648,0.072125,0.047169,0.055688
20051021_39845_0100_PP_315.png,anodr,anodr,True,0.935964,0.013164,0.012272,0.027980,0.010620
IM000537_405.png,anodr,anodr,True,0.866859,0.041015,0.047545,0.021183,0.023398
IM004798_1025.png,anodr,anodr,True,0.658490,0.066089,0.209250,0.041562,0.024610
IM003208_564.png,anodr,anodr,True,0.514109,0.026042,0.334020,0.052281,0.073548
20051130_54476_0400_PP_394.png,anodr,anodr,True,0.939478,0.011048,0.015469,0.019089,0.014915
20060411_58469_0200_PP_982.png,anodr,anodr,True,0.902793,0.010436,0.038871,0.028062,0.019838
IM001336_470.png,anodr,anodr,True,0.709409,0.074710,0.173595,0.032792,0.009494
IM003826_490.png,anodr,anodr,True,0.728986,0.150631,0.038412,0.049438,0.032533
20051020_64836_0100_PP_1270.png,anodr,anodr,True,0.911509,0.024622,0.032472,0.021387,0.010011
IM003787_848.png,anodr,anodr,True,0.861707,0.033689,0.031918,0.056935,0.015750
20051205_58037_0400_PP_835.png,anodr,anodr,True,0.833114,0.088192,0.040599,0.027053,0.011043
IM002493_306.png,anodr,anodr,True,0.850047,0.020614,0.095370,0.016010,0.017959
20051201_38211_0400_PP_1174.png,anodr,anodr,True,0.686243,0.111643,0.142622,0.043379,0.016114
20060407_43258_0200_PP_118.png,anodr,anodr,True,0.919491,0.026400,0.022795,0.023396,0.007919
IM004154_501.png,anodr,anodr,True,0.846263,0.047005,0.046968,0.032360,0.027404
20060410_41880_0200_PP_1266.png,anodr,anodr,True,0.929448,0.018307,0.018553,0.022230,0.011464
IM000761_433.png,anodr,anodr,True,0.902317,0.022074,0.028940,0.031190,0.015479
20051130_54121_0400_PP_1281.png,anodr,anodr,True,0.914821,0.032334,0.017704,0.025957,0.009184
20051216_44420_0200_PP_379.png,anodr,anodr,True,0.904278,0.039198,0.018147,0.022457,0.015921
IM002251_1169.png,anodr,anodr,True,0.912684,0.020531,0.032598,0.021539,0.012647
20060407_41980_0200_PP_1347.png,anodr,anodr,True,0.910463,0.025008,0.021698,0.028810,0.014021
IM000595_884.png,anodr,anodr,True,0.918607,0.008486,0.026532,0.034232,0.012142
20051216_47536_0200_PP_1339.png,anodr,anodr,True,0.925770,0.018015,0.018488,0.027634,0.010094
IM001321_1239.png,anodr,anodr,True,0.859269,0.033308,0.043107,0.046257,0.018059
IM001453_31.png,anodr,anodr,True,0.914268,0.021945,0.037022,0.017681,0.009084
20060523_45316_0100_PP_1213.png,anodr,anodr,True,0.885949,0.026355,0.046080,0.024430,0.017186
IM003474_138.png,anodr,anodr,True,0.718448,0.108096,0.066757,0.054721,0.051979
20051205_59754_0400_PP_880.png,anodr,anodr,True,0.931762,0.021891,0.014488,0.015213,0.016646
20060522_45796_0100_PP_1360.png,anodr,anodr,True,0.892960,0.033913,0.030992,0.026547,0.015587
IM004621_891.png,anodr,anodr,True,0.832751,0.067755,0.051870,0.033271,0.014352
IM002822_348.png,anodr,anodr,True,0.922046,0.017922,0.023604,0.024409,0.012020
20060523_43123_0100_PP_123.png,anodr,anodr,True,0.896483,0.018925,0.029642,0.034616,0.020335
IM002466_900.png,anodr,anodr,True,0.469147,0.252008,0.177711,0.050641,0.050493
IM001745_107.png,anodr,cmoderatedr,False,0.243739,0.136621,0.559082,0.054487,0.006071
IM002516_24.png,anodr,anodr,True,0.806562,0.034746,0.093586,0.024959,0.040148
20051201_37390_0400_PP_833.png,anodr,anodr,True,0.913216,0.035590,0.021313,0.020713,0.009167
IM000056_1358.png,anodr,anodr,True,0.758729,0.104494,0.097155,0.028667,0.010955
20051216_44252_0200_PP_952.png,anodr,anodr,True,0.872734,0.052564,0.047072,0.017667,0.009963
IM004737_438.png,anodr,anodr,True,0.677753,0.165291,0.083340,0.032456,0.041160
20060522_46104_0100_PP_1302.png,anodr,anodr,True,0.915535,0.026766,0.020167,0.025950,0.011582
IM002939_427.png,anodr,cmoderatedr,False,0.229762,0.191888,0.314002,0.055678,0.208669
IM001461_1186.png,anodr,anodr,True,0.921999,0.023571,0.027639,0.017199,0.009592
20060523_45449_0100_PP_1269.png,anodr,anodr,True,0.385733,0.366937,0.187062,0.033381,0.026886
IM002894_1099.png,anodr,anodr,True,0.902452,0.022171,0.028448,0.025059,0.021869
IM001423_465.png,anodr,anodr,True,0.485511,0.078074,0.046311,0.112646,0.277457
20051020_44338_0100_PP_547.png,anodr,anodr,True,0.709486,0.087641,0.060648,0.091010,0.051215
20060411_61702_0200_PP_1040.png,anodr,anodr,True,0.682312,0.190051,0.094919,0.019917,0.012800
20060522_46149_0100_PP_1012.png,anodr,anodr,True,0.918404,0.021421,0.025955,0.024556,0.009664
IM004028_147.png,anodr,cmoderatedr,False,0.054867,0.118571,0.798419,0.025468,0.002675
IM004276_1147.png,anodr,anodr,True,0.436821,0.104239,0.220951,0.089769,0.148221
IM000213_987.png,anodr,anodr,True,0.491102,0.107700,0.275338,0.078591,0.047268
IM001329_992.png,anodr,anodr,True,0.920281,0.017148,0.031759,0.022333,0.008480
20051205_59538_0400_PP_534.png,anodr,anodr,True,0.914936,0.035758,0.017622,0.018705,0.012979
IM002997_1049.png,anodr,anodr,True,0.927647,0.019111,0.016555,0.026327,0.010360
20051214_42197_0100_PP_1288.png,anodr,anodr,True,0.928185,0.022419,0.022011,0.019824,0.007561
20051216_44221_0200_PP_548.png,anodr,anodr,True,0.899235,0.034204,0.030668,0.024437,0.011455
IM000917_1298.png,anodr,anodr,True,0.377075,0.252830,0.333520,0.023910,0.012665
IM002465_440.png,anodr,bmilddr,False,0.119254,0.521572,0.345035,0.009026,0.005113
IM002020_437.png,anodr,anodr,True,0.879117,0.019409,0.042433,0.032652,0.026389
20060412_52425_0200_PP_1292.png,anodr,anodr,True,0.913251,0.018853,0.028856,0.024166,0.014874
20051214_51308_0100_PP_1342.png,anodr,anodr,True,0.898387,0.015165,0.022418,0.047296,0.016734
20051201_37409_0400_PP_1340.png,anodr,anodr,True,0.867154,0.073952,0.031124,0.010259,0.017511
20060529_56948_0100_PP_857.png,anodr,anodr,True,0.913421,0.022753,0.027855,0.025173,0.010798
20051130_54257_0400_PP_506.png,anodr,anodr,True,0.686619,0.163456,0.091007,0.039342,0.019576
IM000515_130.png,anodr,anodr,True,0.939936,0.014432,0.012140,0.019893,0.013600
IM001560_1370.png,anodr,anodr,True,0.831215,0.041560,0.082125,0.034072,0.011028
IM002399_1154.png,anodr,anodr,True,0.854401,0.020762,0.066705,0.038906,0.019227
IM001832_815.png,anodr,anodr,True,0.817554,0.035040,0.052600,0.027089,0.067717
IM001948_416.png,anodr,anodr,True,0.634396,0.113812,0.095747,0.118370,0.037676
IM001416_1315.png,anodr,anodr,True,0.877441,0.035364,0.045335,0.024491,0.017369
20060523_50616_0100_PP_136.png,anodr,anodr,True,0.875568,0.035786,0.051952,0.023739,0.012955
20051130_55037_0400_PP_443.png,anodr,anodr,True,0.830389,0.046857,0.055128,0.038344,0.029282
IM001322_976.png,anodr,anodr,True,0.852794,0.028332,0.032798,0.060941,0.025136
20051205_60119_0400_PP_451.png,anodr,anodr,True,0.917045,0.028955,0.024385,0.018145,0.011470
20060410_43979_0200_PP_276.png,anodr,anodr,True,0.764515,0.081012,0.094261,0.050096,0.010115
IM003520_62.png,anodr,anodr,True,0.885386,0.038890,0.037517,0.023025,0.015181
IM002643_323.png,anodr,anodr,True,0.885090,0.036614,0.049052,0.016539,0.012705
IM000888_1310.png,anodr,anodr,True,0.688697,0.105485,0.142102,0.032589,0.031127
20051201_37534_0400_PP_906.png,anodr,anodr,True,0.890707,0.042285,0.017782,0.025799,0.023428
20051130_54595_0400_PP_940.png,anodr,anodr,True,0.470027,0.403842,0.065743,0.026080,0.034308
IM002052_960.png,anodr,anodr,True,0.876356,0.036111,0.040060,0.020841,0.026632
IM004398_352.png,anodr,anodr,True,0.780715,0.127269,0.037152,0.032208,0.022656
IM002578_1234.png,anodr,anodr,True,0.875090,0.050044,0.024887,0.036869,0.013110
20060523_49120_0100_PP_85.png,anodr,anodr,True,0.922213,0.022933,0.020537,0.017754,0.016562
20051020_64653_0100_PP_124.png,anodr,anodr,True,0.904257,0.044479,0.021933,0.021692,0.007638
20051130_59457_0400_PP_1053.png,anodr,anodr,True,0.917506,0.044230,0.015700,0.014526,0.008038
IM002335_1195.png,anodr,anodr,True,0.841834,0.045571,0.051644,0.023417,0.037534
IM003264_1209.png,anodr,anodr,True,0.837949,0.091563,0.022986,0.033407,0.014094
20051205_59379_0400_PP_842.png,anodr,anodr,True,0.926902,0.014888,0.028395,0.019715,0.010101
20051214_51342_0100_PP_970.png,anodr,anodr,True,0.882426,0.024783,0.039938,0.036392,0.016461
IM003982_1260.png,anodr,anodr,True,0.886325,0.027803,0.035185,0.040171,0.010516
20051205_58502_0400_PP_482.png,anodr,anodr,True,0.884166,0.063667,0.019965,0.019056,0.013145
20051213_61802_0100_PP_408.png,anodr,anodr,True,0.904560,0.046322,0.013221,0.025048,0.010848
20060411_58808_0200_PP_125.png,anodr,anodr,True,0.920540,0.015551,0.027976,0.021404,0.014529
20060530_53597_0100_PP_565.png,anodr,anodr,True,0.880929,0.034625,0.033389,0.032025,0.019033
IM000991_932.png,anodr,anodr,True,0.585997,0.196019,0.157233,0.035901,0.024851
20060410_40499_0200_PP_15.png,anodr,anodr,True,0.903250,0.015515,0.048151,0.018572,0.014511
20051205_59923_0400_PP_1307.png,anodr,anodr,True,0.909248,0.025778,0.023953,0.022844,0.018177
IM002732_914.png,anodr,anodr,True,0.540362,0.131095,0.234787,0.029333,0.064423
IM003626_936.png,anodr,anodr,True,0.748454,0.137358,0.052169,0.044550,0.017469
IM003124_382.png,anodr,anodr,True,0.890772,0.032661,0.034101,0.026132,0.016334
IM004654_411.png,anodr,anodr,True,0.766040,0.093567,0.028225,0.043626,0.068542
20051213_61406_0100_PP_1027.png,anodr,anodr,True,0.891367,0.031929,0.020844,0.031270,0.024589
IM001765_999.png,anodr,anodr,True,0.866290,0.020708,0.051824,0.043900,0.017278
20060412_60773_0200_PP_319.png,anodr,anodr,True,0.917717,0.026012,0.020446,0.024079,0.011746
IM001167_817.png,anodr,anodr,True,0.410637,0.315626,0.237343,0.009435,0.026959
IM004669_1361.png,anodr,anodr,True,0.920719,0.019623,0.025862,0.017710,0.016085
IM002658_478.png,anodr,anodr,True,0.923757,0.021073,0.029206,0.019029,0.006934
20051213_62314_0100_PP_1325.png,anodr,anodr,True,0.906845,0.024560,0.028488,0.027302,0.012805
IM001744_864.png,anodr,anodr,True,0.435471,0.171217,0.351410,0.027245,0.014657
20051205_60093_0400_PP_1286.png,anodr,anodr,True,0.928173,0.022953,0.021117,0.019383,0.008374
IM002449_928.png,anodr,cmoderatedr,False,0.374655,0.120732,0.387254,0.052886,0.064473
20060412_52098_0200_PP_491.png,anodr,anodr,True,0.898428,0.023205,0.024968,0.035700,0.017698
20060412_57974_0200_PP_94.png,anodr,anodr,True,0.903766,0.023143,0.031968,0.027552,0.013571
20060407_39155_0200_PP_855.png,anodr,anodr,True,0.901537,0.019456,0.037722,0.024290,0.016995
20051130_59869_0400_PP_520.png,anodr,anodr,True,0.931903,0.015982,0.027031,0.016776,0.008308
IM003893_377.png,anodr,anodr,True,0.875993,0.039728,0.043952,0.028125,0.012202
20060407_44529_0200_PP_1212.png,anodr,anodr,True,0.906613,0.020434,0.018193,0.031449,0.023312
20051130_55004_0400_PP_1259.png,anodr,anodr,True,0.905861,0.020551,0.027951,0.025520,0.020117
IM000212_37.png,anodr,anodr,True,0.893856,0.017279,0.023964,0.049312,0.015589
20051116_43801_0400_PP_325.png,anodr,anodr,True,0.882814,0.032424,0.026171,0.031368,0.027223
IM000805_291.png,anodr,anodr,True,0.865426,0.025296,0.053312,0.034964,0.021002
20051021_58035_0100_PP_1138.png,anodr,anodr,True,0.898631,0.035197,0.029473,0.013604,0.023094
IM000812_142.png,anodr,anodr,True,0.754064,0.057976,0.085847,0.067003,0.035110
20060407_43834_0200_PP_1162.png,anodr,anodr,True,0.913024,0.021717,0.034070,0.022751,0.008438
20051110_38472_0400_PP_1127.png,anodr,anodr,True,0.758077,0.182036,0.022716,0.026736,0.010435
IM000198_941.png,anodr,anodr,True,0.820849,0.070474,0.061389,0.032325,0.014963
20051130_53663_0400_PP_510.png,anodr,anodr,True,0.696350,0.074159,0.116648,0.040896,0.071947
IM002156_838.png,anodr,cmoderatedr,False,0.134502,0.161268,0.636955,0.036226,0.031049
IM001483_279.png,anodr,anodr,True,0.855935,0.033213,0.071383,0.025124,0.014345
20060410_45188_0200_PP_544.png,anodr,anodr,True,0.916919,0.020235,0.031163,0.018104,0.013579
IM003577_304.png,anodr,anodr,True,0.746376,0.046275,0.140913,0.044976,0.021461
20060407_41312_0200_PP_895.png,anodr,anodr,True,0.927386,0.020878,0.016724,0.024710,0.010302
IM001950_361.png,anodr,anodr,True,0.723209,0.071020,0.149137,0.024789,0.031846
IM004305_1262.png,anodr,anodr,True,0.866853,0.031081,0.063431,0.027700,0.010935
IM001161_1237.png,anodr,anodr,True,0.635278,0.073623,0.202999,0.074867,0.013233
IM003894_407.png,anodr,anodr,True,0.833849,0.071109,0.026979,0.046384,0.021678
20060407_39567_0200_PP_1168.png,anodr,anodr,True,0.855831,0.051713,0.040530,0.041189,0.010737
20060529_56013_0100_PP_1065.png,anodr,anodr,True,0.882811,0.029399,0.035317,0.036698,0.015774
20051110_35239_0400_PP_836.png,anodr,anodr,True,0.915102,0.035064,0.019434,0.021418,0.008982
