filename,true_label,predicted_label,correct,prob_a_noamd,prob_b_amd
V0071.jpg,a_noamd,b_amd,False,0.181075,0.818925
V0278.jpg,a_noamd,a_noamd,True,0.520534,0.479466
V0317.jpg,a_noamd,b_amd,False,0.020328,0.979672
N0136.jpg,a_noamd,a_noamd,True,0.750597,0.249403
T0211.jpg,a_noamd,a_noamd,True,0.517306,0.482694
V0195.jpg,a_noamd,a_noamd,True,0.598452,0.401548
V0307.jpg,a_noamd,a_noamd,True,0.810910,0.189090
T0310.jpg,a_noamd,a_noamd,True,0.522142,0.477858
V0395.jpg,a_noamd,a_noamd,True,0.652606,0.347394
N0148.jpg,a_noamd,a_noamd,True,0.838254,0.161746
V0207.jpg,a_noamd,a_noamd,True,0.531401,0.468599
T0389.jpg,a_noamd,a_noamd,True,0.614685,0.385316
N0154.jpg,a_noamd,b_amd,False,0.470959,0.529041
V0204.jpg,a_noamd,a_noamd,True,0.730427,0.269573
T0332.jpg,a_noamd,a_noamd,True,0.741461,0.258539
N0040.jpg,a_noamd,b_amd,False,0.026489,0.973511
V0069.jpg,a_noamd,a_noamd,True,0.660316,0.339684
V0168.jpg,a_noamd,a_noamd,True,0.875267,0.124733
N0047.jpg,a_noamd,a_noamd,True,0.513618,0.486382
T0208.jpg,a_noamd,a_noamd,True,0.549371,0.450629
N0120.jpg,a_noamd,b_amd,False,0.464900,0.535100
T0119.jpg,a_noamd,b_amd,False,0.499595,0.500405
N0153.jpg,a_noamd,b_amd,False,0.463480,0.536520
T0078.jpg,a_noamd,b_amd,False,0.338924,0.661076
V0148.jpg,a_noamd,a_noamd,True,0.649085,0.350915
N0002.jpg,a_noamd,a_noamd,True,0.723493,0.276507
T0341.jpg,a_noamd,b_amd,False,0.109064,0.890936
T0275.jpg,a_noamd,a_noamd,True,0.689206,0.310794
T0306.jpg,a_noamd,a_noamd,True,0.700665,0.299335
V0110.jpg,a_noamd,a_noamd,True,0.646827,0.353173
V0299.jpg,a_noamd,a_noamd,True,0.718287,0.281713
N0176.jpg,a_noamd,b_amd,False,0.404026,0.595974
N0025.jpg,a_noamd,a_noamd,True,0.711994,0.288007
T0234.jpg,a_noamd,a_noamd,True,0.608087,0.391913
N0086.jpg,a_noamd,b_amd,False,0.299927,0.700073
T0266.jpg,a_noamd,a_noamd,True,0.888874,0.111126
T0113.jpg,a_noamd,b_amd,False,0.100096,0.899904
N0267.jpg,a_noamd,b_amd,False,0.377575,0.622425
N0077.jpg,a_noamd,a_noamd,True,0.644865,0.355135
T0130.jpg,a_noamd,a_noamd,True,0.727583,0.272417
N0084.jpg,a_noamd,a_noamd,True,0.527465,0.472535
V0059.jpg,a_noamd,a_noamd,True,0.709339,0.290661
T0222.jpg,a_noamd,a_noamd,True,0.632576,0.367424
T0214.jpg,a_noamd,a_noamd,True,0.533755,0.466245
N0107.jpg,a_noamd,b_amd,False,0.405772,0.594228
V0038.jpg,a_noamd,b_amd,False,0.323782,0.676218
T0230.jpg,a_noamd,b_amd,False,0.161465,0.838535
V0183.jpg,a_noamd,b_amd,False,0.212755,0.787245
V0318.jpg,a_noamd,a_noamd,True,0.770355,0.229645
T0139.jpg,a_noamd,b_amd,False,0.439351,0.560649
N0087.jpg,a_noamd,b_amd,False,0.483082,0.516918
T0094.jpg,a_noamd,a_noamd,True,0.569074,0.430926
N0012.jpg,a_noamd,a_noamd,True,0.843197,0.156803
V0052.jpg,a_noamd,a_noamd,True,0.662463,0.337537
N0202.jpg,a_noamd,b_amd,False,0.193653,0.806347
N0252.jpg,a_noamd,b_amd,False,0.192751,0.807249
N0170.jpg,a_noamd,a_noamd,True,0.714244,0.285756
N0309.jpg,a_noamd,b_amd,False,0.479851,0.520149
V0353.jpg,a_noamd,a_noamd,True,0.562917,0.437083
N0118.jpg,a_noamd,a_noamd,True,0.691273,0.308727
V0398.jpg,a_noamd,a_noamd,True,0.608426,0.391574
N0218.jpg,a_noamd,a_noamd,True,0.642062,0.357938
T0133.jpg,a_noamd,a_noamd,True,0.900086,0.099914
N0014.jpg,a_noamd,a_noamd,True,0.900622,0.099378
V0347.jpg,a_noamd,a_noamd,True,0.750010,0.249989
V0280.jpg,a_noamd,a_noamd,True,0.690813,0.309187
N0089.jpg,a_noamd,a_noamd,True,0.768947,0.231053
T0143.jpg,a_noamd,b_amd,False,0.366536,0.633464
N0273.jpg,a_noamd,a_noamd,True,0.655955,0.344045
N0190.jpg,a_noamd,b_amd,False,0.271681,0.728319
T0091.jpg,a_noamd,a_noamd,True,0.509406,0.490594
N0001.jpg,a_noamd,a_noamd,True,0.589987,0.410013
T0124.jpg,a_noamd,a_noamd,True,0.605593,0.394407
V0346.jpg,a_noamd,a_noamd,True,0.749156,0.250844
V0349.jpg,a_noamd,b_amd,False,0.421295,0.578705
V0073.jpg,a_noamd,a_noamd,True,0.750451,0.249549
N0080.jpg,a_noamd,a_noamd,True,0.643528,0.356472
T0269.jpg,a_noamd,a_noamd,True,0.776869,0.223131
T0121.jpg,a_noamd,a_noamd,True,0.810947,0.189053
V0019.jpg,a_noamd,a_noamd,True,0.732695,0.267305
V0029.jpg,a_noamd,b_amd,False,0.392894,0.607106
T0082.jpg,a_noamd,b_amd,False,0.064807,0.935193
N0239.jpg,a_noamd,b_amd,False,0.477857,0.522143
T0277.jpg,a_noamd,a_noamd,True,0.678907,0.321093
V0324.jpg,a_noamd,a_noamd,True,0.501515,0.498485
V0220.jpg,a_noamd,a_noamd,True,0.727362,0.272638
T0153.jpg,a_noamd,a_noamd,True,0.725236,0.274764
T0276.jpg,a_noamd,b_amd,False,0.084318,0.915682
T0388.jpg,a_noamd,a_noamd,True,0.559572,0.440428
T0169.jpg,a_noamd,b_amd,False,0.242472,0.757528
T0369.jpg,a_noamd,b_amd,False,0.129979,0.870021
N0279.jpg,a_noamd,b_amd,False,0.451040,0.548960
V0045.jpg,a_noamd,b_amd,False,0.061745,0.938255
N0097.jpg,a_noamd,b_amd,False,0.205942,0.794058
V0065.jpg,a_noamd,a_noamd,True,0.627896,0.372104
V0279.jpg,a_noamd,b_amd,False,0.326655,0.673345
V0312.jpg,a_noamd,a_noamd,True,0.807624,0.192376
T0132.jpg,a_noamd,a_noamd,True,0.564323,0.435677
N0167.jpg,a_noamd,b_amd,False,0.154062,0.845938
N0236.jpg,a_noamd,a_noamd,True,0.723908,0.276092
T0224.jpg,a_noamd,b_amd,False,0.206181,0.793819
T0095.jpg,a_noamd,a_noamd,True,0.624389,0.375611
T0163.jpg,a_noamd,b_amd,False,0.394897,0.605103
T0171.jpg,a_noamd,b_amd,False,0.225846,0.774154
N0141.jpg,a_noamd,a_noamd,True,0.615002,0.384998
V0239.jpg,a_noamd,b_amd,False,0.071821,0.928179
V0372.jpg,a_noamd,b_amd,False,0.350039,0.649961
T0156.jpg,a_noamd,a_noamd,True,0.600624,0.399376
T0192.jpg,a_noamd,b_amd,False,0.333842,0.666158
V0387.jpg,a_noamd,a_noamd,True,0.747269,0.252731
V0259.jpg,a_noamd,b_amd,False,0.319095,0.680905
T0028.jpg,a_noamd,a_noamd,True,0.826139,0.173861
V0081.jpg,a_noamd,b_amd,False,0.011031,0.988969
T0097.jpg,a_noamd,a_noamd,True,0.734985,0.265015
V0070.jpg,a_noamd,a_noamd,True,0.842719,0.157281
N0085.jpg,a_noamd,b_amd,False,0.335425,0.664575
V0169.jpg,a_noamd,a_noamd,True,0.606744,0.393256
N0213.jpg,a_noamd,a_noamd,True,0.556567,0.443433
N0138.jpg,a_noamd,a_noamd,True,0.642947,0.357053
T0280.jpg,a_noamd,a_noamd,True,0.788056,0.211944
N0063.jpg,a_noamd,a_noamd,True,0.824705,0.175295
T0168.jpg,a_noamd,b_amd,False,0.411734,0.588266
N0062.jpg,a_noamd,a_noamd,True,0.868103,0.131897
T0248.jpg,a_noamd,a_noamd,True,0.775763,0.224237
V0385.jpg,a_noamd,a_noamd,True,0.902838,0.097162
V0367.jpg,a_noamd,b_amd,False,0.293213,0.706787
N0069.jpg,a_noamd,a_noamd,True,0.859652,0.140348
N0234.jpg,a_noamd,a_noamd,True,0.600488,0.399512
V0208.jpg,a_noamd,a_noamd,True,0.648092,0.351908
N0214.jpg,a_noamd,b_amd,False,0.421767,0.578233
V0005.jpg,a_noamd,b_amd,False,0.095983,0.904017
V0031.jpg,a_noamd,b_amd,False,0.018817,0.981183
T0037.jpg,a_noamd,a_noamd,True,0.824927,0.175073
V0064.jpg,a_noamd,b_amd,False,0.295080,0.704920
N0070.jpg,a_noamd,a_noamd,True,0.722043,0.277957
N0059.jpg,a_noamd,a_noamd,True,0.598335,0.401665
V0240.jpg,a_noamd,b_amd,False,0.491560,0.508440
T0098.jpg,a_noamd,a_noamd,True,0.866954,0.133046
N0247.jpg,a_noamd,a_noamd,True,0.775505,0.224495
V0268.jpg,a_noamd,b_amd,False,0.081120,0.918880
T0103.jpg,a_noamd,a_noamd,True,0.863026,0.136974
N0092.jpg,a_noamd,a_noamd,True,0.757085,0.242915
V0288.jpg,a_noamd,a_noamd,True,0.696398,0.303602
N0246.jpg,a_noamd,a_noamd,True,0.866514,0.133486
N0029.jpg,a_noamd,a_noamd,True,0.652858,0.347142
N0193.jpg,a_noamd,b_amd,False,0.105952,0.894048
V0044.jpg,a_noamd,a_noamd,True,0.776886,0.223114
N0269.jpg,a_noamd,b_amd,False,0.168845,0.831155
T0007.jpg,a_noamd,a_noamd,True,0.728197,0.271803
N0036.jpg,a_noamd,b_amd,False,0.166888,0.833112
T0283.jpg,a_noamd,b_amd,False,0.054514,0.945486
V0243.jpg,a_noamd,b_amd,False,0.390663,0.609337
N0224.jpg,a_noamd,a_noamd,True,0.651917,0.348083
T0345.jpg,a_noamd,a_noamd,True,0.793554,0.206446
V0100.jpg,a_noamd,b_amd,False,0.027471,0.972529
T0178.jpg,a_noamd,a_noamd,True,0.732346,0.267654
V0184.jpg,a_noamd,b_amd,False,0.445592,0.554408
V0256.jpg,a_noamd,a_noamd,True,0.633718,0.366282
V0393.jpg,a_noamd,a_noamd,True,0.682222,0.317778
T0274.jpg,a_noamd,a_noamd,True,0.907071,0.092929
T0317.jpg,a_noamd,b_amd,False,0.250945,0.749055
V0154.jpg,a_noamd,b_amd,False,0.014231,0.985769
T0023.jpg,a_noamd,b_amd,False,0.079503,0.920497
V0017.jpg,a_noamd,a_noamd,True,0.562434,0.437566
V0058.jpg,a_noamd,b_amd,False,0.328747,0.671253
T0074.jpg,a_noamd,a_noamd,True,0.874382,0.125618
T0259.jpg,a_noamd,a_noamd,True,0.835994,0.164006
V0042.jpg,a_noamd,a_noamd,True,0.508041,0.491959
T0360.jpg,a_noamd,a_noamd,True,0.785866,0.214134
N0090.jpg,a_noamd,a_noamd,True,0.864689,0.135311
T0179.jpg,a_noamd,a_noamd,True,0.638670,0.361330
N0009.jpg,a_noamd,a_noamd,True,0.699428,0.300572
T0122.jpg,a_noamd,a_noamd,True,0.730827,0.269173
V0366.jpg,a_noamd,b_amd,False,0.266781,0.733219
V0143.jpg,a_noamd,a_noamd,True,0.809917,0.190083
T0362.jpg,a_noamd,a_noamd,True,0.588932,0.411068
T0375.jpg,a_noamd,a_noamd,True,0.616694,0.383306
T0001.jpg,a_noamd,a_noamd,True,0.719640,0.280360
T0315.jpg,a_noamd,a_noamd,True,0.522770,0.477230
N0116.jpg,a_noamd,a_noamd,True,0.755380,0.244620
N0104.jpg,a_noamd,a_noamd,True,0.858760,0.141240
V0056.jpg,a_noamd,b_amd,False,0.095157,0.904843
N0024.jpg,a_noamd,b_amd,False,0.031340,0.968660
T0186.jpg,a_noamd,a_noamd,True,0.758704,0.241296
T0229.jpg,a_noamd,a_noamd,True,0.588146,0.411854
V0003.jpg,a_noamd,a_noamd,True,0.592366,0.407634
V0004.jpg,a_noamd,b_amd,False,0.097170,0.902830
N0306.jpg,a_noamd,a_noamd,True,0.744760,0.255240
T0149.jpg,a_noamd,a_noamd,True,0.525338,0.474662
N0109.jpg,a_noamd,b_amd,False,0.481865,0.518135
V0092.jpg,a_noamd,a_noamd,True,0.708847,0.291153
T0090.jpg,a_noamd,b_amd,False,0.325049,0.674951
N0165.jpg,a_noamd,a_noamd,True,0.629419,0.370581
T0278.jpg,a_noamd,a_noamd,True,0.815938,0.184062
N0053.jpg,a_noamd,a_noamd,True,0.536806,0.463194
V0086.jpg,a_noamd,a_noamd,True,0.541396,0.458604
T0025.jpg,a_noamd,b_amd,False,0.078344,0.921656
V0166.jpg,a_noamd,a_noamd,True,0.643294,0.356706
V0301.jpg,a_noamd,a_noamd,True,0.699005,0.300995
T0136.jpg,a_noamd,a_noamd,True,0.712405,0.287595
N0220.jpg,a_noamd,b_amd,False,0.352148,0.647852
N0180.jpg,a_noamd,b_amd,False,0.030718,0.969282
T0236.jpg,a_noamd,a_noamd,True,0.655472,0.344528
T0336.jpg,a_noamd,a_noamd,True,0.675318,0.324682
N0249.jpg,a_noamd,a_noamd,True,0.699714,0.300286
T0243.jpg,a_noamd,a_noamd,True,0.653763,0.346237
V0351.jpg,a_noamd,a_noamd,True,0.677716,0.322284
V0303.jpg,a_noamd,a_noamd,True,0.578437,0.421563
V0200.jpg,a_noamd,b_amd,False,0.496005,0.503995
