filename,true_class,predicted_class,score_class_0,score_class_1,score_class_2,score_class_3,score_class_4
1c47815f4a6b.png,anodr,anodr,0.939680,0.021849,0.013064,0.013298,0.012108
1ca62b3e4fd3.png,anodr,anodr,0.953718,0.007529,0.006734,0.015195,0.016824
1d0b93317aa8.png,anodr,anodr,0.942984,0.010027,0.010007,0.020097,0.016885
1d3e9b939732.png,anodr,anodr,0.929852,0.016729,0.015605,0.018560,0.019255
1d74c4713e21.png,anodr,anodr,0.954351,0.007227,0.011530,0.014736,0.012156
1db0393cdbc1.png,anodr,anodr,0.944716,0.008066,0.011479,0.020481,0.015257
1df1530b9b8d.png,anodr,anodr,0.914045,0.024053,0.021193,0.021855,0.018853
1e742358e0b9.png,anodr,anodr,0.932228,0.016107,0.014430,0.018619,0.018615
1e7ccd4a1c87.png,anodr,anodr,0.934548,0.007869,0.014046,0.024074,0.019463
1ec95179cdfe.png,anodr,anodr,0.961619,0.011705,0.005454,0.011532,0.009690
1f31701dd61b.png,anodr,anodr,0.916792,0.016750,0.021124,0.025044,0.020290
1f5496352859.png,anodr,anodr,0.930260,0.010874,0.024716,0.018552,0.015598
218c822a3dd9.png,anodr,anodr,0.883985,0.041936,0.027732,0.023357,0.022991
224c14366e11.png,anodr,anodr,0.942120,0.007627,0.011802,0.020288,0.018163
226c6ceb9185.png,anodr,anodr,0.924946,0.023837,0.012077,0.018667,0.020473
237aa50edc34.png,anodr,anodr,0.944294,0.013527,0.009657,0.017566,0.014956
248dec89b3a2.png,anodr,anodr,0.943265,0.008017,0.009830,0.022718,0.016170
253e96488cfb.png,anodr,bmilddr,0.085742,0.885262,0.012382,0.005940,0.010673
2682e6da9050.png,anodr,anodr,0.951901,0.007296,0.009503,0.016081,0.015219
27933cdbe0cc.png,anodr,anodr,0.934877,0.011433,0.018319,0.019334,0.016036
283c3aeba594.png,anodr,anodr,0.938777,0.012203,0.016718,0.017961,0.014340
28503940d10b.png,anodr,anodr,0.933721,0.010749,0.023325,0.017293,0.014912
28f73575e1f2.png,anodr,anodr,0.944911,0.008650,0.009918,0.020880,0.015640
2923971566fe.png,anodr,bmilddr,0.174335,0.786371,0.006335,0.005442,0.027518
2927665214e1.png,anodr,anodr,0.906511,0.039662,0.024449,0.014088,0.015290
29a13e666266.png,anodr,anodr,0.940224,0.019164,0.010000,0.014428,0.016184
2a4520f1f9a3.png,anodr,anodr,0.908806,0.015863,0.024687,0.026359,0.024285
2b4c7b5f1f1e.png,anodr,anodr,0.889426,0.027373,0.041788,0.021940,0.019473
2b5bb6d33959.png,anodr,anodr,0.944591,0.009017,0.010866,0.020194,0.015331
2bb3c492d6d3.png,anodr,anodr,0.952498,0.009151,0.015817,0.013097,0.009436
2c8101f14723.png,anodr,anodr,0.946881,0.010228,0.015152,0.015861,0.011877
2c827005b8f8.png,anodr,anodr,0.931080,0.010341,0.016906,0.024035,0.017638
2cacdb0dffae.png,anodr,anodr,0.940436,0.009776,0.013544,0.020634,0.015610
2cdcc910778d.png,anodr,anodr,0.938762,0.010038,0.013620,0.020725,0.016855
2d04cead4d3a.png,anodr,anodr,0.943530,0.009739,0.009678,0.019169,0.017884
2d07162a13b1.png,anodr,bmilddr,0.294876,0.386216,0.266133,0.021769,0.031007
2db0cd3e30da.png,anodr,anodr,0.953803,0.007268,0.008518,0.016369,0.014042
2dc647e00ad3.png,anodr,anodr,0.948271,0.009453,0.012611,0.016139,0.013525
2dd28ac497d2.png,anodr,anodr,0.931032,0.016109,0.014924,0.019323,0.018612
2ef10194e80d.png,anodr,anodr,0.950117,0.007339,0.008591,0.018179,0.015773
2ef4a04aed1b.png,anodr,anodr,0.938847,0.010578,0.015986,0.020645,0.013944
2ef955d6d9ff.png,anodr,anodr,0.943173,0.010960,0.008044,0.018183,0.019640
2f143453bb71.png,anodr,anodr,0.944936,0.013694,0.017197,0.013159,0.011013
2f7fbdcc9a4b.png,anodr,anodr,0.930415,0.009723,0.021169,0.020838,0.017855
2fefb720869a.png,anodr,anodr,0.933931,0.014412,0.016235,0.018787,0.016634
3286073a976e.png,anodr,anodr,0.939075,0.017393,0.011295,0.020814,0.011423
331121c65e88.png,anodr,anodr,0.937274,0.008164,0.017101,0.022436,0.015026
33b91def2035.png,anodr,anodr,0.933059,0.010061,0.020445,0.021397,0.015038
33b978734eab.png,anodr,anodr,0.947302,0.008198,0.013594,0.016581,0.014324
345b1f0abbba.png,anodr,anodr,0.957590,0.006975,0.008447,0.013844,0.013144
348598d01e18.png,anodr,anodr,0.908555,0.023953,0.030217,0.017512,0.019763
35362d43e753.png,anodr,anodr,0.940374,0.013544,0.019105,0.013358,0.013619
35ac70c0d08f.png,anodr,anodr,0.938460,0.013442,0.015026,0.018642,0.014429
35df2bc6ae95.png,anodr,anodr,0.932859,0.016052,0.013276,0.020330,0.017484
360832d84ce0.png,anodr,anodr,0.941843,0.014224,0.009786,0.017586,0.016561
37c523296d42.png,anodr,anodr,0.935394,0.013507,0.015952,0.020658,0.014489
387138ddf43d.png,anodr,anodr,0.935487,0.027972,0.010684,0.014066,0.011791
389552047476.png,anodr,anodr,0.913300,0.022666,0.022477,0.023994,0.017563
393fa5a023a5.png,anodr,anodr,0.941718,0.011765,0.009026,0.021402,0.016089
3a4cfea0a766.png,anodr,anodr,0.937958,0.009170,0.016738,0.019549,0.016585
3b2b91590590.png,anodr,anodr,0.934170,0.012335,0.015295,0.020091,0.018109
3bf2deaa5ef0.png,anodr,anodr,0.936789,0.011187,0.015420,0.020237,0.016367
3bf3085ac167.png,anodr,anodr,0.935165,0.010920,0.015624,0.021566,0.016725
3c42512c81e0.png,anodr,anodr,0.947402,0.009880,0.012136,0.016050,0.014531
3ce2f8a77a32.png,anodr,anodr,0.950432,0.010783,0.012367,0.014274,0.012144
3f0d3629d69e.png,anodr,anodr,0.936922,0.010596,0.020287,0.018016,0.014178
3f44d749cd0b.png,anodr,anodr,0.794981,0.159369,0.007677,0.010755,0.027218
3f6c627e2ff2.png,anodr,anodr,0.937906,0.011380,0.017864,0.018939,0.013911
3fd45879afe6.png,anodr,anodr,0.943541,0.007310,0.013448,0.019774,0.015927
401fdfd0db07.png,anodr,anodr,0.934762,0.012872,0.017830,0.016511,0.018025
41345cec5957.png,anodr,anodr,0.937878,0.010622,0.012203,0.019626,0.019670
415d5c5e785f.png,anodr,anodr,0.937272,0.010480,0.015381,0.020098,0.016769
41ab357d103f.png,anodr,anodr,0.941406,0.010994,0.012343,0.020104,0.015153
4276b82e4489.png,anodr,anodr,0.931129,0.011547,0.021352,0.018776,0.017196
42b9c1977681.png,anodr,anodr,0.902444,0.023702,0.026741,0.027707,0.019406
42c65af5ab16.png,anodr,anodr,0.947349,0.008976,0.014311,0.016855,0.012508
436e7a7af761.png,anodr,anodr,0.944827,0.009869,0.014075,0.017476,0.013754
43823561c3f0.png,anodr,anodr,0.936432,0.009893,0.018651,0.017595,0.017429
43bc7c066dfb.png,anodr,anodr,0.936364,0.010899,0.014260,0.017442,0.021035
445a8a6da55c.png,anodr,anodr,0.882945,0.059473,0.022764,0.015523,0.019295
44a4d04162cc.png,anodr,anodr,0.937291,0.013324,0.013087,0.018063,0.018235
44a86263117b.png,anodr,anodr,0.928734,0.015304,0.019780,0.019391,0.016791
4554062fa836.png,anodr,anodr,0.950172,0.007986,0.009023,0.015565,0.017254
475300735b7f.png,anodr,anodr,0.938281,0.011498,0.011681,0.020175,0.018365
478fc46eaa49.png,anodr,anodr,0.944995,0.009884,0.015382,0.014750,0.014989
4826d10030b3.png,anodr,anodr,0.931443,0.008777,0.021895,0.015851,0.022034
4a05f81b3aba.png,anodr,anodr,0.949486,0.014860,0.008635,0.017106,0.009913
4a4cb731f91a.png,anodr,anodr,0.941000,0.012585,0.017335,0.018018,0.011063
4a589edaea60.png,anodr,anodr,0.863197,0.040956,0.063917,0.017314,0.014616
4ad8d3ec8789.png,anodr,anodr,0.922803,0.014549,0.021154,0.020433,0.021061
4d1e7def7624.png,anodr,anodr,0.932505,0.011793,0.020095,0.017346,0.018260
4dd4a4bf2421.png,anodr,anodr,0.939424,0.009584,0.012330,0.020111,0.018551
4e1e252317b5.png,anodr,anodr,0.921238,0.016549,0.024422,0.022166,0.015626
4fd5ec0dca09.png,anodr,anodr,0.936439,0.008750,0.010196,0.021472,0.023144
500aad15b7c8.png,anodr,anodr,0.920484,0.012281,0.027926,0.020813,0.018496
501c319f7a9f.png,anodr,anodr,0.937040,0.012872,0.016716,0.018327,0.015045
504a69096fcb.png,anodr,anodr,0.932968,0.013920,0.014815,0.020710,0.017587
5069feccd866.png,anodr,anodr,0.935392,0.009451,0.016318,0.019930,0.018909
50915e2329a1.png,anodr,anodr,0.936459,0.010605,0.017313,0.019969,0.015653
50916d67bb51.png,anodr,anodr,0.939255,0.013948,0.015834,0.016552,0.014411
50d8249f7bc9.png,anodr,anodr,0.950615,0.006252,0.011764,0.019261,0.012107
50ddd7d976df.png,anodr,anodr,0.938328,0.011949,0.012923,0.017249,0.019552
521b5377a727.png,anodr,anodr,0.957983,0.012859,0.010746,0.008431,0.009982
5257cb536da2.png,anodr,anodr,0.837237,0.096808,0.031111,0.021967,0.012877
5299a532f0e0.png,anodr,anodr,0.939526,0.014245,0.020067,0.013274,0.012887
52edbe29d655.png,anodr,anodr,0.911850,0.043242,0.016997,0.013507,0.014405
5321ab64f9ea.png,anodr,anodr,0.933672,0.014439,0.016967,0.018716,0.016206
53c874dbc594.png,anodr,anodr,0.903259,0.020996,0.027569,0.020206,0.027970
54038e56131d.png,anodr,anodr,0.922445,0.015998,0.020098,0.023852,0.017607
54f57cf26126.png,anodr,anodr,0.945244,0.009753,0.012924,0.017762,0.014317
5511f114e7ee.png,anodr,anodr,0.939810,0.010348,0.019262,0.017214,0.013365
555d0bef3c5b.png,anodr,anodr,0.942832,0.008114,0.013868,0.019046,0.016140
55f7f018c61c.png,anodr,anodr,0.951110,0.007418,0.016042,0.014688,0.010743
568455854a11.png,anodr,anodr,0.940599,0.010146,0.009711,0.022393,0.017152
586f5c56081e.png,anodr,anodr,0.944550,0.008463,0.013649,0.017163,0.016176
58a9e0d7f7af.png,anodr,anodr,0.927268,0.014530,0.017461,0.021824,0.018916
58eb3809f456.png,anodr,anodr,0.941183,0.011412,0.013709,0.018290,0.015406
58f07741ee3b.png,anodr,anodr,0.942623,0.008483,0.015781,0.019104,0.014008
59928f999ae7.png,anodr,anodr,0.933368,0.011797,0.019775,0.016070,0.018990
5995321563b7.png,anodr,anodr,0.926309,0.012429,0.021159,0.021681,0.018422
59bd19c1c5bb.png,anodr,anodr,0.917217,0.017056,0.025805,0.021262,0.018660
5a27b9b2a9c1.png,anodr,anodr,0.952483,0.018524,0.008910,0.012207,0.007876
5b1c4cefeb24.png,anodr,anodr,0.937400,0.012877,0.015057,0.016838,0.017828
5b994ff78547.png,anodr,anodr,0.941630,0.011222,0.014766,0.017853,0.014528
5ba156a35ff2.png,anodr,anodr,0.935735,0.010587,0.016353,0.021031,0.016294
5baed382f062.png,anodr,anodr,0.913975,0.020797,0.024232,0.021403,0.019592
5c85d22bd0de.png,anodr,anodr,0.918307,0.029852,0.020597,0.017595,0.013650
5ca73d28f17f.png,anodr,anodr,0.943451,0.008612,0.017873,0.017742,0.012321
5cbe88914a72.png,anodr,anodr,0.928766,0.017127,0.019880,0.017277,0.016950
5d4e5fd34d91.png,anodr,anodr,0.951111,0.011002,0.011441,0.012892,0.013554
5de4615a5161.png,anodr,anodr,0.939409,0.009630,0.010598,0.021460,0.018904
5e505e25cd3e.png,anodr,anodr,0.948650,0.005588,0.014091,0.016026,0.015645
5e97cb2b0888.png,anodr,anodr,0.936800,0.019923,0.011751,0.019581,0.011945
5f6db235c04d.png,anodr,anodr,0.920218,0.014127,0.031054,0.018061,0.016539
609be3ca5ddf.png,anodr,anodr,0.950088,0.015079,0.008267,0.015043,0.011523
60aa4e649abf.png,anodr,anodr,0.951576,0.007826,0.011882,0.015469,0.013247
6180920bc224.png,anodr,anodr,0.792713,0.043352,0.121187,0.018392,0.024356
61a62b1dcc36.png,anodr,anodr,0.935442,0.009265,0.012844,0.022100,0.020349
61da799bf0aa.png,anodr,anodr,0.833510,0.113931,0.028587,0.010476,0.013496
628b581aa905.png,anodr,anodr,0.921104,0.018557,0.026510,0.016806,0.017023
6294b378d09f.png,anodr,anodr,0.911170,0.029295,0.021315,0.021056,0.017164
633fe9dbaf39.png,anodr,anodr,0.960355,0.008697,0.010600,0.011097,0.009251
63b71347e95d.png,anodr,anodr,0.934942,0.017080,0.015938,0.018968,0.013072
63e041a757eb.png,anodr,anodr,0.941033,0.006467,0.013063,0.020225,0.019213
6504b703c429.png,anodr,anodr,0.937021,0.016316,0.017002,0.017197,0.012464
65a3b13ad9a0.png,anodr,bmilddr,0.021397,0.910253,0.041700,0.015900,0.010750
65a7fe9482fe.png,anodr,anodr,0.930082,0.016149,0.017233,0.018596,0.017941
65dda202653d.png,anodr,anodr,0.945083,0.016584,0.012568,0.013784,0.011980
66393d8c60ba.png,anodr,anodr,0.920155,0.023348,0.018233,0.021610,0.016654
66b88a4bc474.png,anodr,anodr,0.950351,0.008398,0.012264,0.015499,0.013489
68ddb15a74de.png,anodr,anodr,0.934796,0.016271,0.013768,0.020462,0.014703
69b3a00927fc.png,anodr,anodr,0.926739,0.014490,0.013293,0.018208,0.027270
69c4cbb630de.png,anodr,anodr,0.938572,0.009912,0.014360,0.020931,0.016224
6a2642131e4a.png,anodr,anodr,0.927074,0.013289,0.023677,0.017600,0.018361
6a57a3db3eff.png,anodr,anodr,0.941087,0.010651,0.012653,0.019283,0.016326
6a905a7202d2.png,anodr,anodr,0.941370,0.009429,0.013862,0.016021,0.019319
6b30767595d8.png,anodr,anodr,0.937368,0.008516,0.016680,0.019367,0.018069
6b66b0e86f7e.png,anodr,anodr,0.938473,0.008214,0.014149,0.021167,0.017997
6bf2a81a5d91.png,anodr,anodr,0.924262,0.010196,0.014529,0.029926,0.021087
6c6505a0c637.png,anodr,anodr,0.935183,0.011351,0.015800,0.017431,0.020235
6d4f6c9a8406.png,anodr,anodr,0.937087,0.013207,0.013233,0.019076,0.017398
6d5a8362dd1e.png,anodr,anodr,0.942547,0.012296,0.012462,0.019676,0.013019
6d9effbcde78.png,anodr,anodr,0.949145,0.011586,0.005528,0.014251,0.019490
6dc0281f11e3.png,anodr,anodr,0.934976,0.017715,0.015490,0.016089,0.015730
6df8b7b6e837.png,anodr,anodr,0.900340,0.036295,0.031058,0.017553,0.014753
6e0f78e188ff.png,anodr,anodr,0.953629,0.008865,0.008807,0.015285,0.013414
6e1db8711879.png,anodr,anodr,0.919234,0.015376,0.016651,0.026684,0.022056
6fbaaf8eb67a.png,anodr,anodr,0.950148,0.019377,0.006313,0.013557,0.010605
7131bf4c9e6f.png,anodr,anodr,0.862992,0.100107,0.011605,0.012815,0.012481
726dff37edc0.png,anodr,anodr,0.921877,0.026186,0.015221,0.022415,0.014300
735836b1ffa6.png,anodr,bmilddr,0.037452,0.721062,0.167514,0.040115,0.033855
737ef6226677.png,anodr,anodr,0.937565,0.014372,0.014097,0.017607,0.016359
73d40ce06a67.png,anodr,anodr,0.937261,0.012231,0.013282,0.019914,0.017312
73ef3c3dcbe4.png,anodr,anodr,0.942335,0.010186,0.021072,0.013358,0.013049
74211a2b6dcf.png,anodr,anodr,0.959612,0.004359,0.009912,0.014585,0.011532
74898f372d2b.png,anodr,anodr,0.956400,0.006755,0.009122,0.014008,0.013715
757e39293591.png,anodr,anodr,0.924030,0.012116,0.021295,0.022317,0.020242
75a071608ea6.png,anodr,anodr,0.928765,0.014962,0.019388,0.021227,0.015658
76516f828d88.png,anodr,anodr,0.928087,0.014927,0.021115,0.016733,0.019138
76bc31e0d3be.png,anodr,anodr,0.937358,0.009092,0.016389,0.020028,0.017134
76cab26493f1.png,anodr,anodr,0.955674,0.012343,0.007268,0.010020,0.014696
76cb010f7aa0.png,anodr,anodr,0.946342,0.007370,0.011702,0.019727,0.014859
780f9c237c56.png,anodr,anodr,0.937038,0.011656,0.020695,0.015090,0.015522
7831ce1d895e.png,anodr,anodr,0.929981,0.011612,0.023498,0.016844,0.018064
789f0ec1eab8.png,anodr,anodr,0.917672,0.020391,0.021562,0.019424,0.020950
79ade634c633.png,anodr,anodr,0.944399,0.011396,0.010740,0.016297,0.017167
7a06ea127e02.png,anodr,anodr,0.918317,0.017983,0.023742,0.023714,0.016243
7a12f49e29df.png,anodr,anodr,0.920968,0.033194,0.010002,0.013490,0.022347
7a9f45fdf29b.png,anodr,anodr,0.920433,0.018916,0.018620,0.022575,0.019457
7aabd768abff.png,anodr,anodr,0.941038,0.013973,0.012053,0.017826,0.015110
7ad0c4975890.png,anodr,anodr,0.862156,0.090721,0.012009,0.016887,0.018227
7af4d8704032.png,anodr,anodr,0.941135,0.010957,0.014563,0.018493,0.014852
7b691d9ced34.png,anodr,anodr,0.916438,0.032289,0.012281,0.021522,0.017470
7b9d519cbd66.png,anodr,anodr,0.958678,0.006218,0.006890,0.012415,0.015800
7ba6b23c4b46.png,anodr,anodr,0.934421,0.025102,0.013840,0.017140,0.009497
7bc00e58d419.png,anodr,anodr,0.939286,0.011466,0.009681,0.019349,0.020218
7da558d92100.png,anodr,anodr,0.948183,0.007840,0.013045,0.018292,0.012639
7ec0e61a7e29.png,anodr,anodr,0.924082,0.016122,0.016550,0.017846,0.025401
7f1f3269f546.png,anodr,anodr,0.936704,0.011740,0.013546,0.019229,0.018782
7fc3a8bb40de.png,anodr,anodr,0.933452,0.013003,0.015044,0.022025,0.016476
7fe7309d0b4f.png,anodr,anodr,0.921524,0.019348,0.027879,0.017522,0.013728
810ed108f5b7.png,anodr,anodr,0.913569,0.014587,0.033404,0.021554,0.016886
81914ceb4e74.png,anodr,anodr,0.926951,0.017684,0.013946,0.022362,0.019057
8329e80c10ac.png,anodr,anodr,0.926900,0.014825,0.014194,0.022575,0.021507
837acf120946.png,anodr,anodr,0.826606,0.050271,0.064742,0.031931,0.026451
83a63c4a3e4a.png,anodr,anodr,0.931667,0.011276,0.022253,0.020311,0.014493
83d81ba5959c.png,anodr,anodr,0.942484,0.008262,0.012713,0.023502,0.013039
83fda7c0500b.png,anodr,anodr,0.956592,0.007304,0.006130,0.014709,0.015266
840a06a9c690.png,anodr,anodr,0.933968,0.014575,0.013827,0.019636,0.017995
847b04287c9c.png,anodr,anodr,0.934790,0.014534,0.020667,0.015813,0.014196
84b88e8d3bca.png,anodr,anodr,0.957459,0.008279,0.009615,0.015350,0.009296
851e40a21f81.png,anodr,anodr,0.939498,0.010997,0.015806,0.015985,0.017715
8650d32f4a9e.png,anodr,anodr,0.940079,0.011189,0.012248,0.017908,0.018576
8693ab1fd2be.png,anodr,anodr,0.945521,0.014106,0.007991,0.018092,0.014290
875d2ffcbf47.png,anodr,anodr,0.937602,0.011618,0.014542,0.021139,0.015099
876deb29f000.png,anodr,anodr,0.922399,0.016370,0.024026,0.020680,0.016525
87b671c6d4c5.png,anodr,anodr,0.933064,0.010823,0.024034,0.017976,0.014103
883c6a184f16.png,anodr,anodr,0.926845,0.012562,0.018965,0.024549,0.017079
883ddb650967.png,anodr,anodr,0.932628,0.016453,0.013423,0.020958,0.016538
88e5051f65bd.png,anodr,anodr,0.935033,0.012818,0.016520,0.020016,0.015613
8af50c9d0a86.png,anodr,anodr,0.936938,0.021710,0.013362,0.014433,0.013557
8b079e79035f.png,anodr,anodr,0.924070,0.021939,0.017850,0.015500,0.020641
8bf2d925dc0c.png,anodr,anodr,0.942521,0.007879,0.013141,0.020284,0.016175
8c4ceddeb1c6.png,anodr,anodr,0.947495,0.009982,0.008463,0.016789,0.017270
8d13c46e7d75.png,anodr,anodr,0.900765,0.031133,0.028887,0.022002,0.017213
8d4ff745a409.png,anodr,anodr,0.933507,0.016097,0.014754,0.020503,0.015139
8e6df9eedcd8.png,anodr,anodr,0.953501,0.005923,0.007603,0.016493,0.016480
8e76054f0831.png,anodr,anodr,0.937084,0.010145,0.012785,0.021710,0.018277
8f06ca4642bd.png,anodr,anodr,0.939920,0.006978,0.009522,0.023849,0.019731
8f14bca04b47.png,anodr,anodr,0.947939,0.006889,0.011651,0.018334,0.015187
8fbb2ca39911.png,anodr,anodr,0.879403,0.036289,0.035941,0.024560,0.023807
90a9a41eec6d.png,anodr,anodr,0.938027,0.029997,0.012669,0.011680,0.007629
90bde2ff8953.png,anodr,anodr,0.934113,0.014932,0.014748,0.019713,0.016493
912fbe06407e.png,anodr,anodr,0.925459,0.014569,0.018570,0.023561,0.017841
916915f01e17.png,anodr,anodr,0.934802,0.017235,0.011871,0.020212,0.015879
91b7a4179ecf.png,anodr,anodr,0.953766,0.013641,0.006961,0.016122,0.009510
9274e75dc4d5.png,anodr,anodr,0.919350,0.019081,0.021173,0.021413,0.018982
92e3d608fd3c.png,anodr,anodr,0.922804,0.018754,0.021780,0.019996,0.016666
92fcf50b3562.png,anodr,anodr,0.935364,0.010793,0.013228,0.019214,0.021400
93802d1e3c41.png,anodr,anodr,0.941371,0.010965,0.012216,0.017852,0.017597
94076a9fb9b5.png,anodr,anodr,0.942219,0.014387,0.010990,0.017525,0.014879
946545473380.png,anodr,anodr,0.922889,0.016959,0.016460,0.021963,0.021728
949710bead24.png,anodr,anodr,0.894955,0.021344,0.032793,0.028581,0.022326
94b9ccc73bb9.png,anodr,anodr,0.930675,0.013884,0.014160,0.022098,0.019183
94f9ecf4b8d2.png,anodr,anodr,0.957661,0.008781,0.006174,0.016050,0.011334
96793edb1003.png,anodr,anodr,0.762471,0.040782,0.094280,0.072891,0.029575
96ea316ed0ab.png,anodr,anodr,0.944965,0.011990,0.009602,0.019516,0.013926
973b0facfa9b.png,anodr,anodr,0.930420,0.018293,0.016743,0.019174,0.015370
97fdee242fea.png,anodr,anodr,0.880370,0.044774,0.044430,0.017947,0.012479
983c98354e9c.png,anodr,anodr,0.918140,0.023121,0.023001,0.017272,0.018466
98441214557f.png,anodr,anodr,0.936471,0.016645,0.011719,0.018142,0.017022
98d41bce73a8.png,anodr,anodr,0.940643,0.012782,0.013926,0.017685,0.014963
99c626e58464.png,anodr,anodr,0.940685,0.008782,0.021078,0.016748,0.012707
9a1029536d78.png,anodr,anodr,0.928004,0.019165,0.014553,0.018046,0.020232
9ab18a4a957f.png,anodr,anodr,0.932898,0.011845,0.011858,0.023642,0.019756
9be71d6d7e59.png,anodr,anodr,0.886305,0.038393,0.032830,0.020720,0.021752
9c514d2d5b3f.png,anodr,anodr,0.940084,0.012132,0.010200,0.019155,0.018430
9ce46d400cd6.png,anodr,anodr,0.940602,0.010797,0.015517,0.018243,0.014841
9de9421f17e3.png,anodr,anodr,0.936634,0.010073,0.017920,0.018148,0.017225
9e2058917304.png,anodr,anodr,0.916636,0.022027,0.023056,0.019089,0.019193
9e5737f771c3.png,anodr,anodr,0.942311,0.009308,0.015486,0.017922,0.014973
9e99ae6ee7af.png,anodr,anodr,0.947401,0.011445,0.008624,0.017098,0.015431
