image_path,true_label,true_class,predicted_label,predicted_class,correct,confidence,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
../../../data/data_MESSIDOR2/test/anodr/20051110_34013_0400_PP_151.png,0,anodr,0,anodr,True,0.8798894,0.8798894,0.04257067,0.0340791,0.019164914,0.02429586
../../../data/data_MESSIDOR2/test/anodr/20051110_35239_0400_PP_836.png,0,anodr,0,anodr,True,0.89267576,0.89267576,0.02886433,0.031700943,0.024607861,0.022151174
../../../data/data_MESSIDOR2/test/anodr/20051110_35279_0400_PP_1033.png,0,anodr,0,anodr,True,0.86208344,0.86208344,0.03666705,0.044509973,0.027084805,0.029654713
../../../data/data_MESSIDOR2/test/anodr/20051110_35332_0400_PP_497.png,0,anodr,0,anodr,True,0.8708445,0.8708445,0.038253173,0.041455813,0.02560372,0.023842782
../../../data/data_MESSIDOR2/test/anodr/20051110_37992_0400_PP_1043.png,0,anodr,0,anodr,True,0.88047135,0.88047135,0.036692034,0.03697508,0.023784418,0.022076998
../../../data/data_MESSIDOR2/test/anodr/20051110_38111_0400_PP_429.png,0,anodr,0,anodr,True,0.8910698,0.8910698,0.03183129,0.031354465,0.02360434,0.022140002
../../../data/data_MESSIDOR2/test/anodr/20051110_38156_0400_PP_477.png,0,anodr,0,anodr,True,0.81389886,0.81389886,0.086932,0.047341865,0.027834432,0.023992855
../../../data/data_MESSIDOR2/test/anodr/20051110_38280_0400_PP_83.png,0,anodr,0,anodr,True,0.8813124,0.8813124,0.047686536,0.02829044,0.021513214,0.021197421
../../../data/data_MESSIDOR2/test/anodr/20051110_38313_0400_PP_1041.png,0,anodr,0,anodr,True,0.87270325,0.87270325,0.02691614,0.04260572,0.027474828,0.030300101
../../../data/data_MESSIDOR2/test/anodr/20051110_38352_0400_PP_934.png,0,anodr,0,anodr,True,0.88193244,0.88193244,0.025601977,0.041953217,0.026691947,0.023820462
../../../data/data_MESSIDOR2/test/anodr/20051110_38472_0400_PP_1127.png,0,anodr,0,anodr,True,0.90751326,0.90751326,0.033452146,0.02170361,0.018995022,0.018335838
../../../data/data_MESSIDOR2/test/anodr/20051110_38507_0400_PP_1190.png,0,anodr,1,bmilddr,False,0.47994515,0.45540148,0.47994515,0.037241176,0.0116734635,0.015738687
../../../data/data_MESSIDOR2/test/anodr/20051116_43388_0400_PP_344.png,0,anodr,0,anodr,True,0.9052352,0.9052352,0.03080705,0.023678232,0.022390433,0.017889054
../../../data/data_MESSIDOR2/test/anodr/20051116_43585_0400_PP_950.png,0,anodr,0,anodr,True,0.8715507,0.8715507,0.042169686,0.035963777,0.025854325,0.02446147
../../../data/data_MESSIDOR2/test/anodr/20051116_43710_0400_PP_95.png,0,anodr,0,anodr,True,0.89242524,0.89242524,0.026325278,0.03695826,0.022868406,0.021422837
../../../data/data_MESSIDOR2/test/anodr/20051116_43721_0400_PP_363.png,0,anodr,0,anodr,True,0.86283386,0.86283386,0.033225846,0.052405708,0.026703052,0.024831513
../../../data/data_MESSIDOR2/test/anodr/20051116_43785_0400_PP_445.png,0,anodr,0,anodr,True,0.88329047,0.88329047,0.03670997,0.039127994,0.020787429,0.020084158
../../../data/data_MESSIDOR2/test/anodr/20051116_43801_0400_PP_325.png,0,anodr,0,anodr,True,0.90698785,0.90698785,0.026219288,0.025085412,0.020081934,0.021625495
../../../data/data_MESSIDOR2/test/anodr/20051116_44648_0400_PP_1036.png,0,anodr,0,anodr,True,0.8594253,0.8594253,0.035753164,0.056248352,0.025555182,0.023017988
../../../data/data_MESSIDOR2/test/anodr/20051117_37042_0400_PP_1119.png,0,anodr,0,anodr,True,0.9038466,0.9038466,0.03371451,0.019445157,0.021943212,0.021050354
../../../data/data_MESSIDOR2/test/anodr/20051117_37051_0400_PP_1136.png,0,anodr,0,anodr,True,0.900816,0.900816,0.024887672,0.026164338,0.025788268,0.022343734
../../../data/data_MESSIDOR2/test/anodr/20051117_37078_0400_PP_559.png,0,anodr,0,anodr,True,0.87107545,0.87107545,0.035574183,0.047855552,0.024374684,0.021120185
../../../data/data_MESSIDOR2/test/anodr/20051117_37100_0400_PP_1083.png,0,anodr,0,anodr,True,0.56949574,0.56949574,0.075906985,0.19488716,0.11449433,0.04521579
../../../data/data_MESSIDOR2/test/anodr/20051117_37130_0400_PP_938.png,0,anodr,0,anodr,True,0.87787145,0.87787145,0.03547132,0.037634768,0.022240194,0.026782274
../../../data/data_MESSIDOR2/test/anodr/20051117_37155_0400_PP_84.png,0,anodr,0,anodr,True,0.81828225,0.81828225,0.07589602,0.041029368,0.044992104,0.019800302
../../../data/data_MESSIDOR2/test/anodr/20051117_37185_0400_PP_404.png,0,anodr,0,anodr,True,0.87822384,0.87822384,0.04838832,0.031431094,0.021697275,0.0202594
../../../data/data_MESSIDOR2/test/anodr/20051117_37321_0400_PP_947.png,0,anodr,0,anodr,True,0.869116,0.869116,0.032854322,0.04231383,0.02663683,0.029079
../../../data/data_MESSIDOR2/test/anodr/20051130_53586_0400_PP_1121.png,0,anodr,0,anodr,True,0.8497681,0.8497681,0.06529037,0.040614214,0.021268528,0.023058817
../../../data/data_MESSIDOR2/test/anodr/20051130_53623_0400_PP_894.png,0,anodr,0,anodr,True,0.8916212,0.8916212,0.030497307,0.03232673,0.022283234,0.023271663
../../../data/data_MESSIDOR2/test/anodr/20051130_53663_0400_PP_510.png,0,anodr,0,anodr,True,0.9043859,0.9043859,0.02621074,0.026426828,0.022240508,0.020736083
../../../data/data_MESSIDOR2/test/anodr/20051130_53991_0400_PP_277.png,0,anodr,0,anodr,True,0.8945213,0.8945213,0.03258193,0.02902149,0.022835104,0.021040065
../../../data/data_MESSIDOR2/test/anodr/20051130_54030_0400_PP_946.png,0,anodr,0,anodr,True,0.8591636,0.8591636,0.03411315,0.047191594,0.030513957,0.029017663
../../../data/data_MESSIDOR2/test/anodr/20051130_54077_0400_PP_1117.png,0,anodr,0,anodr,True,0.90281874,0.90281874,0.03384729,0.025850445,0.020398937,0.01708467
../../../data/data_MESSIDOR2/test/anodr/20051130_54121_0400_PP_1281.png,0,anodr,0,anodr,True,0.9104305,0.9104305,0.026524907,0.02453002,0.020627735,0.017886925
../../../data/data_MESSIDOR2/test/anodr/20051130_54257_0400_PP_506.png,0,anodr,0,anodr,True,0.6947733,0.6947733,0.027100675,0.03712918,0.029073944,0.21192299
../../../data/data_MESSIDOR2/test/anodr/20051130_54301_0400_PP_93.png,0,anodr,0,anodr,True,0.758357,0.758357,0.068659075,0.060950715,0.027294835,0.084738344
../../../data/data_MESSIDOR2/test/anodr/20051130_54323_0400_PP_978.png,0,anodr,0,anodr,True,0.8792777,0.8792777,0.032007497,0.040706918,0.022526536,0.025481375
../../../data/data_MESSIDOR2/test/anodr/20051130_54476_0400_PP_394.png,0,anodr,0,anodr,True,0.8786297,0.8786297,0.043108568,0.033994175,0.024282709,0.019984867
../../../data/data_MESSIDOR2/test/anodr/20051130_54498_0400_PP_1217.png,0,anodr,0,anodr,True,0.8811103,0.8811103,0.041923244,0.031617053,0.022458103,0.022891393
../../../data/data_MESSIDOR2/test/anodr/20051130_54595_0400_PP_940.png,0,anodr,0,anodr,True,0.710359,0.710359,0.17711362,0.05445482,0.027370041,0.030702598
../../../data/data_MESSIDOR2/test/anodr/20051130_54802_0400_PP_550.png,0,anodr,0,anodr,True,0.8794376,0.8794376,0.041329972,0.035524454,0.023247665,0.020460196
../../../data/data_MESSIDOR2/test/anodr/20051130_54846_0400_PP_289.png,0,anodr,0,anodr,True,0.88460964,0.88460964,0.03177725,0.03525096,0.023248862,0.025113232
../../../data/data_MESSIDOR2/test/anodr/20051130_54943_0400_PP_1044.png,0,anodr,0,anodr,True,0.88929147,0.88929147,0.026477545,0.0328788,0.025026193,0.026326008
../../../data/data_MESSIDOR2/test/anodr/20051130_54956_0400_PP_875.png,0,anodr,0,anodr,True,0.87725246,0.87725246,0.027890645,0.03960319,0.027144618,0.028109157
../../../data/data_MESSIDOR2/test/anodr/20051130_55004_0400_PP_1259.png,0,anodr,0,anodr,True,0.8559595,0.8559595,0.040294796,0.0487896,0.027621826,0.02733435
../../../data/data_MESSIDOR2/test/anodr/20051130_55012_0400_PP_865.png,0,anodr,0,anodr,True,0.863279,0.863279,0.039668232,0.0445943,0.026186334,0.02627218
../../../data/data_MESSIDOR2/test/anodr/20051130_55037_0400_PP_443.png,0,anodr,0,anodr,True,0.88957727,0.88957727,0.028290913,0.03394611,0.024664722,0.023521017
../../../data/data_MESSIDOR2/test/anodr/20051130_55048_0400_PP_921.png,0,anodr,0,anodr,True,0.8994355,0.8994355,0.027655069,0.02881244,0.021913042,0.02218393
../../../data/data_MESSIDOR2/test/anodr/20051130_55074_0400_PP_986.png,0,anodr,0,anodr,True,0.88544774,0.88544774,0.033921085,0.034696314,0.02293758,0.02299723
../../../data/data_MESSIDOR2/test/anodr/20051130_55086_0400_PP_1152.png,0,anodr,0,anodr,True,0.877188,0.877188,0.047088798,0.03286851,0.022538302,0.020316333
../../../data/data_MESSIDOR2/test/anodr/20051130_55107_0400_PP_316.png,0,anodr,0,anodr,True,0.8894645,0.8894645,0.027514549,0.03463696,0.024015516,0.024368433
../../../data/data_MESSIDOR2/test/anodr/20051130_55160_0400_PP_1182.png,0,anodr,0,anodr,True,0.9071061,0.9071061,0.03843031,0.019392978,0.018328639,0.016741985
../../../data/data_MESSIDOR2/test/anodr/20051130_55269_0400_PP_820.png,0,anodr,0,anodr,True,0.90887076,0.90887076,0.03345496,0.02171139,0.018903466,0.017059416
../../../data/data_MESSIDOR2/test/anodr/20051130_55311_0400_PP_896.png,0,anodr,0,anodr,True,0.87665975,0.87665975,0.05035285,0.029289216,0.023048066,0.020650085
../../../data/data_MESSIDOR2/test/anodr/20051130_55323_0400_PP_883.png,0,anodr,0,anodr,True,0.8472631,0.8472631,0.075460486,0.028753622,0.023872232,0.024650548
../../../data/data_MESSIDOR2/test/anodr/20051130_55381_0400_PP_504.png,0,anodr,0,anodr,True,0.89986646,0.89986646,0.025406353,0.02942111,0.024280956,0.021025216
../../../data/data_MESSIDOR2/test/anodr/20051130_55393_0400_PP_1251.png,0,anodr,0,anodr,True,0.8361177,0.8361177,0.06519628,0.051030412,0.024652002,0.023003587
../../../data/data_MESSIDOR2/test/anodr/20051130_58716_0400_PP_355.png,0,anodr,0,anodr,True,0.8810368,0.8810368,0.030426389,0.044089664,0.021332571,0.023114529
../../../data/data_MESSIDOR2/test/anodr/20051130_58824_0400_PP_1181.png,0,anodr,0,anodr,True,0.88140905,0.88140905,0.02092129,0.04354926,0.030755123,0.02336533
../../../data/data_MESSIDOR2/test/anodr/20051130_58874_0400_PP_1359.png,0,anodr,0,anodr,True,0.8557848,0.8557848,0.03881755,0.06434137,0.02246111,0.0185952
../../../data/data_MESSIDOR2/test/anodr/20051130_58888_0400_PP_284.png,0,anodr,1,bmilddr,False,0.51406735,0.4043145,0.51406735,0.04019309,0.027147202,0.014277831
../../../data/data_MESSIDOR2/test/anodr/20051130_58962_0400_PP_973.png,0,anodr,0,anodr,True,0.8596975,0.8596975,0.033531804,0.044264622,0.024912223,0.03759374
../../../data/data_MESSIDOR2/test/anodr/20051130_58998_0400_PP_543.png,0,anodr,0,anodr,True,0.9079721,0.9079721,0.018466216,0.028104361,0.022420228,0.023037111
../../../data/data_MESSIDOR2/test/anodr/20051130_59029_0400_PP_270.png,0,anodr,0,anodr,True,0.8728281,0.8728281,0.020425763,0.05058732,0.027202507,0.02895642
../../../data/data_MESSIDOR2/test/anodr/20051130_59186_0400_PP_350.png,0,anodr,0,anodr,True,0.9067169,0.9067169,0.035109833,0.022618989,0.018217765,0.017336655
../../../data/data_MESSIDOR2/test/anodr/20051130_59284_0400_PP_853.png,0,anodr,0,anodr,True,0.9092832,0.9092832,0.034884505,0.019490015,0.018445693,0.017896602
../../../data/data_MESSIDOR2/test/anodr/20051130_59374_0400_PP_410.png,0,anodr,0,anodr,True,0.8933863,0.8933863,0.030128026,0.03017155,0.021594325,0.024719818
../../../data/data_MESSIDOR2/test/anodr/20051130_59404_0400_PP_392.png,0,anodr,0,anodr,True,0.88295543,0.88295543,0.035104856,0.034661848,0.02173519,0.025542691
../../../data/data_MESSIDOR2/test/anodr/20051130_59457_0400_PP_1053.png,0,anodr,0,anodr,True,0.89143515,0.89143515,0.031547964,0.032674756,0.023565408,0.02077673
../../../data/data_MESSIDOR2/test/anodr/20051130_59464_0400_PP_1141.png,0,anodr,0,anodr,True,0.89642864,0.89642864,0.027219353,0.029305624,0.023778936,0.023267554
../../../data/data_MESSIDOR2/test/anodr/20051130_59749_0400_PP_965.png,0,anodr,0,anodr,True,0.8827802,0.8827802,0.03530923,0.034304764,0.023429904,0.024175884
../../../data/data_MESSIDOR2/test/anodr/20051130_59775_0400_PP_1224.png,0,anodr,0,anodr,True,0.86805373,0.86805373,0.049973298,0.037952267,0.021942334,0.022078382
../../../data/data_MESSIDOR2/test/anodr/20051130_59793_0400_PP_926.png,0,anodr,0,anodr,True,0.888105,0.888105,0.028775932,0.033694707,0.02492279,0.024501586
../../../data/data_MESSIDOR2/test/anodr/20051130_59802_0400_PP_430.png,0,anodr,0,anodr,True,0.8975978,0.8975978,0.026427904,0.029351309,0.022548418,0.02407457
../../../data/data_MESSIDOR2/test/anodr/20051130_59850_0400_PP_36.png,0,anodr,0,anodr,True,0.90596795,0.90596795,0.030335836,0.025457129,0.019515073,0.018724075
../../../data/data_MESSIDOR2/test/anodr/20051130_59869_0400_PP_520.png,0,anodr,0,anodr,True,0.9062768,0.9062768,0.026051408,0.025590178,0.020893645,0.021187913
../../../data/data_MESSIDOR2/test/anodr/20051130_59964_0400_PP_312.png,0,anodr,0,anodr,True,0.88584805,0.88584805,0.03449678,0.03505216,0.022998255,0.021604784
../../../data/data_MESSIDOR2/test/anodr/20051130_59993_0400_PP_439.png,0,anodr,0,anodr,True,0.8189462,0.8189462,0.06328604,0.0689584,0.02496217,0.023847174
../../../data/data_MESSIDOR2/test/anodr/20051130_60040_0400_PP_1355.png,0,anodr,0,anodr,True,0.88809794,0.88809794,0.03224057,0.032771077,0.02552795,0.021362502
../../../data/data_MESSIDOR2/test/anodr/20051130_60066_0400_PP_1170.png,0,anodr,0,anodr,True,0.8627629,0.8627629,0.04267323,0.042059217,0.026941435,0.025563125
../../../data/data_MESSIDOR2/test/anodr/20051130_60186_0400_PP_1365.png,0,anodr,0,anodr,True,0.8959758,0.8959758,0.035317343,0.0292895,0.02202475,0.017392572
../../../data/data_MESSIDOR2/test/anodr/20051130_60234_0400_PP_453.png,0,anodr,0,anodr,True,0.89327794,0.89327794,0.03281704,0.03106198,0.022218678,0.020624427
../../../data/data_MESSIDOR2/test/anodr/20051130_60448_0400_PP_860.png,0,anodr,0,anodr,True,0.65337926,0.65337926,0.062101066,0.228965,0.03194193,0.023612712
../../../data/data_MESSIDOR2/test/anodr/20051130_60490_0400_PP_828.png,0,anodr,0,anodr,True,0.84271157,0.84271157,0.044072893,0.060992055,0.026233267,0.02599017
../../../data/data_MESSIDOR2/test/anodr/20051130_60532_0400_PP_1052.png,0,anodr,0,anodr,True,0.89042324,0.89042324,0.032240115,0.033178236,0.021244533,0.022913767
../../../data/data_MESSIDOR2/test/anodr/20051130_60562_0400_PP_121.png,0,anodr,0,anodr,True,0.7143393,0.7143393,0.17437622,0.060599003,0.026324788,0.024360687
../../../data/data_MESSIDOR2/test/anodr/20051130_60601_0400_PP_146.png,0,anodr,0,anodr,True,0.8702901,0.8702901,0.043177404,0.04175813,0.023479296,0.02129503
../../../data/data_MESSIDOR2/test/anodr/20051130_60630_0400_PP_60.png,0,anodr,0,anodr,True,0.89055765,0.89055765,0.03525246,0.029601844,0.02197145,0.022616522
../../../data/data_MESSIDOR2/test/anodr/20051130_60691_0400_PP_939.png,0,anodr,0,anodr,True,0.7454156,0.7454156,0.11350101,0.0858782,0.024330853,0.030874329
../../../data/data_MESSIDOR2/test/anodr/20051130_60715_0400_PP_555.png,0,anodr,0,anodr,True,0.5608395,0.5608395,0.14777552,0.2233034,0.024475524,0.04360607
../../../data/data_MESSIDOR2/test/anodr/20051130_60740_0400_PP_1166.png,0,anodr,0,anodr,True,0.8678833,0.8678833,0.045318604,0.04354386,0.022506397,0.020747814
../../../data/data_MESSIDOR2/test/anodr/20051130_60794_0400_PP_280.png,0,anodr,0,anodr,True,0.8740493,0.8740493,0.03578717,0.04158118,0.023880372,0.02470184
../../../data/data_MESSIDOR2/test/anodr/20051130_60822_0400_PP_980.png,0,anodr,0,anodr,True,0.8897396,0.8897396,0.03239847,0.03154486,0.023053452,0.02326358
../../../data/data_MESSIDOR2/test/anodr/20051201_37312_0400_PP_1333.png,0,anodr,0,anodr,True,0.8998056,0.8998056,0.029963115,0.029060986,0.022146957,0.019023247
../../../data/data_MESSIDOR2/test/anodr/20051201_37337_0400_PP_839.png,0,anodr,0,anodr,True,0.9047991,0.9047991,0.027314065,0.025804099,0.021287762,0.020794913
../../../data/data_MESSIDOR2/test/anodr/20051201_37382_0400_PP_1350.png,0,anodr,0,anodr,True,0.8908743,0.8908743,0.047434717,0.023621134,0.019101946,0.018967895
../../../data/data_MESSIDOR2/test/anodr/20051201_37390_0400_PP_833.png,0,anodr,0,anodr,True,0.885052,0.885052,0.036187045,0.032257944,0.023427727,0.023075193
../../../data/data_MESSIDOR2/test/anodr/20051201_37409_0400_PP_1340.png,0,anodr,0,anodr,True,0.67989177,0.67989177,0.21858995,0.040671106,0.029001342,0.03184584
../../../data/data_MESSIDOR2/test/anodr/20051201_37462_0400_PP_357.png,0,anodr,0,anodr,True,0.7816718,0.7816718,0.10581038,0.05569933,0.030310621,0.026507786
../../../data/data_MESSIDOR2/test/anodr/20051201_37534_0400_PP_906.png,0,anodr,0,anodr,True,0.89842415,0.89842415,0.030678485,0.029567003,0.021768495,0.019561786
../../../data/data_MESSIDOR2/test/anodr/20051201_37557_0400_PP_1336.png,0,anodr,0,anodr,True,0.8893745,0.8893745,0.029904565,0.035225764,0.022741875,0.022753242
../../../data/data_MESSIDOR2/test/anodr/20051201_38041_0400_PP_1312.png,0,anodr,0,anodr,True,0.8982087,0.8982087,0.031690203,0.026940877,0.021348711,0.021811526
../../../data/data_MESSIDOR2/test/anodr/20051201_38081_0400_PP_963.png,0,anodr,0,anodr,True,0.8897164,0.8897164,0.027743988,0.0330035,0.02218747,0.02734873
../../../data/data_MESSIDOR2/test/anodr/20051201_38103_0400_PP_81.png,0,anodr,0,anodr,True,0.8905784,0.8905784,0.035876688,0.030507226,0.022818485,0.020219281
../../../data/data_MESSIDOR2/test/anodr/20051201_38137_0400_PP_391.png,0,anodr,0,anodr,True,0.9034804,0.9034804,0.03041255,0.024584632,0.021358287,0.020164052
../../../data/data_MESSIDOR2/test/anodr/20051201_38155_0400_PP_112.png,0,anodr,0,anodr,True,0.8035897,0.8035897,0.036113616,0.09572396,0.030746497,0.0338262
../../../data/data_MESSIDOR2/test/anodr/20051201_38164_0400_PP_881.png,0,anodr,0,anodr,True,0.81236494,0.81236494,0.028181463,0.092291504,0.035915367,0.031246647
../../../data/data_MESSIDOR2/test/anodr/20051201_38199_0400_PP_1329.png,0,anodr,0,anodr,True,0.89622945,0.89622945,0.033800345,0.028024014,0.020062506,0.02188372
../../../data/data_MESSIDOR2/test/anodr/20051201_38211_0400_PP_1174.png,0,anodr,0,anodr,True,0.89390886,0.89390886,0.04780537,0.02234469,0.018595655,0.017345376
../../../data/data_MESSIDOR2/test/anodr/20051201_38246_0400_PP_1063.png,0,anodr,0,anodr,True,0.9079897,0.9079897,0.029877886,0.023217078,0.019674752,0.01924056
../../../data/data_MESSIDOR2/test/anodr/20051201_38262_0400_PP_335.png,0,anodr,0,anodr,True,0.55211514,0.55211514,0.28407377,0.118015915,0.020074366,0.025720814
