filename,predicted_class,score_anormal,score_cglaucoma
anormal/image_124_126.jpg,anormal,0.767341,0.232659
anormal/image_125_183.jpg,anormal,0.799912,0.200088
anormal/image_126_177.jpg,anormal,0.606557,0.393443
anormal/image_127_43.jpg,cglaucoma,0.485135,0.514865
anormal/image_128_60.jpg,anormal,0.765287,0.234713
anormal/image_129_156.jpg,anormal,0.807233,0.192767
anormal/image_130_104.jpg,anormal,0.728072,0.271928
anormal/image_131_131.jpg,anormal,0.821760,0.178240
anormal/image_132_52.jpg,anormal,0.807081,0.192919
anormal/image_133_75.jpg,anormal,0.825519,0.174481
anormal/image_134_97.jpg,anormal,0.803482,0.196518
anormal/image_135_90.jpg,anormal,0.791338,0.208662
anormal/image_136_128.jpg,anormal,0.505218,0.494782
anormal/image_137_87.jpg,anormal,0.705785,0.294215
anormal/image_138_19.jpg,anormal,0.765593,0.234407
anormal/image_139_167.jpg,anormal,0.767123,0.232877
anormal/image_140_27.jpg,anormal,0.703651,0.296349
anormal/image_141_18.jpg,anormal,0.800692,0.199308
anormal/image_142_159.jpg,anormal,0.768473,0.231527
anormal/image_143_107.jpg,anormal,0.765111,0.234889
anormal/image_144_180.jpg,anormal,0.711331,0.288669
anormal/image_145_78.jpg,anormal,0.733929,0.266071
anormal/image_146_85.jpg,anormal,0.748490,0.251510
anormal/image_147_193.jpg,anormal,0.750553,0.249447
anormal/image_148_216.jpg,anormal,0.727540,0.272460
anormal/image_149_134.jpg,anormal,0.785061,0.214938
anormal/image_150_198.jpg,anormal,0.771284,0.228716
anormal/image_151_31.jpg,anormal,0.715076,0.284924
anormal/image_152_169.jpg,anormal,0.757256,0.242744
anormal/image_153_213.jpg,anormal,0.796767,0.203233
anormal/image_154_23.jpg,anormal,0.830937,0.169063
anormal/image_155_151.jpg,anormal,0.735357,0.264643
anormal/image_156_72.jpg,anormal,0.774583,0.225417
anormal/image_157_115.jpg,anormal,0.777638,0.222362
anormal/image_158_191.jpg,anormal,0.795261,0.204739
anormal/image_159_162.jpg,anormal,0.788094,0.211906
anormal/image_160_124.jpg,anormal,0.816699,0.183301
anormal/image_161_62.jpg,anormal,0.788339,0.211661
anormal/image_162_48.jpg,anormal,0.802942,0.197058
anormal/image_163_206.jpg,anormal,0.765681,0.234319
anormal/image_164_215.jpg,anormal,0.765856,0.234144
anormal/image_165_77.jpg,anormal,0.825941,0.174059
anormal/image_166_129.jpg,anormal,0.823328,0.176672
anormal/image_167_138.jpg,anormal,0.766381,0.233619
anormal/image_168_113.jpg,anormal,0.789153,0.210848
anormal/image_169_119.jpg,anormal,0.833325,0.166675
anormal/image_170_133.jpg,anormal,0.792544,0.207455
anormal/image_171_203.jpg,anormal,0.770292,0.229708
anormal/image_172_137.jpg,anormal,0.758018,0.241982
anormal/image_173_83.jpg,anormal,0.778565,0.221435
anormal/image_174_123.jpg,anormal,0.758913,0.241087
anormal/image_175_91.jpg,anormal,0.768255,0.231745
anormal/image_176_161.jpg,anormal,0.773302,0.226698
anormal/image_177_112.jpg,anormal,0.775435,0.224565
anormal/image_178_46.jpg,anormal,0.768212,0.231788
anormal/image_179_84.jpg,anormal,0.754418,0.245582
anormal/image_180_53.jpg,anormal,0.578567,0.421433
anormal/image_181_207.jpg,anormal,0.757660,0.242340
anormal/image_182_171.jpg,anormal,0.756672,0.243328
anormal/image_183_40.jpg,anormal,0.649856,0.350144
anormal/image_184_197.jpg,anormal,0.724432,0.275568
anormal/image_185_185.jpg,anormal,0.629376,0.370624
anormal/image_186_114.jpg,anormal,0.610366,0.389634
anormal/image_187_100.jpg,anormal,0.839668,0.160332
anormal/image_188_192.jpg,anormal,0.826782,0.173218
anormal/image_189_149.jpg,anormal,0.712282,0.287718
anormal/image_190_7.jpg,anormal,0.776792,0.223208
anormal/image_191_8.jpg,anormal,0.598518,0.401482
anormal/image_192_68.jpg,anormal,0.773730,0.226270
anormal/image_193_51.jpg,anormal,0.810404,0.189596
anormal/image_194_88.jpg,anormal,0.799129,0.200871
anormal/image_195_106.jpg,anormal,0.773302,0.226698
anormal/image_196_80.jpg,anormal,0.754779,0.245221
anormal/image_197_28.jpg,anormal,0.822403,0.177597
anormal/image_198_66.jpg,anormal,0.787605,0.212395
anormal/image_199_94.jpg,anormal,0.797399,0.202601
anormal/image_200_45.jpg,anormal,0.796213,0.203787
anormal/image_201_81.jpg,anormal,0.803174,0.196826
anormal/image_202_14.jpg,anormal,0.779993,0.220007
anormal/image_203_181.jpg,anormal,0.801237,0.198763
anormal/image_204_208.jpg,anormal,0.774839,0.225161
anormal/image_205_29.jpg,anormal,0.766294,0.233706
anormal/image_206_186.jpg,anormal,0.771672,0.228329
anormal/image_207_221.jpg,anormal,0.619126,0.380874
anormal/image_208_20.jpg,anormal,0.838548,0.161452
anormal/image_209_42.jpg,anormal,0.793986,0.206014
anormal/image_210_73.jpg,anormal,0.578567,0.421433
anormal/image_211_152.jpg,anormal,0.757660,0.242340
anormal/image_212_47.jpg,anormal,0.781080,0.218920
anormal/image_213_144.jpg,anormal,0.789558,0.210442
anormal/image_214_89.jpg,anormal,0.750233,0.249767
anormal/image_215_147.jpg,anormal,0.537186,0.462814
anormal/image_216_74.jpg,anormal,0.715076,0.284924
anormal/image_217_117.jpg,anormal,0.750644,0.249356
anormal/image_218_122.jpg,anormal,0.828731,0.171269
anormal/image_219_21.jpg,anormal,0.685897,0.314103
anormal/image_220_86.jpg,anormal,0.823825,0.176175
anormal/image_221_132.jpg,anormal,0.621541,0.378459
anormal/image_222_174.jpg,anormal,0.737064,0.262936
anormal/image_223_172.jpg,anormal,0.741768,0.258232
anormal/image_224_165.jpg,anormal,0.721056,0.278944
anormal/image_225_148.jpg,cglaucoma,0.431584,0.568416
cglaucoma/image_001_250.jpg,anormal,0.806929,0.193071
cglaucoma/image_002_252.jpg,anormal,0.743634,0.256366
cglaucoma/image_003_234.jpg,anormal,0.655171,0.344829
cglaucoma/image_004_238.jpg,anormal,0.566393,0.433607
cglaucoma/image_005_228.jpg,cglaucoma,0.493306,0.506694
cglaucoma/image_006_225.jpg,cglaucoma,0.399870,0.600130
cglaucoma/image_007_226.jpg,anormal,0.613410,0.386590
cglaucoma/image_008_245.jpg,anormal,0.845624,0.154376
cglaucoma/image_009_247.jpg,anormal,0.684106,0.315894
cglaucoma/image_010_232.jpg,anormal,0.684106,0.315894
cglaucoma/image_011_254.jpg,anormal,0.630145,0.369855
cglaucoma/image_012_236.jpg,anormal,0.788094,0.211906
cglaucoma/image_013_239.jpg,anormal,0.701917,0.298083
cglaucoma/image_014_237.jpg,anormal,0.772788,0.227212
cglaucoma/image_015_253.jpg,anormal,0.795420,0.204580
cglaucoma/image_016_240.jpg,anormal,0.784154,0.215846
cglaucoma/image_017_241.jpg,anormal,0.763704,0.236296
cglaucoma/image_018_246.jpg,anormal,0.820613,0.179387
cglaucoma/image_019_249.jpg,anormal,0.811003,0.188997
cglaucoma/image_020_227.jpg,anormal,0.828106,0.171894
cglaucoma/image_021_229.jpg,anormal,0.781247,0.218753
cglaucoma/image_022_235.jpg,anormal,0.732209,0.267791
cglaucoma/image_023_244.jpg,anormal,0.820613,0.179387
cglaucoma/image_024_251.jpg,anormal,0.775775,0.224225
cglaucoma/image_025_243.jpg,anormal,0.781331,0.218669
cglaucoma/image_026_248.jpg,anormal,0.814348,0.185652
cglaucoma/image_027_230.jpg,anormal,0.742655,0.257345
cglaucoma/image_028_242.jpg,anormal,0.782995,0.217005
cglaucoma/image_029_255.jpg,anormal,0.818374,0.181626
cglaucoma/image_030_256.jpg,cglaucoma,0.482442,0.517559
cglaucoma/image_031_233.jpg,anormal,0.821044,0.178956
cglaucoma/image_032_231.jpg,anormal,0.675390,0.324610
