filename,pred_class,pred_index,a_noamd_prob,b_amd_prob
a_noamd/1429525_21016_0_0.png,a_noamd,0,0.756717,0.243283
a_noamd/1434744_21016_0_0.png,a_noamd,0,0.755907,0.244093
a_noamd/1438121_21015_0_0.png,a_noamd,0,0.757166,0.242834
a_noamd/1438217_21016_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/1465849_21015_0_0.png,a_noamd,0,0.735926,0.264074
a_noamd/1486263_21015_0_0.png,a_noamd,0,0.747892,0.252108
a_noamd/1494464_21015_0_0.png,a_noamd,0,0.762601,0.237399
a_noamd/1495365_21015_1_0.png,a_noamd,0,0.759315,0.240685
a_noamd/1495979_21015_1_0.png,a_noamd,0,0.690403,0.309597
a_noamd/1499051_21015_0_0.png,a_noamd,0,0.756178,0.243822
a_noamd/1499671_21016_0_1.png,a_noamd,0,0.765769,0.234231
a_noamd/1506781_21016_0_0.png,a_noamd,0,0.668448,0.331552
a_noamd/1514959_21015_0_0.png,a_noamd,0,0.756447,0.243552
a_noamd/1515498_21016_0_0.png,a_noamd,0,0.765681,0.234319
a_noamd/1535030_21016_0_0.png,a_noamd,0,0.757077,0.242923
a_noamd/1537998_21015_1_1.png,a_noamd,0,0.762954,0.237046
a_noamd/1552660_21016_0_0.png,a_noamd,0,0.757077,0.242923
a_noamd/1553749_21016_0_0.png,a_noamd,0,0.735119,0.264881
a_noamd/1553751_21015_0_0.png,a_noamd,0,0.754825,0.245175
a_noamd/1557480_21016_1_0.png,a_noamd,0,0.756268,0.243732
a_noamd/1560389_21015_0_0.png,b_amd,1,0.401424,0.598576
a_noamd/1574898_21016_0_0.png,a_noamd,0,0.755997,0.244003
a_noamd/1601635_21016_0_0.png,a_noamd,0,0.756447,0.243552
a_noamd/1632106_21016_1_0.png,a_noamd,0,0.756178,0.243822
a_noamd/1652487_21016_1_0.png,a_noamd,0,0.756447,0.243552
a_noamd/1663149_21016_0_0.png,a_noamd,0,0.763396,0.236604
a_noamd/1681117_21016_0_0.png,a_noamd,0,0.746509,0.253491
a_noamd/1697220_21015_0_0.png,a_noamd,0,0.660172,0.339828
a_noamd/1704670_21015_0_0.png,a_noamd,0,0.755547,0.244453
a_noamd/1708747_21016_0_0.png,a_noamd,0,0.757256,0.242744
a_noamd/1730885_21016_0_0.png,a_noamd,0,0.755457,0.244543
a_noamd/1736297_21016_0_0.png,a_noamd,0,0.763396,0.236604
a_noamd/1737240_21015_1_0.png,a_noamd,0,0.763660,0.236340
a_noamd/1782210_21016_0_0.png,a_noamd,0,0.738763,0.261237
a_noamd/1826552_21016_0_0.png,a_noamd,0,0.765769,0.234231
a_noamd/1840708_21015_1_0.png,a_noamd,0,0.759939,0.240061
a_noamd/1844778_21016_1_0.png,a_noamd,0,0.756537,0.243463
a_noamd/1855075_21015_0_0.png,a_noamd,0,0.763660,0.236340
a_noamd/1862962_21015_0_0.png,a_noamd,0,0.755186,0.244814
a_noamd/1897613_21016_0_0.png,a_noamd,0,0.756358,0.243642
a_noamd/1897754_21016_0_0.png,a_noamd,0,0.754915,0.245085
a_noamd/1902295_21016_0_0.png,a_noamd,0,0.750004,0.249996
a_noamd/1912841_21016_0_0.png,a_noamd,0,0.756897,0.243103
a_noamd/1926601_21015_1_0.png,a_noamd,0,0.754915,0.245085
a_noamd/1937126_21015_0_0.png,a_noamd,0,0.755907,0.244093
a_noamd/1951687_21015_0_0.png,a_noamd,0,0.755005,0.244995
a_noamd/1959318_21015_0_0.png,a_noamd,0,0.755366,0.244634
a_noamd/1965435_21015_1_0.png,a_noamd,0,0.755547,0.244453
a_noamd/1970295_21016_0_0.png,a_noamd,0,0.743634,0.256366
a_noamd/1973049_21015_1_0.png,a_noamd,0,0.756717,0.243283
a_noamd/1984835_21016_0_0.png,a_noamd,0,0.756358,0.243642
a_noamd/1986875_21016_0_0.png,a_noamd,0,0.758063,0.241937
a_noamd/2003584_21016_0_0.png,a_noamd,0,0.757436,0.242564
a_noamd/2016718_21015_0_0.png,a_noamd,0,0.757166,0.242834
a_noamd/2020618_21016_1_0.png,a_noamd,0,0.763484,0.236516
a_noamd/2021853_21015_1_0.png,a_noamd,0,0.756897,0.243103
a_noamd/2039753_21016_1_0.png,a_noamd,0,0.765506,0.234494
a_noamd/2071319_21016_0_0.png,a_noamd,0,0.758153,0.241847
a_noamd/2088201_21015_0_0.png,a_noamd,0,0.754192,0.245808
a_noamd/2102048_21015_0_0.png,a_noamd,0,0.762070,0.237930
a_noamd/2102787_21015_0_0.png,a_noamd,0,0.721105,0.278895
a_noamd/2109806_21016_0_0.png,a_noamd,0,0.755727,0.244273
a_noamd/2120628_21016_0_0.png,a_noamd,0,0.756358,0.243642
a_noamd/2128348_21015_0_0.png,a_noamd,0,0.756537,0.243463
a_noamd/2133699_21016_1_0.png,a_noamd,0,0.765769,0.234231
a_noamd/2140974_21015_1_0.png,a_noamd,0,0.756987,0.243013
a_noamd/2154562_21016_0_0.png,a_noamd,0,0.755907,0.244093
a_noamd/2156701_21015_0_0.png,a_noamd,0,0.715523,0.284477
a_noamd/2163214_21015_0_0.png,a_noamd,0,0.757436,0.242564
a_noamd/2165184_21015_0_0.png,a_noamd,0,0.755096,0.244904
a_noamd/2173281_21015_0_0.png,a_noamd,0,0.757884,0.242116
a_noamd/2183408_21016_0_0.png,a_noamd,0,0.756537,0.243463
a_noamd/2192806_21015_0_0.png,a_noamd,0,0.763924,0.236076
a_noamd/2202486_21016_0_0.png,a_noamd,0,0.755547,0.244453
a_noamd/2215678_21015_1_0.png,a_noamd,0,0.756627,0.243373
a_noamd/2232012_21015_1_0.png,a_noamd,0,0.756358,0.243642
a_noamd/2247731_21015_0_0.png,a_noamd,0,0.755547,0.244453
a_noamd/2270075_21016_0_0.png,a_noamd,0,0.765681,0.234319
a_noamd/2275268_21015_0_0.png,a_noamd,0,0.756537,0.243463
a_noamd/2284218_21016_0_0.png,a_noamd,0,0.763043,0.236957
a_noamd/2285374_21016_0_0.png,a_noamd,0,0.757077,0.242923
a_noamd/2291289_21016_0_0.png,a_noamd,0,0.726959,0.273041
a_noamd/2312624_21015_0_0.png,a_noamd,0,0.757525,0.242475
a_noamd/2320996_21015_0_0.png,a_noamd,0,0.756358,0.243642
a_noamd/2341253_21015_0_0.png,b_amd,1,0.488177,0.511823
a_noamd/2343066_21015_0_0.png,a_noamd,0,0.756627,0.243373
a_noamd/2357888_21015_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/2359730_21015_0_0.png,a_noamd,0,0.757974,0.242026
a_noamd/2368772_21015_0_0.png,a_noamd,0,0.761006,0.238994
a_noamd/2372532_21016_1_0.png,a_noamd,0,0.756717,0.243283
a_noamd/2408221_21015_0_0.png,a_noamd,0,0.762336,0.237664
a_noamd/2413269_21016_0_0.png,a_noamd,0,0.756987,0.243013
a_noamd/2427764_21015_0_0.png,a_noamd,0,0.755547,0.244453
a_noamd/2438151_21015_0_0.png,a_noamd,0,0.757525,0.242475
a_noamd/2449350_21016_0_0.png,a_noamd,0,0.756268,0.243732
a_noamd/2456355_21015_1_0.png,a_noamd,0,0.755186,0.244814
a_noamd/2461672_21015_0_0.png,a_noamd,0,0.655942,0.344058
a_noamd/2472799_21016_0_0.png,a_noamd,0,0.757346,0.242654
a_noamd/2477187_21015_1_0.png,a_noamd,0,0.756627,0.243373
a_noamd/2483720_21016_0_0.png,b_amd,1,0.478089,0.521911
a_noamd/2489830_21016_1_0.png,a_noamd,0,0.764364,0.235636
a_noamd/2499510_21015_0_0.png,a_noamd,0,0.758421,0.241579
a_noamd/2507657_21016_0_0.png,a_noamd,0,0.744099,0.255901
a_noamd/2526740_21016_0_0.png,a_noamd,0,0.731586,0.268414
a_noamd/2528591_21016_0_0.png,a_noamd,0,0.759404,0.240596
a_noamd/2537297_21015_0_0.png,a_noamd,0,0.765681,0.234319
a_noamd/2551919_21015_1_0.png,a_noamd,0,0.765593,0.234407
a_noamd/2563517_21015_0_0.png,a_noamd,0,0.765681,0.234319
a_noamd/2576580_21016_1_0.png,a_noamd,0,0.756088,0.243912
a_noamd/2585277_21015_0_0.png,a_noamd,0,0.755637,0.244363
a_noamd/2585605_21016_0_0.png,a_noamd,0,0.756447,0.243552
a_noamd/2588926_21015_0_0.png,a_noamd,0,0.761006,0.238994
a_noamd/2600105_21016_0_1.png,a_noamd,0,0.756178,0.243822
a_noamd/2633176_21016_0_0.png,a_noamd,0,0.755547,0.244453
a_noamd/2679483_21016_1_0.png,a_noamd,0,0.765681,0.234319
a_noamd/2685632_21015_0_0.png,a_noamd,0,0.755907,0.244093
a_noamd/2719722_21016_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/2721922_21015_0_0.png,a_noamd,0,0.755457,0.244543
a_noamd/2745458_21015_0_0.png,a_noamd,0,0.756178,0.243822
a_noamd/2757636_21015_0_0.png,a_noamd,0,0.528359,0.471641
a_noamd/2782516_21015_1_0.png,a_noamd,0,0.756447,0.243552
a_noamd/2805725_21016_0_0.png,a_noamd,0,0.755547,0.244453
a_noamd/2815362_21016_0_0.png,a_noamd,0,0.709824,0.290176
a_noamd/2822071_21015_0_0.png,a_noamd,0,0.755276,0.244724
a_noamd/2836894_21015_0_0.png,a_noamd,0,0.756897,0.243103
a_noamd/2846579_21016_1_0.png,a_noamd,0,0.758779,0.241221
a_noamd/2853144_21016_0_0.png,a_noamd,0,0.756807,0.243193
a_noamd/2868164_21015_0_0.png,a_noamd,0,0.757974,0.242026
a_noamd/2871034_21015_0_0.png,a_noamd,0,0.755907,0.244093
a_noamd/2873232_21015_0_0.png,a_noamd,0,0.764979,0.235021
a_noamd/2881320_21016_1_0.png,a_noamd,0,0.765330,0.234670
a_noamd/2884620_21016_0_0.png,a_noamd,0,0.756987,0.243013
a_noamd/2888262_21016_0_0.png,a_noamd,0,0.756537,0.243463
a_noamd/2890162_21016_0_0.png,a_noamd,0,0.542439,0.457561
a_noamd/2917663_21015_0_0.png,a_noamd,0,0.757525,0.242475
a_noamd/2949081_21016_1_0.png,a_noamd,0,0.759136,0.240864
a_noamd/2968059_21016_1_0.png,a_noamd,0,0.765593,0.234407
a_noamd/2972541_21016_0_0.png,a_noamd,0,0.756717,0.243283
a_noamd/2973762_21015_0_0.png,a_noamd,0,0.753829,0.246171
a_noamd/2974159_21016_0_0.png,a_noamd,0,0.760384,0.239616
a_noamd/2975492_21016_1_0.png,a_noamd,0,0.727830,0.272170
a_noamd/3004980_21015_0_0.png,a_noamd,0,0.762866,0.237134
a_noamd/3036382_21016_0_0.png,a_noamd,0,0.754734,0.245266
a_noamd/3036937_21016_0_0.png,a_noamd,0,0.757436,0.242564
a_noamd/3042285_21015_0_0.png,a_noamd,0,0.702734,0.297266
a_noamd/3059488_21016_0_0.png,a_noamd,0,0.755727,0.244273
a_noamd/3067577_21015_0_0.png,a_noamd,0,0.734739,0.265261
a_noamd/3081358_21016_0_0.png,a_noamd,0,0.756717,0.243283
a_noamd/3083279_21016_0_0.png,a_noamd,0,0.755186,0.244814
a_noamd/3092906_21015_0_0.png,a_noamd,0,0.742888,0.257112
a_noamd/3097730_21015_0_0.png,a_noamd,0,0.757256,0.242744
a_noamd/3112861_21016_1_0.png,a_noamd,0,0.765681,0.234319
a_noamd/3115038_21016_1_0.png,a_noamd,0,0.765681,0.234319
a_noamd/3126241_21016_1_0.png,a_noamd,0,0.765418,0.234582
a_noamd/3132958_21015_0_0.png,a_noamd,0,0.755276,0.244724
a_noamd/3135604_21015_0_0.png,a_noamd,0,0.741674,0.258326
a_noamd/3143757_21016_0_0.png,a_noamd,0,0.756717,0.243283
a_noamd/3152013_21015_0_0.png,a_noamd,0,0.757436,0.242564
a_noamd/3210309_21016_1_0.png,a_noamd,0,0.721056,0.278944
a_noamd/3213158_21016_0_0.png,a_noamd,0,0.757346,0.242654
a_noamd/3214719_21015_1_0.png,a_noamd,0,0.756987,0.243013
a_noamd/3220661_21015_0_0.png,a_noamd,0,0.765681,0.234319
a_noamd/3232160_21016_0_0.png,a_noamd,0,0.763924,0.236076
a_noamd/3238640_21015_0_0.png,a_noamd,0,0.755276,0.244724
a_noamd/3246947_21015_0_0.png,a_noamd,0,0.752195,0.247805
a_noamd/3266867_21015_0_0.png,a_noamd,0,0.756717,0.243283
a_noamd/3273293_21016_1_0.png,a_noamd,0,0.710729,0.289271
a_noamd/3291607_21015_0_0.png,a_noamd,0,0.747800,0.252200
a_noamd/3295572_21015_0_0.png,a_noamd,0,0.755366,0.244634
a_noamd/3302184_21016_1_0.png,a_noamd,0,0.762424,0.237576
a_noamd/3303788_21015_0_0.png,a_noamd,0,0.762954,0.237046
a_noamd/3304628_21016_1_0.png,a_noamd,0,0.757346,0.242654
a_noamd/3346001_21016_0_0.png,a_noamd,0,0.756447,0.243552
a_noamd/3381767_21016_0_0.png,b_amd,1,0.323647,0.676353
a_noamd/3393701_21016_0_0.png,a_noamd,0,0.755547,0.244453
a_noamd/3406454_21015_0_0.png,a_noamd,0,0.761095,0.238905
a_noamd/3442183_21015_0_0.png,a_noamd,0,0.755186,0.244814
a_noamd/3453675_21016_0_0.png,a_noamd,0,0.756717,0.243283
a_noamd/3455372_21015_0_0.png,a_noamd,0,0.755366,0.244634
a_noamd/3466158_21016_0_0.png,a_noamd,0,0.760117,0.239883
a_noamd/3480066_21016_1_0.png,a_noamd,0,0.755547,0.244453
a_noamd/3488530_21016_0_0.png,a_noamd,0,0.765506,0.234494
a_noamd/3500747_21015_0_0.png,a_noamd,0,0.756358,0.243642
a_noamd/3517390_21015_0_0.png,a_noamd,0,0.757436,0.242564
a_noamd/3517510_21016_0_0.png,a_noamd,0,0.754101,0.245899
a_noamd/3528682_21015_0_0.png,a_noamd,0,0.718249,0.281751
a_noamd/3540784_21016_1_0.png,a_noamd,0,0.756088,0.243912
a_noamd/3545495_21015_1_0.png,a_noamd,0,0.752286,0.247714
a_noamd/3569605_21016_0_0.png,a_noamd,0,0.755186,0.244814
a_noamd/3569620_21015_1_0.png,a_noamd,0,0.755366,0.244634
a_noamd/3577464_21015_0_0.png,a_noamd,0,0.753557,0.246443
a_noamd/3580339_21016_0_0.png,a_noamd,0,0.756178,0.243822
a_noamd/3581537_21016_0_0.png,a_noamd,0,0.757974,0.242026
a_noamd/3593150_21016_1_0.png,a_noamd,0,0.765593,0.234407
a_noamd/3595229_21015_0_0.png,a_noamd,0,0.765593,0.234407
a_noamd/3608666_21015_0_0.png,a_noamd,0,0.755997,0.244003
a_noamd/3619899_21015_0_0.png,a_noamd,0,0.754463,0.245537
a_noamd/3633033_21015_1_0.png,a_noamd,0,0.764979,0.235021
a_noamd/3642698_21015_0_0.png,a_noamd,0,0.762247,0.237753
a_noamd/3665587_21015_0_0.png,a_noamd,0,0.754734,0.245266
a_noamd/3666583_21016_1_0.png,a_noamd,0,0.758511,0.241489
a_noamd/3670750_21016_0_0.png,a_noamd,0,0.756717,0.243283
a_noamd/3675573_21015_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/3677332_21015_0_0.png,a_noamd,0,0.755907,0.244093
a_noamd/3692598_21015_0_0.png,a_noamd,0,0.753648,0.246352
a_noamd/3710966_21016_0_0.png,a_noamd,0,0.755096,0.244904
a_noamd/3712684_21015_1_0.png,a_noamd,0,0.764716,0.235284
a_noamd/3713635_21015_0_0.png,a_noamd,0,0.754644,0.245356
a_noamd/3714286_21015_1_0.png,a_noamd,0,0.754915,0.245085
a_noamd/3735116_21015_1_0.png,a_noamd,0,0.709975,0.290025
a_noamd/3739249_21016_0_0.png,a_noamd,0,0.761184,0.238816
a_noamd/3747207_21015_0_0.png,a_noamd,0,0.757077,0.242923
a_noamd/3750130_21016_0_0.png,a_noamd,0,0.755637,0.244363
a_noamd/3757353_21016_1_0.png,a_noamd,0,0.731394,0.268606
a_noamd/3758086_21016_0_0.png,a_noamd,0,0.756088,0.243912
a_noamd/3759184_21015_1_0.png,a_noamd,0,0.761450,0.238550
a_noamd/3782601_21016_0_0.png,a_noamd,0,0.753467,0.246533
a_noamd/3788232_21016_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/3819338_21015_0_0.png,a_noamd,0,0.756088,0.243912
a_noamd/3821541_21015_0_0.png,a_noamd,0,0.758063,0.241937
a_noamd/3837166_21015_1_0.png,a_noamd,0,0.757256,0.242744
a_noamd/3854320_21015_0_0.png,b_amd,1,0.419589,0.580411
a_noamd/3866437_21015_0_0.png,a_noamd,0,0.756987,0.243013
a_noamd/3867969_21016_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/3880793_21015_1_0.png,a_noamd,0,0.765506,0.234494
a_noamd/3883826_21015_0_0.png,a_noamd,0,0.765681,0.234319
a_noamd/3889732_21016_0_0.png,a_noamd,0,0.757615,0.242385
a_noamd/3896214_21016_0_0.png,a_noamd,0,0.756897,0.243103
a_noamd/3908934_21016_1_0.png,a_noamd,0,0.653348,0.346652
a_noamd/3910674_21015_0_0.png,a_noamd,0,0.757884,0.242116
a_noamd/3919658_21015_0_0.png,a_noamd,0,0.755005,0.244995
a_noamd/3923587_21015_1_0.png,a_noamd,0,0.754734,0.245266
a_noamd/3926725_21016_0_0.png,a_noamd,0,0.756537,0.243463
a_noamd/3935681_21016_0_0.png,a_noamd,0,0.756987,0.243013
a_noamd/3945714_21015_0_0.png,a_noamd,0,0.759225,0.240775
a_noamd/3951801_21016_1_0.png,b_amd,1,0.329122,0.670878
a_noamd/3960725_21016_0_0.png,a_noamd,0,0.755005,0.244995
a_noamd/3977319_21015_0_0.png,a_noamd,0,0.755096,0.244904
a_noamd/3978228_21016_0_0.png,a_noamd,0,0.755096,0.244904
a_noamd/3986061_21015_0_0.png,a_noamd,0,0.756627,0.243373
a_noamd/3989606_21016_0_0.png,a_noamd,0,0.754553,0.245447
a_noamd/3995966_21015_1_0.png,a_noamd,0,0.756717,0.243283
a_noamd/4000600_21016_1_0.png,a_noamd,0,0.765681,0.234319
a_noamd/4008587_21016_0_0.png,a_noamd,0,0.724432,0.275568
a_noamd/4019648_21016_1_0.png,a_noamd,0,0.755997,0.244003
a_noamd/4024308_21016_0_0.png,a_noamd,0,0.752195,0.247805
a_noamd/4043443_21016_0_0.png,a_noamd,0,0.760206,0.239794
a_noamd/4047283_21016_0_0.png,a_noamd,0,0.762336,0.237664
a_noamd/4084652_21016_1_0.png,a_noamd,0,0.750736,0.249264
a_noamd/4109978_21016_0_0.png,a_noamd,0,0.763043,0.236957
a_noamd/4146349_21016_1_0.png,a_noamd,0,0.755457,0.244543
a_noamd/4158297_21016_1_0.png,a_noamd,0,0.606702,0.393298
a_noamd/4197728_21015_0_0.png,a_noamd,0,0.763219,0.236781
a_noamd/4199140_21015_1_0.png,a_noamd,0,0.763307,0.236693
a_noamd/4204893_21015_0_0.png,a_noamd,0,0.757166,0.242834
a_noamd/4206869_21015_1_0.png,a_noamd,0,0.749546,0.250454
a_noamd/4218219_21016_1_0.png,a_noamd,0,0.742982,0.257018
a_noamd/4221430_21015_0_0.png,a_noamd,0,0.765506,0.234494
a_noamd/4222894_21016_1_0.png,a_noamd,0,0.738480,0.261519
a_noamd/4228877_21015_0_0.png,a_noamd,0,0.759582,0.240418
a_noamd/4229042_21016_0_0.png,a_noamd,0,0.501480,0.498520
a_noamd/4244571_21015_0_0.png,a_noamd,0,0.628179,0.371821
a_noamd/4248477_21016_0_0.png,a_noamd,0,0.754825,0.245175
a_noamd/4249088_21015_0_0.png,a_noamd,0,0.765769,0.234231
a_noamd/4253334_21015_1_0.png,a_noamd,0,0.694199,0.305801
a_noamd/4262947_21016_0_0.png,a_noamd,0,0.756358,0.243642
a_noamd/4266504_21016_0_0.png,a_noamd,0,0.743261,0.256739
a_noamd/4274657_21015_0_0.png,a_noamd,0,0.739140,0.260860
a_noamd/4308105_21015_1_0.png,b_amd,1,0.334562,0.665438
a_noamd/4311696_21015_0_0.png,a_noamd,0,0.760206,0.239794
a_noamd/4314171_21016_0_1.png,a_noamd,0,0.763307,0.236693
a_noamd/4314661_21015_0_0.png,a_noamd,0,0.755366,0.244634
a_noamd/4314661_21016_0_0.png,a_noamd,0,0.754373,0.245627
a_noamd/4329106_21015_1_0.png,a_noamd,0,0.754101,0.245899
a_noamd/4330232_21016_0_0.png,a_noamd,0,0.759315,0.240685
a_noamd/4333302_21015_0_0.png,a_noamd,0,0.755727,0.244273
a_noamd/4367958_21016_0_0.png,a_noamd,0,0.754373,0.245627
a_noamd/4381568_21016_0_0.png,a_noamd,0,0.756897,0.243103
a_noamd/4445145_21016_0_0.png,a_noamd,0,0.757615,0.242385
a_noamd/4466913_21015_0_0.png,a_noamd,0,0.757794,0.242206
a_noamd/4488801_21015_0_0.png,a_noamd,0,0.756088,0.243912
a_noamd/4493037_21015_0_0.png,a_noamd,0,0.747432,0.252568
a_noamd/4504638_21015_1_0.png,a_noamd,0,0.720762,0.279238
a_noamd/4505028_21016_0_0.png,a_noamd,0,0.756627,0.243373
a_noamd/4535894_21016_0_0.png,a_noamd,0,0.756807,0.243193
a_noamd/4538214_21015_0_0.png,a_noamd,0,0.745120,0.254880
a_noamd/4546863_21015_1_0.png,a_noamd,0,0.765418,0.234582
a_noamd/4549528_21016_0_0.png,a_noamd,0,0.755366,0.244634
a_noamd/4554312_21015_0_0.png,a_noamd,0,0.717111,0.282889
a_noamd/4557956_21015_0_0.png,a_noamd,0,0.726765,0.273235
a_noamd/4559426_21016_0_0.png,a_noamd,0,0.756717,0.243283
a_noamd/4568055_21015_0_0.png,a_noamd,0,0.756447,0.243552
a_noamd/4569390_21016_0_0.png,a_noamd,0,0.756178,0.243822
a_noamd/4570807_21015_0_0.png,a_noamd,0,0.729761,0.270239
a_noamd/4587312_21016_0_0.png,a_noamd,0,0.765681,0.234319
a_noamd/4618199_21016_0_0.png,a_noamd,0,0.753557,0.246443
a_noamd/4637907_21015_0_0.png,a_noamd,0,0.728169,0.271831
a_noamd/4689650_21015_0_0.png,a_noamd,0,0.748076,0.251924
a_noamd/4720552_21015_1_0.png,a_noamd,0,0.756358,0.243642
a_noamd/4723952_21016_0_0.png,a_noamd,0,0.708213,0.291787
a_noamd/4724275_21015_0_0.png,a_noamd,0,0.721939,0.278061
a_noamd/4731434_21015_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/4732402_21015_0_0.png,a_noamd,0,0.748995,0.251005
a_noamd/4743789_21016_0_1.png,a_noamd,0,0.756178,0.243822
a_noamd/4758325_21015_0_0.png,a_noamd,0,0.682838,0.317162
a_noamd/4781206_21015_1_0.png,a_noamd,0,0.761450,0.238550
a_noamd/4798553_21015_1_0.png,a_noamd,0,0.708515,0.291485
a_noamd/4801757_21016_0_0.png,a_noamd,0,0.756807,0.243193
a_noamd/4805734_21015_0_0.png,a_noamd,0,0.755276,0.244724
a_noamd/4821429_21016_0_0.png,a_noamd,0,0.762601,0.237399
a_noamd/4830531_21016_1_0.png,a_noamd,0,0.665737,0.334263
a_noamd/4832152_21016_0_0.png,a_noamd,0,0.755276,0.244724
a_noamd/4832509_21015_0_0.png,a_noamd,0,0.756987,0.243013
a_noamd/4837809_21016_0_0.png,a_noamd,0,0.763043,0.236957
a_noamd/4840037_21015_0_0.png,a_noamd,0,0.758600,0.241400
a_noamd/4849729_21016_1_0.png,a_noamd,0,0.758242,0.241758
a_noamd/4863770_21015_0_0.png,a_noamd,0,0.755096,0.244904
a_noamd/4870598_21015_1_0.png,a_noamd,0,0.646293,0.353707
a_noamd/4893635_21015_0_0.png,a_noamd,0,0.749637,0.250363
a_noamd/4904993_21015_0_0.png,a_noamd,0,0.758689,0.241311
a_noamd/4917842_21016_0_0.png,a_noamd,0,0.760117,0.239883
a_noamd/4932133_21015_1_0.png,a_noamd,0,0.755547,0.244453
a_noamd/4935738_21016_0_0.png,a_noamd,0,0.758421,0.241579
a_noamd/4938364_21015_0_0.png,a_noamd,0,0.755366,0.244634
a_noamd/4948455_21015_0_0.png,a_noamd,0,0.755366,0.244634
a_noamd/4958616_21016_1_0.png,a_noamd,0,0.757525,0.242475
a_noamd/4968829_21015_0_0.png,a_noamd,0,0.745028,0.254972
a_noamd/4969707_21016_0_0.png,b_amd,1,0.282147,0.717853
a_noamd/4974108_21015_1_0.png,a_noamd,0,0.741487,0.258513
a_noamd/4986281_21016_1_0.png,a_noamd,0,0.761627,0.238373
a_noamd/4992162_21015_1_0.png,a_noamd,0,0.756627,0.243373
a_noamd/5045384_21016_0_0.png,a_noamd,0,0.756987,0.243013
a_noamd/5060389_21015_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/5080584_21015_0_0.png,a_noamd,0,0.756088,0.243912
a_noamd/5092374_21015_1_0.png,a_noamd,0,0.755907,0.244093
a_noamd/5097977_21016_0_0.png,a_noamd,0,0.755547,0.244453
a_noamd/5146391_21015_0_0.png,b_amd,1,0.383151,0.616849
a_noamd/5158731_21016_0_0.png,a_noamd,0,0.757077,0.242923
a_noamd/5169194_21016_0_0.png,a_noamd,0,0.764452,0.235548
a_noamd/5170070_21015_0_0.png,a_noamd,0,0.755817,0.244183
a_noamd/5183538_21016_1_0.png,a_noamd,0,0.735926,0.264074
