image_path,true_label,predicted_label,confidence,prob_a_noamd,prob_b_amd,correct
../../../data/data_UKBB/test/a_noamd/1322575_21016_0_0.png,a_noamd,a_noamd,0.937783,0.937783,0.062216982,True
../../../data/data_UKBB/test/a_noamd/1330933_21015_0_0.png,a_noamd,b_amd,0.77029204,0.22970796,0.77029204,False
../../../data/data_UKBB/test/a_noamd/1334474_21015_0_0.png,a_noamd,a_noamd,0.9239362,0.9239362,0.07606381,True
../../../data/data_UKBB/test/a_noamd/1346072_21016_0_0.png,a_noamd,a_noamd,0.53236437,0.53236437,0.46763566,True
../../../data/data_UKBB/test/a_noamd/1350271_21016_0_0.png,a_noamd,a_noamd,0.92241246,0.92241246,0.07758752,True
../../../data/data_UKBB/test/a_noamd/1359631_21015_1_0.png,a_noamd,a_noamd,0.97093683,0.97093683,0.02906319,True
../../../data/data_UKBB/test/a_noamd/1372500_21016_0_0.png,a_noamd,a_noamd,0.56538874,0.56538874,0.4346113,True
../../../data/data_UKBB/test/a_noamd/1407787_21015_1_0.png,a_noamd,a_noamd,0.88656783,0.88656783,0.1134322,True
../../../data/data_UKBB/test/a_noamd/1412963_21015_0_0.png,a_noamd,a_noamd,0.93569994,0.93569994,0.06430005,True
../../../data/data_UKBB/test/a_noamd/1429525_21016_0_0.png,a_noamd,a_noamd,0.9365757,0.9365757,0.063424334,True
../../../data/data_UKBB/test/a_noamd/1434744_21016_0_0.png,a_noamd,a_noamd,0.8267118,0.8267118,0.1732882,True
../../../data/data_UKBB/test/a_noamd/1438121_21015_0_0.png,a_noamd,a_noamd,0.93611,0.93611,0.06388999,True
../../../data/data_UKBB/test/a_noamd/1438217_21016_0_0.png,a_noamd,a_noamd,0.7033967,0.7033967,0.29660332,True
../../../data/data_UKBB/test/a_noamd/1465849_21015_0_0.png,a_noamd,a_noamd,0.82949203,0.82949203,0.17050801,True
../../../data/data_UKBB/test/a_noamd/1486263_21015_0_0.png,a_noamd,a_noamd,0.94208187,0.94208187,0.057918087,True
../../../data/data_UKBB/test/a_noamd/1494464_21015_0_0.png,a_noamd,a_noamd,0.97414124,0.97414124,0.025858777,True
../../../data/data_UKBB/test/a_noamd/1495365_21015_1_0.png,a_noamd,a_noamd,0.9428234,0.9428234,0.057176594,True
../../../data/data_UKBB/test/a_noamd/1495979_21015_1_0.png,a_noamd,a_noamd,0.94386727,0.94386727,0.05613278,True
../../../data/data_UKBB/test/a_noamd/1499051_21015_0_0.png,a_noamd,a_noamd,0.9130583,0.9130583,0.08694165,True
../../../data/data_UKBB/test/a_noamd/1499671_21016_0_1.png,a_noamd,a_noamd,0.937726,0.937726,0.06227399,True
../../../data/data_UKBB/test/a_noamd/1506781_21016_0_0.png,a_noamd,a_noamd,0.79545957,0.79545957,0.20454043,True
../../../data/data_UKBB/test/a_noamd/1514959_21015_0_0.png,a_noamd,a_noamd,0.934455,0.934455,0.065545,True
../../../data/data_UKBB/test/a_noamd/1515498_21016_0_0.png,a_noamd,a_noamd,0.9712929,0.9712929,0.028707076,True
../../../data/data_UKBB/test/a_noamd/1535030_21016_0_0.png,a_noamd,a_noamd,0.928668,0.928668,0.071332,True
../../../data/data_UKBB/test/a_noamd/1537998_21015_1_1.png,a_noamd,a_noamd,0.9458513,0.9458513,0.054148693,True
../../../data/data_UKBB/test/a_noamd/1552660_21016_0_0.png,a_noamd,a_noamd,0.9329437,0.9329437,0.06705628,True
../../../data/data_UKBB/test/a_noamd/1553749_21016_0_0.png,a_noamd,a_noamd,0.94224155,0.94224155,0.05775844,True
../../../data/data_UKBB/test/a_noamd/1553751_21015_0_0.png,a_noamd,a_noamd,0.83894384,0.83894384,0.16105618,True
../../../data/data_UKBB/test/a_noamd/1557480_21016_1_0.png,a_noamd,a_noamd,0.7049733,0.7049733,0.29502678,True
../../../data/data_UKBB/test/a_noamd/1560389_21015_0_0.png,a_noamd,a_noamd,0.9267028,0.9267028,0.07329728,True
../../../data/data_UKBB/test/a_noamd/1574898_21016_0_0.png,a_noamd,a_noamd,0.9626028,0.9626028,0.037397128,True
../../../data/data_UKBB/test/a_noamd/1601635_21016_0_0.png,a_noamd,a_noamd,0.945349,0.945349,0.05465104,True
../../../data/data_UKBB/test/a_noamd/1632106_21016_1_0.png,a_noamd,a_noamd,0.93385434,0.93385434,0.06614567,True
../../../data/data_UKBB/test/a_noamd/1652487_21016_1_0.png,a_noamd,a_noamd,0.9329437,0.9329437,0.06705628,True
../../../data/data_UKBB/test/a_noamd/1663149_21016_0_0.png,a_noamd,a_noamd,0.9076402,0.9076402,0.092359796,True
../../../data/data_UKBB/test/a_noamd/1681117_21016_0_0.png,a_noamd,a_noamd,0.91985875,0.91985875,0.08014123,True
../../../data/data_UKBB/test/a_noamd/1697220_21015_0_0.png,a_noamd,b_amd,0.51407254,0.4859275,0.51407254,False
../../../data/data_UKBB/test/a_noamd/1704670_21015_0_0.png,a_noamd,a_noamd,0.95791227,0.95791227,0.042087726,True
../../../data/data_UKBB/test/a_noamd/1708747_21016_0_0.png,a_noamd,a_noamd,0.9484895,0.9484895,0.051510457,True
../../../data/data_UKBB/test/a_noamd/1730885_21016_0_0.png,a_noamd,a_noamd,0.9492946,0.9492946,0.050705362,True
../../../data/data_UKBB/test/a_noamd/1736297_21016_0_0.png,a_noamd,a_noamd,0.92468774,0.92468774,0.07531231,True
../../../data/data_UKBB/test/a_noamd/1737240_21015_1_0.png,a_noamd,a_noamd,0.93033177,0.93033177,0.06966823,True
../../../data/data_UKBB/test/a_noamd/1782210_21016_0_0.png,a_noamd,a_noamd,0.9448422,0.9448422,0.055157773,True
../../../data/data_UKBB/test/a_noamd/1826552_21016_0_0.png,a_noamd,a_noamd,0.8465777,0.8465777,0.15342228,True
../../../data/data_UKBB/test/a_noamd/1840708_21015_1_0.png,a_noamd,a_noamd,0.94154674,0.94154674,0.05845324,True
../../../data/data_UKBB/test/a_noamd/1844778_21016_1_0.png,a_noamd,a_noamd,0.9484895,0.9484895,0.051510457,True
../../../data/data_UKBB/test/a_noamd/1855075_21015_0_0.png,a_noamd,a_noamd,0.95695716,0.95695716,0.04304285,True
../../../data/data_UKBB/test/a_noamd/1862962_21015_0_0.png,a_noamd,a_noamd,0.962356,0.962356,0.037643995,True
../../../data/data_UKBB/test/a_noamd/1897613_21016_0_0.png,a_noamd,a_noamd,0.9425596,0.9425596,0.057440385,True
../../../data/data_UKBB/test/a_noamd/1897754_21016_0_0.png,a_noamd,b_amd,0.6254953,0.37450472,0.6254953,False
../../../data/data_UKBB/test/a_noamd/1902295_21016_0_0.png,a_noamd,a_noamd,0.9420286,0.9420286,0.05797139,True
../../../data/data_UKBB/test/a_noamd/1912841_21016_0_0.png,a_noamd,a_noamd,0.9291838,0.9291838,0.0708162,True
../../../data/data_UKBB/test/a_noamd/1926601_21015_1_0.png,a_noamd,a_noamd,0.5462238,0.5462238,0.45377615,True
../../../data/data_UKBB/test/a_noamd/1937126_21015_0_0.png,a_noamd,a_noamd,0.9421352,0.9421352,0.057864826,True
../../../data/data_UKBB/test/a_noamd/1951687_21015_0_0.png,a_noamd,a_noamd,0.8135349,0.8135349,0.18646514,True
../../../data/data_UKBB/test/a_noamd/1959318_21015_0_0.png,a_noamd,a_noamd,0.96498734,0.96498734,0.035012625,True
../../../data/data_UKBB/test/a_noamd/1965435_21015_1_0.png,a_noamd,a_noamd,0.9076402,0.9076402,0.092359796,True
../../../data/data_UKBB/test/a_noamd/1970295_21016_0_0.png,a_noamd,a_noamd,0.94610083,0.94610083,0.053899154,True
../../../data/data_UKBB/test/a_noamd/1973049_21015_1_0.png,a_noamd,a_noamd,0.9207897,0.9207897,0.079210326,True
../../../data/data_UKBB/test/a_noamd/1984835_21016_0_0.png,a_noamd,a_noamd,0.96095175,0.96095175,0.03904829,True
../../../data/data_UKBB/test/a_noamd/1986875_21016_0_0.png,a_noamd,a_noamd,0.9474297,0.9474297,0.052570295,True
../../../data/data_UKBB/test/a_noamd/2003584_21016_0_0.png,a_noamd,a_noamd,0.9336126,0.9336126,0.06638738,True
../../../data/data_UKBB/test/a_noamd/2016718_21015_0_0.png,a_noamd,b_amd,0.7241881,0.2758119,0.7241881,False
../../../data/data_UKBB/test/a_noamd/2020618_21016_1_0.png,a_noamd,a_noamd,0.9518632,0.9518632,0.04813677,True
../../../data/data_UKBB/test/a_noamd/2021853_21015_1_0.png,a_noamd,a_noamd,0.94224155,0.94224155,0.05775844,True
../../../data/data_UKBB/test/a_noamd/2039753_21016_1_0.png,a_noamd,a_noamd,0.9231778,0.9231778,0.07682219,True
../../../data/data_UKBB/test/a_noamd/2071319_21016_0_0.png,a_noamd,a_noamd,0.9296323,0.9296323,0.0703677,True
../../../data/data_UKBB/test/a_noamd/2088201_21015_0_0.png,a_noamd,a_noamd,0.9238675,0.9238675,0.076132484,True
../../../data/data_UKBB/test/a_noamd/2102048_21015_0_0.png,a_noamd,a_noamd,0.9129808,0.9129808,0.087019205,True
../../../data/data_UKBB/test/a_noamd/2102787_21015_0_0.png,a_noamd,a_noamd,0.88671505,0.88671505,0.11328496,True
../../../data/data_UKBB/test/a_noamd/2109806_21016_0_0.png,a_noamd,a_noamd,0.9555271,0.9555271,0.044472914,True
../../../data/data_UKBB/test/a_noamd/2120628_21016_0_0.png,a_noamd,a_noamd,0.91884506,0.91884506,0.0811549,True
../../../data/data_UKBB/test/a_noamd/2128348_21015_0_0.png,a_noamd,a_noamd,0.9447403,0.9447403,0.05525964,True
../../../data/data_UKBB/test/a_noamd/2133699_21016_1_0.png,a_noamd,a_noamd,0.926337,0.926337,0.073662944,True
../../../data/data_UKBB/test/a_noamd/2140974_21015_1_0.png,a_noamd,a_noamd,0.93851966,0.93851966,0.061480366,True
../../../data/data_UKBB/test/a_noamd/2154562_21016_0_0.png,a_noamd,a_noamd,0.9182606,0.9182606,0.08173938,True
../../../data/data_UKBB/test/a_noamd/2156701_21015_0_0.png,a_noamd,a_noamd,0.90235174,0.90235174,0.09764823,True
../../../data/data_UKBB/test/a_noamd/2163214_21015_0_0.png,a_noamd,a_noamd,0.94757545,0.94757545,0.052424565,True
../../../data/data_UKBB/test/a_noamd/2165184_21015_0_0.png,a_noamd,a_noamd,0.8528129,0.8528129,0.14718705,True
../../../data/data_UKBB/test/a_noamd/2173281_21015_0_0.png,a_noamd,a_noamd,0.93651766,0.93651766,0.06348236,True
../../../data/data_UKBB/test/a_noamd/2183408_21016_0_0.png,a_noamd,a_noamd,0.9300781,0.9300781,0.069921836,True
../../../data/data_UKBB/test/a_noamd/2192806_21015_0_0.png,a_noamd,a_noamd,0.95163894,0.95163894,0.048360992,True
../../../data/data_UKBB/test/a_noamd/2202486_21016_0_0.png,a_noamd,a_noamd,0.95719784,0.95719784,0.042802148,True
../../../data/data_UKBB/test/a_noamd/2215678_21015_1_0.png,a_noamd,a_noamd,0.92663634,0.92663634,0.07336364,True
../../../data/data_UKBB/test/a_noamd/2232012_21015_1_0.png,a_noamd,a_noamd,0.9465473,0.9465473,0.05345272,True
../../../data/data_UKBB/test/a_noamd/2247731_21015_0_0.png,a_noamd,a_noamd,0.8358858,0.8358858,0.16411416,True
../../../data/data_UKBB/test/a_noamd/2270075_21016_0_0.png,a_noamd,a_noamd,0.839931,0.839931,0.160069,True
../../../data/data_UKBB/test/a_noamd/2275268_21015_0_0.png,a_noamd,a_noamd,0.9566747,0.9566747,0.043325305,True
../../../data/data_UKBB/test/a_noamd/2284218_21016_0_0.png,a_noamd,a_noamd,0.9458012,0.9458012,0.054198727,True
../../../data/data_UKBB/test/a_noamd/2285374_21016_0_0.png,a_noamd,a_noamd,0.9459013,0.9459013,0.054098696,True
../../../data/data_UKBB/test/a_noamd/2291289_21016_0_0.png,a_noamd,a_noamd,0.88759494,0.88759494,0.11240508,True
../../../data/data_UKBB/test/a_noamd/2312624_21015_0_0.png,a_noamd,a_noamd,0.90898216,0.90898216,0.09101788,True
../../../data/data_UKBB/test/a_noamd/2320996_21015_0_0.png,a_noamd,a_noamd,0.90469265,0.90469265,0.09530735,True
../../../data/data_UKBB/test/a_noamd/2341253_21015_0_0.png,a_noamd,a_noamd,0.7587788,0.7587788,0.24122117,True
../../../data/data_UKBB/test/a_noamd/2343066_21015_0_0.png,a_noamd,a_noamd,0.947186,0.947186,0.052814025,True
../../../data/data_UKBB/test/a_noamd/2357888_21015_0_0.png,a_noamd,a_noamd,0.908699,0.908699,0.091301054,True
../../../data/data_UKBB/test/a_noamd/2359730_21015_0_0.png,a_noamd,a_noamd,0.9205043,0.9205043,0.079495706,True
../../../data/data_UKBB/test/a_noamd/2368772_21015_0_0.png,a_noamd,a_noamd,0.70608914,0.70608914,0.2939109,True
../../../data/data_UKBB/test/a_noamd/2372532_21016_1_0.png,a_noamd,a_noamd,0.9263704,0.9263704,0.07362963,True
../../../data/data_UKBB/test/a_noamd/2408221_21015_0_0.png,a_noamd,a_noamd,0.8222605,0.8222605,0.1777395,True
../../../data/data_UKBB/test/a_noamd/2413269_21016_0_0.png,a_noamd,a_noamd,0.9054896,0.9054896,0.09451043,True
../../../data/data_UKBB/test/a_noamd/2427764_21015_0_0.png,a_noamd,a_noamd,0.924347,0.924347,0.075653054,True
../../../data/data_UKBB/test/a_noamd/2438151_21015_0_0.png,a_noamd,a_noamd,0.8992984,0.8992984,0.100701615,True
../../../data/data_UKBB/test/a_noamd/2449350_21016_0_0.png,a_noamd,a_noamd,0.9421352,0.9421352,0.057864826,True
../../../data/data_UKBB/test/a_noamd/2456355_21015_1_0.png,a_noamd,a_noamd,0.96080494,0.96080494,0.03919513,True
../../../data/data_UKBB/test/a_noamd/2461672_21015_0_0.png,a_noamd,a_noamd,0.81405276,0.81405276,0.18594721,True
../../../data/data_UKBB/test/a_noamd/2472799_21016_0_0.png,a_noamd,a_noamd,0.9333701,0.9333701,0.066629894,True
../../../data/data_UKBB/test/a_noamd/2477187_21015_1_0.png,a_noamd,a_noamd,0.94649786,0.94649786,0.053502154,True
../../../data/data_UKBB/test/a_noamd/2483720_21016_0_0.png,a_noamd,b_amd,0.76109487,0.23890516,0.76109487,False
../../../data/data_UKBB/test/a_noamd/2489830_21016_1_0.png,a_noamd,a_noamd,0.95409465,0.95409465,0.045905422,True
../../../data/data_UKBB/test/a_noamd/2499510_21015_0_0.png,a_noamd,a_noamd,0.9395816,0.9395816,0.060418423,True
../../../data/data_UKBB/test/a_noamd/2507657_21016_0_0.png,a_noamd,a_noamd,0.9395816,0.9395816,0.060418423,True
../../../data/data_UKBB/test/a_noamd/2526740_21016_0_0.png,a_noamd,a_noamd,0.9194258,0.9194258,0.08057424,True
../../../data/data_UKBB/test/a_noamd/2528591_21016_0_0.png,a_noamd,a_noamd,0.8842893,0.8842893,0.11571067,True
../../../data/data_UKBB/test/a_noamd/2537297_21015_0_0.png,a_noamd,a_noamd,0.9512329,0.9512329,0.048767097,True
../../../data/data_UKBB/test/a_noamd/2551919_21015_1_0.png,a_noamd,a_noamd,0.9796871,0.9796871,0.020312909,True
../../../data/data_UKBB/test/a_noamd/2563517_21015_0_0.png,a_noamd,a_noamd,0.95331854,0.95331854,0.04668148,True
../../../data/data_UKBB/test/a_noamd/2576580_21016_1_0.png,a_noamd,a_noamd,0.9034647,0.9034647,0.0965353,True
../../../data/data_UKBB/test/a_noamd/2585277_21015_0_0.png,a_noamd,a_noamd,0.94858485,0.94858485,0.051415116,True
../../../data/data_UKBB/test/a_noamd/2585605_21016_0_0.png,a_noamd,a_noamd,0.9308365,0.9308365,0.06916357,True
../../../data/data_UKBB/test/a_noamd/2588926_21015_0_0.png,a_noamd,a_noamd,0.9609883,0.9609883,0.039011665,True
../../../data/data_UKBB/test/a_noamd/2600105_21016_0_1.png,a_noamd,a_noamd,0.93195957,0.93195957,0.06804042,True
../../../data/data_UKBB/test/a_noamd/2633176_21016_0_0.png,a_noamd,a_noamd,0.9217811,0.9217811,0.07821886,True
../../../data/data_UKBB/test/a_noamd/2679483_21016_1_0.png,a_noamd,a_noamd,0.9651191,0.9651191,0.034880888,True
../../../data/data_UKBB/test/a_noamd/2685632_21015_0_0.png,a_noamd,a_noamd,0.9572778,0.9572778,0.042722195,True
../../../data/data_UKBB/test/a_noamd/2719722_21016_0_0.png,a_noamd,a_noamd,0.79865825,0.79865825,0.20134169,True
../../../data/data_UKBB/test/a_noamd/2721922_21015_0_0.png,a_noamd,a_noamd,0.938124,0.938124,0.061875984,True
../../../data/data_UKBB/test/a_noamd/2745458_21015_0_0.png,a_noamd,a_noamd,0.9457512,0.9457512,0.05424881,True
../../../data/data_UKBB/test/a_noamd/2757636_21015_0_0.png,a_noamd,b_amd,0.7554566,0.24454337,0.7554566,False
../../../data/data_UKBB/test/a_noamd/2782516_21015_1_0.png,a_noamd,a_noamd,0.7796576,0.7796576,0.22034244,True
../../../data/data_UKBB/test/a_noamd/2805725_21016_0_0.png,a_noamd,a_noamd,0.9457011,0.9457011,0.05429894,True
../../../data/data_UKBB/test/a_noamd/2815362_21016_0_0.png,a_noamd,b_amd,0.79486305,0.20513691,0.79486305,False
../../../data/data_UKBB/test/a_noamd/2822071_21015_0_0.png,a_noamd,a_noamd,0.9427707,0.9427707,0.057229254,True
../../../data/data_UKBB/test/a_noamd/2836894_21015_0_0.png,a_noamd,a_noamd,0.93177354,0.93177354,0.06822642,True
../../../data/data_UKBB/test/a_noamd/2846579_21016_1_0.png,a_noamd,a_noamd,0.5333519,0.5333519,0.46664813,True
../../../data/data_UKBB/test/a_noamd/2853144_21016_0_0.png,a_noamd,a_noamd,0.94165415,0.94165415,0.058345836,True
../../../data/data_UKBB/test/a_noamd/2868164_21015_0_0.png,a_noamd,b_amd,0.56862545,0.43137458,0.56862545,False
../../../data/data_UKBB/test/a_noamd/2871034_21015_0_0.png,a_noamd,b_amd,0.5165726,0.4834274,0.5165726,False
../../../data/data_UKBB/test/a_noamd/2873232_21015_0_0.png,a_noamd,a_noamd,0.9704086,0.9704086,0.029591372,True
../../../data/data_UKBB/test/a_noamd/2881320_21016_1_0.png,a_noamd,a_noamd,0.9732915,0.9732915,0.026708463,True
../../../data/data_UKBB/test/a_noamd/2884620_21016_0_0.png,a_noamd,a_noamd,0.9333701,0.9333701,0.066629894,True
../../../data/data_UKBB/test/a_noamd/2888262_21016_0_0.png,a_noamd,a_noamd,0.91964257,0.91964257,0.08035747,True
../../../data/data_UKBB/test/a_noamd/2890162_21016_0_0.png,a_noamd,a_noamd,0.78596646,0.78596646,0.21403356,True
../../../data/data_UKBB/test/a_noamd/2917663_21015_0_0.png,a_noamd,a_noamd,0.9278225,0.9278225,0.072177574,True
../../../data/data_UKBB/test/a_noamd/2949081_21016_1_0.png,a_noamd,a_noamd,0.82573026,0.82573026,0.1742697,True
../../../data/data_UKBB/test/a_noamd/2968059_21016_1_0.png,a_noamd,a_noamd,0.9690618,0.9690618,0.030938227,True
../../../data/data_UKBB/test/a_noamd/2972541_21016_0_0.png,a_noamd,a_noamd,0.89010334,0.89010334,0.10989668,True
../../../data/data_UKBB/test/a_noamd/2973762_21015_0_0.png,a_noamd,a_noamd,0.9280184,0.9280184,0.07198163,True
../../../data/data_UKBB/test/a_noamd/2974159_21016_0_0.png,a_noamd,a_noamd,0.96395,0.96395,0.03604999,True
../../../data/data_UKBB/test/a_noamd/2975492_21016_1_0.png,a_noamd,a_noamd,0.9131358,0.9131358,0.086864166,True
../../../data/data_UKBB/test/a_noamd/3004980_21015_0_0.png,a_noamd,a_noamd,0.90784466,0.90784466,0.09215534,True
../../../data/data_UKBB/test/a_noamd/3036382_21016_0_0.png,a_noamd,a_noamd,0.90066093,0.90066093,0.09933907,True
../../../data/data_UKBB/test/a_noamd/3036937_21016_0_0.png,a_noamd,a_noamd,0.9250271,0.9250271,0.07497297,True
../../../data/data_UKBB/test/a_noamd/3042285_21015_0_0.png,a_noamd,a_noamd,0.8697699,0.8697699,0.1302301,True
../../../data/data_UKBB/test/a_noamd/3059488_21016_0_0.png,a_noamd,b_amd,0.57045096,0.429549,0.57045096,False
../../../data/data_UKBB/test/a_noamd/3067577_21015_0_0.png,a_noamd,a_noamd,0.908699,0.908699,0.091301054,True
../../../data/data_UKBB/test/a_noamd/3081358_21016_0_0.png,a_noamd,a_noamd,0.80570865,0.80570865,0.19429137,True
../../../data/data_UKBB/test/a_noamd/3083279_21016_0_0.png,a_noamd,a_noamd,0.90706563,0.90706563,0.09293445,True
../../../data/data_UKBB/test/a_noamd/3092906_21015_0_0.png,a_noamd,a_noamd,0.9013143,0.9013143,0.09868569,True
../../../data/data_UKBB/test/a_noamd/3097730_21015_0_0.png,a_noamd,a_noamd,0.9105454,0.9105454,0.0894546,True
../../../data/data_UKBB/test/a_noamd/3112861_21016_1_0.png,a_noamd,a_noamd,0.9558166,0.9558166,0.044183318,True
../../../data/data_UKBB/test/a_noamd/3115038_21016_1_0.png,a_noamd,a_noamd,0.9622143,0.9622143,0.037785765,True
../../../data/data_UKBB/test/a_noamd/3126241_21016_1_0.png,a_noamd,a_noamd,0.9407897,0.9407897,0.059210252,True
../../../data/data_UKBB/test/a_noamd/3132958_21015_0_0.png,a_noamd,a_noamd,0.9486325,0.9486325,0.05136751,True
../../../data/data_UKBB/test/a_noamd/3135604_21015_0_0.png,a_noamd,a_noamd,0.9614253,0.9614253,0.0385747,True
../../../data/data_UKBB/test/a_noamd/3143757_21016_0_0.png,a_noamd,a_noamd,0.9434519,0.9434519,0.056548137,True
../../../data/data_UKBB/test/a_noamd/3152013_21015_0_0.png,a_noamd,a_noamd,0.9461506,0.9461506,0.053849377,True
../../../data/data_UKBB/test/a_noamd/3210309_21016_1_0.png,a_noamd,a_noamd,0.7498207,0.7498207,0.25017932,True
../../../data/data_UKBB/test/a_noamd/3213158_21016_0_0.png,a_noamd,a_noamd,0.9542227,0.9542227,0.045777272,True
../../../data/data_UKBB/test/a_noamd/3214719_21015_1_0.png,a_noamd,a_noamd,0.88700897,0.88700897,0.11299101,True
../../../data/data_UKBB/test/a_noamd/3220661_21015_0_0.png,a_noamd,a_noamd,0.8840893,0.8840893,0.115910664,True
../../../data/data_UKBB/test/a_noamd/3232160_21016_0_0.png,a_noamd,a_noamd,0.9116528,0.9116528,0.088347234,True
../../../data/data_UKBB/test/a_noamd/3238640_21015_0_0.png,a_noamd,a_noamd,0.9472348,0.9472348,0.052765187,True
../../../data/data_UKBB/test/a_noamd/3246947_21015_0_0.png,a_noamd,a_noamd,0.880797,0.880797,0.11920292,True
../../../data/data_UKBB/test/a_noamd/3266867_21015_0_0.png,a_noamd,a_noamd,0.9132906,0.9132906,0.086709365,True
../../../data/data_UKBB/test/a_noamd/3273293_21016_1_0.png,a_noamd,a_noamd,0.9463493,0.9463493,0.0536507,True
../../../data/data_UKBB/test/a_noamd/3291607_21015_0_0.png,a_noamd,a_noamd,0.88418937,0.88418937,0.11581064,True
../../../data/data_UKBB/test/a_noamd/3295572_21015_0_0.png,a_noamd,a_noamd,0.937669,0.937669,0.06233104,True
../../../data/data_UKBB/test/a_noamd/3302184_21016_1_0.png,a_noamd,a_noamd,0.938124,0.938124,0.061875984,True
../../../data/data_UKBB/test/a_noamd/3303788_21015_0_0.png,a_noamd,a_noamd,0.9349913,0.9349913,0.06500874,True
../../../data/data_UKBB/test/a_noamd/3304628_21016_1_0.png,a_noamd,a_noamd,0.95362175,0.95362175,0.046378206,True
../../../data/data_UKBB/test/a_noamd/3346001_21016_0_0.png,a_noamd,a_noamd,0.92366123,0.92366123,0.0763388,True
../../../data/data_UKBB/test/a_noamd/3381767_21016_0_0.png,a_noamd,b_amd,0.90665317,0.09334688,0.90665317,False
../../../data/data_UKBB/test/a_noamd/3393701_21016_0_0.png,a_noamd,a_noamd,0.96408546,0.96408546,0.035914496,True
../../../data/data_UKBB/test/a_noamd/3406454_21015_0_0.png,a_noamd,a_noamd,0.93941504,0.93941504,0.060584944,True
../../../data/data_UKBB/test/a_noamd/3442183_21015_0_0.png,a_noamd,a_noamd,0.95577544,0.95577544,0.044224583,True
../../../data/data_UKBB/test/a_noamd/3453675_21016_0_0.png,a_noamd,a_noamd,0.9424538,0.9424538,0.057546224,True
../../../data/data_UKBB/test/a_noamd/3455372_21015_0_0.png,a_noamd,a_noamd,0.83400166,0.83400166,0.16599831,True
