image_path,true_label,predicted_label,confidence,prob_a_noamd,prob_b_amd,correct
../../../data/data_ADAM/test/a_noamd/N0030.jpg,a_noamd,b_amd,0.5121741,0.4878259,0.5121741,False
../../../data/data_ADAM/test/a_noamd/N0031.jpg,a_noamd,a_noamd,0.87810534,0.87810534,0.12189465,True
../../../data/data_ADAM/test/a_noamd/N0032.jpg,a_noamd,a_noamd,0.8077641,0.8077641,0.19223589,True
../../../data/data_ADAM/test/a_noamd/N0033.jpg,a_noamd,a_noamd,0.90205014,0.90205014,0.09794982,True
../../../data/data_ADAM/test/a_noamd/N0034.jpg,a_noamd,a_noamd,0.8301815,0.8301815,0.1698185,True
../../../data/data_ADAM/test/a_noamd/N0035.jpg,a_noamd,a_noamd,0.6195576,0.6195576,0.38044238,True
../../../data/data_ADAM/test/a_noamd/N0036.jpg,a_noamd,a_noamd,0.55986917,0.55986917,0.4401308,True
../../../data/data_ADAM/test/a_noamd/N0037.jpg,a_noamd,a_noamd,0.85470283,0.85470283,0.14529718,True
../../../data/data_ADAM/test/a_noamd/N0038.jpg,a_noamd,a_noamd,0.7911361,0.7911361,0.2088639,True
../../../data/data_ADAM/test/a_noamd/N0039.jpg,a_noamd,b_amd,0.57140785,0.42859212,0.57140785,False
../../../data/data_ADAM/test/a_noamd/N0040.jpg,a_noamd,b_amd,0.9009663,0.09903368,0.9009663,False
../../../data/data_ADAM/test/a_noamd/N0041.jpg,a_noamd,b_amd,0.87647593,0.12352414,0.87647593,False
../../../data/data_ADAM/test/a_noamd/N0042.jpg,a_noamd,b_amd,0.88338697,0.11661302,0.88338697,False
../../../data/data_ADAM/test/a_noamd/N0043.jpg,a_noamd,b_amd,0.89053243,0.109467536,0.89053243,False
../../../data/data_ADAM/test/a_noamd/N0044.jpg,a_noamd,a_noamd,0.6633283,0.6633283,0.3366717,True
../../../data/data_ADAM/test/a_noamd/N0045.jpg,a_noamd,a_noamd,0.65924066,0.65924066,0.34075934,True
../../../data/data_ADAM/test/a_noamd/N0046.jpg,a_noamd,a_noamd,0.9432954,0.9432954,0.05670464,True
../../../data/data_ADAM/test/a_noamd/N0047.jpg,a_noamd,b_amd,0.67843354,0.32156652,0.67843354,False
../../../data/data_ADAM/test/a_noamd/N0048.jpg,a_noamd,a_noamd,0.80753654,0.80753654,0.19246346,True
../../../data/data_ADAM/test/a_noamd/N0049.jpg,a_noamd,a_noamd,0.8496596,0.8496596,0.15034042,True
../../../data/data_ADAM/test/a_noamd/N0050.jpg,a_noamd,a_noamd,0.5136913,0.5136913,0.48630866,True
../../../data/data_ADAM/test/a_noamd/N0051.jpg,a_noamd,a_noamd,0.7895178,0.7895178,0.21048217,True
../../../data/data_ADAM/test/a_noamd/N0052.jpg,a_noamd,b_amd,0.5276041,0.47239584,0.5276041,False
../../../data/data_ADAM/test/a_noamd/N0053.jpg,a_noamd,a_noamd,0.501297,0.501297,0.498703,True
../../../data/data_ADAM/test/a_noamd/N0054.jpg,a_noamd,a_noamd,0.5487968,0.5487968,0.45120326,True
../../../data/data_ADAM/test/a_noamd/N0055.jpg,a_noamd,a_noamd,0.8295611,0.8295611,0.17043896,True
../../../data/data_ADAM/test/a_noamd/N0056.jpg,a_noamd,a_noamd,0.6054346,0.6054346,0.3945654,True
../../../data/data_ADAM/test/a_noamd/N0057.jpg,a_noamd,a_noamd,0.8418256,0.8418256,0.15817435,True
../../../data/data_ADAM/test/a_noamd/N0058.jpg,a_noamd,a_noamd,0.8052496,0.8052496,0.19475038,True
../../../data/data_ADAM/test/a_noamd/N0059.jpg,a_noamd,a_noamd,0.8135349,0.8135349,0.18646514,True
../../../data/data_ADAM/test/a_noamd/N0060.jpg,a_noamd,a_noamd,0.92310846,0.92310846,0.07689148,True
../../../data/data_ADAM/test/a_noamd/N0061.jpg,a_noamd,a_noamd,0.89152807,0.89152807,0.108471945,True
../../../data/data_ADAM/test/a_noamd/N0062.jpg,a_noamd,a_noamd,0.9285385,0.9285385,0.07146149,True
../../../data/data_ADAM/test/a_noamd/N0063.jpg,a_noamd,a_noamd,0.8899121,0.8899121,0.11008788,True
../../../data/data_ADAM/test/a_noamd/N0064.jpg,a_noamd,a_noamd,0.93158704,0.93158704,0.06841291,True
../../../data/data_ADAM/test/a_noamd/N0065.jpg,a_noamd,a_noamd,0.8929832,0.8929832,0.10701679,True
../../../data/data_ADAM/test/a_noamd/N0066.jpg,a_noamd,b_amd,0.8404555,0.1595445,0.8404555,False
../../../data/data_ADAM/test/a_noamd/N0067.jpg,a_noamd,b_amd,0.8535469,0.1464531,0.8535469,False
../../../data/data_ADAM/test/a_noamd/N0068.jpg,a_noamd,a_noamd,0.7834505,0.7834505,0.21654952,True
../../../data/data_ADAM/test/a_noamd/N0069.jpg,a_noamd,a_noamd,0.87218416,0.87218416,0.12781583,True
../../../data/data_ADAM/test/a_noamd/N0070.jpg,a_noamd,a_noamd,0.761228,0.761228,0.23877202,True
../../../data/data_ADAM/test/a_noamd/N0071.jpg,a_noamd,a_noamd,0.8853344,0.8853344,0.114665605,True
../../../data/data_ADAM/test/a_noamd/N0072.jpg,a_noamd,a_noamd,0.92100316,0.92100316,0.07899691,True
../../../data/data_ADAM/test/a_noamd/N0073.jpg,a_noamd,a_noamd,0.9486801,0.9486801,0.05131995,True
../../../data/data_ADAM/test/a_noamd/N0074.jpg,a_noamd,a_noamd,0.9393595,0.9393595,0.06064055,True
../../../data/data_ADAM/test/a_noamd/N0075.jpg,a_noamd,a_noamd,0.8632764,0.8632764,0.13672362,True
../../../data/data_ADAM/test/a_noamd/N0076.jpg,a_noamd,a_noamd,0.88871056,0.88871056,0.1112895,True
../../../data/data_ADAM/test/a_noamd/N0077.jpg,a_noamd,a_noamd,0.7981081,0.7981081,0.20189188,True
../../../data/data_ADAM/test/a_noamd/N0078.jpg,a_noamd,a_noamd,0.83642095,0.83642095,0.16357899,True
../../../data/data_ADAM/test/a_noamd/N0079.jpg,a_noamd,a_noamd,0.75078124,0.75078124,0.24921878,True
../../../data/data_ADAM/test/a_noamd/N0080.jpg,a_noamd,a_noamd,0.7660312,0.7660312,0.2339688,True
../../../data/data_ADAM/test/a_noamd/N0081.jpg,a_noamd,a_noamd,0.8396682,0.8396682,0.16033176,True
../../../data/data_ADAM/test/a_noamd/N0082.jpg,a_noamd,a_noamd,0.67415774,0.67415774,0.32584226,True
../../../data/data_ADAM/test/a_noamd/N0083.jpg,a_noamd,a_noamd,0.84606963,0.84606963,0.15393034,True
../../../data/data_ADAM/test/a_noamd/N0084.jpg,a_noamd,a_noamd,0.5905726,0.5905726,0.40942737,True
../../../data/data_ADAM/test/a_noamd/N0085.jpg,a_noamd,b_amd,0.6864226,0.3135774,0.6864226,False
../../../data/data_ADAM/test/a_noamd/N0086.jpg,a_noamd,b_amd,0.6677979,0.33220208,0.6677979,False
../../../data/data_ADAM/test/a_noamd/N0087.jpg,a_noamd,a_noamd,0.6623052,0.6623052,0.3376948,True
../../../data/data_ADAM/test/a_noamd/N0088.jpg,a_noamd,a_noamd,0.7003315,0.7003315,0.29966852,True
../../../data/data_ADAM/test/a_noamd/N0089.jpg,a_noamd,a_noamd,0.9060314,0.9060314,0.0939686,True
../../../data/data_ADAM/test/a_noamd/N0090.jpg,a_noamd,a_noamd,0.9216402,0.9216402,0.07835981,True
../../../data/data_ADAM/test/a_noamd/N0091.jpg,a_noamd,a_noamd,0.92696756,0.92696756,0.07303239,True
../../../data/data_ADAM/test/a_noamd/N0092.jpg,a_noamd,a_noamd,0.89043725,0.89043725,0.109562784,True
../../../data/data_ADAM/test/a_noamd/N0093.jpg,a_noamd,a_noamd,0.9222025,0.9222025,0.07779745,True
../../../data/data_ADAM/test/a_noamd/N0094.jpg,a_noamd,a_noamd,0.90950596,0.90950596,0.090494074,True
../../../data/data_ADAM/test/a_noamd/N0095.jpg,a_noamd,a_noamd,0.9342153,0.9342153,0.065784656,True
../../../data/data_ADAM/test/a_noamd/N0096.jpg,a_noamd,a_noamd,0.7569869,0.7569869,0.24301313,True
../../../data/data_ADAM/test/a_noamd/N0097.jpg,a_noamd,b_amd,0.84834504,0.15165493,0.84834504,False
../../../data/data_ADAM/test/a_noamd/N0098.jpg,a_noamd,b_amd,0.87546796,0.124532074,0.87546796,False
../../../data/data_ADAM/test/a_noamd/N0099.jpg,a_noamd,a_noamd,0.516443,0.516443,0.48355693,True
../../../data/data_ADAM/test/a_noamd/N0100.jpg,a_noamd,b_amd,0.8486589,0.15134111,0.8486589,False
../../../data/data_ADAM/test/a_noamd/N0101.jpg,a_noamd,b_amd,0.8200375,0.1799625,0.8200375,False
../../../data/data_ADAM/test/a_noamd/N0102.jpg,a_noamd,a_noamd,0.74298155,0.74298155,0.25701842,True
../../../data/data_ADAM/test/a_noamd/N0103.jpg,a_noamd,a_noamd,0.59763724,0.59763724,0.40236276,True
../../../data/data_ADAM/test/a_noamd/N0104.jpg,a_noamd,a_noamd,0.82761925,0.82761925,0.17238072,True
../../../data/data_ADAM/test/a_noamd/N0105.jpg,a_noamd,a_noamd,0.87546796,0.87546796,0.124532074,True
../../../data/data_ADAM/test/a_noamd/N0106.jpg,a_noamd,a_noamd,0.65104985,0.65104985,0.34895012,True
../../../data/data_ADAM/test/a_noamd/N0107.jpg,a_noamd,a_noamd,0.6983809,0.6983809,0.3016191,True
../../../data/data_ADAM/test/a_noamd/N0108.jpg,a_noamd,b_amd,0.54921377,0.45078623,0.54921377,False
../../../data/data_ADAM/test/a_noamd/N0109.jpg,a_noamd,a_noamd,0.5965598,0.5965598,0.40344015,True
../../../data/data_ADAM/test/a_noamd/N0110.jpg,a_noamd,a_noamd,0.7339765,0.7339765,0.26602346,True
../../../data/data_ADAM/test/a_noamd/N0111.jpg,a_noamd,a_noamd,0.8283148,0.8283148,0.17168525,True
../../../data/data_ADAM/test/a_noamd/N0112.jpg,a_noamd,a_noamd,0.5097415,0.5097415,0.49025849,True
../../../data/data_ADAM/test/a_noamd/N0113.jpg,a_noamd,a_noamd,0.8976056,0.8976056,0.10239443,True
../../../data/data_ADAM/test/a_noamd/N0114.jpg,a_noamd,b_amd,0.7564475,0.24355245,0.7564475,False
../../../data/data_ADAM/test/a_noamd/N0115.jpg,a_noamd,b_amd,0.8096525,0.19034748,0.8096525,False
../../../data/data_ADAM/test/a_noamd/N0116.jpg,a_noamd,a_noamd,0.8118998,0.8118998,0.18810017,True
../../../data/data_ADAM/test/a_noamd/N0117.jpg,a_noamd,a_noamd,0.90982693,0.90982693,0.09017308,True
../../../data/data_ADAM/test/a_noamd/N0118.jpg,a_noamd,a_noamd,0.73062634,0.73062634,0.26937366,True
../../../data/data_ADAM/test/a_noamd/N0119.jpg,a_noamd,a_noamd,0.9001793,0.9001793,0.09982066,True
../../../data/data_ADAM/test/a_noamd/N0120.jpg,a_noamd,b_amd,0.81844676,0.18155324,0.81844676,False
../../../data/data_ADAM/test/a_noamd/N0121.jpg,a_noamd,a_noamd,0.58382446,0.58382446,0.4161755,True
../../../data/data_ADAM/test/a_noamd/N0122.jpg,a_noamd,b_amd,0.68267953,0.3173205,0.68267953,False
../../../data/data_ADAM/test/a_noamd/N0123.jpg,a_noamd,a_noamd,0.56314194,0.56314194,0.43685806,True
../../../data/data_ADAM/test/a_noamd/N0124.jpg,a_noamd,b_amd,0.6837363,0.3162637,0.6837363,False
../../../data/data_ADAM/test/a_noamd/N0125.jpg,a_noamd,a_noamd,0.67405045,0.67405045,0.32594952,True
../../../data/data_ADAM/test/a_noamd/N0126.jpg,a_noamd,a_noamd,0.60594475,0.60594475,0.39405522,True
../../../data/data_ADAM/test/a_noamd/N0127.jpg,a_noamd,b_amd,0.7403152,0.25968483,0.7403152,False
../../../data/data_ADAM/test/a_noamd/N0128.jpg,a_noamd,b_amd,0.7712841,0.22871593,0.7712841,False
../../../data/data_ADAM/test/a_noamd/N0129.jpg,a_noamd,b_amd,0.69662946,0.30337054,0.69662946,False
../../../data/data_ADAM/test/a_noamd/N0130.jpg,a_noamd,a_noamd,0.7672542,0.7672542,0.23274583,True
../../../data/data_ADAM/test/a_noamd/N0131.jpg,a_noamd,a_noamd,0.6069354,0.6069354,0.39306465,True
../../../data/data_ADAM/test/a_noamd/N0132.jpg,a_noamd,a_noamd,0.7789437,0.7789437,0.22105628,True
../../../data/data_ADAM/test/a_noamd/N0133.jpg,a_noamd,a_noamd,0.73426247,0.73426247,0.26573756,True
../../../data/data_ADAM/test/a_noamd/N0134.jpg,a_noamd,b_amd,0.54083294,0.45916706,0.54083294,False
../../../data/data_ADAM/test/a_noamd/N0135.jpg,a_noamd,a_noamd,0.78464925,0.78464925,0.21535073,True
../../../data/data_ADAM/test/a_noamd/N0136.jpg,a_noamd,a_noamd,0.8109285,0.8109285,0.18907149,True
../../../data/data_ADAM/test/a_noamd/N0137.jpg,a_noamd,a_noamd,0.863334,0.863334,0.136666,True
../../../data/data_ADAM/test/a_noamd/N0138.jpg,a_noamd,a_noamd,0.8333246,0.8333246,0.1666754,True
../../../data/data_ADAM/test/a_noamd/N0139.jpg,a_noamd,a_noamd,0.8283148,0.8283148,0.17168525,True
../../../data/data_ADAM/test/a_noamd/N0140.jpg,a_noamd,a_noamd,0.68040097,0.68040097,0.319599,True
../../../data/data_ADAM/test/a_noamd/N0141.jpg,a_noamd,a_noamd,0.71417975,0.71417975,0.28582028,True
../../../data/data_ADAM/test/a_noamd/N0142.jpg,a_noamd,a_noamd,0.96425414,0.96425414,0.035745807,True
../../../data/data_ADAM/test/a_noamd/N0143.jpg,a_noamd,a_noamd,0.9287327,0.9287327,0.07126734,True
../../../data/data_ADAM/test/a_noamd/N0144.jpg,a_noamd,a_noamd,0.9014445,0.9014445,0.09855547,True
../../../data/data_ADAM/test/a_noamd/N0145.jpg,a_noamd,a_noamd,0.5896573,0.5896573,0.4103427,True
../../../data/data_ADAM/test/a_noamd/N0146.jpg,a_noamd,a_noamd,0.95511025,0.95511025,0.04488975,True
../../../data/data_ADAM/test/a_noamd/N0147.jpg,a_noamd,a_noamd,0.96425414,0.96425414,0.035745807,True
../../../data/data_ADAM/test/a_noamd/N0148.jpg,a_noamd,a_noamd,0.9287327,0.9287327,0.07126734,True
../../../data/data_ADAM/test/a_noamd/N0149.jpg,a_noamd,a_noamd,0.9014445,0.9014445,0.09855547,True
../../../data/data_ADAM/test/a_noamd/N0150.jpg,a_noamd,a_noamd,0.51836336,0.51836336,0.48163667,True
../../../data/data_ADAM/test/a_noamd/N0151.jpg,a_noamd,b_amd,0.5232224,0.47677758,0.5232224,False
../../../data/data_ADAM/test/a_noamd/N0152.jpg,a_noamd,b_amd,0.7037531,0.2962469,0.7037531,False
../../../data/data_ADAM/test/a_noamd/N0153.jpg,a_noamd,b_amd,0.7343101,0.2656899,0.7343101,False
../../../data/data_ADAM/test/a_noamd/N0154.jpg,a_noamd,a_noamd,0.6269811,0.6269811,0.37301895,True
../../../data/data_ADAM/test/a_noamd/N0155.jpg,a_noamd,a_noamd,0.7435872,0.7435872,0.25641283,True
../../../data/data_ADAM/test/a_noamd/N0156.jpg,a_noamd,a_noamd,0.92468774,0.92468774,0.07531231,True
../../../data/data_ADAM/test/a_noamd/N0157.jpg,a_noamd,a_noamd,0.92847365,0.92847365,0.07152631,True
../../../data/data_ADAM/test/a_noamd/N0158.jpg,a_noamd,a_noamd,0.9237301,0.9237301,0.07626997,True
../../../data/data_ADAM/test/a_noamd/N0159.jpg,a_noamd,a_noamd,0.9247557,0.9247557,0.07524433,True
../../../data/data_ADAM/test/a_noamd/N0160.jpg,a_noamd,a_noamd,0.88637125,0.88637125,0.11362877,True
../../../data/data_ADAM/test/a_noamd/N0161.jpg,a_noamd,a_noamd,0.91278666,0.91278666,0.08721337,True
../../../data/data_ADAM/test/a_noamd/N0162.jpg,a_noamd,b_amd,0.67986983,0.3201301,0.67986983,False
../../../data/data_ADAM/test/a_noamd/N0163.jpg,a_noamd,b_amd,0.75868946,0.24131055,0.75868946,False
../../../data/data_ADAM/test/a_noamd/N0164.jpg,a_noamd,a_noamd,0.8499712,0.8499712,0.15002882,True
../../../data/data_ADAM/test/a_noamd/N0165.jpg,a_noamd,a_noamd,0.79653,0.79653,0.20347004,True
../../../data/data_ADAM/test/a_noamd/N0166.jpg,a_noamd,a_noamd,0.71012604,0.71012604,0.289874,True
../../../data/data_ADAM/test/a_noamd/N0167.jpg,a_noamd,b_amd,0.82190335,0.17809659,0.82190335,False
../../../data/data_ADAM/test/a_noamd/N0168.jpg,a_noamd,a_noamd,0.64352536,0.64352536,0.35647467,True
../../../data/data_ADAM/test/a_noamd/N0169.jpg,a_noamd,b_amd,0.7727022,0.22729778,0.7727022,False
../../../data/data_ADAM/test/a_noamd/N0170.jpg,a_noamd,a_noamd,0.6353356,0.6353356,0.36466444,True
../../../data/data_ADAM/test/a_noamd/N0171.jpg,a_noamd,a_noamd,0.7994423,0.7994423,0.20055768,True
../../../data/data_ADAM/test/a_noamd/N0172.jpg,a_noamd,b_amd,0.5192623,0.4807377,0.5192623,False
../../../data/data_ADAM/test/a_noamd/N0173.jpg,a_noamd,b_amd,0.6078378,0.39216223,0.6078378,False
../../../data/data_ADAM/test/a_noamd/N0174.jpg,a_noamd,a_noamd,0.7841125,0.7841125,0.21588753,True
../../../data/data_ADAM/test/a_noamd/N0175.jpg,a_noamd,a_noamd,0.68476486,0.68476486,0.31523508,True
../../../data/data_ADAM/test/a_noamd/N0176.jpg,a_noamd,a_noamd,0.5419165,0.5419165,0.45808357,True
../../../data/data_ADAM/test/a_noamd/N0177.jpg,a_noamd,a_noamd,0.7033967,0.7033967,0.29660332,True
../../../data/data_ADAM/test/a_noamd/N0178.jpg,a_noamd,a_noamd,0.5362522,0.5362522,0.4637478,True
../../../data/data_ADAM/test/a_noamd/N0179.jpg,a_noamd,b_amd,0.51160985,0.48839018,0.51160985,False
../../../data/data_ADAM/test/a_noamd/N0180.jpg,a_noamd,b_amd,0.95379424,0.04620575,0.95379424,False
../../../data/data_ADAM/test/a_noamd/N0181.jpg,a_noamd,b_amd,0.91022664,0.08977328,0.91022664,False
../../../data/data_ADAM/test/a_noamd/N0182.jpg,a_noamd,a_noamd,0.65168744,0.65168744,0.34831256,True
../../../data/data_ADAM/test/a_noamd/N0183.jpg,a_noamd,a_noamd,0.8869111,0.8869111,0.11308892,True
../../../data/data_ADAM/test/a_noamd/N0184.jpg,a_noamd,a_noamd,0.7403621,0.7403621,0.25963786,True
../../../data/data_ADAM/test/a_noamd/N0185.jpg,a_noamd,a_noamd,0.863334,0.863334,0.136666,True
../../../data/data_ADAM/test/a_noamd/N0186.jpg,a_noamd,a_noamd,0.7117816,0.7117816,0.28821838,True
../../../data/data_ADAM/test/a_noamd/N0187.jpg,a_noamd,b_amd,0.5463146,0.45368537,0.5463146,False
../../../data/data_ADAM/test/a_noamd/N0188.jpg,a_noamd,a_noamd,0.63306653,0.63306653,0.3669335,True
../../../data/data_ADAM/test/a_noamd/N0189.jpg,a_noamd,b_amd,0.7277337,0.27226636,0.7277337,False
../../../data/data_ADAM/test/a_noamd/N0190.jpg,a_noamd,b_amd,0.7922233,0.20777677,0.7922233,False
../../../data/data_ADAM/test/a_noamd/N0191.jpg,a_noamd,b_amd,0.6371437,0.3628563,0.6371437,False
../../../data/data_ADAM/test/a_noamd/N0192.jpg,a_noamd,b_amd,0.8653379,0.13466208,0.8653379,False
../../../data/data_ADAM/test/a_noamd/N0193.jpg,a_noamd,b_amd,0.6327297,0.36727032,0.6327297,False
../../../data/data_ADAM/test/a_noamd/N0194.jpg,a_noamd,b_amd,0.570107,0.42989305,0.570107,False
../../../data/data_ADAM/test/a_noamd/N0195.jpg,a_noamd,b_amd,0.65401137,0.34598863,0.65401137,False
../../../data/data_ADAM/test/a_noamd/N0196.jpg,a_noamd,a_noamd,0.87689817,0.87689817,0.12310184,True
../../../data/data_ADAM/test/a_noamd/N0197.jpg,a_noamd,a_noamd,0.9040169,0.9040169,0.09598312,True
../../../data/data_ADAM/test/a_noamd/N0198.jpg,a_noamd,a_noamd,0.8070808,0.8070808,0.19291921,True
../../../data/data_ADAM/test/a_noamd/N0199.jpg,a_noamd,a_noamd,0.8878869,0.8878869,0.11211313,True
../../../data/data_ADAM/test/a_noamd/N0200.jpg,a_noamd,b_amd,0.9250271,0.07497297,0.9250271,False
../../../data/data_ADAM/test/a_noamd/N0201.jpg,a_noamd,b_amd,0.8812066,0.1187934,0.8812066,False
../../../data/data_ADAM/test/a_noamd/N0202.jpg,a_noamd,b_amd,0.7914989,0.20850107,0.7914989,False
../../../data/data_ADAM/test/a_noamd/N0203.jpg,a_noamd,a_noamd,0.68431675,0.68431675,0.31568322,True
../../../data/data_ADAM/test/a_noamd/N0204.jpg,a_noamd,a_noamd,0.7648916,0.7648916,0.2351084,True
../../../data/data_ADAM/test/a_noamd/N0205.jpg,a_noamd,a_noamd,0.8442164,0.8442164,0.15578353,True
../../../data/data_ADAM/test/a_noamd/N0206.jpg,a_noamd,b_amd,0.69802076,0.3019792,0.69802076,False
../../../data/data_ADAM/test/a_noamd/N0207.jpg,a_noamd,b_amd,0.67768735,0.32231262,0.67768735,False
../../../data/data_ADAM/test/a_noamd/N0208.jpg,a_noamd,b_amd,0.64226425,0.3577358,0.64226425,False
../../../data/data_ADAM/test/a_noamd/N0209.jpg,a_noamd,a_noamd,0.8395367,0.8395367,0.16046326,True
../../../data/data_ADAM/test/a_noamd/N0210.jpg,a_noamd,a_noamd,0.7356416,0.7356416,0.26435834,True
../../../data/data_ADAM/test/a_noamd/N0211.jpg,a_noamd,a_noamd,0.81545305,0.81545305,0.18454696,True
../../../data/data_ADAM/test/a_noamd/N0212.jpg,a_noamd,a_noamd,0.63931394,0.63931394,0.36068603,True
../../../data/data_ADAM/test/a_noamd/N0213.jpg,a_noamd,a_noamd,0.8702668,0.8702668,0.12973315,True
../../../data/data_ADAM/test/a_noamd/N0214.jpg,a_noamd,a_noamd,0.59405094,0.59405094,0.4059491,True
../../../data/data_ADAM/test/a_noamd/N0215.jpg,a_noamd,a_noamd,0.5189119,0.5189119,0.48108816,True
../../../data/data_ADAM/test/a_noamd/N0216.jpg,a_noamd,a_noamd,0.6516597,0.6516597,0.34834024,True
../../../data/data_ADAM/test/a_noamd/N0217.jpg,a_noamd,a_noamd,0.7715854,0.7715854,0.22841457,True
../../../data/data_ADAM/test/a_noamd/N0218.jpg,a_noamd,a_noamd,0.8149381,0.8149381,0.1850619,True
../../../data/data_ADAM/test/a_noamd/N0219.jpg,a_noamd,a_noamd,0.72311395,0.72311395,0.27688602,True
../../../data/data_ADAM/test/a_noamd/N0220.jpg,a_noamd,b_amd,0.50386804,0.496132,0.50386804,False
../../../data/data_ADAM/test/a_noamd/N0221.jpg,a_noamd,b_amd,0.57014436,0.4298556,0.57014436,False
../../../data/data_ADAM/test/a_noamd/N0222.jpg,a_noamd,a_noamd,0.54408985,0.54408985,0.4559101,True
../../../data/data_ADAM/test/a_noamd/N0223.jpg,a_noamd,a_noamd,0.87899107,0.87899107,0.121008955,True
../../../data/data_ADAM/test/a_noamd/N0224.jpg,a_noamd,a_noamd,0.82467383,0.82467383,0.17532617,True
../../../data/data_ADAM/test/a_noamd/N0225.jpg,a_noamd,a_noamd,0.83781904,0.83781904,0.1621809,True
../../../data/data_ADAM/test/a_noamd/N0226.jpg,a_noamd,a_noamd,0.9079672,0.9079672,0.092032865,True
../../../data/data_ADAM/test/a_noamd/N0227.jpg,a_noamd,a_noamd,0.688416,0.688416,0.31158394,True
../../../data/data_ADAM/test/a_noamd/N0228.jpg,a_noamd,a_noamd,0.64918953,0.64918953,0.3508105,True
../../../data/data_ADAM/test/a_noamd/N0229.jpg,a_noamd,a_noamd,0.5401963,0.5401963,0.45980373,True
../../../data/data_ADAM/test/a_noamd/N0230.jpg,a_noamd,b_amd,0.5156066,0.48439342,0.5156066,False
../../../data/data_ADAM/test/a_noamd/N0231.jpg,a_noamd,b_amd,0.5947572,0.40524274,0.5947572,False
../../../data/data_ADAM/test/a_noamd/N0232.jpg,a_noamd,b_amd,0.5285144,0.4714856,0.5285144,False
../../../data/data_ADAM/test/a_noamd/N0233.jpg,a_noamd,a_noamd,0.8828326,0.8828326,0.11716748,True
