filename,anodr_score,bmilddr_score,cmoderatedr_score,dseveredr_score,eproliferativedr_score,predicted_class
20051130_60532_0400_PP_1052.png,0.556297,0.102221,0.227759,0.044143,0.069580,anodr
20051130_60562_0400_PP_121.png,0.460414,0.122946,0.273128,0.052420,0.091092,anodr
20051130_60601_0400_PP_146.png,0.870224,0.037199,0.057647,0.013356,0.021574,anodr
20051130_60630_0400_PP_60.png,0.610941,0.096502,0.186571,0.043510,0.062476,anodr
20051130_60691_0400_PP_939.png,0.572163,0.100940,0.209736,0.048981,0.068180,anodr
20051130_60715_0400_PP_555.png,0.735177,0.058315,0.130834,0.030999,0.044675,anodr
20051130_60740_0400_PP_1166.png,0.778096,0.052962,0.111010,0.022021,0.035910,anodr
20051130_60794_0400_PP_280.png,0.816309,0.050369,0.086109,0.020522,0.026691,anodr
20051130_60822_0400_PP_980.png,0.834498,0.047670,0.074926,0.017424,0.025482,anodr
20051201_37312_0400_PP_1333.png,0.740802,0.075075,0.121787,0.025142,0.037194,anodr
20051201_37337_0400_PP_839.png,0.757433,0.056422,0.119181,0.027182,0.039782,anodr
20051201_37382_0400_PP_1350.png,0.850080,0.042750,0.066916,0.015427,0.024827,anodr
20051201_37390_0400_PP_833.png,0.899752,0.031175,0.043706,0.010642,0.014726,anodr
20051201_37409_0400_PP_1340.png,0.775710,0.058243,0.111082,0.020963,0.034002,anodr
20051201_37462_0400_PP_357.png,0.782378,0.056136,0.109640,0.019436,0.032410,anodr
20051201_37534_0400_PP_906.png,0.662301,0.081342,0.169607,0.034253,0.052497,anodr
20051201_37557_0400_PP_1336.png,0.671400,0.076560,0.170157,0.032642,0.049242,anodr
20051201_38041_0400_PP_1312.png,0.874060,0.036615,0.050538,0.015318,0.023469,anodr
20051201_38081_0400_PP_963.png,0.798910,0.055218,0.091606,0.022678,0.031588,anodr
20051201_38103_0400_PP_81.png,0.508397,0.107361,0.253309,0.059897,0.071035,anodr
20051201_38137_0400_PP_391.png,0.736907,0.065065,0.125998,0.026605,0.045424,anodr
20051201_38155_0400_PP_112.png,0.526219,0.103226,0.231067,0.065480,0.074008,anodr
20051201_38164_0400_PP_881.png,0.679272,0.085356,0.151856,0.038082,0.045435,anodr
20051201_38199_0400_PP_1329.png,0.606499,0.084895,0.217077,0.037172,0.054357,anodr
20051201_38211_0400_PP_1174.png,0.629643,0.082396,0.189054,0.043169,0.055739,anodr
20051201_38246_0400_PP_1063.png,0.825224,0.042728,0.092402,0.017567,0.022078,anodr
20051201_38262_0400_PP_335.png,0.855838,0.042692,0.069201,0.014107,0.018162,anodr
20051201_38280_0400_PP_1103.png,0.760142,0.071775,0.104202,0.029022,0.034859,anodr
20051201_38291_0400_PP_468.png,0.781895,0.059783,0.102196,0.024484,0.031642,anodr
20051201_38321_0400_PP_903.png,0.670504,0.089529,0.155865,0.029797,0.054306,anodr
20051201_38349_0400_PP_892.png,0.695265,0.088732,0.144093,0.026455,0.045456,anodr
20051201_38466_0400_PP_572.png,0.787944,0.049692,0.098295,0.026538,0.037531,anodr
20051201_38475_0400_PP_560.png,0.901790,0.027970,0.040338,0.012809,0.017094,anodr
20051202_37162_0400_PP_29.png,0.752024,0.073123,0.106895,0.025341,0.042618,anodr
20051202_51599_0400_PP_966.png,0.737943,0.066032,0.123996,0.030839,0.041190,anodr
20051202_51616_0400_PP_1018.png,0.787024,0.052994,0.103676,0.023202,0.033104,anodr
20051205_57651_0400_PP_52.png,0.687734,0.090729,0.154818,0.026112,0.040606,anodr
20051205_57704_0400_PP_1167.png,0.773420,0.063653,0.109749,0.022128,0.031051,anodr
20051205_57757_0400_PP_1100.png,0.802549,0.052330,0.095749,0.020554,0.028818,anodr
20051205_57780_0400_PP_1102.png,0.565757,0.107902,0.226415,0.042236,0.057690,anodr
20051205_57799_0400_PP_868.png,0.657775,0.081015,0.172343,0.032237,0.056631,anodr
20051205_57809_0400_PP_1228.png,0.881318,0.036800,0.051120,0.011697,0.019065,anodr
20051205_57838_0400_PP_859.png,0.865599,0.036285,0.058279,0.016163,0.023674,anodr
20051205_57879_0400_PP_1254.png,0.839203,0.045504,0.065034,0.018406,0.031853,anodr
20051205_57942_0400_PP_990.png,0.903479,0.028204,0.041777,0.011075,0.015465,anodr
20051205_57988_0400_PP_1112.png,0.871270,0.034559,0.061018,0.012898,0.020256,anodr
20051205_58037_0400_PP_835.png,0.701270,0.061699,0.153380,0.035785,0.047865,anodr
20051205_58060_0400_PP_376.png,0.779766,0.045451,0.114578,0.024416,0.035789,anodr
20051205_58080_0400_PP_1034.png,0.803387,0.048186,0.083089,0.028364,0.036973,anodr
20051205_58091_0400_PP_292.png,0.806340,0.052520,0.083982,0.023482,0.033675,anodr
20051205_58109_0400_PP_1311.png,0.841889,0.044552,0.072438,0.016699,0.024422,anodr
20051205_58125_0400_PP_46.png,0.682877,0.083344,0.162213,0.027644,0.043923,anodr
20051205_58150_0400_PP_393.png,0.886852,0.030638,0.052301,0.012798,0.017410,anodr
20051205_58177_0400_PP_503.png,0.861264,0.041147,0.061188,0.015223,0.021178,anodr
20051205_58354_0400_PP_1282.png,0.863278,0.039353,0.061638,0.014128,0.021603,anodr
20051205_58373_0400_PP_55.png,0.755090,0.067253,0.117408,0.023120,0.037130,anodr
20051205_58409_0400_PP_985.png,0.774129,0.065787,0.110379,0.021695,0.028009,anodr
20051205_58431_0400_PP_493.png,0.669330,0.080309,0.176330,0.032583,0.041449,anodr
20051205_58458_0400_PP_309.png,0.724994,0.062494,0.143376,0.027339,0.041797,anodr
20051205_58502_0400_PP_482.png,0.706457,0.076467,0.143109,0.029502,0.044466,anodr
20051205_58613_0400_PP_843.png,0.842803,0.051416,0.069209,0.016281,0.020290,anodr
20051205_59240_0400_PP_301.png,0.872831,0.035165,0.058498,0.013169,0.020336,anodr
20051205_59337_0400_PP_945.png,0.857697,0.039168,0.065362,0.015289,0.022483,anodr
20051205_59351_0400_PP_332.png,0.861470,0.036176,0.067008,0.013930,0.021416,anodr
20051205_59367_0400_PP_816.png,0.875367,0.037399,0.053476,0.014935,0.018824,anodr
20051205_59379_0400_PP_842.png,0.789448,0.050820,0.097663,0.025365,0.036704,anodr
20051205_59510_0400_PP_329.png,0.916108,0.025778,0.034470,0.009609,0.014035,anodr
20051205_59538_0400_PP_534.png,0.880122,0.033582,0.048219,0.013844,0.024233,anodr
20051205_59617_0400_PP_1000.png,0.825515,0.051848,0.080195,0.017470,0.024971,anodr
20051205_59651_0400_PP_1164.png,0.745171,0.063311,0.130473,0.024756,0.036290,anodr
20051205_59738_0400_PP_119.png,0.824012,0.047490,0.082687,0.018682,0.027130,anodr
20051205_59754_0400_PP_880.png,0.821254,0.044616,0.083278,0.020818,0.030035,anodr
20051205_59833_0400_PP_531.png,0.770907,0.058310,0.111958,0.025833,0.032993,anodr
20051205_59858_0400_PP_523.png,0.664397,0.083883,0.167443,0.036719,0.047558,anodr
20051205_59901_0400_PP_417.png,0.780854,0.064897,0.092852,0.030384,0.031013,anodr
20051205_59923_0400_PP_1307.png,0.870824,0.039225,0.051914,0.017624,0.020414,anodr
20051205_60093_0400_PP_1286.png,0.735626,0.062693,0.118988,0.036834,0.045859,anodr
20051205_60119_0400_PP_451.png,0.883587,0.034154,0.048180,0.012939,0.021141,anodr
20051213_61406_0100_PP_1027.png,0.893982,0.036450,0.041635,0.012743,0.015190,anodr
20051213_61802_0100_PP_408.png,0.901486,0.037230,0.037857,0.010042,0.013384,anodr
20051213_61892_0100_PP_837.png,0.844208,0.047415,0.071440,0.016165,0.020771,anodr
20051213_61951_0100_PP_983.png,0.887394,0.033832,0.052286,0.011797,0.014691,anodr
20051213_62251_0100_PP_27.png,0.869268,0.039743,0.051704,0.014369,0.024917,anodr
20051213_62314_0100_PP_1325.png,0.846460,0.043523,0.064718,0.016078,0.029220,anodr
20051213_62518_0100_PP_821.png,0.759116,0.063274,0.123246,0.027208,0.027155,anodr
20051213_62572_0100_PP_1176.png,0.624865,0.085796,0.191318,0.045856,0.052165,anodr
20051214_40529_0100_PP_1120.png,0.870696,0.038838,0.052042,0.015243,0.023182,anodr
20051214_40767_0100_PP_1039.png,0.751030,0.075216,0.117618,0.023606,0.032531,anodr
20051214_40994_0100_PP_435.png,0.876530,0.038102,0.053608,0.015824,0.015935,anodr
20051214_41055_0100_PP_41.png,0.888846,0.031926,0.052122,0.013086,0.014020,anodr
20051214_42133_0100_PP_462.png,0.761902,0.049444,0.124585,0.027124,0.036945,anodr
20051214_42197_0100_PP_1288.png,0.690569,0.070099,0.160228,0.035453,0.043651,anodr
20051214_42323_0100_PP_845.png,0.781599,0.047000,0.110907,0.024181,0.036313,anodr
20051214_42363_0100_PP_42.png,0.776772,0.052323,0.107808,0.025421,0.037676,anodr
20051214_51178_0100_PP_1380.png,0.883769,0.035455,0.049682,0.013928,0.017165,anodr
20051214_51211_0100_PP_511.png,0.915492,0.026674,0.033414,0.010826,0.013594,anodr
20051214_51308_0100_PP_1342.png,0.874363,0.032383,0.053348,0.014178,0.025728,anodr
20051214_51342_0100_PP_970.png,0.824245,0.041449,0.079527,0.021608,0.033170,anodr
20051214_51442_0100_PP_28.png,0.789975,0.049167,0.095027,0.026114,0.039717,anodr
20051214_51469_0100_PP_1060.png,0.665314,0.083029,0.159829,0.038014,0.053814,anodr
20051214_56242_0100_PP_337.png,0.742411,0.067954,0.126804,0.023854,0.038976,anodr
20051214_56392_0100_PP_1037.png,0.868451,0.037766,0.050356,0.017231,0.026195,anodr
20051214_56438_0100_PP_22.png,0.910848,0.026022,0.032778,0.012320,0.018033,anodr
20051214_56636_0100_PP_128.png,0.842638,0.041941,0.075571,0.015497,0.024353,anodr
20051214_56688_0100_PP_120.png,0.816020,0.051578,0.088929,0.016838,0.026635,anodr
20051214_57761_0100_PP_356.png,0.602904,0.101809,0.189795,0.043018,0.062474,anodr
20051214_57817_0100_PP_876.png,0.597923,0.092005,0.203412,0.041770,0.064890,anodr
20051216_43913_0200_PP_1367.png,0.810824,0.048295,0.080277,0.022816,0.037787,anodr
20051216_44066_0200_PP_426.png,0.632123,0.072591,0.197973,0.043937,0.053377,anodr
20051216_44092_0200_PP_1090.png,0.737033,0.057494,0.146775,0.024094,0.034605,anodr
20051216_44221_0200_PP_548.png,0.899477,0.026852,0.044425,0.012127,0.017119,anodr
20051216_44252_0200_PP_952.png,0.833919,0.043498,0.083606,0.015427,0.023550,anodr
20051216_44398_0200_PP_1235.png,0.714629,0.079825,0.132515,0.033661,0.039369,anodr
20051216_44420_0200_PP_379.png,0.845454,0.047638,0.072431,0.015950,0.018527,anodr
20051216_44635_0200_PP_415.png,0.761570,0.058357,0.102899,0.033122,0.044053,anodr
20051216_44660_0200_PP_888.png,0.713903,0.076584,0.129094,0.031867,0.048552,anodr
20051216_44811_0200_PP_567.png,0.768406,0.061106,0.108643,0.031115,0.030730,anodr
20051216_44832_0200_PP_1082.png,0.904184,0.026956,0.039559,0.014475,0.014825,anodr
20051216_45076_0200_PP_818.png,0.558360,0.117154,0.205457,0.051053,0.067975,anodr
20051216_45499_0200_PP_1071.png,0.909782,0.024650,0.039940,0.011282,0.014346,anodr
20051216_45781_0200_PP_320.png,0.511460,0.114516,0.242988,0.060297,0.070739,anodr
20051216_45873_0200_PP_832.png,0.796160,0.054349,0.093069,0.026077,0.030345,anodr
20051216_45992_0200_PP_341.png,0.516667,0.105787,0.263632,0.046637,0.067276,anodr
20051216_46018_0200_PP_1216.png,0.570376,0.098329,0.215963,0.047444,0.067887,anodr
20051216_46183_0200_PP_1204.png,0.702813,0.072333,0.151977,0.030055,0.042823,anodr
20051216_47514_0200_PP_110.png,0.733990,0.073395,0.122425,0.027209,0.042980,anodr
20051216_47536_0200_PP_1339.png,0.636288,0.093744,0.169802,0.041353,0.058814,anodr
20060407_38711_0200_PP_283.png,0.623157,0.106839,0.189312,0.034166,0.046527,anodr
20060407_38970_0200_PP_1111.png,0.538305,0.123813,0.228585,0.049493,0.059804,anodr
20060407_39155_0200_PP_855.png,0.934068,0.017976,0.027238,0.009691,0.011026,anodr
20060407_39184_0200_PP_373.png,0.891607,0.023640,0.051219,0.015148,0.018387,anodr
20060407_39306_0200_PP_1074.png,0.881242,0.026951,0.057335,0.016369,0.018103,anodr
20060407_39328_0200_PP_893.png,0.864650,0.033921,0.063254,0.018028,0.020147,anodr
20060407_39435_0200_PP_1214.png,0.389788,0.124662,0.330855,0.071900,0.082794,anodr
20060407_39546_0200_PP_545.png,0.740578,0.068139,0.126837,0.027137,0.037309,anodr
20060407_39567_0200_PP_1168.png,0.684503,0.078130,0.153633,0.034947,0.048786,anodr
20060407_39687_0200_PP_101.png,0.439827,0.152659,0.281752,0.055223,0.070539,anodr
20060407_39761_0200_PP_518.png,0.830179,0.050683,0.074777,0.016875,0.027486,anodr
20060407_39780_0200_PP_1006.png,0.783603,0.056299,0.103991,0.021346,0.034761,anodr
20060407_40740_0200_PP_314.png,0.574237,0.080389,0.231872,0.047175,0.066327,anodr
20060407_40761_0200_PP_282.png,0.588862,0.085789,0.207998,0.053474,0.063878,anodr
20060407_41149_0200_PP_26.png,0.628479,0.089525,0.187184,0.048094,0.046718,anodr
20060407_41177_0200_PP_1104.png,0.635240,0.084554,0.186430,0.047745,0.046032,anodr
20060407_41312_0200_PP_895.png,0.863123,0.037792,0.064682,0.016658,0.017746,anodr
20060407_41980_0200_PP_1347.png,0.742046,0.061565,0.126101,0.029977,0.040311,anodr
20060407_42099_0200_PP_77.png,0.599546,0.086531,0.218136,0.037785,0.058002,anodr
20060407_42133_0200_PP_488.png,0.727272,0.070774,0.134283,0.027466,0.040206,anodr
20060407_42290_0200_PP_1107.png,0.857751,0.030725,0.061742,0.025356,0.024426,anodr
20060407_42308_0200_PP_1278.png,0.859400,0.034261,0.055517,0.021618,0.029204,anodr
20060407_43223_0200_PP_47.png,0.587798,0.079979,0.217125,0.052434,0.062664,anodr
20060407_43258_0200_PP_118.png,0.719122,0.070584,0.146798,0.027399,0.036097,anodr
20060407_43594_0200_PP_140.png,0.847085,0.036279,0.072593,0.021167,0.022875,anodr
20060407_43618_0200_PP_867.png,0.795631,0.047606,0.105599,0.022389,0.028774,anodr
20060407_43726_0200_PP_1128.png,0.851154,0.043671,0.067268,0.015973,0.021934,anodr
20060407_43746_0200_PP_1058.png,0.846813,0.041606,0.073536,0.016437,0.021609,anodr
20060407_43834_0200_PP_1162.png,0.657388,0.106395,0.150714,0.036685,0.048818,anodr
20060407_43856_0200_PP_862.png,0.600150,0.090558,0.225198,0.033479,0.050615,anodr
20060407_44042_0200_PP_1047.png,0.809283,0.051085,0.083815,0.025349,0.030468,anodr
20060407_44061_0200_PP_295.png,0.837337,0.045071,0.071941,0.019707,0.025943,anodr
20060407_44400_0200_PP_956.png,0.748247,0.044447,0.122352,0.038621,0.046333,anodr
20060407_44422_0200_PP_847.png,0.775761,0.046765,0.108572,0.031244,0.037657,anodr
20060407_44510_0200_PP_48.png,0.783734,0.058759,0.098344,0.026256,0.032907,anodr
20060407_44529_0200_PP_1212.png,0.873655,0.040881,0.053425,0.013670,0.018370,anodr
20060407_44743_0200_PP_824.png,0.595773,0.101809,0.191777,0.047544,0.063098,anodr
20060407_44766_0200_PP_89.png,0.668186,0.086193,0.161682,0.033804,0.050135,anodr
20060407_44866_0200_PP_293.png,0.776664,0.059091,0.110427,0.024698,0.029120,anodr
20060407_44889_0200_PP_830.png,0.867376,0.034767,0.063676,0.014164,0.020017,anodr
20060407_45107_0200_PP_1345.png,0.816371,0.049259,0.087854,0.019515,0.027000,anodr
20060407_45230_0200_PP_1297.png,0.860834,0.033732,0.061845,0.019607,0.023982,anodr
20060407_45247_0200_PP_1159.png,0.638768,0.086450,0.167462,0.046643,0.060677,anodr
20060407_45718_0200_PP_400.png,0.729078,0.056445,0.153588,0.029186,0.031703,anodr
