filename,true_class,predicted_class,score_a_noamd,score_b_amd
N0066.jpg,a_noamd,b_amd,0.250859,0.749141
N0067.jpg,a_noamd,b_amd,0.249518,0.750482
N0068.jpg,a_noamd,a_noamd,0.686707,0.313293
N0069.jpg,a_noamd,a_noamd,0.880319,0.119681
N0070.jpg,a_noamd,a_noamd,0.855607,0.144393
N0071.jpg,a_noamd,a_noamd,0.818791,0.181209
N0072.jpg,a_noamd,a_noamd,0.886888,0.113112
N0073.jpg,a_noamd,a_noamd,0.827470,0.172531
N0074.jpg,a_noamd,a_noamd,0.885720,0.114280
N0075.jpg,a_noamd,a_noamd,0.858543,0.141457
N0076.jpg,a_noamd,a_noamd,0.863266,0.136734
N0077.jpg,a_noamd,a_noamd,0.841617,0.158383
N0078.jpg,a_noamd,a_noamd,0.839434,0.160566
N0079.jpg,a_noamd,a_noamd,0.837000,0.163000
N0080.jpg,a_noamd,a_noamd,0.869095,0.130905
N0081.jpg,a_noamd,a_noamd,0.735936,0.264064
N0082.jpg,a_noamd,a_noamd,0.748091,0.251909
N0083.jpg,a_noamd,a_noamd,0.831556,0.168444
N0084.jpg,a_noamd,a_noamd,0.654337,0.345663
N0085.jpg,a_noamd,b_amd,0.485620,0.514380
N0086.jpg,a_noamd,b_amd,0.403765,0.596235
N0087.jpg,a_noamd,a_noamd,0.511334,0.488666
N0088.jpg,a_noamd,a_noamd,0.606011,0.393989
N0089.jpg,a_noamd,a_noamd,0.797874,0.202126
N0090.jpg,a_noamd,a_noamd,0.802366,0.197634
N0091.jpg,a_noamd,a_noamd,0.850417,0.149583
N0092.jpg,a_noamd,a_noamd,0.826575,0.173425
N0093.jpg,a_noamd,a_noamd,0.822622,0.177378
N0094.jpg,a_noamd,a_noamd,0.770571,0.229429
N0095.jpg,a_noamd,a_noamd,0.856182,0.143818
N0096.jpg,a_noamd,a_noamd,0.694757,0.305243
N0097.jpg,a_noamd,b_amd,0.319092,0.680908
N0098.jpg,a_noamd,b_amd,0.361347,0.638653
N0099.jpg,a_noamd,a_noamd,0.628802,0.371198
N0100.jpg,a_noamd,b_amd,0.367768,0.632232
N0101.jpg,a_noamd,b_amd,0.399519,0.600481
N0102.jpg,a_noamd,a_noamd,0.846192,0.153808
N0103.jpg,a_noamd,a_noamd,0.702243,0.297757
N0104.jpg,a_noamd,a_noamd,0.831249,0.168751
N0105.jpg,a_noamd,a_noamd,0.846929,0.153071
N0106.jpg,a_noamd,a_noamd,0.708808,0.291192
N0107.jpg,a_noamd,a_noamd,0.618224,0.381776
N0108.jpg,a_noamd,a_noamd,0.674203,0.325797
N0109.jpg,a_noamd,a_noamd,0.687680,0.312320
N0110.jpg,a_noamd,a_noamd,0.734570,0.265430
N0111.jpg,a_noamd,a_noamd,0.818081,0.181919
N0112.jpg,a_noamd,a_noamd,0.796267,0.203733
N0113.jpg,a_noamd,a_noamd,0.823135,0.176865
N0114.jpg,a_noamd,a_noamd,0.562858,0.437142
N0115.jpg,a_noamd,b_amd,0.395930,0.604070
N0116.jpg,a_noamd,a_noamd,0.858041,0.141959
N0117.jpg,a_noamd,a_noamd,0.867072,0.132928
N0118.jpg,a_noamd,a_noamd,0.830706,0.169294
N0119.jpg,a_noamd,a_noamd,0.831246,0.168754
N0120.jpg,a_noamd,b_amd,0.314062,0.685938
N0121.jpg,a_noamd,b_amd,0.433144,0.566856
N0122.jpg,a_noamd,b_amd,0.249239,0.750761
N0123.jpg,a_noamd,a_noamd,0.626146,0.373854
N0124.jpg,a_noamd,a_noamd,0.571327,0.428673
N0125.jpg,a_noamd,b_amd,0.441060,0.558940
N0126.jpg,a_noamd,b_amd,0.367464,0.632536
N0127.jpg,a_noamd,b_amd,0.263402,0.736598
N0128.jpg,a_noamd,b_amd,0.228811,0.771189
N0129.jpg,a_noamd,b_amd,0.247416,0.752584
N0130.jpg,a_noamd,a_noamd,0.597791,0.402209
N0131.jpg,a_noamd,b_amd,0.429543,0.570457
N0132.jpg,a_noamd,a_noamd,0.750367,0.249633
N0133.jpg,a_noamd,a_noamd,0.571884,0.428116
N0134.jpg,a_noamd,a_noamd,0.676073,0.323927
N0135.jpg,a_noamd,a_noamd,0.633618,0.366382
N0136.jpg,a_noamd,a_noamd,0.813140,0.186860
N0137.jpg,a_noamd,a_noamd,0.615213,0.384787
N0138.jpg,a_noamd,a_noamd,0.708022,0.291978
N0139.jpg,a_noamd,a_noamd,0.680609,0.319391
N0140.jpg,a_noamd,a_noamd,0.643056,0.356944
N0141.jpg,a_noamd,a_noamd,0.586788,0.413212
N0142.jpg,a_noamd,a_noamd,0.875499,0.124500
N0143.jpg,a_noamd,a_noamd,0.746968,0.253032
N0144.jpg,a_noamd,a_noamd,0.815783,0.184217
N0145.jpg,a_noamd,b_amd,0.482755,0.517245
N0146.jpg,a_noamd,a_noamd,0.862509,0.137491
N0147.jpg,a_noamd,a_noamd,0.875499,0.124500
N0148.jpg,a_noamd,a_noamd,0.746968,0.253032
N0149.jpg,a_noamd,a_noamd,0.815783,0.184217
N0150.jpg,a_noamd,b_amd,0.313366,0.686634
N0151.jpg,a_noamd,b_amd,0.426313,0.573687
N0152.jpg,a_noamd,a_noamd,0.646848,0.353152
N0153.jpg,a_noamd,a_noamd,0.620896,0.379104
N0154.jpg,a_noamd,a_noamd,0.676511,0.323489
N0155.jpg,a_noamd,a_noamd,0.663057,0.336943
N0156.jpg,a_noamd,a_noamd,0.874497,0.125503
N0157.jpg,a_noamd,a_noamd,0.883191,0.116809
N0158.jpg,a_noamd,a_noamd,0.845635,0.154365
N0159.jpg,a_noamd,a_noamd,0.840699,0.159301
N0160.jpg,a_noamd,a_noamd,0.746388,0.253612
N0161.jpg,a_noamd,a_noamd,0.824630,0.175370
N0162.jpg,a_noamd,b_amd,0.258775,0.741225
N0163.jpg,a_noamd,b_amd,0.227981,0.772019
N0164.jpg,a_noamd,a_noamd,0.785361,0.214639
N0165.jpg,a_noamd,a_noamd,0.714663,0.285337
N0166.jpg,a_noamd,a_noamd,0.660973,0.339027
N0167.jpg,a_noamd,b_amd,0.384152,0.615848
N0168.jpg,a_noamd,a_noamd,0.713313,0.286687
N0169.jpg,a_noamd,b_amd,0.422124,0.577876
N0170.jpg,a_noamd,a_noamd,0.841773,0.158227
N0171.jpg,a_noamd,a_noamd,0.892807,0.107193
N0172.jpg,a_noamd,a_noamd,0.845385,0.154615
N0173.jpg,a_noamd,a_noamd,0.713104,0.286896
N0174.jpg,a_noamd,a_noamd,0.621199,0.378801
N0175.jpg,a_noamd,a_noamd,0.589012,0.410988
N0176.jpg,a_noamd,a_noamd,0.616735,0.383265
N0177.jpg,a_noamd,a_noamd,0.817687,0.182313
N0178.jpg,a_noamd,a_noamd,0.679549,0.320451
N0179.jpg,a_noamd,a_noamd,0.547804,0.452196
N0180.jpg,a_noamd,b_amd,0.138210,0.861790
N0181.jpg,a_noamd,b_amd,0.175474,0.824526
N0182.jpg,a_noamd,a_noamd,0.800669,0.199331
N0183.jpg,a_noamd,a_noamd,0.786077,0.213923
N0184.jpg,a_noamd,a_noamd,0.756877,0.243123
N0185.jpg,a_noamd,a_noamd,0.801590,0.198411
N0186.jpg,a_noamd,a_noamd,0.726796,0.273204
N0187.jpg,a_noamd,a_noamd,0.650557,0.349443
N0188.jpg,a_noamd,a_noamd,0.723649,0.276351
N0189.jpg,a_noamd,b_amd,0.343678,0.656322
N0190.jpg,a_noamd,b_amd,0.283114,0.716886
N0191.jpg,a_noamd,b_amd,0.325843,0.674157
N0192.jpg,a_noamd,b_amd,0.275041,0.724958
N0193.jpg,a_noamd,b_amd,0.398975,0.601025
N0194.jpg,a_noamd,a_noamd,0.547754,0.452246
N0195.jpg,a_noamd,b_amd,0.456017,0.543983
N0196.jpg,a_noamd,a_noamd,0.792159,0.207841
N0197.jpg,a_noamd,a_noamd,0.900848,0.099152
N0198.jpg,a_noamd,a_noamd,0.722032,0.277968
N0199.jpg,a_noamd,a_noamd,0.789343,0.210657
N0200.jpg,a_noamd,b_amd,0.225525,0.774475
N0201.jpg,a_noamd,b_amd,0.227307,0.772693
N0202.jpg,a_noamd,b_amd,0.349899,0.650101
N0203.jpg,a_noamd,a_noamd,0.686273,0.313727
N0204.jpg,a_noamd,a_noamd,0.727384,0.272616
N0205.jpg,a_noamd,a_noamd,0.690539,0.309461
N0206.jpg,a_noamd,b_amd,0.246127,0.753873
N0207.jpg,a_noamd,b_amd,0.476265,0.523734
N0208.jpg,a_noamd,b_amd,0.282690,0.717310
N0209.jpg,a_noamd,a_noamd,0.644221,0.355779
N0210.jpg,a_noamd,a_noamd,0.570947,0.429053
N0211.jpg,a_noamd,a_noamd,0.712598,0.287402
N0212.jpg,a_noamd,a_noamd,0.685202,0.314797
N0213.jpg,a_noamd,a_noamd,0.856512,0.143488
N0214.jpg,a_noamd,a_noamd,0.766717,0.233283
N0215.jpg,a_noamd,a_noamd,0.741094,0.258906
N0216.jpg,a_noamd,a_noamd,0.768142,0.231858
N0217.jpg,a_noamd,a_noamd,0.728908,0.271092
N0218.jpg,a_noamd,a_noamd,0.781642,0.218358
N0219.jpg,a_noamd,a_noamd,0.549156,0.450844
N0220.jpg,a_noamd,a_noamd,0.716729,0.283271
N0221.jpg,a_noamd,a_noamd,0.666575,0.333425
N0222.jpg,a_noamd,a_noamd,0.708753,0.291247
N0223.jpg,a_noamd,a_noamd,0.807382,0.192618
N0224.jpg,a_noamd,a_noamd,0.840555,0.159445
N0225.jpg,a_noamd,a_noamd,0.863288,0.136712
N0226.jpg,a_noamd,a_noamd,0.853011,0.146989
N0227.jpg,a_noamd,b_amd,0.408231,0.591769
N0228.jpg,a_noamd,b_amd,0.425293,0.574707
N0229.jpg,a_noamd,b_amd,0.469167,0.530833
N0230.jpg,a_noamd,b_amd,0.377240,0.622760
N0231.jpg,a_noamd,b_amd,0.459423,0.540577
N0232.jpg,a_noamd,a_noamd,0.503085,0.496915
N0233.jpg,a_noamd,a_noamd,0.799327,0.200673
N0234.jpg,a_noamd,a_noamd,0.661364,0.338636
N0235.jpg,a_noamd,a_noamd,0.749704,0.250296
N0236.jpg,a_noamd,a_noamd,0.631430,0.368570
N0237.jpg,a_noamd,b_amd,0.260011,0.739989
N0238.jpg,a_noamd,b_amd,0.290549,0.709451
N0239.jpg,a_noamd,a_noamd,0.606312,0.393688
N0240.jpg,a_noamd,a_noamd,0.558041,0.441959
N0241.jpg,a_noamd,b_amd,0.283851,0.716149
N0242.jpg,a_noamd,b_amd,0.313602,0.686398
N0243.jpg,a_noamd,b_amd,0.359968,0.640032
N0244.jpg,a_noamd,b_amd,0.279027,0.720973
N0245.jpg,a_noamd,a_noamd,0.872207,0.127793
N0246.jpg,a_noamd,a_noamd,0.838419,0.161581
N0247.jpg,a_noamd,a_noamd,0.833801,0.166199
N0248.jpg,a_noamd,a_noamd,0.748598,0.251402
N0249.jpg,a_noamd,b_amd,0.374516,0.625485
N0250.jpg,a_noamd,a_noamd,0.506866,0.493134
N0251.jpg,a_noamd,b_amd,0.300680,0.699320
N0252.jpg,a_noamd,b_amd,0.467612,0.532388
N0253.jpg,a_noamd,b_amd,0.320242,0.679758
N0254.jpg,a_noamd,b_amd,0.289653,0.710346
N0255.jpg,a_noamd,b_amd,0.183422,0.816578
N0256.jpg,a_noamd,a_noamd,0.773584,0.226416
N0257.jpg,a_noamd,a_noamd,0.577804,0.422196
N0258.jpg,a_noamd,a_noamd,0.765616,0.234384
N0259.jpg,a_noamd,a_noamd,0.762979,0.237021
N0260.jpg,a_noamd,a_noamd,0.702382,0.297618
N0261.jpg,a_noamd,a_noamd,0.611870,0.388130
N0262.jpg,a_noamd,a_noamd,0.884861,0.115139
N0263.jpg,a_noamd,a_noamd,0.746873,0.253127
N0264.jpg,a_noamd,a_noamd,0.852064,0.147936
N0265.jpg,a_noamd,a_noamd,0.783908,0.216092
N0266.jpg,a_noamd,b_amd,0.365566,0.634434
N0267.jpg,a_noamd,b_amd,0.458218,0.541782
N0268.jpg,a_noamd,b_amd,0.223216,0.776784
N0269.jpg,a_noamd,b_amd,0.277647,0.722353
N0270.jpg,a_noamd,a_noamd,0.519669,0.480331
N0271.jpg,a_noamd,a_noamd,0.652756,0.347244
N0272.jpg,a_noamd,a_noamd,0.707349,0.292651
N0273.jpg,a_noamd,a_noamd,0.685243,0.314757
N0274.jpg,a_noamd,b_amd,0.298677,0.701323
N0275.jpg,a_noamd,b_amd,0.404183,0.595817
N0276.jpg,a_noamd,b_amd,0.279314,0.720686
N0277.jpg,a_noamd,a_noamd,0.631209,0.368791
N0278.jpg,a_noamd,a_noamd,0.705750,0.294250
N0279.jpg,a_noamd,a_noamd,0.771752,0.228248
N0280.jpg,a_noamd,a_noamd,0.622176,0.377824
N0281.jpg,a_noamd,a_noamd,0.583804,0.416196
N0282.jpg,a_noamd,a_noamd,0.858677,0.141323
N0283.jpg,a_noamd,a_noamd,0.831695,0.168305
N0284.jpg,a_noamd,a_noamd,0.861319,0.138681
N0285.jpg,a_noamd,a_noamd,0.823161,0.176839
N0286.jpg,a_noamd,a_noamd,0.723916,0.276084
N0287.jpg,a_noamd,a_noamd,0.712314,0.287686
N0288.jpg,a_noamd,a_noamd,0.636058,0.363942
N0289.jpg,a_noamd,a_noamd,0.670477,0.329523
N0290.jpg,a_noamd,a_noamd,0.864342,0.135658
N0291.jpg,a_noamd,a_noamd,0.807153,0.192847
N0292.jpg,a_noamd,b_amd,0.259490,0.740510
N0293.jpg,a_noamd,b_amd,0.307473,0.692527
N0294.jpg,a_noamd,a_noamd,0.847068,0.152932
N0295.jpg,a_noamd,a_noamd,0.845497,0.154503
N0296.jpg,a_noamd,a_noamd,0.743159,0.256841
N0297.jpg,a_noamd,a_noamd,0.706230,0.293770
N0298.jpg,a_noamd,a_noamd,0.775968,0.224032
N0299.jpg,a_noamd,a_noamd,0.773471,0.226529
N0300.jpg,a_noamd,b_amd,0.457766,0.542234
N0301.jpg,a_noamd,a_noamd,0.862516,0.137484
N0302.jpg,a_noamd,a_noamd,0.867002,0.132998
N0303.jpg,a_noamd,a_noamd,0.803939,0.196061
N0304.jpg,a_noamd,b_amd,0.201710,0.798290
N0305.jpg,a_noamd,a_noamd,0.808659,0.191341
N0306.jpg,a_noamd,a_noamd,0.869902,0.130098
N0307.jpg,a_noamd,a_noamd,0.885002,0.114998
N0308.jpg,a_noamd,a_noamd,0.735959,0.264041
N0309.jpg,a_noamd,a_noamd,0.752249,0.247751
N0310.jpg,a_noamd,a_noamd,0.800822,0.199178
N0311.jpg,a_noamd,a_noamd,0.626101,0.373899
T0001.jpg,a_noamd,a_noamd,0.739051,0.260949
T0002.jpg,a_noamd,a_noamd,0.831634,0.168366
T0005.jpg,a_noamd,a_noamd,0.762474,0.237526
T0006.jpg,a_noamd,b_amd,0.243519,0.756481
T0007.jpg,a_noamd,a_noamd,0.792403,0.207597
T0008.jpg,a_noamd,a_noamd,0.661251,0.338749
T0009.jpg,a_noamd,a_noamd,0.896303,0.103697
T0011.jpg,a_noamd,a_noamd,0.832668,0.167332
T0012.jpg,a_noamd,b_amd,0.411834,0.588166
T0013.jpg,a_noamd,b_amd,0.280690,0.719310
T0014.jpg,a_noamd,b_amd,0.474395,0.525605
T0016.jpg,a_noamd,a_noamd,0.855418,0.144582
T0017.jpg,a_noamd,b_amd,0.356594,0.643406
T0018.jpg,a_noamd,b_amd,0.304911,0.695089
T0019.jpg,a_noamd,a_noamd,0.501462,0.498538
T0020.jpg,a_noamd,a_noamd,0.843286,0.156714
T0022.jpg,a_noamd,a_noamd,0.587855,0.412145
T0023.jpg,a_noamd,b_amd,0.316809,0.683191
T0025.jpg,a_noamd,b_amd,0.469318,0.530682
T0027.jpg,a_noamd,a_noamd,0.579479,0.420521
T0028.jpg,a_noamd,a_noamd,0.817543,0.182457
T0029.jpg,a_noamd,a_noamd,0.745311,0.254689
T0031.jpg,a_noamd,a_noamd,0.664138,0.335862
T0032.jpg,a_noamd,a_noamd,0.762474,0.237526
T0033.jpg,a_noamd,b_amd,0.371071,0.628929
T0034.jpg,a_noamd,a_noamd,0.761588,0.238412
T0035.jpg,a_noamd,b_amd,0.223997,0.776003
T0036.jpg,a_noamd,b_amd,0.487385,0.512615
T0037.jpg,a_noamd,a_noamd,0.881536,0.118464
T0039.jpg,a_noamd,a_noamd,0.795606,0.204394
T0040.jpg,a_noamd,b_amd,0.334086,0.665914
T0041.jpg,a_noamd,b_amd,0.491813,0.508187
T0042.jpg,a_noamd,a_noamd,0.864007,0.135993
T0044.jpg,a_noamd,a_noamd,0.684927,0.315073
T0046.jpg,a_noamd,a_noamd,0.773832,0.226168
T0047.jpg,a_noamd,a_noamd,0.847643,0.152357
T0049.jpg,a_noamd,a_noamd,0.560885,0.439115
T0050.jpg,a_noamd,a_noamd,0.670827,0.329173
T0054.jpg,a_noamd,a_noamd,0.790726,0.209274
T0055.jpg,a_noamd,a_noamd,0.634260,0.365740
T0058.jpg,a_noamd,b_amd,0.499357,0.500643
T0060.jpg,a_noamd,a_noamd,0.781528,0.218472
T0061.jpg,a_noamd,a_noamd,0.868510,0.131490
T0062.jpg,a_noamd,a_noamd,0.774551,0.225449
T0063.jpg,a_noamd,a_noamd,0.609167,0.390833
T0064.jpg,a_noamd,a_noamd,0.553463,0.446537
T0065.jpg,a_noamd,a_noamd,0.740104,0.259896
T0066.jpg,a_noamd,a_noamd,0.764407,0.235593
T0067.jpg,a_noamd,a_noamd,0.804699,0.195301
T0068.jpg,a_noamd,a_noamd,0.624649,0.375351
T0069.jpg,a_noamd,a_noamd,0.799186,0.200814
T0070.jpg,a_noamd,b_amd,0.466039,0.533961
T0074.jpg,a_noamd,a_noamd,0.877839,0.122161
T0075.jpg,a_noamd,a_noamd,0.876537,0.123463
T0076.jpg,a_noamd,a_noamd,0.809502,0.190498
T0077.jpg,a_noamd,a_noamd,0.715831,0.284169
T0078.jpg,a_noamd,b_amd,0.348865,0.651135
T0079.jpg,a_noamd,b_amd,0.465649,0.534351
T0080.jpg,a_noamd,a_noamd,0.772617,0.227383
T0081.jpg,a_noamd,a_noamd,0.749803,0.250197
T0082.jpg,a_noamd,b_amd,0.140426,0.859574
T0084.jpg,a_noamd,a_noamd,0.606362,0.393638
T0085.jpg,a_noamd,a_noamd,0.513868,0.486132
T0087.jpg,a_noamd,b_amd,0.335453,0.664547
T0088.jpg,a_noamd,a_noamd,0.717846,0.282154
T0090.jpg,a_noamd,b_amd,0.278507,0.721493
T0091.jpg,a_noamd,b_amd,0.375109,0.624891
T0092.jpg,a_noamd,a_noamd,0.766654,0.233346
T0093.jpg,a_noamd,b_amd,0.363982,0.636018
T0094.jpg,a_noamd,a_noamd,0.597873,0.402127
T0095.jpg,a_noamd,a_noamd,0.592295,0.407705
T0096.jpg,a_noamd,a_noamd,0.715649,0.284351
T0097.jpg,a_noamd,a_noamd,0.681065,0.318935
T0098.jpg,a_noamd,a_noamd,0.674424,0.325576
T0099.jpg,a_noamd,a_noamd,0.791507,0.208493
T0100.jpg,a_noamd,a_noamd,0.881410,0.118590
T0101.jpg,a_noamd,a_noamd,0.630058,0.369942
T0102.jpg,a_noamd,b_amd,0.293168,0.706832
T0103.jpg,a_noamd,a_noamd,0.826319,0.173681
T0104.jpg,a_noamd,a_noamd,0.676733,0.323267
T0106.jpg,a_noamd,a_noamd,0.835966,0.164034
T0108.jpg,a_noamd,a_noamd,0.881281,0.118719
T0109.jpg,a_noamd,b_amd,0.284117,0.715883
T0110.jpg,a_noamd,a_noamd,0.670684,0.329316
T0111.jpg,a_noamd,b_amd,0.413949,0.586051
T0113.jpg,a_noamd,b_amd,0.376109,0.623891
T0114.jpg,a_noamd,b_amd,0.420684,0.579316
T0115.jpg,a_noamd,a_noamd,0.539790,0.460210
T0116.jpg,a_noamd,a_noamd,0.736706,0.263294
T0117.jpg,a_noamd,a_noamd,0.832744,0.167256
T0119.jpg,a_noamd,a_noamd,0.797454,0.202546
T0121.jpg,a_noamd,a_noamd,0.858064,0.141936
T0122.jpg,a_noamd,a_noamd,0.794513,0.205487
T0123.jpg,a_noamd,a_noamd,0.541653,0.458347
T0124.jpg,a_noamd,a_noamd,0.761145,0.238855
T0125.jpg,a_noamd,a_noamd,0.746037,0.253963
T0126.jpg,a_noamd,a_noamd,0.829740,0.170260
T0128.jpg,a_noamd,a_noamd,0.674600,0.325400
T0130.jpg,a_noamd,a_noamd,0.621707,0.378293
T0131.jpg,a_noamd,b_amd,0.171856,0.828144
T0132.jpg,a_noamd,a_noamd,0.581555,0.418445
T0133.jpg,a_noamd,a_noamd,0.872852,0.127148
T0135.jpg,a_noamd,a_noamd,0.733073,0.266927
T0136.jpg,a_noamd,a_noamd,0.796430,0.203570
T0137.jpg,a_noamd,a_noamd,0.834665,0.165335
T0138.jpg,a_noamd,a_noamd,0.801532,0.198468
T0139.jpg,a_noamd,a_noamd,0.534227,0.465773
T0140.jpg,a_noamd,a_noamd,0.856327,0.143673
T0141.jpg,a_noamd,b_amd,0.477534,0.522466
T0142.jpg,a_noamd,a_noamd,0.775702,0.224298
T0143.jpg,a_noamd,a_noamd,0.536788,0.463212
T0144.jpg,a_noamd,a_noamd,0.591426,0.408574
T0145.jpg,a_noamd,b_amd,0.302402,0.697598
T0146.jpg,a_noamd,b_amd,0.241799,0.758201
T0149.jpg,a_noamd,a_noamd,0.712088,0.287912
T0151.jpg,a_noamd,a_noamd,0.536916,0.463084
T0153.jpg,a_noamd,a_noamd,0.732075,0.267925
T0155.jpg,a_noamd,a_noamd,0.792549,0.207451
T0156.jpg,a_noamd,a_noamd,0.802063,0.197937
T0157.jpg,a_noamd,a_noamd,0.797584,0.202416
T0158.jpg,a_noamd,a_noamd,0.811268,0.188732
T0160.jpg,a_noamd,a_noamd,0.666492,0.333508
T0161.jpg,a_noamd,a_noamd,0.864866,0.135134
T0162.jpg,a_noamd,b_amd,0.346667,0.653333
T0163.jpg,a_noamd,a_noamd,0.612332,0.387668
T0167.jpg,a_noamd,a_noamd,0.608461,0.391539
T0168.jpg,a_noamd,b_amd,0.487733,0.512267
T0169.jpg,a_noamd,b_amd,0.329744,0.670256
T0171.jpg,a_noamd,b_amd,0.343792,0.656208
T0173.jpg,a_noamd,b_amd,0.216364,0.783636
T0174.jpg,a_noamd,a_noamd,0.790327,0.209673
T0175.jpg,a_noamd,b_amd,0.339951,0.660049
T0177.jpg,a_noamd,b_amd,0.211223,0.788777
T0178.jpg,a_noamd,a_noamd,0.632786,0.367214
T0179.jpg,a_noamd,a_noamd,0.776413,0.223587
T0180.jpg,a_noamd,a_noamd,0.801240,0.198760
T0181.jpg,a_noamd,a_noamd,0.722845,0.277155
T0182.jpg,a_noamd,a_noamd,0.875943,0.124057
T0184.jpg,a_noamd,a_noamd,0.719175,0.280825
T0185.jpg,a_noamd,a_noamd,0.881262,0.118738
T0186.jpg,a_noamd,a_noamd,0.846878,0.153122
T0187.jpg,a_noamd,b_amd,0.377661,0.622339
T0191.jpg,a_noamd,b_amd,0.284159,0.715841
T0192.jpg,a_noamd,a_noamd,0.526776,0.473224
T0194.jpg,a_noamd,a_noamd,0.869838,0.130162
T0195.jpg,a_noamd,b_amd,0.487689,0.512311
T0196.jpg,a_noamd,b_amd,0.267015,0.732985
T0197.jpg,a_noamd,b_amd,0.244622,0.755378
T0199.jpg,a_noamd,a_noamd,0.813487,0.186513
T0200.jpg,a_noamd,a_noamd,0.660158,0.339842
T0202.jpg,a_noamd,a_noamd,0.601962,0.398038
T0203.jpg,a_noamd,a_noamd,0.833652,0.166348
T0204.jpg,a_noamd,a_noamd,0.536212,0.463788
T0205.jpg,a_noamd,a_noamd,0.856062,0.143938
T0206.jpg,a_noamd,b_amd,0.357583,0.642417
T0207.jpg,a_noamd,b_amd,0.206053,0.793947
T0208.jpg,a_noamd,a_noamd,0.773426,0.226574
