filename,true_label,predicted_label,true_label_idx,predicted_label_idx,prob_anormal,prob_cglaucoma
anormal/image_039_12.jpg,anormal,anormal,0,0,0.6213078,0.37869218
anormal/image_040_16.jpg,anormal,anormal,0,0,0.60606825,0.39393172
anormal/image_041_108.jpg,anormal,anormal,0,0,0.5583606,0.44163948
anormal/image_042_63.jpg,anormal,anormal,0,0,0.6212611,0.37873885
anormal/image_043_54.jpg,anormal,anormal,0,0,0.62510234,0.37489766
anormal/image_044_70.jpg,anormal,anormal,0,0,0.64080614,0.35919386
anormal/image_045_182.jpg,anormal,anormal,0,0,0.58342236,0.41657767
anormal/image_046_64.jpg,anormal,anormal,0,0,0.58716065,0.41283938
anormal/image_047_143.jpg,anormal,anormal,0,0,0.59362483,0.40637517
anormal/image_048_130.jpg,anormal,anormal,0,0,0.5830036,0.4169964
anormal/image_049_105.jpg,anormal,anormal,0,0,0.5915488,0.40845117
anormal/image_050_163.jpg,anormal,anormal,0,0,0.5967834,0.40321657
anormal/image_051_190.jpg,anormal,anormal,0,0,0.59070694,0.4092931
anormal/image_052_3.jpg,anormal,anormal,0,0,0.61778134,0.38221866
anormal/image_053_136.jpg,anormal,anormal,0,0,0.5938456,0.40615445
anormal/image_054_158.jpg,anormal,anormal,0,0,0.5815976,0.41840243
anormal/image_055_139.jpg,anormal,anormal,0,0,0.5724576,0.4275424
anormal/image_056_142.jpg,anormal,anormal,0,0,0.5882863,0.4117137
anormal/image_057_109.jpg,anormal,anormal,0,0,0.580933,0.41906705
anormal/image_058_118.jpg,anormal,anormal,0,0,0.6165668,0.3834332
anormal/image_059_220.jpg,anormal,anormal,0,0,0.61643595,0.38356408
anormal/image_060_79.jpg,anormal,anormal,0,0,0.5901917,0.40980828
anormal/image_061_44.jpg,anormal,anormal,0,0,0.5769151,0.4230849
anormal/image_062_135.jpg,anormal,anormal,0,0,0.60009485,0.39990515
anormal/image_063_110.jpg,anormal,anormal,0,0,0.59968495,0.400315
anormal/image_064_164.jpg,anormal,anormal,0,0,0.57346284,0.4265371
anormal/image_065_92.jpg,anormal,anormal,0,0,0.5960646,0.40393543
anormal/image_066_218.jpg,anormal,anormal,0,0,0.5737747,0.42622527
anormal/image_067_127.jpg,anormal,anormal,0,0,0.57794434,0.4220556
anormal/image_068_173.jpg,anormal,anormal,0,0,0.60109293,0.3989071
anormal/image_069_184.jpg,anormal,anormal,0,0,0.5738207,0.42617926
anormal/image_070_212.jpg,anormal,anormal,0,0,0.5944845,0.4055155
anormal/image_071_154.jpg,anormal,anormal,0,0,0.601017,0.39898297
anormal/image_072_102.jpg,anormal,anormal,0,0,0.5967834,0.40321657
anormal/image_073_179.jpg,anormal,anormal,0,0,0.60319537,0.39680457
anormal/image_074_37.jpg,anormal,anormal,0,0,0.59044516,0.4095548
anormal/image_075_195.jpg,anormal,anormal,0,0,0.5294955,0.47050452
anormal/image_076_33.jpg,anormal,anormal,0,0,0.57997286,0.42002717
anormal/image_077_201.jpg,anormal,anormal,0,0,0.6319718,0.36802822
anormal/image_078_67.jpg,anormal,anormal,0,0,0.64582914,0.3541709
anormal/image_079_15.jpg,anormal,anormal,0,0,0.64636374,0.35363632
anormal/image_080_157.jpg,anormal,anormal,0,0,0.62436587,0.37563413
anormal/image_081_153.jpg,anormal,anormal,0,0,0.6247205,0.37527946
anormal/image_082_9.jpg,anormal,anormal,0,0,0.6315923,0.3684077
anormal/image_083_30.jpg,anormal,anormal,0,0,0.5686961,0.43130398
anormal/image_084_34.jpg,anormal,anormal,0,0,0.61257845,0.3874215
anormal/image_085_61.jpg,anormal,anormal,0,0,0.63323265,0.36676732
anormal/image_086_24.jpg,anormal,anormal,0,0,0.61345834,0.38654163
anormal/image_087_210.jpg,anormal,anormal,0,0,0.5852252,0.4147748
anormal/image_088_175.jpg,anormal,anormal,0,0,0.64636374,0.35363632
anormal/image_089_38.jpg,anormal,anormal,0,0,0.59951943,0.40048054
anormal/image_090_145.jpg,anormal,anormal,0,0,0.6127073,0.3872927
anormal/image_091_223.jpg,anormal,anormal,0,0,0.6087294,0.3912706
anormal/image_092_1.jpg,anormal,anormal,0,0,0.59678584,0.40321413
anormal/image_093_140.jpg,anormal,anormal,0,0,0.6315923,0.3684077
anormal/image_094_150.jpg,anormal,anormal,0,0,0.6315653,0.36843473
anormal/image_095_11.jpg,anormal,anormal,0,0,0.6231883,0.37681174
anormal/image_096_98.jpg,anormal,anormal,0,0,0.6010934,0.39890662
anormal/image_097_176.jpg,anormal,anormal,0,0,0.60564023,0.3943597
anormal/image_098_205.jpg,anormal,anormal,0,0,0.5939863,0.4060137
anormal/image_099_22.jpg,anormal,anormal,0,0,0.63407874,0.36592126
anormal/image_100_196.jpg,anormal,anormal,0,0,0.64124537,0.35875466
anormal/image_101_222.jpg,anormal,anormal,0,0,0.60822725,0.39177278
anormal/image_102_155.jpg,anormal,anormal,0,0,0.59429634,0.40570366
anormal/image_103_204.jpg,anormal,anormal,0,0,0.61271065,0.38728932
anormal/image_104_2.jpg,anormal,anormal,0,0,0.58173347,0.41826653
anormal/image_105_0.jpg,anormal,anormal,0,0,0.6095935,0.39040643
anormal/image_106_141.jpg,anormal,anormal,0,0,0.6173276,0.38267243
anormal/image_107_166.jpg,anormal,anormal,0,0,0.5654455,0.43455446
anormal/image_108_188.jpg,anormal,anormal,0,0,0.60592073,0.3940792
anormal/image_109_76.jpg,anormal,anormal,0,0,0.6053922,0.39460778
anormal/image_110_199.jpg,anormal,anormal,0,0,0.5949154,0.40508464
anormal/image_111_58.jpg,anormal,anormal,0,0,0.6138694,0.38613057
anormal/image_112_111.jpg,anormal,anormal,0,0,0.6290848,0.37091517
anormal/image_113_224.jpg,anormal,anormal,0,0,0.58405787,0.4159421
anormal/image_114_57.jpg,anormal,anormal,0,0,0.6209125,0.3790875
anormal/image_115_121.jpg,anormal,anormal,0,0,0.57052267,0.42947733
anormal/image_116_69.jpg,anormal,anormal,0,0,0.57622963,0.4237704
anormal/image_117_211.jpg,anormal,anormal,0,0,0.55998015,0.44001985
anormal/image_118_101.jpg,anormal,anormal,0,0,0.6020947,0.3979053
anormal/image_119_194.jpg,anormal,anormal,0,0,0.6226476,0.37735242
anormal/image_120_17.jpg,anormal,anormal,0,0,0.61166096,0.38833904
anormal/image_121_189.jpg,anormal,anormal,0,0,0.625107,0.37489298
anormal/image_122_6.jpg,anormal,anormal,0,0,0.578372,0.42162803
anormal/image_123_35.jpg,anormal,anormal,0,0,0.5989821,0.40101793
anormal/image_124_126.jpg,anormal,anormal,0,0,0.6159656,0.38403437
anormal/image_125_183.jpg,anormal,anormal,0,0,0.58131796,0.41868198
anormal/image_126_177.jpg,anormal,anormal,0,0,0.61274034,0.38725963
anormal/image_127_43.jpg,anormal,anormal,0,0,0.5855746,0.41442534
anormal/image_128_60.jpg,anormal,anormal,0,0,0.5953538,0.40464622
anormal/image_129_156.jpg,anormal,anormal,0,0,0.5905254,0.40947458
anormal/image_130_104.jpg,anormal,anormal,0,0,0.6442698,0.35573024
anormal/image_131_131.jpg,anormal,anormal,0,0,0.62911844,0.37088156
anormal/image_132_52.jpg,anormal,anormal,0,0,0.6350923,0.3649077
anormal/image_133_75.jpg,anormal,anormal,0,0,0.62807024,0.3719297
anormal/image_134_97.jpg,anormal,anormal,0,0,0.6398221,0.3601779
anormal/image_135_90.jpg,anormal,anormal,0,0,0.6441636,0.35583636
anormal/image_136_128.jpg,anormal,anormal,0,0,0.63796186,0.36203817
anormal/image_137_87.jpg,anormal,anormal,0,0,0.5991666,0.4008334
anormal/image_138_19.jpg,anormal,anormal,0,0,0.59100103,0.40899903
anormal/image_139_167.jpg,anormal,anormal,0,0,0.6383448,0.36165518
anormal/image_140_27.jpg,anormal,anormal,0,0,0.6115688,0.3884312
anormal/image_141_18.jpg,anormal,anormal,0,0,0.6469432,0.3530568
anormal/image_142_159.jpg,anormal,anormal,0,0,0.60274154,0.39725846
anormal/image_143_107.jpg,anormal,anormal,0,0,0.6450467,0.35495326
anormal/image_144_180.jpg,anormal,anormal,0,0,0.64602023,0.3539797
anormal/image_145_78.jpg,anormal,anormal,0,0,0.62203693,0.37796307
anormal/image_146_85.jpg,anormal,anormal,0,0,0.6469484,0.3530516
anormal/image_147_193.jpg,anormal,anormal,0,0,0.6525015,0.34749848
anormal/image_148_216.jpg,anormal,anormal,0,0,0.6546822,0.34531784
anormal/image_149_134.jpg,anormal,anormal,0,0,0.65378046,0.34621954
anormal/image_150_198.jpg,anormal,anormal,0,0,0.6527933,0.34720674
anormal/image_151_31.jpg,anormal,anormal,0,0,0.63848937,0.36151063
anormal/image_152_169.jpg,anormal,anormal,0,0,0.6163639,0.38363606
anormal/image_153_213.jpg,anormal,anormal,0,0,0.62931275,0.3706873
anormal/image_154_23.jpg,anormal,anormal,0,0,0.6353687,0.36463124
anormal/image_155_151.jpg,anormal,anormal,0,0,0.6435485,0.35645157
anormal/image_156_72.jpg,anormal,anormal,0,0,0.64620894,0.3537911
anormal/image_157_115.jpg,anormal,anormal,0,0,0.5941568,0.4058432
anormal/image_158_191.jpg,anormal,anormal,0,0,0.5988296,0.40117037
anormal/image_159_162.jpg,anormal,anormal,0,0,0.59221625,0.40778375
anormal/image_160_124.jpg,anormal,anormal,0,0,0.6331357,0.36686435
anormal/image_161_62.jpg,anormal,anormal,0,0,0.61778325,0.38221675
anormal/image_162_48.jpg,anormal,anormal,0,0,0.6288326,0.37116736
anormal/image_163_206.jpg,anormal,anormal,0,0,0.6329662,0.3670338
anormal/image_164_215.jpg,anormal,anormal,0,0,0.62747395,0.37252602
anormal/image_165_77.jpg,anormal,anormal,0,0,0.6269564,0.37304363
anormal/image_166_129.jpg,anormal,anormal,0,0,0.63210183,0.36789823
anormal/image_167_138.jpg,anormal,anormal,0,0,0.627802,0.37219793
anormal/image_168_113.jpg,anormal,anormal,0,0,0.5566699,0.44333008
anormal/image_169_119.jpg,anormal,anormal,0,0,0.6317945,0.3682055
anormal/image_170_133.jpg,anormal,anormal,0,0,0.63298345,0.36701658
anormal/image_171_203.jpg,anormal,anormal,0,0,0.6235966,0.3764034
anormal/image_172_137.jpg,anormal,anormal,0,0,0.621366,0.37863392
anormal/image_173_83.jpg,anormal,anormal,0,0,0.648344,0.35165602
anormal/image_174_123.jpg,anormal,anormal,0,0,0.645353,0.35464704
anormal/image_175_91.jpg,anormal,anormal,0,0,0.64315456,0.3568455
anormal/image_176_161.jpg,anormal,anormal,0,0,0.6412643,0.35873565
anormal/image_177_112.jpg,anormal,anormal,0,0,0.6379037,0.36209628
anormal/image_178_46.jpg,anormal,anormal,0,0,0.62331927,0.3766807
anormal/image_179_84.jpg,anormal,anormal,0,0,0.63168734,0.36831263
anormal/image_180_53.jpg,anormal,anormal,0,0,0.62740827,0.37259167
anormal/image_181_207.jpg,anormal,anormal,0,0,0.6350434,0.3649566
anormal/image_182_171.jpg,anormal,anormal,0,0,0.62571675,0.37428328
anormal/image_183_40.jpg,anormal,anormal,0,0,0.63504624,0.36495373
anormal/image_184_197.jpg,anormal,anormal,0,0,0.6445119,0.35548815
anormal/image_185_185.jpg,anormal,anormal,0,0,0.6323901,0.36760995
anormal/image_186_114.jpg,anormal,anormal,0,0,0.6290677,0.37093225
anormal/image_187_100.jpg,anormal,anormal,0,0,0.641319,0.35868102
anormal/image_188_192.jpg,anormal,anormal,0,0,0.6059687,0.39403126
anormal/image_189_149.jpg,anormal,anormal,0,0,0.56987834,0.43012163
anormal/image_190_7.jpg,anormal,anormal,0,0,0.5877099,0.4122901
anormal/image_191_8.jpg,anormal,anormal,0,0,0.56062156,0.43937844
anormal/image_192_68.jpg,anormal,anormal,0,0,0.6562968,0.34370327
anormal/image_193_51.jpg,anormal,anormal,0,0,0.61994994,0.38005012
anormal/image_194_88.jpg,anormal,anormal,0,0,0.6331409,0.36685914
anormal/image_195_106.jpg,anormal,anormal,0,0,0.63286203,0.36713794
anormal/image_196_80.jpg,anormal,anormal,0,0,0.6531742,0.34682575
anormal/image_197_28.jpg,anormal,anormal,0,0,0.63577294,0.36422712
anormal/image_198_66.jpg,anormal,anormal,0,0,0.62831175,0.3716882
anormal/image_199_94.jpg,anormal,anormal,0,0,0.6494553,0.35054472
anormal/image_200_45.jpg,anormal,anormal,0,0,0.6576978,0.34230214
anormal/image_201_81.jpg,anormal,anormal,0,0,0.6576282,0.34237185
anormal/image_202_14.jpg,anormal,anormal,0,0,0.6385374,0.36146256
anormal/image_203_181.jpg,anormal,anormal,0,0,0.6333399,0.36666018
anormal/image_204_208.jpg,anormal,anormal,0,0,0.6280041,0.3719959
anormal/image_205_29.jpg,anormal,anormal,0,0,0.6428931,0.35710686
anormal/image_206_186.jpg,anormal,anormal,0,0,0.6205804,0.37941965
anormal/image_207_221.jpg,anormal,anormal,0,0,0.59212744,0.40787256
anormal/image_208_20.jpg,anormal,anormal,0,0,0.6270386,0.37296143
anormal/image_209_42.jpg,anormal,anormal,0,0,0.64084864,0.35915136
anormal/image_210_73.jpg,anormal,anormal,0,0,0.62740827,0.37259167
anormal/image_211_152.jpg,anormal,anormal,0,0,0.6350434,0.3649566
anormal/image_212_47.jpg,anormal,anormal,0,0,0.64401716,0.3559828
anormal/image_213_144.jpg,anormal,anormal,0,0,0.6404676,0.35953242
anormal/image_214_89.jpg,anormal,anormal,0,0,0.63793945,0.3620605
anormal/image_215_147.jpg,anormal,anormal,0,0,0.58689743,0.4131026
anormal/image_216_74.jpg,anormal,anormal,0,0,0.64073354,0.3592664
anormal/image_217_117.jpg,anormal,anormal,0,0,0.6504233,0.3495767
anormal/image_218_122.jpg,anormal,anormal,0,0,0.6179565,0.38204345
anormal/image_219_21.jpg,anormal,anormal,0,0,0.56388277,0.43611723
anormal/image_220_86.jpg,anormal,anormal,0,0,0.62328935,0.37671062
anormal/image_221_132.jpg,anormal,anormal,0,0,0.5645362,0.4354638
anormal/image_222_174.jpg,anormal,anormal,0,0,0.6208111,0.37918893
anormal/image_223_172.jpg,anormal,anormal,0,0,0.6075532,0.39244688
anormal/image_224_165.jpg,anormal,anormal,0,0,0.54992396,0.450076
anormal/image_225_148.jpg,anormal,anormal,0,0,0.57659274,0.42340723
cglaucoma/image_001_250.jpg,cglaucoma,anormal,1,0,0.6059039,0.3940961
cglaucoma/image_002_252.jpg,cglaucoma,anormal,1,0,0.5910672,0.40893275
cglaucoma/image_003_234.jpg,cglaucoma,anormal,1,0,0.632737,0.36726305
cglaucoma/image_004_238.jpg,cglaucoma,anormal,1,0,0.6041093,0.39589074
cglaucoma/image_005_228.jpg,cglaucoma,anormal,1,0,0.6121032,0.3878968
cglaucoma/image_006_225.jpg,cglaucoma,anormal,1,0,0.5718905,0.42810956
cglaucoma/image_007_226.jpg,cglaucoma,anormal,1,0,0.6536027,0.34639728
cglaucoma/image_008_245.jpg,cglaucoma,anormal,1,0,0.6257766,0.37422344
cglaucoma/image_009_247.jpg,cglaucoma,anormal,1,0,0.6384724,0.36152765
cglaucoma/image_010_232.jpg,cglaucoma,anormal,1,0,0.6384724,0.36152765
cglaucoma/image_011_254.jpg,cglaucoma,anormal,1,0,0.629677,0.370323
cglaucoma/image_012_236.jpg,cglaucoma,anormal,1,0,0.6402881,0.35971186
cglaucoma/image_013_239.jpg,cglaucoma,anormal,1,0,0.6109386,0.3890614
cglaucoma/image_014_237.jpg,cglaucoma,anormal,1,0,0.57405347,0.42594656
cglaucoma/image_015_253.jpg,cglaucoma,anormal,1,0,0.63097197,0.369028
cglaucoma/image_016_240.jpg,cglaucoma,anormal,1,0,0.6279147,0.37208527
cglaucoma/image_017_241.jpg,cglaucoma,anormal,1,0,0.637536,0.362464
cglaucoma/image_018_246.jpg,cglaucoma,anormal,1,0,0.6231398,0.37686023
cglaucoma/image_019_249.jpg,cglaucoma,anormal,1,0,0.6241999,0.3758
cglaucoma/image_020_227.jpg,cglaucoma,anormal,1,0,0.6368994,0.3631006
cglaucoma/image_021_229.jpg,cglaucoma,anormal,1,0,0.62960637,0.37039366
cglaucoma/image_022_235.jpg,cglaucoma,anormal,1,0,0.61981845,0.38018158
cglaucoma/image_023_244.jpg,cglaucoma,anormal,1,0,0.6231398,0.37686023
cglaucoma/image_024_251.jpg,cglaucoma,anormal,1,0,0.6444166,0.35558343
cglaucoma/image_025_243.jpg,cglaucoma,anormal,1,0,0.62960637,0.37039366
cglaucoma/image_026_248.jpg,cglaucoma,anormal,1,0,0.63258696,0.36741307
cglaucoma/image_027_230.jpg,cglaucoma,anormal,1,0,0.6229502,0.3770498
cglaucoma/image_028_242.jpg,cglaucoma,anormal,1,0,0.63396245,0.36603758
cglaucoma/image_029_255.jpg,cglaucoma,anormal,1,0,0.6242517,0.37574828
cglaucoma/image_030_256.jpg,cglaucoma,anormal,1,0,0.63883555,0.36116448
cglaucoma/image_031_233.jpg,cglaucoma,anormal,1,0,0.6081848,0.39181522
cglaucoma/image_032_231.jpg,cglaucoma,anormal,1,0,0.6089039,0.3910961
