filename,true_label,predicted_label,true_label_idx,predicted_label_idx,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
anodr/27933cdbe0cc.png,anodr,anodr,0,0,0.3525024,0.12715963,0.17718464,0.201527,0.14162625
anodr/283c3aeba594.png,anodr,anodr,0,0,0.34049016,0.12902573,0.17964908,0.20693189,0.14390314
anodr/28503940d10b.png,anodr,anodr,0,0,0.30421233,0.149511,0.18363146,0.2057002,0.15694498
anodr/28f73575e1f2.png,anodr,anodr,0,0,0.2826507,0.15778504,0.18632786,0.21013588,0.16310056
anodr/2923971566fe.png,anodr,anodr,0,0,0.25244084,0.17570186,0.18841146,0.20973566,0.17371018
anodr/2927665214e1.png,anodr,anodr,0,0,0.28133363,0.16078624,0.18600194,0.2075271,0.16435108
anodr/29a13e666266.png,anodr,anodr,0,0,0.27548575,0.16369203,0.18653642,0.20804875,0.16623706
anodr/2a4520f1f9a3.png,anodr,anodr,0,0,0.5110753,0.07498108,0.14892797,0.16665272,0.09836287
anodr/2b4c7b5f1f1e.png,anodr,anodr,0,0,0.30670062,0.14808744,0.18339254,0.20576277,0.15605651
anodr/2b5bb6d33959.png,anodr,anodr,0,0,0.52234846,0.072272494,0.1464786,0.16324595,0.09565453
anodr/2bb3c492d6d3.png,anodr,anodr,0,0,0.27354085,0.16171849,0.18732373,0.21159332,0.1658236
anodr/2c8101f14723.png,anodr,anodr,0,0,0.27806234,0.16094242,0.186611,0.20949583,0.16488844
anodr/2c827005b8f8.png,anodr,anodr,0,0,0.375488,0.11900513,0.17363486,0.19646628,0.1354057
anodr/2cacdb0dffae.png,anodr,anodr,0,0,0.49602935,0.08005585,0.15209547,0.16899356,0.10282575
anodr/2cdcc910778d.png,anodr,anodr,0,0,0.44194558,0.0920236,0.16305703,0.18821664,0.11475717
anodr/2d04cead4d3a.png,anodr,anodr,0,0,0.30423793,0.14761853,0.18399324,0.207904,0.15624627
anodr/2d07162a13b1.png,anodr,anodr,0,0,0.2410724,0.18115462,0.18928042,0.21128601,0.17720656
anodr/2db0cd3e30da.png,anodr,anodr,0,0,0.4187494,0.09569859,0.16739288,0.19935617,0.118803
anodr/2dc647e00ad3.png,anodr,anodr,0,0,0.3896212,0.10625365,0.1725705,0.20409763,0.12745698
anodr/2dd28ac497d2.png,anodr,anodr,0,0,0.43732104,0.09858186,0.16353215,0.18162124,0.11894378
anodr/2ef10194e80d.png,anodr,anodr,0,0,0.26321134,0.16773872,0.18806165,0.21155398,0.16943432
anodr/2ef4a04aed1b.png,anodr,anodr,0,0,0.5172436,0.07363612,0.14752783,0.16464196,0.09695043
anodr/2ef955d6d9ff.png,anodr,anodr,0,0,0.27973893,0.15911292,0.18665312,0.21051106,0.16398393
anodr/2f143453bb71.png,anodr,anodr,0,0,0.42695537,0.09316676,0.16586159,0.19740999,0.11660634
anodr/2f7fbdcc9a4b.png,anodr,anodr,0,0,0.57494235,0.058188993,0.1344072,0.15062419,0.081837215
anodr/2fefb720869a.png,anodr,anodr,0,0,0.28025943,0.16097827,0.18615101,0.20802532,0.16458593
anodr/3286073a976e.png,anodr,anodr,0,0,0.29820314,0.14872232,0.18505009,0.21050519,0.15751931
anodr/331121c65e88.png,anodr,anodr,0,0,0.4744638,0.08250507,0.15665738,0.18018031,0.10619341
anodr/33b91def2035.png,anodr,anodr,0,0,0.51612747,0.070492506,0.1478208,0.17059125,0.094968036
anodr/33b978734eab.png,anodr,anodr,0,0,0.28422764,0.15580177,0.18643747,0.21138528,0.16214783
anodr/345b1f0abbba.png,anodr,anodr,0,0,0.43885955,0.090286575,0.16364981,0.19330128,0.11390274
anodr/348598d01e18.png,anodr,anodr,0,0,0.51687205,0.07376318,0.14764543,0.16464761,0.09707177
anodr/35362d43e753.png,anodr,anodr,0,0,0.3680512,0.12203243,0.1751415,0.19688489,0.13789
anodr/35ac70c0d08f.png,anodr,anodr,0,0,0.37531283,0.11772844,0.17380123,0.19839749,0.13476004
anodr/35df2bc6ae95.png,anodr,anodr,0,0,0.30267525,0.14990906,0.1838527,0.20624456,0.15731846
anodr/360832d84ce0.png,anodr,anodr,0,0,0.2642564,0.16855651,0.18769832,0.20992948,0.16955931
anodr/37c523296d42.png,anodr,anodr,0,0,0.49379975,0.080776334,0.15250972,0.16947488,0.10343929
anodr/387138ddf43d.png,anodr,anodr,0,0,0.24613966,0.17796421,0.18905476,0.21142945,0.17541192
anodr/389552047476.png,anodr,anodr,0,0,0.31133273,0.14565012,0.18289234,0.20564483,0.15448
anodr/393fa5a023a5.png,anodr,anodr,0,0,0.27746317,0.16301449,0.18633075,0.20749956,0.16569202
anodr/3a4cfea0a766.png,anodr,anodr,0,0,0.50458455,0.07739701,0.1503265,0.16725378,0.1004382
anodr/3b2b91590590.png,anodr,anodr,0,0,0.32720917,0.13834783,0.18085723,0.20411785,0.14946792
anodr/3bf2deaa5ef0.png,anodr,anodr,0,0,0.54729676,0.06549395,0.14090908,0.15718551,0.08911468
anodr/3bf3085ac167.png,anodr,anodr,0,0,0.37168312,0.11984253,0.17437313,0.19786137,0.1362398
anodr/3c42512c81e0.png,anodr,anodr,0,0,0.47270066,0.088661864,0.1565665,0.17199916,0.110071786
anodr/3ce2f8a77a32.png,anodr,anodr,0,0,0.26950032,0.1655513,0.18731369,0.209878,0.16775669
anodr/3f0d3629d69e.png,anodr,anodr,0,0,0.29427266,0.15159799,0.18525687,0.20971116,0.1591613
anodr/3f44d749cd0b.png,anodr,anodr,0,0,0.26005706,0.17192377,0.18780074,0.20889823,0.17132024
anodr/3f6c627e2ff2.png,anodr,anodr,0,0,0.3087957,0.14707574,0.18313654,0.2056103,0.15538175
anodr/3fd45879afe6.png,anodr,anodr,0,0,0.42994186,0.099683546,0.16486408,0.18527897,0.12023148
anodr/401fdfd0db07.png,anodr,anodr,0,0,0.49551627,0.08049752,0.15216729,0.16868915,0.10312976
anodr/41345cec5957.png,anodr,anodr,0,0,0.26694843,0.16560003,0.18779632,0.2115093,0.16814587
anodr/415d5c5e785f.png,anodr,anodr,0,0,0.41075498,0.10699411,0.16828118,0.18794167,0.12602803
anodr/41ab357d103f.png,anodr,anodr,0,0,0.47543892,0.08135025,0.15644328,0.18141545,0.1053521
anodr/4276b82e4489.png,anodr,anodr,0,0,0.30895013,0.14517297,0.18345477,0.20775905,0.15466309
anodr/42b9c1977681.png,anodr,anodr,0,0,0.51003474,0.07614705,0.14916183,0.165476,0.09918041
anodr/42c65af5ab16.png,anodr,anodr,0,0,0.2850778,0.155845,0.18625587,0.21077621,0.16204506
anodr/436e7a7af761.png,anodr,anodr,0,0,0.4097064,0.10453153,0.16866949,0.19231941,0.124773175
anodr/43823561c3f0.png,anodr,anodr,0,0,0.5459263,0.0646134,0.14116953,0.15966882,0.08862189
anodr/43bc7c066dfb.png,anodr,anodr,0,0,0.35903296,0.12490704,0.1762152,0.19994402,0.13990079
anodr/445a8a6da55c.png,anodr,anodr,0,0,0.35746628,0.12536804,0.17640494,0.20051545,0.14024526
anodr/44a4d04162cc.png,anodr,anodr,0,0,0.49379936,0.08037568,0.1524755,0.17016308,0.10318635
anodr/44a86263117b.png,anodr,anodr,0,0,0.32240957,0.14080438,0.18144037,0.2042688,0.15107693
anodr/4554062fa836.png,anodr,anodr,0,0,0.35650584,0.11988985,0.17777954,0.20792004,0.13790478
anodr/475300735b7f.png,anodr,anodr,0,0,0.43631256,0.09874685,0.1635139,0.18239129,0.11903538
anodr/478fc46eaa49.png,anodr,anodr,0,0,0.4680778,0.0882362,0.15776065,0.17569475,0.11023059
anodr/4826d10030b3.png,anodr,anodr,0,0,0.3094739,0.14649905,0.18311065,0.20584053,0.15507592
anodr/4a05f81b3aba.png,anodr,anodr,0,0,0.3716478,0.113429725,0.17546022,0.20640284,0.13305949
anodr/4a4cb731f91a.png,anodr,anodr,0,0,0.27987137,0.16072372,0.18628377,0.20857148,0.16454972
anodr/4a589edaea60.png,anodr,anodr,0,0,0.27497917,0.16434652,0.18653192,0.20761736,0.16652499
anodr/4ad8d3ec8789.png,anodr,anodr,0,0,0.25811476,0.17146827,0.18823309,0.21072683,0.17145708
anodr/4d1e7def7624.png,anodr,anodr,0,0,0.38490996,0.10794855,0.17332709,0.20497622,0.12883821
anodr/4dd4a4bf2421.png,anodr,anodr,0,0,0.39136937,0.11178215,0.17150071,0.19506009,0.13028762
anodr/4e1e252317b5.png,anodr,anodr,0,0,0.49383533,0.08103277,0.15254556,0.16897283,0.10361349
anodr/4fd5ec0dca09.png,anodr,anodr,0,0,0.2643968,0.16985859,0.1874224,0.20834354,0.16997872
anodr/500aad15b7c8.png,anodr,anodr,0,0,0.4573235,0.087752454,0.16002671,0.18403922,0.11085808
anodr/501c319f7a9f.png,anodr,anodr,0,0,0.46745604,0.08907631,0.1578345,0.17486477,0.11076843
anodr/504a69096fcb.png,anodr,anodr,0,0,0.56314015,0.061192736,0.13721557,0.15356782,0.08488376
anodr/5069feccd866.png,anodr,anodr,0,0,0.2723783,0.16256618,0.18738468,0.21138488,0.16628595
anodr/50915e2329a1.png,anodr,anodr,0,0,0.35172758,0.12756217,0.17735279,0.20131859,0.14203888
anodr/50916d67bb51.png,anodr,anodr,0,0,0.42230657,0.103735566,0.16604039,0.18481643,0.12310099
anodr/50d8249f7bc9.png,anodr,anodr,0,0,0.63760406,0.044254247,0.118769884,0.13271017,0.06666163
anodr/50ddd7d976df.png,anodr,anodr,0,0,0.40881422,0.099300414,0.16919596,0.20089085,0.121798575
anodr/521b5377a727.png,anodr,anodr,0,0,0.29915786,0.14779903,0.1850249,0.21096443,0.15705386
anodr/5257cb536da2.png,anodr,anodr,0,0,0.35772657,0.12025764,0.17742248,0.2066611,0.13793226
anodr/5299a532f0e0.png,anodr,anodr,0,0,0.2975763,0.15249975,0.18440749,0.20651524,0.1590012
anodr/52edbe29d655.png,anodr,anodr,0,0,0.30987042,0.14631714,0.18306705,0.20580378,0.15494163
anodr/5321ab64f9ea.png,anodr,anodr,0,0,0.52573264,0.07123373,0.14575627,0.16257347,0.09470392
anodr/53c874dbc594.png,anodr,anodr,0,0,0.45607162,0.08951774,0.16025424,0.18209659,0.11205978
anodr/54038e56131d.png,anodr,anodr,0,0,0.5025369,0.07749559,0.1507251,0.16856842,0.10067398
anodr/54f57cf26126.png,anodr,anodr,0,0,0.43450692,0.095560804,0.1643965,0.18801984,0.11751601
anodr/5511f114e7ee.png,anodr,anodr,0,0,0.27885556,0.16121987,0.1863728,0.20867018,0.1648816
anodr/555d0bef3c5b.png,anodr,anodr,0,0,0.51967394,0.07298479,0.14707243,0.16391751,0.09635132
anodr/55f7f018c61c.png,anodr,anodr,0,0,0.4073024,0.09976307,0.16948132,0.20125297,0.12220024
anodr/568455854a11.png,anodr,anodr,0,0,0.27402648,0.16386043,0.18678598,0.20881574,0.1665114
anodr/586f5c56081e.png,anodr,anodr,0,0,0.5398595,0.06755032,0.1425961,0.15889645,0.09109767
anodr/58a9e0d7f7af.png,anodr,anodr,0,0,0.3933067,0.113362364,0.17106257,0.19126698,0.13100141
anodr/58eb3809f456.png,anodr,anodr,0,0,0.26725456,0.16533396,0.18778887,0.21160851,0.16801411
anodr/58f07741ee3b.png,anodr,anodr,0,0,0.30325735,0.14908004,0.18388173,0.20684657,0.15693429
anodr/59928f999ae7.png,anodr,anodr,0,0,0.47185162,0.08576956,0.15701471,0.17694528,0.108418845
anodr/5995321563b7.png,anodr,anodr,0,0,0.49818757,0.07951593,0.15160854,0.16839734,0.10229063
anodr/59bd19c1c5bb.png,anodr,anodr,0,0,0.5946164,0.053783268,0.129675,0.14479998,0.07712533
anodr/5a27b9b2a9c1.png,anodr,anodr,0,0,0.43854487,0.08975439,0.1636141,0.19456138,0.11352527
anodr/5b1c4cefeb24.png,anodr,anodr,0,0,0.52600014,0.07153688,0.14550403,0.16212307,0.09483595
anodr/5b994ff78547.png,anodr,anodr,0,0,0.36414278,0.122301474,0.17558742,0.19978623,0.13818209
anodr/5ba156a35ff2.png,anodr,anodr,0,0,0.6058151,0.051281393,0.12688531,0.14160793,0.074410275
anodr/5baed382f062.png,anodr,anodr,0,0,0.26554915,0.16833428,0.1874886,0.20932345,0.16930449
anodr/5c85d22bd0de.png,anodr,anodr,0,0,0.28637266,0.15840511,0.18549499,0.20696488,0.16276236
anodr/5ca73d28f17f.png,anodr,anodr,0,0,0.40268183,0.10944529,0.16936931,0.19054468,0.12795898
anodr/5cbe88914a72.png,anodr,anodr,0,0,0.49382603,0.080824904,0.15252165,0.16935588,0.10347156
anodr/5d4e5fd34d91.png,anodr,anodr,0,0,0.33129647,0.13657475,0.18027994,0.20362784,0.14822103
anodr/5de4615a5161.png,anodr,anodr,0,0,0.29229546,0.15509625,0.18493594,0.20695245,0.1607199
anodr/5e505e25cd3e.png,anodr,anodr,0,0,0.4826394,0.082075566,0.15490353,0.17514826,0.105233274
anodr/5e97cb2b0888.png,anodr,anodr,0,0,0.29130045,0.15230332,0.18573955,0.21082357,0.15983309
anodr/5f6db235c04d.png,anodr,anodr,0,0,0.35033575,0.12752947,0.17761423,0.20249727,0.14202324
anodr/609be3ca5ddf.png,anodr,anodr,0,0,0.2950756,0.15002082,0.18542382,0.21101968,0.1584601
anodr/60aa4e649abf.png,anodr,anodr,0,0,0.4052609,0.10050021,0.16982874,0.20163584,0.12277433
anodr/6180920bc224.png,anodr,anodr,0,0,0.34602723,0.13023299,0.17810981,0.2019159,0.14371407
anodr/61a62b1dcc36.png,anodr,anodr,0,0,0.26880395,0.16445415,0.18767692,0.21158756,0.16747743
anodr/61da799bf0aa.png,anodr,anodr,0,0,0.28684443,0.15450208,0.1861809,0.2111776,0.16129492
anodr/628b581aa905.png,anodr,anodr,0,0,0.3082997,0.14603864,0.18343697,0.20714603,0.15507862
anodr/6294b378d09f.png,anodr,anodr,0,0,0.27113435,0.16558799,0.18700169,0.20874797,0.16752797
anodr/633fe9dbaf39.png,anodr,anodr,0,0,0.3928673,0.10519661,0.17201397,0.20334479,0.12657726
anodr/63b71347e95d.png,anodr,anodr,0,0,0.38289976,0.116030514,0.17235523,0.19556195,0.13315253
anodr/63e041a757eb.png,anodr,anodr,0,0,0.41959512,0.09795886,0.16716646,0.19512816,0.120151445
anodr/6504b703c429.png,anodr,anodr,0,0,0.27304277,0.16545169,0.18668935,0.20762745,0.1671888
anodr/65a3b13ad9a0.png,anodr,anodr,0,0,0.26999032,0.16432412,0.1874763,0.21095078,0.16725849
anodr/65a7fe9482fe.png,anodr,anodr,0,0,0.44777295,0.09407463,0.16156575,0.18120067,0.11538599
anodr/65dda202653d.png,anodr,anodr,0,0,0.39637637,0.10362631,0.17138147,0.20323291,0.12538299
anodr/66393d8c60ba.png,anodr,anodr,0,0,0.518565,0.07268085,0.1472944,0.16520679,0.096252955
anodr/66b88a4bc474.png,anodr,anodr,0,0,0.39430717,0.10950603,0.17135213,0.19592297,0.12891167
anodr/68ddb15a74de.png,anodr,anodr,0,0,0.44721365,0.09534969,0.16160735,0.17965698,0.11617238
anodr/69b3a00927fc.png,anodr,anodr,0,0,0.27945158,0.16199486,0.18614042,0.20736836,0.1650448
anodr/69c4cbb630de.png,anodr,anodr,0,0,0.30267176,0.1498998,0.18387368,0.20623706,0.15731774
anodr/6a2642131e4a.png,anodr,anodr,0,0,0.5606421,0.061892066,0.1378043,0.15409279,0.0855687
anodr/6a57a3db3eff.png,anodr,anodr,0,0,0.5033761,0.07760485,0.15052687,0.16783229,0.10065983
anodr/6a905a7202d2.png,anodr,anodr,0,0,0.3387323,0.1327719,0.17923188,0.20341171,0.14585225
anodr/6b30767595d8.png,anodr,anodr,0,0,0.47996098,0.08236659,0.1555413,0.17643504,0.10569605
anodr/6b66b0e86f7e.png,anodr,anodr,0,0,0.5301504,0.070122875,0.14478052,0.16133417,0.09361203
anodr/6bf2a81a5d91.png,anodr,anodr,0,0,0.37510756,0.1170315,0.17423078,0.19903119,0.13459894
anodr/6c6505a0c637.png,anodr,anodr,0,0,0.2555038,0.17228752,0.18855083,0.2115345,0.17212331
anodr/6d4f6c9a8406.png,anodr,anodr,0,0,0.30162263,0.15034963,0.18398382,0.20640974,0.15763414
anodr/6d5a8362dd1e.png,anodr,anodr,0,0,0.23746036,0.18350391,0.18941978,0.21111456,0.17850144
anodr/6d9effbcde78.png,anodr,anodr,0,0,0.37036222,0.11399536,0.17573744,0.20644678,0.13345815
anodr/6dc0281f11e3.png,anodr,anodr,0,0,0.3136375,0.14468808,0.18258448,0.2052986,0.15379137
anodr/6df8b7b6e837.png,anodr,anodr,0,0,0.27108946,0.16314523,0.18750717,0.21158099,0.16667712
anodr/6e0f78e188ff.png,anodr,anodr,0,0,0.4454392,0.08829174,0.16236044,0.19179067,0.11211795
anodr/6e1db8711879.png,anodr,anodr,0,0,0.2704433,0.16416354,0.1874318,0.21083932,0.16712207
anodr/6fbaaf8eb67a.png,anodr,anodr,0,0,0.32136056,0.13759159,0.18238701,0.20871985,0.14994104
anodr/7131bf4c9e6f.png,anodr,anodr,0,0,0.29201612,0.15200806,0.18565567,0.21070284,0.15961729
anodr/726dff37edc0.png,anodr,anodr,0,0,0.27167153,0.16281255,0.18746431,0.2115684,0.16648321
anodr/735836b1ffa6.png,anodr,anodr,0,0,0.3074306,0.14658438,0.18351108,0.20707342,0.15540045
anodr/737ef6226677.png,anodr,anodr,0,0,0.3644011,0.12263425,0.17545193,0.19918604,0.13832669
anodr/73d40ce06a67.png,anodr,anodr,0,0,0.32109508,0.14105907,0.18165794,0.20481373,0.15137422
anodr/73ef3c3dcbe4.png,anodr,anodr,0,0,0.3808744,0.10962895,0.17399184,0.20536004,0.13014477
anodr/74211a2b6dcf.png,anodr,anodr,0,0,0.4068955,0.09980873,0.16955723,0.20149587,0.12224261
anodr/74898f372d2b.png,anodr,anodr,0,0,0.3500614,0.12370647,0.17871824,0.20717353,0.1403404
anodr/757e39293591.png,anodr,anodr,0,0,0.55342007,0.063327774,0.1394583,0.15664414,0.08714976
anodr/75a071608ea6.png,anodr,anodr,0,0,0.46923164,0.08818701,0.1574704,0.175045,0.11006603
anodr/76516f828d88.png,anodr,anodr,0,0,0.42891556,0.100353986,0.16485454,0.18530872,0.12056716
anodr/76bc31e0d3be.png,anodr,anodr,0,0,0.55907595,0.062426813,0.13820909,0.15421867,0.086069375
anodr/76cab26493f1.png,anodr,anodr,0,0,0.3136317,0.1406778,0.18342069,0.21000749,0.1522623
anodr/76cb010f7aa0.png,anodr,anodr,0,0,0.38900742,0.112417206,0.17193572,0.19577803,0.13086167
anodr/780f9c237c56.png,anodr,anodr,0,0,0.3992253,0.11168922,0.17008547,0.18941057,0.12958938
anodr/7831ce1d895e.png,anodr,anodr,0,0,0.5527713,0.06464101,0.13963129,0.15488523,0.08807116
anodr/789f0ec1eab8.png,anodr,anodr,0,0,0.36600327,0.12150962,0.17521779,0.19969818,0.13757114
anodr/79ade634c633.png,anodr,anodr,0,0,0.25404215,0.17324406,0.1886215,0.21143244,0.17265986
anodr/7a06ea127e02.png,anodr,anodr,0,0,0.31005237,0.14615309,0.18305399,0.2058762,0.15486434
anodr/7a12f49e29df.png,anodr,anodr,0,0,0.2827916,0.1565003,0.18657744,0.2115165,0.16261418
anodr/7a9f45fdf29b.png,anodr,anodr,0,0,0.38769734,0.11462303,0.17166886,0.19400243,0.13200828
