filename,true_label,predicted_label,true_label_idx,predicted_label_idx,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
anodr/20051021_57798_0100_PP_1322.png,anodr,anodr,0,0,0.26762068,0.16808212,0.1871647,0.2082305,0.16890198
anodr/20051021_57862_0100_PP_372.png,anodr,anodr,0,0,0.25617617,0.17440243,0.18800253,0.20870085,0.172718
anodr/20051021_57975_0100_PP_517.png,anodr,anodr,0,0,0.28367102,0.15652815,0.18640563,0.2109089,0.16248633
anodr/20051021_58035_0100_PP_1138.png,anodr,anodr,0,0,0.42131445,0.099012345,0.16682109,0.1921978,0.120654345
anodr/20051021_58388_0100_PP_1300.png,anodr,anodr,0,0,0.414821,0.101742014,0.16793746,0.19273834,0.12276123
anodr/20051021_58522_0100_PP_50.png,anodr,anodr,0,0,0.3562624,0.12301782,0.17717572,0.20415035,0.13939375
anodr/20051109_57843_0400_PP_1109.png,anodr,anodr,0,0,0.36558372,0.12047612,0.1755518,0.20120214,0.13718618
anodr/20051109_59969_0400_PP_1079.png,anodr,anodr,0,0,0.26711702,0.16685738,0.18750563,0.20996305,0.16855697
anodr/20051109_60031_0400_PP_528.png,anodr,anodr,0,0,0.27598205,0.16194533,0.1867923,0.20972514,0.16555516
anodr/20051109_60136_0400_PP_905.png,anodr,anodr,0,0,0.26557732,0.16787335,0.18757987,0.20982671,0.16914275
anodr/20051110_33960_0400_PP_35.png,anodr,anodr,0,0,0.27395746,0.1631554,0.18693285,0.20967019,0.16628408
anodr/20051110_34013_0400_PP_151.png,anodr,anodr,0,0,0.31647527,0.14347625,0.18218751,0.20491484,0.15294613
anodr/20051110_35239_0400_PP_836.png,anodr,anodr,0,0,0.47894955,0.08440013,0.15554337,0.17415868,0.106948316
anodr/20051110_35279_0400_PP_1033.png,anodr,anodr,0,0,0.5364803,0.068088055,0.14333892,0.16034944,0.091743305
anodr/20051110_35332_0400_PP_497.png,anodr,anodr,0,0,0.48323536,0.08367903,0.15475023,0.17217812,0.10615735
anodr/20051110_37992_0400_PP_1043.png,anodr,anodr,0,0,0.26685748,0.1678713,0.18734434,0.20897587,0.16895102
anodr/20051110_38111_0400_PP_429.png,anodr,anodr,0,0,0.25816533,0.1727876,0.18796223,0.209186,0.1718988
anodr/20051110_38156_0400_PP_477.png,anodr,anodr,0,0,0.30351406,0.14976004,0.1837316,0.20585287,0.15714145
anodr/20051110_38280_0400_PP_83.png,anodr,anodr,0,0,0.50915307,0.07411041,0.14937712,0.16935816,0.09800126
anodr/20051110_38313_0400_PP_1041.png,anodr,anodr,0,0,0.27550426,0.16093029,0.18711087,0.21120442,0.16525014
anodr/20051110_38352_0400_PP_934.png,anodr,anodr,0,0,0.34843555,0.124435335,0.17879118,0.20744585,0.14089212
anodr/20051110_38472_0400_PP_1127.png,anodr,anodr,0,0,0.30186248,0.15070601,0.1838797,0.20582776,0.15772405
anodr/20051110_38507_0400_PP_1190.png,anodr,anodr,0,0,0.2748609,0.16388792,0.1866381,0.20822409,0.16638902
anodr/20051116_43388_0400_PP_344.png,anodr,anodr,0,0,0.29062313,0.15655917,0.18500452,0.2063325,0.1614807
anodr/20051116_43585_0400_PP_950.png,anodr,anodr,0,0,0.2751883,0.1645287,0.18649387,0.20723861,0.1665505
anodr/20051116_43710_0400_PP_95.png,anodr,anodr,0,0,0.29324108,0.1518091,0.185432,0.21012822,0.15938966
anodr/20051116_43721_0400_PP_363.png,anodr,anodr,0,0,0.27112597,0.16388273,0.18735974,0.21070169,0.16692989
anodr/20051116_43785_0400_PP_445.png,anodr,anodr,0,0,0.281285,0.15882161,0.18639465,0.20983015,0.1636686
anodr/20051116_43801_0400_PP_325.png,anodr,anodr,0,0,0.27795458,0.16082887,0.18663025,0.20971045,0.1648758
anodr/20051116_44648_0400_PP_1036.png,anodr,anodr,0,0,0.26455367,0.16805057,0.18773814,0.21031213,0.16934553
anodr/20051117_37042_0400_PP_1119.png,anodr,anodr,0,0,0.2664969,0.16761205,0.18746693,0.20951481,0.16890936
anodr/20051117_37051_0400_PP_1136.png,anodr,anodr,0,0,0.26962608,0.1657778,0.18724254,0.20952888,0.16782469
anodr/20051117_37078_0400_PP_559.png,anodr,anodr,0,0,0.47977063,0.08423327,0.15536383,0.17385826,0.10677401
anodr/20051117_37100_0400_PP_1083.png,anodr,anodr,0,0,0.50019926,0.076826245,0.15126324,0.17124625,0.10046499
anodr/20051117_37130_0400_PP_938.png,anodr,anodr,0,0,0.5550556,0.063369505,0.13907018,0.15548225,0.08702245
anodr/20051117_37155_0400_PP_84.png,anodr,anodr,0,0,0.4932689,0.07957844,0.15271029,0.17165966,0.10278273
anodr/20051117_37185_0400_PP_404.png,anodr,anodr,0,0,0.50133234,0.077791326,0.15095557,0.16896477,0.100955896
anodr/20051117_37321_0400_PP_947.png,anodr,anodr,0,0,0.27813953,0.16225053,0.18632178,0.20794821,0.16533999
anodr/20051130_53586_0400_PP_1121.png,anodr,anodr,0,0,0.2686514,0.16548449,0.18750179,0.21050508,0.1678573
anodr/20051130_53623_0400_PP_894.png,anodr,anodr,0,0,0.3406259,0.12876752,0.17965281,0.20715094,0.14380285
anodr/20051130_53663_0400_PP_510.png,anodr,anodr,0,0,0.4096653,0.102708496,0.16890956,0.1949486,0.12376809
anodr/20051130_53991_0400_PP_277.png,anodr,anodr,0,0,0.472893,0.08624761,0.15678348,0.17547257,0.10860341
anodr/20051130_54030_0400_PP_946.png,anodr,anodr,0,0,0.49007425,0.08140781,0.15331341,0.17103867,0.10416585
anodr/20051130_54077_0400_PP_1117.png,anodr,anodr,0,0,0.28957197,0.15713325,0.1851054,0.20634876,0.16184062
anodr/20051130_54121_0400_PP_1281.png,anodr,anodr,0,0,0.27459517,0.16486765,0.18653488,0.20724615,0.16675608
anodr/20051130_54257_0400_PP_506.png,anodr,anodr,0,0,0.5523722,0.06432073,0.13970278,0.15572011,0.08788421
anodr/20051130_54301_0400_PP_93.png,anodr,anodr,0,0,0.5526938,0.063813254,0.13958807,0.15639699,0.08750786
anodr/20051130_54323_0400_PP_978.png,anodr,anodr,0,0,0.27607462,0.16273347,0.18661611,0.2087557,0.1658201
anodr/20051130_54476_0400_PP_394.png,anodr,anodr,0,0,0.36238274,0.12222724,0.1758839,0.20121254,0.13829358
anodr/20051130_54498_0400_PP_1217.png,anodr,anodr,0,0,0.41983327,0.10336809,0.16644655,0.18728638,0.12306573
anodr/20051130_54595_0400_PP_940.png,anodr,anodr,0,0,0.24054289,0.18194157,0.1892194,0.21077454,0.17752154
anodr/20051130_54802_0400_PP_550.png,anodr,anodr,0,0,0.27258062,0.16448842,0.18695001,0.20904173,0.16693915
anodr/20051130_54846_0400_PP_289.png,anodr,anodr,0,0,0.3195259,0.1408142,0.18205717,0.20609842,0.15150432
anodr/20051130_54943_0400_PP_1044.png,anodr,anodr,0,0,0.30570138,0.14607218,0.1839962,0.20877637,0.15545394
anodr/20051130_54956_0400_PP_875.png,anodr,anodr,0,0,0.34056303,0.12863798,0.17971669,0.20734528,0.14373706
anodr/20051130_55004_0400_PP_1259.png,anodr,anodr,0,0,0.27948275,0.16083372,0.18633457,0.2086992,0.16464977
anodr/20051130_55012_0400_PP_865.png,anodr,anodr,0,0,0.27385238,0.16395952,0.18679695,0.20881331,0.16657779
anodr/20051130_55037_0400_PP_443.png,anodr,anodr,0,0,0.27710488,0.16197114,0.18657148,0.20895,0.16540252
anodr/20051130_55048_0400_PP_921.png,anodr,anodr,0,0,0.3493983,0.125778,0.17818604,0.20520194,0.1414357
anodr/20051130_55074_0400_PP_986.png,anodr,anodr,0,0,0.26494816,0.16951808,0.18738602,0.20836154,0.16978621
anodr/20051130_55086_0400_PP_1152.png,anodr,anodr,0,0,0.26478383,0.16982089,0.18736759,0.20812124,0.1699065
anodr/20051130_55107_0400_PP_316.png,anodr,anodr,0,0,0.31773695,0.1427119,0.18207562,0.20500231,0.15247324
anodr/20051130_55160_0400_PP_1182.png,anodr,anodr,0,0,0.46943495,0.088429846,0.15746354,0.17446563,0.11020609
anodr/20051130_55269_0400_PP_820.png,anodr,anodr,0,0,0.506405,0.07742716,0.14995354,0.16591255,0.10030171
anodr/20051130_55311_0400_PP_896.png,anodr,anodr,0,0,0.27258888,0.16465986,0.1868985,0.20884997,0.1670028
anodr/20051130_55323_0400_PP_883.png,anodr,anodr,0,0,0.25588286,0.17356215,0.18822132,0.20984048,0.17249314
anodr/20051130_55381_0400_PP_504.png,anodr,anodr,0,0,0.29101333,0.1529193,0.18565962,0.2102915,0.16011623
anodr/20051130_55393_0400_PP_1251.png,anodr,anodr,0,0,0.2757111,0.16084567,0.18708657,0.21116474,0.16519192
anodr/20051130_58716_0400_PP_355.png,anodr,anodr,0,0,0.40776673,0.10123988,0.16934745,0.19859467,0.123051226
anodr/20051130_58824_0400_PP_1181.png,anodr,anodr,0,0,0.3580142,0.1196823,0.1774689,0.20721388,0.1376207
anodr/20051130_58874_0400_PP_1359.png,anodr,anodr,0,0,0.2743159,0.16212766,0.18709844,0.21061106,0.16584693
anodr/20051130_58888_0400_PP_284.png,anodr,anodr,0,0,0.24285541,0.18021734,0.18917702,0.21112752,0.17662269
anodr/20051130_58962_0400_PP_973.png,anodr,anodr,0,0,0.26751006,0.16644007,0.18750042,0.2101842,0.16836525
anodr/20051130_58998_0400_PP_543.png,anodr,anodr,0,0,0.3580097,0.11919435,0.17755218,0.20785306,0.1373907
anodr/20051130_59029_0400_PP_270.png,anodr,anodr,0,0,0.36635104,0.11569801,0.17629409,0.20689388,0.13476293
anodr/20051130_59186_0400_PP_350.png,anodr,anodr,0,0,0.27011442,0.16619976,0.18706201,0.20872901,0.16789484
anodr/20051130_59284_0400_PP_853.png,anodr,anodr,0,0,0.26949206,0.16683568,0.18705845,0.20840743,0.16820635
anodr/20051130_59374_0400_PP_410.png,anodr,anodr,0,0,0.53458756,0.067765534,0.1437646,0.16218644,0.091695875
anodr/20051130_59404_0400_PP_392.png,anodr,anodr,0,0,0.4961225,0.07718306,0.15218481,0.17345123,0.10105835
anodr/20051130_59457_0400_PP_1053.png,anodr,anodr,0,0,0.28745428,0.15539145,0.18586892,0.20974745,0.16153796
anodr/20051130_59464_0400_PP_1141.png,anodr,anodr,0,0,0.3544888,0.124239035,0.17731531,0.20378688,0.14017
anodr/20051130_59749_0400_PP_965.png,anodr,anodr,0,0,0.54495347,0.06608766,0.14145365,0.15779749,0.0897077
anodr/20051130_59775_0400_PP_1224.png,anodr,anodr,0,0,0.5719845,0.05919132,0.13510601,0.15094975,0.082768455
anodr/20051130_59793_0400_PP_926.png,anodr,anodr,0,0,0.3147995,0.14367434,0.18252254,0.20574781,0.15325586
anodr/20051130_59802_0400_PP_430.png,anodr,anodr,0,0,0.31259832,0.14475669,0.18278846,0.20587586,0.15398067
anodr/20051130_59850_0400_PP_36.png,anodr,anodr,0,0,0.5071862,0.07405043,0.14980096,0.17085151,0.09811094
anodr/20051130_59869_0400_PP_520.png,anodr,anodr,0,0,0.5490461,0.06300655,0.14041391,0.16024306,0.08729037
anodr/20051130_59964_0400_PP_312.png,anodr,anodr,0,0,0.3490878,0.12898965,0.17762443,0.20146,0.1428381
anodr/20051130_59993_0400_PP_439.png,anodr,anodr,0,0,0.27229938,0.16567695,0.18676814,0.20787476,0.16738075
anodr/20051130_60040_0400_PP_1355.png,anodr,anodr,0,0,0.41100675,0.10430255,0.16835359,0.19184962,0.12448748
anodr/20051130_60066_0400_PP_1170.png,anodr,anodr,0,0,0.46061805,0.08819348,0.15936798,0.18091793,0.11090248
anodr/20051130_60186_0400_PP_1365.png,anodr,anodr,0,0,0.2573635,0.17326671,0.18801318,0.20918171,0.17217487
anodr/20051130_60234_0400_PP_453.png,anodr,anodr,0,0,0.27354676,0.16408235,0.18682446,0.20887803,0.16666843
anodr/20051130_60448_0400_PP_860.png,anodr,anodr,0,0,0.26098534,0.17028846,0.1879553,0.21014307,0.17062782
anodr/20051130_60490_0400_PP_828.png,anodr,anodr,0,0,0.26867896,0.16638748,0.18729717,0.20946112,0.16817525
anodr/20051130_60532_0400_PP_1052.png,anodr,anodr,0,0,0.26214972,0.17039728,0.18771182,0.20923132,0.17050986
anodr/20051130_60562_0400_PP_121.png,anodr,anodr,0,0,0.24940348,0.17729378,0.18861692,0.20999078,0.17469497
anodr/20051130_60601_0400_PP_146.png,anodr,anodr,0,0,0.29431412,0.15287822,0.18495023,0.2082245,0.15963294
anodr/20051130_60630_0400_PP_60.png,anodr,anodr,0,0,0.4823788,0.083076686,0.15488926,0.17379498,0.105860285
anodr/20051130_60691_0400_PP_939.png,anodr,anodr,0,0,0.28738472,0.15628402,0.18570475,0.20876493,0.1618616
anodr/20051130_60715_0400_PP_555.png,anodr,anodr,0,0,0.29403618,0.15301646,0.18501712,0.2082178,0.1597124
anodr/20051130_60740_0400_PP_1166.png,anodr,anodr,0,0,0.27543518,0.16406228,0.18650316,0.20763996,0.16635945
anodr/20051130_60794_0400_PP_280.png,anodr,anodr,0,0,0.27834406,0.16147606,0.18642043,0.2087087,0.16505077
anodr/20051130_60822_0400_PP_980.png,anodr,anodr,0,0,0.3425216,0.12935466,0.17907497,0.20523919,0.1438096
anodr/20051201_37312_0400_PP_1333.png,anodr,anodr,0,0,0.2808803,0.1608438,0.18606603,0.20776562,0.16444421
anodr/20051201_37337_0400_PP_839.png,anodr,anodr,0,0,0.31353924,0.14459445,0.18262322,0.20546532,0.15377778
anodr/20051201_37382_0400_PP_1350.png,anodr,anodr,0,0,0.38002515,0.11721371,0.17296256,0.19569711,0.13410151
anodr/20051201_37390_0400_PP_833.png,anodr,anodr,0,0,0.34352115,0.13118792,0.17849909,0.20235373,0.14443807
anodr/20051201_37409_0400_PP_1340.png,anodr,anodr,0,0,0.25257766,0.17608866,0.18830624,0.20920937,0.1738181
anodr/20051201_37462_0400_PP_357.png,anodr,anodr,0,0,0.27509925,0.16415563,0.18653423,0.20776822,0.16644274
anodr/20051201_37534_0400_PP_906.png,anodr,anodr,0,0,0.27218282,0.16527703,0.18685578,0.20841207,0.16727227
anodr/20051201_37557_0400_PP_1336.png,anodr,anodr,0,0,0.27306572,0.1648307,0.18678063,0.20833616,0.16698678
anodr/20051201_38041_0400_PP_1312.png,anodr,anodr,0,0,0.2918166,0.1548538,0.18507794,0.20754033,0.16071136
anodr/20051201_38081_0400_PP_963.png,anodr,anodr,0,0,0.2961805,0.1525919,0.18463925,0.20733038,0.15925801
anodr/20051201_38103_0400_PP_81.png,anodr,anodr,0,0,0.2599904,0.17231286,0.1877391,0.20849542,0.17146227
anodr/20051201_38137_0400_PP_391.png,anodr,anodr,0,0,0.27586055,0.1638058,0.18646602,0.20765859,0.16620903
anodr/20051201_38155_0400_PP_112.png,anodr,anodr,0,0,0.26918074,0.16494168,0.18750972,0.2107816,0.16758625
anodr/20051201_38164_0400_PP_881.png,anodr,anodr,0,0,0.25651002,0.17228894,0.18836868,0.2108631,0.17196928
anodr/20051201_38199_0400_PP_1329.png,anodr,anodr,0,0,0.31557798,0.14380899,0.18232161,0.20509489,0.1531965
anodr/20051201_38211_0400_PP_1174.png,anodr,anodr,0,0,0.38015106,0.11758369,0.17292984,0.19507797,0.13425744
anodr/20051201_38246_0400_PP_1063.png,anodr,anodr,0,0,0.5604297,0.06261895,0.13788107,0.15300615,0.08606411
anodr/20051201_38262_0400_PP_335.png,anodr,anodr,0,0,0.32016125,0.14171568,0.18173333,0.20463991,0.15174985
anodr/20051201_38280_0400_PP_1103.png,anodr,anodr,0,0,0.25903752,0.1711307,0.18814032,0.21048898,0.17120251
anodr/20051201_38291_0400_PP_468.png,anodr,anodr,0,0,0.26544383,0.16762225,0.18765384,0.21020426,0.16907582
anodr/20051201_38321_0400_PP_903.png,anodr,anodr,0,0,0.31464222,0.14424497,0.18244551,0.20517366,0.15349366
anodr/20051201_38349_0400_PP_892.png,anodr,anodr,0,0,0.29891622,0.15191856,0.18425374,0.20631278,0.15859866
anodr/20051201_38466_0400_PP_572.png,anodr,anodr,0,0,0.5040542,0.07637157,0.15044194,0.16928482,0.09984754
anodr/20051201_38475_0400_PP_560.png,anodr,anodr,0,0,0.42024577,0.10237454,0.16667879,0.18810965,0.12259124
anodr/20051202_37162_0400_PP_29.png,anodr,anodr,0,0,0.25802714,0.17279662,0.18798828,0.20927197,0.17191598
anodr/20051202_51599_0400_PP_966.png,anodr,anodr,0,0,0.27999812,0.16003859,0.18639904,0.20927432,0.16428995
anodr/20051202_51616_0400_PP_1018.png,anodr,anodr,0,0,0.27170858,0.16521893,0.18695104,0.2087972,0.16732426
anodr/20051205_57651_0400_PP_52.png,anodr,anodr,0,0,0.31675208,0.14321263,0.18219887,0.20504235,0.15279405
anodr/20051205_57704_0400_PP_1167.png,anodr,anodr,0,0,0.3368718,0.13392353,0.17954725,0.20325167,0.14640573
anodr/20051205_57757_0400_PP_1100.png,anodr,anodr,0,0,0.3144573,0.14499122,0.18227819,0.2044465,0.15382677
anodr/20051205_57780_0400_PP_1102.png,anodr,anodr,0,0,0.31725305,0.14319688,0.18206903,0.2047497,0.15273128
anodr/20051205_57799_0400_PP_868.png,anodr,anodr,0,0,0.24135445,0.18242554,0.18897612,0.20968537,0.17755848
anodr/20051205_57809_0400_PP_1228.png,anodr,anodr,0,0,0.26964423,0.16699108,0.1870132,0.20811942,0.16823201
anodr/20051205_57838_0400_PP_859.png,anodr,anodr,0,0,0.38649386,0.11519154,0.17190158,0.19397359,0.1324395
anodr/20051205_57879_0400_PP_1254.png,anodr,anodr,0,0,0.36743233,0.12103806,0.17504975,0.1992534,0.13722642
anodr/20051205_57942_0400_PP_990.png,anodr,anodr,0,0,0.27961183,0.1620189,0.18611489,0.20722401,0.16503036
anodr/20051205_57988_0400_PP_1112.png,anodr,anodr,0,0,0.5953941,0.053755958,0.12951362,0.14429961,0.07703672
anodr/20051205_58037_0400_PP_835.png,anodr,anodr,0,0,0.47134998,0.083829425,0.15727167,0.18024921,0.107299685
anodr/20051205_58060_0400_PP_376.png,anodr,anodr,0,0,0.4379531,0.09476669,0.1637048,0.18682478,0.116750695
anodr/20051205_58080_0400_PP_1034.png,anodr,anodr,0,0,0.4295922,0.096839085,0.16530314,0.18957633,0.11868926
anodr/20051205_58091_0400_PP_292.png,anodr,anodr,0,0,0.40638396,0.10523175,0.16933566,0.19355488,0.12549375
anodr/20051205_58109_0400_PP_1311.png,anodr,anodr,0,0,0.2759268,0.16338779,0.18651281,0.20809983,0.16607282
anodr/20051205_58125_0400_PP_46.png,anodr,anodr,0,0,0.28074566,0.15939304,0.18637441,0.20952821,0.16395871
anodr/20051205_58150_0400_PP_393.png,anodr,anodr,0,0,0.4427792,0.092886984,0.16282101,0.18628852,0.11522437
anodr/20051205_58177_0400_PP_503.png,anodr,anodr,0,0,0.380363,0.11307938,0.17374639,0.20073666,0.13207461
anodr/20051205_58354_0400_PP_1282.png,anodr,anodr,0,0,0.40785354,0.107410684,0.16841711,0.18998726,0.12633136
anodr/20051205_58373_0400_PP_55.png,anodr,anodr,0,0,0.26571566,0.16908096,0.18732315,0.20835815,0.16952212
anodr/20051205_58409_0400_PP_985.png,anodr,anodr,0,0,0.411033,0.107195556,0.16821057,0.18744966,0.12611122
anodr/20051205_58431_0400_PP_493.png,anodr,anodr,0,0,0.4250479,0.10255654,0.16575612,0.18435648,0.12228297
anodr/20051205_58458_0400_PP_309.png,anodr,anodr,0,0,0.30743188,0.14804819,0.18322046,0.20534824,0.15595119
anodr/20051205_58502_0400_PP_482.png,anodr,anodr,0,0,0.35442463,0.12635869,0.17701893,0.20104985,0.14114785
anodr/20051205_58613_0400_PP_843.png,anodr,anodr,0,0,0.4572551,0.09099053,0.15977018,0.17922287,0.11276135
anodr/20051205_59240_0400_PP_301.png,anodr,anodr,0,0,0.3495649,0.12829009,0.17769101,0.2019283,0.14252566
anodr/20051205_59337_0400_PP_945.png,anodr,anodr,0,0,0.26592788,0.16824198,0.1874463,0.20916896,0.16921484
anodr/20051205_59351_0400_PP_332.png,anodr,anodr,0,0,0.26798037,0.16762596,0.18718755,0.20851003,0.16869612
anodr/20051205_59367_0400_PP_816.png,anodr,anodr,0,0,0.27484667,0.16124223,0.18717626,0.21127823,0.1654566
anodr/20051205_59379_0400_PP_842.png,anodr,anodr,0,0,0.38373357,0.111916244,0.17314193,0.20008971,0.13111861
anodr/20051205_59510_0400_PP_329.png,anodr,anodr,0,0,0.28241158,0.1597339,0.18599045,0.20803525,0.16382879
anodr/20051205_59538_0400_PP_534.png,anodr,anodr,0,0,0.29647133,0.15201317,0.18469845,0.20781459,0.15900248
anodr/20051205_59617_0400_PP_1000.png,anodr,anodr,0,0,0.26659957,0.16893661,0.18721223,0.20791642,0.16933516
anodr/20051205_59651_0400_PP_1164.png,anodr,anodr,0,0,0.2657523,0.16940144,0.18726918,0.20795746,0.16961968
anodr/20051205_59738_0400_PP_119.png,anodr,anodr,0,0,0.2855136,0.15610158,0.18611482,0.21019492,0.16207503
anodr/20051205_59754_0400_PP_880.png,anodr,anodr,0,0,0.2840056,0.15705937,0.18622041,0.2100767,0.16263793
anodr/20051205_59833_0400_PP_531.png,anodr,anodr,0,0,0.26685795,0.16859154,0.18721485,0.20815028,0.16918541
anodr/20051205_59858_0400_PP_523.png,anodr,anodr,0,0,0.42924732,0.100730464,0.16470768,0.18458374,0.12073079
anodr/20051205_59901_0400_PP_417.png,anodr,anodr,0,0,0.56612575,0.05981364,0.1364928,0.15387118,0.08369657
anodr/20051205_59923_0400_PP_1307.png,anodr,anodr,0,0,0.6044558,0.050778437,0.12716031,0.14344181,0.07416359
anodr/20051205_60093_0400_PP_1286.png,anodr,anodr,0,0,0.41164306,0.1047878,0.16822848,0.19063304,0.12470765
anodr/20051205_60119_0400_PP_451.png,anodr,anodr,0,0,0.50700694,0.07559585,0.14980485,0.16849208,0.09910031
anodr/20051213_61406_0100_PP_1027.png,anodr,anodr,0,0,0.28204408,0.15945502,0.1861152,0.20859969,0.163786
anodr/20051213_61802_0100_PP_408.png,anodr,anodr,0,0,0.27787116,0.16050816,0.1867407,0.2101252,0.16475472
anodr/20051213_61892_0100_PP_837.png,anodr,anodr,0,0,0.5555733,0.06325415,0.13901049,0.15524234,0.086919755
anodr/20051213_61951_0100_PP_983.png,anodr,anodr,0,0,0.55049986,0.06480907,0.14019921,0.1561034,0.088388376
anodr/20051213_62251_0100_PP_27.png,anodr,anodr,0,0,0.28398612,0.15845689,0.18592991,0.20847581,0.16315128
anodr/20051213_62314_0100_PP_1325.png,anodr,anodr,0,0,0.29380316,0.15383197,0.18488793,0.20742415,0.16005276
anodr/20051213_62518_0100_PP_821.png,anodr,anodr,0,0,0.4919939,0.08081478,0.15292351,0.1706265,0.103641264
anodr/20051213_62572_0100_PP_1176.png,anodr,anodr,0,0,0.4172428,0.10507617,0.16671199,0.18676494,0.12420405
anodr/20051214_40529_0100_PP_1120.png,anodr,anodr,0,0,0.26752713,0.16784151,0.18722996,0.20856248,0.16883884
anodr/20051214_40767_0100_PP_1039.png,anodr,anodr,0,0,0.27706075,0.16299859,0.18637972,0.20780265,0.16575834
anodr/20051214_40994_0100_PP_435.png,anodr,anodr,0,0,0.28936288,0.15338686,0.18590292,0.21082447,0.16052282
anodr/20051214_41055_0100_PP_41.png,anodr,anodr,0,0,0.28133857,0.15788223,0.18659778,0.21087757,0.16330378
