filename,pred_label,pred_index,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
20051021_39845_0100_PP_315.png,anodr,0,0.885620,0.046953,0.026342,0.020869,0.020217
20051021_39914_0100_PP_1352.png,anodr,0,0.879079,0.051137,0.028985,0.020634,0.020165
20051021_51418_0100_PP_18.png,anodr,0,0.816462,0.109690,0.034752,0.017381,0.021716
20051021_51476_0100_PP_150.png,anodr,0,0.836325,0.092108,0.032587,0.017734,0.021246
20051021_51936_0100_PP_1379.png,anodr,0,0.860820,0.063642,0.034370,0.020443,0.020725
20051021_51994_0100_PP_1283.png,anodr,0,0.870500,0.057381,0.031095,0.020613,0.020412
20051021_57798_0100_PP_1322.png,anodr,0,0.862068,0.069149,0.029383,0.018787,0.020613
20051021_57862_0100_PP_372.png,anodr,0,0.756136,0.163286,0.040904,0.016952,0.022722
20051021_57975_0100_PP_517.png,anodr,0,0.885908,0.046723,0.026132,0.020855,0.020382
20051021_58035_0100_PP_1138.png,anodr,0,0.886035,0.046832,0.025971,0.020797,0.020365
20051021_58388_0100_PP_1300.png,anodr,0,0.885606,0.045547,0.027177,0.021384,0.020285
20051021_58522_0100_PP_50.png,anodr,0,0.886616,0.045062,0.026643,0.021429,0.020249
20051109_57843_0400_PP_1109.png,anodr,0,0.862922,0.066834,0.030779,0.018972,0.020493
20051109_59969_0400_PP_1079.png,anodr,0,0.882379,0.048782,0.027639,0.021037,0.020162
20051109_60031_0400_PP_528.png,anodr,0,0.879939,0.051050,0.028162,0.020654,0.020195
20051109_60136_0400_PP_905.png,anodr,0,0.877001,0.053720,0.028747,0.020345,0.020187
20051110_33960_0400_PP_35.png,anodr,0,0.876596,0.054191,0.028622,0.020316,0.020276
20051110_34013_0400_PP_151.png,anodr,0,0.877224,0.053688,0.028586,0.020291,0.020212
20051110_35239_0400_PP_836.png,anodr,0,0.890086,0.042784,0.025213,0.021618,0.020299
20051110_35279_0400_PP_1033.png,anodr,0,0.883170,0.048446,0.027235,0.020790,0.020358
20051110_35332_0400_PP_497.png,anodr,0,0.877002,0.052881,0.029286,0.020665,0.020167
20051110_37992_0400_PP_1043.png,anodr,0,0.874983,0.054488,0.029853,0.020239,0.020437
20051110_38111_0400_PP_429.png,anodr,0,0.881766,0.049797,0.027472,0.020737,0.020227
20051110_38156_0400_PP_477.png,anodr,0,0.842701,0.083113,0.034698,0.018329,0.021159
20051110_38280_0400_PP_83.png,anodr,0,0.872909,0.058214,0.028823,0.019685,0.020369
20051110_38313_0400_PP_1041.png,anodr,0,0.882671,0.047187,0.028596,0.021396,0.020149
20051110_38352_0400_PP_934.png,anodr,0,0.888155,0.043677,0.026186,0.021698,0.020284
20051110_38472_0400_PP_1127.png,anodr,0,0.866899,0.062706,0.030516,0.019492,0.020388
20051110_38507_0400_PP_1190.png,bmilddr,1,0.126275,0.773908,0.055219,0.017435,0.027163
20051116_43388_0400_PP_344.png,anodr,0,0.877811,0.053812,0.028025,0.020107,0.020245
20051116_43585_0400_PP_950.png,anodr,0,0.878484,0.052831,0.028115,0.020340,0.020231
20051116_43710_0400_PP_95.png,anodr,0,0.861706,0.064569,0.033298,0.019661,0.020766
20051116_43721_0400_PP_363.png,anodr,0,0.836684,0.082429,0.040276,0.018979,0.021632
20051116_43785_0400_PP_445.png,anodr,0,0.877382,0.052453,0.029213,0.020796,0.020156
20051116_43801_0400_PP_325.png,anodr,0,0.882553,0.048908,0.027363,0.021000,0.020176
20051116_44648_0400_PP_1036.png,anodr,0,0.878325,0.050991,0.028960,0.021229,0.020495
20051117_37042_0400_PP_1119.png,anodr,0,0.787426,0.133013,0.039530,0.017670,0.022359
20051117_37051_0400_PP_1136.png,bmilddr,1,0.335210,0.573003,0.052088,0.015816,0.023883
20051117_37078_0400_PP_559.png,cmoderatedr,2,0.146929,0.272231,0.523204,0.022412,0.035224
20051117_37100_0400_PP_1083.png,bmilddr,1,0.291355,0.400380,0.254995,0.018928,0.034342
20051117_37130_0400_PP_938.png,anodr,0,0.873484,0.057035,0.029268,0.019930,0.020283
20051117_37155_0400_PP_84.png,bmilddr,1,0.092420,0.558588,0.287817,0.020829,0.040346
20051117_37185_0400_PP_404.png,anodr,0,0.879646,0.050337,0.028792,0.021116,0.020110
20051117_37321_0400_PP_947.png,anodr,0,0.879665,0.052073,0.027716,0.020347,0.020199
20051130_53586_0400_PP_1121.png,bmilddr,1,0.147547,0.760365,0.050103,0.016619,0.025366
20051130_53623_0400_PP_894.png,anodr,0,0.874744,0.053910,0.030702,0.020273,0.020372
20051130_53663_0400_PP_510.png,anodr,0,0.879831,0.050391,0.028756,0.020712,0.020311
20051130_53991_0400_PP_277.png,anodr,0,0.883568,0.048444,0.026956,0.020881,0.020150
20051130_54030_0400_PP_946.png,anodr,0,0.887901,0.044325,0.025899,0.021586,0.020288
20051130_54077_0400_PP_1117.png,anodr,0,0.880271,0.051221,0.027885,0.020421,0.020203
20051130_54121_0400_PP_1281.png,anodr,0,0.869299,0.061438,0.029500,0.019299,0.020464
20051130_54257_0400_PP_506.png,anodr,0,0.882091,0.050369,0.026833,0.020423,0.020284
20051130_54301_0400_PP_93.png,anodr,0,0.804283,0.120425,0.036176,0.017088,0.022028
20051130_54323_0400_PP_978.png,anodr,0,0.862479,0.064935,0.032129,0.019814,0.020643
20051130_54476_0400_PP_394.png,anodr,0,0.886933,0.045244,0.026368,0.021229,0.020227
20051130_54498_0400_PP_1217.png,anodr,0,0.885901,0.045830,0.026752,0.021225,0.020292
20051130_54595_0400_PP_940.png,bmilddr,1,0.133526,0.728386,0.092119,0.017113,0.028856
20051130_54802_0400_PP_550.png,bmilddr,1,0.327128,0.367979,0.250450,0.019540,0.034902
20051130_54846_0400_PP_289.png,anodr,0,0.864380,0.060667,0.033977,0.020328,0.020648
20051130_54943_0400_PP_1044.png,anodr,0,0.888587,0.044089,0.025667,0.021372,0.020284
20051130_54956_0400_PP_875.png,anodr,0,0.889334,0.043241,0.025513,0.021600,0.020311
20051130_55004_0400_PP_1259.png,anodr,0,0.883561,0.047489,0.027448,0.021293,0.020209
20051130_55012_0400_PP_865.png,anodr,0,0.882291,0.049473,0.027155,0.020871,0.020210
20051130_55037_0400_PP_443.png,anodr,0,0.853871,0.069757,0.035816,0.019387,0.021169
20051130_55048_0400_PP_921.png,anodr,0,0.888167,0.044181,0.025919,0.021488,0.020245
20051130_55074_0400_PP_986.png,anodr,0,0.866358,0.061294,0.031929,0.019845,0.020575
20051130_55086_0400_PP_1152.png,anodr,0,0.881114,0.050289,0.027492,0.020823,0.020281
20051130_55107_0400_PP_316.png,anodr,0,0.883327,0.048537,0.027107,0.020835,0.020194
20051130_55160_0400_PP_1182.png,anodr,0,0.879140,0.051872,0.028357,0.020474,0.020157
20051130_55269_0400_PP_820.png,anodr,0,0.870399,0.058903,0.030312,0.019976,0.020410
20051130_55311_0400_PP_896.png,anodr,0,0.878465,0.054116,0.027183,0.019926,0.020309
20051130_55323_0400_PP_883.png,anodr,0,0.857369,0.072072,0.031093,0.018703,0.020763
20051130_55381_0400_PP_504.png,anodr,0,0.884903,0.046755,0.026839,0.021263,0.020240
20051130_55393_0400_PP_1251.png,anodr,0,0.876697,0.053414,0.029233,0.020457,0.020199
20051130_58716_0400_PP_355.png,anodr,0,0.530791,0.263017,0.155415,0.019851,0.030926
20051130_58824_0400_PP_1181.png,anodr,0,0.765010,0.128535,0.063103,0.018929,0.024424
20051130_58874_0400_PP_1359.png,anodr,0,0.872210,0.055252,0.031431,0.020774,0.020333
20051130_58888_0400_PP_284.png,bmilddr,1,0.361117,0.547421,0.051973,0.015484,0.024005
20051130_58962_0400_PP_973.png,anodr,0,0.880114,0.050638,0.028057,0.020922,0.020268
20051130_58998_0400_PP_543.png,anodr,0,0.871915,0.054465,0.032165,0.020828,0.020626
20051130_59029_0400_PP_270.png,anodr,0,0.883059,0.047190,0.028055,0.021260,0.020436
20051130_59186_0400_PP_350.png,anodr,0,0.882269,0.049471,0.027341,0.020749,0.020170
20051130_59284_0400_PP_853.png,anodr,0,0.879075,0.052862,0.027644,0.020234,0.020185
20051130_59374_0400_PP_410.png,anodr,0,0.887899,0.043851,0.026140,0.021841,0.020269
20051130_59404_0400_PP_392.png,anodr,0,0.864514,0.065623,0.030033,0.019118,0.020712
20051130_59457_0400_PP_1053.png,anodr,0,0.873204,0.058412,0.028511,0.019557,0.020316
20051130_59464_0400_PP_1141.png,anodr,0,0.886271,0.045911,0.026233,0.021275,0.020311
20051130_59749_0400_PP_965.png,anodr,0,0.885088,0.047687,0.026185,0.020815,0.020224
20051130_59775_0400_PP_1224.png,anodr,0,0.883211,0.048353,0.027210,0.020975,0.020250
20051130_59793_0400_PP_926.png,anodr,0,0.878384,0.052122,0.028778,0.020517,0.020199
20051130_59802_0400_PP_430.png,anodr,0,0.872920,0.057663,0.029306,0.019781,0.020330
20051130_59850_0400_PP_36.png,anodr,0,0.885997,0.046534,0.026173,0.021021,0.020275
20051130_59869_0400_PP_520.png,anodr,0,0.885777,0.047451,0.025774,0.020609,0.020389
20051130_59964_0400_PP_312.png,anodr,0,0.879998,0.050963,0.028136,0.020716,0.020187
20051130_59993_0400_PP_439.png,cmoderatedr,2,0.039772,0.134677,0.765986,0.025010,0.034554
20051130_60040_0400_PP_1355.png,anodr,0,0.887045,0.045878,0.025672,0.021087,0.020318
20051130_60066_0400_PP_1170.png,anodr,0,0.883659,0.048213,0.026802,0.021006,0.020320
20051130_60186_0400_PP_1365.png,anodr,0,0.876852,0.054010,0.028574,0.020322,0.020242
20051130_60234_0400_PP_453.png,anodr,0,0.876848,0.054039,0.028588,0.020302,0.020223
20051130_60448_0400_PP_860.png,anodr,0,0.872808,0.053938,0.031916,0.020911,0.020426
20051130_60490_0400_PP_828.png,anodr,0,0.877000,0.051426,0.030378,0.020970,0.020226
20051130_60532_0400_PP_1052.png,anodr,0,0.876711,0.052525,0.029722,0.020841,0.020200
20051130_60562_0400_PP_121.png,bmilddr,1,0.170649,0.723739,0.063673,0.016162,0.025777
20051130_60601_0400_PP_146.png,anodr,0,0.882580,0.049284,0.027164,0.020736,0.020236
20051130_60630_0400_PP_60.png,anodr,0,0.884889,0.047173,0.026721,0.021056,0.020160
20051130_60691_0400_PP_939.png,anodr,0,0.832318,0.088673,0.038343,0.018935,0.021730
20051130_60715_0400_PP_555.png,anodr,0,0.802370,0.112365,0.044132,0.018505,0.022629
20051130_60740_0400_PP_1166.png,anodr,0,0.877262,0.051338,0.030062,0.021224,0.020114
20051130_60794_0400_PP_280.png,anodr,0,0.866194,0.061230,0.031907,0.019977,0.020692
20051130_60822_0400_PP_980.png,anodr,0,0.878608,0.052568,0.028188,0.020362,0.020273
20051201_37312_0400_PP_1333.png,anodr,0,0.857969,0.067292,0.034256,0.019787,0.020696
20051201_37337_0400_PP_839.png,anodr,0,0.848996,0.076942,0.033964,0.018885,0.021213
20051201_37382_0400_PP_1350.png,anodr,0,0.886428,0.046437,0.026020,0.020949,0.020166
20051201_37390_0400_PP_833.png,anodr,0,0.881129,0.051525,0.026961,0.020144,0.020242
20051201_37409_0400_PP_1340.png,anodr,0,0.874586,0.055242,0.029535,0.020349,0.020289
20051201_37462_0400_PP_357.png,anodr,0,0.817552,0.106197,0.036755,0.017730,0.021766
20051201_37534_0400_PP_906.png,anodr,0,0.868329,0.059904,0.031322,0.020144,0.020302
20051201_37557_0400_PP_1336.png,anodr,0,0.870830,0.057564,0.030985,0.020340,0.020281
20051201_38041_0400_PP_1312.png,anodr,0,0.884193,0.047451,0.027041,0.021101,0.020214
20051201_38081_0400_PP_963.png,anodr,0,0.882803,0.049239,0.026907,0.020721,0.020330
20051201_38103_0400_PP_81.png,anodr,0,0.870104,0.059975,0.029643,0.019775,0.020503
20051201_38137_0400_PP_391.png,anodr,0,0.878038,0.051948,0.029092,0.020791,0.020132
20051201_38155_0400_PP_112.png,cmoderatedr,2,0.067280,0.190219,0.684336,0.023693,0.034473
20051201_38164_0400_PP_881.png,bmilddr,1,0.198465,0.600955,0.151908,0.017316,0.031356
20051201_38199_0400_PP_1329.png,anodr,0,0.745578,0.162904,0.049951,0.017810,0.023757
20051201_38211_0400_PP_1174.png,anodr,0,0.873704,0.055721,0.030116,0.020288,0.020170
20051201_38246_0400_PP_1063.png,anodr,0,0.884115,0.048530,0.026503,0.020610,0.020241
20051201_38262_0400_PP_335.png,anodr,0,0.876225,0.054057,0.029103,0.020367,0.020248
20051201_38280_0400_PP_1103.png,anodr,0,0.887228,0.045475,0.025740,0.021215,0.020342
20051201_38291_0400_PP_468.png,anodr,0,0.888217,0.044422,0.025481,0.021405,0.020475
20051201_38321_0400_PP_903.png,anodr,0,0.856043,0.069585,0.034129,0.019532,0.020711
20051201_38349_0400_PP_892.png,anodr,0,0.857378,0.070498,0.032347,0.019053,0.020723
20051201_38466_0400_PP_572.png,anodr,0,0.874410,0.056887,0.028259,0.019990,0.020454
20051201_38475_0400_PP_560.png,anodr,0,0.888426,0.043435,0.025990,0.021918,0.020231
20051202_37162_0400_PP_29.png,bmilddr,1,0.089512,0.768843,0.088006,0.019494,0.034145
20051202_51599_0400_PP_966.png,anodr,0,0.865899,0.063457,0.030615,0.019546,0.020484
20051202_51616_0400_PP_1018.png,anodr,0,0.874830,0.056427,0.028564,0.019825,0.020354
20051205_57651_0400_PP_52.png,anodr,0,0.884321,0.048515,0.026303,0.020615,0.020246
20051205_57704_0400_PP_1167.png,anodr,0,0.883960,0.048448,0.026706,0.020687,0.020198
20051205_57757_0400_PP_1100.png,anodr,0,0.853735,0.072951,0.033493,0.019065,0.020756
20051205_57780_0400_PP_1102.png,anodr,0,0.782667,0.135279,0.041928,0.017684,0.022442
20051205_57799_0400_PP_868.png,bmilddr,1,0.096637,0.788654,0.063485,0.019099,0.032125
20051205_57809_0400_PP_1228.png,anodr,0,0.852741,0.074375,0.033097,0.018913,0.020874
20051205_57838_0400_PP_859.png,anodr,0,0.883441,0.048715,0.026874,0.020655,0.020315
20051205_57879_0400_PP_1254.png,anodr,0,0.888160,0.044729,0.025517,0.021299,0.020294
20051205_57942_0400_PP_990.png,anodr,0,0.887962,0.044714,0.025749,0.021316,0.020260
20051205_57988_0400_PP_1112.png,anodr,0,0.888719,0.044236,0.025384,0.021334,0.020327
20051205_58037_0400_PP_835.png,anodr,0,0.879614,0.051726,0.028028,0.020366,0.020267
20051205_58060_0400_PP_376.png,anodr,0,0.881496,0.049922,0.027652,0.020610,0.020320
20051205_58080_0400_PP_1034.png,anodr,0,0.631503,0.231637,0.090711,0.018321,0.027828
20051205_58091_0400_PP_292.png,anodr,0,0.850618,0.072154,0.036722,0.019541,0.020965
20051205_58109_0400_PP_1311.png,anodr,0,0.881716,0.051138,0.026665,0.020216,0.020266
20051205_58125_0400_PP_46.png,bmilddr,1,0.240118,0.679373,0.042136,0.014922,0.023452
20051205_58150_0400_PP_393.png,anodr,0,0.889182,0.043541,0.025360,0.021639,0.020278
20051205_58177_0400_PP_503.png,anodr,0,0.812915,0.114287,0.034098,0.017120,0.021579
20051205_58354_0400_PP_1282.png,anodr,0,0.886452,0.046331,0.025869,0.021073,0.020275
20051205_58373_0400_PP_55.png,anodr,0,0.873003,0.057192,0.029438,0.020114,0.020252
20051205_58409_0400_PP_985.png,anodr,0,0.872198,0.057010,0.030345,0.020194,0.020253
20051205_58431_0400_PP_493.png,anodr,0,0.876868,0.053960,0.028687,0.020203,0.020282
20051205_58458_0400_PP_309.png,anodr,0,0.884058,0.047839,0.026919,0.020975,0.020210
20051205_58502_0400_PP_482.png,anodr,0,0.877290,0.053605,0.028659,0.020292,0.020154
20051205_58613_0400_PP_843.png,anodr,0,0.882078,0.049509,0.027415,0.020724,0.020274
20051205_59240_0400_PP_301.png,anodr,0,0.881632,0.050451,0.027241,0.020452,0.020224
20051205_59337_0400_PP_945.png,anodr,0,0.878366,0.052663,0.028276,0.020397,0.020297
20051205_59351_0400_PP_332.png,anodr,0,0.886450,0.045903,0.026225,0.021196,0.020226
20051205_59367_0400_PP_816.png,anodr,0,0.773349,0.133342,0.051761,0.018081,0.023467
20051205_59379_0400_PP_842.png,anodr,0,0.888842,0.043482,0.025724,0.021652,0.020300
20051205_59510_0400_PP_329.png,anodr,0,0.861467,0.067508,0.031364,0.018921,0.020740
20051205_59538_0400_PP_534.png,bmilddr,1,0.169226,0.743384,0.046513,0.015810,0.025067
20051205_59617_0400_PP_1000.png,anodr,0,0.881907,0.050740,0.026853,0.020319,0.020181
20051205_59651_0400_PP_1164.png,anodr,0,0.874524,0.056967,0.028499,0.019683,0.020327
20051205_59738_0400_PP_119.png,anodr,0,0.887271,0.044936,0.026096,0.021403,0.020294
20051205_59754_0400_PP_880.png,anodr,0,0.884821,0.047871,0.026202,0.020789,0.020317
20051205_59833_0400_PP_531.png,anodr,0,0.875277,0.055126,0.029185,0.020186,0.020226
20051205_59858_0400_PP_523.png,anodr,0,0.873402,0.056794,0.029380,0.020084,0.020341
20051205_59901_0400_PP_417.png,anodr,0,0.884162,0.048491,0.026453,0.020632,0.020262
20051205_59923_0400_PP_1307.png,anodr,0,0.889607,0.043509,0.025028,0.021460,0.020397
20051205_60093_0400_PP_1286.png,anodr,0,0.891233,0.041780,0.024697,0.021816,0.020474
20051205_60119_0400_PP_451.png,anodr,0,0.887646,0.044453,0.026031,0.021538,0.020332
20051213_61406_0100_PP_1027.png,anodr,0,0.773030,0.145888,0.041089,0.017212,0.022780
20051213_61802_0100_PP_408.png,bmilddr,1,0.345570,0.574778,0.041373,0.014992,0.023288
20051213_61892_0100_PP_837.png,anodr,0,0.886895,0.045280,0.026225,0.021373,0.020226
20051213_61951_0100_PP_983.png,anodr,0,0.888520,0.043743,0.025891,0.021623,0.020223
20051213_62251_0100_PP_27.png,anodr,0,0.878973,0.051832,0.028282,0.020631,0.020282
20051213_62314_0100_PP_1325.png,anodr,0,0.881029,0.049595,0.027950,0.021067,0.020359
20051213_62518_0100_PP_821.png,anodr,0,0.886247,0.045915,0.026463,0.021233,0.020142
20051213_62572_0100_PP_1176.png,anodr,0,0.887982,0.044145,0.026002,0.021609,0.020261
20051214_40529_0100_PP_1120.png,anodr,0,0.883900,0.047166,0.027579,0.021197,0.020158
20051214_40767_0100_PP_1039.png,anodr,0,0.877485,0.052269,0.029230,0.020798,0.020218
20051214_40994_0100_PP_435.png,anodr,0,0.883903,0.048569,0.026536,0.020727,0.020266
20051214_41055_0100_PP_41.png,anodr,0,0.885175,0.047474,0.026187,0.020838,0.020325
20051214_42133_0100_PP_462.png,anodr,0,0.868369,0.061170,0.030419,0.019640,0.020402
20051214_42197_0100_PP_1288.png,anodr,0,0.877527,0.053126,0.028582,0.020457,0.020308
20051214_42323_0100_PP_845.png,anodr,0,0.876113,0.056330,0.027618,0.019565,0.020374
20051214_42363_0100_PP_42.png,anodr,0,0.882208,0.050525,0.026614,0.020326,0.020326
20051214_51178_0100_PP_1380.png,anodr,0,0.885577,0.046569,0.026456,0.021113,0.020285
20051214_51211_0100_PP_511.png,anodr,0,0.886800,0.046022,0.025867,0.020999,0.020313
20051214_51308_0100_PP_1342.png,anodr,0,0.881999,0.048263,0.028310,0.021235,0.020193
20051214_51342_0100_PP_970.png,anodr,0,0.883201,0.047854,0.027625,0.021139,0.020181
20051214_51442_0100_PP_28.png,anodr,0,0.871917,0.057121,0.030528,0.020168,0.020267
20051214_51469_0100_PP_1060.png,anodr,0,0.778089,0.124380,0.054577,0.018806,0.024148
20051214_56242_0100_PP_337.png,cmoderatedr,2,0.053462,0.126076,0.765551,0.024015,0.030896
20051214_56392_0100_PP_1037.png,anodr,0,0.891673,0.041582,0.024649,0.021742,0.020355
20051214_56438_0100_PP_22.png,anodr,0,0.889709,0.043259,0.025190,0.021462,0.020379
20051214_56636_0100_PP_128.png,anodr,0,0.877125,0.053481,0.028737,0.020448,0.020209
20051214_56688_0100_PP_120.png,anodr,0,0.859834,0.040372,0.009702,0.028740,0.061350
20051214_57761_0100_PP_356.png,anodr,0,0.862893,0.062802,0.033295,0.020194,0.020815
20051214_57817_0100_PP_876.png,anodr,0,0.869492,0.059911,0.030132,0.019916,0.020549
20051216_43913_0200_PP_1367.png,anodr,0,0.887925,0.045217,0.025411,0.021149,0.020299
20051216_44066_0200_PP_426.png,anodr,0,0.812825,0.099720,0.046738,0.018455,0.022262
20051216_44092_0200_PP_1090.png,cmoderatedr,2,0.071034,0.404999,0.461621,0.021214,0.041132
20051216_44221_0200_PP_548.png,anodr,0,0.890566,0.043022,0.024714,0.021378,0.020320
20051216_44252_0200_PP_952.png,anodr,0,0.889343,0.044127,0.025045,0.021224,0.020262
20051216_44398_0200_PP_1235.png,anodr,0,0.888553,0.044651,0.025330,0.021164,0.020303
20051216_44420_0200_PP_379.png,anodr,0,0.886275,0.046739,0.025851,0.020864,0.020271
20051216_44635_0200_PP_415.png,anodr,0,0.890268,0.043701,0.024466,0.021163,0.020402
20051216_44660_0200_PP_888.png,anodr,0,0.882290,0.050740,0.026423,0.020269,0.020279
20051216_44811_0200_PP_567.png,anodr,0,0.890449,0.042801,0.024820,0.021543,0.020386
20051216_44832_0200_PP_1082.png,anodr,0,0.891227,0.042216,0.024540,0.021583,0.020434
20051216_45076_0200_PP_818.png,anodr,0,0.873860,0.057133,0.028855,0.019899,0.020252
20051216_45499_0200_PP_1071.png,anodr,0,0.892880,0.040377,0.024299,0.022071,0.020372
20051216_45781_0200_PP_320.png,anodr,0,0.879557,0.051892,0.027930,0.020444,0.020176
20051216_45873_0200_PP_832.png,anodr,0,0.890924,0.042522,0.024640,0.021597,0.020318
20051216_45992_0200_PP_341.png,anodr,0,0.882217,0.049680,0.027179,0.020647,0.020277
20051216_46018_0200_PP_1216.png,anodr,0,0.879927,0.052386,0.027188,0.020175,0.020323
20051216_46183_0200_PP_1204.png,anodr,0,0.887495,0.045756,0.025436,0.021015,0.020299
20051216_47514_0200_PP_110.png,anodr,0,0.884908,0.047686,0.026423,0.020811,0.020171
20051216_47536_0200_PP_1339.png,anodr,0,0.887597,0.045106,0.025839,0.021244,0.020212
20060407_38711_0200_PP_283.png,anodr,0,0.854173,0.069552,0.035689,0.019738,0.020848
20060407_38970_0200_PP_1111.png,anodr,0,0.867052,0.061122,0.031536,0.019919,0.020371
20060407_39155_0200_PP_855.png,anodr,0,0.894103,0.039583,0.023653,0.022101,0.020560
20060407_39184_0200_PP_373.png,anodr,0,0.893092,0.040332,0.024045,0.022033,0.020497
20060407_39306_0200_PP_1074.png,anodr,0,0.891687,0.041537,0.024577,0.021785,0.020415
20060407_39328_0200_PP_893.png,anodr,0,0.887720,0.044794,0.025906,0.021206,0.020374
20060407_39435_0200_PP_1214.png,anodr,0,0.850056,0.070161,0.038030,0.020326,0.021427
20060407_39546_0200_PP_545.png,anodr,0,0.889432,0.043399,0.025281,0.021624,0.020264
20060407_39567_0200_PP_1168.png,anodr,0,0.886757,0.045684,0.025979,0.021307,0.020272
20060407_39687_0200_PP_101.png,anodr,0,0.868375,0.063105,0.029040,0.018998,0.020482
20060407_39761_0200_PP_518.png,anodr,0,0.890040,0.043360,0.024906,0.021386,0.020308
20060407_39780_0200_PP_1006.png,anodr,0,0.888357,0.044652,0.025349,0.021304,0.020339
20060407_40740_0200_PP_314.png,anodr,0,0.887167,0.045649,0.025802,0.021110,0.020272
20060407_40761_0200_PP_282.png,anodr,0,0.885722,0.046736,0.026370,0.020953,0.020219
20060407_41149_0200_PP_26.png,anodr,0,0.882238,0.048226,0.028290,0.020809,0.020437
20060407_41177_0200_PP_1104.png,anodr,0,0.494222,0.290396,0.165746,0.018501,0.031135
20060407_41312_0200_PP_895.png,anodr,0,0.891830,0.041747,0.024413,0.021661,0.020348
20060407_41980_0200_PP_1347.png,anodr,0,0.887172,0.045594,0.025789,0.021193,0.020252
20060407_42099_0200_PP_77.png,anodr,0,0.888420,0.044486,0.025624,0.021327,0.020142
20060407_42133_0200_PP_488.png,anodr,0,0.883383,0.048861,0.026806,0.020735,0.020215
20060407_42290_0200_PP_1107.png,anodr,0,0.892753,0.040219,0.024355,0.022154,0.020519
20060407_42308_0200_PP_1278.png,anodr,0,0.893844,0.039799,0.023669,0.022073,0.020615
20060407_43223_0200_PP_47.png,anodr,0,0.643774,0.210436,0.098726,0.018916,0.028148
20060407_43258_0200_PP_118.png,anodr,0,0.886462,0.045943,0.026200,0.021238,0.020157
20060407_43594_0200_PP_140.png,anodr,0,0.890020,0.043838,0.024627,0.021178,0.020337
20060407_43618_0200_PP_867.png,anodr,0,0.887581,0.046007,0.025277,0.020874,0.020261
20060407_43726_0200_PP_1128.png,anodr,0,0.888933,0.044263,0.025205,0.021297,0.020302
20060407_43746_0200_PP_1058.png,anodr,0,0.887914,0.045688,0.025188,0.020861,0.020348
20060407_43834_0200_PP_1162.png,anodr,0,0.885627,0.046492,0.026587,0.021156,0.020138
20060407_43856_0200_PP_862.png,anodr,0,0.881371,0.050593,0.027380,0.020526,0.020129
20060407_44042_0200_PP_1047.png,anodr,0,0.891172,0.042384,0.024491,0.021560,0.020393
