filename,pred_label,pred_index,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
6d4f6c9a8406.png,anodr,0,0.887508,0.046716,0.024786,0.020730,0.020260
6d5a8362dd1e.png,anodr,0,0.893760,0.038783,0.023899,0.023085,0.020472
6d9effbcde78.png,anodr,0,0.893712,0.039677,0.023840,0.022330,0.020441
6dc0281f11e3.png,anodr,0,0.878126,0.054533,0.027279,0.019938,0.020124
6df8b7b6e837.png,anodr,0,0.882401,0.049340,0.027119,0.020997,0.020143
6e0f78e188ff.png,anodr,0,0.894076,0.039073,0.023699,0.022713,0.020440
6e1db8711879.png,anodr,0,0.890739,0.043617,0.024217,0.021133,0.020294
6fbaaf8eb67a.png,anodr,0,0.852920,0.078832,0.029630,0.017963,0.020655
7131bf4c9e6f.png,bmilddr,1,0.373359,0.548029,0.040462,0.015039,0.023111
726dff37edc0.png,anodr,0,0.879946,0.054736,0.025642,0.019403,0.020274
735836b1ffa6.png,bmilddr,1,0.059669,0.679214,0.181962,0.026882,0.052273
737ef6226677.png,anodr,0,0.886385,0.047927,0.025071,0.020443,0.020175
73d40ce06a67.png,anodr,0,0.888376,0.045611,0.024908,0.020954,0.020151
73ef3c3dcbe4.png,anodr,0,0.888518,0.043871,0.025778,0.021728,0.020105
74211a2b6dcf.png,anodr,0,0.895935,0.037820,0.022771,0.022760,0.020713
74898f372d2b.png,anodr,0,0.890637,0.040661,0.025451,0.022960,0.020291
757e39293591.png,anodr,0,0.877932,0.052827,0.028429,0.020387,0.020426
75a071608ea6.png,anodr,0,0.890832,0.043825,0.023973,0.021094,0.020276
76516f828d88.png,anodr,0,0.885507,0.047789,0.025905,0.020724,0.020076
76bc31e0d3be.png,anodr,0,0.894087,0.039679,0.023561,0.022274,0.020400
76cab26493f1.png,anodr,0,0.881797,0.052668,0.025645,0.019673,0.020218
76cb010f7aa0.png,anodr,0,0.892005,0.041842,0.024193,0.021707,0.020253
780f9c237c56.png,anodr,0,0.882008,0.051027,0.026608,0.020262,0.020095
7831ce1d895e.png,anodr,0,0.889262,0.044469,0.024908,0.021160,0.020201
789f0ec1eab8.png,anodr,0,0.881420,0.052317,0.026217,0.019857,0.020190
79ade634c633.png,anodr,0,0.888326,0.044803,0.025484,0.021324,0.020062
7a06ea127e02.png,anodr,0,0.886676,0.047720,0.024933,0.020469,0.020201
7a12f49e29df.png,anodr,0,0.886828,0.042956,0.027335,0.022706,0.020175
7a9f45fdf29b.png,anodr,0,0.889745,0.044634,0.024392,0.021007,0.020222
7aabd768abff.png,anodr,0,0.887310,0.045412,0.025932,0.021258,0.020088
7ad0c4975890.png,bmilddr,1,0.095970,0.800025,0.049740,0.019507,0.034758
7af4d8704032.png,anodr,0,0.890794,0.043973,0.023937,0.021011,0.020285
7b691d9ced34.png,anodr,0,0.885317,0.047190,0.025924,0.021211,0.020358
7b9d519cbd66.png,anodr,0,0.892625,0.040593,0.024316,0.022129,0.020337
7ba6b23c4b46.png,anodr,0,0.886809,0.047443,0.025071,0.020512,0.020165
7bc00e58d419.png,anodr,0,0.884955,0.048603,0.025712,0.020370,0.020360
7da558d92100.png,anodr,0,0.891761,0.041969,0.024388,0.021744,0.020139
7ec0e61a7e29.png,anodr,0,0.886853,0.047315,0.025023,0.020574,0.020235
7f1f3269f546.png,anodr,0,0.888372,0.045611,0.024883,0.020933,0.020200
7fc3a8bb40de.png,anodr,0,0.886929,0.047592,0.024867,0.020435,0.020177
7fe7309d0b4f.png,anodr,0,0.889527,0.044711,0.024434,0.021043,0.020286
810ed108f5b7.png,anodr,0,0.894614,0.039819,0.023220,0.021985,0.020362
81914ceb4e74.png,anodr,0,0.886744,0.047585,0.024947,0.020551,0.020173
8329e80c10ac.png,anodr,0,0.888809,0.045511,0.024617,0.020862,0.020200
837acf120946.png,anodr,0,0.887087,0.047638,0.024666,0.020339,0.020270
83a63c4a3e4a.png,anodr,0,0.887820,0.046448,0.024868,0.020677,0.020188
83d81ba5959c.png,anodr,0,0.892524,0.040981,0.024230,0.022019,0.020245
83fda7c0500b.png,anodr,0,0.890428,0.042493,0.025014,0.021818,0.020247
840a06a9c690.png,anodr,0,0.889319,0.045582,0.024096,0.020732,0.020271
847b04287c9c.png,anodr,0,0.885907,0.048165,0.025254,0.020452,0.020223
84b88e8d3bca.png,anodr,0,0.884008,0.050509,0.025348,0.019954,0.020180
851e40a21f81.png,bmilddr,1,0.293283,0.473959,0.183532,0.016815,0.032411
8650d32f4a9e.png,anodr,0,0.893293,0.040952,0.023690,0.021802,0.020263
8693ab1fd2be.png,anodr,0,0.865637,0.068026,0.027381,0.018338,0.020618
875d2ffcbf47.png,anodr,0,0.888693,0.045789,0.024602,0.020737,0.020178
876deb29f000.png,anodr,0,0.882497,0.052025,0.025566,0.019688,0.020224
87b671c6d4c5.png,anodr,0,0.887097,0.046834,0.025276,0.020700,0.020093
883c6a184f16.png,anodr,0,0.887293,0.046801,0.024975,0.020745,0.020186
883ddb650967.png,anodr,0,0.884459,0.050394,0.024992,0.019926,0.020230
88e5051f65bd.png,anodr,0,0.895123,0.039396,0.023008,0.022040,0.020433
8af50c9d0a86.png,anodr,0,0.889811,0.043006,0.025205,0.021824,0.020154
8b079e79035f.png,anodr,0,0.886180,0.047557,0.025610,0.020679,0.019974
8bf2d925dc0c.png,anodr,0,0.888851,0.045364,0.024679,0.020945,0.020162
8c4ceddeb1c6.png,anodr,0,0.890281,0.044238,0.024158,0.021040,0.020283
8d13c46e7d75.png,bmilddr,1,0.343884,0.501326,0.109190,0.016162,0.029438
8d4ff745a409.png,anodr,0,0.890268,0.044297,0.024122,0.021040,0.020273
8e6df9eedcd8.png,anodr,0,0.896006,0.036928,0.023064,0.023347,0.020654
8e76054f0831.png,anodr,0,0.890780,0.043502,0.024266,0.021217,0.020235
8f06ca4642bd.png,anodr,0,0.893427,0.040619,0.023728,0.021891,0.020335
8f14bca04b47.png,anodr,0,0.892349,0.041446,0.024190,0.021822,0.020192
8fbb2ca39911.png,anodr,0,0.874486,0.056864,0.028763,0.019778,0.020109
90a9a41eec6d.png,anodr,0,0.877275,0.057174,0.026170,0.019118,0.020262
90bde2ff8953.png,anodr,0,0.886573,0.048336,0.024604,0.020248,0.020238
912fbe06407e.png,anodr,0,0.889785,0.044517,0.024417,0.021069,0.020213
916915f01e17.png,anodr,0,0.886006,0.047915,0.025418,0.020554,0.020107
91b7a4179ecf.png,anodr,0,0.882876,0.051690,0.025477,0.019754,0.020203
9274e75dc4d5.png,anodr,0,0.885788,0.047967,0.025424,0.020649,0.020171
92e3d608fd3c.png,anodr,0,0.888016,0.046026,0.024873,0.020823,0.020261
92fcf50b3562.png,anodr,0,0.892718,0.041000,0.024106,0.021916,0.020260
93802d1e3c41.png,anodr,0,0.885031,0.048794,0.025639,0.020431,0.020105
94076a9fb9b5.png,anodr,0,0.886170,0.047548,0.025423,0.020719,0.020140
946545473380.png,anodr,0,0.888234,0.045493,0.025111,0.021053,0.020109
949710bead24.png,anodr,0,0.888059,0.046330,0.024705,0.020723,0.020183
94b9ccc73bb9.png,anodr,0,0.892828,0.041146,0.023840,0.021855,0.020331
94f9ecf4b8d2.png,anodr,0,0.878280,0.055730,0.026303,0.019442,0.020246
96793edb1003.png,anodr,0,0.877892,0.053793,0.028096,0.019913,0.020306
96ea316ed0ab.png,anodr,0,0.892716,0.041443,0.023848,0.021703,0.020289
973b0facfa9b.png,anodr,0,0.889524,0.044287,0.024613,0.021291,0.020286
97fdee242fea.png,anodr,0,0.874608,0.059264,0.026827,0.019042,0.020260
983c98354e9c.png,anodr,0,0.865545,0.065007,0.029791,0.019141,0.020515
98441214557f.png,anodr,0,0.601725,0.270161,0.082194,0.017389,0.028530
98d41bce73a8.png,anodr,0,0.893079,0.040421,0.024092,0.022141,0.020268
99c626e58464.png,anodr,0,0.894028,0.039919,0.023686,0.022078,0.020289
9a1029536d78.png,anodr,0,0.885828,0.047908,0.025462,0.020590,0.020211
9ab18a4a957f.png,anodr,0,0.892444,0.041178,0.024193,0.021931,0.020253
9be71d6d7e59.png,anodr,0,0.777497,0.126552,0.053638,0.018160,0.024153
9c514d2d5b3f.png,anodr,0,0.889790,0.044888,0.024015,0.020926,0.020381
9ce46d400cd6.png,anodr,0,0.886423,0.047007,0.025604,0.020908,0.020058
9de9421f17e3.png,anodr,0,0.888298,0.045363,0.025015,0.021096,0.020228
9e2058917304.png,anodr,0,0.869571,0.060712,0.029755,0.019552,0.020410
9e5737f771c3.png,anodr,0,0.893500,0.040380,0.023753,0.022000,0.020367
9e99ae6ee7af.png,anodr,0,0.890737,0.043628,0.024194,0.021237,0.020205
9f1b14dfa14c.png,anodr,0,0.887965,0.045679,0.025055,0.021150,0.020152
a06b353e7bed.png,anodr,0,0.892948,0.040876,0.023959,0.021922,0.020294
a0fd94e2ad76.png,anodr,0,0.886116,0.048117,0.025162,0.020436,0.020169
a11c62cb3f86.png,anodr,0,0.892711,0.038994,0.024665,0.023262,0.020368
a12ca80bb8c7.png,anodr,0,0.893057,0.041076,0.023834,0.021775,0.020257
a188c60b93fb.png,anodr,0,0.892964,0.038986,0.024636,0.023110,0.020305
a1b28bcbce00.png,anodr,0,0.863150,0.069473,0.028446,0.018393,0.020539
a247961a5cd9.png,anodr,0,0.887276,0.046408,0.025244,0.020887,0.020185
a2b97d98f130.png,anodr,0,0.893986,0.038783,0.023882,0.022911,0.020437
a34fc5376669.png,anodr,0,0.890449,0.043806,0.024186,0.021292,0.020267
a419fcb2dfb5.png,anodr,0,0.890443,0.043401,0.024507,0.021501,0.020149
a44345b27804.png,anodr,0,0.877046,0.055010,0.027823,0.019972,0.020148
a484bdf85b4c.png,anodr,0,0.887588,0.046606,0.024922,0.020691,0.020192
