filename,score_a_noamd,score_b_amd,pred_class,pred_index,true_class,true_index
N0030.jpg,0.961606,0.038394,a_noamd,0,a_noamd,0
N0031.jpg,0.957715,0.042285,a_noamd,0,a_noamd,0
N0032.jpg,0.959039,0.040961,a_noamd,0,a_noamd,0
N0033.jpg,0.960805,0.039195,a_noamd,0,a_noamd,0
N0034.jpg,0.960547,0.039453,a_noamd,0,a_noamd,0
N0035.jpg,0.956350,0.043650,a_noamd,0,a_noamd,0
N0036.jpg,0.235460,0.764540,b_amd,1,a_noamd,0
N0037.jpg,0.959950,0.040050,a_noamd,0,a_noamd,0
N0038.jpg,0.959459,0.040541,a_noamd,0,a_noamd,0
N0039.jpg,0.610541,0.389459,a_noamd,0,a_noamd,0
N0040.jpg,0.322526,0.677474,b_amd,1,a_noamd,0
N0041.jpg,0.039676,0.960324,b_amd,1,a_noamd,0
N0042.jpg,0.033653,0.966347,b_amd,1,a_noamd,0
N0043.jpg,0.116412,0.883588,b_amd,1,a_noamd,0
N0044.jpg,0.289071,0.710929,b_amd,1,a_noamd,0
N0045.jpg,0.851891,0.148109,a_noamd,0,a_noamd,0
N0046.jpg,0.959154,0.040846,a_noamd,0,a_noamd,0
N0047.jpg,0.955110,0.044890,a_noamd,0,a_noamd,0
N0048.jpg,0.956917,0.043083,a_noamd,0,a_noamd,0
N0049.jpg,0.949716,0.050284,a_noamd,0,a_noamd,0
N0050.jpg,0.873107,0.126893,a_noamd,0,a_noamd,0
N0051.jpg,0.962285,0.037715,a_noamd,0,a_noamd,0
N0052.jpg,0.957873,0.042127,a_noamd,0,a_noamd,0
N0053.jpg,0.160463,0.839537,b_amd,1,a_noamd,0
N0054.jpg,0.954520,0.045480,a_noamd,0,a_noamd,0
N0055.jpg,0.961425,0.038575,a_noamd,0,a_noamd,0
N0056.jpg,0.952086,0.047914,a_noamd,0,a_noamd,0
N0057.jpg,0.958382,0.041618,a_noamd,0,a_noamd,0
N0058.jpg,0.961025,0.038975,a_noamd,0,a_noamd,0
N0059.jpg,0.962001,0.037999,a_noamd,0,a_noamd,0
N0060.jpg,0.956186,0.043814,a_noamd,0,a_noamd,0
N0061.jpg,0.957238,0.042762,a_noamd,0,a_noamd,0
N0062.jpg,0.957755,0.042245,a_noamd,0,a_noamd,0
N0063.jpg,0.959837,0.040163,a_noamd,0,a_noamd,0
N0064.jpg,0.957078,0.042922,a_noamd,0,a_noamd,0
N0065.jpg,0.955527,0.044473,a_noamd,0,a_noamd,0
N0066.jpg,0.036186,0.963814,b_amd,1,a_noamd,0
N0067.jpg,0.040807,0.959193,b_amd,1,a_noamd,0
N0068.jpg,0.959762,0.040238,a_noamd,0,a_noamd,0
N0069.jpg,0.959078,0.040922,a_noamd,0,a_noamd,0
N0070.jpg,0.962883,0.037117,a_noamd,0,a_noamd,0
N0071.jpg,0.961786,0.038214,a_noamd,0,a_noamd,0
N0072.jpg,0.960547,0.039453,a_noamd,0,a_noamd,0
N0073.jpg,0.956022,0.043978,a_noamd,0,a_noamd,0
N0074.jpg,0.957675,0.042325,a_noamd,0,a_noamd,0
N0075.jpg,0.954984,0.045016,a_noamd,0,a_noamd,0
N0076.jpg,0.958421,0.041579,a_noamd,0,a_noamd,0
N0077.jpg,0.957675,0.042325,a_noamd,0,a_noamd,0
N0078.jpg,0.962001,0.037999,a_noamd,0,a_noamd,0
N0079.jpg,0.962848,0.037152,a_noamd,0,a_noamd,0
N0080.jpg,0.962743,0.037257,a_noamd,0,a_noamd,0
N0081.jpg,0.959039,0.040961,a_noamd,0,a_noamd,0
N0082.jpg,0.956431,0.043569,a_noamd,0,a_noamd,0
N0083.jpg,0.957358,0.042642,a_noamd,0,a_noamd,0
N0084.jpg,0.942454,0.057546,a_noamd,0,a_noamd,0
N0085.jpg,0.817064,0.182936,a_noamd,0,a_noamd,0
N0086.jpg,0.871639,0.128361,a_noamd,0,a_noamd,0
N0087.jpg,0.900267,0.099733,a_noamd,0,a_noamd,0
N0088.jpg,0.924620,0.075380,a_noamd,0,a_noamd,0
N0089.jpg,0.959001,0.040999,a_noamd,0,a_noamd,0
N0090.jpg,0.959837,0.040163,a_noamd,0,a_noamd,0
N0091.jpg,0.960063,0.039937,a_noamd,0,a_noamd,0
N0092.jpg,0.961498,0.038502,a_noamd,0,a_noamd,0
N0093.jpg,0.959421,0.040579,a_noamd,0,a_noamd,0
N0094.jpg,0.958304,0.041696,a_noamd,0,a_noamd,0
N0095.jpg,0.962143,0.037857,a_noamd,0,a_noamd,0
N0096.jpg,0.956756,0.043244,a_noamd,0,a_noamd,0
N0097.jpg,0.043691,0.956309,b_amd,1,a_noamd,0
N0098.jpg,0.082623,0.917377,b_amd,1,a_noamd,0
N0099.jpg,0.951142,0.048858,a_noamd,0,a_noamd,0
N0100.jpg,0.047294,0.952706,b_amd,1,a_noamd,0
N0101.jpg,0.046034,0.953966,b_amd,1,a_noamd,0
N0102.jpg,0.962036,0.037964,a_noamd,0,a_noamd,0
N0103.jpg,0.957912,0.042088,a_noamd,0,a_noamd,0
N0104.jpg,0.960878,0.039122,a_noamd,0,a_noamd,0
N0105.jpg,0.959421,0.040579,a_noamd,0,a_noamd,0
N0106.jpg,0.956227,0.043773,a_noamd,0,a_noamd,0
N0107.jpg,0.684528,0.315472,a_noamd,0,a_noamd,0
N0108.jpg,0.936518,0.063482,a_noamd,0,a_noamd,0
N0109.jpg,0.935641,0.064359,a_noamd,0,a_noamd,0
N0110.jpg,0.960473,0.039527,a_noamd,0,a_noamd,0
N0111.jpg,0.959837,0.040163,a_noamd,0,a_noamd,0
N0112.jpg,0.959762,0.040238,a_noamd,0,a_noamd,0
N0113.jpg,0.961822,0.038178,a_noamd,0,a_noamd,0
N0114.jpg,0.597388,0.402612,a_noamd,0,a_noamd,0
N0115.jpg,0.082475,0.917525,b_amd,1,a_noamd,0
N0116.jpg,0.959078,0.040922,a_noamd,0,a_noamd,0
N0117.jpg,0.956391,0.043610,a_noamd,0,a_noamd,0
N0118.jpg,0.955899,0.044101,a_noamd,0,a_noamd,0
N0119.jpg,0.959345,0.040655,a_noamd,0,a_noamd,0
N0120.jpg,0.909907,0.090093,a_noamd,0,a_noamd,0
N0121.jpg,0.954647,0.045353,a_noamd,0,a_noamd,0
N0122.jpg,0.048182,0.951818,b_amd,1,a_noamd,0
N0123.jpg,0.962532,0.037468,a_noamd,0,a_noamd,0
N0124.jpg,0.960398,0.039602,a_noamd,0,a_noamd,0
N0125.jpg,0.935169,0.064831,a_noamd,0,a_noamd,0
N0126.jpg,0.934095,0.065905,a_noamd,0,a_noamd,0
N0127.jpg,0.362123,0.637877,b_amd,1,a_noamd,0
N0128.jpg,0.045607,0.954393,b_amd,1,a_noamd,0
N0129.jpg,0.844537,0.155463,a_noamd,0,a_noamd,0
N0130.jpg,0.954009,0.045991,a_noamd,0,a_noamd,0
N0131.jpg,0.367433,0.632567,b_amd,1,a_noamd,0
N0132.jpg,0.958770,0.041230,a_noamd,0,a_noamd,0
N0133.jpg,0.962813,0.037187,a_noamd,0,a_noamd,0
N0134.jpg,0.961134,0.038865,a_noamd,0,a_noamd,0
N0135.jpg,0.954774,0.045226,a_noamd,0,a_noamd,0
N0136.jpg,0.961134,0.038865,a_noamd,0,a_noamd,0
N0137.jpg,0.953144,0.046856,a_noamd,0,a_noamd,0
N0138.jpg,0.966883,0.033117,a_noamd,0,a_noamd,0
N0139.jpg,0.965576,0.034424,a_noamd,0,a_noamd,0
N0140.jpg,0.959573,0.040427,a_noamd,0,a_noamd,0
N0141.jpg,0.962532,0.037468,a_noamd,0,a_noamd,0
N0142.jpg,0.959649,0.040351,a_noamd,0,a_noamd,0
N0143.jpg,0.958187,0.041813,a_noamd,0,a_noamd,0
N0144.jpg,0.905071,0.094929,a_noamd,0,a_noamd,0
N0145.jpg,0.950041,0.049959,a_noamd,0,a_noamd,0
N0146.jpg,0.943867,0.056133,a_noamd,0,a_noamd,0
N0147.jpg,0.959649,0.040351,a_noamd,0,a_noamd,0
N0148.jpg,0.958187,0.041813,a_noamd,0,a_noamd,0
N0149.jpg,0.905071,0.094929,a_noamd,0,a_noamd,0
N0150.jpg,0.868381,0.131619,a_noamd,0,a_noamd,0
N0151.jpg,0.823470,0.176530,a_noamd,0,a_noamd,0
N0152.jpg,0.914367,0.085633,a_noamd,0,a_noamd,0
N0153.jpg,0.959001,0.040999,a_noamd,0,a_noamd,0
N0154.jpg,0.957198,0.042802,a_noamd,0,a_noamd,0
N0155.jpg,0.961786,0.038214,a_noamd,0,a_noamd,0
N0156.jpg,0.950273,0.049727,a_noamd,0,a_noamd,0
N0157.jpg,0.957833,0.042167,a_noamd,0,a_noamd,0
N0158.jpg,0.960249,0.039751,a_noamd,0,a_noamd,0
N0159.jpg,0.957078,0.042922,a_noamd,0,a_noamd,0
N0160.jpg,0.959307,0.040693,a_noamd,0,a_noamd,0
N0161.jpg,0.960584,0.039416,a_noamd,0,a_noamd,0
N0162.jpg,0.109563,0.890437,b_amd,1,a_noamd,0
N0163.jpg,0.040731,0.959269,b_amd,1,a_noamd,0
N0164.jpg,0.959078,0.040922,a_noamd,0,a_noamd,0
N0165.jpg,0.959687,0.040313,a_noamd,0,a_noamd,0
N0166.jpg,0.960398,0.039602,a_noamd,0,a_noamd,0
N0167.jpg,0.062274,0.937726,b_amd,1,a_noamd,0
N0168.jpg,0.957477,0.042523,a_noamd,0,a_noamd,0
N0169.jpg,0.934395,0.065605,a_noamd,0,a_noamd,0
N0170.jpg,0.963609,0.036391,a_noamd,0,a_noamd,0
N0171.jpg,0.961929,0.038071,a_noamd,0,a_noamd,0
N0172.jpg,0.961134,0.038865,a_noamd,0,a_noamd,0
N0173.jpg,0.169269,0.830732,b_amd,1,a_noamd,0
N0174.jpg,0.796055,0.203945,a_noamd,0,a_noamd,0
N0175.jpg,0.050847,0.949153,b_amd,1,a_noamd,0
N0176.jpg,0.971156,0.028844,a_noamd,0,a_noamd,0
N0177.jpg,0.965803,0.034197,a_noamd,0,a_noamd,0
N0178.jpg,0.960768,0.039232,a_noamd,0,a_noamd,0
N0179.jpg,0.933249,0.066751,a_noamd,0,a_noamd,0
N0180.jpg,0.046987,0.953013,b_amd,1,a_noamd,0
N0181.jpg,0.046378,0.953622,b_amd,1,a_noamd,0
N0182.jpg,0.952882,0.047118,a_noamd,0,a_noamd,0
N0183.jpg,0.953362,0.046638,a_noamd,0,a_noamd,0
N0184.jpg,0.955651,0.044349,a_noamd,0,a_noamd,0
N0185.jpg,0.957517,0.042483,a_noamd,0,a_noamd,0
N0186.jpg,0.957873,0.042127,a_noamd,0,a_noamd,0
N0187.jpg,0.959459,0.040541,a_noamd,0,a_noamd,0
N0188.jpg,0.959762,0.040238,a_noamd,0,a_noamd,0
N0189.jpg,0.938688,0.061312,a_noamd,0,a_noamd,0
N0190.jpg,0.966663,0.033337,a_noamd,0,a_noamd,0
N0191.jpg,0.040999,0.959001,b_amd,1,a_noamd,0
N0192.jpg,0.037257,0.962743,b_amd,1,a_noamd,0
N0193.jpg,0.040922,0.959078,b_amd,1,a_noamd,0
N0194.jpg,0.044183,0.955817,b_amd,1,a_noamd,0
N0195.jpg,0.039975,0.960025,b_amd,1,a_noamd,0
N0196.jpg,0.960100,0.039900,a_noamd,0,a_noamd,0
N0197.jpg,0.959193,0.040807,a_noamd,0,a_noamd,0
N0198.jpg,0.960324,0.039676,a_noamd,0,a_noamd,0
N0199.jpg,0.958343,0.041657,a_noamd,0,a_noamd,0
N0200.jpg,0.036357,0.963643,b_amd,1,a_noamd,0
N0201.jpg,0.036908,0.963092,b_amd,1,a_noamd,0
N0202.jpg,0.042167,0.957833,b_amd,1,a_noamd,0
N0203.jpg,0.951323,0.048677,a_noamd,0,a_noamd,0
N0204.jpg,0.958226,0.041774,a_noamd,0,a_noamd,0
N0205.jpg,0.958963,0.041037,a_noamd,0,a_noamd,0
N0206.jpg,0.959875,0.040125,a_noamd,0,a_noamd,0
N0207.jpg,0.961134,0.038865,a_noamd,0,a_noamd,0
N0208.jpg,0.956513,0.043488,a_noamd,0,a_noamd,0
N0209.jpg,0.956594,0.043406,a_noamd,0,a_noamd,0
N0210.jpg,0.951908,0.048092,a_noamd,0,a_noamd,0
N0211.jpg,0.951051,0.048949,a_noamd,0,a_noamd,0
N0212.jpg,0.952970,0.047030,a_noamd,0,a_noamd,0
N0213.jpg,0.958809,0.041191,a_noamd,0,a_noamd,0
N0214.jpg,0.918626,0.081374,a_noamd,0,a_noamd,0
N0215.jpg,0.959421,0.040579,a_noamd,0,a_noamd,0
N0216.jpg,0.899254,0.100746,a_noamd,0,a_noamd,0
N0217.jpg,0.958577,0.041423,a_noamd,0,a_noamd,0
N0218.jpg,0.957557,0.042444,a_noamd,0,a_noamd,0
N0219.jpg,0.924073,0.075927,a_noamd,0,a_noamd,0
N0220.jpg,0.956675,0.043325,a_noamd,0,a_noamd,0
N0221.jpg,0.875628,0.124372,a_noamd,0,a_noamd,0
N0222.jpg,0.946101,0.053899,a_noamd,0,a_noamd,0
N0223.jpg,0.958577,0.041423,a_noamd,0,a_noamd,0
N0224.jpg,0.958731,0.041269,a_noamd,0,a_noamd,0
N0225.jpg,0.962321,0.037679,a_noamd,0,a_noamd,0
N0226.jpg,0.961389,0.038611,a_noamd,0,a_noamd,0
N0227.jpg,0.927034,0.072966,a_noamd,0,a_noamd,0
N0228.jpg,0.426799,0.573201,b_amd,1,a_noamd,0
N0229.jpg,0.943191,0.056809,a_noamd,0,a_noamd,0
N0230.jpg,0.933066,0.066934,a_noamd,0,a_noamd,0
N0231.jpg,0.941868,0.058132,a_noamd,0,a_noamd,0
N0232.jpg,0.906488,0.093512,a_noamd,0,a_noamd,0
N0233.jpg,0.958382,0.041618,a_noamd,0,a_noamd,0
N0234.jpg,0.958460,0.041540,a_noamd,0,a_noamd,0
N0235.jpg,0.958030,0.041970,a_noamd,0,a_noamd,0
N0236.jpg,0.962285,0.037715,a_noamd,0,a_noamd,0
N0237.jpg,0.045437,0.954563,b_amd,1,a_noamd,0
N0238.jpg,0.040693,0.959307,b_amd,1,a_noamd,0
N0239.jpg,0.944434,0.055566,a_noamd,0,a_noamd,0
N0240.jpg,0.906901,0.093099,a_noamd,0,a_noamd,0
N0241.jpg,0.959269,0.040731,a_noamd,0,a_noamd,0
N0242.jpg,0.618348,0.381652,a_noamd,0,a_noamd,0
N0243.jpg,0.953013,0.046987,a_noamd,0,a_noamd,0
N0244.jpg,0.035611,0.964389,b_amd,1,a_noamd,0
N0245.jpg,0.957278,0.042722,a_noamd,0,a_noamd,0
N0246.jpg,0.961098,0.038902,a_noamd,0,a_noamd,0
N0247.jpg,0.959724,0.040276,a_noamd,0,a_noamd,0
N0248.jpg,0.956877,0.043123,a_noamd,0,a_noamd,0
N0249.jpg,0.948394,0.051606,a_noamd,0,a_noamd,0
N0250.jpg,0.949902,0.050098,a_noamd,0,a_noamd,0
N0251.jpg,0.037222,0.962778,b_amd,1,a_noamd,0
N0252.jpg,0.037397,0.962603,b_amd,1,a_noamd,0
N0253.jpg,0.842604,0.157396,a_noamd,0,a_noamd,0
N0254.jpg,0.046034,0.953966,b_amd,1,a_noamd,0
N0255.jpg,0.042285,0.957715,b_amd,1,a_noamd,0
N0256.jpg,0.956309,0.043691,a_noamd,0,a_noamd,0
N0257.jpg,0.951323,0.048677,a_noamd,0,a_noamd,0
N0258.jpg,0.957278,0.042722,a_noamd,0,a_noamd,0
N0259.jpg,0.954984,0.045016,a_noamd,0,a_noamd,0
N0260.jpg,0.953966,0.046034,a_noamd,0,a_noamd,0
N0261.jpg,0.934634,0.065366,a_noamd,0,a_noamd,0
N0262.jpg,0.957991,0.042009,a_noamd,0,a_noamd,0
N0263.jpg,0.956756,0.043244,a_noamd,0,a_noamd,0
N0264.jpg,0.955486,0.044514,a_noamd,0,a_noamd,0
N0265.jpg,0.956675,0.043325,a_noamd,0,a_noamd,0
N0266.jpg,0.313183,0.686817,b_amd,1,a_noamd,0
N0267.jpg,0.950824,0.049176,a_noamd,0,a_noamd,0
N0268.jpg,0.042444,0.957557,b_amd,1,a_noamd,0
N0269.jpg,0.046595,0.953405,b_amd,1,a_noamd,0
N0270.jpg,0.959611,0.040389,a_noamd,0,a_noamd,0
N0271.jpg,0.950411,0.049589,a_noamd,0,a_noamd,0
N0272.jpg,0.960952,0.039048,a_noamd,0,a_noamd,0
N0273.jpg,0.965835,0.034165,a_noamd,0,a_noamd,0
N0274.jpg,0.959383,0.040617,a_noamd,0,a_noamd,0
N0275.jpg,0.962813,0.037187,a_noamd,0,a_noamd,0
N0276.jpg,0.947914,0.052086,a_noamd,0,a_noamd,0
N0277.jpg,0.934574,0.065425,a_noamd,0,a_noamd,0
N0278.jpg,0.048182,0.951818,b_amd,1,a_noamd,0
N0279.jpg,0.965316,0.034684,a_noamd,0,a_noamd,0
N0280.jpg,0.957596,0.042404,a_noamd,0,a_noamd,0
N0281.jpg,0.948728,0.051272,a_noamd,0,a_noamd,0
N0282.jpg,0.961461,0.038538,a_noamd,0,a_noamd,0
N0283.jpg,0.955734,0.044266,a_noamd,0,a_noamd,0
N0284.jpg,0.957755,0.042245,a_noamd,0,a_noamd,0
N0285.jpg,0.957118,0.042882,a_noamd,0,a_noamd,0
N0286.jpg,0.939248,0.060752,a_noamd,0,a_noamd,0
N0287.jpg,0.939471,0.060529,a_noamd,0,a_noamd,0
N0288.jpg,0.950778,0.049222,a_noamd,0,a_noamd,0
N0289.jpg,0.958538,0.041462,a_noamd,0,a_noamd,0
N0290.jpg,0.960025,0.039975,a_noamd,0,a_noamd,0
N0291.jpg,0.960805,0.039195,a_noamd,0,a_noamd,0
N0292.jpg,0.699460,0.300540,a_noamd,0,a_noamd,0
N0293.jpg,0.500198,0.499802,a_noamd,0,a_noamd,0
N0294.jpg,0.962108,0.037892,a_noamd,0,a_noamd,0
N0295.jpg,0.961025,0.038975,a_noamd,0,a_noamd,0
N0296.jpg,0.960175,0.039825,a_noamd,0,a_noamd,0
N0297.jpg,0.962813,0.037187,a_noamd,0,a_noamd,0
N0298.jpg,0.960842,0.039158,a_noamd,0,a_noamd,0
N0299.jpg,0.954137,0.045863,a_noamd,0,a_noamd,0
N0300.jpg,0.733500,0.266500,a_noamd,0,a_noamd,0
N0301.jpg,0.958499,0.041501,a_noamd,0,a_noamd,0
N0302.jpg,0.959001,0.040999,a_noamd,0,a_noamd,0
N0303.jpg,0.953923,0.046077,a_noamd,0,a_noamd,0
N0304.jpg,0.038829,0.961171,b_amd,1,a_noamd,0
N0305.jpg,0.965446,0.034554,a_noamd,0,a_noamd,0
N0306.jpg,0.960510,0.039490,a_noamd,0,a_noamd,0
N0307.jpg,0.958499,0.041501,a_noamd,0,a_noamd,0
N0308.jpg,0.959421,0.040579,a_noamd,0,a_noamd,0
N0309.jpg,0.958654,0.041346,a_noamd,0,a_noamd,0
N0310.jpg,0.963161,0.036839,a_noamd,0,a_noamd,0
N0311.jpg,0.958731,0.041269,a_noamd,0,a_noamd,0
T0001.jpg,0.954478,0.045522,a_noamd,0,a_noamd,0
T0002.jpg,0.947672,0.052328,a_noamd,0,a_noamd,0
T0005.jpg,0.960657,0.039343,a_noamd,0,a_noamd,0
T0006.jpg,0.060919,0.939081,b_amd,1,a_noamd,0
T0007.jpg,0.957557,0.042444,a_noamd,0,a_noamd,0
T0008.jpg,0.907148,0.092852,a_noamd,0,a_noamd,0
T0009.jpg,0.958615,0.041385,a_noamd,0,a_noamd,0
T0011.jpg,0.956309,0.043691,a_noamd,0,a_noamd,0
T0012.jpg,0.952042,0.047958,a_noamd,0,a_noamd,0
T0013.jpg,0.931275,0.068725,a_noamd,0,a_noamd,0
T0014.jpg,0.036494,0.963506,b_amd,1,a_noamd,0
T0016.jpg,0.954816,0.045184,a_noamd,0,a_noamd,0
T0017.jpg,0.082254,0.917746,b_amd,1,a_noamd,0
T0018.jpg,0.955110,0.044890,a_noamd,0,a_noamd,0
T0019.jpg,0.077169,0.922831,b_amd,1,a_noamd,0
T0020.jpg,0.956391,0.043610,a_noamd,0,a_noamd,0
T0022.jpg,0.957477,0.042523,a_noamd,0,a_noamd,0
T0023.jpg,0.042206,0.957794,b_amd,1,a_noamd,0
T0025.jpg,0.085289,0.914711,b_amd,1,a_noamd,0
T0027.jpg,0.957596,0.042404,a_noamd,0,a_noamd,0
T0028.jpg,0.960435,0.039565,a_noamd,0,a_noamd,0
T0029.jpg,0.950319,0.049681,a_noamd,0,a_noamd,0
T0031.jpg,0.954223,0.045777,a_noamd,0,a_noamd,0
T0032.jpg,0.960657,0.039343,a_noamd,0,a_noamd,0
T0033.jpg,0.363732,0.636268,b_amd,1,a_noamd,0
T0034.jpg,0.962321,0.037679,a_noamd,0,a_noamd,0
T0035.jpg,0.698175,0.301825,a_noamd,0,a_noamd,0
T0036.jpg,0.949295,0.050705,a_noamd,0,a_noamd,0
T0037.jpg,0.956836,0.043164,a_noamd,0,a_noamd,0
T0039.jpg,0.958343,0.041657,a_noamd,0,a_noamd,0
T0040.jpg,0.036494,0.963506,b_amd,1,a_noamd,0
T0041.jpg,0.949949,0.050051,a_noamd,0,a_noamd,0
T0042.jpg,0.962743,0.037257,a_noamd,0,a_noamd,0
T0044.jpg,0.922482,0.077518,a_noamd,0,a_noamd,0
T0046.jpg,0.953923,0.046077,a_noamd,0,a_noamd,0
T0047.jpg,0.955817,0.044183,a_noamd,0,a_noamd,0
T0049.jpg,0.352369,0.647631,b_amd,1,a_noamd,0
T0050.jpg,0.957952,0.042048,a_noamd,0,a_noamd,0
T0054.jpg,0.960473,0.039527,a_noamd,0,a_noamd,0
T0055.jpg,0.471048,0.528952,b_amd,1,a_noamd,0
T0058.jpg,0.034036,0.965964,b_amd,1,a_noamd,0
T0060.jpg,0.274886,0.725114,b_amd,1,a_noamd,0
T0061.jpg,0.956836,0.043164,a_noamd,0,a_noamd,0
T0062.jpg,0.937726,0.062274,a_noamd,0,a_noamd,0
T0063.jpg,0.921852,0.078148,a_noamd,0,a_noamd,0
T0064.jpg,0.285770,0.714230,b_amd,1,a_noamd,0
T0065.jpg,0.961822,0.038178,a_noamd,0,a_noamd,0
T0066.jpg,0.959535,0.040465,a_noamd,0,a_noamd,0
T0067.jpg,0.960473,0.039527,a_noamd,0,a_noamd,0
T0068.jpg,0.955610,0.044390,a_noamd,0,a_noamd,0
T0069.jpg,0.959154,0.040846,a_noamd,0,a_noamd,0
T0070.jpg,0.957397,0.042603,a_noamd,0,a_noamd,0
T0074.jpg,0.957517,0.042483,a_noamd,0,a_noamd,0
T0075.jpg,0.961965,0.038035,a_noamd,0,a_noamd,0
T0076.jpg,0.959345,0.040655,a_noamd,0,a_noamd,0
T0077.jpg,0.930078,0.069922,a_noamd,0,a_noamd,0
T0078.jpg,0.940079,0.059921,a_noamd,0,a_noamd,0
T0079.jpg,0.825941,0.174059,a_noamd,0,a_noamd,0
T0080.jpg,0.954858,0.045142,a_noamd,0,a_noamd,0
T0081.jpg,0.957397,0.042603,a_noamd,0,a_noamd,0
T0082.jpg,0.037821,0.962179,b_amd,1,a_noamd,0
T0084.jpg,0.933673,0.066327,a_noamd,0,a_noamd,0
T0085.jpg,0.961642,0.038358,a_noamd,0,a_noamd,0
T0087.jpg,0.047426,0.952574,b_amd,1,a_noamd,0
T0088.jpg,0.964085,0.035914,a_noamd,0,a_noamd,0
T0090.jpg,0.955319,0.044681,a_noamd,0,a_noamd,0
T0091.jpg,0.937211,0.062789,a_noamd,0,a_noamd,0
T0092.jpg,0.944638,0.055362,a_noamd,0,a_noamd,0
T0093.jpg,0.372848,0.627152,b_amd,1,a_noamd,0
T0094.jpg,0.959193,0.040807,a_noamd,0,a_noamd,0
T0095.jpg,0.938688,0.061312,a_noamd,0,a_noamd,0
T0096.jpg,0.958577,0.041423,a_noamd,0,a_noamd,0
T0097.jpg,0.963712,0.036288,a_noamd,0,a_noamd,0
T0098.jpg,0.955775,0.044225,a_noamd,0,a_noamd,0
T0099.jpg,0.959383,0.040617,a_noamd,0,a_noamd,0
T0100.jpg,0.956553,0.043447,a_noamd,0,a_noamd,0
T0101.jpg,0.953837,0.046163,a_noamd,0,a_noamd,0
T0102.jpg,0.050894,0.949106,b_amd,1,a_noamd,0
T0103.jpg,0.954265,0.045735,a_noamd,0,a_noamd,0
T0104.jpg,0.956350,0.043650,a_noamd,0,a_noamd,0
T0106.jpg,0.960063,0.039937,a_noamd,0,a_noamd,0
T0108.jpg,0.958886,0.041114,a_noamd,0,a_noamd,0
T0109.jpg,0.962001,0.037999,a_noamd,0,a_noamd,0
T0110.jpg,0.949949,0.050051,a_noamd,0,a_noamd,0
T0111.jpg,0.936460,0.063540,a_noamd,0,a_noamd,0
T0113.jpg,0.046335,0.953665,b_amd,1,a_noamd,0
T0114.jpg,0.078784,0.921216,b_amd,1,a_noamd,0
T0115.jpg,0.954265,0.045735,a_noamd,0,a_noamd,0
T0116.jpg,0.960952,0.039048,a_noamd,0,a_noamd,0
T0117.jpg,0.949809,0.050191,a_noamd,0,a_noamd,0
T0119.jpg,0.955152,0.044848,a_noamd,0,a_noamd,0
T0121.jpg,0.705937,0.294063,a_noamd,0,a_noamd,0
T0122.jpg,0.951594,0.048406,a_noamd,0,a_noamd,0
T0123.jpg,0.949576,0.050424,a_noamd,0,a_noamd,0
T0124.jpg,0.956063,0.043937,a_noamd,0,a_noamd,0
T0125.jpg,0.954732,0.045268,a_noamd,0,a_noamd,0
T0126.jpg,0.959535,0.040465,a_noamd,0,a_noamd,0
T0128.jpg,0.959535,0.040465,a_noamd,0,a_noamd,0
T0130.jpg,0.825238,0.174762,a_noamd,0,a_noamd,0
T0131.jpg,0.042762,0.957238,b_amd,1,a_noamd,0
