image,anodr_prob,bmilddr_prob,cmoderatedr_prob,dseveredr_prob,eproliferativedr_prob,prediction
20051020_64775_0100_PP_480.png,0.7965789437294006,0.03923558443784714,0.09579037874937057,0.029616570100188255,0.03877847641706467,anodr
20051020_64836_0100_PP_1270.png,0.8380469083786011,0.03382205590605736,0.07133955508470535,0.02498757652938366,0.0318039245903492,anodr
20051021_36380_0100_PP_135.png,0.8930861353874207,0.032246001064777374,0.03120814636349678,0.01998293027281761,0.02347676455974579,anodr
20051021_36476_0100_PP_1243.png,0.8909929990768433,0.032740917056798935,0.03291724622249603,0.01985836960375309,0.023490458726882935,anodr
20051021_39845_0100_PP_315.png,0.8960083723068237,0.03154042735695839,0.028134942054748535,0.020624207332730293,0.023691996932029724,anodr
20051021_39914_0100_PP_1352.png,0.893799901008606,0.031493429094552994,0.03086921013891697,0.02001843973994255,0.023818960413336754,anodr
20051021_51418_0100_PP_18.png,0.6722854971885681,0.05880104377865791,0.16933836042881012,0.04335717111825943,0.056218042969703674,anodr
20051021_51476_0100_PP_150.png,0.8872315883636475,0.03473930433392525,0.03211291879415512,0.020125210285186768,0.025790859013795853,anodr
20051021_51936_0100_PP_1379.png,0.8112913370132446,0.04412410408258438,0.08377372473478317,0.026463745161890984,0.034347109496593475,anodr
20051021_51994_0100_PP_1283.png,0.6701453328132629,0.06726677715778351,0.16450707614421844,0.04060063138604164,0.05748016759753227,anodr
20051021_57798_0100_PP_1322.png,0.8500374555587769,0.04093875735998154,0.05817149952054024,0.02202019840478897,0.02883215993642807,anodr
20051021_57862_0100_PP_372.png,0.7713803052902222,0.05453089624643326,0.10353200137615204,0.029273923486471176,0.04128284752368927,anodr
20051021_57975_0100_PP_517.png,0.8978850841522217,0.029532495886087418,0.029575789347290993,0.01997293345630169,0.02303365059196949,anodr
20051021_58035_0100_PP_1138.png,0.8967993259429932,0.03127675503492355,0.02791336365044117,0.020642412826418877,0.02336808480322361,anodr
20051021_58388_0100_PP_1300.png,0.8965232968330383,0.03142017498612404,0.028137367218732834,0.0205355416983366,0.023383716121315956,anodr
20051021_58522_0100_PP_50.png,0.895468533039093,0.03230046108365059,0.027655042707920074,0.020875120535492897,0.023700855672359467,anodr
20051109_57843_0400_PP_1109.png,0.8952510356903076,0.032419007271528244,0.027892399579286575,0.020788686349987984,0.023648865520954132,anodr
20051109_59969_0400_PP_1079.png,0.8760725855827332,0.03462209179997444,0.04342583194375038,0.02036321721971035,0.025516266003251076,anodr
20051109_60031_0400_PP_528.png,0.8934277296066284,0.031929247081279755,0.031189605593681335,0.019990572705864906,0.023462818935513496,anodr
20051109_60136_0400_PP_905.png,0.8895297646522522,0.03333184868097305,0.03313711658120155,0.019922802224755287,0.02407846786081791,anodr
20051110_33960_0400_PP_35.png,0.8920391798019409,0.03244496509432793,0.031988777220249176,0.019940022379159927,0.023587044328451157,anodr
20051110_34013_0400_PP_151.png,0.8918084502220154,0.034377146512269974,0.028948461636900902,0.020749231800436974,0.02411658689379692,anodr
20051110_35239_0400_PP_836.png,0.8952212333679199,0.032544802874326706,0.02770145609974861,0.020930586382746696,0.02360193431377411,anodr
20051110_35279_0400_PP_1033.png,0.894555389881134,0.0327276848256588,0.028489895164966583,0.020711762830615044,0.02351538836956024,anodr
20051110_35332_0400_PP_497.png,0.8909101486206055,0.03407526761293411,0.03157607838511467,0.020110217854380608,0.023328259587287903,anodr
20051110_37992_0400_PP_1043.png,0.885313093662262,0.03461344167590141,0.035816971212625504,0.019867125898599625,0.024389298632740974,anodr
20051110_38111_0400_PP_429.png,0.7625946402549744,0.05166766047477722,0.11369602382183075,0.03110933117568493,0.04093239828944206,anodr
20051110_38156_0400_PP_477.png,0.8876495957374573,0.03578896448016167,0.03215944021940231,0.020233245566487312,0.024168772622942924,anodr
20051110_38280_0400_PP_83.png,0.8962095379829407,0.03210695460438728,0.026179354637861252,0.021597731858491898,0.023906510323286057,anodr
20051110_38313_0400_PP_1041.png,0.867778480052948,0.031118780374526978,0.05288315936923027,0.02180943824350834,0.026410164311528206,anodr
20051110_38352_0400_PP_934.png,0.8980810046195984,0.03026898205280304,0.027939610183238983,0.020491022616624832,0.02321936935186386,anodr
20051110_38472_0400_PP_1127.png,0.8736340403556824,0.037863582372665405,0.04334726184606552,0.020128842443227768,0.02502629905939102,anodr
20051110_38507_0400_PP_1190.png,0.8754571676254272,0.03618740662932396,0.04288975149393082,0.020190557464957237,0.0252752173691988,anodr
20051116_43388_0400_PP_344.png,0.8769316673278809,0.038043633103370667,0.0402803048491478,0.01998893916606903,0.024755463004112244,anodr
20051116_43585_0400_PP_950.png,0.8604269027709961,0.04085647687315941,0.05129557102918625,0.020796244964003563,0.02662479132413864,anodr
20051116_43710_0400_PP_95.png,0.8974831700325012,0.029389841482043266,0.03047119453549385,0.01978929713368416,0.022866487503051758,anodr
20051116_43721_0400_PP_363.png,0.8728492856025696,0.03182459622621536,0.04843202978372574,0.02109649032354355,0.0257975235581398,anodr
20051116_43785_0400_PP_445.png,0.8953181505203247,0.03213772922754288,0.027894489467144012,0.02079024352133274,0.0238594189286232,anodr
20051116_43801_0400_PP_325.png,0.8946735858917236,0.03213028237223625,0.02921212650835514,0.020373446866869926,0.023610543459653854,anodr
20051116_44648_0400_PP_1036.png,0.8845429420471191,0.033144984394311905,0.038131020963191986,0.019908081740140915,0.02427307888865471,anodr
20051117_37042_0400_PP_1119.png,0.7994576692581177,0.045678555965423584,0.09124273806810379,0.02773251384496689,0.035888537764549255,anodr
20051117_37051_0400_PP_1136.png,0.8734676837921143,0.03540682792663574,0.04493360593914986,0.020501909777522087,0.02569005638360977,anodr
20051117_37078_0400_PP_559.png,0.894487738609314,0.03283725306391716,0.02825224958360195,0.020770961418747902,0.023651788011193275,anodr
20051117_37100_0400_PP_1083.png,0.8953812718391418,0.031781066209077835,0.029522135853767395,0.020211143419146538,0.02310440130531788,anodr
20051117_37130_0400_PP_938.png,0.8950193524360657,0.032856766134500504,0.02723921835422516,0.021172530949115753,0.02371211163699627,anodr
20051117_37155_0400_PP_84.png,0.8956096768379211,0.03217960521578789,0.02814989909529686,0.020655330270528793,0.02340555563569069,anodr
20051117_37185_0400_PP_404.png,0.8955194354057312,0.03234964981675148,0.027629617601633072,0.020937558263540268,0.023563727736473083,anodr
20051117_37321_0400_PP_947.png,0.8881399631500244,0.034102264791727066,0.03403571993112564,0.01989167369902134,0.02383047714829445,anodr
20051130_53586_0400_PP_1121.png,0.7288295030593872,0.04981590434908867,0.13744962215423584,0.037584658712148666,0.04632030427455902,anodr
20051130_53623_0400_PP_894.png,0.8968369364738464,0.03083828091621399,0.028899244964122772,0.02028357796370983,0.02314196154475212,anodr
20051130_53663_0400_PP_510.png,0.8971691727638245,0.03141211345791817,0.026387155055999756,0.021285658702254295,0.023745866492390633,anodr
20051130_53991_0400_PP_277.png,0.8949809670448303,0.03258376568555832,0.028143875300884247,0.020741863176226616,0.023549560457468033,anodr
20051130_54030_0400_PP_946.png,0.8947122097015381,0.03279741853475571,0.02795739658176899,0.02089826576411724,0.02363463118672371,anodr
20051130_54077_0400_PP_1117.png,0.8836652040481567,0.03710189834237099,0.03488805890083313,0.020024746656417847,0.024320140480995178,anodr
20051130_54121_0400_PP_1281.png,0.8693162798881531,0.03956177085638046,0.0453135184943676,0.020265458151698112,0.02554299868643284,anodr
20051130_54257_0400_PP_506.png,0.8946423530578613,0.03311669081449509,0.026963146403431892,0.021413084119558334,0.023864706978201866,anodr
20051130_54301_0400_PP_93.png,0.895445704460144,0.03263253718614578,0.026517115533351898,0.021495195105671883,0.023909470066428185,anodr
20051130_54323_0400_PP_978.png,0.8843346238136292,0.03397273272275925,0.03765951097011566,0.01988396607339382,0.024149158969521523,anodr
20051130_54476_0400_PP_394.png,0.8931947946548462,0.03337126970291138,0.02912115678191185,0.02057952992618084,0.02373320423066616,anodr
20051130_54498_0400_PP_1217.png,0.8937938213348389,0.03298848867416382,0.0291834007948637,0.020493023097515106,0.023541301488876343,anodr
20051130_54595_0400_PP_940.png,0.6098284125328064,0.0794859305024147,0.1897943764925003,0.04748639464378357,0.07340485602617264,anodr
20051130_54802_0400_PP_550.png,0.8837734460830688,0.0338849276304245,0.038265638053417206,0.01987134851515293,0.024204645305871964,anodr
20051130_54846_0400_PP_289.png,0.8900025486946106,0.032720498740673065,0.03405717760324478,0.019778268411755562,0.02344144694507122,anodr
20051130_54943_0400_PP_1044.png,0.8961626887321472,0.031224040314555168,0.028933975845575333,0.020327795296907425,0.02335149608552456,anodr
20051130_54956_0400_PP_875.png,0.8970629572868347,0.030725795775651932,0.028709597885608673,0.020308511331677437,0.02319304831326008,anodr
20051130_55004_0400_PP_1259.png,0.8936704993247986,0.0329839363694191,0.028909921646118164,0.020550314337015152,0.023885386064648628,anodr
20051130_55012_0400_PP_865.png,0.8895266652107239,0.03357675299048424,0.03304005786776543,0.01994219794869423,0.023914344608783722,anodr
20051130_55037_0400_PP_443.png,0.8856987357139587,0.03238784521818161,0.038442738354206085,0.019798291847109795,0.023672323673963547,anodr
20051130_55048_0400_PP_921.png,0.8897413611412048,0.03144240379333496,0.03597855195403099,0.019676152616739273,0.023161543533205986,anodr
20051130_55074_0400_PP_986.png,0.8510788083076477,0.03984437510371208,0.059044525027275085,0.02202565409243107,0.0280066579580307,anodr
20051130_55086_0400_PP_1152.png,0.8282029032707214,0.04348781704902649,0.07357900589704514,0.024027982726693153,0.0307022612541914,anodr
20051130_55107_0400_PP_316.png,0.8933588862419128,0.03365561366081238,0.027887864038348198,0.021009787917137146,0.02408784069120884,anodr
20051130_55160_0400_PP_1182.png,0.8895318508148193,0.03477838262915611,0.03194562718272209,0.020177386701107025,0.023566728457808495,anodr
20051130_55269_0400_PP_820.png,0.889057993888855,0.034658171236515045,0.03274967148900032,0.020048821344971657,0.023485269397497177,anodr
20051130_55311_0400_PP_896.png,0.8780449628829956,0.035315390676259995,0.04155078902840614,0.020131932571530342,0.02495691366493702,anodr
20051130_55323_0400_PP_883.png,0.8100419640541077,0.0465552918612957,0.08162733167409897,0.02611515484750271,0.03566034138202667,anodr
20051130_55381_0400_PP_504.png,0.8959030508995056,0.02988753654062748,0.03133716434240341,0.019754456356167793,0.02311786264181137,anodr
20051130_55393_0400_PP_1251.png,0.8743870854377747,0.03080940805375576,0.04821036010980606,0.02105126343667507,0.025541894137859344,anodr
20051130_58716_0400_PP_355.png,0.8984499573707581,0.030608460307121277,0.0256618894636631,0.02154625952243805,0.023733366280794144,anodr
20051130_58824_0400_PP_1181.png,0.8985618948936462,0.030478045344352722,0.026018386706709862,0.021297890692949295,0.02364378422498703,anodr
20051130_58874_0400_PP_1359.png,0.8927117586135864,0.030846690759062767,0.03332066908478737,0.019722571596503258,0.023398272693157196,anodr
20051130_58888_0400_PP_284.png,0.5495126843452454,0.08147860318422318,0.2317146211862564,0.055536460131406784,0.0817575752735138,anodr
20051130_58962_0400_PP_973.png,0.8818867206573486,0.03322342038154602,0.04040913283824921,0.020043078809976578,0.0244376789778471,anodr
20051130_58998_0400_PP_543.png,0.9001584649085999,0.02715589851140976,0.03068164736032486,0.01957876980304718,0.02242526039481163,anodr
20051130_59029_0400_PP_270.png,0.901499330997467,0.027841294184327126,0.027786964550614357,0.02017117664217949,0.022701218724250793,anodr
20051130_59186_0400_PP_350.png,0.87144535779953,0.03635731339454651,0.04602732136845589,0.020514454692602158,0.02565561607480049,anodr
20051130_59284_0400_PP_853.png,0.8541600108146667,0.03896703943610191,0.05707167834043503,0.02191196195781231,0.02788931131362915,anodr
20051130_59374_0400_PP_410.png,0.8960459232330322,0.031975939869880676,0.02775406278669834,0.020807143300771713,0.023416956886649132,anodr
20051130_59404_0400_PP_392.png,0.8968900442123413,0.03147910162806511,0.027456561103463173,0.02082674391567707,0.023347636684775352,anodr
20051130_59457_0400_PP_1053.png,0.8870623707771301,0.03117980808019638,0.038239628076553345,0.01980941742658615,0.0237087681889534,anodr
20051130_59464_0400_PP_1141.png,0.8950203657150269,0.03162895515561104,0.03015110082924366,0.02010458894073963,0.023095088079571724,anodr
20051130_59749_0400_PP_965.png,0.8949058055877686,0.032740503549575806,0.027772940695285797,0.020964115858078003,0.023616671562194824,anodr
20051130_59775_0400_PP_1224.png,0.8950210213661194,0.03261706233024597,0.028076505288481712,0.020803650841116905,0.023481719195842743,anodr
20051130_59793_0400_PP_926.png,0.8925828337669373,0.03359355032444,0.02945861965417862,0.020485254004597664,0.023879626765847206,anodr
20051130_59802_0400_PP_430.png,0.8926400542259216,0.03349742665886879,0.029604710638523102,0.020446592941880226,0.02381129376590252,anodr
20051130_59850_0400_PP_36.png,0.8965409398078918,0.03188444301486015,0.02631722390651703,0.021458527073264122,0.023798860609531403,anodr
20051130_59869_0400_PP_520.png,0.8964698314666748,0.03195984289050102,0.02603396773338318,0.02164624072611332,0.023890111595392227,anodr
20051130_59964_0400_PP_312.png,0.8863264918327332,0.034873731434345245,0.035302042961120605,0.019831683486700058,0.023665977641940117,anodr
20051130_59993_0400_PP_439.png,0.8303940892219543,0.04336930811405182,0.0719943717122078,0.023787638172507286,0.03045457974076271,anodr
20051130_60040_0400_PP_1355.png,0.8958575129508972,0.031953614205121994,0.02785683050751686,0.020782461389899254,0.02354961633682251,anodr
20051130_60066_0400_PP_1170.png,0.8962645530700684,0.03192133828997612,0.027170773595571518,0.021036995574831963,0.023606378585100174,anodr
20051130_60186_0400_PP_1365.png,0.8413962721824646,0.04207514971494675,0.0630236491560936,0.022887034341692924,0.03061794303357601,anodr
20051130_60234_0400_PP_453.png,0.8899372220039368,0.033087603747844696,0.03341230750083923,0.019893037155270576,0.02366974949836731,anodr
20051130_60448_0400_PP_860.png,0.8320638537406921,0.03997541591525078,0.0719456598162651,0.024592086672782898,0.03142305836081505,anodr
20051130_60490_0400_PP_828.png,0.8926920890808105,0.03288353979587555,0.030471760779619217,0.02020956017076969,0.023743020370602608,anodr
20051130_60532_0400_PP_1052.png,0.8775447010993958,0.036504682153463364,0.04021017625927925,0.020081201568245888,0.02565917745232582,anodr
20051130_60562_0400_PP_121.png,0.8126710653305054,0.04885237663984299,0.07607153058052063,0.025493215769529343,0.0369117371737957,anodr
20051130_60601_0400_PP_146.png,0.8942702412605286,0.03222574666142464,0.029862215742468834,0.0202255267649889,0.023416241630911827,anodr
20051130_60630_0400_PP_60.png,0.8949678540229797,0.03261512145400047,0.027802005410194397,0.020904235541820526,0.023710748180747032,anodr
20051130_60691_0400_PP_939.png,0.892712414264679,0.032564714550971985,0.0310582984238863,0.02001362107694149,0.023650994524359703,anodr
20051130_60715_0400_PP_555.png,0.8943419456481934,0.03204004839062691,0.03002544678747654,0.020128624513745308,0.0234639011323452,anodr
20051130_60740_0400_PP_1166.png,0.8780994415283203,0.036724478006362915,0.0402945801615715,0.019996020942926407,0.024885451421141624,anodr
20051130_60794_0400_PP_280.png,0.889631986618042,0.033238157629966736,0.0334661491215229,0.019886214286088943,0.023777447640895844,anodr
20051130_60822_0400_PP_980.png,0.8944127559661865,0.032404471188783646,0.029260704293847084,0.020387407392263412,0.023534609004855156,anodr
20051201_37312_0400_PP_1333.png,0.8892948627471924,0.03426351770758629,0.03247174248099327,0.020015031099319458,0.023954855278134346,anodr
20051201_37337_0400_PP_839.png,0.8864182233810425,0.034589026123285294,0.03521960601210594,0.01987251080572605,0.023900697007775307,anodr
20051201_37382_0400_PP_1350.png,0.8911107182502747,0.03421633318066597,0.03068630024790764,0.020331986248493195,0.023654714226722717,anodr
20051201_37390_0400_PP_833.png,0.8883075714111328,0.03442660719156265,0.033793725073337555,0.019914867356419563,0.023557288572192192,anodr
20051201_37409_0400_PP_1340.png,0.8260455131530762,0.04637530446052551,0.06995833665132523,0.023988807573914528,0.03363199904561043,anodr
20051201_37462_0400_PP_357.png,0.8801470994949341,0.036541491746902466,0.0385202020406723,0.019945023581385612,0.024846235290169716,anodr
20051201_37534_0400_PP_906.png,0.8844686150550842,0.03474969044327736,0.03659561276435852,0.019867567345499992,0.02431849017739296,anodr
20051201_37557_0400_PP_1336.png,0.8885993361473083,0.03415323793888092,0.03328072652220726,0.019960355013608932,0.024006349965929985,anodr
20051201_38041_0400_PP_1312.png,0.8913066387176514,0.03339843079447746,0.03152849152684212,0.020060310140252113,0.023706169798970222,anodr
20051201_38081_0400_PP_963.png,0.8860315084457397,0.033888667821884155,0.036321744322776794,0.019844451919198036,0.023913612589240074,anodr
20051201_38103_0400_PP_81.png,0.8681930303573608,0.03876537084579468,0.04585554450750351,0.02047784999012947,0.026708150282502174,anodr
20051201_38137_0400_PP_391.png,0.8789473176002502,0.036867786198854446,0.03924555703997612,0.01995677500963211,0.02498256228864193,anodr
20051201_38155_0400_PP_112.png,0.8430282473564148,0.03619971498847008,0.06653271615505219,0.02412598580121994,0.03011336550116539,anodr
20051201_38164_0400_PP_881.png,0.6401450037956238,0.06565087288618088,0.18647482991218567,0.04605603590607643,0.06167329102754593,anodr
20051201_38199_0400_PP_1329.png,0.8901799321174622,0.034566618502140045,0.030909759923815727,0.020271116867661476,0.024072548374533653,anodr
20051201_38211_0400_PP_1174.png,0.8920121192932129,0.03410075977444649,0.029656197875738144,0.02055228129029274,0.023678643628954887,anodr
20051201_38246_0400_PP_1063.png,0.8921743631362915,0.033825017511844635,0.03030574880540371,0.020356254652142525,0.02333856001496315,anodr
20051201_38262_0400_PP_335.png,0.8882315754890442,0.03400600701570511,0.03444047272205353,0.01983552612364292,0.023486364632844925,anodr
20051201_38280_0400_PP_1103.png,0.8759485483169556,0.03571605682373047,0.042083799839019775,0.020261161029338837,0.025990452617406845,anodr
20051201_38291_0400_PP_468.png,0.8864167928695679,0.03342670947313309,0.036125246435403824,0.019872479140758514,0.024158788844943047,anodr
20051201_38321_0400_PP_903.png,0.8902270793914795,0.03438327834010124,0.03130633011460304,0.020173445343971252,0.02390981651842594,anodr
20051201_38349_0400_PP_892.png,0.8882802724838257,0.03532807528972626,0.03208814188838005,0.020188389346003532,0.024115191772580147,anodr
20051201_38466_0400_PP_572.png,0.8950417637825012,0.03217490389943123,0.029209883883595467,0.020342061296105385,0.02323136106133461,anodr
20051201_38475_0400_PP_560.png,0.8945173025131226,0.03237662464380264,0.029421726241707802,0.020330140367150307,0.023354191333055496,anodr
20051202_37162_0400_PP_29.png,0.670170247554779,0.06916781514883041,0.1647845208644867,0.03950696811079979,0.05637049302458763,anodr
20051202_51599_0400_PP_966.png,0.8886144757270813,0.03313536196947098,0.034539543092250824,0.01984407939016819,0.023866506293416023,anodr
20051202_51616_0400_PP_1018.png,0.8873118162155151,0.03393763676285744,0.03487842157483101,0.019853729754686356,0.024018431082367897,anodr
20051205_57651_0400_PP_52.png,0.8907274007797241,0.03441940248012543,0.030523695051670074,0.020382866263389587,0.023946626111865044,anodr
20051205_57704_0400_PP_1167.png,0.8926821947097778,0.03387733921408653,0.028695223852992058,0.02076956070959568,0.023975757881999016,anodr
20051205_57757_0400_PP_1100.png,0.8836314082145691,0.03604691103100777,0.03650745749473572,0.019848762080073357,0.023965567350387573,anodr
20051205_57780_0400_PP_1102.png,0.8865923881530762,0.03510632738471031,0.0344105064868927,0.019915273413062096,0.02397553250193596,anodr
20051205_57799_0400_PP_868.png,0.6682474613189697,0.07359697669744492,0.158272847533226,0.0394321084022522,0.06045059859752655,anodr
20051205_57809_0400_PP_1228.png,0.8810733556747437,0.03633074462413788,0.037796445190906525,0.01992705650627613,0.02487238310277462,anodr
20051205_57838_0400_PP_859.png,0.893303632736206,0.03322898969054222,0.02954004518687725,0.020421868190169334,0.023505425080657005,anodr
20051205_57879_0400_PP_1254.png,0.8913381695747375,0.033497605472803116,0.031776897609233856,0.02000233344733715,0.023385094478726387,anodr
20051205_57942_0400_PP_990.png,0.8707589507102966,0.038314566016197205,0.04525594413280487,0.02025948464870453,0.025411084294319153,anodr
20051205_57988_0400_PP_1112.png,0.8938673138618469,0.03336380049586296,0.028260238468647003,0.020919349044561386,0.02358926646411419,anodr
20051205_58037_0400_PP_835.png,0.8968363404273987,0.03156957030296326,0.02695019729435444,0.02109156921505928,0.023552335798740387,anodr
20051205_58060_0400_PP_376.png,0.8966118097305298,0.031607937067747116,0.02742125280201435,0.020881371572613716,0.02347755618393421,anodr
20051205_58080_0400_PP_1034.png,0.8967786431312561,0.03158295527100563,0.026843400672078133,0.021152092143893242,0.023642994463443756,anodr
20051205_58091_0400_PP_292.png,0.8967282772064209,0.031442705541849136,0.02772100456058979,0.02074180729687214,0.023366233333945274,anodr
20051205_58109_0400_PP_1311.png,0.8854044079780579,0.03453260287642479,0.03599599376320839,0.019888587296009064,0.02417837269604206,anodr
20051205_58125_0400_PP_46.png,0.8944621682167053,0.032264161854982376,0.029190968722105026,0.020408455282449722,0.023674219846725464,anodr
20051205_58150_0400_PP_393.png,0.8966814279556274,0.03170313313603401,0.026631614193320274,0.021274086087942123,0.023709792643785477,anodr
20051205_58177_0400_PP_503.png,0.8968446850776672,0.0316007137298584,0.026146790012717247,0.021507762372493744,0.023900100961327553,anodr
20051205_58354_0400_PP_1282.png,0.8929065465927124,0.03303630277514458,0.03041960671544075,0.020234165713191032,0.023403380066156387,anodr
20051205_58373_0400_PP_55.png,0.8591002821922302,0.03969314694404602,0.052456654608249664,0.021215112879872322,0.02753494307398796,anodr
20051205_58409_0400_PP_985.png,0.8865858316421509,0.03522626310586929,0.03473097085952759,0.01987626776099205,0.023580610752105713,anodr
20051205_58431_0400_PP_493.png,0.8879674673080444,0.03502369672060013,0.03345249965786934,0.019985156133770943,0.023571275174617767,anodr
20051205_58458_0400_PP_309.png,0.8884125351905823,0.035680074244737625,0.03139544278383255,0.020369641482830048,0.024142349138855934,anodr
20051205_58502_0400_PP_482.png,0.8902057409286499,0.03519781306385994,0.02982826717197895,0.020671527832746506,0.024096764624118805,anodr
20051205_58613_0400_PP_843.png,0.8948460221290588,0.032499413937330246,0.028582770377397537,0.020617574453353882,0.02345421351492405,anodr
20051205_59240_0400_PP_301.png,0.8882004022598267,0.03499869257211685,0.033055298030376434,0.020029481500387192,0.02371601201593876,anodr
20051205_59337_0400_PP_945.png,0.8421438932418823,0.03991030156612396,0.06511379778385162,0.023245397955179214,0.02958649955689907,anodr
20051205_59351_0400_PP_332.png,0.8863177299499512,0.03483934327960014,0.03463580459356308,0.019909102469682693,0.02429804392158985,anodr
20051205_59367_0400_PP_816.png,0.8653662800788879,0.031032279133796692,0.05466315895318985,0.02213449403643608,0.026803795248270035,anodr
20051205_59379_0400_PP_842.png,0.897396445274353,0.03116033971309662,0.026835672557353973,0.021063562482595444,0.023544039577245712,anodr
20051205_59510_0400_PP_329.png,0.863012433052063,0.037003595381975174,0.05243885889649391,0.021228637546300888,0.026316463947296143,anodr
20051205_59538_0400_PP_534.png,0.8821529150009155,0.03383931145071983,0.03987245261669159,0.01995147205889225,0.024183867499232292,anodr
20051205_59617_0400_PP_1000.png,0.8616484999656677,0.0405762642621994,0.05000723525881767,0.020764846354722977,0.02700323797762394,anodr
20051205_59651_0400_PP_1164.png,0.8644517064094543,0.039940401911735535,0.048436783254146576,0.020629948005080223,0.02654116600751877,anodr
20051205_59738_0400_PP_119.png,0.8966888785362244,0.03136465325951576,0.027504069730639458,0.02080174908041954,0.023640628904104233,anodr
20051205_59754_0400_PP_880.png,0.8961431384086609,0.03163772448897362,0.027838515117764473,0.02070804126560688,0.023672431707382202,anodr
20051205_59833_0400_PP_531.png,0.8737428784370422,0.03759195655584335,0.04282667487859726,0.020190415903925896,0.025648007169365883,anodr
20051205_59858_0400_PP_523.png,0.8919587731361389,0.03314657881855965,0.03148999810218811,0.020094599574804306,0.023310143500566483,anodr
20051205_59901_0400_PP_417.png,0.8960831761360168,0.03214948624372482,0.026639850810170174,0.02136395312845707,0.023763490840792656,anodr
20051205_59923_0400_PP_1307.png,0.8959597945213318,0.032270871102809906,0.02614651247859001,0.02167621999979019,0.023946572095155716,anodr
20051205_60093_0400_PP_1286.png,0.8952828645706177,0.032325319945812225,0.028125891461968422,0.020708374679088593,0.023557504639029503,anodr
20051205_60119_0400_PP_451.png,0.8954930305480957,0.03249116614460945,0.02664831653237343,0.021433444693684578,0.023934097960591316,anodr
20051213_61406_0100_PP_1027.png,0.8904708623886108,0.03276970237493515,0.033497706055641174,0.019808009266853333,0.023453781381249428,anodr
20051213_61802_0100_PP_408.png,0.853630542755127,0.035457901656627655,0.059978187084198,0.022815227508544922,0.02811807207763195,anodr
20051213_61892_0100_PP_837.png,0.8949670791625977,0.03287089616060257,0.02686777524650097,0.021420856937766075,0.02387336827814579,anodr
