image_path,anormal_score,cglaucoma_score,predicted_class
anormal/image_096_98.jpg,0.746439516544342,0.25356054306030273,anormal
anormal/image_199_94.jpg,0.7054299712181091,0.2945699691772461,anormal
anormal/image_052_3.jpg,0.8039060831069946,0.19609393179416656,anormal
anormal/image_049_105.jpg,0.736359179019928,0.2636408805847168,anormal
anormal/image_020_10.jpg,0.744087278842926,0.25591275095939636,anormal
anormal/image_014_59.jpg,0.7262163162231445,0.27378368377685547,anormal
anormal/image_167_138.jpg,0.6890833377838135,0.3109166622161865,anormal
anormal/image_215_147.jpg,0.7541067004203796,0.24589332938194275,anormal
anormal/image_060_79.jpg,0.7958961725234985,0.20410384237766266,anormal
anormal/image_022_55.jpg,0.7461968064308167,0.25380319356918335,anormal
anormal/image_033_187.jpg,0.6663339734077454,0.33366602659225464,anormal
anormal/image_017_93.jpg,0.6612122654914856,0.338787704706192,anormal
anormal/image_148_216.jpg,0.6987022161483765,0.30129778385162354,anormal
anormal/image_129_156.jpg,0.7699030637741089,0.2300969809293747,anormal
anormal/image_077_201.jpg,0.7636270523071289,0.23637300729751587,anormal
anormal/image_213_144.jpg,0.7568520903587341,0.24314787983894348,anormal
anormal/image_107_166.jpg,0.7427600622177124,0.2572399377822876,anormal
anormal/image_059_220.jpg,0.7645182013511658,0.23548176884651184,anormal
anormal/image_144_180.jpg,0.6950535178184509,0.3049464821815491,anormal
anormal/image_143_107.jpg,0.7282050251960754,0.2717949450016022,anormal
anormal/image_197_28.jpg,0.6850020289421082,0.31499800086021423,anormal
anormal/image_160_124.jpg,0.7796260714530945,0.22037389874458313,anormal
anormal/image_150_198.jpg,0.6821106672286987,0.3178893029689789,anormal
anormal/image_013_71.jpg,0.7163053750991821,0.2836945652961731,anormal
anormal/image_114_57.jpg,0.7607950568199158,0.23920494318008423,anormal
anormal/image_179_84.jpg,0.7387397885322571,0.2612602412700653,anormal
anormal/image_048_130.jpg,0.7843191027641296,0.21568095684051514,anormal
anormal/image_094_150.jpg,0.7432029247283936,0.25679704546928406,anormal
anormal/image_035_160.jpg,0.7465896606445312,0.2534103989601135,anormal
anormal/image_099_22.jpg,0.7765170335769653,0.22348295152187347,anormal
anormal/image_162_48.jpg,0.7459033131599426,0.2540966272354126,anormal
anormal/image_170_133.jpg,0.7558398246765137,0.2441602200269699,anormal
anormal/image_203_181.jpg,0.7980294823646545,0.20197057723999023,anormal
anormal/image_080_157.jpg,0.7087357044219971,0.29126429557800293,anormal
anormal/image_086_24.jpg,0.7586783170700073,0.24132172763347626,anormal
anormal/image_219_21.jpg,0.7598608136177063,0.2401392161846161,anormal
anormal/image_180_53.jpg,0.7212802171707153,0.2787197530269623,anormal
anormal/image_074_37.jpg,0.7097237706184387,0.2902761995792389,anormal
anormal/image_072_102.jpg,0.7480418086051941,0.2519581615924835,anormal
anormal/image_092_1.jpg,0.7769880294799805,0.22301197052001953,anormal
anormal/image_098_205.jpg,0.7719160914421082,0.22808395326137543,anormal
anormal/image_210_73.jpg,0.7212802171707153,0.2787197530269623,anormal
anormal/image_195_106.jpg,0.722331166267395,0.2776688039302826,anormal
anormal/image_185_185.jpg,0.7095980048179626,0.29040196537971497,anormal
anormal/image_194_88.jpg,0.728144645690918,0.2718553841114044,anormal
anormal/image_176_161.jpg,0.7228695154190063,0.27713051438331604,anormal
anormal/image_146_85.jpg,0.6971098184585571,0.30289024114608765,anormal
anormal/image_193_51.jpg,0.7350952625274658,0.2649047374725342,anormal
anormal/image_071_154.jpg,0.7780596613883972,0.22194033861160278,anormal
anormal/image_001_170.jpg,0.6893382668495178,0.3106617033481598,anormal
anormal/image_037_178.jpg,0.7202944755554199,0.2797054946422577,anormal
anormal/image_047_143.jpg,0.7388222217559814,0.26117777824401855,anormal
anormal/image_184_197.jpg,0.6683122515678406,0.3316877484321594,anormal
anormal/image_025_99.jpg,0.705024003982544,0.29497599601745605,anormal
anormal/image_093_140.jpg,0.7482258081436157,0.2517741322517395,anormal
anormal/image_156_72.jpg,0.6867804527282715,0.31321951746940613,anormal
anormal/image_068_173.jpg,0.7276428937911987,0.2723570466041565,anormal
anormal/image_225_148.jpg,0.6622369289398193,0.3377630412578583,anormal
anormal/image_081_153.jpg,0.7546212077140808,0.24537873268127441,anormal
anormal/image_079_15.jpg,0.7586223483085632,0.24137760698795319,anormal
anormal/image_209_42.jpg,0.725770115852356,0.27422988414764404,anormal
anormal/image_224_165.jpg,0.6649483442306519,0.33505162596702576,anormal
anormal/image_023_103.jpg,0.7056329250335693,0.29436710476875305,anormal
anormal/image_007_5.jpg,0.7701191902160645,0.22988080978393555,anormal
anormal/image_083_30.jpg,0.7705079317092896,0.22949203848838806,anormal
anormal/image_177_112.jpg,0.7013312578201294,0.2986687421798706,anormal
anormal/image_018_120.jpg,0.7512719631195068,0.24872802197933197,anormal
anormal/image_204_208.jpg,0.7866432666778564,0.21335668861865997,anormal
anormal/image_200_45.jpg,0.703352153301239,0.2966478765010834,anormal
anormal/image_070_212.jpg,0.7169004082679749,0.28309962153434753,anormal
cglaucoma/image_002_252.jpg,0.7146249413490295,0.28537508845329285,anormal
cglaucoma/image_014_237.jpg,0.7568970322608948,0.24310295283794403,anormal
cglaucoma/image_015_253.jpg,0.7292848825454712,0.2707151472568512,anormal
cglaucoma/image_025_243.jpg,0.7704216241836548,0.2295783907175064,anormal
cglaucoma/image_013_239.jpg,0.7543584108352661,0.24564160406589508,anormal
cglaucoma/image_018_246.jpg,0.7463470697402954,0.253652960062027,anormal
cglaucoma/image_029_255.jpg,0.7980982661247253,0.20190170407295227,anormal
cglaucoma/image_008_245.jpg,0.7835954427719116,0.21640457212924957,anormal
cglaucoma/image_024_251.jpg,0.7141310572624207,0.28586894273757935,anormal
cglaucoma/image_012_236.jpg,0.7036767601966858,0.2963232696056366,anormal
cglaucoma/image_023_244.jpg,0.7463470697402954,0.253652960062027,anormal
cglaucoma/image_030_256.jpg,0.7264862656593323,0.2735137641429901,anormal
cglaucoma/image_006_225.jpg,0.7548020482063293,0.24519795179367065,anormal
cglaucoma/image_016_240.jpg,0.7064626216888428,0.2935373783111572,anormal
cglaucoma/image_022_235.jpg,0.7416974306106567,0.25830259919166565,anormal
cglaucoma/image_027_230.jpg,0.7718865275382996,0.22811351716518402,anormal
cglaucoma/image_026_248.jpg,0.7648037672042847,0.23519620299339294,anormal
cglaucoma/image_004_238.jpg,0.7688850164413452,0.23111492395401,anormal
cglaucoma/image_019_249.jpg,0.7239930033683777,0.2760069966316223,anormal
cglaucoma/image_003_234.jpg,0.7265836596488953,0.27341634035110474,anormal
cglaucoma/image_007_226.jpg,0.6995880603790283,0.30041196942329407,anormal
cglaucoma/image_032_231.jpg,0.7823095917701721,0.21769040822982788,anormal
cglaucoma/image_028_242.jpg,0.7136436700820923,0.2863563001155853,anormal
cglaucoma/image_031_233.jpg,0.7663947343826294,0.2336052656173706,anormal
cglaucoma/image_005_228.jpg,0.8001070022583008,0.1998930722475052,anormal
cglaucoma/image_011_254.jpg,0.7297605872154236,0.2702394127845764,anormal
cglaucoma/image_020_227.jpg,0.7601836323738098,0.239816352725029,anormal
cglaucoma/image_010_232.jpg,0.6918618083000183,0.3081381916999817,anormal
cglaucoma/image_021_229.jpg,0.7704216241836548,0.2295783907175064,anormal
cglaucoma/image_001_250.jpg,0.6958032846450806,0.30419668555259705,anormal
cglaucoma/image_017_241.jpg,0.6527119278907776,0.3472880423069,anormal
cglaucoma/image_009_247.jpg,0.6917316913604736,0.30826833844184875,anormal
