image,prediction,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
20051021_51994_0100_PP_1283.png,anodr,0.9049345,0.03120599,0.02313669,0.020734137,0.019988632
20051021_57798_0100_PP_1322.png,anodr,0.90941346,0.031055508,0.022192128,0.0205598,0.016779024
20051021_57862_0100_PP_372.png,anodr,0.9040106,0.034999426,0.023863966,0.019693209,0.017432781
20051021_57975_0100_PP_517.png,anodr,0.91445464,0.023901904,0.026910234,0.019110914,0.015622288
20051021_58035_0100_PP_1138.png,anodr,0.9145895,0.025358226,0.026559997,0.01687115,0.016621185
20051021_58388_0100_PP_1300.png,anodr,0.9149433,0.022306558,0.02430602,0.017843284,0.020600844
20051021_58522_0100_PP_50.png,anodr,0.9139293,0.0215075,0.025145631,0.018304167,0.021113424
20051109_57843_0400_PP_1109.png,anodr,0.9150808,0.02640484,0.022264855,0.018748267,0.017501287
20051109_59969_0400_PP_1079.png,anodr,0.9120768,0.030141324,0.020569943,0.019824952,0.017386973
20051109_60031_0400_PP_528.png,anodr,0.9041251,0.042170025,0.020139094,0.018300053,0.015265718
20051109_60136_0400_PP_905.png,anodr,0.9106576,0.028135322,0.022724308,0.018577388,0.019905485
20051110_33960_0400_PP_35.png,anodr,0.9117158,0.028878218,0.023455592,0.018962374,0.016987938
20051110_34013_0400_PP_151.png,anodr,0.9116963,0.029261006,0.022606583,0.018738324,0.017697768
20051110_35239_0400_PP_836.png,anodr,0.91490364,0.025722414,0.021581504,0.019302165,0.01849035
20051110_35279_0400_PP_1033.png,anodr,0.92229015,0.022617696,0.020092154,0.018776948,0.016223121
20051110_35332_0400_PP_497.png,anodr,0.90878683,0.030804086,0.02232906,0.020555474,0.0175245
20051110_37992_0400_PP_1043.png,anodr,0.90985113,0.028471183,0.024889516,0.018770026,0.018018128
20051110_38111_0400_PP_429.png,anodr,0.91392154,0.025749987,0.022795945,0.019431205,0.018101418
20051110_38156_0400_PP_477.png,anodr,0.90371054,0.030148925,0.026099566,0.020373022,0.019667963
20051110_38280_0400_PP_83.png,anodr,0.91613525,0.025519216,0.021524422,0.01942444,0.017396726
20051110_38313_0400_PP_1041.png,anodr,0.9259181,0.019882157,0.02039433,0.01638153,0.017423827
20051110_38352_0400_PP_934.png,anodr,0.9247314,0.019380169,0.020685876,0.017133737,0.018068891
20051110_38472_0400_PP_1127.png,anodr,0.9115088,0.03165892,0.019466834,0.019669015,0.01769639
20051110_38507_0400_PP_1190.png,anodr,0.88886213,0.04232326,0.032213077,0.020763082,0.015838457
20051116_43388_0400_PP_344.png,anodr,0.9086014,0.03210072,0.025189891,0.017753137,0.01635484
20051116_43585_0400_PP_950.png,anodr,0.90757513,0.029957397,0.024405263,0.019569939,0.01849227
20051116_43710_0400_PP_95.png,anodr,0.9154324,0.024091478,0.023205608,0.018379787,0.018890765
20051116_43721_0400_PP_363.png,anodr,0.9190281,0.023001939,0.02217361,0.017442865,0.018353436
20051116_43785_0400_PP_445.png,anodr,0.9144029,0.029148398,0.021681385,0.018932968,0.01583431
20051116_43801_0400_PP_325.png,anodr,0.91191494,0.029489068,0.021036569,0.01952644,0.01803309
20051116_44648_0400_PP_1036.png,anodr,0.9124729,0.031377636,0.022568392,0.018017408,0.015563641
20051117_37042_0400_PP_1119.png,anodr,0.9187525,0.027178816,0.018160436,0.017964877,0.017943427
20051117_37051_0400_PP_1136.png,anodr,0.91154295,0.028484264,0.021473695,0.0204909,0.01800815
20051117_37078_0400_PP_559.png,anodr,0.9170927,0.022761518,0.023757396,0.017784545,0.018603886
20051117_37100_0400_PP_1083.png,anodr,0.9191647,0.02144881,0.024939254,0.015933322,0.018513866
20051117_37130_0400_PP_938.png,anodr,0.9305329,0.017609254,0.016817939,0.021009626,0.014030348
20051117_37155_0400_PP_84.png,anodr,0.9237979,0.021601146,0.022036837,0.020157246,0.012406874
20051117_37185_0400_PP_404.png,anodr,0.9043648,0.03953344,0.021135567,0.018374719,0.01659145
20051117_37321_0400_PP_947.png,anodr,0.9167109,0.02464106,0.021192398,0.019779515,0.017676126
20051130_53586_0400_PP_1121.png,anodr,0.9050845,0.03210906,0.025123313,0.020933762,0.016749341
20051130_53623_0400_PP_894.png,anodr,0.9150044,0.023420148,0.024427138,0.01890877,0.018239522
20051130_53663_0400_PP_510.png,anodr,0.9199535,0.021028144,0.022480248,0.018716736,0.017821427
20051130_53991_0400_PP_277.png,anodr,0.91260165,0.026685778,0.02131376,0.020006185,0.019392686
20051130_54030_0400_PP_946.png,anodr,0.92022914,0.022154827,0.02021413,0.01996181,0.017440028
20051130_54077_0400_PP_1117.png,anodr,0.9137978,0.026231999,0.023262374,0.018807642,0.017900238
20051130_54121_0400_PP_1281.png,anodr,0.9112129,0.02556171,0.024362238,0.019846288,0.01901688
20051130_54257_0400_PP_506.png,anodr,0.91542614,0.022634972,0.02304281,0.019686613,0.0192096
20051130_54301_0400_PP_93.png,anodr,0.921106,0.023217943,0.020711519,0.017914886,0.017049612
20051130_54323_0400_PP_978.png,anodr,0.9103308,0.03244111,0.020187303,0.020112397,0.016928436
20051130_54476_0400_PP_394.png,anodr,0.9129007,0.02399772,0.025819346,0.018830104,0.018452162
20051130_54498_0400_PP_1217.png,anodr,0.9096622,0.024383333,0.028070169,0.018679982,0.019204315
20051130_54595_0400_PP_940.png,bmilddr,0.16358328,0.77240705,0.04241539,0.007995018,0.013599272
20051130_54802_0400_PP_550.png,anodr,0.9134347,0.025382297,0.023242744,0.01878407,0.01915613
20051130_54846_0400_PP_289.png,anodr,0.9116884,0.025813837,0.025058247,0.018821819,0.018617677
20051130_54943_0400_PP_1044.png,anodr,0.91372246,0.023627749,0.02394108,0.019583333,0.019125339
20051130_54956_0400_PP_875.png,anodr,0.91727287,0.022469027,0.022977065,0.01928184,0.017999265
20051130_55004_0400_PP_1259.png,anodr,0.9111114,0.030678129,0.02209704,0.019014081,0.017099377
20051130_55012_0400_PP_865.png,anodr,0.90584856,0.035938237,0.02359741,0.018195346,0.016420444
20051130_55037_0400_PP_443.png,anodr,0.91984767,0.024433723,0.020483566,0.017274197,0.017960874
20051130_55048_0400_PP_921.png,anodr,0.91689867,0.024837052,0.022125207,0.017853472,0.018285649
20051130_55074_0400_PP_986.png,anodr,0.9103621,0.025698472,0.025910791,0.018725835,0.019302798
20051130_55086_0400_PP_1152.png,anodr,0.9106484,0.025578596,0.025429081,0.020222846,0.018121034
20051130_55107_0400_PP_316.png,anodr,0.9088975,0.024651956,0.02407841,0.020095166,0.022276895
20051130_55160_0400_PP_1182.png,anodr,0.5380643,0.018734755,0.41181344,0.012046823,0.019340673
20051130_55269_0400_PP_820.png,anodr,0.8656441,0.022621129,0.08351892,0.0126528945,0.015563052
20051130_55311_0400_PP_896.png,anodr,0.91413885,0.024481904,0.021075713,0.023282055,0.017021345
20051130_55323_0400_PP_883.png,anodr,0.9105657,0.027648197,0.021357428,0.020848809,0.01957986
20051130_55381_0400_PP_504.png,anodr,0.91709435,0.023833305,0.021579443,0.018664028,0.018828845
20051130_55393_0400_PP_1251.png,anodr,0.9154851,0.024712617,0.022823067,0.018135335,0.018843936
20051130_58716_0400_PP_355.png,anodr,0.9149805,0.02444208,0.025492446,0.017640745,0.017444199
20051130_58824_0400_PP_1181.png,anodr,0.9189134,0.02055301,0.027350781,0.01627601,0.016906772
20051130_58874_0400_PP_1359.png,anodr,0.91582,0.023734624,0.022440003,0.019134367,0.018871034
20051130_58888_0400_PP_284.png,anodr,0.91431314,0.027246853,0.020233322,0.01883772,0.019368999
20051130_58962_0400_PP_973.png,anodr,0.91938484,0.027357534,0.01841142,0.018565867,0.016280307
20051130_58998_0400_PP_543.png,anodr,0.91496444,0.021639079,0.024007637,0.019205878,0.020182986
20051130_59029_0400_PP_270.png,anodr,0.9253976,0.01770358,0.021577055,0.016847575,0.018474163
20051130_59186_0400_PP_350.png,anodr,0.9096591,0.027812839,0.024813095,0.019809272,0.017905736
20051130_59284_0400_PP_853.png,anodr,0.9138785,0.025239322,0.023137884,0.019974222,0.017770017
20051130_59374_0400_PP_410.png,anodr,0.9172404,0.025225528,0.018650696,0.021258298,0.017625146
20051130_59404_0400_PP_392.png,anodr,0.91767114,0.022925273,0.019327212,0.024315992,0.015760452
20051130_59457_0400_PP_1053.png,anodr,0.9189406,0.02243217,0.021325335,0.019406248,0.017895536
20051130_59464_0400_PP_1141.png,anodr,0.9160063,0.024963453,0.021487359,0.019652933,0.017889963
20051130_59749_0400_PP_965.png,anodr,0.91780436,0.025485005,0.01885783,0.021004712,0.016848106
20051130_59775_0400_PP_1224.png,anodr,0.91401553,0.0260756,0.022423435,0.019620907,0.017864516
20051130_59793_0400_PP_926.png,anodr,0.9079893,0.02866328,0.022821862,0.019943641,0.020581834
20051130_59802_0400_PP_430.png,anodr,0.904738,0.0317206,0.023486054,0.020534039,0.019521229
20051130_59850_0400_PP_36.png,anodr,0.91980433,0.02077012,0.021999171,0.020510724,0.01691565
20051130_59869_0400_PP_520.png,anodr,0.9204116,0.020585228,0.021494184,0.020233367,0.017275617
20051130_59964_0400_PP_312.png,anodr,0.9085804,0.029881962,0.023353338,0.019621046,0.018563254
20051130_59993_0400_PP_439.png,anodr,0.9099544,0.029776549,0.029724669,0.016305437,0.0142389145
20051130_60040_0400_PP_1355.png,anodr,0.9141014,0.028390644,0.019885521,0.02046444,0.017157989
20051130_60066_0400_PP_1170.png,anodr,0.9141523,0.026125282,0.021368317,0.021779094,0.016574927
20051130_60186_0400_PP_1365.png,anodr,0.9059631,0.035262056,0.020434625,0.020770706,0.017569447
20051130_60234_0400_PP_453.png,anodr,0.9098056,0.031018518,0.021224128,0.020352652,0.017599028
20051130_60448_0400_PP_860.png,anodr,0.9093325,0.024950882,0.027847633,0.01791593,0.019953003
20051130_60490_0400_PP_828.png,anodr,0.90266687,0.026523454,0.031651177,0.018550225,0.020608176
20051130_60532_0400_PP_1052.png,anodr,0.91496444,0.026442695,0.021413064,0.019803526,0.017376345
20051130_60562_0400_PP_121.png,anodr,0.88798654,0.03786394,0.0362361,0.022244804,0.01566858
20051130_60601_0400_PP_146.png,anodr,0.9138174,0.027630104,0.023254273,0.018613128,0.016685162
20051130_60630_0400_PP_60.png,anodr,0.9125422,0.031271387,0.020432943,0.018964078,0.016789481
20051130_60691_0400_PP_939.png,anodr,0.90851796,0.035111245,0.020760028,0.01838135,0.01722941
20051130_60715_0400_PP_555.png,anodr,0.90765387,0.028075442,0.033265267,0.015689045,0.015316381
20051130_60740_0400_PP_1166.png,anodr,0.9067819,0.035445906,0.020929983,0.01965221,0.017189858
20051130_60794_0400_PP_280.png,anodr,0.9121618,0.032364413,0.020978931,0.016757207,0.017737595
20051130_60822_0400_PP_980.png,anodr,0.9109173,0.02725268,0.022933796,0.019907493,0.018988758
20051201_37312_0400_PP_1333.png,anodr,0.8902592,0.04451414,0.030862821,0.019278578,0.015085282
20051201_37337_0400_PP_839.png,anodr,0.9073073,0.03051235,0.02266461,0.020834282,0.018681386
20051201_37382_0400_PP_1350.png,anodr,0.90791696,0.02804481,0.025323743,0.020253168,0.018461404
20051201_37390_0400_PP_833.png,anodr,0.91409385,0.026737662,0.021117209,0.020030735,0.018020537
20051201_37409_0400_PP_1340.png,anodr,0.901633,0.033404764,0.025975723,0.019900301,0.019086156
20051201_37462_0400_PP_357.png,anodr,0.91279274,0.027855163,0.02229555,0.019618418,0.01743825
20051201_37534_0400_PP_906.png,anodr,0.9113088,0.028650811,0.021588223,0.019867303,0.018584805
20051201_37557_0400_PP_1336.png,anodr,0.90834326,0.029831853,0.02270931,0.019680044,0.019435437
20051201_38041_0400_PP_1312.png,anodr,0.91248053,0.031142533,0.020289522,0.01874367,0.017343838
20051201_38081_0400_PP_963.png,anodr,0.91823566,0.025916493,0.020778503,0.018416135,0.016653173
20051201_38103_0400_PP_81.png,anodr,0.9133201,0.029741976,0.019960446,0.020350786,0.016626578
20051201_38137_0400_PP_391.png,anodr,0.92034453,0.026792085,0.01705727,0.020164246,0.015641872
20051201_38155_0400_PP_112.png,anodr,0.46137208,0.014095148,0.43940863,0.006527579,0.0785966
20051201_38164_0400_PP_881.png,anodr,0.7715313,0.026394771,0.17991233,0.008157069,0.014004534
20051201_38199_0400_PP_1329.png,anodr,0.8989566,0.03216003,0.02839725,0.02018878,0.02029726
20051201_38211_0400_PP_1174.png,anodr,0.90492105,0.030930195,0.026560074,0.018888893,0.018699763
20051201_38246_0400_PP_1063.png,anodr,0.9139792,0.02482801,0.022759909,0.019950725,0.018482171
20051201_38262_0400_PP_335.png,anodr,0.92525625,0.021146115,0.019839741,0.018680843,0.015077077
20051201_38280_0400_PP_1103.png,anodr,0.9154677,0.026536543,0.02088778,0.01994292,0.017165035
20051201_38291_0400_PP_468.png,anodr,0.91122234,0.02749293,0.02577568,0.017584616,0.017924368
20051201_38321_0400_PP_903.png,anodr,0.9098793,0.034044337,0.021812683,0.018009048,0.016254643
20051201_38349_0400_PP_892.png,anodr,0.9141497,0.028157825,0.021003582,0.018481493,0.01820746
20051201_38466_0400_PP_572.png,anodr,0.9158997,0.02663297,0.021195326,0.018656023,0.017616007
20051201_38475_0400_PP_560.png,anodr,0.9133969,0.026390068,0.021730633,0.019030634,0.019451825
20051202_37162_0400_PP_29.png,anodr,0.8715426,0.058666743,0.044853196,0.013572009,0.011365427
20051202_51599_0400_PP_966.png,anodr,0.91451377,0.026621157,0.021894334,0.019923009,0.017047772
20051202_51616_0400_PP_1018.png,anodr,0.91704524,0.025061112,0.021989552,0.019810028,0.016093977
20051205_57651_0400_PP_52.png,anodr,0.9121851,0.027365401,0.021682633,0.019674763,0.019092184
20051205_57704_0400_PP_1167.png,anodr,0.9107517,0.02736184,0.023352182,0.020187862,0.01834642
20051205_57757_0400_PP_1100.png,anodr,0.91128826,0.029797848,0.022082271,0.018670026,0.018161606
20051205_57780_0400_PP_1102.png,anodr,0.91066444,0.035363615,0.021158226,0.019392917,0.01342075
20051205_57799_0400_PP_868.png,anodr,0.9166427,0.03205843,0.021525215,0.014470235,0.015303391
20051205_57809_0400_PP_1228.png,anodr,0.91239697,0.028458413,0.022832172,0.018892623,0.01741981
20051205_57838_0400_PP_859.png,anodr,0.9176084,0.023314146,0.021333253,0.018974865,0.01876936
20051205_57879_0400_PP_1254.png,anodr,0.9185211,0.024014693,0.020225046,0.01916907,0.018070092
20051205_57942_0400_PP_990.png,anodr,0.91551757,0.024753457,0.022313748,0.018911429,0.018503854
20051205_57988_0400_PP_1112.png,anodr,0.9188927,0.023295812,0.02113179,0.018668516,0.01801125
20051205_58037_0400_PP_835.png,anodr,0.913108,0.025595115,0.023164831,0.019419946,0.018712161
20051205_58060_0400_PP_376.png,anodr,0.92579865,0.019899746,0.02030302,0.016321328,0.017677292
20051205_58080_0400_PP_1034.png,anodr,0.92119,0.02311174,0.020996833,0.01727425,0.017427066
20051205_58091_0400_PP_292.png,anodr,0.9195102,0.023223137,0.021422837,0.01720822,0.018635541
20051205_58109_0400_PP_1311.png,anodr,0.9129322,0.030784266,0.019702632,0.019198393,0.017382512
20051205_58125_0400_PP_46.png,anodr,0.9198151,0.022725869,0.01903934,0.021474948,0.01694468
20051205_58150_0400_PP_393.png,anodr,0.9131308,0.026039837,0.022168944,0.019551368,0.01910902
20051205_58177_0400_PP_503.png,anodr,0.9128837,0.025356442,0.02214223,0.020184334,0.019433297
20051205_58354_0400_PP_1282.png,anodr,0.91445076,0.0268654,0.021369914,0.01912242,0.018191531
20051205_58373_0400_PP_55.png,anodr,0.90820736,0.033140797,0.020921502,0.019073388,0.01865712
20051205_58409_0400_PP_985.png,anodr,0.9156189,0.028775318,0.021215912,0.017676981,0.016712954
20051205_58431_0400_PP_493.png,anodr,0.9145646,0.028297374,0.020209368,0.019186521,0.01774216
20051205_58458_0400_PP_309.png,anodr,0.9113591,0.028269926,0.022643004,0.018657701,0.019070242
20051205_58502_0400_PP_482.png,anodr,0.9160017,0.02517385,0.021465905,0.018240212,0.019118289
20051205_58613_0400_PP_843.png,anodr,0.91340077,0.031061154,0.021189984,0.017302915,0.017045168
20051205_59240_0400_PP_301.png,anodr,0.91287786,0.027373161,0.021327404,0.019530542,0.018890975
20051205_59337_0400_PP_945.png,anodr,0.9088013,0.026655592,0.025173787,0.020787444,0.018581823
20051205_59351_0400_PP_332.png,anodr,0.91076905,0.025909906,0.023156568,0.020754553,0.019409994
20051205_59367_0400_PP_816.png,anodr,0.9164957,0.02418535,0.021410268,0.019931324,0.017977437
20051205_59379_0400_PP_842.png,anodr,0.91455126,0.024499156,0.025192427,0.019080916,0.01667622
20051205_59510_0400_PP_329.png,anodr,0.91264045,0.026665319,0.02295208,0.019482194,0.018259848
20051205_59538_0400_PP_534.png,anodr,0.911307,0.028044581,0.022573095,0.019877778,0.0181975
20051205_59617_0400_PP_1000.png,anodr,0.9120034,0.025774207,0.022682503,0.02015381,0.019386077
20051205_59651_0400_PP_1164.png,anodr,0.90872926,0.02618105,0.025098344,0.02069968,0.019291619
20051205_59738_0400_PP_119.png,anodr,0.91717565,0.022609314,0.022571946,0.01938084,0.018262269
20051205_59754_0400_PP_880.png,anodr,0.9158173,0.025707262,0.021230554,0.019267127,0.017977811
20051205_59833_0400_PP_531.png,anodr,0.91106516,0.027709898,0.02277853,0.019895859,0.01855049
20051205_59858_0400_PP_523.png,anodr,0.9103872,0.031103607,0.021962505,0.019325824,0.017220875
20051205_59901_0400_PP_417.png,anodr,0.92151165,0.021875706,0.021109497,0.017816626,0.017686535
20051205_59923_0400_PP_1307.png,anodr,0.9221462,0.022095134,0.020726342,0.01790344,0.017128972
20051205_60093_0400_PP_1286.png,anodr,0.91774803,0.023489174,0.02190387,0.018329788,0.018529112
20051205_60119_0400_PP_451.png,anodr,0.91929656,0.022110289,0.021235839,0.018657016,0.018700227
20051213_61406_0100_PP_1027.png,anodr,0.90680027,0.02712359,0.029314497,0.019819729,0.016941953
20051213_61802_0100_PP_408.png,anodr,0.90568864,0.029817278,0.025356472,0.020585127,0.018552378
20051213_61892_0100_PP_837.png,anodr,0.9151425,0.026007691,0.021799421,0.01864402,0.018406343
20051213_61951_0100_PP_983.png,anodr,0.9090459,0.027860422,0.022528978,0.020862566,0.019702204
20051213_62251_0100_PP_27.png,anodr,0.9104851,0.027313972,0.022580216,0.020794882,0.018825807
20051213_62314_0100_PP_1325.png,anodr,0.91289467,0.027722815,0.022652816,0.018761477,0.01796824
20051213_62518_0100_PP_821.png,anodr,0.9062824,0.027327826,0.025077607,0.020710886,0.020601274
20051213_62572_0100_PP_1176.png,anodr,0.90599436,0.034720145,0.024672015,0.017120076,0.017493417
20051214_40529_0100_PP_1120.png,anodr,0.9090284,0.03037972,0.023978285,0.018883077,0.017730486
20051214_40767_0100_PP_1039.png,anodr,0.90451276,0.031421,0.024159988,0.020214366,0.01969191
20051214_40994_0100_PP_435.png,anodr,0.91309965,0.02740041,0.022651585,0.018613245,0.018235153
20051214_41055_0100_PP_41.png,anodr,0.91566026,0.024175696,0.022930803,0.019831993,0.01740128
20051214_42133_0100_PP_462.png,anodr,0.90807974,0.02985464,0.024245964,0.019638663,0.018181067
20051214_42197_0100_PP_1288.png,anodr,0.90660036,0.02796811,0.025158191,0.021053493,0.019219859
20051214_42323_0100_PP_845.png,anodr,0.91153383,0.025386333,0.023978064,0.019331183,0.019770516
20051214_42363_0100_PP_42.png,anodr,0.9164185,0.023523254,0.023311436,0.017891234,0.018855518
20051214_51178_0100_PP_1380.png,anodr,0.91060424,0.026148038,0.023246935,0.020400686,0.019600179
20051214_51211_0100_PP_511.png,anodr,0.9108735,0.025560478,0.023363335,0.020375928,0.019826751
20051214_51308_0100_PP_1342.png,anodr,0.89325845,0.038185082,0.031607676,0.0204883,0.016460488
20051214_51342_0100_PP_970.png,anodr,0.9121909,0.028721934,0.021920282,0.019489216,0.01767764
20051214_51442_0100_PP_28.png,anodr,0.8989564,0.040606294,0.024731966,0.01987819,0.015827155
20051214_51469_0100_PP_1060.png,anodr,0.8831902,0.048667945,0.03771573,0.017630363,0.012795794
20051214_56242_0100_PP_337.png,anodr,0.90972394,0.026311249,0.026205018,0.01843479,0.01932507
20051214_56392_0100_PP_1037.png,anodr,0.92022157,0.02233389,0.020615779,0.019404141,0.017424686
20051214_56438_0100_PP_22.png,anodr,0.913715,0.024331842,0.024561636,0.019253174,0.01813833
20051214_56636_0100_PP_128.png,anodr,0.90658253,0.029145382,0.024112092,0.020676289,0.019483723
20051214_56688_0100_PP_120.png,anodr,0.9158364,0.024932876,0.021716885,0.019817507,0.01769635
20051214_57761_0100_PP_356.png,anodr,0.9169004,0.027955683,0.01832241,0.019214347,0.01760714
20051214_57817_0100_PP_876.png,anodr,0.9125514,0.030398818,0.021168776,0.018798573,0.017082458
20051216_43913_0200_PP_1367.png,anodr,0.9184412,0.022532549,0.021524979,0.019059002,0.018442262
20051216_44066_0200_PP_426.png,cmoderatedr,0.21898401,0.02891874,0.73682666,0.0052993842,0.009971161
20051216_44092_0200_PP_1090.png,anodr,0.6118701,0.03708779,0.32237718,0.008877879,0.019787077
20051216_44221_0200_PP_548.png,anodr,0.9169835,0.024306316,0.021718776,0.01911947,0.017871968
20051216_44252_0200_PP_952.png,anodr,0.9183452,0.025482407,0.024100177,0.016810376,0.015261713
20051216_44398_0200_PP_1235.png,anodr,0.91449803,0.02982169,0.020987574,0.018268948,0.016423753
20051216_44420_0200_PP_379.png,anodr,0.912765,0.027399544,0.022629712,0.019318452,0.017887274
20051216_44635_0200_PP_415.png,anodr,0.9196888,0.027684303,0.018169442,0.017324075,0.017133303
20051216_44660_0200_PP_888.png,anodr,0.91654944,0.027508982,0.019451333,0.018395722,0.01809454
20051216_44811_0200_PP_567.png,anodr,0.91789603,0.027870093,0.020717967,0.017014105,0.016501721
20051216_44832_0200_PP_1082.png,anodr,0.9201635,0.023892155,0.021087041,0.01840914,0.01644805
20051216_45076_0200_PP_818.png,anodr,0.7982625,0.05447154,0.11341713,0.0137985395,0.020050298
20051216_45499_0200_PP_1071.png,anodr,0.91468716,0.023295423,0.023068666,0.020758186,0.018190535
20051216_45781_0200_PP_320.png,anodr,0.91553795,0.024747511,0.022612493,0.018883528,0.018218527
20051216_45873_0200_PP_832.png,anodr,0.91236025,0.026105465,0.023333155,0.018229282,0.019971823
20051216_45992_0200_PP_341.png,anodr,0.92003334,0.033774268,0.017481856,0.015697245,0.013013211
20051216_46018_0200_PP_1216.png,anodr,0.9142857,0.03120514,0.018892342,0.01904265,0.016574088
20051216_46183_0200_PP_1204.png,anodr,0.91324604,0.025589228,0.02175529,0.01999827,0.019411188
20051216_47514_0200_PP_110.png,anodr,0.9155952,0.024828598,0.022663375,0.01811692,0.018795932
20051216_47536_0200_PP_1339.png,anodr,0.91785467,0.02344901,0.020886907,0.018587345,0.019221975
20060407_38711_0200_PP_283.png,anodr,0.9165052,0.02705741,0.025163652,0.015819063,0.015454732
20060407_38970_0200_PP_1111.png,anodr,0.8478568,0.067962624,0.05775966,0.013495093,0.012925819
20060407_39155_0200_PP_855.png,anodr,0.92084056,0.02080178,0.021562038,0.018992076,0.017803622
20060407_39184_0200_PP_373.png,anodr,0.92393863,0.018725453,0.021118224,0.018064039,0.018153615
20060407_39306_0200_PP_1074.png,anodr,0.91702867,0.022266058,0.023250103,0.019102886,0.01835226
20060407_39328_0200_PP_893.png,anodr,0.9163438,0.021944515,0.02473963,0.018852778,0.018119274
20060407_39435_0200_PP_1214.png,anodr,0.8492299,0.05010332,0.0730298,0.014225199,0.0134117715
20060407_39546_0200_PP_545.png,anodr,0.91491455,0.027525261,0.020881435,0.019202437,0.017476311
20060407_39567_0200_PP_1168.png,anodr,0.9178652,0.025239062,0.020974752,0.018569859,0.017351106
20060407_39687_0200_PP_101.png,anodr,0.9183971,0.023632066,0.023087531,0.017154178,0.017729117
20060407_39761_0200_PP_518.png,anodr,0.913187,0.026680604,0.021273835,0.019572642,0.01928588
20060407_39780_0200_PP_1006.png,anodr,0.91204375,0.026353724,0.02400676,0.019116947,0.018478906
20060407_40740_0200_PP_314.png,bmilddr,0.34738994,0.5117106,0.103884846,0.02176495,0.015249615
20060407_40761_0200_PP_282.png,anodr,0.91491455,0.03144629,0.02290037,0.015442562,0.015296325
20060407_41149_0200_PP_26.png,anodr,0.92053884,0.021026175,0.025425734,0.016475454,0.01653385
