image,prediction,score_a_noamd,score_b_amd
N0187.jpg,a_noamd,0.7130911,0.28690892
N0188.jpg,a_noamd,0.83878297,0.1612171
N0189.jpg,a_noamd,0.7741517,0.22584827
N0190.jpg,a_noamd,0.51349264,0.4865074
N0191.jpg,a_noamd,0.66971517,0.33028483
N0192.jpg,b_amd,0.34920916,0.6507908
N0193.jpg,b_amd,0.22886479,0.7711352
N0194.jpg,a_noamd,0.5783157,0.42168427
N0195.jpg,b_amd,0.30391046,0.6960895
N0196.jpg,a_noamd,0.86879677,0.13120328
N0197.jpg,a_noamd,0.8577535,0.14224653
N0198.jpg,a_noamd,0.8653667,0.13463324
N0199.jpg,a_noamd,0.8587732,0.14122684
N0200.jpg,b_amd,0.18144341,0.8185566
N0201.jpg,b_amd,0.29759753,0.7024025
N0202.jpg,b_amd,0.491067,0.508933
N0203.jpg,a_noamd,0.7049571,0.29504287
N0204.jpg,a_noamd,0.8580794,0.14192058
N0205.jpg,a_noamd,0.85257316,0.14742687
N0206.jpg,a_noamd,0.8433459,0.15665416
N0207.jpg,a_noamd,0.8251722,0.17482783
N0208.jpg,a_noamd,0.77017456,0.22982547
N0209.jpg,a_noamd,0.7731552,0.22684479
N0210.jpg,a_noamd,0.8302969,0.16970316
N0211.jpg,a_noamd,0.8217809,0.17821912
N0212.jpg,a_noamd,0.85039735,0.14960265
N0213.jpg,a_noamd,0.85064393,0.14935602
N0214.jpg,a_noamd,0.69543153,0.30456844
N0215.jpg,a_noamd,0.82275933,0.1772407
N0216.jpg,a_noamd,0.8163666,0.18363337
N0217.jpg,a_noamd,0.85016227,0.14983773
N0218.jpg,a_noamd,0.8661842,0.13381582
N0219.jpg,a_noamd,0.84972596,0.15027404
N0220.jpg,a_noamd,0.7994087,0.20059134
N0221.jpg,a_noamd,0.8256942,0.1743058
N0222.jpg,a_noamd,0.79103684,0.20896317
N0223.jpg,a_noamd,0.85541785,0.14458217
N0224.jpg,a_noamd,0.828472,0.171528
N0225.jpg,a_noamd,0.85223216,0.14776781
N0226.jpg,a_noamd,0.85213953,0.14786051
N0227.jpg,a_noamd,0.84136075,0.15863927
N0228.jpg,a_noamd,0.8455166,0.15448342
N0229.jpg,a_noamd,0.67794764,0.3220524
N0230.jpg,a_noamd,0.83367723,0.16632272
N0231.jpg,a_noamd,0.8059833,0.19401674
N0232.jpg,a_noamd,0.84928757,0.15071245
N0233.jpg,a_noamd,0.8295501,0.17044985
N0234.jpg,a_noamd,0.85996056,0.14003947
N0235.jpg,a_noamd,0.86128366,0.13871635
N0236.jpg,a_noamd,0.85423464,0.14576532
N0237.jpg,a_noamd,0.8254469,0.17455314
N0238.jpg,a_noamd,0.76632804,0.23367195
N0239.jpg,a_noamd,0.86190283,0.13809721
N0240.jpg,a_noamd,0.85131484,0.14868517
N0241.jpg,a_noamd,0.83288074,0.1671193
N0242.jpg,a_noamd,0.82337147,0.17662853
N0243.jpg,a_noamd,0.56775975,0.4322403
N0244.jpg,a_noamd,0.57870114,0.42129886
N0245.jpg,a_noamd,0.867597,0.13240299
N0246.jpg,a_noamd,0.8678205,0.13217945
N0247.jpg,a_noamd,0.86331135,0.13668866
N0248.jpg,a_noamd,0.85677457,0.14322543
N0249.jpg,a_noamd,0.8734895,0.12651046
N0250.jpg,a_noamd,0.8523273,0.14767265
N0251.jpg,a_noamd,0.6617617,0.33823833
N0252.jpg,a_noamd,0.54581946,0.45418054
N0253.jpg,a_noamd,0.63605535,0.36394462
N0254.jpg,a_noamd,0.6142982,0.38570175
N0255.jpg,a_noamd,0.65592766,0.34407228
N0256.jpg,a_noamd,0.8625975,0.13740249
N0257.jpg,a_noamd,0.7986239,0.20137611
N0258.jpg,a_noamd,0.8367359,0.16326407
N0259.jpg,a_noamd,0.84166956,0.15833047
N0260.jpg,a_noamd,0.8361936,0.16380644
N0261.jpg,a_noamd,0.85344756,0.14655247
N0262.jpg,a_noamd,0.85464543,0.1453546
N0263.jpg,a_noamd,0.8440989,0.15590107
N0264.jpg,a_noamd,0.8408817,0.1591183
N0265.jpg,a_noamd,0.6183471,0.3816529
N0266.jpg,a_noamd,0.7780914,0.2219086
N0267.jpg,a_noamd,0.72590077,0.27409926
N0268.jpg,b_amd,0.2668865,0.7331135
N0269.jpg,a_noamd,0.51505935,0.48494068
N0270.jpg,a_noamd,0.81070817,0.1892919
N0271.jpg,a_noamd,0.70910925,0.2908907
N0272.jpg,a_noamd,0.7721383,0.22786173
N0273.jpg,a_noamd,0.8239492,0.17605077
N0274.jpg,a_noamd,0.78454274,0.21545728
N0275.jpg,a_noamd,0.85364527,0.14635478
N0276.jpg,a_noamd,0.814419,0.18558109
N0277.jpg,b_amd,0.4842001,0.51579994
N0278.jpg,a_noamd,0.7097852,0.2902148
N0279.jpg,a_noamd,0.85381275,0.1461872
N0280.jpg,a_noamd,0.83056843,0.16943164
N0281.jpg,a_noamd,0.76785994,0.23214008
N0282.jpg,a_noamd,0.81049174,0.18950827
N0283.jpg,a_noamd,0.8325152,0.1674848
N0284.jpg,a_noamd,0.8590122,0.14098778
N0285.jpg,a_noamd,0.8550645,0.14493547
N0286.jpg,a_noamd,0.86733055,0.13266946
N0287.jpg,a_noamd,0.8663905,0.13360952
N0288.jpg,a_noamd,0.83275735,0.1672426
N0289.jpg,a_noamd,0.77828103,0.22171898
N0290.jpg,a_noamd,0.86994237,0.13005768
N0291.jpg,a_noamd,0.85514176,0.14485829
N0292.jpg,a_noamd,0.854994,0.14500599
N0293.jpg,b_amd,0.46980527,0.5301947
N0294.jpg,a_noamd,0.8272902,0.1727099
N0295.jpg,a_noamd,0.84928894,0.150711
N0296.jpg,a_noamd,0.83756936,0.16243063
N0297.jpg,a_noamd,0.854492,0.14550796
N0298.jpg,a_noamd,0.8430904,0.15690957
N0299.jpg,a_noamd,0.83875227,0.16124779
N0300.jpg,a_noamd,0.8708719,0.1291281
N0301.jpg,a_noamd,0.8391027,0.1608973
N0302.jpg,a_noamd,0.84324044,0.15675959
N0303.jpg,a_noamd,0.630923,0.369077
N0304.jpg,a_noamd,0.5434234,0.45657653
N0305.jpg,a_noamd,0.837373,0.16262692
N0306.jpg,a_noamd,0.84306103,0.15693897
N0307.jpg,a_noamd,0.86102426,0.13897578
N0308.jpg,a_noamd,0.7689279,0.2310721
N0309.jpg,a_noamd,0.83017254,0.16982746
N0310.jpg,a_noamd,0.8710169,0.12898313
N0311.jpg,a_noamd,0.7769333,0.22306667
T0001.jpg,a_noamd,0.8537563,0.14624377
T0002.jpg,a_noamd,0.8841865,0.11581354
T0005.jpg,a_noamd,0.8379218,0.16207819
T0006.jpg,a_noamd,0.780126,0.21987401
T0007.jpg,a_noamd,0.85663205,0.14336795
T0008.jpg,a_noamd,0.8436306,0.15636937
T0009.jpg,a_noamd,0.883944,0.116056025
T0011.jpg,a_noamd,0.8275848,0.17241526
T0012.jpg,a_noamd,0.78812414,0.21187587
T0013.jpg,a_noamd,0.84951854,0.15048149
T0014.jpg,b_amd,0.16591884,0.8340812
T0016.jpg,a_noamd,0.7719209,0.2280791
T0017.jpg,a_noamd,0.8282045,0.1717955
T0018.jpg,a_noamd,0.8439521,0.1560479
T0019.jpg,a_noamd,0.62550473,0.3744952
T0020.jpg,a_noamd,0.85723466,0.14276536
T0022.jpg,a_noamd,0.83533925,0.1646607
T0023.jpg,b_amd,0.32841834,0.6715816
T0025.jpg,a_noamd,0.588872,0.41112795
T0027.jpg,a_noamd,0.60832006,0.3916799
T0028.jpg,a_noamd,0.86455023,0.13544977
T0029.jpg,a_noamd,0.82227105,0.1777289
T0031.jpg,a_noamd,0.7896315,0.21036854
T0032.jpg,a_noamd,0.8379218,0.16207819
T0033.jpg,a_noamd,0.78520983,0.21479014
T0034.jpg,a_noamd,0.8560988,0.14390123
T0035.jpg,a_noamd,0.8401021,0.15989795
T0036.jpg,a_noamd,0.5874419,0.41255808
T0037.jpg,a_noamd,0.8687208,0.13127923
T0039.jpg,a_noamd,0.72300375,0.27699628
T0040.jpg,a_noamd,0.6185135,0.38148645
T0041.jpg,a_noamd,0.85544425,0.14455573
T0042.jpg,a_noamd,0.8692781,0.13072199
T0044.jpg,b_amd,0.44466904,0.555331
T0046.jpg,a_noamd,0.84004223,0.15995772
T0047.jpg,a_noamd,0.865598,0.134402
T0049.jpg,a_noamd,0.7392682,0.26073176
T0050.jpg,a_noamd,0.781997,0.21800295
T0054.jpg,a_noamd,0.84166926,0.15833075
T0055.jpg,a_noamd,0.831907,0.16809303
T0058.jpg,b_amd,0.491034,0.508966
T0060.jpg,a_noamd,0.79088384,0.20911616
T0061.jpg,a_noamd,0.8585906,0.14140937
T0062.jpg,a_noamd,0.83756745,0.16243254
T0063.jpg,a_noamd,0.85525495,0.14474508
T0064.jpg,b_amd,0.4886144,0.5113856
T0065.jpg,a_noamd,0.5300572,0.46994284
T0066.jpg,a_noamd,0.8587922,0.14120778
T0067.jpg,a_noamd,0.8086094,0.19139062
T0068.jpg,a_noamd,0.8532326,0.1467673
T0069.jpg,a_noamd,0.856571,0.14342901
T0070.jpg,a_noamd,0.8101366,0.18986335
T0074.jpg,a_noamd,0.8653876,0.13461241
T0075.jpg,a_noamd,0.83782506,0.16217487
T0076.jpg,a_noamd,0.86552787,0.13447216
T0077.jpg,a_noamd,0.8786669,0.12133309
T0078.jpg,a_noamd,0.7294171,0.27058294
T0079.jpg,a_noamd,0.81153655,0.1884635
T0080.jpg,a_noamd,0.84201396,0.15798599
T0081.jpg,a_noamd,0.82366663,0.1763334
T0082.jpg,b_amd,0.23205751,0.76794255
T0084.jpg,a_noamd,0.83099437,0.16900568
T0085.jpg,a_noamd,0.8018602,0.19813973
T0087.jpg,b_amd,0.210832,0.789168
T0088.jpg,a_noamd,0.8466493,0.15335067
T0090.jpg,a_noamd,0.8458669,0.154133
T0091.jpg,a_noamd,0.73130137,0.26869863
T0092.jpg,a_noamd,0.8824564,0.11754352
T0093.jpg,a_noamd,0.82096887,0.17903118
T0094.jpg,a_noamd,0.8446277,0.15537232
T0095.jpg,a_noamd,0.85467213,0.14532782
T0096.jpg,a_noamd,0.86573994,0.13426009
T0097.jpg,a_noamd,0.86107713,0.13892287
T0098.jpg,a_noamd,0.8696703,0.13032973
T0099.jpg,a_noamd,0.86285836,0.13714167
T0100.jpg,a_noamd,0.8370069,0.16299307
T0101.jpg,a_noamd,0.54878616,0.45121384
T0102.jpg,a_noamd,0.7744505,0.22554955
T0103.jpg,a_noamd,0.84587246,0.15412752
T0104.jpg,a_noamd,0.8241251,0.17587484
T0106.jpg,a_noamd,0.8672462,0.1327538
T0108.jpg,a_noamd,0.8398607,0.1601393
T0109.jpg,a_noamd,0.87477726,0.12522273
T0110.jpg,a_noamd,0.8806689,0.11933111
T0111.jpg,a_noamd,0.86318374,0.13681622
T0113.jpg,a_noamd,0.5977611,0.4022389
T0114.jpg,a_noamd,0.85035324,0.14964673
T0115.jpg,a_noamd,0.5991114,0.40088865
T0116.jpg,a_noamd,0.8634424,0.13655756
T0117.jpg,a_noamd,0.865298,0.13470204
T0119.jpg,a_noamd,0.84723514,0.15276492
T0121.jpg,a_noamd,0.72220165,0.27779835
T0122.jpg,a_noamd,0.8540301,0.1459699
T0123.jpg,a_noamd,0.6832357,0.3167643
T0124.jpg,a_noamd,0.84171176,0.1582882
T0125.jpg,a_noamd,0.8028107,0.19718923
T0126.jpg,a_noamd,0.8659768,0.13402323
T0128.jpg,a_noamd,0.8501934,0.14980666
T0130.jpg,a_noamd,0.830536,0.16946395
T0131.jpg,a_noamd,0.65994775,0.3400522
T0132.jpg,a_noamd,0.8499899,0.15001017
T0133.jpg,a_noamd,0.86107445,0.13892551
T0135.jpg,a_noamd,0.8623738,0.13762619
T0136.jpg,a_noamd,0.860847,0.13915297
T0137.jpg,a_noamd,0.8781276,0.12187238
T0138.jpg,a_noamd,0.8401929,0.1598071
T0139.jpg,a_noamd,0.8518386,0.14816144
T0140.jpg,a_noamd,0.83983535,0.1601647
T0141.jpg,a_noamd,0.80642533,0.1935747
T0142.jpg,a_noamd,0.7542468,0.24575326
T0143.jpg,a_noamd,0.712904,0.287096
T0144.jpg,b_amd,0.37247357,0.62752646
T0145.jpg,a_noamd,0.77021563,0.22978434
T0146.jpg,a_noamd,0.8113635,0.18863645
T0149.jpg,a_noamd,0.84772664,0.15227339
T0151.jpg,a_noamd,0.7916349,0.20836505
T0153.jpg,a_noamd,0.83798736,0.16201259
T0155.jpg,a_noamd,0.804142,0.19585805
T0156.jpg,a_noamd,0.86713135,0.13286863
T0157.jpg,a_noamd,0.8422654,0.15773454
T0158.jpg,a_noamd,0.83221054,0.16778947
T0160.jpg,a_noamd,0.8739897,0.12601034
T0161.jpg,a_noamd,0.674068,0.32593203
T0162.jpg,a_noamd,0.64905345,0.3509466
T0163.jpg,a_noamd,0.6497726,0.35022748
T0167.jpg,a_noamd,0.85299724,0.14700274
T0168.jpg,a_noamd,0.8341834,0.16581666
T0169.jpg,a_noamd,0.53414744,0.46585253
T0171.jpg,a_noamd,0.8518777,0.14812233
T0173.jpg,a_noamd,0.64245725,0.35754272
T0174.jpg,a_noamd,0.86449367,0.13550636
T0175.jpg,a_noamd,0.848414,0.151586
T0177.jpg,a_noamd,0.7899471,0.21005291
T0178.jpg,a_noamd,0.8712051,0.12879491
T0179.jpg,a_noamd,0.7994811,0.20051895
T0180.jpg,a_noamd,0.86125416,0.13874578
T0181.jpg,a_noamd,0.8332799,0.16672008
T0182.jpg,a_noamd,0.875053,0.12494696
T0184.jpg,a_noamd,0.84379166,0.15620837
T0185.jpg,a_noamd,0.87855333,0.12144669
T0186.jpg,a_noamd,0.8289751,0.17102495
T0187.jpg,a_noamd,0.8418608,0.15813923
T0191.jpg,b_amd,0.46606672,0.5339332
T0192.jpg,b_amd,0.31252638,0.6874736
T0194.jpg,a_noamd,0.8848831,0.11511691
T0195.jpg,a_noamd,0.8227749,0.17722508
T0196.jpg,a_noamd,0.74400073,0.25599924
T0197.jpg,a_noamd,0.6261492,0.37385082
T0199.jpg,a_noamd,0.8588141,0.1411859
T0200.jpg,a_noamd,0.86042494,0.13957506
T0202.jpg,a_noamd,0.85467035,0.14532968
T0203.jpg,a_noamd,0.8588787,0.14112133
T0204.jpg,a_noamd,0.8416712,0.15832876
T0205.jpg,a_noamd,0.85499454,0.1450055
T0206.jpg,a_noamd,0.79129213,0.20870791
T0207.jpg,a_noamd,0.6417345,0.35826552
T0208.jpg,a_noamd,0.85255575,0.14744425
T0210.jpg,b_amd,0.3399607,0.6600393
T0211.jpg,a_noamd,0.82377887,0.1762211
T0212.jpg,a_noamd,0.8614818,0.13851829
T0213.jpg,a_noamd,0.8741776,0.12582248
T0214.jpg,a_noamd,0.7806491,0.21935087
T0215.jpg,a_noamd,0.8395072,0.16049275
T0216.jpg,a_noamd,0.8068799,0.1931201
T0217.jpg,a_noamd,0.7755486,0.22445144
T0218.jpg,a_noamd,0.8761921,0.12380794
T0220.jpg,a_noamd,0.68727285,0.31272715
T0221.jpg,a_noamd,0.8566137,0.14338635
T0222.jpg,a_noamd,0.8130064,0.1869936
T0223.jpg,a_noamd,0.8007763,0.1992237
T0224.jpg,a_noamd,0.857919,0.14208105
T0225.jpg,a_noamd,0.8127914,0.18720855
T0228.jpg,a_noamd,0.81625986,0.18374012
T0229.jpg,a_noamd,0.8087314,0.19126867
T0230.jpg,a_noamd,0.70518523,0.29481477
T0231.jpg,a_noamd,0.67195636,0.32804358
T0232.jpg,a_noamd,0.82525295,0.17474703
T0233.jpg,a_noamd,0.6763509,0.32364908
T0234.jpg,a_noamd,0.83300346,0.16699658
T0235.jpg,a_noamd,0.5515124,0.44848755
T0236.jpg,a_noamd,0.85898966,0.14101034
T0238.jpg,a_noamd,0.8364358,0.16356422
T0239.jpg,a_noamd,0.7239596,0.27604035
T0240.jpg,b_amd,0.3574465,0.6425535
T0241.jpg,a_noamd,0.6973075,0.30269244
T0242.jpg,a_noamd,0.8483828,0.1516172
T0243.jpg,a_noamd,0.86701846,0.1329816
T0246.jpg,a_noamd,0.8740501,0.12594989
T0248.jpg,a_noamd,0.84586525,0.15413472
T0249.jpg,a_noamd,0.844949,0.15505102
T0250.jpg,a_noamd,0.8488244,0.1511756
T0251.jpg,b_amd,0.4557366,0.54426336
T0253.jpg,a_noamd,0.6784231,0.32157695
T0256.jpg,a_noamd,0.8349536,0.16504638
T0257.jpg,a_noamd,0.8449096,0.15509042
T0259.jpg,a_noamd,0.869061,0.13093904
T0260.jpg,a_noamd,0.8633269,0.13667312
T0262.jpg,a_noamd,0.8130439,0.18695614
T0263.jpg,a_noamd,0.8294702,0.17052978
T0264.jpg,a_noamd,0.8472466,0.15275343
T0265.jpg,a_noamd,0.50947154,0.49052846
T0266.jpg,a_noamd,0.87321764,0.1267824
T0267.jpg,a_noamd,0.8410225,0.15897754
T0268.jpg,a_noamd,0.8646987,0.1353013
T0269.jpg,a_noamd,0.8273371,0.17266291
T0270.jpg,a_noamd,0.81809765,0.18190235
T0271.jpg,a_noamd,0.8288509,0.17114912
T0272.jpg,a_noamd,0.8565942,0.14340581
T0273.jpg,a_noamd,0.8574859,0.14251411
T0274.jpg,a_noamd,0.86575407,0.13424596
T0275.jpg,a_noamd,0.85350794,0.14649203
T0276.jpg,a_noamd,0.80859745,0.19140252
T0277.jpg,a_noamd,0.8490406,0.15095942
T0278.jpg,a_noamd,0.8567727,0.14322722
T0279.jpg,a_noamd,0.7914849,0.20851506
T0280.jpg,a_noamd,0.8673627,0.13263732
T0281.jpg,a_noamd,0.84034216,0.15965784
T0282.jpg,a_noamd,0.8534372,0.14656278
T0283.jpg,a_noamd,0.8104849,0.18951513
T0284.jpg,b_amd,0.27718624,0.7228138
T0285.jpg,a_noamd,0.82466596,0.17533404
T0287.jpg,a_noamd,0.8709217,0.1290783
T0288.jpg,a_noamd,0.84932387,0.15067612
T0289.jpg,a_noamd,0.539913,0.46008703
T0290.jpg,a_noamd,0.8660997,0.13390027
T0292.jpg,a_noamd,0.8531349,0.14686516
T0293.jpg,a_noamd,0.8624945,0.13750549
T0294.jpg,a_noamd,0.5956269,0.40437314
T0295.jpg,a_noamd,0.8702199,0.1297801
