filename,true_label,predicted_label,correct,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
348598d01e18.png,anodr,anodr,True,0.8177626,0.057580534,0.07339892,0.020275608,0.030982397
35362d43e753.png,anodr,anodr,True,0.93023646,0.02466145,0.018315297,0.01096902,0.015817812
35ac70c0d08f.png,anodr,anodr,True,0.9160046,0.025085993,0.02382469,0.016258446,0.0188263
35df2bc6ae95.png,anodr,anodr,True,0.92825204,0.022217551,0.014987514,0.015418762,0.019124154
360832d84ce0.png,anodr,anodr,True,0.9426317,0.022454241,0.0101328585,0.0095553575,0.015225787
37c523296d42.png,anodr,anodr,True,0.93732154,0.020983966,0.011504654,0.013044508,0.017145358
387138ddf43d.png,anodr,anodr,True,0.8980306,0.03227002,0.019163141,0.02084646,0.029689824
389552047476.png,anodr,anodr,True,0.85659254,0.05776511,0.053187303,0.013067755,0.019387351
393fa5a023a5.png,anodr,anodr,True,0.9284346,0.026584366,0.017954398,0.010462196,0.016564352
3a4cfea0a766.png,anodr,anodr,True,0.93075097,0.018084815,0.016376773,0.017439714,0.017347837
3b2b91590590.png,anodr,anodr,True,0.9331416,0.016793065,0.014236094,0.01825623,0.017572988
3bf2deaa5ef0.png,anodr,anodr,True,0.93130624,0.019562203,0.013534605,0.017871099,0.017725885
3bf3085ac167.png,anodr,anodr,True,0.9259167,0.02273937,0.020311989,0.014069133,0.016962897
3c42512c81e0.png,anodr,anodr,True,0.9267644,0.01718075,0.025705758,0.016998217,0.0133508425
3ce2f8a77a32.png,anodr,anodr,True,0.9028841,0.037363164,0.03469001,0.011517999,0.013544676
3f0d3629d69e.png,anodr,anodr,True,0.948301,0.013882718,0.011150489,0.0134992935,0.013166577
3f44d749cd0b.png,anodr,anodr,True,0.58147717,0.35546562,0.024359323,0.009061361,0.029636582
3f6c627e2ff2.png,anodr,anodr,True,0.75575274,0.08511294,0.109592624,0.016675899,0.032865807
3fd45879afe6.png,anodr,anodr,True,0.92442024,0.019213984,0.021212323,0.014377562,0.020775886
401fdfd0db07.png,anodr,anodr,True,0.92192435,0.017807845,0.01951751,0.018211706,0.02253862
41345cec5957.png,anodr,anodr,True,0.90258723,0.028827045,0.022823814,0.02236387,0.023398023
415d5c5e785f.png,anodr,anodr,True,0.93826604,0.016964246,0.01177195,0.013970327,0.019027371
41ab357d103f.png,anodr,anodr,True,0.9131871,0.020885728,0.017833399,0.026393464,0.021700315
4276b82e4489.png,anodr,anodr,True,0.93405044,0.018262582,0.013105412,0.015704894,0.018876685
42b9c1977681.png,anodr,anodr,True,0.87016165,0.03813488,0.051825352,0.018692665,0.021185448
42c65af5ab16.png,anodr,anodr,True,0.91930306,0.021599017,0.02213277,0.019138206,0.017826876
436e7a7af761.png,anodr,anodr,True,0.93012667,0.019325627,0.013010835,0.018677821,0.01885896
43823561c3f0.png,anodr,anodr,True,0.9096071,0.01662875,0.02773578,0.02792074,0.018107543
43bc7c066dfb.png,anodr,anodr,True,0.9228243,0.022063583,0.02516335,0.0137739945,0.016174693
445a8a6da55c.png,anodr,anodr,True,0.8682443,0.048264816,0.04523087,0.015565908,0.022694234
44a4d04162cc.png,anodr,anodr,True,0.89711815,0.03160579,0.029193992,0.016644578,0.025437484
44a86263117b.png,anodr,anodr,True,0.8972535,0.033514638,0.036441952,0.013299421,0.019490495
4554062fa836.png,anodr,anodr,True,0.91394454,0.032713894,0.018267214,0.014268153,0.02080624
475300735b7f.png,anodr,anodr,True,0.88676226,0.03677634,0.035498045,0.020279828,0.02068349
478fc46eaa49.png,anodr,anodr,True,0.9413687,0.016084552,0.010761133,0.012769263,0.019016387
4826d10030b3.png,anodr,anodr,True,0.93026304,0.0150868185,0.014172133,0.017829522,0.022648368
4a05f81b3aba.png,anodr,anodr,True,0.9437944,0.013817336,0.010167233,0.017181087,0.01504
4a4cb731f91a.png,anodr,anodr,True,0.93340856,0.01745215,0.016679557,0.018829603,0.013630165
4a589edaea60.png,anodr,anodr,True,0.84224826,0.0664392,0.05757496,0.014356545,0.019381057
4ad8d3ec8789.png,anodr,anodr,True,0.93300074,0.023347748,0.016402228,0.013203513,0.014045828
4d1e7def7624.png,anodr,anodr,True,0.88632107,0.033294838,0.053583052,0.01164892,0.015152149
4dd4a4bf2421.png,anodr,anodr,True,0.9454836,0.013117318,0.013820837,0.014464457,0.013113634
4e1e252317b5.png,anodr,anodr,True,0.92162323,0.02130698,0.02425333,0.017162144,0.01565421
4fd5ec0dca09.png,anodr,anodr,True,0.92564297,0.021746175,0.013168065,0.018477539,0.020965217
500aad15b7c8.png,anodr,anodr,True,0.94616073,0.015025266,0.015512706,0.0129644545,0.010336823
501c319f7a9f.png,anodr,anodr,True,0.92548966,0.019726036,0.016029023,0.018111086,0.020644205
504a69096fcb.png,anodr,anodr,True,0.8983622,0.026144447,0.027944468,0.022885943,0.024662953
5069feccd866.png,anodr,anodr,True,0.9319996,0.015666686,0.012206656,0.02212536,0.018001664
50915e2329a1.png,anodr,anodr,True,0.90469414,0.026124358,0.017747693,0.032304883,0.01912902
50916d67bb51.png,anodr,anodr,True,0.9334335,0.025460893,0.017351016,0.010688163,0.01306642
50d8249f7bc9.png,anodr,anodr,True,0.92497617,0.01890895,0.018854683,0.019696278,0.017563954
50ddd7d976df.png,anodr,anodr,True,0.9393786,0.022944072,0.013298672,0.012519572,0.011859019
521b5377a727.png,anodr,anodr,True,0.9476869,0.012258904,0.009813172,0.011498134,0.018742917
5257cb536da2.png,anodr,anodr,True,0.9253871,0.028274428,0.024644671,0.008625942,0.01306787
5299a532f0e0.png,anodr,anodr,True,0.93764454,0.017490495,0.013639642,0.013790252,0.017435068
52edbe29d655.png,anodr,anodr,True,0.887639,0.043408696,0.03465743,0.011513641,0.022781305
5321ab64f9ea.png,anodr,anodr,True,0.91209143,0.02073718,0.02551373,0.0190839,0.022573764
53c874dbc594.png,anodr,anodr,True,0.92254585,0.019345045,0.016389204,0.020252211,0.021467663
54038e56131d.png,anodr,anodr,True,0.9199741,0.01874479,0.019327255,0.022593815,0.01936007
54f57cf26126.png,anodr,anodr,True,0.9361607,0.019764576,0.01146425,0.01713413,0.015476406
5511f114e7ee.png,anodr,anodr,True,0.93672884,0.025003785,0.014496659,0.011432569,0.012338222
555d0bef3c5b.png,anodr,anodr,True,0.923105,0.021498792,0.016712744,0.018707853,0.01997558
55f7f018c61c.png,anodr,anodr,True,0.94880104,0.017949376,0.011022586,0.012821144,0.00940572
568455854a11.png,anodr,anodr,True,0.9305946,0.019604541,0.011843403,0.018066118,0.019891307
586f5c56081e.png,anodr,anodr,True,0.9324781,0.017542738,0.015519358,0.016289735,0.018170087
58a9e0d7f7af.png,anodr,anodr,True,0.9106975,0.020771774,0.023800356,0.019321889,0.025408475
58eb3809f456.png,anodr,anodr,True,0.90782696,0.023539824,0.020776471,0.026875965,0.020980775
58f07741ee3b.png,anodr,anodr,True,0.91421837,0.02085798,0.018431544,0.026722439,0.01976971
59928f999ae7.png,anodr,anodr,True,0.915891,0.021703916,0.022575362,0.020724883,0.019104736
5995321563b7.png,anodr,anodr,True,0.9355557,0.017676754,0.019492421,0.012475319,0.014799697
59bd19c1c5bb.png,anodr,anodr,True,0.9255054,0.019990487,0.016384501,0.016956203,0.021163372
5a27b9b2a9c1.png,anodr,anodr,True,0.9452575,0.0120518645,0.011228529,0.016764294,0.014697734
5b1c4cefeb24.png,anodr,anodr,True,0.9387835,0.015618579,0.01094737,0.018897636,0.015752964
5b994ff78547.png,anodr,anodr,True,0.94090474,0.015944207,0.012309425,0.012285738,0.01855591
5ba156a35ff2.png,anodr,anodr,True,0.91198295,0.020311752,0.022770775,0.02201645,0.02291804
5baed382f062.png,anodr,anodr,True,0.80016565,0.06575794,0.09332577,0.01543811,0.02531251
5c85d22bd0de.png,anodr,anodr,True,0.90313977,0.03213005,0.03060978,0.01409126,0.020029139
5ca73d28f17f.png,anodr,anodr,True,0.9258719,0.01819163,0.018612575,0.022271099,0.015052797
5cbe88914a72.png,anodr,anodr,True,0.9071432,0.027229762,0.030418469,0.015719324,0.019489346
5d4e5fd34d91.png,anodr,anodr,True,0.921541,0.021148125,0.017583288,0.019186098,0.02054147
5de4615a5161.png,anodr,anodr,True,0.9398242,0.020341044,0.014174975,0.0103865145,0.01527315
5e505e25cd3e.png,anodr,anodr,True,0.9289044,0.018068137,0.021655263,0.01154233,0.019829793
5e97cb2b0888.png,anodr,anodr,True,0.9282482,0.015304612,0.016161192,0.017706923,0.022579083
5f6db235c04d.png,anodr,anodr,True,0.93058616,0.021322628,0.017509293,0.013140951,0.01744106
609be3ca5ddf.png,anodr,anodr,True,0.9444165,0.015204145,0.013005347,0.0139808655,0.013392976
60aa4e649abf.png,anodr,anodr,True,0.9379103,0.025876505,0.010924965,0.010638355,0.014649861
6180920bc224.png,anodr,anodr,True,0.9219494,0.02717928,0.025628028,0.010968484,0.014274822
61a62b1dcc36.png,anodr,anodr,True,0.904285,0.036730934,0.024093945,0.014537071,0.02035303
61da799bf0aa.png,anodr,anodr,True,0.8828747,0.05658237,0.019071896,0.018618861,0.022852186
628b581aa905.png,anodr,anodr,True,0.9270013,0.025522238,0.024787702,0.011861486,0.010827313
6294b378d09f.png,anodr,anodr,True,0.91116065,0.028151639,0.018918052,0.023867477,0.017902266
633fe9dbaf39.png,anodr,anodr,True,0.9345226,0.019449346,0.012826364,0.01906455,0.014137142
63b71347e95d.png,anodr,anodr,True,0.9373979,0.016982941,0.012292837,0.014537856,0.01878853
63e041a757eb.png,anodr,anodr,True,0.9310318,0.02378305,0.015553992,0.014535434,0.015095665
6504b703c429.png,anodr,anodr,True,0.848363,0.06533193,0.053169467,0.012020618,0.021115007
65a3b13ad9a0.png,anodr,bmilddr,False,0.07620366,0.6046981,0.26920232,0.018264612,0.03163129
65a7fe9482fe.png,anodr,anodr,True,0.90483814,0.02920909,0.026532834,0.014189669,0.02523018
65dda202653d.png,anodr,anodr,True,0.89788383,0.049947195,0.025332956,0.012238709,0.014597224
66393d8c60ba.png,anodr,anodr,True,0.89651906,0.03027132,0.029080767,0.024672057,0.019456698
66b88a4bc474.png,anodr,anodr,True,0.9321246,0.017191535,0.014028958,0.019105291,0.01754963
68ddb15a74de.png,anodr,anodr,True,0.9243681,0.020724019,0.016425649,0.018620243,0.019861972
69b3a00927fc.png,anodr,anodr,True,0.8899242,0.03791889,0.031151587,0.01620208,0.024803337
69c4cbb630de.png,anodr,anodr,True,0.9142053,0.021948434,0.016191343,0.026306113,0.021348918
6a2642131e4a.png,anodr,anodr,True,0.9374037,0.017794216,0.0150726335,0.016469048,0.013260433
6a57a3db3eff.png,anodr,anodr,True,0.938765,0.015702939,0.014409792,0.016301416,0.014820811
6a905a7202d2.png,anodr,anodr,True,0.930831,0.020795323,0.018050756,0.012509464,0.017813426
6b30767595d8.png,anodr,anodr,True,0.80435765,0.036105312,0.11750224,0.018997174,0.023037717
6b66b0e86f7e.png,anodr,anodr,True,0.9335283,0.017277902,0.015124347,0.016304197,0.017765258
6bf2a81a5d91.png,anodr,anodr,True,0.9243958,0.020007173,0.015437284,0.01797849,0.022181235
6c6505a0c637.png,anodr,anodr,True,0.9124971,0.020695278,0.023013527,0.021006767,0.022787258
6d4f6c9a8406.png,anodr,anodr,True,0.9262248,0.024274172,0.01598659,0.014544697,0.018969674
6d5a8362dd1e.png,anodr,anodr,True,0.93439484,0.030744547,0.008790316,0.011988853,0.014081391
6d9effbcde78.png,anodr,anodr,True,0.94317883,0.019182747,0.014472284,0.010588296,0.012577815
6dc0281f11e3.png,anodr,anodr,True,0.9340263,0.023643935,0.0146468375,0.010035683,0.017647253
6df8b7b6e837.png,anodr,anodr,True,0.8409809,0.09324094,0.03555729,0.012938376,0.017282577
6e0f78e188ff.png,anodr,anodr,True,0.94375545,0.021802556,0.012996056,0.008773334,0.012672559
6e1db8711879.png,anodr,anodr,True,0.933339,0.018479133,0.013762255,0.015393428,0.019026117
6fbaaf8eb67a.png,anodr,anodr,True,0.91304624,0.033095334,0.026531173,0.009900744,0.017426495
7131bf4c9e6f.png,anodr,anodr,True,0.9213073,0.025146844,0.018077347,0.018306457,0.017162088
726dff37edc0.png,anodr,anodr,True,0.9160558,0.020601902,0.021371884,0.020592786,0.021377552
735836b1ffa6.png,anodr,cmoderatedr,False,0.03345357,0.13184558,0.7177575,0.034811765,0.0821316
737ef6226677.png,anodr,anodr,True,0.9236235,0.020047378,0.015321576,0.019359475,0.021648087
73d40ce06a67.png,anodr,anodr,True,0.9103052,0.02371777,0.02158582,0.02001921,0.02437201
73ef3c3dcbe4.png,anodr,anodr,True,0.91905445,0.02984282,0.018393837,0.014477561,0.018231336
74211a2b6dcf.png,anodr,anodr,True,0.9412791,0.020090552,0.016635215,0.01007568,0.011919389
74898f372d2b.png,anodr,anodr,True,0.9292294,0.02381593,0.016705899,0.013858826,0.016390003
757e39293591.png,anodr,anodr,True,0.8223901,0.04164447,0.0953658,0.015876258,0.024723407
75a071608ea6.png,anodr,anodr,True,0.88195133,0.0385309,0.031917732,0.025988497,0.021611549
76516f828d88.png,anodr,anodr,True,0.74489623,0.08423246,0.13442032,0.014241079,0.022209974
76bc31e0d3be.png,anodr,anodr,True,0.9378392,0.015229566,0.01345618,0.019830897,0.013644211
76cab26493f1.png,anodr,anodr,True,0.8759511,0.024567926,0.023902273,0.037083022,0.038495645
76cb010f7aa0.png,anodr,anodr,True,0.9348034,0.016940601,0.013637749,0.018078346,0.016539905
780f9c237c56.png,anodr,anodr,True,0.9160115,0.019081844,0.01833956,0.021015303,0.025551772
7831ce1d895e.png,anodr,anodr,True,0.95250523,0.012910719,0.01063942,0.012733887,0.011210717
789f0ec1eab8.png,anodr,anodr,True,0.9230829,0.021558817,0.016761098,0.015913457,0.02268381
79ade634c633.png,anodr,anodr,True,0.8698897,0.0565173,0.023990573,0.022098577,0.027503815
7a06ea127e02.png,anodr,anodr,True,0.9004342,0.03474826,0.029405696,0.013592999,0.021818778
7a12f49e29df.png,anodr,anodr,True,0.881195,0.07057287,0.016190145,0.012360609,0.019681431
7a9f45fdf29b.png,anodr,anodr,True,0.91836476,0.02535998,0.022041153,0.014259591,0.019974487
7aabd768abff.png,anodr,anodr,True,0.9167155,0.034645244,0.01704628,0.015682936,0.01591001
7ad0c4975890.png,anodr,bmilddr,False,0.43413302,0.44169,0.056113664,0.023335636,0.04472769
7af4d8704032.png,anodr,anodr,True,0.91993487,0.03226181,0.0228521,0.010227744,0.014723554
7b691d9ced34.png,anodr,anodr,True,0.9510376,0.024746677,0.010645418,0.0046751006,0.00889519
7b9d519cbd66.png,anodr,anodr,True,0.9242675,0.021097425,0.014644641,0.020196792,0.01979374
7ba6b23c4b46.png,anodr,anodr,True,0.95460266,0.013120555,0.009603392,0.013655715,0.009017634
7bc00e58d419.png,anodr,anodr,True,0.84818286,0.05209426,0.067158915,0.01306795,0.019496087
7da558d92100.png,anodr,anodr,True,0.91464937,0.020712623,0.020836897,0.022104044,0.021697091
7ec0e61a7e29.png,anodr,anodr,True,0.9300231,0.023271108,0.019407509,0.010711703,0.016586578
7f1f3269f546.png,anodr,anodr,True,0.9455359,0.017154785,0.012190688,0.010247918,0.014870857
7fc3a8bb40de.png,anodr,anodr,True,0.9333257,0.01799979,0.012875963,0.017221231,0.018577382
7fe7309d0b4f.png,anodr,anodr,True,0.9050094,0.02669786,0.023990883,0.022746716,0.021555116
810ed108f5b7.png,anodr,anodr,True,0.9232095,0.030256921,0.026967844,0.009238013,0.010327816
81914ceb4e74.png,anodr,anodr,True,0.89229745,0.045205615,0.02916173,0.013135726,0.020199442
8329e80c10ac.png,anodr,anodr,True,0.8686429,0.036463756,0.047587425,0.020989086,0.026316889
837acf120946.png,anodr,anodr,True,0.9157096,0.01751422,0.036638163,0.018585196,0.011552726
83a63c4a3e4a.png,anodr,anodr,True,0.904278,0.02492736,0.027337512,0.021427585,0.022029607
83d81ba5959c.png,anodr,anodr,True,0.945199,0.015528093,0.009339983,0.016426718,0.013506233
83fda7c0500b.png,anodr,anodr,True,0.9277161,0.021960692,0.014995377,0.017895399,0.017432556
840a06a9c690.png,anodr,anodr,True,0.8862971,0.032879133,0.036989838,0.020787971,0.02304598
847b04287c9c.png,anodr,anodr,True,0.93274325,0.019452583,0.027655752,0.008324322,0.011824152
84b88e8d3bca.png,anodr,anodr,True,0.93428826,0.014542686,0.012014164,0.020469185,0.018685756
851e40a21f81.png,anodr,anodr,True,0.91203916,0.034431472,0.024386773,0.0074052014,0.021737292
8650d32f4a9e.png,anodr,anodr,True,0.9453138,0.016072854,0.009462049,0.015301301,0.013849974
8693ab1fd2be.png,anodr,anodr,True,0.9146858,0.02013224,0.013295773,0.02453593,0.027350286
875d2ffcbf47.png,anodr,anodr,True,0.92948854,0.017472586,0.015713574,0.018842818,0.018482441
876deb29f000.png,anodr,anodr,True,0.9141759,0.03939078,0.01972397,0.01261825,0.014091141
87b671c6d4c5.png,anodr,anodr,True,0.9055084,0.021049293,0.032195374,0.02064584,0.020601058
883c6a184f16.png,anodr,anodr,True,0.9355794,0.021751074,0.014657334,0.01342727,0.014584807
