filename,true_label,predicted_label,correct,score_a_noamd,score_b_amd
N0040.jpg,a_noamd,b_amd,False,0.10752079,0.8924792
N0041.jpg,a_noamd,b_amd,False,0.20940478,0.7905952
N0042.jpg,a_noamd,b_amd,False,0.13366131,0.8663386
N0043.jpg,a_noamd,b_amd,False,0.21339433,0.78660566
N0044.jpg,a_noamd,a_noamd,True,0.7366289,0.26337114
N0045.jpg,a_noamd,a_noamd,True,0.83950764,0.16049233
N0046.jpg,a_noamd,a_noamd,True,0.911432,0.088567965
N0047.jpg,a_noamd,a_noamd,True,0.50190026,0.49809977
N0048.jpg,a_noamd,a_noamd,True,0.8269848,0.17301525
N0049.jpg,a_noamd,a_noamd,True,0.81920755,0.1807925
N0050.jpg,a_noamd,a_noamd,True,0.86642367,0.13357632
N0051.jpg,a_noamd,a_noamd,True,0.8260901,0.17390995
N0052.jpg,a_noamd,b_amd,False,0.41563493,0.58436507
N0053.jpg,a_noamd,a_noamd,True,0.511488,0.48851195
N0054.jpg,a_noamd,b_amd,False,0.39032093,0.60967904
N0055.jpg,a_noamd,a_noamd,True,0.8790823,0.12091767
N0056.jpg,a_noamd,a_noamd,True,0.7134443,0.28655568
N0057.jpg,a_noamd,a_noamd,True,0.86507,0.13493
N0058.jpg,a_noamd,a_noamd,True,0.78133893,0.2186611
N0059.jpg,a_noamd,a_noamd,True,0.8329444,0.16705562
N0060.jpg,a_noamd,a_noamd,True,0.89508903,0.10491098
N0061.jpg,a_noamd,a_noamd,True,0.8809964,0.11900356
N0062.jpg,a_noamd,a_noamd,True,0.9016661,0.098333925
N0063.jpg,a_noamd,a_noamd,True,0.8969926,0.10300731
N0064.jpg,a_noamd,a_noamd,True,0.90460086,0.0953991
N0065.jpg,a_noamd,a_noamd,True,0.8833326,0.11666742
N0066.jpg,a_noamd,b_amd,False,0.48236692,0.5176331
N0067.jpg,a_noamd,b_amd,False,0.12939666,0.8706033
N0068.jpg,a_noamd,a_noamd,True,0.74818873,0.25181127
N0069.jpg,a_noamd,a_noamd,True,0.8091095,0.19089049
N0070.jpg,a_noamd,a_noamd,True,0.86633587,0.13366416
N0071.jpg,a_noamd,a_noamd,True,0.8981596,0.101840355
N0072.jpg,a_noamd,a_noamd,True,0.9126941,0.08730588
N0073.jpg,a_noamd,a_noamd,True,0.88486034,0.115139686
N0074.jpg,a_noamd,a_noamd,True,0.89229935,0.10770059
N0075.jpg,a_noamd,a_noamd,True,0.750704,0.24929607
N0076.jpg,a_noamd,a_noamd,True,0.8647085,0.13529152
N0077.jpg,a_noamd,a_noamd,True,0.7414424,0.2585576
N0078.jpg,a_noamd,a_noamd,True,0.83662236,0.16337766
N0079.jpg,a_noamd,a_noamd,True,0.8273396,0.17266046
N0080.jpg,a_noamd,a_noamd,True,0.851279,0.14872102
N0081.jpg,a_noamd,a_noamd,True,0.8893576,0.110642366
N0082.jpg,a_noamd,a_noamd,True,0.8853129,0.1146871
N0083.jpg,a_noamd,a_noamd,True,0.81926835,0.18073162
N0084.jpg,a_noamd,a_noamd,True,0.61692744,0.38307258
N0085.jpg,a_noamd,b_amd,False,0.28784838,0.71215165
N0086.jpg,a_noamd,a_noamd,True,0.54174346,0.45825654
N0087.jpg,a_noamd,a_noamd,True,0.7526888,0.24731116
N0088.jpg,a_noamd,a_noamd,True,0.59944934,0.4005507
N0089.jpg,a_noamd,a_noamd,True,0.8908476,0.10915234
N0090.jpg,a_noamd,a_noamd,True,0.7434599,0.25654012
N0091.jpg,a_noamd,a_noamd,True,0.890674,0.10932606
N0092.jpg,a_noamd,a_noamd,True,0.8753249,0.12467509
N0093.jpg,a_noamd,a_noamd,True,0.8142753,0.18572474
N0094.jpg,a_noamd,a_noamd,True,0.8940838,0.10591617
N0095.jpg,a_noamd,a_noamd,True,0.86089957,0.13910042
N0096.jpg,a_noamd,a_noamd,True,0.8553499,0.14465016
N0097.jpg,a_noamd,b_amd,False,0.23100322,0.76899683
N0098.jpg,a_noamd,b_amd,False,0.3029477,0.6970523
N0099.jpg,a_noamd,a_noamd,True,0.6934431,0.3065569
N0100.jpg,a_noamd,b_amd,False,0.4586114,0.5413886
N0101.jpg,a_noamd,b_amd,False,0.11889632,0.88110363
N0102.jpg,a_noamd,a_noamd,True,0.8611577,0.13884225
N0103.jpg,a_noamd,a_noamd,True,0.7367223,0.26327768
N0104.jpg,a_noamd,a_noamd,True,0.77755684,0.22244321
N0105.jpg,a_noamd,a_noamd,True,0.8440901,0.15590993
N0106.jpg,a_noamd,a_noamd,True,0.5069,0.4931
N0107.jpg,a_noamd,a_noamd,True,0.69425523,0.30574483
N0108.jpg,a_noamd,a_noamd,True,0.57312566,0.42687434
N0109.jpg,a_noamd,b_amd,False,0.368294,0.63170594
N0110.jpg,a_noamd,a_noamd,True,0.8716625,0.12833752
N0111.jpg,a_noamd,a_noamd,True,0.8719946,0.12800542
N0112.jpg,a_noamd,a_noamd,True,0.87844557,0.12155442
N0113.jpg,a_noamd,a_noamd,True,0.87365246,0.1263476
N0114.jpg,a_noamd,a_noamd,True,0.82756346,0.17243648
N0115.jpg,a_noamd,a_noamd,True,0.85510147,0.14489849
N0116.jpg,a_noamd,a_noamd,True,0.8506002,0.1493998
N0117.jpg,a_noamd,a_noamd,True,0.87546945,0.12453062
N0118.jpg,a_noamd,a_noamd,True,0.89008653,0.10991347
N0119.jpg,a_noamd,a_noamd,True,0.86939204,0.13060795
N0120.jpg,a_noamd,a_noamd,True,0.7153918,0.2846082
N0121.jpg,a_noamd,b_amd,False,0.35152754,0.6484724
N0122.jpg,a_noamd,b_amd,False,0.23419052,0.7658095
N0123.jpg,a_noamd,a_noamd,True,0.63213754,0.3678625
N0124.jpg,a_noamd,b_amd,False,0.4042524,0.5957476
N0125.jpg,a_noamd,b_amd,False,0.39764434,0.60235566
N0126.jpg,a_noamd,b_amd,False,0.46013176,0.53986824
N0127.jpg,a_noamd,b_amd,False,0.35069492,0.64930505
N0128.jpg,a_noamd,b_amd,False,0.27882433,0.7211756
N0129.jpg,a_noamd,a_noamd,True,0.55168074,0.44831923
N0130.jpg,a_noamd,a_noamd,True,0.80449194,0.19550808
N0131.jpg,a_noamd,a_noamd,True,0.7431809,0.2568191
N0132.jpg,a_noamd,a_noamd,True,0.8243421,0.17565793
N0133.jpg,a_noamd,a_noamd,True,0.79378283,0.2062172
N0134.jpg,a_noamd,a_noamd,True,0.83241683,0.16758318
N0135.jpg,a_noamd,a_noamd,True,0.83871126,0.16128877
N0136.jpg,a_noamd,a_noamd,True,0.74440175,0.2555983
N0137.jpg,a_noamd,a_noamd,True,0.5746379,0.42536208
N0138.jpg,a_noamd,a_noamd,True,0.8664603,0.13353965
N0139.jpg,a_noamd,a_noamd,True,0.8579158,0.1420842
N0140.jpg,a_noamd,a_noamd,True,0.8130535,0.18694645
N0141.jpg,a_noamd,a_noamd,True,0.8574225,0.14257757
N0142.jpg,a_noamd,a_noamd,True,0.9174068,0.082593195
N0143.jpg,a_noamd,a_noamd,True,0.84941614,0.1505839
N0144.jpg,a_noamd,a_noamd,True,0.8651404,0.13485964
N0145.jpg,a_noamd,a_noamd,True,0.66908216,0.33091787
N0146.jpg,a_noamd,a_noamd,True,0.8978685,0.10213142
N0147.jpg,a_noamd,a_noamd,True,0.9174068,0.082593195
N0148.jpg,a_noamd,a_noamd,True,0.84941614,0.1505839
N0149.jpg,a_noamd,a_noamd,True,0.8651404,0.13485964
N0150.jpg,a_noamd,a_noamd,True,0.52698755,0.47301248
N0151.jpg,a_noamd,b_amd,False,0.3984394,0.6015606
N0152.jpg,a_noamd,a_noamd,True,0.6372971,0.36270294
N0153.jpg,a_noamd,a_noamd,True,0.5835946,0.41640532
N0154.jpg,a_noamd,a_noamd,True,0.79378796,0.20621204
N0155.jpg,a_noamd,a_noamd,True,0.78405917,0.21594083
N0156.jpg,a_noamd,a_noamd,True,0.91476846,0.08523155
N0157.jpg,a_noamd,a_noamd,True,0.8972489,0.10275108
N0158.jpg,a_noamd,a_noamd,True,0.8726406,0.12735938
N0159.jpg,a_noamd,a_noamd,True,0.89960307,0.100396864
N0160.jpg,a_noamd,a_noamd,True,0.83492804,0.165072
N0161.jpg,a_noamd,a_noamd,True,0.87568766,0.12431232
N0162.jpg,a_noamd,b_amd,False,0.26656842,0.7334316
N0163.jpg,a_noamd,b_amd,False,0.26681748,0.7331825
N0164.jpg,a_noamd,a_noamd,True,0.8402677,0.15973225
N0165.jpg,a_noamd,a_noamd,True,0.87443894,0.12556109
N0166.jpg,a_noamd,a_noamd,True,0.75226355,0.24773642
N0167.jpg,a_noamd,a_noamd,True,0.6427605,0.35723945
N0168.jpg,a_noamd,a_noamd,True,0.8289197,0.17108028
N0169.jpg,a_noamd,b_amd,False,0.43923098,0.560769
N0170.jpg,a_noamd,a_noamd,True,0.8876354,0.1123646
N0171.jpg,a_noamd,a_noamd,True,0.89241993,0.107580066
N0172.jpg,a_noamd,a_noamd,True,0.7941597,0.2058403
N0173.jpg,a_noamd,a_noamd,True,0.8945089,0.105491064
N0174.jpg,a_noamd,a_noamd,True,0.7712233,0.22877666
N0175.jpg,a_noamd,a_noamd,True,0.7228157,0.27718428
N0176.jpg,a_noamd,a_noamd,True,0.5842134,0.41578662
N0177.jpg,a_noamd,a_noamd,True,0.5091408,0.49085915
N0178.jpg,a_noamd,a_noamd,True,0.64504,0.35496008
N0179.jpg,a_noamd,a_noamd,True,0.5089683,0.4910317
N0180.jpg,a_noamd,b_amd,False,0.115011886,0.8849881
N0181.jpg,a_noamd,b_amd,False,0.1203315,0.8796684
N0182.jpg,a_noamd,a_noamd,True,0.83399916,0.16600083
N0183.jpg,a_noamd,a_noamd,True,0.81100583,0.18899415
N0184.jpg,a_noamd,a_noamd,True,0.79254377,0.20745623
N0185.jpg,a_noamd,a_noamd,True,0.8194676,0.18053241
N0186.jpg,a_noamd,a_noamd,True,0.75973445,0.24026556
N0187.jpg,a_noamd,a_noamd,True,0.6521812,0.34781876
N0188.jpg,a_noamd,a_noamd,True,0.8132818,0.18671824
N0189.jpg,a_noamd,b_amd,False,0.24326475,0.75673527
N0190.jpg,a_noamd,b_amd,False,0.2653977,0.73460233
N0191.jpg,a_noamd,b_amd,False,0.26984903,0.73015094
N0192.jpg,a_noamd,b_amd,False,0.25133654,0.7486635
N0193.jpg,a_noamd,b_amd,False,0.27809358,0.7219064
N0194.jpg,a_noamd,b_amd,False,0.38442853,0.6155715
N0195.jpg,a_noamd,b_amd,False,0.30364472,0.6963552
N0196.jpg,a_noamd,a_noamd,True,0.8490698,0.15093026
N0197.jpg,a_noamd,a_noamd,True,0.9037822,0.0962178
N0198.jpg,a_noamd,a_noamd,True,0.67403835,0.3259617
N0199.jpg,a_noamd,a_noamd,True,0.8507112,0.14928883
N0200.jpg,a_noamd,b_amd,False,0.12848227,0.8715177
N0201.jpg,a_noamd,b_amd,False,0.13652213,0.8634779
N0202.jpg,a_noamd,b_amd,False,0.22418278,0.7758172
N0203.jpg,a_noamd,a_noamd,True,0.83604074,0.16395922
N0204.jpg,a_noamd,a_noamd,True,0.8297831,0.17021692
N0205.jpg,a_noamd,a_noamd,True,0.86484426,0.13515574
N0206.jpg,a_noamd,a_noamd,True,0.7856774,0.21432263
N0207.jpg,a_noamd,a_noamd,True,0.72005576,0.27994418
N0208.jpg,a_noamd,b_amd,False,0.36390597,0.63609403
N0209.jpg,a_noamd,a_noamd,True,0.88567424,0.114325695
N0210.jpg,a_noamd,a_noamd,True,0.8811102,0.11888978
N0211.jpg,a_noamd,a_noamd,True,0.77550083,0.22449915
N0212.jpg,a_noamd,a_noamd,True,0.7810295,0.21897043
N0213.jpg,a_noamd,a_noamd,True,0.8607356,0.13926435
N0214.jpg,a_noamd,a_noamd,True,0.82358396,0.17641605
N0215.jpg,a_noamd,a_noamd,True,0.81201303,0.18798691
N0216.jpg,a_noamd,a_noamd,True,0.89308214,0.10691786
N0217.jpg,a_noamd,a_noamd,True,0.88212806,0.11787197
N0218.jpg,a_noamd,a_noamd,True,0.89213735,0.10786262
N0219.jpg,a_noamd,a_noamd,True,0.5713312,0.42866883
N0220.jpg,a_noamd,a_noamd,True,0.74851143,0.25148857
N0221.jpg,a_noamd,b_amd,False,0.20662928,0.7933707
N0222.jpg,a_noamd,b_amd,False,0.38162297,0.61837703
N0223.jpg,a_noamd,a_noamd,True,0.8647873,0.13521275
N0224.jpg,a_noamd,a_noamd,True,0.8323484,0.16765156
N0225.jpg,a_noamd,a_noamd,True,0.8193702,0.18062979
N0226.jpg,a_noamd,a_noamd,True,0.8714276,0.12857242
N0227.jpg,a_noamd,b_amd,False,0.41261503,0.58738494
N0228.jpg,a_noamd,b_amd,False,0.4802319,0.5197681
N0229.jpg,a_noamd,b_amd,False,0.33346677,0.66653323
N0230.jpg,a_noamd,b_amd,False,0.32879156,0.67120844
N0231.jpg,a_noamd,b_amd,False,0.21907187,0.78092813
N0232.jpg,a_noamd,b_amd,False,0.3168387,0.68316126
N0233.jpg,a_noamd,a_noamd,True,0.8500553,0.14994471
N0234.jpg,a_noamd,a_noamd,True,0.86853975,0.13146025
N0235.jpg,a_noamd,a_noamd,True,0.8754115,0.124588504
N0236.jpg,a_noamd,a_noamd,True,0.88222927,0.117770806
N0237.jpg,a_noamd,b_amd,False,0.31361294,0.68638706
N0238.jpg,a_noamd,b_amd,False,0.16188271,0.8381173
N0239.jpg,a_noamd,a_noamd,True,0.6231965,0.37680352
N0240.jpg,a_noamd,b_amd,False,0.36539644,0.6346036
N0241.jpg,a_noamd,a_noamd,True,0.792184,0.20781605
N0242.jpg,a_noamd,a_noamd,True,0.8175771,0.1824229
N0243.jpg,a_noamd,b_amd,False,0.37171483,0.6282851
N0244.jpg,a_noamd,b_amd,False,0.23616666,0.76383334
N0245.jpg,a_noamd,a_noamd,True,0.9012715,0.0987285
N0246.jpg,a_noamd,a_noamd,True,0.87397736,0.1260226
N0247.jpg,a_noamd,a_noamd,True,0.87767786,0.12232214
N0248.jpg,a_noamd,a_noamd,True,0.8693875,0.13061252
N0249.jpg,a_noamd,a_noamd,True,0.51880276,0.4811972
N0250.jpg,a_noamd,b_amd,False,0.42950982,0.5704901
N0251.jpg,a_noamd,b_amd,False,0.31329277,0.6867072
N0252.jpg,a_noamd,a_noamd,True,0.52689844,0.4731016
N0253.jpg,a_noamd,a_noamd,True,0.7958014,0.20419855
N0254.jpg,a_noamd,b_amd,False,0.33073038,0.6692696
N0255.jpg,a_noamd,b_amd,False,0.1717377,0.8282623
N0256.jpg,a_noamd,a_noamd,True,0.87588525,0.124114744
N0257.jpg,a_noamd,a_noamd,True,0.67415905,0.32584098
N0258.jpg,a_noamd,a_noamd,True,0.83060294,0.16939703
N0259.jpg,a_noamd,a_noamd,True,0.8477904,0.1522096
N0260.jpg,a_noamd,a_noamd,True,0.8385597,0.16144031
N0261.jpg,a_noamd,a_noamd,True,0.5264458,0.47355416
N0262.jpg,a_noamd,a_noamd,True,0.8455206,0.15447935
N0263.jpg,a_noamd,a_noamd,True,0.8631732,0.13682678
N0264.jpg,a_noamd,a_noamd,True,0.8752362,0.12476378
N0265.jpg,a_noamd,a_noamd,True,0.86411434,0.13588561
N0266.jpg,a_noamd,b_amd,False,0.38367745,0.6163225
N0267.jpg,a_noamd,b_amd,False,0.43019912,0.5698009
N0268.jpg,a_noamd,b_amd,False,0.2898409,0.7101591
N0269.jpg,a_noamd,b_amd,False,0.38747078,0.61252916
N0270.jpg,a_noamd,a_noamd,True,0.6835584,0.31644163
N0271.jpg,a_noamd,a_noamd,True,0.6316497,0.3683503
N0272.jpg,a_noamd,a_noamd,True,0.51095456,0.4890454
N0273.jpg,a_noamd,a_noamd,True,0.64181197,0.358188
N0274.jpg,a_noamd,a_noamd,True,0.82243407,0.17756593
N0275.jpg,a_noamd,a_noamd,True,0.8218108,0.17818926
N0276.jpg,a_noamd,a_noamd,True,0.67258865,0.32741135
N0277.jpg,a_noamd,a_noamd,True,0.84315777,0.15684219
N0278.jpg,a_noamd,a_noamd,True,0.8806622,0.119337745
N0279.jpg,a_noamd,a_noamd,True,0.78898543,0.21101464
N0280.jpg,a_noamd,a_noamd,True,0.7675386,0.2324614
N0281.jpg,a_noamd,a_noamd,True,0.7027332,0.29726675
N0282.jpg,a_noamd,a_noamd,True,0.8206539,0.17934608
N0283.jpg,a_noamd,a_noamd,True,0.7437797,0.2562203
N0284.jpg,a_noamd,a_noamd,True,0.793483,0.20651701
N0285.jpg,a_noamd,a_noamd,True,0.7685443,0.23145573
N0286.jpg,a_noamd,a_noamd,True,0.5142417,0.48575824
N0287.jpg,a_noamd,a_noamd,True,0.52175283,0.47824717
N0288.jpg,a_noamd,a_noamd,True,0.70703787,0.2929622
N0289.jpg,a_noamd,a_noamd,True,0.74613154,0.2538685
N0290.jpg,a_noamd,a_noamd,True,0.88954294,0.11045702
N0291.jpg,a_noamd,a_noamd,True,0.8567443,0.14325567
N0292.jpg,a_noamd,b_amd,False,0.37447417,0.62552583
N0293.jpg,a_noamd,b_amd,False,0.19067392,0.80932605
N0294.jpg,a_noamd,a_noamd,True,0.8258541,0.17414586
N0295.jpg,a_noamd,a_noamd,True,0.83682805,0.16317195
N0296.jpg,a_noamd,a_noamd,True,0.848793,0.151207
N0297.jpg,a_noamd,a_noamd,True,0.87028855,0.12971142
N0298.jpg,a_noamd,a_noamd,True,0.76356846,0.23643158
N0299.jpg,a_noamd,a_noamd,True,0.6009266,0.39907348
N0300.jpg,a_noamd,b_amd,False,0.39145282,0.60854715
N0301.jpg,a_noamd,a_noamd,True,0.87080866,0.12919135
N0302.jpg,a_noamd,a_noamd,True,0.5759509,0.42404905
N0303.jpg,a_noamd,a_noamd,True,0.8669118,0.13308814
N0304.jpg,a_noamd,b_amd,False,0.15115187,0.84884816
N0305.jpg,a_noamd,a_noamd,True,0.84742975,0.1525702
N0306.jpg,a_noamd,a_noamd,True,0.8898246,0.11017544
N0307.jpg,a_noamd,a_noamd,True,0.8314551,0.16854484
N0308.jpg,a_noamd,a_noamd,True,0.8338691,0.16613095
N0309.jpg,a_noamd,a_noamd,True,0.8741741,0.12582588
N0310.jpg,a_noamd,a_noamd,True,0.9162087,0.08379135
N0311.jpg,a_noamd,a_noamd,True,0.86681294,0.1331871
T0001.jpg,a_noamd,a_noamd,True,0.6792874,0.32071266
T0002.jpg,a_noamd,a_noamd,True,0.89693624,0.10306379
T0005.jpg,a_noamd,a_noamd,True,0.8050937,0.19490625
T0006.jpg,a_noamd,a_noamd,True,0.7329962,0.2670038
T0007.jpg,a_noamd,a_noamd,True,0.8878618,0.112138234
T0008.jpg,a_noamd,a_noamd,True,0.6407278,0.35927218
T0009.jpg,a_noamd,a_noamd,True,0.9249505,0.07504953
T0011.jpg,a_noamd,a_noamd,True,0.86803377,0.13196622
T0012.jpg,a_noamd,a_noamd,True,0.6857195,0.31428048
T0013.jpg,a_noamd,b_amd,False,0.42782685,0.5721731
T0014.jpg,a_noamd,b_amd,False,0.29360372,0.7063962
T0016.jpg,a_noamd,a_noamd,True,0.8754779,0.12452208
T0017.jpg,a_noamd,b_amd,False,0.26403517,0.73596483
T0018.jpg,a_noamd,b_amd,False,0.28164417,0.71835583
T0019.jpg,a_noamd,a_noamd,True,0.6565449,0.34345508
T0020.jpg,a_noamd,a_noamd,True,0.9214344,0.078565605
T0022.jpg,a_noamd,a_noamd,True,0.66317904,0.33682096
T0023.jpg,a_noamd,b_amd,False,0.30247244,0.6975275
T0025.jpg,a_noamd,b_amd,False,0.39839047,0.60160947
T0027.jpg,a_noamd,a_noamd,True,0.68471396,0.31528607
T0028.jpg,a_noamd,a_noamd,True,0.8427831,0.15721689
T0029.jpg,a_noamd,a_noamd,True,0.8082551,0.1917449
T0031.jpg,a_noamd,a_noamd,True,0.6435297,0.35647026
T0032.jpg,a_noamd,a_noamd,True,0.8050937,0.19490625
T0033.jpg,a_noamd,a_noamd,True,0.7401638,0.25983623
T0034.jpg,a_noamd,a_noamd,True,0.7139753,0.28602472
T0035.jpg,a_noamd,b_amd,False,0.403196,0.596804
T0036.jpg,a_noamd,a_noamd,True,0.6279386,0.37206134
T0037.jpg,a_noamd,a_noamd,True,0.88668877,0.113311216
T0039.jpg,a_noamd,a_noamd,True,0.848778,0.15122196
T0040.jpg,a_noamd,a_noamd,True,0.682352,0.31764793
T0041.jpg,a_noamd,b_amd,False,0.37878364,0.6212164
T0042.jpg,a_noamd,a_noamd,True,0.87324035,0.12675963
T0044.jpg,a_noamd,a_noamd,True,0.70226485,0.29773515
T0046.jpg,a_noamd,a_noamd,True,0.88924986,0.110750124
T0047.jpg,a_noamd,a_noamd,True,0.8707492,0.12925084
T0049.jpg,a_noamd,a_noamd,True,0.5754474,0.42455262
T0050.jpg,a_noamd,a_noamd,True,0.90519863,0.094801396
T0054.jpg,a_noamd,a_noamd,True,0.8017051,0.19829485
T0055.jpg,a_noamd,a_noamd,True,0.79861194,0.20138802
T0058.jpg,a_noamd,b_amd,False,0.16744915,0.8325509
T0060.jpg,a_noamd,a_noamd,True,0.8377002,0.16229983
T0061.jpg,a_noamd,a_noamd,True,0.85179627,0.14820373
T0062.jpg,a_noamd,a_noamd,True,0.7893402,0.2106598
T0063.jpg,a_noamd,b_amd,False,0.38497785,0.6150221
T0064.jpg,a_noamd,b_amd,False,0.23960713,0.76039284
T0065.jpg,a_noamd,a_noamd,True,0.8338557,0.16614436
T0066.jpg,a_noamd,a_noamd,True,0.8253962,0.17460379
T0067.jpg,a_noamd,a_noamd,True,0.78804266,0.21195732
T0068.jpg,a_noamd,a_noamd,True,0.74967873,0.25032127
T0069.jpg,a_noamd,a_noamd,True,0.8383135,0.16168645
T0070.jpg,a_noamd,a_noamd,True,0.8387355,0.16126446
T0074.jpg,a_noamd,a_noamd,True,0.90290433,0.09709567
T0075.jpg,a_noamd,a_noamd,True,0.86504054,0.13495941
T0076.jpg,a_noamd,a_noamd,True,0.8223679,0.17763206
T0077.jpg,a_noamd,a_noamd,True,0.8674137,0.13258632
T0078.jpg,a_noamd,a_noamd,True,0.7349337,0.26506627
T0079.jpg,a_noamd,a_noamd,True,0.7768903,0.22310977
T0080.jpg,a_noamd,a_noamd,True,0.84324497,0.15675505
T0081.jpg,a_noamd,a_noamd,True,0.8667071,0.13329297
T0082.jpg,a_noamd,b_amd,False,0.15604182,0.8439582
T0084.jpg,a_noamd,a_noamd,True,0.84470505,0.15529495
T0085.jpg,a_noamd,a_noamd,True,0.87806004,0.121939994
T0087.jpg,a_noamd,b_amd,False,0.18602616,0.8139739
T0088.jpg,a_noamd,a_noamd,True,0.86151075,0.1384892
T0090.jpg,a_noamd,a_noamd,True,0.67937565,0.32062435
T0091.jpg,a_noamd,a_noamd,True,0.8008349,0.19916509
T0092.jpg,a_noamd,a_noamd,True,0.84908885,0.15091117
T0093.jpg,a_noamd,a_noamd,True,0.5463136,0.4536864
T0094.jpg,a_noamd,a_noamd,True,0.63285565,0.36714432
T0095.jpg,a_noamd,a_noamd,True,0.88861364,0.111386344
T0096.jpg,a_noamd,a_noamd,True,0.853983,0.14601701
T0097.jpg,a_noamd,a_noamd,True,0.87013197,0.12986809
T0098.jpg,a_noamd,a_noamd,True,0.7713644,0.2286356
T0099.jpg,a_noamd,a_noamd,True,0.81742054,0.18257952
T0100.jpg,a_noamd,a_noamd,True,0.88614124,0.11385877
T0101.jpg,a_noamd,a_noamd,True,0.7486475,0.2513525
T0102.jpg,a_noamd,a_noamd,True,0.6109396,0.3890604
T0103.jpg,a_noamd,a_noamd,True,0.8384275,0.16157247
T0104.jpg,a_noamd,a_noamd,True,0.8364036,0.1635964
T0106.jpg,a_noamd,a_noamd,True,0.8936865,0.106313474
T0108.jpg,a_noamd,a_noamd,True,0.78775364,0.21224637
T0109.jpg,a_noamd,a_noamd,True,0.75747323,0.24252672
T0110.jpg,a_noamd,a_noamd,True,0.86712915,0.13287087
T0111.jpg,a_noamd,a_noamd,True,0.7906851,0.20931488
T0113.jpg,a_noamd,a_noamd,True,0.6201716,0.3798284
T0114.jpg,a_noamd,b_amd,False,0.43990585,0.5600941
T0115.jpg,a_noamd,a_noamd,True,0.81330866,0.18669136
T0116.jpg,a_noamd,a_noamd,True,0.9040611,0.09593893
T0117.jpg,a_noamd,a_noamd,True,0.73400277,0.2659972
T0119.jpg,a_noamd,a_noamd,True,0.543756,0.456244
T0121.jpg,a_noamd,a_noamd,True,0.838521,0.16147901
T0122.jpg,a_noamd,a_noamd,True,0.77809817,0.22190182
T0123.jpg,a_noamd,a_noamd,True,0.59918904,0.40081093
T0124.jpg,a_noamd,a_noamd,True,0.8783089,0.121691056
T0125.jpg,a_noamd,a_noamd,True,0.8378101,0.16218986
T0126.jpg,a_noamd,a_noamd,True,0.9099636,0.09003635
T0128.jpg,a_noamd,a_noamd,True,0.8486444,0.1513556
T0130.jpg,a_noamd,a_noamd,True,0.84961015,0.15038988
T0131.jpg,a_noamd,b_amd,False,0.15743434,0.84256566
T0132.jpg,a_noamd,a_noamd,True,0.8352098,0.16479029
T0133.jpg,a_noamd,a_noamd,True,0.8372755,0.16272445
