filename,true_label,predicted_label,correct,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
20051021_57975_0100_PP_517.png,anodr,anodr,True,0.8786992,0.031847402,0.052507218,0.018396618,0.018549507
20051021_58035_0100_PP_1138.png,anodr,anodr,True,0.85833776,0.043926965,0.060161088,0.020981828,0.016592372
20051021_58388_0100_PP_1300.png,anodr,anodr,True,0.9054481,0.020750228,0.03213918,0.023619438,0.018043144
20051021_58522_0100_PP_50.png,anodr,anodr,True,0.9379411,0.016951045,0.016742084,0.016814183,0.011551718
20051109_57843_0400_PP_1109.png,anodr,anodr,True,0.9078494,0.03214363,0.02360315,0.018755468,0.017648408
20051109_59969_0400_PP_1079.png,anodr,anodr,True,0.9331668,0.027874874,0.015816046,0.011013742,0.012128474
20051109_60031_0400_PP_528.png,anodr,anodr,True,0.87770176,0.047463648,0.03992188,0.019273406,0.015639437
20051109_60136_0400_PP_905.png,anodr,anodr,True,0.9249351,0.020488432,0.014649622,0.020275578,0.019651303
20051110_33960_0400_PP_35.png,anodr,anodr,True,0.8994938,0.036579758,0.03095352,0.016184235,0.016788641
20051110_34013_0400_PP_151.png,anodr,anodr,True,0.93167937,0.018322485,0.01729436,0.017950198,0.014753669
20051110_35239_0400_PP_836.png,anodr,anodr,True,0.9519665,0.01583189,0.011277811,0.010103344,0.010820391
20051110_35279_0400_PP_1033.png,anodr,anodr,True,0.91898763,0.023594184,0.02371369,0.017260442,0.016444115
20051110_35332_0400_PP_497.png,anodr,anodr,True,0.8672635,0.061694495,0.038685553,0.017436171,0.014920272
20051110_37992_0400_PP_1043.png,anodr,anodr,True,0.9306091,0.024782373,0.01680886,0.01327861,0.0145209925
20051110_38111_0400_PP_429.png,anodr,anodr,True,0.91640085,0.03259633,0.023802973,0.013991872,0.013207962
20051110_38156_0400_PP_477.png,anodr,anodr,True,0.9121926,0.035507742,0.022692189,0.015927684,0.013679823
20051110_38280_0400_PP_83.png,anodr,anodr,True,0.94120675,0.018122565,0.015931446,0.0132029485,0.011536267
20051110_38313_0400_PP_1041.png,anodr,anodr,True,0.89873374,0.021862745,0.04341425,0.01814829,0.017841104
20051110_38352_0400_PP_934.png,anodr,anodr,True,0.7731969,0.033460848,0.13238144,0.032913506,0.028047299
20051110_38472_0400_PP_1127.png,anodr,anodr,True,0.9294652,0.024525654,0.014822798,0.0131107345,0.018075647
20051110_38507_0400_PP_1190.png,anodr,anodr,True,0.9273055,0.019639006,0.01611728,0.01768341,0.019254806
20051116_43388_0400_PP_344.png,anodr,anodr,True,0.93079454,0.02774638,0.015778396,0.010701749,0.014978951
20051116_43585_0400_PP_950.png,anodr,anodr,True,0.94506395,0.020307543,0.011404524,0.011954956,0.011269126
20051116_43710_0400_PP_95.png,anodr,anodr,True,0.9070093,0.027844395,0.031196097,0.017028954,0.016921207
20051116_43721_0400_PP_363.png,anodr,anodr,True,0.90353125,0.02011289,0.039205145,0.017461363,0.019689351
20051116_43785_0400_PP_445.png,anodr,anodr,True,0.9160152,0.03155564,0.022086063,0.013997833,0.016345238
20051116_43801_0400_PP_325.png,anodr,anodr,True,0.9085092,0.03471855,0.019958327,0.018960249,0.017853567
20051116_44648_0400_PP_1036.png,anodr,anodr,True,0.91946435,0.031732667,0.019117195,0.015583212,0.014102533
20051117_37042_0400_PP_1119.png,anodr,anodr,True,0.945416,0.01969301,0.0138821695,0.010735722,0.010273179
20051117_37051_0400_PP_1136.png,anodr,anodr,True,0.9283848,0.030293815,0.0143314265,0.011977559,0.015012397
20051117_37078_0400_PP_559.png,anodr,anodr,True,0.89889205,0.025266731,0.042878073,0.016984584,0.01597864
20051117_37100_0400_PP_1083.png,anodr,anodr,True,0.64600563,0.04777541,0.2469593,0.03187649,0.027383087
20051117_37130_0400_PP_938.png,anodr,anodr,True,0.8720519,0.050375454,0.03577023,0.021205418,0.020597054
20051117_37155_0400_PP_84.png,anodr,anodr,True,0.80479836,0.060366295,0.065262906,0.03360031,0.035972074
20051117_37185_0400_PP_404.png,anodr,anodr,True,0.9349998,0.023013385,0.013052603,0.0136821745,0.015252037
20051117_37321_0400_PP_947.png,anodr,anodr,True,0.9045822,0.034063555,0.031095885,0.012721858,0.017536523
20051130_53586_0400_PP_1121.png,anodr,anodr,True,0.9203104,0.026660293,0.025263261,0.014004427,0.013761653
20051130_53623_0400_PP_894.png,anodr,anodr,True,0.5366296,0.066308215,0.34572592,0.031006029,0.020330137
20051130_53663_0400_PP_510.png,anodr,anodr,True,0.6769713,0.040197045,0.22820148,0.03638006,0.018250069
20051130_53991_0400_PP_277.png,anodr,anodr,True,0.944191,0.019111168,0.011711422,0.012700425,0.012286136
20051130_54030_0400_PP_946.png,anodr,anodr,True,0.9369432,0.02216372,0.013027137,0.014948632,0.012917372
20051130_54077_0400_PP_1117.png,anodr,anodr,True,0.9431417,0.020603724,0.014213024,0.010606566,0.01143509
20051130_54121_0400_PP_1281.png,anodr,anodr,True,0.93143076,0.02239537,0.012833705,0.017261326,0.016078891
20051130_54257_0400_PP_506.png,anodr,anodr,True,0.85524035,0.055124916,0.04961824,0.018415382,0.021600973
20051130_54301_0400_PP_93.png,anodr,anodr,True,0.88778955,0.042322602,0.032811943,0.017204894,0.019870965
20051130_54323_0400_PP_978.png,anodr,anodr,True,0.92562807,0.025976053,0.02233475,0.013818385,0.012242685
20051130_54476_0400_PP_394.png,anodr,anodr,True,0.9518361,0.0131267905,0.015760137,0.00994643,0.009330566
20051130_54498_0400_PP_1217.png,anodr,anodr,True,0.9415816,0.014472675,0.014937704,0.015946338,0.013061612
20051130_54595_0400_PP_940.png,anodr,anodr,True,0.73747754,0.0739027,0.1456012,0.01709571,0.02592286
20051130_54802_0400_PP_550.png,anodr,anodr,True,0.945846,0.018665865,0.014189002,0.011096428,0.010202612
20051130_54846_0400_PP_289.png,anodr,anodr,True,0.9067808,0.02564713,0.0372242,0.015050784,0.015297205
20051130_54943_0400_PP_1044.png,anodr,anodr,True,0.91116005,0.026073033,0.03822005,0.012035827,0.01251102
20051130_54956_0400_PP_875.png,anodr,anodr,True,0.9130764,0.025227457,0.02572775,0.017968774,0.017999569
20051130_55004_0400_PP_1259.png,anodr,anodr,True,0.92540884,0.024026295,0.024665855,0.014324744,0.011574325
20051130_55012_0400_PP_865.png,anodr,anodr,True,0.9159623,0.029816568,0.03099683,0.012448191,0.010776063
20051130_55037_0400_PP_443.png,anodr,anodr,True,0.80676496,0.036292482,0.105531976,0.02954987,0.021860661
20051130_55048_0400_PP_921.png,anodr,anodr,True,0.8816143,0.03383123,0.058457308,0.013979854,0.012117343
20051130_55074_0400_PP_986.png,anodr,anodr,True,0.90606636,0.02988107,0.036908306,0.012955984,0.014188286
20051130_55086_0400_PP_1152.png,anodr,anodr,True,0.8192078,0.058457468,0.08465277,0.019334272,0.018347764
20051130_55107_0400_PP_316.png,anodr,anodr,True,0.9399521,0.016424485,0.013524277,0.015731104,0.014368023
20051130_55160_0400_PP_1182.png,anodr,anodr,True,0.92209166,0.023187907,0.020344658,0.020580253,0.013795523
20051130_55269_0400_PP_820.png,anodr,anodr,True,0.90918607,0.029150214,0.031488333,0.015312184,0.014863315
20051130_55311_0400_PP_896.png,anodr,anodr,True,0.9423069,0.018383492,0.011208819,0.015144308,0.012956596
20051130_55323_0400_PP_883.png,anodr,anodr,True,0.9342029,0.017897628,0.01296914,0.0196711,0.015259223
20051130_55381_0400_PP_504.png,anodr,anodr,True,0.9494863,0.01703808,0.012841876,0.009343849,0.01128989
20051130_55393_0400_PP_1251.png,anodr,anodr,True,0.9371266,0.022216137,0.014950845,0.013900413,0.011806098
20051130_58716_0400_PP_355.png,anodr,cmoderatedr,False,0.20332064,0.040337164,0.6919953,0.04497412,0.019372756
20051130_58824_0400_PP_1181.png,anodr,cmoderatedr,False,0.22606647,0.033142757,0.64899576,0.0661758,0.025619224
20051130_58874_0400_PP_1359.png,anodr,anodr,True,0.9304301,0.02038615,0.019066334,0.014484117,0.015633233
20051130_58888_0400_PP_284.png,anodr,anodr,True,0.9134135,0.028953327,0.025247721,0.012063793,0.020321606
20051130_58962_0400_PP_973.png,anodr,anodr,True,0.88703,0.03122282,0.038481716,0.021069393,0.022196189
20051130_58998_0400_PP_543.png,anodr,anodr,True,0.9112397,0.016599607,0.029500129,0.023520557,0.019140007
20051130_59029_0400_PP_270.png,anodr,anodr,True,0.7382587,0.02372476,0.2026606,0.02028613,0.015069775
20051130_59186_0400_PP_350.png,anodr,anodr,True,0.9408271,0.021181555,0.012859312,0.012256166,0.0128758345
20051130_59284_0400_PP_853.png,anodr,anodr,True,0.93377763,0.021237286,0.01517794,0.014033064,0.015774118
20051130_59374_0400_PP_410.png,anodr,anodr,True,0.9173184,0.024381563,0.022581756,0.019488702,0.01622945
20051130_59404_0400_PP_392.png,anodr,anodr,True,0.91501933,0.022890683,0.028674094,0.019160122,0.014255692
20051130_59457_0400_PP_1053.png,anodr,anodr,True,0.9276407,0.027034262,0.022079399,0.011529084,0.011716695
20051130_59464_0400_PP_1141.png,anodr,anodr,True,0.9118081,0.030339267,0.03080766,0.013461265,0.013583671
20051130_59749_0400_PP_965.png,anodr,anodr,True,0.8957203,0.025777768,0.03140665,0.023040077,0.02405525
20051130_59775_0400_PP_1224.png,anodr,anodr,True,0.9379959,0.017380565,0.01614721,0.014232586,0.014243857
20051130_59793_0400_PP_926.png,anodr,anodr,True,0.913538,0.024238108,0.020551043,0.023070483,0.01860238
20051130_59802_0400_PP_430.png,anodr,anodr,True,0.92157966,0.023706706,0.023349756,0.018428579,0.012935395
20051130_59850_0400_PP_36.png,anodr,anodr,True,0.90696853,0.031345308,0.02791359,0.01618587,0.017586596
20051130_59869_0400_PP_520.png,anodr,anodr,True,0.93403524,0.021390859,0.021379605,0.011659973,0.011534268
20051130_59964_0400_PP_312.png,anodr,anodr,True,0.9240515,0.026558233,0.01967542,0.014452893,0.015261928
20051130_59993_0400_PP_439.png,anodr,anodr,True,0.86009413,0.049409483,0.054430813,0.01622952,0.019836005
20051130_60040_0400_PP_1355.png,anodr,anodr,True,0.9155952,0.031870313,0.023316478,0.0146383075,0.014579661
20051130_60066_0400_PP_1170.png,anodr,anodr,True,0.9011714,0.03690395,0.032588385,0.015205665,0.0141306715
20051130_60186_0400_PP_1365.png,anodr,anodr,True,0.9129945,0.033481866,0.019737415,0.014361144,0.019425036
20051130_60234_0400_PP_453.png,anodr,anodr,True,0.90743315,0.03186908,0.023759551,0.01663654,0.020301668
20051130_60448_0400_PP_860.png,anodr,anodr,True,0.82980984,0.018942589,0.10733301,0.025689041,0.018225634
20051130_60490_0400_PP_828.png,anodr,anodr,True,0.93219453,0.012951704,0.028445216,0.013166501,0.013242056
20051130_60532_0400_PP_1052.png,anodr,anodr,True,0.94848746,0.016276358,0.015345982,0.010622656,0.009267601
20051130_60562_0400_PP_121.png,anodr,anodr,True,0.9232254,0.019570569,0.02599046,0.017487105,0.0137265185
20051130_60601_0400_PP_146.png,anodr,anodr,True,0.90990007,0.031026311,0.024833253,0.015707139,0.018533269
20051130_60630_0400_PP_60.png,anodr,anodr,True,0.9258182,0.02011959,0.022856148,0.017530221,0.013675817
20051130_60691_0400_PP_939.png,anodr,anodr,True,0.9032421,0.031671405,0.033048052,0.017309794,0.014728627
20051130_60715_0400_PP_555.png,anodr,anodr,True,0.82321787,0.043310322,0.071857855,0.030534027,0.031079931
20051130_60740_0400_PP_1166.png,anodr,anodr,True,0.92087233,0.02893213,0.020646784,0.012583286,0.01696549
20051130_60794_0400_PP_280.png,anodr,anodr,True,0.88191056,0.0455564,0.04248324,0.013596239,0.016453547
20051130_60822_0400_PP_980.png,anodr,anodr,True,0.9244204,0.025428655,0.016842445,0.01631541,0.01699311
20051201_37312_0400_PP_1333.png,anodr,anodr,True,0.8947232,0.043613017,0.031333823,0.014150913,0.016179001
20051201_37337_0400_PP_839.png,anodr,anodr,True,0.9292441,0.026946101,0.015581659,0.014161795,0.01406635
20051201_37382_0400_PP_1350.png,anodr,anodr,True,0.9487178,0.01616088,0.01136881,0.012820454,0.010932074
20051201_37390_0400_PP_833.png,anodr,anodr,True,0.9165734,0.02822923,0.02317273,0.01574439,0.016280208
20051201_37409_0400_PP_1340.png,anodr,anodr,True,0.9362923,0.022125408,0.014055532,0.013927078,0.0135997115
20051201_37462_0400_PP_357.png,anodr,anodr,True,0.9374153,0.022187406,0.016257763,0.012668318,0.011471243
20051201_37534_0400_PP_906.png,anodr,anodr,True,0.92852104,0.024154237,0.017440189,0.015281185,0.014603471
20051201_37557_0400_PP_1336.png,anodr,anodr,True,0.9408162,0.019166071,0.015268769,0.013263625,0.011485318
20051201_38041_0400_PP_1312.png,anodr,anodr,True,0.91611135,0.028067902,0.020597415,0.016322294,0.01890103
20051201_38081_0400_PP_963.png,anodr,anodr,True,0.9386777,0.018259322,0.015108651,0.013400537,0.014553797
20051201_38103_0400_PP_81.png,anodr,anodr,True,0.93033004,0.027706908,0.019054227,0.010992786,0.011916055
20051201_38137_0400_PP_391.png,anodr,anodr,True,0.9289441,0.022625845,0.015427832,0.015867054,0.017135125
20051201_38155_0400_PP_112.png,anodr,anodr,True,0.5486662,0.07353414,0.31789574,0.037697084,0.022206852
20051201_38164_0400_PP_881.png,anodr,anodr,True,0.6635031,0.0605576,0.22678423,0.030666916,0.018488128
20051201_38199_0400_PP_1329.png,anodr,anodr,True,0.91605014,0.023447784,0.016627174,0.02514433,0.018730579
20051201_38211_0400_PP_1174.png,anodr,anodr,True,0.93803155,0.02039945,0.013351355,0.015272509,0.012945192
20051201_38246_0400_PP_1063.png,anodr,anodr,True,0.9287144,0.021828087,0.018028494,0.01581803,0.015611067
20051201_38262_0400_PP_335.png,anodr,anodr,True,0.92511857,0.026100589,0.017354935,0.013592249,0.01783357
20051201_38280_0400_PP_1103.png,anodr,anodr,True,0.9411625,0.030024305,0.012702399,0.0070120213,0.009098679
20051201_38291_0400_PP_468.png,anodr,anodr,True,0.9028049,0.032206144,0.04360553,0.010370808,0.011012626
20051201_38321_0400_PP_903.png,anodr,anodr,True,0.9324642,0.024254447,0.015503033,0.012430087,0.015348282
20051201_38349_0400_PP_892.png,anodr,anodr,True,0.9008557,0.03045669,0.023782272,0.019931804,0.024973476
20051201_38466_0400_PP_572.png,anodr,anodr,True,0.8566624,0.04763574,0.06404025,0.01455681,0.01710471
20051201_38475_0400_PP_560.png,anodr,anodr,True,0.91667557,0.026747502,0.027283974,0.0139478985,0.015345058
20051202_37162_0400_PP_29.png,anodr,anodr,True,0.74921095,0.077847354,0.12346824,0.017648544,0.031824935
20051202_51599_0400_PP_966.png,anodr,anodr,True,0.9411075,0.022095473,0.013653294,0.011968577,0.011175075
20051202_51616_0400_PP_1018.png,anodr,anodr,True,0.93404984,0.022008706,0.019416835,0.012919688,0.011605004
20051205_57651_0400_PP_52.png,anodr,anodr,True,0.9356281,0.019274041,0.01724635,0.013975548,0.013875911
20051205_57704_0400_PP_1167.png,anodr,anodr,True,0.93963253,0.019197902,0.01466096,0.014559323,0.0119493455
20051205_57757_0400_PP_1100.png,anodr,anodr,True,0.9401798,0.018734118,0.015728405,0.013658834,0.011698868
20051205_57780_0400_PP_1102.png,anodr,anodr,True,0.92536545,0.025461113,0.019701805,0.014165119,0.015306596
20051205_57799_0400_PP_868.png,anodr,anodr,True,0.5758556,0.0799326,0.28719482,0.019336192,0.03768082
20051205_57809_0400_PP_1228.png,anodr,anodr,True,0.93676585,0.021370187,0.016847497,0.01221367,0.012802789
20051205_57838_0400_PP_859.png,anodr,anodr,True,0.92744416,0.023929816,0.02171212,0.012758123,0.0141557725
20051205_57879_0400_PP_1254.png,anodr,anodr,True,0.91870266,0.029211598,0.023379851,0.01441318,0.014292589
20051205_57942_0400_PP_990.png,anodr,anodr,True,0.9225071,0.02477862,0.028489247,0.011166957,0.013058079
20051205_57988_0400_PP_1112.png,anodr,anodr,True,0.903129,0.0365168,0.034285054,0.012510783,0.013558374
20051205_58037_0400_PP_835.png,anodr,anodr,True,0.81171155,0.061367877,0.10486272,0.0121117225,0.009946109
20051205_58060_0400_PP_376.png,anodr,anodr,True,0.8074051,0.04230852,0.10762019,0.020236138,0.022430044
20051205_58080_0400_PP_1034.png,anodr,anodr,True,0.92272425,0.023770873,0.02012748,0.0153992325,0.017978046
20051205_58091_0400_PP_292.png,anodr,anodr,True,0.9329022,0.01927845,0.018201893,0.0148405535,0.014777022
20051205_58109_0400_PP_1311.png,anodr,anodr,True,0.9312357,0.021856477,0.018446367,0.014197143,0.014264334
20051205_58125_0400_PP_46.png,anodr,anodr,True,0.9309322,0.025237167,0.016788138,0.0137021905,0.013340134
20051205_58150_0400_PP_393.png,anodr,anodr,True,0.9438597,0.019497612,0.013417152,0.011085002,0.012140411
20051205_58177_0400_PP_503.png,anodr,anodr,True,0.931376,0.017677587,0.014663742,0.019064056,0.017218633
20051205_58354_0400_PP_1282.png,anodr,anodr,True,0.91988105,0.030468948,0.022734782,0.013237787,0.013677336
20051205_58373_0400_PP_55.png,anodr,anodr,True,0.93124473,0.023058692,0.014374762,0.014014533,0.017307252
20051205_58409_0400_PP_985.png,anodr,anodr,True,0.93220955,0.025227003,0.016945036,0.013085903,0.01253249
20051205_58431_0400_PP_493.png,anodr,anodr,True,0.92936105,0.022935048,0.018476263,0.014107687,0.015119967
20051205_58458_0400_PP_309.png,anodr,anodr,True,0.92487836,0.021405978,0.016240908,0.0189146,0.018560199
20051205_58502_0400_PP_482.png,anodr,anodr,True,0.932657,0.019977354,0.014191141,0.018061329,0.015113114
20051205_58613_0400_PP_843.png,anodr,anodr,True,0.9096957,0.032395795,0.02888484,0.015482297,0.013541266
20051205_59240_0400_PP_301.png,anodr,anodr,True,0.9091387,0.031947527,0.022679986,0.019283166,0.016950648
20051205_59337_0400_PP_945.png,anodr,anodr,True,0.9239061,0.023976147,0.017288897,0.019571891,0.015256928
20051205_59351_0400_PP_332.png,anodr,anodr,True,0.9470066,0.018338751,0.010318574,0.013396498,0.010939572
20051205_59367_0400_PP_816.png,anodr,anodr,True,0.9068447,0.034524556,0.027402988,0.015030542,0.016197117
20051205_59379_0400_PP_842.png,anodr,anodr,True,0.94770557,0.01695954,0.010135684,0.014670717,0.010528496
20051205_59510_0400_PP_329.png,anodr,anodr,True,0.89830536,0.041542247,0.028225098,0.014298449,0.017628897
20051205_59538_0400_PP_534.png,anodr,anodr,True,0.900276,0.033815216,0.023550728,0.02247741,0.019880746
20051205_59617_0400_PP_1000.png,anodr,anodr,True,0.91854244,0.029070005,0.01862398,0.016027486,0.01773609
20051205_59651_0400_PP_1164.png,anodr,anodr,True,0.9302033,0.024088547,0.016682105,0.014217791,0.014808222
20051205_59738_0400_PP_119.png,anodr,anodr,True,0.9260213,0.01840945,0.01690214,0.021657733,0.017009504
20051205_59754_0400_PP_880.png,anodr,anodr,True,0.9305235,0.021034284,0.016944144,0.016336717,0.01516144
20051205_59833_0400_PP_531.png,anodr,anodr,True,0.94006425,0.020160912,0.013752086,0.01358133,0.012441417
20051205_59858_0400_PP_523.png,anodr,anodr,True,0.9052555,0.036878284,0.030463276,0.014452008,0.012950989
20051205_59901_0400_PP_417.png,anodr,anodr,True,0.9158742,0.025613101,0.028725052,0.014962367,0.014825364
20051205_59923_0400_PP_1307.png,anodr,anodr,True,0.90837395,0.02878801,0.033594143,0.014053722,0.015190131
20051205_60093_0400_PP_1286.png,anodr,anodr,True,0.94343776,0.018789971,0.010835961,0.014503652,0.012432765
20051205_60119_0400_PP_451.png,anodr,anodr,True,0.92034733,0.027288252,0.018148562,0.01818838,0.016027493
20051213_61406_0100_PP_1027.png,anodr,anodr,True,0.9006392,0.029937968,0.033894226,0.021212209,0.014316394
20051213_61802_0100_PP_408.png,anodr,anodr,True,0.91748565,0.027314544,0.022081338,0.017640201,0.015478252
20051213_61892_0100_PP_837.png,anodr,anodr,True,0.9348632,0.021841832,0.015776668,0.0152777955,0.012240531
20051213_61951_0100_PP_983.png,anodr,anodr,True,0.9243741,0.021844093,0.01906278,0.020523053,0.014195962
20051213_62251_0100_PP_27.png,anodr,anodr,True,0.9092034,0.02848195,0.02622171,0.019839527,0.016253361
20051213_62314_0100_PP_1325.png,anodr,anodr,True,0.92476803,0.020957295,0.020442028,0.017359879,0.016472714
20051213_62518_0100_PP_821.png,anodr,anodr,True,0.90330684,0.031812467,0.024721446,0.023661297,0.01649791
20051213_62572_0100_PP_1176.png,anodr,anodr,True,0.8848941,0.03654908,0.044983122,0.02129808,0.012275658
20051214_40529_0100_PP_1120.png,anodr,anodr,True,0.92354244,0.020600533,0.030604538,0.014740808,0.010511708
20051214_40767_0100_PP_1039.png,anodr,anodr,True,0.9425415,0.02060239,0.0119143855,0.013576525,0.011365187
20051214_40994_0100_PP_435.png,anodr,anodr,True,0.9255574,0.026183954,0.014538291,0.017636968,0.016083445
20051214_41055_0100_PP_41.png,anodr,anodr,True,0.9145216,0.02776161,0.021744227,0.01922676,0.016745837
20051214_42133_0100_PP_462.png,anodr,anodr,True,0.9326392,0.023838531,0.015860708,0.014493487,0.013168121
20051214_42197_0100_PP_1288.png,anodr,anodr,True,0.91736245,0.038989548,0.021996975,0.010869685,0.010781425
20051214_42323_0100_PP_845.png,anodr,anodr,True,0.92632896,0.020171953,0.014536319,0.022701716,0.016261144
20051214_42363_0100_PP_42.png,anodr,anodr,True,0.92599946,0.021240937,0.014590381,0.02292586,0.015243384
20051214_51178_0100_PP_1380.png,anodr,anodr,True,0.94566935,0.015662245,0.011363193,0.015503119,0.011802105
20051214_51211_0100_PP_511.png,anodr,anodr,True,0.9215559,0.022922134,0.0178669,0.02221795,0.015437086
20051214_51308_0100_PP_1342.png,anodr,anodr,True,0.8873405,0.031820264,0.03063577,0.02833602,0.021867428
20051214_51342_0100_PP_970.png,anodr,anodr,True,0.91735935,0.026284063,0.022449581,0.017981049,0.015926005
20051214_51442_0100_PP_28.png,anodr,anodr,True,0.91909534,0.03152455,0.024109056,0.014742224,0.010528856
20051214_51469_0100_PP_1060.png,anodr,anodr,True,0.9281982,0.028080963,0.020213595,0.014169842,0.009337392
20051214_56242_0100_PP_337.png,anodr,anodr,True,0.92255366,0.029226149,0.015062702,0.01830389,0.01485357
20051214_56392_0100_PP_1037.png,anodr,anodr,True,0.9206347,0.02148719,0.017293928,0.02609496,0.014489322
20051214_56438_0100_PP_22.png,anodr,anodr,True,0.94227713,0.017961103,0.011436467,0.016848419,0.011476942
20051214_56636_0100_PP_128.png,anodr,anodr,True,0.89106387,0.035285044,0.025691422,0.026470415,0.021489302
20051214_56688_0100_PP_120.png,anodr,anodr,True,0.9261472,0.022772672,0.016578432,0.02010658,0.01439505
20051214_57761_0100_PP_356.png,anodr,anodr,True,0.93365717,0.020782849,0.01678395,0.014113502,0.014662637
20051214_57817_0100_PP_876.png,anodr,anodr,True,0.9273689,0.018867899,0.01862722,0.017077846,0.018058175
20051216_43913_0200_PP_1367.png,anodr,anodr,True,0.9252653,0.020444302,0.020960614,0.016591229,0.016738603
20051216_44066_0200_PP_426.png,anodr,cmoderatedr,False,0.12571442,0.08276393,0.7634312,0.017003875,0.011086553
20051216_44092_0200_PP_1090.png,anodr,anodr,True,0.72663033,0.054819226,0.1686548,0.026504954,0.02339062
20051216_44221_0200_PP_548.png,anodr,anodr,True,0.9003916,0.03807184,0.032013003,0.0147624845,0.014761188
20051216_44252_0200_PP_952.png,anodr,anodr,True,0.9174287,0.02877245,0.027928114,0.015549927,0.01032091
20051216_44398_0200_PP_1235.png,anodr,anodr,True,0.92581755,0.02698595,0.016766516,0.016511086,0.013918879
