image_path,true_label,predicted_label,confidence,correct,prob_a_noamd,prob_b_amd
../../../data/data_UKBB/test/a_noamd/4587312_21016_0_0.png,a_noamd,a_noamd,0.9956528,True,0.9956528,0.00434718
../../../data/data_UKBB/test/a_noamd/1465849_21015_0_0.png,a_noamd,a_noamd,0.93640476,True,0.93640476,0.06359526
../../../data/data_UKBB/test/a_noamd/3989606_21016_0_0.png,a_noamd,a_noamd,0.95182395,True,0.95182395,0.04817605
../../../data/data_UKBB/test/a_noamd/5294080_21015_0_0.png,a_noamd,a_noamd,0.9729277,True,0.9729277,0.027072242
../../../data/data_UKBB/test/a_noamd/4274657_21015_0_0.png,a_noamd,a_noamd,0.88619787,True,0.88619787,0.11380216
../../../data/data_UKBB/test/a_noamd/1736297_21016_0_0.png,a_noamd,a_noamd,0.97027874,True,0.97027874,0.029721195
../../../data/data_UKBB/test/a_noamd/5754655_21016_0_0.png,a_noamd,a_noamd,0.9574045,True,0.9574045,0.042595495
../../../data/data_UKBB/test/a_noamd/2071319_21016_0_0.png,a_noamd,a_noamd,0.94161594,True,0.94161594,0.05838405
../../../data/data_UKBB/test/a_noamd/2183408_21016_0_0.png,a_noamd,a_noamd,0.9365504,True,0.9365504,0.06344963
../../../data/data_UKBB/test/a_noamd/5441934_21015_1_0.png,a_noamd,a_noamd,0.91732013,True,0.91732013,0.082679875
../../../data/data_UKBB/test/a_noamd/1330933_21015_0_0.png,a_noamd,b_amd,0.8022543,False,0.19774562,0.8022543
../../../data/data_UKBB/test/a_noamd/4248477_21016_0_0.png,a_noamd,a_noamd,0.92069966,True,0.92069966,0.07930031
../../../data/data_UKBB/test/a_noamd/3675573_21015_0_0.png,a_noamd,a_noamd,0.9242291,True,0.9242291,0.075770944
../../../data/data_UKBB/test/a_noamd/4969707_21016_0_0.png,a_noamd,b_amd,0.96513426,False,0.03486575,0.96513426
../../../data/data_UKBB/test/a_noamd/1514959_21015_0_0.png,a_noamd,a_noamd,0.97156423,True,0.97156423,0.028435742
../../../data/data_UKBB/test/a_noamd/3393701_21016_0_0.png,a_noamd,a_noamd,0.9676179,True,0.9676179,0.032382045
../../../data/data_UKBB/test/a_noamd/2782516_21015_1_0.png,a_noamd,a_noamd,0.96130335,True,0.96130335,0.038696658
../../../data/data_UKBB/test/a_noamd/5327176_21016_0_0.png,a_noamd,a_noamd,0.98263574,True,0.98263574,0.017364286
../../../data/data_UKBB/test/a_noamd/3500747_21015_0_0.png,a_noamd,a_noamd,0.95680904,True,0.95680904,0.04319098
../../../data/data_UKBB/test/a_noamd/5522537_21016_1_0.png,a_noamd,a_noamd,0.98276293,True,0.98276293,0.017237032
../../../data/data_UKBB/test/a_noamd/2016718_21015_0_0.png,a_noamd,b_amd,0.9194197,False,0.0805803,0.9194197
../../../data/data_UKBB/test/a_noamd/2120628_21016_0_0.png,a_noamd,a_noamd,0.977842,True,0.977842,0.022158
../../../data/data_UKBB/test/a_noamd/5544560_21015_0_0.png,a_noamd,a_noamd,0.9628775,True,0.9628775,0.037122473
../../../data/data_UKBB/test/a_noamd/2815362_21016_0_0.png,a_noamd,a_noamd,0.66082394,True,0.66082394,0.33917606
../../../data/data_UKBB/test/a_noamd/2232012_21015_1_0.png,a_noamd,a_noamd,0.9741858,True,0.9741858,0.025814129
../../../data/data_UKBB/test/a_noamd/2247731_21015_0_0.png,a_noamd,a_noamd,0.9664836,True,0.9664836,0.033516385
../../../data/data_UKBB/test/a_noamd/1897754_21016_0_0.png,a_noamd,b_amd,0.6632299,False,0.33677012,0.6632299
../../../data/data_UKBB/test/a_noamd/4505028_21016_0_0.png,a_noamd,a_noamd,0.96757877,True,0.96757877,0.032421175
../../../data/data_UKBB/test/a_noamd/2020618_21016_1_0.png,a_noamd,a_noamd,0.91314137,True,0.91314137,0.08685861
../../../data/data_UKBB/test/a_noamd/5346101_21015_0_0.png,a_noamd,a_noamd,0.97393316,True,0.97393316,0.026066797
../../../data/data_UKBB/test/a_noamd/1552660_21016_0_0.png,a_noamd,a_noamd,0.9723627,True,0.9723627,0.027637273
../../../data/data_UKBB/test/a_noamd/1359631_21015_1_0.png,a_noamd,a_noamd,0.9991762,True,0.9991762,0.0008238264
../../../data/data_UKBB/test/a_noamd/3238640_21015_0_0.png,a_noamd,a_noamd,0.95920646,True,0.95920646,0.040793475
../../../data/data_UKBB/test/a_noamd/1220742_21016_0_0.png,a_noamd,a_noamd,0.9806034,True,0.9806034,0.01939658
../../../data/data_UKBB/test/a_noamd/4329106_21015_1_0.png,a_noamd,a_noamd,0.9810393,True,0.9810393,0.018960688
../../../data/data_UKBB/test/a_noamd/3910674_21015_0_0.png,a_noamd,a_noamd,0.9600523,True,0.9600523,0.03994762
../../../data/data_UKBB/test/a_noamd/2822071_21015_0_0.png,a_noamd,a_noamd,0.88912594,True,0.88912594,0.110874094
../../../data/data_UKBB/test/a_noamd/2588926_21015_0_0.png,a_noamd,a_noamd,0.9780659,True,0.9780659,0.021934135
../../../data/data_UKBB/test/a_noamd/3059488_21016_0_0.png,a_noamd,a_noamd,0.61656535,True,0.61656535,0.38343462
../../../data/data_UKBB/test/a_noamd/1039702_21015_1_0.png,a_noamd,a_noamd,0.96514237,True,0.96514237,0.034857634
../../../data/data_UKBB/test/a_noamd/4109978_21016_0_0.png,a_noamd,a_noamd,0.8799746,True,0.8799746,0.120025374
../../../data/data_UKBB/test/a_noamd/3896214_21016_0_0.png,a_noamd,a_noamd,0.9663667,True,0.9663667,0.033633243
../../../data/data_UKBB/test/a_noamd/1495365_21015_1_0.png,a_noamd,a_noamd,0.99269956,True,0.99269956,0.0073004384
../../../data/data_UKBB/test/a_noamd/4146349_21016_1_0.png,a_noamd,a_noamd,0.97241443,True,0.97241443,0.027585525
../../../data/data_UKBB/test/a_noamd/2972541_21016_0_0.png,a_noamd,a_noamd,0.9707673,True,0.9707673,0.02923275
../../../data/data_UKBB/test/a_noamd/4445145_21016_0_0.png,a_noamd,a_noamd,0.8505267,True,0.8505267,0.14947326
../../../data/data_UKBB/test/a_noamd/4043443_21016_0_0.png,a_noamd,a_noamd,0.9795517,True,0.9795517,0.020448362
../../../data/data_UKBB/test/a_noamd/4568055_21015_0_0.png,a_noamd,a_noamd,0.94906855,True,0.94906855,0.050931513
../../../data/data_UKBB/test/a_noamd/2343066_21015_0_0.png,a_noamd,a_noamd,0.9699812,True,0.9699812,0.030018754
../../../data/data_UKBB/test/a_noamd/1494464_21015_0_0.png,a_noamd,a_noamd,0.976188,True,0.976188,0.02381201
../../../data/data_UKBB/test/a_noamd/4554312_21015_0_0.png,a_noamd,a_noamd,0.976318,True,0.976318,0.023681995
../../../data/data_UKBB/test/a_noamd/2719722_21016_0_0.png,a_noamd,a_noamd,0.90440726,True,0.90440726,0.095592715
../../../data/data_UKBB/test/a_noamd/3608666_21015_0_0.png,a_noamd,a_noamd,0.947975,True,0.947975,0.052024953
../../../data/data_UKBB/test/a_noamd/5603376_21015_0_0.png,a_noamd,a_noamd,0.99839896,True,0.99839896,0.001601056
../../../data/data_UKBB/test/a_noamd/1064334_21016_0_0.png,a_noamd,a_noamd,0.7495636,True,0.7495636,0.25043643
../../../data/data_UKBB/test/a_noamd/4968829_21015_0_0.png,a_noamd,a_noamd,0.9720872,True,0.9720872,0.027912851
../../../data/data_UKBB/test/a_noamd/2021853_21015_1_0.png,a_noamd,a_noamd,0.96032554,True,0.96032554,0.039674446
../../../data/data_UKBB/test/a_noamd/5146391_21015_0_0.png,a_noamd,a_noamd,0.84751505,True,0.84751505,0.15248494
../../../data/data_UKBB/test/a_noamd/2163214_21015_0_0.png,a_noamd,a_noamd,0.97589475,True,0.97589475,0.024105199
../../../data/data_UKBB/test/a_noamd/5479543_21015_0_0.png,a_noamd,a_noamd,0.98976433,True,0.98976433,0.010235662
../../../data/data_UKBB/test/a_noamd/1184375_21016_1_0.png,a_noamd,a_noamd,0.92754185,True,0.92754185,0.072458126
../../../data/data_UKBB/test/a_noamd/5080584_21015_0_0.png,a_noamd,a_noamd,0.9259081,True,0.9259081,0.074091904
../../../data/data_UKBB/test/a_noamd/6024218_21015_0_0.png,a_noamd,a_noamd,0.96653247,True,0.96653247,0.033467487
../../../data/data_UKBB/test/a_noamd/1965435_21015_1_0.png,a_noamd,b_amd,0.6455678,False,0.35443228,0.6455678
../../../data/data_UKBB/test/a_noamd/4204893_21015_0_0.png,a_noamd,a_noamd,0.9902783,True,0.9902783,0.009721689
../../../data/data_UKBB/test/a_noamd/4840037_21015_0_0.png,a_noamd,a_noamd,0.9484718,True,0.9484718,0.051528163
../../../data/data_UKBB/test/a_noamd/5339536_21015_0_0.png,a_noamd,a_noamd,0.90023535,True,0.90023535,0.09976468
../../../data/data_UKBB/test/a_noamd/4618199_21016_0_0.png,a_noamd,a_noamd,0.90714043,True,0.90714043,0.09285953
../../../data/data_UKBB/test/a_noamd/2528591_21016_0_0.png,a_noamd,a_noamd,0.972692,True,0.972692,0.027308017
../../../data/data_UKBB/test/a_noamd/3517390_21015_0_0.png,a_noamd,a_noamd,0.9891828,True,0.9891828,0.010817312
../../../data/data_UKBB/test/a_noamd/2881320_21016_1_0.png,a_noamd,a_noamd,0.9889103,True,0.9889103,0.011089607
../../../data/data_UKBB/test/a_noamd/3453675_21016_0_0.png,a_noamd,a_noamd,0.9629329,True,0.9629329,0.037067074
../../../data/data_UKBB/test/a_noamd/5199888_21015_0_0.png,a_noamd,a_noamd,0.73529243,True,0.73529243,0.2647076
../../../data/data_UKBB/test/a_noamd/5183538_21016_1_0.png,a_noamd,a_noamd,0.9558702,True,0.9558702,0.044129748
../../../data/data_UKBB/test/a_noamd/1334474_21015_0_0.png,a_noamd,a_noamd,0.9688899,True,0.9688899,0.031110136
../../../data/data_UKBB/test/a_noamd/3788232_21016_0_0.png,a_noamd,a_noamd,0.9830153,True,0.9830153,0.01698473
../../../data/data_UKBB/test/a_noamd/2140974_21015_1_0.png,a_noamd,a_noamd,0.9745092,True,0.9745092,0.025490796
../../../data/data_UKBB/test/a_noamd/5242771_21016_0_0.png,a_noamd,a_noamd,0.7898653,True,0.7898653,0.21013469
../../../data/data_UKBB/test/a_noamd/3581537_21016_0_0.png,a_noamd,a_noamd,0.96494937,True,0.96494937,0.03505062
../../../data/data_UKBB/test/a_noamd/3945714_21015_0_0.png,a_noamd,a_noamd,0.9679252,True,0.9679252,0.032074835
../../../data/data_UKBB/test/a_noamd/1230171_21016_0_0.png,a_noamd,a_noamd,0.9239723,True,0.9239723,0.07602763
../../../data/data_UKBB/test/a_noamd/1537998_21015_1_1.png,a_noamd,a_noamd,0.97752917,True,0.97752917,0.022470877
../../../data/data_UKBB/test/a_noamd/4333302_21015_0_0.png,a_noamd,a_noamd,0.982733,True,0.982733,0.017266937
../../../data/data_UKBB/test/a_noamd/4689650_21015_0_0.png,a_noamd,a_noamd,0.96050525,True,0.96050525,0.039494812
../../../data/data_UKBB/test/a_noamd/1107730_21015_0_0.png,a_noamd,a_noamd,0.9721444,True,0.9721444,0.027855577
../../../data/data_UKBB/test/a_noamd/1167873_21016_0_0.png,a_noamd,a_noamd,0.7693933,True,0.7693933,0.23060668
../../../data/data_UKBB/test/a_noamd/3115038_21016_1_0.png,a_noamd,a_noamd,0.99867505,True,0.99867505,0.0013248848
../../../data/data_UKBB/test/a_noamd/4569390_21016_0_0.png,a_noamd,a_noamd,0.98080873,True,0.98080873,0.019191312
../../../data/data_UKBB/test/a_noamd/1681117_21016_0_0.png,a_noamd,a_noamd,0.97885007,True,0.97885007,0.021149985
../../../data/data_UKBB/test/a_noamd/4008587_21016_0_0.png,a_noamd,a_noamd,0.90744895,True,0.90744895,0.09255102
../../../data/data_UKBB/test/a_noamd/4832509_21015_0_0.png,a_noamd,a_noamd,0.8216615,True,0.8216615,0.17833857
../../../data/data_UKBB/test/a_noamd/4222894_21016_1_0.png,a_noamd,a_noamd,0.9589165,True,0.9589165,0.041083544
../../../data/data_UKBB/test/a_noamd/4830531_21016_1_0.png,a_noamd,a_noamd,0.96829146,True,0.96829146,0.031708512
../../../data/data_UKBB/test/a_noamd/1553751_21015_0_0.png,a_noamd,a_noamd,0.91591716,True,0.91591716,0.08408284
../../../data/data_UKBB/test/a_noamd/1844778_21016_1_0.png,a_noamd,a_noamd,0.97236943,True,0.97236943,0.027630594
../../../data/data_UKBB/test/a_noamd/3540784_21016_1_0.png,a_noamd,a_noamd,0.9533445,True,0.9533445,0.04665552
../../../data/data_UKBB/test/a_noamd/5465421_21016_0_0.png,a_noamd,a_noamd,0.9668862,True,0.9668862,0.03311378
../../../data/data_UKBB/test/a_noamd/4893635_21015_0_0.png,a_noamd,a_noamd,0.9765311,True,0.9765311,0.023468887
../../../data/data_UKBB/test/a_noamd/3710966_21016_0_0.png,a_noamd,a_noamd,0.9804081,True,0.9804081,0.019591853
../../../data/data_UKBB/test/a_noamd/5471791_21015_1_0.png,a_noamd,a_noamd,0.907222,True,0.907222,0.092777975
../../../data/data_UKBB/test/a_noamd/5918179_21016_0_0.png,a_noamd,a_noamd,0.9733289,True,0.9733289,0.026671112
../../../data/data_UKBB/test/a_noamd/1855075_21015_0_0.png,a_noamd,a_noamd,0.9612453,True,0.9612453,0.038754724
../../../data/data_UKBB/test/a_noamd/2284218_21016_0_0.png,a_noamd,a_noamd,0.9838441,True,0.9838441,0.016155941
../../../data/data_UKBB/test/a_noamd/5976620_21015_0_0.png,a_noamd,a_noamd,0.95982176,True,0.95982176,0.04017825
../../../data/data_UKBB/test/a_noamd/5458636_21016_0_0.png,a_noamd,a_noamd,0.9755105,True,0.9755105,0.024489459
../../../data/data_UKBB/test/a_noamd/2974159_21016_0_0.png,a_noamd,a_noamd,0.98471075,True,0.98471075,0.015289274
../../../data/data_UKBB/test/a_noamd/3908934_21016_1_0.png,a_noamd,a_noamd,0.9693365,True,0.9693365,0.030663539
../../../data/data_UKBB/test/a_noamd/5225003_21016_0_0.png,a_noamd,a_noamd,0.93333316,True,0.93333316,0.06666687
../../../data/data_UKBB/test/a_noamd/3528682_21015_0_0.png,a_noamd,a_noamd,0.93093365,True,0.93093365,0.069066316
../../../data/data_UKBB/test/a_noamd/5228382_21015_0_0.png,a_noamd,a_noamd,0.97276694,True,0.97276694,0.027233025
../../../data/data_UKBB/test/a_noamd/2888262_21016_0_0.png,a_noamd,a_noamd,0.9317404,True,0.9317404,0.06825962
../../../data/data_UKBB/test/a_noamd/4932133_21015_1_0.png,a_noamd,a_noamd,0.7942041,True,0.7942041,0.20579591
../../../data/data_UKBB/test/a_noamd/5948118_21015_0_0.png,a_noamd,a_noamd,0.8391116,True,0.8391116,0.16088842
../../../data/data_UKBB/test/a_noamd/1826552_21016_0_0.png,a_noamd,a_noamd,0.96184564,True,0.96184564,0.0381543
../../../data/data_UKBB/test/a_noamd/5800890_21015_0_0.png,a_noamd,a_noamd,0.9893895,True,0.9893895,0.0106104845
../../../data/data_UKBB/test/a_noamd/3926725_21016_0_0.png,a_noamd,a_noamd,0.9623922,True,0.9623922,0.037607826
../../../data/data_UKBB/test/a_noamd/1250082_21016_0_0.png,a_noamd,a_noamd,0.9472569,True,0.9472569,0.052743066
../../../data/data_UKBB/test/a_noamd/2600105_21016_0_1.png,a_noamd,a_noamd,0.9729066,True,0.9729066,0.027093377
../../../data/data_UKBB/test/a_noamd/2871034_21015_0_0.png,a_noamd,b_amd,0.51841813,False,0.48158184,0.51841813
../../../data/data_UKBB/test/a_noamd/2884620_21016_0_0.png,a_noamd,a_noamd,0.97283304,True,0.97283304,0.027166905
../../../data/data_UKBB/test/a_noamd/4837809_21016_0_0.png,a_noamd,a_noamd,0.96881515,True,0.96881515,0.031184906
../../../data/data_UKBB/test/a_noamd/2685632_21015_0_0.png,a_noamd,a_noamd,0.9691328,True,0.9691328,0.030867156
../../../data/data_UKBB/test/a_noamd/4559426_21016_0_0.png,a_noamd,a_noamd,0.9854799,True,0.9854799,0.014520139
../../../data/data_UKBB/test/a_noamd/3986061_21015_0_0.png,a_noamd,a_noamd,0.7933084,True,0.7933084,0.20669162
../../../data/data_UKBB/test/a_noamd/1260458_21016_0_0.png,a_noamd,a_noamd,0.9574295,True,0.9574295,0.04257046
../../../data/data_UKBB/test/a_noamd/3346001_21016_0_0.png,a_noamd,a_noamd,0.97914463,True,0.97914463,0.020855343
../../../data/data_UKBB/test/a_noamd/6003935_21016_0_0.png,a_noamd,a_noamd,0.9382554,True,0.9382554,0.06174456
../../../data/data_UKBB/test/a_noamd/3919658_21015_0_0.png,a_noamd,a_noamd,0.91452336,True,0.91452336,0.08547664
../../../data/data_UKBB/test/a_noamd/3735116_21015_1_0.png,a_noamd,a_noamd,0.96059155,True,0.96059155,0.039408367
../../../data/data_UKBB/test/a_noamd/3782601_21016_0_0.png,a_noamd,a_noamd,0.97870046,True,0.97870046,0.021299493
../../../data/data_UKBB/test/a_noamd/4801757_21016_0_0.png,a_noamd,a_noamd,0.85887736,True,0.85887736,0.14112265
../../../data/data_UKBB/test/a_noamd/1350271_21016_0_0.png,a_noamd,a_noamd,0.9683026,True,0.9683026,0.031697337
../../../data/data_UKBB/test/a_noamd/3302184_21016_1_0.png,a_noamd,a_noamd,0.97899204,True,0.97899204,0.02100792
../../../data/data_UKBB/test/a_noamd/1275770_21015_0_0.png,a_noamd,a_noamd,0.9616938,True,0.9616938,0.038306143
../../../data/data_UKBB/test/a_noamd/3677332_21015_0_0.png,a_noamd,a_noamd,0.96433794,True,0.96433794,0.035662033
../../../data/data_UKBB/test/a_noamd/1372500_21016_0_0.png,a_noamd,b_amd,0.7158935,False,0.28410646,0.7158935
../../../data/data_UKBB/test/a_noamd/4330232_21016_0_0.png,a_noamd,a_noamd,0.9576032,True,0.9576032,0.042396758
../../../data/data_UKBB/test/a_noamd/3821541_21015_0_0.png,a_noamd,a_noamd,0.8942077,True,0.8942077,0.10579233
../../../data/data_UKBB/test/a_noamd/4870598_21015_1_0.png,a_noamd,a_noamd,0.95429164,True,0.95429164,0.04570838
../../../data/data_UKBB/test/a_noamd/1046092_21015_0_0.png,a_noamd,a_noamd,0.95067114,True,0.95067114,0.049328845
../../../data/data_UKBB/test/a_noamd/1020777_21015_1_0.png,a_noamd,a_noamd,0.95507187,True,0.95507187,0.04492819
../../../data/data_UKBB/test/a_noamd/4228877_21015_0_0.png,a_noamd,a_noamd,0.9688968,True,0.9688968,0.031103212
../../../data/data_UKBB/test/a_noamd/3670750_21016_0_0.png,a_noamd,a_noamd,0.9608172,True,0.9608172,0.039182726
../../../data/data_UKBB/test/a_noamd/2507657_21016_0_0.png,a_noamd,a_noamd,0.95831794,True,0.95831794,0.04168206
../../../data/data_UKBB/test/a_noamd/4466913_21015_0_0.png,a_noamd,a_noamd,0.9761974,True,0.9761974,0.023802515
../../../data/data_UKBB/test/a_noamd/3545495_21015_1_0.png,a_noamd,a_noamd,0.95932937,True,0.95932937,0.040670678
../../../data/data_UKBB/test/a_noamd/5785633_21015_0_0.png,a_noamd,a_noamd,0.9609865,True,0.9609865,0.039013505
../../../data/data_UKBB/test/a_noamd/3569605_21016_0_0.png,a_noamd,a_noamd,0.9299817,True,0.9299817,0.07001834
../../../data/data_UKBB/test/a_noamd/2408221_21015_0_0.png,a_noamd,a_noamd,0.9686206,True,0.9686206,0.0313794
../../../data/data_UKBB/test/a_noamd/5683776_21016_0_0.png,a_noamd,a_noamd,0.95669794,True,0.95669794,0.04330205
../../../data/data_UKBB/test/a_noamd/4311696_21015_0_0.png,a_noamd,a_noamd,0.98445237,True,0.98445237,0.015547707
../../../data/data_UKBB/test/a_noamd/3036937_21016_0_0.png,a_noamd,a_noamd,0.9446255,True,0.9446255,0.055374533
../../../data/data_UKBB/test/a_noamd/2341253_21015_0_0.png,a_noamd,a_noamd,0.6010615,True,0.6010615,0.39893845
../../../data/data_UKBB/test/a_noamd/3883826_21015_0_0.png,a_noamd,a_noamd,0.9948848,True,0.9948848,0.005115246
../../../data/data_UKBB/test/a_noamd/1515498_21016_0_0.png,a_noamd,a_noamd,0.99955803,True,0.99955803,0.00044196288
../../../data/data_UKBB/test/a_noamd/2449350_21016_0_0.png,a_noamd,a_noamd,0.9616998,True,0.9616998,0.038300205
../../../data/data_UKBB/test/a_noamd/4546863_21015_1_0.png,a_noamd,a_noamd,0.98680866,True,0.98680866,0.013191371
../../../data/data_UKBB/test/a_noamd/4781206_21015_1_0.png,a_noamd,a_noamd,0.7617318,True,0.7617318,0.23826818
../../../data/data_UKBB/test/a_noamd/2372532_21016_1_0.png,a_noamd,a_noamd,0.9487899,True,0.9487899,0.05121008
../../../data/data_UKBB/test/a_noamd/4206869_21015_1_0.png,a_noamd,a_noamd,0.9872149,True,0.9872149,0.0127850715
../../../data/data_UKBB/test/a_noamd/5092374_21015_1_0.png,a_noamd,a_noamd,0.96071213,True,0.96071213,0.03928788
../../../data/data_UKBB/test/a_noamd/4197728_21015_0_0.png,a_noamd,a_noamd,0.98538417,True,0.98538417,0.014615807
../../../data/data_UKBB/test/a_noamd/2483720_21016_0_0.png,a_noamd,a_noamd,0.88110393,True,0.88110393,0.11889612
../../../data/data_UKBB/test/a_noamd/4732402_21015_0_0.png,a_noamd,a_noamd,0.97541827,True,0.97541827,0.024581715
../../../data/data_UKBB/test/a_noamd/3759184_21015_1_0.png,a_noamd,a_noamd,0.9830085,True,0.9830085,0.016991513
../../../data/data_UKBB/test/a_noamd/4935738_21016_0_0.png,a_noamd,a_noamd,0.9427258,True,0.9427258,0.057274196
../../../data/data_UKBB/test/a_noamd/2472799_21016_0_0.png,a_noamd,a_noamd,0.905888,True,0.905888,0.09411196
../../../data/data_UKBB/test/a_noamd/4724275_21015_0_0.png,a_noamd,a_noamd,0.9562807,True,0.9562807,0.04371932
../../../data/data_UKBB/test/a_noamd/1737240_21015_1_0.png,a_noamd,a_noamd,0.9882664,True,0.9882664,0.011733615
../../../data/data_UKBB/test/a_noamd/2853144_21016_0_0.png,a_noamd,a_noamd,0.9735478,True,0.9735478,0.02645214
../../../data/data_UKBB/test/a_noamd/3112861_21016_1_0.png,a_noamd,a_noamd,0.9954726,True,0.9954726,0.00452732
../../../data/data_UKBB/test/a_noamd/2003584_21016_0_0.png,a_noamd,a_noamd,0.97328657,True,0.97328657,0.026713397
../../../data/data_UKBB/test/a_noamd/3642698_21015_0_0.png,a_noamd,a_noamd,0.9859437,True,0.9859437,0.014056276
../../../data/data_UKBB/test/a_noamd/3633033_21015_1_0.png,a_noamd,a_noamd,0.9988073,True,0.9988073,0.0011927295
../../../data/data_UKBB/test/a_noamd/3232160_21016_0_0.png,a_noamd,a_noamd,0.9787957,True,0.9787957,0.021204308
../../../data/data_UKBB/test/a_noamd/2890162_21016_0_0.png,a_noamd,a_noamd,0.82629067,True,0.82629067,0.17370927
../../../data/data_UKBB/test/a_noamd/4538214_21015_0_0.png,a_noamd,b_amd,0.78279155,False,0.21720842,0.78279155
../../../data/data_UKBB/test/a_noamd/5935747_21015_0_0.png,a_noamd,a_noamd,0.9692404,True,0.9692404,0.030759595
../../../data/data_UKBB/test/a_noamd/4199140_21015_1_0.png,a_noamd,a_noamd,0.92124933,True,0.92124933,0.078750715
../../../data/data_UKBB/test/a_noamd/4849729_21016_1_0.png,a_noamd,a_noamd,0.9580084,True,0.9580084,0.041991618
../../../data/data_UKBB/test/a_noamd/1970295_21016_0_0.png,a_noamd,a_noamd,0.9670278,True,0.9670278,0.032972198
../../../data/data_UKBB/test/a_noamd/1169358_21015_1_0.png,a_noamd,a_noamd,0.9797862,True,0.9797862,0.020213757
../../../data/data_UKBB/test/a_noamd/1912841_21016_0_0.png,a_noamd,a_noamd,0.9807694,True,0.9807694,0.019230634
../../../data/data_UKBB/test/a_noamd/3889732_21016_0_0.png,a_noamd,a_noamd,0.943586,True,0.943586,0.05641399
../../../data/data_UKBB/test/a_noamd/5572533_21015_1_0.png,a_noamd,a_noamd,0.9739144,True,0.9739144,0.026085662
../../../data/data_UKBB/test/a_noamd/1697220_21015_0_0.png,a_noamd,b_amd,0.6061475,False,0.39385244,0.6061475
../../../data/data_UKBB/test/a_noamd/5337066_21015_1_0.png,a_noamd,b_amd,0.71291786,False,0.28708208,0.71291786
../../../data/data_UKBB/test/a_noamd/2968059_21016_1_0.png,a_noamd,a_noamd,0.99914193,True,0.99914193,0.0008580212
../../../data/data_UKBB/test/a_noamd/1535030_21016_0_0.png,a_noamd,a_noamd,0.9599285,True,0.9599285,0.04007151
../../../data/data_UKBB/test/a_noamd/2805725_21016_0_0.png,a_noamd,a_noamd,0.963455,True,0.963455,0.03654501
../../../data/data_UKBB/test/a_noamd/4535894_21016_0_0.png,a_noamd,a_noamd,0.98287994,True,0.98287994,0.017120115
../../../data/data_UKBB/test/a_noamd/2427764_21015_0_0.png,a_noamd,a_noamd,0.9768925,True,0.9768925,0.02310747
../../../data/data_UKBB/test/a_noamd/4084652_21016_1_0.png,a_noamd,a_noamd,0.96097213,True,0.96097213,0.039027948
../../../data/data_UKBB/test/a_noamd/1018113_21015_1_0.png,a_noamd,a_noamd,0.94801337,True,0.94801337,0.051986612
../../../data/data_UKBB/test/a_noamd/4249088_21015_0_0.png,a_noamd,a_noamd,0.9854973,True,0.9854973,0.01450268
../../../data/data_UKBB/test/a_noamd/4019648_21016_1_0.png,a_noamd,a_noamd,0.9673875,True,0.9673875,0.03261249
../../../data/data_UKBB/test/a_noamd/2537297_21015_0_0.png,a_noamd,a_noamd,0.9988551,True,0.9988551,0.0011448986
