image_path,predicted_class,true_class,prob_a_noamd,prob_b_amd
test/a_noamd/N0033.jpg,a_noamd,a_noamd,0.857692,0.14230795
test/a_noamd/N0034.jpg,a_noamd,a_noamd,0.8562953,0.14370473
test/a_noamd/N0035.jpg,a_noamd,a_noamd,0.7149305,0.28506958
test/a_noamd/N0036.jpg,a_noamd,a_noamd,0.55900204,0.44099793
test/a_noamd/N0037.jpg,a_noamd,a_noamd,0.92091984,0.079080135
test/a_noamd/N0038.jpg,a_noamd,a_noamd,0.90880084,0.091199115
test/a_noamd/N0039.jpg,b_amd,a_noamd,0.18114014,0.8188598
test/a_noamd/N0040.jpg,b_amd,a_noamd,0.32389888,0.67610115
test/a_noamd/N0041.jpg,b_amd,a_noamd,0.15475737,0.8452426
test/a_noamd/N0042.jpg,b_amd,a_noamd,0.13823405,0.8617659
test/a_noamd/N0043.jpg,b_amd,a_noamd,0.2936514,0.70634854
test/a_noamd/N0044.jpg,a_noamd,a_noamd,0.8318083,0.16819166
test/a_noamd/N0045.jpg,a_noamd,a_noamd,0.85113823,0.14886178
test/a_noamd/N0046.jpg,a_noamd,a_noamd,0.8795371,0.12046284
test/a_noamd/N0047.jpg,a_noamd,a_noamd,0.67613065,0.32386932
test/a_noamd/N0048.jpg,a_noamd,a_noamd,0.8410333,0.1589667
test/a_noamd/N0049.jpg,a_noamd,a_noamd,0.90218186,0.09781807
test/a_noamd/N0050.jpg,a_noamd,a_noamd,0.889965,0.11003503
test/a_noamd/N0051.jpg,a_noamd,a_noamd,0.90135586,0.09864414
test/a_noamd/N0052.jpg,a_noamd,a_noamd,0.60476387,0.3952361
test/a_noamd/N0053.jpg,b_amd,a_noamd,0.23198935,0.7680106
test/a_noamd/N0054.jpg,a_noamd,a_noamd,0.77312976,0.22687027
test/a_noamd/N0055.jpg,a_noamd,a_noamd,0.9021769,0.09782304
test/a_noamd/N0056.jpg,a_noamd,a_noamd,0.7058761,0.29412386
test/a_noamd/N0057.jpg,a_noamd,a_noamd,0.8735408,0.12645921
test/a_noamd/N0058.jpg,a_noamd,a_noamd,0.89128274,0.10871728
test/a_noamd/N0059.jpg,a_noamd,a_noamd,0.86271805,0.1372819
test/a_noamd/N0060.jpg,a_noamd,a_noamd,0.9231844,0.076815605
test/a_noamd/N0061.jpg,a_noamd,a_noamd,0.9197252,0.08027488
test/a_noamd/N0062.jpg,a_noamd,a_noamd,0.9219532,0.07804676
test/a_noamd/N0063.jpg,a_noamd,a_noamd,0.90659213,0.09340783
test/a_noamd/N0064.jpg,a_noamd,a_noamd,0.93198377,0.06801623
test/a_noamd/N0065.jpg,a_noamd,a_noamd,0.90380603,0.096194
test/a_noamd/N0066.jpg,b_amd,a_noamd,0.07438293,0.92561704
test/a_noamd/N0067.jpg,b_amd,a_noamd,0.11083466,0.88916534
test/a_noamd/N0068.jpg,a_noamd,a_noamd,0.8741681,0.12583186
test/a_noamd/N0069.jpg,a_noamd,a_noamd,0.9023844,0.09761561
test/a_noamd/N0070.jpg,a_noamd,a_noamd,0.8837234,0.11627663
test/a_noamd/N0071.jpg,a_noamd,a_noamd,0.9003541,0.09964595
test/a_noamd/N0072.jpg,a_noamd,a_noamd,0.90835387,0.091646135
test/a_noamd/N0073.jpg,a_noamd,a_noamd,0.91884756,0.08115245
test/a_noamd/N0074.jpg,a_noamd,a_noamd,0.92156297,0.07843698
test/a_noamd/N0075.jpg,a_noamd,a_noamd,0.8497509,0.15024914
test/a_noamd/N0076.jpg,a_noamd,a_noamd,0.91771924,0.08228075
test/a_noamd/N0077.jpg,a_noamd,a_noamd,0.88459104,0.1154089
test/a_noamd/N0078.jpg,a_noamd,a_noamd,0.8825478,0.11745216
test/a_noamd/N0079.jpg,a_noamd,a_noamd,0.84453636,0.15546368
test/a_noamd/N0080.jpg,a_noamd,a_noamd,0.88637364,0.113626435
test/a_noamd/N0081.jpg,a_noamd,a_noamd,0.8961653,0.10383472
test/a_noamd/N0082.jpg,a_noamd,a_noamd,0.89243805,0.10756197
test/a_noamd/N0083.jpg,a_noamd,a_noamd,0.8860376,0.11396237
test/a_noamd/N0084.jpg,a_noamd,a_noamd,0.7431834,0.25681666
test/a_noamd/N0085.jpg,a_noamd,a_noamd,0.66493446,0.33506557
test/a_noamd/N0086.jpg,b_amd,a_noamd,0.42938074,0.5706192
test/a_noamd/N0087.jpg,a_noamd,a_noamd,0.60152864,0.3984714
test/a_noamd/N0088.jpg,a_noamd,a_noamd,0.62568176,0.37431824
test/a_noamd/N0089.jpg,a_noamd,a_noamd,0.90691674,0.09308324
test/a_noamd/N0090.jpg,a_noamd,a_noamd,0.9087188,0.091281146
test/a_noamd/N0091.jpg,a_noamd,a_noamd,0.89314824,0.10685181
test/a_noamd/N0092.jpg,a_noamd,a_noamd,0.88685256,0.11314743
test/a_noamd/N0093.jpg,a_noamd,a_noamd,0.8903829,0.10961708
test/a_noamd/N0094.jpg,a_noamd,a_noamd,0.8989677,0.101032354
test/a_noamd/N0095.jpg,a_noamd,a_noamd,0.8875113,0.112488724
test/a_noamd/N0096.jpg,a_noamd,a_noamd,0.89765906,0.102340914
test/a_noamd/N0097.jpg,a_noamd,a_noamd,0.6352537,0.36474624
test/a_noamd/N0098.jpg,b_amd,a_noamd,0.48786494,0.5121351
test/a_noamd/N0099.jpg,a_noamd,a_noamd,0.7760901,0.22390991
test/a_noamd/N0100.jpg,b_amd,a_noamd,0.4345769,0.5654231
test/a_noamd/N0101.jpg,b_amd,a_noamd,0.38628638,0.6137136
test/a_noamd/N0102.jpg,a_noamd,a_noamd,0.90591127,0.09408867
test/a_noamd/N0103.jpg,a_noamd,a_noamd,0.9054354,0.09456463
test/a_noamd/N0104.jpg,a_noamd,a_noamd,0.9138997,0.08610022
test/a_noamd/N0105.jpg,a_noamd,a_noamd,0.90223426,0.09776569
test/a_noamd/N0106.jpg,a_noamd,a_noamd,0.6462262,0.3537738
test/a_noamd/N0107.jpg,a_noamd,a_noamd,0.89151055,0.10848947
test/a_noamd/N0108.jpg,a_noamd,a_noamd,0.8795801,0.1204199
test/a_noamd/N0109.jpg,a_noamd,a_noamd,0.88747305,0.112527005
test/a_noamd/N0110.jpg,a_noamd,a_noamd,0.7429467,0.2570533
test/a_noamd/N0111.jpg,a_noamd,a_noamd,0.8701565,0.12984355
test/a_noamd/N0112.jpg,a_noamd,a_noamd,0.84358156,0.15641843
test/a_noamd/N0113.jpg,a_noamd,a_noamd,0.91675186,0.08324809
test/a_noamd/N0114.jpg,a_noamd,a_noamd,0.788588,0.21141204
test/a_noamd/N0115.jpg,a_noamd,a_noamd,0.72978526,0.2702147
test/a_noamd/N0116.jpg,a_noamd,a_noamd,0.8780633,0.121936634
test/a_noamd/N0117.jpg,a_noamd,a_noamd,0.8886146,0.11138544
test/a_noamd/N0118.jpg,a_noamd,a_noamd,0.85801727,0.14198272
test/a_noamd/N0119.jpg,a_noamd,a_noamd,0.9148932,0.085106775
test/a_noamd/N0120.jpg,a_noamd,a_noamd,0.6372586,0.36274138
test/a_noamd/N0121.jpg,a_noamd,a_noamd,0.8002353,0.1997647
test/a_noamd/N0122.jpg,a_noamd,a_noamd,0.72931415,0.2706858
test/a_noamd/N0123.jpg,a_noamd,a_noamd,0.8767798,0.12322019
test/a_noamd/N0124.jpg,a_noamd,a_noamd,0.7814844,0.21851556
test/a_noamd/N0125.jpg,a_noamd,a_noamd,0.6450128,0.35498717
test/a_noamd/N0126.jpg,a_noamd,a_noamd,0.75254226,0.24745771
test/a_noamd/N0127.jpg,b_amd,a_noamd,0.22246197,0.77753806
test/a_noamd/N0128.jpg,b_amd,a_noamd,0.11655444,0.88344556
test/a_noamd/N0129.jpg,b_amd,a_noamd,0.16668434,0.8333157
test/a_noamd/N0130.jpg,a_noamd,a_noamd,0.77428484,0.22571522
test/a_noamd/N0131.jpg,a_noamd,a_noamd,0.6144777,0.3855223
test/a_noamd/N0132.jpg,a_noamd,a_noamd,0.82299876,0.17700127
test/a_noamd/N0133.jpg,a_noamd,a_noamd,0.8371592,0.16284077
test/a_noamd/N0134.jpg,a_noamd,a_noamd,0.8124817,0.18751833
test/a_noamd/N0135.jpg,a_noamd,a_noamd,0.74366736,0.2563326
test/a_noamd/N0136.jpg,a_noamd,a_noamd,0.9049727,0.09502733
test/a_noamd/N0137.jpg,a_noamd,a_noamd,0.84467196,0.15532799
test/a_noamd/N0138.jpg,a_noamd,a_noamd,0.86071634,0.13928361
test/a_noamd/N0139.jpg,a_noamd,a_noamd,0.9114658,0.08853419
test/a_noamd/N0140.jpg,a_noamd,a_noamd,0.863725,0.13627492
test/a_noamd/N0141.jpg,a_noamd,a_noamd,0.8689384,0.13106161
test/a_noamd/N0142.jpg,a_noamd,a_noamd,0.91561705,0.0843829
test/a_noamd/N0143.jpg,a_noamd,a_noamd,0.9139986,0.08600134
test/a_noamd/N0144.jpg,a_noamd,a_noamd,0.8753896,0.124610394
test/a_noamd/N0145.jpg,a_noamd,a_noamd,0.6858141,0.31418598
test/a_noamd/N0146.jpg,a_noamd,a_noamd,0.9127663,0.08723368
test/a_noamd/N0147.jpg,a_noamd,a_noamd,0.91561705,0.0843829
test/a_noamd/N0148.jpg,a_noamd,a_noamd,0.9139986,0.08600134
test/a_noamd/N0149.jpg,a_noamd,a_noamd,0.8753896,0.124610394
test/a_noamd/N0150.jpg,a_noamd,a_noamd,0.75243187,0.24756815
test/a_noamd/N0151.jpg,a_noamd,a_noamd,0.50774336,0.49225664
test/a_noamd/N0152.jpg,a_noamd,a_noamd,0.80138826,0.1986117
test/a_noamd/N0153.jpg,a_noamd,a_noamd,0.8450318,0.15496816
test/a_noamd/N0154.jpg,a_noamd,a_noamd,0.81186014,0.1881399
test/a_noamd/N0155.jpg,a_noamd,a_noamd,0.87647057,0.12352937
test/a_noamd/N0156.jpg,a_noamd,a_noamd,0.9084239,0.09157608
test/a_noamd/N0157.jpg,a_noamd,a_noamd,0.9235008,0.07649921
test/a_noamd/N0158.jpg,a_noamd,a_noamd,0.90115696,0.098843075
test/a_noamd/N0159.jpg,a_noamd,a_noamd,0.8639676,0.13603234
test/a_noamd/N0160.jpg,a_noamd,a_noamd,0.8969537,0.10304628
test/a_noamd/N0161.jpg,a_noamd,a_noamd,0.89358616,0.10641382
test/a_noamd/N0162.jpg,b_amd,a_noamd,0.16443984,0.83556014
test/a_noamd/N0163.jpg,b_amd,a_noamd,0.122896194,0.87710375
test/a_noamd/N0164.jpg,a_noamd,a_noamd,0.81708986,0.18291017
test/a_noamd/N0165.jpg,a_noamd,a_noamd,0.87191594,0.12808411
test/a_noamd/N0166.jpg,a_noamd,a_noamd,0.8228848,0.17711522
test/a_noamd/N0167.jpg,b_amd,a_noamd,0.24420395,0.7557961
test/a_noamd/N0168.jpg,a_noamd,a_noamd,0.7959801,0.20401995
test/a_noamd/N0169.jpg,b_amd,a_noamd,0.47562826,0.5243717
test/a_noamd/N0170.jpg,a_noamd,a_noamd,0.82765615,0.17234384
test/a_noamd/N0171.jpg,a_noamd,a_noamd,0.8945055,0.10549449
test/a_noamd/N0172.jpg,a_noamd,a_noamd,0.87456393,0.12543608
test/a_noamd/N0173.jpg,b_amd,a_noamd,0.4764258,0.52357423
test/a_noamd/N0174.jpg,a_noamd,a_noamd,0.8291957,0.1708043
test/a_noamd/N0175.jpg,a_noamd,a_noamd,0.7354964,0.2645036
test/a_noamd/N0176.jpg,b_amd,a_noamd,0.4840672,0.5159328
test/a_noamd/N0177.jpg,a_noamd,a_noamd,0.91243035,0.087569624
test/a_noamd/N0178.jpg,a_noamd,a_noamd,0.89385134,0.10614868
test/a_noamd/N0179.jpg,a_noamd,a_noamd,0.7268403,0.2731597
test/a_noamd/N0180.jpg,b_amd,a_noamd,0.05397592,0.94602406
test/a_noamd/N0181.jpg,b_amd,a_noamd,0.098924875,0.9010752
test/a_noamd/N0182.jpg,a_noamd,a_noamd,0.8733746,0.12662546
test/a_noamd/N0183.jpg,a_noamd,a_noamd,0.8964954,0.103504576
test/a_noamd/N0184.jpg,a_noamd,a_noamd,0.87480366,0.12519631
test/a_noamd/N0185.jpg,a_noamd,a_noamd,0.8515855,0.14841452
test/a_noamd/N0186.jpg,a_noamd,a_noamd,0.9083467,0.09165332
test/a_noamd/N0187.jpg,a_noamd,a_noamd,0.60884136,0.39115867
test/a_noamd/N0188.jpg,a_noamd,a_noamd,0.8450906,0.15490934
test/a_noamd/N0189.jpg,a_noamd,a_noamd,0.70155686,0.29844317
test/a_noamd/N0190.jpg,a_noamd,a_noamd,0.7860587,0.21394123
test/a_noamd/N0191.jpg,a_noamd,a_noamd,0.52051485,0.47948512
test/a_noamd/N0192.jpg,b_amd,a_noamd,0.08892064,0.91107935
test/a_noamd/N0193.jpg,b_amd,a_noamd,0.28411144,0.7158886
test/a_noamd/N0194.jpg,a_noamd,a_noamd,0.5397056,0.4602944
test/a_noamd/N0195.jpg,b_amd,a_noamd,0.41123772,0.58876234
test/a_noamd/N0196.jpg,a_noamd,a_noamd,0.91278976,0.08721025
test/a_noamd/N0197.jpg,a_noamd,a_noamd,0.859519,0.14048104
test/a_noamd/N0198.jpg,a_noamd,a_noamd,0.89010143,0.10989859
test/a_noamd/N0199.jpg,a_noamd,a_noamd,0.8941395,0.105860494
test/a_noamd/N0200.jpg,b_amd,a_noamd,0.06928649,0.9307135
test/a_noamd/N0201.jpg,b_amd,a_noamd,0.2124266,0.7875734
test/a_noamd/N0202.jpg,b_amd,a_noamd,0.2738988,0.7261012
test/a_noamd/N0203.jpg,a_noamd,a_noamd,0.7515238,0.24847616
test/a_noamd/N0204.jpg,a_noamd,a_noamd,0.90163225,0.09836776
test/a_noamd/N0205.jpg,a_noamd,a_noamd,0.88525844,0.11474156
test/a_noamd/N0206.jpg,a_noamd,a_noamd,0.71017367,0.28982636
test/a_noamd/N0207.jpg,a_noamd,a_noamd,0.8511531,0.14884695
test/a_noamd/N0208.jpg,a_noamd,a_noamd,0.8089377,0.19106233
test/a_noamd/N0209.jpg,a_noamd,a_noamd,0.818934,0.181066
test/a_noamd/N0210.jpg,a_noamd,a_noamd,0.778523,0.22147699
test/a_noamd/N0211.jpg,a_noamd,a_noamd,0.876256,0.12374405
test/a_noamd/N0212.jpg,a_noamd,a_noamd,0.72391546,0.27608454
test/a_noamd/N0213.jpg,a_noamd,a_noamd,0.91384727,0.086152695
test/a_noamd/N0214.jpg,b_amd,a_noamd,0.49194595,0.5080541
test/a_noamd/N0215.jpg,a_noamd,a_noamd,0.90565515,0.09434484
test/a_noamd/N0216.jpg,a_noamd,a_noamd,0.88901323,0.11098677
test/a_noamd/N0217.jpg,a_noamd,a_noamd,0.86165845,0.13834153
test/a_noamd/N0218.jpg,a_noamd,a_noamd,0.8842113,0.1157887
test/a_noamd/N0219.jpg,a_noamd,a_noamd,0.553767,0.44623297
test/a_noamd/N0220.jpg,a_noamd,a_noamd,0.73469603,0.265304
test/a_noamd/N0221.jpg,a_noamd,a_noamd,0.6596697,0.34033033
test/a_noamd/N0222.jpg,a_noamd,a_noamd,0.84122914,0.15877089
test/a_noamd/N0223.jpg,a_noamd,a_noamd,0.87996364,0.12003638
test/a_noamd/N0224.jpg,a_noamd,a_noamd,0.8524415,0.14755854
test/a_noamd/N0225.jpg,a_noamd,a_noamd,0.8836202,0.11637976
test/a_noamd/N0226.jpg,a_noamd,a_noamd,0.9128205,0.0871795
test/a_noamd/N0227.jpg,b_amd,a_noamd,0.47666764,0.52333236
test/a_noamd/N0228.jpg,b_amd,a_noamd,0.4627576,0.5372424
test/a_noamd/N0229.jpg,a_noamd,a_noamd,0.5869422,0.4130578
test/a_noamd/N0230.jpg,b_amd,a_noamd,0.38571152,0.6142885
test/a_noamd/N0231.jpg,b_amd,a_noamd,0.44312125,0.5568787
test/a_noamd/N0232.jpg,b_amd,a_noamd,0.4283474,0.5716526
test/a_noamd/N0233.jpg,a_noamd,a_noamd,0.9000211,0.09997893
test/a_noamd/N0234.jpg,a_noamd,a_noamd,0.8372209,0.16277903
test/a_noamd/N0235.jpg,a_noamd,a_noamd,0.9172413,0.082758784
test/a_noamd/N0236.jpg,a_noamd,a_noamd,0.8839518,0.1160482
test/a_noamd/N0237.jpg,b_amd,a_noamd,0.30669516,0.69330484
test/a_noamd/N0238.jpg,b_amd,a_noamd,0.20488673,0.79511327
test/a_noamd/N0239.jpg,a_noamd,a_noamd,0.7712321,0.22876786
test/a_noamd/N0240.jpg,a_noamd,a_noamd,0.5281905,0.4718095
test/a_noamd/N0241.jpg,a_noamd,a_noamd,0.77194434,0.22805569
test/a_noamd/N0242.jpg,a_noamd,a_noamd,0.78400093,0.21599907
test/a_noamd/N0243.jpg,a_noamd,a_noamd,0.7977192,0.20228086
test/a_noamd/N0244.jpg,b_amd,a_noamd,0.4895156,0.51048446
test/a_noamd/N0245.jpg,a_noamd,a_noamd,0.8278319,0.17216809
test/a_noamd/N0246.jpg,a_noamd,a_noamd,0.9112655,0.088734545
test/a_noamd/N0247.jpg,a_noamd,a_noamd,0.9063162,0.09368381
test/a_noamd/N0248.jpg,a_noamd,a_noamd,0.8395594,0.1604406
test/a_noamd/N0249.jpg,a_noamd,a_noamd,0.77269626,0.22730371
test/a_noamd/N0250.jpg,a_noamd,a_noamd,0.8077003,0.19229972
test/a_noamd/N0251.jpg,a_noamd,a_noamd,0.5183092,0.48169085
test/a_noamd/N0252.jpg,a_noamd,a_noamd,0.5335168,0.46648315
test/a_noamd/N0253.jpg,a_noamd,a_noamd,0.5892506,0.41074938
test/a_noamd/N0254.jpg,b_amd,a_noamd,0.43560478,0.5643952
test/a_noamd/N0255.jpg,b_amd,a_noamd,0.1516822,0.84831774
test/a_noamd/N0256.jpg,a_noamd,a_noamd,0.9053915,0.09460846
test/a_noamd/N0257.jpg,a_noamd,a_noamd,0.5858441,0.41415587
test/a_noamd/N0258.jpg,a_noamd,a_noamd,0.8614492,0.13855082
test/a_noamd/N0259.jpg,a_noamd,a_noamd,0.87934387,0.12065612
test/a_noamd/N0260.jpg,a_noamd,a_noamd,0.8595181,0.1404819
test/a_noamd/N0261.jpg,a_noamd,a_noamd,0.7736011,0.2263989
test/a_noamd/N0262.jpg,a_noamd,a_noamd,0.9107122,0.08928779
test/a_noamd/N0263.jpg,a_noamd,a_noamd,0.8603081,0.13969186
test/a_noamd/N0264.jpg,a_noamd,a_noamd,0.8927545,0.10724549
test/a_noamd/N0265.jpg,a_noamd,a_noamd,0.8508612,0.14913887
test/a_noamd/N0266.jpg,a_noamd,a_noamd,0.5480161,0.4519839
test/a_noamd/N0267.jpg,a_noamd,a_noamd,0.54759765,0.45240235
test/a_noamd/N0268.jpg,b_amd,a_noamd,0.28189752,0.7181025
test/a_noamd/N0269.jpg,a_noamd,a_noamd,0.5113865,0.48861352
test/a_noamd/N0270.jpg,a_noamd,a_noamd,0.8490133,0.15098675
test/a_noamd/N0271.jpg,a_noamd,a_noamd,0.8585369,0.14146309
test/a_noamd/N0272.jpg,a_noamd,a_noamd,0.7520181,0.24798186
test/a_noamd/N0273.jpg,a_noamd,a_noamd,0.8394874,0.16051261
test/a_noamd/N0274.jpg,a_noamd,a_noamd,0.8385953,0.16140473
test/a_noamd/N0275.jpg,a_noamd,a_noamd,0.8264466,0.17355347
test/a_noamd/N0276.jpg,a_noamd,a_noamd,0.706353,0.29364702
test/a_noamd/N0277.jpg,b_amd,a_noamd,0.3360173,0.6639826
test/a_noamd/N0278.jpg,a_noamd,a_noamd,0.5039627,0.49603733
test/a_noamd/N0279.jpg,a_noamd,a_noamd,0.82716584,0.17283411
test/a_noamd/N0280.jpg,a_noamd,a_noamd,0.80000335,0.19999665
test/a_noamd/N0281.jpg,a_noamd,a_noamd,0.73834306,0.26165688
test/a_noamd/N0282.jpg,a_noamd,a_noamd,0.87705725,0.12294273
test/a_noamd/N0283.jpg,a_noamd,a_noamd,0.8272562,0.17274378
test/a_noamd/N0284.jpg,a_noamd,a_noamd,0.9022793,0.09772074
test/a_noamd/N0285.jpg,a_noamd,a_noamd,0.8759857,0.12401434
test/a_noamd/N0286.jpg,a_noamd,a_noamd,0.8473167,0.1526833
test/a_noamd/N0287.jpg,a_noamd,a_noamd,0.8431581,0.1568419
test/a_noamd/N0288.jpg,a_noamd,a_noamd,0.86740035,0.13259959
test/a_noamd/N0289.jpg,a_noamd,a_noamd,0.8394978,0.1605022
test/a_noamd/N0290.jpg,a_noamd,a_noamd,0.88526785,0.11473213
test/a_noamd/N0291.jpg,a_noamd,a_noamd,0.86738235,0.13261765
test/a_noamd/N0292.jpg,a_noamd,a_noamd,0.61613256,0.38386744
test/a_noamd/N0293.jpg,b_amd,a_noamd,0.47533906,0.52466094
test/a_noamd/N0294.jpg,a_noamd,a_noamd,0.8905463,0.1094537
test/a_noamd/N0295.jpg,a_noamd,a_noamd,0.9027691,0.0972309
test/a_noamd/N0296.jpg,a_noamd,a_noamd,0.83313286,0.1668671
test/a_noamd/N0297.jpg,a_noamd,a_noamd,0.88004315,0.11995688
test/a_noamd/N0298.jpg,a_noamd,a_noamd,0.8719652,0.12803476
test/a_noamd/N0299.jpg,a_noamd,a_noamd,0.82807106,0.17192893
test/a_noamd/N0300.jpg,a_noamd,a_noamd,0.6311578,0.36884218
test/a_noamd/N0301.jpg,a_noamd,a_noamd,0.90042204,0.09957796
test/a_noamd/N0302.jpg,a_noamd,a_noamd,0.8942943,0.10570567
test/a_noamd/N0303.jpg,a_noamd,a_noamd,0.81750447,0.18249553
test/a_noamd/N0304.jpg,b_amd,a_noamd,0.11765356,0.88234645
test/a_noamd/N0305.jpg,a_noamd,a_noamd,0.69533294,0.30466703
test/a_noamd/N0306.jpg,a_noamd,a_noamd,0.9048421,0.09515792
test/a_noamd/N0307.jpg,a_noamd,a_noamd,0.91417444,0.08582559
test/a_noamd/N0308.jpg,a_noamd,a_noamd,0.80960006,0.19039996
test/a_noamd/N0309.jpg,a_noamd,a_noamd,0.66486686,0.33513317
test/a_noamd/N0310.jpg,a_noamd,a_noamd,0.86612815,0.13387185
test/a_noamd/N0311.jpg,a_noamd,a_noamd,0.78251606,0.21748395
test/a_noamd/T0001.jpg,a_noamd,a_noamd,0.85531116,0.14468884
test/a_noamd/T0002.jpg,a_noamd,a_noamd,0.9161594,0.08384067
test/a_noamd/T0005.jpg,a_noamd,a_noamd,0.88236475,0.11763523
test/a_noamd/T0006.jpg,b_amd,a_noamd,0.32606283,0.6739372
test/a_noamd/T0007.jpg,a_noamd,a_noamd,0.90289676,0.09710322
test/a_noamd/T0008.jpg,a_noamd,a_noamd,0.7791733,0.22082666
test/a_noamd/T0009.jpg,a_noamd,a_noamd,0.92784667,0.07215327
test/a_noamd/T0011.jpg,a_noamd,a_noamd,0.8535982,0.14640188
test/a_noamd/T0012.jpg,a_noamd,a_noamd,0.83263534,0.16736469
test/a_noamd/T0013.jpg,a_noamd,a_noamd,0.59667695,0.40332308
test/a_noamd/T0014.jpg,b_amd,a_noamd,0.13518055,0.86481947
test/a_noamd/T0016.jpg,a_noamd,a_noamd,0.82618576,0.17381418
test/a_noamd/T0017.jpg,a_noamd,a_noamd,0.50056446,0.49943554
test/a_noamd/T0018.jpg,a_noamd,a_noamd,0.6400211,0.3599789
test/a_noamd/T0019.jpg,b_amd,a_noamd,0.35188016,0.6481198
test/a_noamd/T0020.jpg,a_noamd,a_noamd,0.87838477,0.121615276
test/a_noamd/T0022.jpg,a_noamd,a_noamd,0.8515916,0.14840843
test/a_noamd/T0023.jpg,b_amd,a_noamd,0.287057,0.71294296
test/a_noamd/T0025.jpg,b_amd,a_noamd,0.365915,0.634085
test/a_noamd/T0027.jpg,b_amd,a_noamd,0.3599104,0.6400896
test/a_noamd/T0028.jpg,a_noamd,a_noamd,0.91031647,0.08968351
test/a_noamd/T0029.jpg,a_noamd,a_noamd,0.87320143,0.12679859
test/a_noamd/T0031.jpg,a_noamd,a_noamd,0.7894944,0.21050557
test/a_noamd/T0032.jpg,a_noamd,a_noamd,0.88236475,0.11763523
test/a_noamd/T0033.jpg,a_noamd,a_noamd,0.7180884,0.28191158
test/a_noamd/T0034.jpg,a_noamd,a_noamd,0.8816942,0.11830579
test/a_noamd/T0035.jpg,b_amd,a_noamd,0.19104955,0.8089504
test/a_noamd/T0036.jpg,a_noamd,a_noamd,0.79483736,0.20516261
test/a_noamd/T0037.jpg,a_noamd,a_noamd,0.86254865,0.13745137
test/a_noamd/T0039.jpg,a_noamd,a_noamd,0.8518124,0.14818761
test/a_noamd/T0040.jpg,b_amd,a_noamd,0.16192904,0.838071
test/a_noamd/T0041.jpg,a_noamd,a_noamd,0.7839561,0.21604383
test/a_noamd/T0042.jpg,a_noamd,a_noamd,0.8839554,0.11604455
test/a_noamd/T0044.jpg,a_noamd,a_noamd,0.7919576,0.20804244
test/a_noamd/T0046.jpg,a_noamd,a_noamd,0.8907085,0.109291516
test/a_noamd/T0047.jpg,a_noamd,a_noamd,0.890991,0.10900899
test/a_noamd/T0049.jpg,a_noamd,a_noamd,0.5867319,0.41326812
test/a_noamd/T0050.jpg,a_noamd,a_noamd,0.68732536,0.31267464
test/a_noamd/T0054.jpg,a_noamd,a_noamd,0.90882045,0.09117955
