image_path,predicted_class,true_class,prob_a_noamd,prob_b_amd
test/a_noamd/3210309_21016_1_0.png,b_amd,a_noamd,0.3615127,0.63848734
test/a_noamd/3213158_21016_0_0.png,a_noamd,a_noamd,0.9271156,0.07288435
test/a_noamd/3214719_21015_1_0.png,a_noamd,a_noamd,0.77488214,0.2251179
test/a_noamd/3220661_21015_0_0.png,a_noamd,a_noamd,0.956879,0.04312094
test/a_noamd/3232160_21016_0_0.png,a_noamd,a_noamd,0.9089388,0.091061205
test/a_noamd/3238640_21015_0_0.png,a_noamd,a_noamd,0.90584546,0.094154574
test/a_noamd/3246947_21015_0_0.png,a_noamd,a_noamd,0.90285194,0.09714801
test/a_noamd/3266867_21015_0_0.png,a_noamd,a_noamd,0.914298,0.08570199
test/a_noamd/3273293_21016_1_0.png,b_amd,a_noamd,0.15847683,0.84152323
test/a_noamd/3291607_21015_0_0.png,a_noamd,a_noamd,0.9088229,0.091177106
test/a_noamd/3295572_21015_0_0.png,a_noamd,a_noamd,0.92036045,0.07963958
test/a_noamd/3302184_21016_1_0.png,a_noamd,a_noamd,0.96135527,0.038644753
test/a_noamd/3303788_21015_0_0.png,a_noamd,a_noamd,0.92209136,0.0779086
test/a_noamd/3304628_21016_1_0.png,a_noamd,a_noamd,0.9177693,0.08223066
test/a_noamd/3346001_21016_0_0.png,a_noamd,a_noamd,0.9204797,0.07952029
test/a_noamd/3381767_21016_0_0.png,b_amd,a_noamd,0.06551643,0.9344836
test/a_noamd/3393701_21016_0_0.png,a_noamd,a_noamd,0.92743725,0.07256278
test/a_noamd/3406454_21015_0_0.png,a_noamd,a_noamd,0.8976494,0.10235066
test/a_noamd/3442183_21015_0_0.png,a_noamd,a_noamd,0.92300904,0.07699097
test/a_noamd/3453675_21016_0_0.png,a_noamd,a_noamd,0.9168791,0.08312085
test/a_noamd/3455372_21015_0_0.png,a_noamd,a_noamd,0.76281965,0.23718037
test/a_noamd/3466158_21016_0_0.png,a_noamd,a_noamd,0.91355675,0.08644325
test/a_noamd/3480066_21016_1_0.png,a_noamd,a_noamd,0.89993614,0.10006382
test/a_noamd/3488530_21016_0_0.png,a_noamd,a_noamd,0.9673816,0.032618366
test/a_noamd/3500747_21015_0_0.png,a_noamd,a_noamd,0.74366075,0.25633922
test/a_noamd/3517390_21015_0_0.png,a_noamd,a_noamd,0.8872758,0.11272422
test/a_noamd/3517510_21016_0_0.png,a_noamd,a_noamd,0.8935582,0.1064418
test/a_noamd/3528682_21015_0_0.png,a_noamd,a_noamd,0.91947263,0.080527335
test/a_noamd/3540784_21016_1_0.png,a_noamd,a_noamd,0.89787006,0.102129914
test/a_noamd/3545495_21015_1_0.png,a_noamd,a_noamd,0.84072703,0.15927297
test/a_noamd/3569605_21016_0_0.png,a_noamd,a_noamd,0.9285196,0.071480475
test/a_noamd/3569620_21015_1_0.png,a_noamd,a_noamd,0.913567,0.086433046
test/a_noamd/3577464_21015_0_0.png,b_amd,a_noamd,0.09941606,0.9005839
test/a_noamd/3580339_21016_0_0.png,a_noamd,a_noamd,0.9241361,0.075863846
test/a_noamd/3581537_21016_0_0.png,a_noamd,a_noamd,0.90038925,0.099610716
test/a_noamd/3593150_21016_1_0.png,a_noamd,a_noamd,0.95545346,0.04454659
test/a_noamd/3595229_21015_0_0.png,a_noamd,a_noamd,0.94730175,0.05269821
test/a_noamd/3608666_21015_0_0.png,a_noamd,a_noamd,0.9213358,0.07866412
test/a_noamd/3619899_21015_0_0.png,a_noamd,a_noamd,0.9032168,0.096783146
test/a_noamd/3633033_21015_1_0.png,a_noamd,a_noamd,0.94912684,0.05087311
test/a_noamd/3642698_21015_0_0.png,a_noamd,a_noamd,0.9141798,0.08582015
test/a_noamd/3665587_21015_0_0.png,a_noamd,a_noamd,0.9276547,0.07234527
test/a_noamd/3666583_21016_1_0.png,a_noamd,a_noamd,0.92548764,0.074512325
test/a_noamd/3670750_21016_0_0.png,a_noamd,a_noamd,0.89825994,0.10174006
test/a_noamd/3675573_21015_0_0.png,b_amd,a_noamd,0.17946662,0.8205334
test/a_noamd/3677332_21015_0_0.png,a_noamd,a_noamd,0.90713465,0.09286533
test/a_noamd/3692598_21015_0_0.png,b_amd,a_noamd,0.14120634,0.8587937
test/a_noamd/3710966_21016_0_0.png,a_noamd,a_noamd,0.9025886,0.0974114
test/a_noamd/3712684_21015_1_0.png,a_noamd,a_noamd,0.96923584,0.030764164
test/a_noamd/3713635_21015_0_0.png,b_amd,a_noamd,0.07812274,0.9218772
test/a_noamd/3714286_21015_1_0.png,a_noamd,a_noamd,0.92338485,0.07661512
test/a_noamd/3735116_21015_1_0.png,a_noamd,a_noamd,0.9212987,0.07870132
test/a_noamd/3739249_21016_0_0.png,a_noamd,a_noamd,0.9374998,0.06250016
test/a_noamd/3747207_21015_0_0.png,a_noamd,a_noamd,0.9037948,0.09620511
test/a_noamd/3750130_21016_0_0.png,a_noamd,a_noamd,0.90990597,0.09009396
test/a_noamd/3757353_21016_1_0.png,a_noamd,a_noamd,0.8972771,0.10272291
test/a_noamd/3758086_21016_0_0.png,a_noamd,a_noamd,0.9014323,0.09856767
test/a_noamd/3759184_21015_1_0.png,a_noamd,a_noamd,0.5999181,0.40008187
test/a_noamd/3782601_21016_0_0.png,a_noamd,a_noamd,0.92089,0.07911001
test/a_noamd/3788232_21016_0_0.png,a_noamd,a_noamd,0.85207635,0.14792368
test/a_noamd/3819338_21015_0_0.png,a_noamd,a_noamd,0.8757308,0.12426921
test/a_noamd/3821541_21015_0_0.png,a_noamd,a_noamd,0.9473316,0.052668367
test/a_noamd/3837166_21015_1_0.png,a_noamd,a_noamd,0.95632094,0.04367914
test/a_noamd/3854320_21015_0_0.png,a_noamd,a_noamd,0.5956598,0.40434015
test/a_noamd/3866437_21015_0_0.png,a_noamd,a_noamd,0.92813087,0.071869135
test/a_noamd/3867969_21016_0_0.png,a_noamd,a_noamd,0.8610435,0.13895646
test/a_noamd/3880793_21015_1_0.png,a_noamd,a_noamd,0.965713,0.034287013
test/a_noamd/3883826_21015_0_0.png,a_noamd,a_noamd,0.9456226,0.05437733
test/a_noamd/3889732_21016_0_0.png,a_noamd,a_noamd,0.8718547,0.12814522
test/a_noamd/3896214_21016_0_0.png,a_noamd,a_noamd,0.92323047,0.07676946
test/a_noamd/3908934_21016_1_0.png,a_noamd,a_noamd,0.66617274,0.33382723
test/a_noamd/3910674_21015_0_0.png,a_noamd,a_noamd,0.9492186,0.050781462
test/a_noamd/3919658_21015_0_0.png,a_noamd,a_noamd,0.909973,0.09002701
test/a_noamd/3923587_21015_1_0.png,a_noamd,a_noamd,0.79960173,0.20039828
test/a_noamd/3926725_21016_0_0.png,a_noamd,a_noamd,0.88615936,0.11384058
test/a_noamd/3935681_21016_0_0.png,a_noamd,a_noamd,0.90370154,0.0962984
test/a_noamd/3945714_21015_0_0.png,a_noamd,a_noamd,0.92014915,0.07985087
test/a_noamd/3951801_21016_1_0.png,a_noamd,a_noamd,0.51635,0.48365006
test/a_noamd/3960725_21016_0_0.png,a_noamd,a_noamd,0.90820557,0.09179442
test/a_noamd/3977319_21015_0_0.png,a_noamd,a_noamd,0.8830329,0.116967015
test/a_noamd/3978228_21016_0_0.png,a_noamd,a_noamd,0.90204984,0.09795011
test/a_noamd/3986061_21015_0_0.png,a_noamd,a_noamd,0.86608,0.13391998
test/a_noamd/3989606_21016_0_0.png,a_noamd,a_noamd,0.88400275,0.1159973
test/a_noamd/3995966_21015_1_0.png,a_noamd,a_noamd,0.9326821,0.06731786
test/a_noamd/4000600_21016_1_0.png,a_noamd,a_noamd,0.9351342,0.064865865
test/a_noamd/4008587_21016_0_0.png,b_amd,a_noamd,0.39892724,0.6010728
test/a_noamd/4019648_21016_1_0.png,a_noamd,a_noamd,0.91829646,0.08170353
test/a_noamd/4024308_21016_0_0.png,a_noamd,a_noamd,0.9189513,0.08104876
test/a_noamd/4043443_21016_0_0.png,a_noamd,a_noamd,0.95602787,0.043972183
test/a_noamd/4047283_21016_0_0.png,a_noamd,a_noamd,0.7367116,0.26328838
test/a_noamd/4084652_21016_1_0.png,a_noamd,a_noamd,0.892411,0.10758904
test/a_noamd/4109978_21016_0_0.png,a_noamd,a_noamd,0.6203688,0.3796312
test/a_noamd/4146349_21016_1_0.png,a_noamd,a_noamd,0.813514,0.18648599
test/a_noamd/4158297_21016_1_0.png,a_noamd,a_noamd,0.6412674,0.35873258
test/a_noamd/4197728_21015_0_0.png,a_noamd,a_noamd,0.94697654,0.053023417
test/a_noamd/4199140_21015_1_0.png,a_noamd,a_noamd,0.96988904,0.030111004
test/a_noamd/4204893_21015_0_0.png,a_noamd,a_noamd,0.90927523,0.090724796
test/a_noamd/4206869_21015_1_0.png,a_noamd,a_noamd,0.93890697,0.061093003
test/a_noamd/4218219_21016_1_0.png,a_noamd,a_noamd,0.8697964,0.13020357
test/a_noamd/4221430_21015_0_0.png,a_noamd,a_noamd,0.9598035,0.040196437
test/a_noamd/4222894_21016_1_0.png,a_noamd,a_noamd,0.8875087,0.112491354
test/a_noamd/4228877_21015_0_0.png,a_noamd,a_noamd,0.76020026,0.2397997
test/a_noamd/4229042_21016_0_0.png,a_noamd,a_noamd,0.72266465,0.27733538
test/a_noamd/4244571_21015_0_0.png,a_noamd,a_noamd,0.8871722,0.112827756
test/a_noamd/4248477_21016_0_0.png,a_noamd,a_noamd,0.8149915,0.18500854
test/a_noamd/4249088_21015_0_0.png,a_noamd,a_noamd,0.96684027,0.033159755
test/a_noamd/4253334_21015_1_0.png,a_noamd,a_noamd,0.92785615,0.07214386
test/a_noamd/4262947_21016_0_0.png,a_noamd,a_noamd,0.9008975,0.09910248
test/a_noamd/4266504_21016_0_0.png,a_noamd,a_noamd,0.69523287,0.30476713
test/a_noamd/4274657_21015_0_0.png,a_noamd,a_noamd,0.8826804,0.117319554
test/a_noamd/4308105_21015_1_0.png,b_amd,a_noamd,0.10285937,0.8971407
test/a_noamd/4311696_21015_0_0.png,a_noamd,a_noamd,0.9371141,0.06288592
test/a_noamd/4314171_21016_0_1.png,a_noamd,a_noamd,0.6525183,0.34748176
test/a_noamd/4314661_21015_0_0.png,a_noamd,a_noamd,0.72289217,0.2771078
test/a_noamd/4314661_21016_0_0.png,a_noamd,a_noamd,0.8282856,0.1717144
test/a_noamd/4329106_21015_1_0.png,a_noamd,a_noamd,0.89460367,0.10539635
