filename,true_label,predicted_class,prob_anormal,prob_cglaucoma
image_071_154.jpg,anormal,anormal,0.8531691431999207,0.14683082699775696
image_072_102.jpg,anormal,anormal,0.70354825258255,0.29645174741744995
image_073_179.jpg,anormal,anormal,0.7971572279930115,0.2028428018093109
image_074_37.jpg,anormal,anormal,0.8097450137138367,0.19025494158267975
image_075_195.jpg,anormal,anormal,0.9842727184295654,0.015727296471595764
image_076_33.jpg,anormal,anormal,0.8455470204353333,0.15445296466350555
image_077_201.jpg,anormal,anormal,0.9437762498855591,0.05622377246618271
image_078_67.jpg,anormal,anormal,0.9808577299118042,0.0191422738134861
image_079_15.jpg,anormal,anormal,0.9802917242050171,0.019708244130015373
image_080_157.jpg,anormal,anormal,0.9438056945800781,0.05619436129927635
image_081_153.jpg,anormal,anormal,0.6257443428039551,0.3742556571960449
image_082_9.jpg,anormal,anormal,0.9706264734268188,0.02937357686460018
image_083_30.jpg,anormal,anormal,0.872050404548645,0.1279495507478714
image_084_34.jpg,anormal,anormal,0.54742032289505,0.45257964730262756
image_085_61.jpg,anormal,anormal,0.891586184501648,0.10841380804777145
image_086_24.jpg,anormal,anormal,0.9350854158401489,0.06491464376449585
image_087_210.jpg,anormal,anormal,0.7197655439376831,0.2802344560623169
image_088_175.jpg,anormal,anormal,0.9802917242050171,0.019708244130015373
image_089_38.jpg,anormal,anormal,0.956046462059021,0.04395356774330139
image_090_145.jpg,anormal,anormal,0.9610725045204163,0.03892752155661583
image_091_223.jpg,anormal,anormal,0.987406313419342,0.012593662366271019
image_092_1.jpg,anormal,anormal,0.9600493907928467,0.03995060548186302
image_093_140.jpg,anormal,anormal,0.9706264734268188,0.02937357686460018
image_094_150.jpg,anormal,anormal,0.9032078385353088,0.09679217636585236
image_095_11.jpg,anormal,anormal,0.9524376392364502,0.047562308609485626
image_096_98.jpg,anormal,anormal,0.9459541440010071,0.054045844823122025
image_097_176.jpg,anormal,anormal,0.8914287090301514,0.10857132077217102
image_098_205.jpg,anormal,anormal,0.8935717940330505,0.10642819851636887
image_099_22.jpg,anormal,anormal,0.736961305141449,0.26303863525390625
image_100_196.jpg,anormal,anormal,0.5512914657592773,0.44870853424072266
image_101_222.jpg,anormal,anormal,0.9860231876373291,0.013976842164993286
image_102_155.jpg,anormal,anormal,0.8381735682487488,0.16182638704776764
image_103_204.jpg,anormal,anormal,0.7927616238594055,0.20723839104175568
image_104_2.jpg,anormal,anormal,0.89127516746521,0.10872486233711243
image_105_0.jpg,anormal,anormal,0.932773232460022,0.06722673773765564
image_106_141.jpg,anormal,anormal,0.9320355653762817,0.06796447932720184
image_107_166.jpg,anormal,anormal,0.7729756832122803,0.22702431678771973
image_108_188.jpg,anormal,anormal,0.9321950674057007,0.06780489534139633
image_109_76.jpg,anormal,anormal,0.7253357172012329,0.2746642231941223
image_110_199.jpg,anormal,anormal,0.6404357552528381,0.35956430435180664
image_111_58.jpg,anormal,cglaucoma,0.2808036804199219,0.7191963195800781
image_112_111.jpg,anormal,cglaucoma,0.3547738492488861,0.6452261209487915
image_113_224.jpg,anormal,anormal,0.5164191126823425,0.48358091711997986
image_114_57.jpg,anormal,anormal,0.9451723694801331,0.05482764542102814
image_115_121.jpg,anormal,cglaucoma,0.2880392074584961,0.7119607925415039
image_116_69.jpg,anormal,anormal,0.9173930287361145,0.08260699361562729
image_117_211.jpg,anormal,anormal,0.5119053721427917,0.48809462785720825
image_118_101.jpg,anormal,cglaucoma,0.47026410698890686,0.5297358632087708
image_119_194.jpg,anormal,anormal,0.5245836973190308,0.47541630268096924
image_120_17.jpg,anormal,anormal,0.7832579612731934,0.21674200892448425
image_121_189.jpg,anormal,anormal,0.6586155295372009,0.34138453006744385
image_122_6.jpg,anormal,anormal,0.6310181617736816,0.36898186802864075
image_123_35.jpg,anormal,anormal,0.7355875372886658,0.2644124925136566
image_124_126.jpg,anormal,anormal,0.6369692087173462,0.3630307614803314
image_125_183.jpg,anormal,cglaucoma,0.45965513586997986,0.5403448939323425
image_126_177.jpg,anormal,anormal,0.5545083284378052,0.4454916715621948
image_127_43.jpg,anormal,anormal,0.9033215641975403,0.09667840600013733
image_128_60.jpg,anormal,anormal,0.7968695759773254,0.20313045382499695
image_129_156.jpg,anormal,anormal,0.9421944618225098,0.057805560529232025
image_130_104.jpg,anormal,anormal,0.8217955827713013,0.17820444703102112
image_131_131.jpg,anormal,anormal,0.8644348382949829,0.1355651468038559
image_132_52.jpg,anormal,anormal,0.8742321729660034,0.12576787173748016
image_133_75.jpg,anormal,anormal,0.9674617052078247,0.03253830969333649
image_134_97.jpg,anormal,anormal,0.9273571968078613,0.07264279574155807
image_135_90.jpg,anormal,anormal,0.8897669315338135,0.11023300886154175
image_136_128.jpg,anormal,cglaucoma,0.3907625675201416,0.6092374324798584
image_137_87.jpg,anormal,anormal,0.55654376745224,0.44345623254776
image_138_19.jpg,anormal,cglaucoma,0.43348583579063416,0.5665141344070435
image_139_167.jpg,anormal,cglaucoma,0.4730643630027771,0.5269356369972229
image_140_27.jpg,anormal,anormal,0.9513140320777893,0.04868597537279129
image_141_18.jpg,anormal,anormal,0.9623717069625854,0.03762827813625336
image_142_159.jpg,anormal,anormal,0.554313600063324,0.4456864595413208
image_143_107.jpg,anormal,anormal,0.910382866859436,0.08961720764636993
image_144_180.jpg,anormal,anormal,0.9615157842636108,0.03848424181342125
image_145_78.jpg,anormal,anormal,0.9111242294311523,0.08887574076652527
image_146_85.jpg,anormal,anormal,0.9113416075706482,0.08865837752819061
image_147_193.jpg,anormal,anormal,0.9525231122970581,0.047476910054683685
image_148_216.jpg,anormal,anormal,0.9348676800727844,0.06513233482837677
image_149_134.jpg,anormal,anormal,0.8880417943000793,0.11195822805166245
image_150_198.jpg,anormal,anormal,0.9468950033187866,0.05310506001114845
image_151_31.jpg,anormal,cglaucoma,0.47195184230804443,0.5280481576919556
image_152_169.jpg,anormal,anormal,0.8771985769271851,0.12280146032571793
image_153_213.jpg,anormal,anormal,0.5389013886451721,0.4610986113548279
image_154_23.jpg,anormal,anormal,0.9731627106666565,0.02683727629482746
image_155_151.jpg,anormal,cglaucoma,0.3915337324142456,0.6084662675857544
image_156_72.jpg,anormal,cglaucoma,0.38562220335006714,0.6143778562545776
image_157_115.jpg,anormal,anormal,0.9290490746498108,0.0709509626030922
image_158_191.jpg,anormal,anormal,0.8650704622268677,0.1349295824766159
image_159_162.jpg,anormal,anormal,0.6981083750724792,0.30189159512519836
image_160_124.jpg,anormal,anormal,0.9800208210945129,0.01997920498251915
image_161_62.jpg,anormal,anormal,0.6076657176017761,0.3923342525959015
image_162_48.jpg,anormal,cglaucoma,0.39108777046203613,0.6089122891426086
image_163_206.jpg,anormal,cglaucoma,0.375655859708786,0.6243441700935364
image_164_215.jpg,anormal,cglaucoma,0.45176035165786743,0.5482396483421326
image_165_77.jpg,anormal,anormal,0.954291820526123,0.04570811986923218
image_166_129.jpg,anormal,anormal,0.9552022218704224,0.04479776322841644
image_167_138.jpg,anormal,anormal,0.6486762166023254,0.35132378339767456
image_168_113.jpg,anormal,anormal,0.5446339845657349,0.45536601543426514
image_169_119.jpg,anormal,anormal,0.9791435599327087,0.02085646614432335
image_170_133.jpg,anormal,anormal,0.9607475996017456,0.03925243765115738
image_171_203.jpg,anormal,anormal,0.7012813687324524,0.2987186014652252
image_172_137.jpg,anormal,anormal,0.8079100251197815,0.1920899897813797
image_173_83.jpg,anormal,anormal,0.9002300500869751,0.0997699424624443
image_174_123.jpg,anormal,anormal,0.8540688753128052,0.14593110978603363
image_175_91.jpg,anormal,cglaucoma,0.44920656085014343,0.5507934093475342
image_176_161.jpg,anormal,anormal,0.7143397927284241,0.28566014766693115
image_177_112.jpg,anormal,anormal,0.8408135771751404,0.15918640792369843
image_178_46.jpg,anormal,anormal,0.8501951694488525,0.14980484545230865
image_179_84.jpg,anormal,anormal,0.7334355711936951,0.26656442880630493
image_180_53.jpg,anormal,anormal,0.5227580666542053,0.4772419035434723
image_181_207.jpg,anormal,cglaucoma,0.22817185521125793,0.7718281149864197
image_182_171.jpg,anormal,anormal,0.5867291688919067,0.4132708013057709
image_183_40.jpg,anormal,anormal,0.6912686228752136,0.3087313771247864
image_184_197.jpg,anormal,anormal,0.7905037999153137,0.2094961702823639
image_185_185.jpg,anormal,anormal,0.7774099111557007,0.2225901335477829
image_186_114.jpg,anormal,anormal,0.7424895167350769,0.2575104832649231
image_187_100.jpg,anormal,anormal,0.9578455090522766,0.04215448722243309
image_188_192.jpg,anormal,cglaucoma,0.36544618010520935,0.6345537900924683
image_189_149.jpg,anormal,cglaucoma,0.36914554238319397,0.6308544874191284
image_190_7.jpg,anormal,cglaucoma,0.4380309581756592,0.5619690418243408
image_191_8.jpg,anormal,cglaucoma,0.3807791471481323,0.6192207932472229
image_192_68.jpg,anormal,anormal,0.8571450710296631,0.14285486936569214
image_193_51.jpg,anormal,anormal,0.9690148830413818,0.03098505362868309
image_194_88.jpg,anormal,anormal,0.8479064106941223,0.15209360420703888
image_195_106.jpg,anormal,anormal,0.8005800843238831,0.19941988587379456
image_196_80.jpg,anormal,anormal,0.6402782201766968,0.35972172021865845
image_197_28.jpg,anormal,anormal,0.7528665661811829,0.24713338911533356
image_198_66.jpg,anormal,anormal,0.5326804518699646,0.4673195779323578
image_199_94.jpg,anormal,anormal,0.9007611870765686,0.099238820374012
image_200_45.jpg,anormal,anormal,0.9051808714866638,0.09481912851333618
image_201_81.jpg,anormal,anormal,0.8919631838798523,0.10803676396608353
image_202_14.jpg,anormal,anormal,0.5307568907737732,0.4692431688308716
image_203_181.jpg,anormal,anormal,0.961742103099823,0.038257844746112823
image_204_208.jpg,anormal,anormal,0.9740936160087585,0.025906408205628395
image_205_29.jpg,anormal,anormal,0.7705333828926086,0.22946666181087494
image_206_186.jpg,anormal,cglaucoma,0.4824301600456238,0.517569899559021
image_207_221.jpg,anormal,anormal,0.5344811677932739,0.4655188024044037
image_208_20.jpg,anormal,anormal,0.8996946215629578,0.10030534118413925
image_209_42.jpg,anormal,anormal,0.8186719417572021,0.18132808804512024
image_210_73.jpg,anormal,anormal,0.5227580666542053,0.4772419035434723
image_211_152.jpg,anormal,cglaucoma,0.22817185521125793,0.7718281149864197
image_212_47.jpg,anormal,anormal,0.6654945611953735,0.33450549840927124
image_213_144.jpg,anormal,anormal,0.9519432783126831,0.04805676266551018
image_214_89.jpg,anormal,anormal,0.7330552935600281,0.2669447660446167
image_215_147.jpg,anormal,cglaucoma,0.33979830145835876,0.6602016687393188
image_216_74.jpg,anormal,anormal,0.7560752630233765,0.24392478168010712
image_217_117.jpg,anormal,anormal,0.7223654389381409,0.27763453125953674
image_218_122.jpg,anormal,anormal,0.8508685231208801,0.14913150668144226
image_219_21.jpg,anormal,anormal,0.6639606952667236,0.33603933453559875
image_220_86.jpg,anormal,anormal,0.9302717447280884,0.06972827017307281
image_221_132.jpg,anormal,anormal,0.8574841618537903,0.14251583814620972
image_222_174.jpg,anormal,anormal,0.6432374715805054,0.356762558221817
image_223_172.jpg,anormal,cglaucoma,0.321334570646286,0.6786653995513916
image_224_165.jpg,anormal,anormal,0.6507782936096191,0.34922173619270325
image_225_148.jpg,anormal,cglaucoma,0.21322613954544067,0.7867738604545593
image_001_250.jpg,cglaucoma,cglaucoma,0.22839143872261047,0.7716085314750671
image_002_252.jpg,cglaucoma,anormal,0.6032719612121582,0.3967280387878418
image_003_234.jpg,cglaucoma,cglaucoma,0.1887778788805008,0.8112221360206604
image_004_238.jpg,cglaucoma,cglaucoma,0.4346582293510437,0.5653417706489563
image_005_228.jpg,cglaucoma,cglaucoma,0.34428882598876953,0.6557112336158752
image_006_225.jpg,cglaucoma,anormal,0.6869388222694397,0.3130611181259155
image_007_226.jpg,cglaucoma,anormal,0.553715705871582,0.44628432393074036
image_008_245.jpg,cglaucoma,anormal,0.9678866863250732,0.03211328014731407
image_009_247.jpg,cglaucoma,cglaucoma,0.44485044479370117,0.5551496148109436
image_010_232.jpg,cglaucoma,cglaucoma,0.44485044479370117,0.5551496148109436
image_011_254.jpg,cglaucoma,cglaucoma,0.2548374831676483,0.7451624870300293
image_012_236.jpg,cglaucoma,anormal,0.5832882523536682,0.416711688041687
image_013_239.jpg,cglaucoma,anormal,0.6674444675445557,0.3325555622577667
image_014_237.jpg,cglaucoma,anormal,0.5235673785209656,0.4764326512813568
image_015_253.jpg,cglaucoma,cglaucoma,0.18449760973453522,0.8155023455619812
image_016_240.jpg,cglaucoma,cglaucoma,0.4084968566894531,0.5915031433105469
image_017_241.jpg,cglaucoma,cglaucoma,0.46865639090538025,0.5313436388969421
image_018_246.jpg,cglaucoma,cglaucoma,0.4595058560371399,0.5404942035675049
image_019_249.jpg,cglaucoma,cglaucoma,0.2614321708679199,0.7385677695274353
image_020_227.jpg,cglaucoma,anormal,0.8112784028053284,0.18872156739234924
image_021_229.jpg,cglaucoma,cglaucoma,0.2606395483016968,0.7393604516983032
image_022_235.jpg,cglaucoma,cglaucoma,0.19056086242198944,0.8094391226768494
image_023_244.jpg,cglaucoma,cglaucoma,0.4595058560371399,0.5404942035675049
image_024_251.jpg,cglaucoma,anormal,0.9038840532302856,0.09611591696739197
image_025_243.jpg,cglaucoma,cglaucoma,0.2606395483016968,0.7393604516983032
image_026_248.jpg,cglaucoma,cglaucoma,0.23887138068675995,0.7611286640167236
image_027_230.jpg,cglaucoma,anormal,0.6382948756217957,0.36170506477355957
image_028_242.jpg,cglaucoma,cglaucoma,0.24434123933315277,0.755658745765686
image_029_255.jpg,cglaucoma,anormal,0.7309479117393494,0.269052118062973
image_030_256.jpg,cglaucoma,cglaucoma,0.30391353368759155,0.6960864663124084
image_031_233.jpg,cglaucoma,cglaucoma,0.16734707355499268,0.8326529264450073
image_032_231.jpg,cglaucoma,cglaucoma,0.20910857617855072,0.7908914089202881
