image_path,predicted_label,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
../../../data/data_APTOS/test/anodr/0da321efbce6.png,anodr,0.9980952143669128,0.001832273555919528,6.60725636407733e-05,1.3040389603702351e-06,5.1644597078848165e-06
../../../data/data_APTOS/test/anodr/0db1d8dcf219.png,anodr,0.9915662407875061,0.007002322468906641,0.001361976028420031,1.594747300259769e-05,5.3487663535634056e-05
../../../data/data_APTOS/test/anodr/0e3572b5884a.png,anodr,0.9986244440078735,0.0012559675378724933,0.00010838310117833316,2.389389464951819e-06,8.942919521359727e-06
../../../data/data_APTOS/test/anodr/0ef4c61dc056.png,anodr,0.997620165348053,0.0021996591240167618,0.00016304620658047497,3.3083756534324493e-06,1.3830406714987475e-05
../../../data/data_APTOS/test/anodr/0fbbd665431f.png,anodr,0.9957707524299622,0.0036757290363311768,0.0004959513316862285,1.1143145457026549e-05,4.636251833289862e-05
../../../data/data_APTOS/test/anodr/0fc6829da85b.png,anodr,0.9991336464881897,0.0006995551520958543,0.00014773209113627672,4.692820766649675e-06,1.4433319847739767e-05
../../../data/data_APTOS/test/anodr/1002b5151b8e.png,anodr,0.998928964138031,0.0010312394006177783,3.563601421774365e-05,8.690471986483317e-07,3.375020014573238e-06
../../../data/data_APTOS/test/anodr/103f97a2ab15.png,anodr,0.7760013341903687,0.1792127639055252,0.041685327887535095,0.0005647955695167184,0.0025358323473483324
../../../data/data_APTOS/test/anodr/10a5026eb8e6.png,anodr,0.9993898868560791,0.0004962156526744366,0.00010266013123327866,3.0604373932874296e-06,8.110253475024365e-06
../../../data/data_APTOS/test/anodr/10de500cf0c5.png,anodr,0.9987749457359314,0.0011071029584854841,0.0001010908599710092,3.1309930363931926e-06,1.3705632227356546e-05
../../../data/data_APTOS/test/anodr/10f10fd30718.png,anodr,0.9979490637779236,0.0018027395708486438,0.00022342329612001777,5.033802608522819e-06,1.9785777112701908e-05
../../../data/data_APTOS/test/anodr/12058bbb8299.png,anodr,0.9978579878807068,0.0018432250944897532,0.0002661974576767534,6.1999862737138756e-06,2.64040136244148e-05
../../../data/data_APTOS/test/anodr/12bc439d373a.png,anodr,0.9988166093826294,0.0010868608951568604,8.785042882664129e-05,1.9924129901482956e-06,6.7052856138616335e-06
../../../data/data_APTOS/test/anodr/12ef75375322.png,anodr,0.998195230960846,0.0015142924385145307,0.00025526172248646617,6.544808911712607e-06,2.8671600375673734e-05
../../../data/data_APTOS/test/anodr/143db89c11c8.png,anodr,0.9969267249107361,0.002649983623996377,0.0003803923900704831,7.780568921589293e-06,3.507366272970103e-05
../../../data/data_APTOS/test/anodr/15b21c80cc31.png,anodr,0.9985039234161377,0.0013021964114159346,0.00016966857947409153,4.397084012452979e-06,1.988552321563475e-05
../../../data/data_APTOS/test/anodr/15e24b73d4a7.png,anodr,0.9925453066825867,0.006235341541469097,0.0011391694424673915,1.7954555005417205e-05,6.22073930571787e-05
../../../data/data_APTOS/test/anodr/1633f8291a80.png,anodr,0.9974708557128906,0.0024051449727267027,0.00011701865150826052,1.6531793107787962e-06,5.33840102434624e-06
../../../data/data_APTOS/test/anodr/165634a6167e.png,anodr,0.9989939332008362,0.0007740271394141018,0.00020724778005387634,6.871895493532065e-06,1.79379821929615e-05
../../../data/data_APTOS/test/anodr/178412895d5e.png,anodr,0.9988669157028198,0.0008465444552712142,0.0002650096721481532,7.1860199568618555e-06,1.4240658856579103e-05
../../../data/data_APTOS/test/anodr/186c1835eec5.png,anodr,0.9978315234184265,0.0018144336063414812,0.00031470481189899147,7.315787115658168e-06,3.203358573955484e-05
../../../data/data_APTOS/test/anodr/18b7e34eab8f.png,anodr,0.9974684715270996,0.0022358871065080166,0.0002709885302465409,5.190294359636027e-06,1.9468387108645402e-05
../../../data/data_APTOS/test/anodr/18b99159a14f.png,anodr,0.9983409643173218,0.001510345726273954,0.00013257160026114434,3.2074726732389536e-06,1.279616481042467e-05
../../../data/data_APTOS/test/anodr/18ce0cdc473d.png,anodr,0.9985851049423218,0.001204664702527225,0.0001913376763695851,4.603572506312048e-06,1.4364470189320855e-05
../../../data/data_APTOS/test/anodr/1a0dbc6c0cda.png,anodr,0.9937492609024048,0.004808400291949511,0.001315662870183587,2.346633846173063e-05,0.0001031660649459809
../../../data/data_APTOS/test/anodr/1a1e974a7dbf.png,anodr,0.9983922839164734,0.001494166674092412,0.00010286709584761411,2.2374088075594045e-06,8.403116225963458e-06
../../../data/data_APTOS/test/anodr/1c47815f4a6b.png,anodr,0.9699479937553406,0.02089683897793293,0.008789662271738052,0.00010417291923658922,0.0002612343814689666
../../../data/data_APTOS/test/anodr/1ca62b3e4fd3.png,anodr,0.9991733431816101,0.0007215753430500627,9.340884571429342e-05,2.9450995953084202e-06,8.706898370292038e-06
../../../data/data_APTOS/test/anodr/1d0b93317aa8.png,anodr,0.9855318665504456,0.01120072603225708,0.002881632186472416,8.357919432455674e-05,0.00030220524058677256
../../../data/data_APTOS/test/anodr/1d3e9b939732.png,anodr,0.9973627924919128,0.0023508695885539055,0.00025707719032652676,5.716411578760017e-06,2.3589029296999797e-05
../../../data/data_APTOS/test/anodr/1d74c4713e21.png,anodr,0.9991422891616821,0.0007798477308824658,6.748527084710076e-05,2.1631210529449163e-06,8.128326953737997e-06
../../../data/data_APTOS/test/anodr/1db0393cdbc1.png,anodr,0.9994606375694275,0.0005102002760395408,2.5793809982133098e-05,8.162836593328393e-07,2.5916567665262846e-06
../../../data/data_APTOS/test/anodr/1df1530b9b8d.png,anodr,0.9974060654640198,0.00241643819026649,0.00016473796858917922,2.7611420136963716e-06,9.9472381407395e-06
../../../data/data_APTOS/test/anodr/1e742358e0b9.png,anodr,0.9983566403388977,0.0012914660619571805,0.00031627737917006016,8.463956874038558e-06,2.7190772016183473e-05
../../../data/data_APTOS/test/anodr/1e7ccd4a1c87.png,anodr,0.9996198415756226,0.00034439010778442025,3.17233607347589e-05,1.1567195770112448e-06,2.838316504494287e-06
../../../data/data_APTOS/test/anodr/1ec95179cdfe.png,anodr,0.9983171224594116,0.0016334842657670379,4.4799682655138895e-05,8.743805892663659e-07,3.7868589970457833e-06
../../../data/data_APTOS/test/anodr/1f31701dd61b.png,anodr,0.9971739053726196,0.002215889049693942,0.0005409617442637682,1.203824740514392e-05,5.7134740927722305e-05
../../../data/data_APTOS/test/anodr/1f5496352859.png,anodr,0.9990825653076172,0.0007889325497671962,0.00011829689174192026,2.861517032215488e-06,7.329948857659474e-06
../../../data/data_APTOS/test/anodr/218c822a3dd9.png,anodr,0.9824487566947937,0.012347918003797531,0.005031110718846321,5.359533679438755e-05,0.00011862487735925242
../../../data/data_APTOS/test/anodr/224c14366e11.png,anodr,0.9981279969215393,0.0016434318386018276,0.0002046246809186414,4.537502718449105e-06,1.9353688912815414e-05
../../../data/data_APTOS/test/anodr/226c6ceb9185.png,anodr,0.9848920106887817,0.013442563824355602,0.0014938830863684416,3.111817204626277e-05,0.00014043625560589135
../../../data/data_APTOS/test/anodr/237aa50edc34.png,anodr,0.9981386661529541,0.0015309761511161923,0.0003009134088642895,7.438592092512408e-06,2.2033456843928434e-05
../../../data/data_APTOS/test/anodr/248dec89b3a2.png,anodr,0.99934321641922,0.0006232106243260205,2.9657670893357135e-05,8.941383384808432e-07,2.949518830064335e-06
../../../data/data_APTOS/test/anodr/253e96488cfb.png,bmilddr,0.1769876778125763,0.7344744801521301,0.08205416053533554,0.0011056254152208567,0.005378054454922676
../../../data/data_APTOS/test/anodr/2682e6da9050.png,anodr,0.9994768500328064,0.0004384439380373806,7.59170507080853e-05,2.443945959385019e-06,6.471641881944379e-06
../../../data/data_APTOS/test/anodr/27933cdbe0cc.png,anodr,0.9977988600730896,0.0019117729971185327,0.00025783301680348814,6.065426532586571e-06,2.5400020604138263e-05
../../../data/data_APTOS/test/anodr/283c3aeba594.png,anodr,0.9991112351417542,0.0008223889744840562,5.692649574484676e-05,1.9128665371681564e-06,7.457971605617786e-06
../../../data/data_APTOS/test/anodr/28503940d10b.png,anodr,0.9982007741928101,0.0016010679537430406,0.0001757380523486063,4.036995051137637e-06,1.8317772628506646e-05
../../../data/data_APTOS/test/anodr/28f73575e1f2.png,anodr,0.9992341995239258,0.0007128565339371562,4.648970934795216e-05,1.4429726888920413e-06,4.9625873543845955e-06
../../../data/data_APTOS/test/anodr/2923971566fe.png,bmilddr,0.43499886989593506,0.5063766241073608,0.055240608751773834,0.0005655461573041975,0.0028183807153254747
../../../data/data_APTOS/test/anodr/2927665214e1.png,anodr,0.9955880641937256,0.0036441865377128124,0.0006824767915531993,1.5696237824158743e-05,6.969706009840593e-05
../../../data/data_APTOS/test/anodr/29a13e666266.png,anodr,0.9934282898902893,0.005315136164426804,0.0011395957553759217,2.2646296201855876e-05,9.425712050870061e-05
../../../data/data_APTOS/test/anodr/2a4520f1f9a3.png,anodr,0.9986754059791565,0.0012307773577049375,8.446348510915413e-05,1.979516582650831e-06,7.419737357849954e-06
../../../data/data_APTOS/test/anodr/2b4c7b5f1f1e.png,anodr,0.9639313817024231,0.028045542538166046,0.007691186852753162,6.92546454956755e-05,0.00026258701109327376
../../../data/data_APTOS/test/anodr/2b5bb6d33959.png,anodr,0.9992008805274963,0.0007542798412032425,3.941175964428112e-05,1.1692093266901793e-06,4.2319129534007516e-06
../../../data/data_APTOS/test/anodr/2bb3c492d6d3.png,anodr,0.9970398545265198,0.002105764113366604,0.000799975881818682,1.5988838640623726e-05,3.841621946776286e-05
../../../data/data_APTOS/test/anodr/2c8101f14723.png,anodr,0.9990478157997131,0.0009108399390242994,3.633186497609131e-05,1.0514386303839274e-06,3.960670255764853e-06
../../../data/data_APTOS/test/anodr/2c827005b8f8.png,anodr,0.9988611936569214,0.0010489010019227862,7.986363198142499e-05,2.0227043933118694e-06,7.922772965684999e-06
../../../data/data_APTOS/test/anodr/2cacdb0dffae.png,anodr,0.9984117746353149,0.001460061059333384,0.00011635416012722999,2.501797553122742e-06,9.226874681189656e-06
../../../data/data_APTOS/test/anodr/2cdcc910778d.png,anodr,0.9993520379066467,0.000605633482336998,3.7907469959463924e-05,1.1582307024582406e-06,3.3432158943469403e-06
../../../data/data_APTOS/test/anodr/2d04cead4d3a.png,anodr,0.9990969896316528,0.0008406622218899429,5.4119118431117386e-05,1.7563764913575142e-06,6.545851192640839e-06
../../../data/data_APTOS/test/anodr/2d07162a13b1.png,bmilddr,0.12452997267246246,0.6210089921951294,0.24917110800743103,0.0015535133425146341,0.0037364137824624777
../../../data/data_APTOS/test/anodr/2db0cd3e30da.png,anodr,0.9995297193527222,0.0004107459681108594,5.247832086752169e-05,1.9630458609753987e-06,5.074185992270941e-06
../../../data/data_APTOS/test/anodr/2dc647e00ad3.png,anodr,0.998021125793457,0.0016596667701378465,0.0003043927135877311,4.548254764813464e-06,1.0390695024398156e-05
../../../data/data_APTOS/test/anodr/2dd28ac497d2.png,anodr,0.9983159303665161,0.0014910497702658176,0.00017255666898563504,3.9518772609881125e-06,1.6500693163834512e-05
../../../data/data_APTOS/test/anodr/2ef10194e80d.png,anodr,0.9979683756828308,0.0017730690306052566,0.0002293540455866605,6.22738753008889e-06,2.298588697158266e-05
../../../data/data_APTOS/test/anodr/2ef4a04aed1b.png,anodr,0.9985629916191101,0.0013355272822082043,9.267903078580275e-05,2.029863935604226e-06,6.8381336859602015e-06
../../../data/data_APTOS/test/anodr/2ef955d6d9ff.png,anodr,0.9986523985862732,0.0012987576192244887,4.2807387217180803e-05,1.0868827757803956e-06,4.844261184189236e-06
../../../data/data_APTOS/test/anodr/2f143453bb71.png,anodr,0.9991692304611206,0.0007278533885255456,9.129696263698861e-05,2.8462320642574923e-06,8.772154615144245e-06
../../../data/data_APTOS/test/anodr/2f7fbdcc9a4b.png,anodr,0.9991306662559509,0.0007820941973477602,7.858301978558302e-05,2.0975382994947722e-06,6.508299065899337e-06
../../../data/data_APTOS/test/anodr/2fefb720869a.png,anodr,0.9980500936508179,0.0017717789160087705,0.00015894585521891713,4.023533620056696e-06,1.5169329344644211e-05
../../../data/data_APTOS/test/anodr/3286073a976e.png,anodr,0.9824858903884888,0.016099410131573677,0.0013761654263362288,1.0053777259599883e-05,2.850487180694472e-05
../../../data/data_APTOS/test/anodr/331121c65e88.png,anodr,0.9993756413459778,0.0005769507260993123,4.145724233239889e-05,1.3864188304069103e-06,4.673378953157226e-06
../../../data/data_APTOS/test/anodr/33b91def2035.png,anodr,0.999204695224762,0.0007544355466961861,3.671450394904241e-05,9.592664582669386e-07,3.1932854653859977e-06
../../../data/data_APTOS/test/anodr/33b978734eab.png,anodr,0.9989866614341736,0.0008396813063882291,0.0001501466758782044,5.159871761861723e-06,1.83292395377066e-05
../../../data/data_APTOS/test/anodr/345b1f0abbba.png,anodr,0.9993593096733093,0.000542599125765264,8.728011744096875e-05,2.862981091311667e-06,7.854678187868558e-06
../../../data/data_APTOS/test/anodr/348598d01e18.png,anodr,0.9927793145179749,0.005717557389289141,0.0013550648000091314,2.8665839636232704e-05,0.00011941491538891569
../../../data/data_APTOS/test/anodr/35362d43e753.png,anodr,0.9978182315826416,0.001865571946837008,0.0002841169771272689,5.959456757409498e-06,2.6029567379737273e-05
../../../data/data_APTOS/test/anodr/35ac70c0d08f.png,anodr,0.9983490705490112,0.0014805941609665751,0.0001524130639154464,3.6650490073952824e-06,1.4253638255468104e-05
../../../data/data_APTOS/test/anodr/35df2bc6ae95.png,anodr,0.9980977177619934,0.0017431759042665362,0.0001418988686054945,3.4240356399095617e-06,1.3825102541886736e-05
../../../data/data_APTOS/test/anodr/360832d84ce0.png,anodr,0.9980422258377075,0.0017672860994935036,0.00016599275113549083,4.405488198244711e-06,2.0079483874724247e-05
../../../data/data_APTOS/test/anodr/37c523296d42.png,anodr,0.9971314668655396,0.002591504715383053,0.0002538273110985756,4.8437896111863665e-06,1.844366852310486e-05
../../../data/data_APTOS/test/anodr/387138ddf43d.png,anodr,0.9889770150184631,0.010598371736705303,0.00040954226278699934,3.2001744330045767e-06,1.1832186828542035e-05
../../../data/data_APTOS/test/anodr/389552047476.png,anodr,0.9943291544914246,0.00473106699064374,0.0008605500333942473,1.511283335275948e-05,6.410522473743185e-05
../../../data/data_APTOS/test/anodr/393fa5a023a5.png,anodr,0.9963982105255127,0.0032171134371310472,0.0003487597277853638,6.441028745030053e-06,2.945847336377483e-05
../../../data/data_APTOS/test/anodr/3a4cfea0a766.png,anodr,0.9986302852630615,0.0011838212376460433,0.00016822699399199337,3.891366759489756e-06,1.3829550880473107e-05
../../../data/data_APTOS/test/anodr/3b2b91590590.png,anodr,0.9987483024597168,0.001131462398916483,0.00010894987644860521,2.531445716158487e-06,8.686792170919944e-06
../../../data/data_APTOS/test/anodr/3bf2deaa5ef0.png,anodr,0.9990591406822205,0.0008697645971551538,6.408231274690479e-05,1.5907786519164802e-06,5.4432575780083425e-06
../../../data/data_APTOS/test/anodr/3bf3085ac167.png,anodr,0.9980015158653259,0.0018643485382199287,0.00012248146231286228,2.424469357720227e-06,9.204762136505451e-06
../../../data/data_APTOS/test/anodr/3c42512c81e0.png,anodr,0.9978614449501038,0.0018361874390393496,0.0002759248309303075,5.097876965010073e-06,2.1313291654223576e-05
../../../data/data_APTOS/test/anodr/3ce2f8a77a32.png,anodr,0.9985617995262146,0.0013011968694627285,0.00011790609278250486,3.6660503610619344e-06,1.5520585293415934e-05
../../../data/data_APTOS/test/anodr/3f0d3629d69e.png,anodr,0.9793058037757874,0.01857306808233261,0.002072910312563181,1.2609280020114966e-05,3.5572200431488454e-05
../../../data/data_APTOS/test/anodr/3f44d749cd0b.png,bmilddr,0.315681517124176,0.6290156841278076,0.05033301189541817,0.0006769511383026838,0.0042928229086101055
../../../data/data_APTOS/test/anodr/3f6c627e2ff2.png,anodr,0.9979832172393799,0.0017049300950020552,0.00027855983353219926,6.58381804896635e-06,2.6780448024510406e-05
../../../data/data_APTOS/test/anodr/3fd45879afe6.png,anodr,0.998231828212738,0.0015156373847275972,0.00022956164320930839,4.67344261778635e-06,1.829847133194562e-05
../../../data/data_APTOS/test/anodr/401fdfd0db07.png,anodr,0.9989487528800964,0.0009711729944683611,7.094896864145994e-05,1.935356294779922e-06,7.093080057529733e-06
../../../data/data_APTOS/test/anodr/41345cec5957.png,anodr,0.9980846643447876,0.0016352966194972396,0.0002494320215191692,7.1311751526081935e-06,2.3541961127193645e-05
../../../data/data_APTOS/test/anodr/415d5c5e785f.png,anodr,0.9977966547012329,0.0018606020603328943,0.0003093103878200054,6.569129709532717e-06,2.689254324650392e-05
../../../data/data_APTOS/test/anodr/41ab357d103f.png,anodr,0.9993582367897034,0.0006089398520998657,2.945929918496404e-05,8.278832410724135e-07,2.594026909719105e-06
../../../data/data_APTOS/test/anodr/4276b82e4489.png,anodr,0.9983262419700623,0.0015072557143867016,0.00014937209198251367,3.744174364328501e-06,1.348077057627961e-05
../../../data/data_APTOS/test/anodr/42b9c1977681.png,anodr,0.9980725049972534,0.0017646856140345335,0.00014892482431605458,2.915911863965448e-06,1.093574974220246e-05
../../../data/data_APTOS/test/anodr/42c65af5ab16.png,anodr,0.9980575442314148,0.0018441257998347282,8.719253673916683e-05,2.224397576355841e-06,8.880339919414837e-06
../../../data/data_APTOS/test/anodr/436e7a7af761.png,anodr,0.9983750581741333,0.0014570689527317882,0.00014536718663293868,4.043268290843116e-06,1.8470740542397834e-05
../../../data/data_APTOS/test/anodr/43823561c3f0.png,anodr,0.9993937015533447,0.0005589922075159848,4.1964052797993645e-05,1.3212442127041868e-06,4.079872724105371e-06
../../../data/data_APTOS/test/anodr/43bc7c066dfb.png,anodr,0.9971087574958801,0.0023423798847943544,0.0004938173806294799,9.959049748431426e-06,4.517628622124903e-05
../../../data/data_APTOS/test/anodr/445a8a6da55c.png,anodr,0.9972521662712097,0.0024625787045806646,0.00026031292509287596,5.1002580221393146e-06,1.9843613699777052e-05
../../../data/data_APTOS/test/anodr/44a4d04162cc.png,anodr,0.9986928105354309,0.0012319637462496758,6.714683695463464e-05,1.6911988041101722e-06,6.398960522346897e-06
../../../data/data_APTOS/test/anodr/44a86263117b.png,anodr,0.9922762513160706,0.006228374317288399,0.0013835697900503874,2.4621296688565053e-05,8.72116070240736e-05
../../../data/data_APTOS/test/anodr/4554062fa836.png,anodr,0.9992812275886536,0.0006347456946969032,7.379882299574092e-05,2.2977292246650904e-06,7.807121619407553e-06
../../../data/data_APTOS/test/anodr/475300735b7f.png,anodr,0.9986819624900818,0.0012314440682530403,7.804015331203118e-05,1.792320631466282e-06,6.651053809036966e-06
../../../data/data_APTOS/test/anodr/478fc46eaa49.png,anodr,0.9983166456222534,0.0014844913966953754,0.00017683007172308862,4.296570750739193e-06,1.7678190488368273e-05
../../../data/data_APTOS/test/anodr/4826d10030b3.png,anodr,0.9982020854949951,0.0014917295193299651,0.00026553633506409824,7.417776942020282e-06,3.3317613997496665e-05
../../../data/data_APTOS/test/anodr/4a05f81b3aba.png,anodr,0.9939684867858887,0.0058091566897928715,0.0002103081496898085,2.5786471269384492e-06,9.527060683467425e-06
../../../data/data_APTOS/test/anodr/4a4cb731f91a.png,anodr,0.9984298348426819,0.0014003933174535632,0.00014839151117485017,3.936127541237511e-06,1.734899888106156e-05
../../../data/data_APTOS/test/anodr/4a589edaea60.png,anodr,0.9825367331504822,0.012392002157866955,0.004656929988414049,8.408418216276914e-05,0.00033034736406989396
../../../data/data_APTOS/test/anodr/4ad8d3ec8789.png,anodr,0.9985982775688171,0.0012299648951739073,0.00015244007227011025,4.190269464743324e-06,1.5177242858044337e-05
../../../data/data_APTOS/test/anodr/4d1e7def7624.png,anodr,0.9958765506744385,0.002983684418722987,0.0010953241726383567,1.5226740288198926e-05,2.919517646660097e-05
../../../data/data_APTOS/test/anodr/4dd4a4bf2421.png,anodr,0.9987261891365051,0.00113999645691365,0.00011696531146299094,3.289736923761666e-06,1.3547647540690377e-05
../../../data/data_APTOS/test/anodr/4e1e252317b5.png,anodr,0.9960125684738159,0.0033874709624797106,0.0005650412058457732,7.862799066060688e-06,2.7109237635158934e-05
../../../data/data_APTOS/test/anodr/4fd5ec0dca09.png,anodr,0.9978317618370056,0.002058904618024826,9.87548628472723e-05,1.941819618878071e-06,8.675866411067545e-06
../../../data/data_APTOS/test/anodr/500aad15b7c8.png,anodr,0.9987950325012207,0.0010390584357082844,0.0001530951849417761,3.2857872156455414e-06,9.483082067163195e-06
../../../data/data_APTOS/test/anodr/501c319f7a9f.png,anodr,0.996820330619812,0.0027623975183814764,0.0003787642053794116,7.83716586738592e-06,3.064357224502601e-05
../../../data/data_APTOS/test/anodr/504a69096fcb.png,anodr,0.9988763928413391,0.0010555288754403591,6.197173206601292e-05,1.4420365914702415e-06,4.787761099578347e-06
../../../data/data_APTOS/test/anodr/5069feccd866.png,anodr,0.9986948370933533,0.0011267329100519419,0.0001547612773720175,5.212310043134494e-06,1.8486894987290725e-05
../../../data/data_APTOS/test/anodr/50915e2329a1.png,anodr,0.9989960789680481,0.0009383074357174337,5.7689339882927015e-05,1.527591507510806e-06,6.4264031607308425e-06
../../../data/data_APTOS/test/anodr/50916d67bb51.png,anodr,0.9973938465118408,0.0022443244233727455,0.0003243739774916321,7.261874088726472e-06,3.0216342565836385e-05
../../../data/data_APTOS/test/anodr/50d8249f7bc9.png,anodr,0.9994025230407715,0.0005295371520332992,5.992066871840507e-05,1.9078122477367288e-06,6.096463494031923e-06
../../../data/data_APTOS/test/anodr/50ddd7d976df.png,anodr,0.9985490441322327,0.0011326541425660253,0.00029022194212302566,7.61953469918808e-06,2.052516174444463e-05
../../../data/data_APTOS/test/anodr/521b5377a727.png,anodr,0.9977298378944397,0.002177940448746085,8.312495629070327e-05,1.8328372561882134e-06,7.209458544821246e-06
../../../data/data_APTOS/test/anodr/5257cb536da2.png,anodr,0.9982559084892273,0.0016872837441042066,5.188052818994038e-05,1.0754108643595828e-06,3.861101504298858e-06
../../../data/data_APTOS/test/anodr/5299a532f0e0.png,anodr,0.9978140592575073,0.001978060230612755,0.00018687578267417848,3.874002686643507e-06,1.7178221241920255e-05
../../../data/data_APTOS/test/anodr/52edbe29d655.png,anodr,0.996690034866333,0.0027365265414118767,0.0005133633385412395,1.1711906154232565e-05,4.8364101530751213e-05
../../../data/data_APTOS/test/anodr/5321ab64f9ea.png,anodr,0.998969554901123,0.0009594455477781594,6.396538810804486e-05,1.6341690525223385e-06,5.520166723727016e-06
../../../data/data_APTOS/test/anodr/53c874dbc594.png,anodr,0.997969925403595,0.0018760384991765022,0.00013208463496994227,3.928251771867508e-06,1.8089667719323188e-05
../../../data/data_APTOS/test/anodr/54038e56131d.png,anodr,0.9989727735519409,0.0009474265389144421,7.16248105163686e-05,1.8463167634763522e-06,6.445581220759777e-06
../../../data/data_APTOS/test/anodr/54f57cf26126.png,anodr,0.9989834427833557,0.0009807489113882184,3.0676899768877774e-05,9.436695336262346e-07,4.110332611162448e-06
