image_path,predicted_label,prob_anormal,prob_cglaucoma
../../../data/data_PAPILA/test/anormal/RET259OD.jpg,anormal,0.7277560830116272,0.2722439169883728
../../../data/data_PAPILA/test/anormal/RET261OS.jpg,anormal,0.7275541424751282,0.2724458575248718
../../../data/data_PAPILA/test/anormal/RET267OD.jpg,anormal,0.7287645936012268,0.2712353765964508
../../../data/data_PAPILA/test/anormal/RET271OS.jpg,anormal,0.7286128997802734,0.27138713002204895
../../../data/data_PAPILA/test/anormal/RET272OD.jpg,anormal,0.7286942005157471,0.2713058292865753
../../../data/data_PAPILA/test/anormal/RET277OS.jpg,anormal,0.7276517748832703,0.27234822511672974
../../../data/data_PAPILA/test/anormal/RET282OD.jpg,anormal,0.7274817824363708,0.2725181579589844
../../../data/data_PAPILA/test/anormal/RET282OS.jpg,anormal,0.7265806794166565,0.27341926097869873
../../../data/data_PAPILA/test/anormal/RET283OS.jpg,anormal,0.7280578017234802,0.271942138671875
../../../data/data_PAPILA/test/anormal/RET285OS.jpg,anormal,0.7275993824005127,0.2724006175994873
../../../data/data_PAPILA/test/anormal/RET291OD.jpg,anormal,0.7280676364898682,0.27193236351013184
../../../data/data_PAPILA/test/cglaucoma/RET002OD.jpg,anormal,0.7284525632858276,0.27154746651649475
../../../data/data_PAPILA/test/cglaucoma/RET006OS.jpg,anormal,0.7285661101341248,0.27143391966819763
../../../data/data_PAPILA/test/cglaucoma/RET053OD.jpg,anormal,0.728198230266571,0.27180179953575134
../../../data/data_PAPILA/test/cglaucoma/RET066OS.jpg,anormal,0.7294642329216003,0.27053582668304443
../../../data/data_PAPILA/test/cglaucoma/RET089OD.jpg,anormal,0.7269701361656189,0.2730298936367035
../../../data/data_PAPILA/test/cglaucoma/RET091OD.jpg,anormal,0.7281665205955505,0.27183347940444946
../../../data/data_PAPILA/test/cglaucoma/RET102OD.jpg,anormal,0.7276314496994019,0.2723686099052429
../../../data/data_PAPILA/test/cglaucoma/RET106OD.jpg,anormal,0.728557825088501,0.271442174911499
../../../data/data_PAPILA/test/cglaucoma/RET114OS.jpg,anormal,0.7277417182922363,0.27225831151008606
../../../data/data_PAPILA/test/cglaucoma/RET120OD.jpg,anormal,0.7279981970787048,0.27200183272361755
../../../data/data_PAPILA/test/cglaucoma/RET120OS.jpg,anormal,0.7290279865264893,0.27097201347351074
../../../data/data_PAPILA/test/cglaucoma/RET122OD.jpg,anormal,0.7287135720252991,0.2712864875793457
../../../data/data_PAPILA/test/cglaucoma/RET122OS.jpg,anormal,0.7293618321418762,0.2706381678581238
../../../data/data_PAPILA/test/cglaucoma/RET276OS.jpg,anormal,0.7288399338722229,0.2711600363254547
