filename,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,pred_index,pred_class
0ce062f26edc.png,0.922201,0.015461,0.028477,0.021228,0.012633,0,anodr
0cecc2864b7f.png,0.930121,0.020215,0.016689,0.018235,0.014739,0,anodr
0d9a9896f801.png,0.930395,0.019356,0.017841,0.018075,0.014334,0,anodr
0da321efbce6.png,0.918333,0.031783,0.017643,0.016870,0.015370,0,anodr
0db1d8dcf219.png,0.918002,0.021303,0.026422,0.020412,0.013861,0,anodr
0e3572b5884a.png,0.929602,0.013787,0.016939,0.022407,0.017265,0,anodr
0ef4c61dc056.png,0.924987,0.024088,0.018296,0.017493,0.015136,0,anodr
0fbbd665431f.png,0.921792,0.028006,0.020212,0.015968,0.014022,0,anodr
0fc6829da85b.png,0.929339,0.018067,0.020581,0.015965,0.016049,0,anodr
1002b5151b8e.png,0.926387,0.021126,0.017121,0.018814,0.016553,0,anodr
103f97a2ab15.png,0.914785,0.030824,0.022690,0.014949,0.016752,0,anodr
10a5026eb8e6.png,0.933215,0.015588,0.017647,0.017085,0.016463,0,anodr
10de500cf0c5.png,0.925656,0.018872,0.020139,0.019946,0.015386,0,anodr
10f10fd30718.png,0.930619,0.018907,0.016586,0.018248,0.015641,0,anodr
12058bbb8299.png,0.909189,0.026295,0.029752,0.020859,0.013905,0,anodr
12bc439d373a.png,0.926517,0.021168,0.018185,0.019082,0.015048,0,anodr
12ef75375322.png,0.927124,0.014272,0.018371,0.021626,0.018607,0,anodr
143db89c11c8.png,0.924712,0.020236,0.020263,0.019315,0.015474,0,anodr
15b21c80cc31.png,0.928715,0.017904,0.016782,0.019519,0.017081,0,anodr
15e24b73d4a7.png,0.921202,0.026154,0.021732,0.016987,0.013925,0,anodr
1633f8291a80.png,0.927335,0.021568,0.019404,0.016520,0.015173,0,anodr
165634a6167e.png,0.932877,0.015248,0.021401,0.017155,0.013320,0,anodr
178412895d5e.png,0.924918,0.014270,0.025591,0.022652,0.012570,0,anodr
186c1835eec5.png,0.919753,0.018078,0.018548,0.022459,0.021162,0,anodr
18b7e34eab8f.png,0.880396,0.055735,0.032544,0.017573,0.013752,0,anodr
18b99159a14f.png,0.928256,0.018304,0.018402,0.018904,0.016133,0,anodr
18ce0cdc473d.png,0.931283,0.022230,0.019991,0.014837,0.011659,0,anodr
1a0dbc6c0cda.png,0.851696,0.046113,0.067775,0.018543,0.015872,0,anodr
1a1e974a7dbf.png,0.924299,0.020864,0.018572,0.020593,0.015673,0,anodr
1c47815f4a6b.png,0.924291,0.021365,0.025625,0.016708,0.012011,0,anodr
1ca62b3e4fd3.png,0.927210,0.018283,0.019381,0.018092,0.017034,0,anodr
1d0b93317aa8.png,0.919996,0.023367,0.019943,0.018732,0.017962,0,anodr
1d3e9b939732.png,0.925492,0.021398,0.018892,0.018004,0.016214,0,anodr
1d74c4713e21.png,0.931332,0.017131,0.017133,0.018652,0.015752,0,anodr
1db0393cdbc1.png,0.930417,0.017259,0.018330,0.018892,0.015103,0,anodr
1df1530b9b8d.png,0.908710,0.028835,0.026935,0.020912,0.014608,0,anodr
1e742358e0b9.png,0.897121,0.052433,0.019631,0.013293,0.017522,0,anodr
1e7ccd4a1c87.png,0.933188,0.014518,0.020360,0.017423,0.014510,0,anodr
1ec95179cdfe.png,0.927365,0.021786,0.016977,0.018936,0.014936,0,anodr
1f31701dd61b.png,0.926450,0.017575,0.019873,0.019786,0.016317,0,anodr
1f5496352859.png,0.931011,0.014161,0.023921,0.019451,0.011456,0,anodr
218c822a3dd9.png,0.792215,0.045009,0.128740,0.016209,0.017827,0,anodr
224c14366e11.png,0.929377,0.016994,0.016908,0.019368,0.017354,0,anodr
226c6ceb9185.png,0.916661,0.024118,0.024995,0.019652,0.014573,0,anodr
237aa50edc34.png,0.932442,0.016940,0.018087,0.017088,0.015444,0,anodr
248dec89b3a2.png,0.930853,0.017973,0.016585,0.019146,0.015443,0,anodr
253e96488cfb.png,0.076679,0.899766,0.007085,0.005720,0.010749,1,bmilddr
2682e6da9050.png,0.929486,0.019139,0.018461,0.016377,0.016537,0,anodr
27933cdbe0cc.png,0.917241,0.023217,0.022529,0.019630,0.017383,0,anodr
283c3aeba594.png,0.928136,0.018662,0.017763,0.019777,0.015661,0,anodr
28503940d10b.png,0.909718,0.028529,0.026599,0.018237,0.016917,0,anodr
28f73575e1f2.png,0.930151,0.018334,0.017800,0.018377,0.015337,0,anodr
2923971566fe.png,0.180609,0.779612,0.013315,0.007171,0.019292,1,bmilddr
2927665214e1.png,0.918727,0.028548,0.020786,0.017227,0.014711,0,anodr
29a13e666266.png,0.926365,0.018775,0.022625,0.016357,0.015877,0,anodr
2a4520f1f9a3.png,0.926149,0.015253,0.019941,0.021875,0.016783,0,anodr
2b4c7b5f1f1e.png,0.795139,0.088964,0.080739,0.021155,0.014004,0,anodr
2b5bb6d33959.png,0.928116,0.020377,0.017392,0.018045,0.016071,0,anodr
2bb3c492d6d3.png,0.930945,0.016581,0.021054,0.017210,0.014209,0,anodr
2c8101f14723.png,0.931620,0.016996,0.017035,0.019383,0.014965,0,anodr
2c827005b8f8.png,0.927908,0.017211,0.017315,0.020548,0.017019,0,anodr
2cacdb0dffae.png,0.927708,0.017631,0.017850,0.020015,0.016796,0,anodr
2cdcc910778d.png,0.933733,0.016892,0.018110,0.017268,0.013997,0,anodr
2d04cead4d3a.png,0.924136,0.023811,0.016306,0.018432,0.017316,0,anodr
2d07162a13b1.png,0.016310,0.056433,0.909303,0.008016,0.009939,2,cmoderatedr
2db0cd3e30da.png,0.936262,0.012935,0.020009,0.016692,0.014102,0,anodr
2dc647e00ad3.png,0.928307,0.015916,0.025640,0.015897,0.014240,0,anodr
2dd28ac497d2.png,0.924927,0.022900,0.018389,0.018215,0.015570,0,anodr
2ef10194e80d.png,0.929328,0.017015,0.020042,0.018558,0.015057,0,anodr
2ef4a04aed1b.png,0.916807,0.016176,0.024658,0.023293,0.019067,0,anodr
2ef955d6d9ff.png,0.927704,0.022304,0.015850,0.017509,0.016633,0,anodr
2f143453bb71.png,0.931160,0.017895,0.020024,0.015976,0.014946,0,anodr
2f7fbdcc9a4b.png,0.934970,0.014705,0.018080,0.017653,0.014593,0,anodr
2fefb720869a.png,0.911746,0.033022,0.026583,0.014361,0.014289,0,anodr
3286073a976e.png,0.878859,0.037088,0.045150,0.021563,0.017340,0,anodr
331121c65e88.png,0.932079,0.017191,0.018029,0.018784,0.013918,0,anodr
33b91def2035.png,0.929383,0.018523,0.017317,0.019120,0.015658,0,anodr
33b978734eab.png,0.931362,0.016929,0.020105,0.017044,0.014559,0,anodr
345b1f0abbba.png,0.936193,0.015938,0.020029,0.014411,0.013429,0,anodr
348598d01e18.png,0.920328,0.023157,0.021588,0.019050,0.015877,0,anodr
35362d43e753.png,0.924798,0.017986,0.022400,0.018241,0.016574,0,anodr
35ac70c0d08f.png,0.927079,0.018878,0.021196,0.018722,0.014124,0,anodr
35df2bc6ae95.png,0.920689,0.024586,0.020298,0.018515,0.015912,0,anodr
360832d84ce0.png,0.885412,0.061992,0.022942,0.016849,0.012805,0,anodr
37c523296d42.png,0.925249,0.019061,0.021814,0.018459,0.015418,0,anodr
387138ddf43d.png,0.925928,0.022922,0.016214,0.019840,0.015097,0,anodr
389552047476.png,0.879021,0.039689,0.049214,0.016314,0.015762,0,anodr
393fa5a023a5.png,0.920946,0.027475,0.020075,0.016719,0.014785,0,anodr
3a4cfea0a766.png,0.926219,0.019385,0.021292,0.017819,0.015284,0,anodr
3b2b91590590.png,0.923357,0.016364,0.023157,0.019992,0.017131,0,anodr
3bf2deaa5ef0.png,0.930485,0.017708,0.016845,0.018721,0.016242,0,anodr
3bf3085ac167.png,0.918929,0.017606,0.021250,0.023524,0.018691,0,anodr
3c42512c81e0.png,0.931759,0.015184,0.018158,0.018134,0.016766,0,anodr
3ce2f8a77a32.png,0.927759,0.020315,0.020769,0.016307,0.014849,0,anodr
3f0d3629d69e.png,0.920197,0.023459,0.024876,0.017931,0.013537,0,anodr
3f44d749cd0b.png,0.606213,0.340993,0.020263,0.010289,0.022240,0,anodr
3f6c627e2ff2.png,0.929046,0.017685,0.019290,0.019187,0.014793,0,anodr
3fd45879afe6.png,0.930843,0.017792,0.017658,0.018611,0.015096,0,anodr
401fdfd0db07.png,0.924535,0.023074,0.018570,0.018030,0.015791,0,anodr
41345cec5957.png,0.922113,0.018212,0.024358,0.018862,0.016455,0,anodr
415d5c5e785f.png,0.917224,0.021794,0.024403,0.019598,0.016980,0,anodr
41ab357d103f.png,0.930692,0.018525,0.016960,0.019197,0.014626,0,anodr
4276b82e4489.png,0.919999,0.025613,0.020717,0.017713,0.015958,0,anodr
42b9c1977681.png,0.929214,0.014554,0.021251,0.019563,0.015417,0,anodr
42c65af5ab16.png,0.927518,0.020144,0.018922,0.018255,0.015161,0,anodr
436e7a7af761.png,0.926986,0.022132,0.016263,0.017547,0.017072,0,anodr
43823561c3f0.png,0.934602,0.014857,0.018116,0.017381,0.015045,0,anodr
43bc7c066dfb.png,0.928055,0.016253,0.018847,0.019428,0.017416,0,anodr
445a8a6da55c.png,0.867231,0.059174,0.047440,0.015320,0.010836,0,anodr
44a4d04162cc.png,0.926635,0.019766,0.017905,0.019440,0.016254,0,anodr
44a86263117b.png,0.926454,0.017915,0.017220,0.020129,0.018283,0,anodr
4554062fa836.png,0.929263,0.018536,0.016953,0.017449,0.017799,0,anodr
475300735b7f.png,0.924146,0.021228,0.019853,0.019303,0.015470,0,anodr
478fc46eaa49.png,0.926208,0.019230,0.019378,0.019395,0.015789,0,anodr
4826d10030b3.png,0.918584,0.014626,0.017197,0.023451,0.026143,0,anodr
4a05f81b3aba.png,0.926675,0.023085,0.016794,0.018462,0.014984,0,anodr
4a4cb731f91a.png,0.927398,0.017890,0.021224,0.019649,0.013840,0,anodr
4a589edaea60.png,0.897158,0.023829,0.049618,0.016888,0.012508,0,anodr
4ad8d3ec8789.png,0.916602,0.029230,0.025965,0.016819,0.011383,0,anodr
4d1e7def7624.png,0.908312,0.024298,0.038809,0.016113,0.012468,0,anodr
4dd4a4bf2421.png,0.922345,0.017406,0.018561,0.021834,0.019853,0,anodr
4e1e252317b5.png,0.922434,0.018680,0.021752,0.020587,0.016548,0,anodr
4fd5ec0dca09.png,0.923222,0.023461,0.017578,0.019146,0.016593,0,anodr
500aad15b7c8.png,0.930162,0.018828,0.018667,0.016885,0.015459,0,anodr
501c319f7a9f.png,0.928066,0.021621,0.019121,0.016890,0.014301,0,anodr
504a69096fcb.png,0.924056,0.021432,0.020506,0.019580,0.014427,0,anodr
5069feccd866.png,0.930643,0.017128,0.017710,0.018870,0.015648,0,anodr
50915e2329a1.png,0.927440,0.019522,0.017513,0.019112,0.016413,0,anodr
50916d67bb51.png,0.917040,0.027763,0.020625,0.018095,0.016478,0,anodr
50d8249f7bc9.png,0.932833,0.016522,0.019370,0.018513,0.012762,0,anodr
50ddd7d976df.png,0.928949,0.016836,0.025491,0.016291,0.012433,0,anodr
521b5377a727.png,0.919605,0.029295,0.018132,0.016316,0.016652,0,anodr
5257cb536da2.png,0.917871,0.031063,0.022989,0.013954,0.014123,0,anodr
5299a532f0e0.png,0.927484,0.021255,0.020053,0.017059,0.014149,0,anodr
52edbe29d655.png,0.911781,0.030598,0.029839,0.015489,0.012292,0,anodr
5321ab64f9ea.png,0.927770,0.019432,0.019223,0.018662,0.014914,0,anodr
53c874dbc594.png,0.908720,0.038156,0.019450,0.016433,0.017241,0,anodr
54038e56131d.png,0.926015,0.019873,0.018427,0.019664,0.016021,0,anodr
54f57cf26126.png,0.927673,0.019720,0.018206,0.018376,0.016024,0,anodr
5511f114e7ee.png,0.922842,0.024973,0.019350,0.017238,0.015595,0,anodr
555d0bef3c5b.png,0.931874,0.014094,0.018622,0.019081,0.016329,0,anodr
55f7f018c61c.png,0.930003,0.017837,0.019826,0.016632,0.015702,0,anodr
568455854a11.png,0.927108,0.020539,0.018080,0.018371,0.015901,0,anodr
586f5c56081e.png,0.927640,0.015035,0.016799,0.021174,0.019353,0,anodr
58a9e0d7f7af.png,0.927848,0.020674,0.017426,0.018412,0.015639,0,anodr
58eb3809f456.png,0.930120,0.018568,0.018292,0.017815,0.015204,0,anodr
58f07741ee3b.png,0.928300,0.020942,0.016043,0.017833,0.016882,0,anodr
59928f999ae7.png,0.927645,0.019501,0.018244,0.018350,0.016260,0,anodr
5995321563b7.png,0.924384,0.015429,0.019766,0.021370,0.019051,0,anodr
59bd19c1c5bb.png,0.933612,0.015602,0.017101,0.018282,0.015402,0,anodr
5a27b9b2a9c1.png,0.925057,0.023463,0.020080,0.017100,0.014301,0,anodr
5b1c4cefeb24.png,0.923775,0.024502,0.017412,0.018162,0.016149,0,anodr
5b994ff78547.png,0.927753,0.016391,0.019951,0.021526,0.014378,0,anodr
5ba156a35ff2.png,0.925057,0.020466,0.018946,0.020082,0.015449,0,anodr
5baed382f062.png,0.876386,0.050595,0.041701,0.017322,0.013995,0,anodr
5c85d22bd0de.png,0.828388,0.098788,0.041710,0.016905,0.014210,0,anodr
5ca73d28f17f.png,0.932107,0.016415,0.017417,0.018613,0.015449,0,anodr
5cbe88914a72.png,0.923328,0.021995,0.021029,0.018562,0.015086,0,anodr
5d4e5fd34d91.png,0.925515,0.021151,0.018343,0.019244,0.015747,0,anodr
5de4615a5161.png,0.925826,0.019902,0.018858,0.018225,0.017190,0,anodr
5e505e25cd3e.png,0.933879,0.017067,0.018319,0.015635,0.015100,0,anodr
5e97cb2b0888.png,0.917523,0.030728,0.019260,0.017048,0.015440,0,anodr
5f6db235c04d.png,0.922442,0.022202,0.022716,0.018121,0.014520,0,anodr
609be3ca5ddf.png,0.925917,0.024170,0.018152,0.017261,0.014501,0,anodr
60aa4e649abf.png,0.931329,0.020033,0.020128,0.014620,0.013891,0,anodr
6180920bc224.png,0.889446,0.056344,0.022315,0.013871,0.018024,0,anodr
61a62b1dcc36.png,0.924785,0.021404,0.021333,0.017752,0.014726,0,anodr
61da799bf0aa.png,0.856300,0.079707,0.033127,0.014320,0.016546,0,anodr
628b581aa905.png,0.926886,0.018423,0.019212,0.019535,0.015944,0,anodr
6294b378d09f.png,0.898448,0.043622,0.026836,0.016634,0.014460,0,anodr
633fe9dbaf39.png,0.929630,0.016722,0.021849,0.017247,0.014552,0,anodr
63b71347e95d.png,0.925698,0.019365,0.018124,0.019995,0.016819,0,anodr
63e041a757eb.png,0.921505,0.018859,0.027968,0.017063,0.014606,0,anodr
6504b703c429.png,0.917587,0.026681,0.026547,0.016622,0.012563,0,anodr
65a3b13ad9a0.png,0.015896,0.801626,0.160674,0.011259,0.010546,1,bmilddr
65a7fe9482fe.png,0.921837,0.021075,0.020088,0.019443,0.017558,0,anodr
65dda202653d.png,0.914061,0.026904,0.030552,0.014572,0.013911,0,anodr
66393d8c60ba.png,0.922664,0.023514,0.018836,0.019721,0.015266,0,anodr
66b88a4bc474.png,0.933617,0.015496,0.017901,0.018243,0.014743,0,anodr
68ddb15a74de.png,0.921388,0.023472,0.020487,0.019758,0.014895,0,anodr
69b3a00927fc.png,0.920097,0.021179,0.021618,0.020131,0.016975,0,anodr
69c4cbb630de.png,0.927823,0.020893,0.016975,0.018927,0.015382,0,anodr
6a2642131e4a.png,0.931634,0.016660,0.017059,0.018713,0.015934,0,anodr
6a57a3db3eff.png,0.930158,0.015852,0.016175,0.019819,0.017996,0,anodr
6a905a7202d2.png,0.932200,0.021114,0.016721,0.016517,0.013448,0,anodr
6b30767595d8.png,0.936896,0.013245,0.018211,0.017855,0.013792,0,anodr
6b66b0e86f7e.png,0.921866,0.017095,0.018662,0.021520,0.020857,0,anodr
6bf2a81a5d91.png,0.929525,0.018107,0.018413,0.019109,0.014846,0,anodr
6c6505a0c637.png,0.928309,0.020601,0.019563,0.016813,0.014714,0,anodr
6d4f6c9a8406.png,0.913652,0.033482,0.022253,0.016331,0.014282,0,anodr
6d5a8362dd1e.png,0.927035,0.019008,0.021910,0.016856,0.015191,0,anodr
6d9effbcde78.png,0.927285,0.021293,0.017858,0.016850,0.016713,0,anodr
6dc0281f11e3.png,0.921182,0.025556,0.021829,0.016455,0.014978,0,anodr
6df8b7b6e837.png,0.605075,0.193221,0.172373,0.017165,0.012166,0,anodr
6e0f78e188ff.png,0.929047,0.017859,0.021437,0.016880,0.014776,0,anodr
6e1db8711879.png,0.924572,0.023029,0.018384,0.018178,0.015837,0,anodr
6fbaaf8eb67a.png,0.922383,0.029548,0.019192,0.015165,0.013713,0,anodr
7131bf4c9e6f.png,0.887473,0.066324,0.017477,0.015374,0.013352,0,anodr
726dff37edc0.png,0.916779,0.029710,0.023162,0.016105,0.014244,0,anodr
735836b1ffa6.png,0.027660,0.727154,0.202907,0.032905,0.009374,1,bmilddr
737ef6226677.png,0.925456,0.021483,0.018844,0.019292,0.014925,0,anodr
73d40ce06a67.png,0.924501,0.020419,0.020130,0.019671,0.015279,0,anodr
73ef3c3dcbe4.png,0.935088,0.014418,0.022621,0.015865,0.012008,0,anodr
74211a2b6dcf.png,0.938432,0.013053,0.020142,0.015014,0.013360,0,anodr
74898f372d2b.png,0.930749,0.016407,0.020904,0.017186,0.014754,0,anodr
757e39293591.png,0.904675,0.028425,0.028129,0.019348,0.019423,0,anodr
75a071608ea6.png,0.925532,0.016992,0.023567,0.019389,0.014520,0,anodr
76516f828d88.png,0.929489,0.012752,0.020043,0.019858,0.017858,0,anodr
76bc31e0d3be.png,0.930935,0.017624,0.017868,0.019345,0.014228,0,anodr
76cab26493f1.png,0.927054,0.022122,0.017193,0.017843,0.015788,0,anodr
76cb010f7aa0.png,0.928828,0.018242,0.017728,0.019156,0.016047,0,anodr
780f9c237c56.png,0.924188,0.019462,0.018356,0.019523,0.018471,0,anodr
7831ce1d895e.png,0.927183,0.016893,0.020194,0.019061,0.016670,0,anodr
789f0ec1eab8.png,0.919786,0.019898,0.016434,0.023049,0.020833,0,anodr
79ade634c633.png,0.924236,0.022672,0.020877,0.016735,0.015480,0,anodr
7a06ea127e02.png,0.917998,0.026084,0.022583,0.017864,0.015471,0,anodr
7a12f49e29df.png,0.916626,0.028401,0.026849,0.015049,0.013075,0,anodr
7a9f45fdf29b.png,0.924168,0.018988,0.020891,0.018867,0.017086,0,anodr
7aabd768abff.png,0.917850,0.032442,0.018025,0.014302,0.017381,0,anodr
7ad0c4975890.png,0.800340,0.133015,0.028734,0.018045,0.019865,0,anodr
7af4d8704032.png,0.932199,0.016280,0.016675,0.018387,0.016459,0,anodr
7b691d9ced34.png,0.897759,0.049375,0.019411,0.016808,0.016646,0,anodr
7b9d519cbd66.png,0.931142,0.015359,0.019679,0.017031,0.016788,0,anodr
7ba6b23c4b46.png,0.933922,0.019537,0.018607,0.015435,0.012498,0,anodr
7bc00e58d419.png,0.929817,0.015209,0.019321,0.018424,0.017229,0,anodr
7da558d92100.png,0.929910,0.017995,0.018817,0.018719,0.014559,0,anodr
7ec0e61a7e29.png,0.895441,0.029067,0.034471,0.020893,0.020129,0,anodr
7f1f3269f546.png,0.911766,0.030224,0.022938,0.018806,0.016265,0,anodr
7fc3a8bb40de.png,0.932029,0.015398,0.017114,0.019357,0.016103,0,anodr
7fe7309d0b4f.png,0.921979,0.022297,0.021530,0.019558,0.014636,0,anodr
810ed108f5b7.png,0.931618,0.017996,0.016757,0.018458,0.015170,0,anodr
81914ceb4e74.png,0.922221,0.024122,0.019827,0.018341,0.015490,0,anodr
8329e80c10ac.png,0.924729,0.021070,0.019086,0.019852,0.015264,0,anodr
837acf120946.png,0.924280,0.019747,0.024023,0.017143,0.014807,0,anodr
83a63c4a3e4a.png,0.934684,0.015911,0.016183,0.017849,0.015373,0,anodr
83d81ba5959c.png,0.931130,0.016101,0.019208,0.019178,0.014384,0,anodr
83fda7c0500b.png,0.928810,0.020586,0.019577,0.015443,0.015583,0,anodr
840a06a9c690.png,0.924067,0.021601,0.020027,0.018254,0.016050,0,anodr
847b04287c9c.png,0.924220,0.022578,0.022335,0.014874,0.015993,0,anodr
84b88e8d3bca.png,0.926914,0.020776,0.019282,0.018126,0.014902,0,anodr
851e40a21f81.png,0.925777,0.019674,0.019836,0.018538,0.016174,0,anodr
8650d32f4a9e.png,0.928335,0.019193,0.018246,0.018410,0.015817,0,anodr
8693ab1fd2be.png,0.925376,0.020408,0.017893,0.020530,0.015794,0,anodr
875d2ffcbf47.png,0.929437,0.017332,0.017952,0.019605,0.015673,0,anodr
876deb29f000.png,0.880438,0.068093,0.019647,0.014473,0.017350,0,anodr
87b671c6d4c5.png,0.930987,0.017118,0.018953,0.016880,0.016063,0,anodr
883c6a184f16.png,0.924100,0.021650,0.021106,0.018746,0.014399,0,anodr
883ddb650967.png,0.924191,0.023950,0.019147,0.017981,0.014731,0,anodr
88e5051f65bd.png,0.926287,0.019884,0.019412,0.019339,0.015078,0,anodr
8af50c9d0a86.png,0.927826,0.018709,0.021004,0.016594,0.015867,0,anodr
8b079e79035f.png,0.926484,0.019467,0.019465,0.018753,0.015831,0,anodr
8bf2d925dc0c.png,0.924459,0.020918,0.019684,0.019138,0.015801,0,anodr
8c4ceddeb1c6.png,0.925783,0.021377,0.017618,0.018896,0.016326,0,anodr
8d13c46e7d75.png,0.879266,0.051661,0.037495,0.018092,0.013487,0,anodr
8d4ff745a409.png,0.927416,0.020088,0.019108,0.018775,0.014613,0,anodr
8e6df9eedcd8.png,0.932653,0.015577,0.019840,0.017076,0.014854,0,anodr
8e76054f0831.png,0.918934,0.017850,0.021796,0.023115,0.018305,0,anodr
8f06ca4642bd.png,0.930711,0.017519,0.018139,0.018621,0.015010,0,anodr
8f14bca04b47.png,0.931231,0.016476,0.017102,0.019473,0.015718,0,anodr
8fbb2ca39911.png,0.859141,0.034557,0.065646,0.024112,0.016544,0,anodr
90a9a41eec6d.png,0.913016,0.032951,0.022972,0.016764,0.014296,0,anodr
90bde2ff8953.png,0.928576,0.020070,0.017624,0.018419,0.015311,0,anodr
912fbe06407e.png,0.925134,0.015287,0.019533,0.021713,0.018334,0,anodr
916915f01e17.png,0.921234,0.025642,0.020362,0.019069,0.013694,0,anodr
91b7a4179ecf.png,0.926990,0.023428,0.015901,0.017842,0.015839,0,anodr
9274e75dc4d5.png,0.916026,0.029880,0.020306,0.017992,0.015797,0,anodr
92e3d608fd3c.png,0.924217,0.019429,0.025354,0.017106,0.013894,0,anodr
92fcf50b3562.png,0.931316,0.017664,0.017261,0.017888,0.015872,0,anodr
93802d1e3c41.png,0.925135,0.015291,0.016605,0.021847,0.021122,0,anodr
94076a9fb9b5.png,0.921247,0.020957,0.022778,0.019437,0.015581,0,anodr
946545473380.png,0.921061,0.022540,0.020197,0.019159,0.017043,0,anodr
949710bead24.png,0.923634,0.018809,0.022982,0.020770,0.013804,0,anodr
94b9ccc73bb9.png,0.927065,0.020298,0.017689,0.018735,0.016213,0,anodr
94f9ecf4b8d2.png,0.930669,0.020477,0.016620,0.016674,0.015559,0,anodr
96793edb1003.png,0.708629,0.056996,0.168961,0.045805,0.019610,0,anodr
96ea316ed0ab.png,0.928188,0.021919,0.017169,0.018398,0.014326,0,anodr
973b0facfa9b.png,0.931422,0.018597,0.018112,0.016901,0.014968,0,anodr
97fdee242fea.png,0.908478,0.030594,0.022000,0.021099,0.017829,0,anodr
983c98354e9c.png,0.925569,0.022863,0.018881,0.018677,0.014009,0,anodr
98441214557f.png,0.917961,0.027295,0.021697,0.018492,0.014555,0,anodr
98d41bce73a8.png,0.924813,0.020317,0.019050,0.018470,0.017350,0,anodr
99c626e58464.png,0.937277,0.015196,0.017533,0.016314,0.013681,0,anodr
9a1029536d78.png,0.923043,0.021260,0.020204,0.019171,0.016322,0,anodr
9ab18a4a957f.png,0.923023,0.027779,0.015428,0.018136,0.015634,0,anodr
9be71d6d7e59.png,0.926374,0.020141,0.022362,0.018347,0.012776,0,anodr
9c514d2d5b3f.png,0.922200,0.024516,0.017748,0.018929,0.016607,0,anodr
9ce46d400cd6.png,0.923087,0.019928,0.020190,0.020166,0.016628,0,anodr
9de9421f17e3.png,0.920681,0.028116,0.019831,0.016213,0.015159,0,anodr
9e2058917304.png,0.925841,0.019807,0.023262,0.017971,0.013119,0,anodr
9e5737f771c3.png,0.931125,0.018421,0.017641,0.017453,0.015360,0,anodr
9e99ae6ee7af.png,0.920830,0.022944,0.020367,0.019882,0.015978,0,anodr
9f1b14dfa14c.png,0.910786,0.033065,0.019921,0.019890,0.016337,0,anodr
a06b353e7bed.png,0.926232,0.021407,0.017865,0.018439,0.016057,0,anodr
a0fd94e2ad76.png,0.931129,0.017337,0.018461,0.017001,0.016072,0,anodr
a11c62cb3f86.png,0.932799,0.015946,0.018626,0.016956,0.015672,0,anodr
a12ca80bb8c7.png,0.929917,0.018030,0.018819,0.018567,0.014667,0,anodr
a188c60b93fb.png,0.929269,0.020033,0.018417,0.017146,0.015135,0,anodr
a1b28bcbce00.png,0.889149,0.063027,0.017851,0.016452,0.013521,0,anodr
a247961a5cd9.png,0.897000,0.034557,0.030963,0.019522,0.017958,0,anodr
a2b97d98f130.png,0.909076,0.025007,0.039340,0.014519,0.012059,0,anodr
a34fc5376669.png,0.923602,0.020139,0.023024,0.018897,0.014338,0,anodr
a419fcb2dfb5.png,0.885575,0.046828,0.024035,0.020317,0.023245,0,anodr
a44345b27804.png,0.924570,0.023082,0.022552,0.017120,0.012677,0,anodr
a484bdf85b4c.png,0.928758,0.021427,0.018406,0.016189,0.015219,0,anodr
a528be013a04.png,0.908189,0.037154,0.022188,0.016964,0.015506,0,anodr
