filename,anodr,bmilddr,cmoderatedr,dseveredr,eproliferativedr,prediction
20051130_55012_0400_PP_865.png,0.930667,0.014473,0.016066,0.011490,0.027305,anodr
20051130_55037_0400_PP_443.png,0.942362,0.014737,0.013497,0.015149,0.014255,anodr
20051130_55048_0400_PP_921.png,0.943642,0.014116,0.012809,0.014711,0.014723,anodr
20051130_55074_0400_PP_986.png,0.941542,0.015599,0.015623,0.014602,0.012634,anodr
20051130_55086_0400_PP_1152.png,0.942784,0.018865,0.014813,0.012929,0.010609,anodr
20051130_55107_0400_PP_316.png,0.940808,0.016955,0.012688,0.015650,0.013899,anodr
20051130_55160_0400_PP_1182.png,0.889910,0.013898,0.073437,0.011628,0.011128,anodr
20051130_55269_0400_PP_820.png,0.940862,0.017780,0.013413,0.013752,0.014193,anodr
20051130_55311_0400_PP_896.png,0.942433,0.017982,0.012972,0.014239,0.012373,anodr
20051130_55323_0400_PP_883.png,0.940931,0.020229,0.012117,0.014381,0.012343,anodr
20051130_55381_0400_PP_504.png,0.944782,0.014052,0.012229,0.015359,0.013577,anodr
20051130_55393_0400_PP_1251.png,0.944121,0.014825,0.013550,0.013845,0.013659,anodr
20051130_58716_0400_PP_355.png,0.930468,0.011902,0.021340,0.017532,0.018758,anodr
20051130_58824_0400_PP_1181.png,0.925441,0.015549,0.017218,0.015465,0.026327,anodr
20051130_58874_0400_PP_1359.png,0.945806,0.013772,0.014806,0.012945,0.012672,anodr
20051130_58888_0400_PP_284.png,0.944223,0.015440,0.013960,0.012805,0.013571,anodr
20051130_58962_0400_PP_973.png,0.945056,0.016900,0.013749,0.011740,0.012554,anodr
20051130_58998_0400_PP_543.png,0.945582,0.014501,0.012328,0.014619,0.012970,anodr
20051130_59029_0400_PP_270.png,0.944435,0.014348,0.013311,0.015549,0.012357,anodr
20051130_59186_0400_PP_350.png,0.943168,0.017275,0.012956,0.014608,0.011993,anodr
20051130_59284_0400_PP_853.png,0.940675,0.017011,0.013633,0.015249,0.013432,anodr
20051130_59374_0400_PP_410.png,0.943824,0.015959,0.014118,0.014765,0.011334,anodr
20051130_59404_0400_PP_392.png,0.940130,0.018421,0.014503,0.013757,0.013189,anodr
20051130_59457_0400_PP_1053.png,0.941041,0.016147,0.015238,0.014506,0.013068,anodr
20051130_59464_0400_PP_1141.png,0.945232,0.014088,0.012894,0.014990,0.012796,anodr
20051130_59749_0400_PP_965.png,0.938942,0.018253,0.014176,0.014788,0.013841,anodr
20051130_59775_0400_PP_1224.png,0.943761,0.013755,0.015678,0.012141,0.014666,anodr
20051130_59793_0400_PP_926.png,0.943818,0.019670,0.012011,0.014579,0.009923,anodr
20051130_59802_0400_PP_430.png,0.941566,0.024076,0.010921,0.012807,0.010630,anodr
20051130_59850_0400_PP_36.png,0.945761,0.013862,0.013623,0.013860,0.012895,anodr
20051130_59869_0400_PP_520.png,0.944087,0.014639,0.013387,0.014162,0.013725,anodr
20051130_59964_0400_PP_312.png,0.942981,0.016907,0.013366,0.014102,0.012644,anodr
20051130_59993_0400_PP_439.png,0.940630,0.018478,0.013774,0.013686,0.013432,anodr
20051130_60040_0400_PP_1355.png,0.940553,0.015108,0.015005,0.015486,0.013848,anodr
20051130_60066_0400_PP_1170.png,0.942022,0.013851,0.016628,0.015928,0.011571,anodr
20051130_60186_0400_PP_1365.png,0.943128,0.017503,0.012656,0.013473,0.013240,anodr
20051130_60234_0400_PP_453.png,0.942321,0.015106,0.015228,0.013495,0.013850,anodr
20051130_60448_0400_PP_860.png,0.908420,0.015097,0.041653,0.016930,0.017901,anodr
20051130_60490_0400_PP_828.png,0.937120,0.013329,0.023064,0.013338,0.013149,anodr
20051130_60532_0400_PP_1052.png,0.923676,0.035092,0.013159,0.015015,0.013059,anodr
20051130_60562_0400_PP_121.png,0.699726,0.260749,0.013415,0.018996,0.007115,anodr
20051130_60601_0400_PP_146.png,0.942248,0.015499,0.015014,0.015019,0.012221,anodr
20051130_60630_0400_PP_60.png,0.940380,0.016719,0.014933,0.010908,0.017060,anodr
20051130_60691_0400_PP_939.png,0.938052,0.016757,0.018592,0.011653,0.014945,anodr
20051130_60715_0400_PP_555.png,0.896477,0.020779,0.053972,0.014842,0.013929,anodr
20051130_60740_0400_PP_1166.png,0.940906,0.017321,0.014073,0.015610,0.012090,anodr
20051130_60794_0400_PP_280.png,0.942607,0.019146,0.012489,0.014562,0.011196,anodr
20051130_60822_0400_PP_980.png,0.942024,0.017800,0.012907,0.014198,0.013071,anodr
20051201_37312_0400_PP_1333.png,0.888862,0.069836,0.011434,0.022417,0.007451,anodr
20051201_37337_0400_PP_839.png,0.946665,0.018528,0.011856,0.013078,0.009872,anodr
20051201_37382_0400_PP_1350.png,0.936998,0.020438,0.015023,0.015176,0.012364,anodr
20051201_37390_0400_PP_833.png,0.940740,0.017004,0.014166,0.015022,0.013069,anodr
20051201_37409_0400_PP_1340.png,0.941228,0.019801,0.012956,0.013761,0.012253,anodr
20051201_37462_0400_PP_357.png,0.942583,0.017755,0.011702,0.015398,0.012561,anodr
20051201_37534_0400_PP_906.png,0.932267,0.031051,0.011221,0.012969,0.012492,anodr
20051201_37557_0400_PP_1336.png,0.939537,0.019273,0.014350,0.014687,0.012153,anodr
20051201_38041_0400_PP_1312.png,0.940491,0.017733,0.013135,0.014686,0.013956,anodr
20051201_38081_0400_PP_963.png,0.944897,0.017710,0.012500,0.012045,0.012848,anodr
20051201_38103_0400_PP_81.png,0.939551,0.021828,0.016517,0.012817,0.009287,anodr
20051201_38137_0400_PP_391.png,0.932942,0.025251,0.012172,0.018231,0.011404,anodr
20051201_38155_0400_PP_112.png,0.928408,0.021563,0.012773,0.010667,0.026588,anodr
20051201_38164_0400_PP_881.png,0.939897,0.014894,0.017688,0.014548,0.012972,anodr
20051201_38199_0400_PP_1329.png,0.933885,0.025342,0.014003,0.014622,0.012149,anodr
20051201_38211_0400_PP_1174.png,0.929866,0.031783,0.014466,0.014464,0.009421,anodr
20051201_38246_0400_PP_1063.png,0.944359,0.014175,0.014965,0.013582,0.012919,anodr
20051201_38262_0400_PP_335.png,0.942789,0.016529,0.013967,0.014555,0.012160,anodr
20051201_38280_0400_PP_1103.png,0.940917,0.016946,0.014699,0.014097,0.013341,anodr
20051201_38291_0400_PP_468.png,0.944254,0.015487,0.014794,0.013153,0.012312,anodr
20051201_38321_0400_PP_903.png,0.938143,0.021088,0.012943,0.014971,0.012855,anodr
20051201_38349_0400_PP_892.png,0.939840,0.020279,0.013404,0.013557,0.012920,anodr
20051201_38466_0400_PP_572.png,0.944259,0.018792,0.012669,0.013264,0.011016,anodr
20051201_38475_0400_PP_560.png,0.939889,0.015534,0.014683,0.014410,0.015484,anodr
20051202_37162_0400_PP_29.png,0.939787,0.018629,0.016622,0.013341,0.011621,anodr
20051202_51599_0400_PP_966.png,0.942463,0.015641,0.013788,0.014828,0.013280,anodr
20051202_51616_0400_PP_1018.png,0.942428,0.015148,0.015397,0.014286,0.012742,anodr
20051205_57651_0400_PP_52.png,0.942363,0.019641,0.012456,0.013718,0.011821,anodr
20051205_57704_0400_PP_1167.png,0.944350,0.016266,0.012606,0.014656,0.012122,anodr
20051205_57757_0400_PP_1100.png,0.939881,0.017484,0.014371,0.014485,0.013778,anodr
20051205_57780_0400_PP_1102.png,0.943575,0.017375,0.013809,0.013506,0.011734,anodr
20051205_57799_0400_PP_868.png,0.936639,0.025772,0.015115,0.011973,0.010501,anodr
20051205_57809_0400_PP_1228.png,0.938020,0.023260,0.013174,0.014737,0.010809,anodr
20051205_57838_0400_PP_859.png,0.940354,0.015233,0.014820,0.015443,0.014149,anodr
20051205_57879_0400_PP_1254.png,0.943528,0.015105,0.012961,0.014753,0.013654,anodr
20051205_57942_0400_PP_990.png,0.942536,0.015386,0.013853,0.014306,0.013919,anodr
20051205_57988_0400_PP_1112.png,0.942552,0.014892,0.013899,0.014521,0.014138,anodr
20051205_58037_0400_PP_835.png,0.942052,0.016900,0.013971,0.014466,0.012612,anodr
20051205_58060_0400_PP_376.png,0.943954,0.014539,0.013696,0.013321,0.014491,anodr
20051205_58080_0400_PP_1034.png,0.944716,0.014365,0.011631,0.015783,0.013504,anodr
20051205_58091_0400_PP_292.png,0.943040,0.013948,0.013528,0.015635,0.013849,anodr
20051205_58109_0400_PP_1311.png,0.941446,0.017741,0.012917,0.014341,0.013555,anodr
20051205_58125_0400_PP_46.png,0.931609,0.028282,0.010290,0.016352,0.013468,anodr
20051205_58150_0400_PP_393.png,0.943054,0.016350,0.012641,0.014376,0.013579,anodr
20051205_58177_0400_PP_503.png,0.943137,0.016990,0.012632,0.014391,0.012850,anodr
20051205_58354_0400_PP_1282.png,0.942078,0.018766,0.011952,0.013642,0.013562,anodr
20051205_58373_0400_PP_55.png,0.938310,0.023913,0.011812,0.015008,0.010957,anodr
20051205_58409_0400_PP_985.png,0.939203,0.020449,0.013193,0.014267,0.012888,anodr
20051205_58431_0400_PP_493.png,0.941666,0.018116,0.013376,0.013410,0.013433,anodr
20051205_58458_0400_PP_309.png,0.941415,0.019147,0.012487,0.014328,0.012622,anodr
20051205_58502_0400_PP_482.png,0.942520,0.017583,0.012525,0.014130,0.013242,anodr
20051205_58613_0400_PP_843.png,0.943497,0.018718,0.011282,0.013996,0.012507,anodr
20051205_59240_0400_PP_301.png,0.943100,0.016018,0.012884,0.014823,0.013175,anodr
20051205_59337_0400_PP_945.png,0.942548,0.017326,0.013048,0.014509,0.012569,anodr
20051205_59351_0400_PP_332.png,0.943398,0.015862,0.013511,0.014912,0.012317,anodr
20051205_59367_0400_PP_816.png,0.938355,0.016410,0.018621,0.015062,0.011552,anodr
20051205_59379_0400_PP_842.png,0.944768,0.013364,0.013329,0.014258,0.014281,anodr
20051205_59510_0400_PP_329.png,0.941011,0.018313,0.014605,0.014505,0.011566,anodr
20051205_59538_0400_PP_534.png,0.943580,0.014775,0.013784,0.014829,0.013033,anodr
20051205_59617_0400_PP_1000.png,0.933881,0.026789,0.012926,0.014191,0.012214,anodr
20051205_59651_0400_PP_1164.png,0.941660,0.018199,0.013206,0.013805,0.013130,anodr
20051205_59738_0400_PP_119.png,0.944395,0.014344,0.014064,0.013479,0.013719,anodr
20051205_59754_0400_PP_880.png,0.944503,0.016973,0.011878,0.012143,0.014502,anodr
20051205_59833_0400_PP_531.png,0.943890,0.018296,0.013376,0.013086,0.011352,anodr
20051205_59858_0400_PP_523.png,0.945134,0.014784,0.015283,0.012175,0.012623,anodr
20051205_59901_0400_PP_417.png,0.945068,0.013439,0.014108,0.013972,0.013413,anodr
20051205_59923_0400_PP_1307.png,0.946819,0.014020,0.012533,0.013691,0.012936,anodr
20051205_60093_0400_PP_1286.png,0.943544,0.016017,0.012687,0.015075,0.012677,anodr
20051205_60119_0400_PP_451.png,0.943020,0.015378,0.014157,0.014299,0.013147,anodr
20051213_61406_0100_PP_1027.png,0.930770,0.018662,0.019407,0.014452,0.016709,anodr
20051213_61802_0100_PP_408.png,0.943853,0.016227,0.013307,0.014255,0.012358,anodr
20051213_61892_0100_PP_837.png,0.943247,0.017448,0.012062,0.014684,0.012558,anodr
20051213_61951_0100_PP_983.png,0.943847,0.016127,0.012566,0.014870,0.012590,anodr
20051213_62251_0100_PP_27.png,0.945287,0.014483,0.013700,0.014966,0.011564,anodr
20051213_62314_0100_PP_1325.png,0.945059,0.015491,0.013136,0.014054,0.012260,anodr
20051213_62518_0100_PP_821.png,0.944179,0.017571,0.013236,0.013978,0.011035,anodr
20051213_62572_0100_PP_1176.png,0.934835,0.023434,0.020963,0.012479,0.008290,anodr
20051214_40529_0100_PP_1120.png,0.941114,0.016702,0.014239,0.014231,0.013715,anodr
20051214_40767_0100_PP_1039.png,0.940399,0.019092,0.013094,0.015846,0.011568,anodr
20051214_40994_0100_PP_435.png,0.945336,0.013950,0.012668,0.014278,0.013768,anodr
20051214_41055_0100_PP_41.png,0.945296,0.012348,0.014691,0.014305,0.013361,anodr
20051214_42133_0100_PP_462.png,0.933544,0.032656,0.011998,0.012930,0.008872,anodr
20051214_42197_0100_PP_1288.png,0.935878,0.028849,0.011247,0.013193,0.010833,anodr
20051214_42323_0100_PP_845.png,0.947213,0.014104,0.013584,0.014199,0.010900,anodr
20051214_42363_0100_PP_42.png,0.947237,0.013859,0.014988,0.012518,0.011398,anodr
20051214_51178_0100_PP_1380.png,0.944177,0.015047,0.013846,0.014767,0.012163,anodr
20051214_51211_0100_PP_511.png,0.945317,0.014415,0.013622,0.014356,0.012289,anodr
20051214_51308_0100_PP_1342.png,0.936690,0.025790,0.013543,0.013469,0.010509,anodr
20051214_51342_0100_PP_970.png,0.944111,0.017418,0.013259,0.013944,0.011268,anodr
20051214_51442_0100_PP_28.png,0.936211,0.024676,0.014202,0.014880,0.010030,anodr
20051214_51469_0100_PP_1060.png,0.897906,0.063144,0.012659,0.017212,0.009079,anodr
20051214_56242_0100_PP_337.png,0.937019,0.022196,0.013204,0.017288,0.010293,anodr
20051214_56392_0100_PP_1037.png,0.944415,0.015018,0.013397,0.014477,0.012693,anodr
20051214_56438_0100_PP_22.png,0.942674,0.015561,0.014254,0.013972,0.013538,anodr
20051214_56636_0100_PP_128.png,0.937555,0.021743,0.015434,0.013465,0.011804,anodr
20051214_56688_0100_PP_120.png,0.942474,0.017487,0.013165,0.014255,0.012619,anodr
20051214_57761_0100_PP_356.png,0.941863,0.018943,0.014296,0.013917,0.010981,anodr
20051214_57817_0100_PP_876.png,0.935979,0.027653,0.011856,0.012400,0.012111,anodr
20051216_43913_0200_PP_1367.png,0.942642,0.016759,0.013200,0.013877,0.013521,anodr
20051216_44066_0200_PP_426.png,0.913957,0.013674,0.048026,0.012426,0.011917,anodr
20051216_44092_0200_PP_1090.png,0.894459,0.027785,0.053610,0.010108,0.014038,anodr
20051216_44221_0200_PP_548.png,0.944512,0.016428,0.011807,0.014023,0.013231,anodr
20051216_44252_0200_PP_952.png,0.944669,0.015908,0.013612,0.014017,0.011794,anodr
20051216_44398_0200_PP_1235.png,0.943637,0.017672,0.013284,0.013689,0.011718,anodr
20051216_44420_0200_PP_379.png,0.944494,0.014775,0.013912,0.014044,0.012775,anodr
20051216_44635_0200_PP_415.png,0.940075,0.019765,0.014754,0.013314,0.012091,anodr
20051216_44660_0200_PP_888.png,0.943005,0.016257,0.013176,0.013970,0.013592,anodr
20051216_44811_0200_PP_567.png,0.944908,0.015823,0.015800,0.011260,0.012210,anodr
20051216_44832_0200_PP_1082.png,0.943519,0.015088,0.014555,0.014323,0.012514,anodr
20051216_45076_0200_PP_818.png,0.915851,0.032641,0.016176,0.018724,0.016607,anodr
20051216_45499_0200_PP_1071.png,0.943965,0.015477,0.013631,0.014369,0.012557,anodr
20051216_45781_0200_PP_320.png,0.926201,0.036950,0.011545,0.013786,0.011518,anodr
20051216_45873_0200_PP_832.png,0.944218,0.016657,0.014094,0.013461,0.011570,anodr
20051216_45992_0200_PP_341.png,0.905476,0.055467,0.017001,0.012143,0.009914,anodr
20051216_46018_0200_PP_1216.png,0.941597,0.018957,0.016176,0.013270,0.010000,anodr
20051216_46183_0200_PP_1204.png,0.944261,0.018115,0.012829,0.013557,0.011238,anodr
20051216_47514_0200_PP_110.png,0.935208,0.029902,0.011737,0.012853,0.010299,anodr
20051216_47536_0200_PP_1339.png,0.942340,0.019031,0.012455,0.013691,0.012483,anodr
20060407_38711_0200_PP_283.png,0.941612,0.019826,0.013936,0.012343,0.012283,anodr
20060407_38970_0200_PP_1111.png,0.934466,0.030039,0.014023,0.011417,0.010055,anodr
20060407_39155_0200_PP_855.png,0.946368,0.013644,0.013368,0.013935,0.012685,anodr
20060407_39184_0200_PP_373.png,0.943985,0.012112,0.015147,0.013670,0.015086,anodr
20060407_39306_0200_PP_1074.png,0.943192,0.016052,0.014623,0.013301,0.012832,anodr
20060407_39328_0200_PP_893.png,0.943386,0.015328,0.015571,0.013340,0.012376,anodr
20060407_39435_0200_PP_1214.png,0.017051,0.905127,0.054668,0.012840,0.010316,bmilddr
20060407_39546_0200_PP_545.png,0.938074,0.024222,0.012309,0.014403,0.010992,anodr
20060407_39567_0200_PP_1168.png,0.938137,0.022552,0.011950,0.015075,0.012285,anodr
20060407_39687_0200_PP_101.png,0.939945,0.020652,0.012823,0.013412,0.013168,anodr
20060407_39761_0200_PP_518.png,0.939031,0.022055,0.012882,0.013749,0.012283,anodr
20060407_39780_0200_PP_1006.png,0.941938,0.019060,0.013134,0.013895,0.011973,anodr
20060407_40740_0200_PP_314.png,0.150669,0.778261,0.042694,0.015428,0.012948,bmilddr
20060407_40761_0200_PP_282.png,0.937144,0.018778,0.016620,0.013905,0.013552,anodr
20060407_41149_0200_PP_26.png,0.941798,0.016146,0.019949,0.011227,0.010880,anodr
20060407_41177_0200_PP_1104.png,0.944019,0.014162,0.018762,0.011881,0.011176,anodr
20060407_41312_0200_PP_895.png,0.943206,0.017087,0.012663,0.013936,0.013108,anodr
20060407_41980_0200_PP_1347.png,0.945475,0.015782,0.013281,0.012789,0.012672,anodr
20060407_42099_0200_PP_77.png,0.940079,0.017125,0.013268,0.015018,0.014511,anodr
20060407_42133_0200_PP_488.png,0.941584,0.016900,0.013381,0.013424,0.014711,anodr
20060407_42290_0200_PP_1107.png,0.936402,0.013131,0.024108,0.013088,0.013271,anodr
20060407_42308_0200_PP_1278.png,0.942312,0.014375,0.014969,0.014004,0.014340,anodr
20060407_43223_0200_PP_47.png,0.048669,0.023585,0.910726,0.009801,0.007218,cmoderatedr
20060407_43258_0200_PP_118.png,0.944573,0.019630,0.011990,0.012305,0.011503,anodr
20060407_43594_0200_PP_140.png,0.939524,0.020069,0.012747,0.014224,0.013437,anodr
20060407_43618_0200_PP_867.png,0.942961,0.017539,0.012610,0.014893,0.011997,anodr
20060407_43726_0200_PP_1128.png,0.943650,0.017341,0.012564,0.014222,0.012224,anodr
20060407_43746_0200_PP_1058.png,0.943511,0.017424,0.012460,0.013770,0.012835,anodr
20060407_43834_0200_PP_1162.png,0.943289,0.015983,0.016607,0.012404,0.011717,anodr
20060407_43856_0200_PP_862.png,0.929257,0.032639,0.014492,0.011205,0.012407,anodr
20060407_44042_0200_PP_1047.png,0.943248,0.015918,0.013700,0.014108,0.013026,anodr
20060407_44061_0200_PP_295.png,0.943173,0.015126,0.013505,0.014401,0.013796,anodr
20060407_44400_0200_PP_956.png,0.938993,0.016385,0.017620,0.014853,0.012149,anodr
20060407_44422_0200_PP_847.png,0.946719,0.014009,0.013162,0.013683,0.012427,anodr
20060407_44510_0200_PP_48.png,0.946802,0.012592,0.014319,0.014843,0.011444,anodr
20060407_44529_0200_PP_1212.png,0.943318,0.014277,0.016310,0.014268,0.011828,anodr
20060407_44743_0200_PP_824.png,0.938074,0.024296,0.011671,0.013269,0.012689,anodr
20060407_44766_0200_PP_89.png,0.941652,0.018556,0.013106,0.013356,0.013331,anodr
20060407_44866_0200_PP_293.png,0.941708,0.020564,0.013345,0.013957,0.010426,anodr
20060407_44889_0200_PP_830.png,0.937591,0.017612,0.014288,0.015428,0.015081,anodr
20060407_45107_0200_PP_1345.png,0.942632,0.019060,0.011662,0.013626,0.013020,anodr
20060407_45230_0200_PP_1297.png,0.944510,0.015552,0.014727,0.013537,0.011675,anodr
20060407_45247_0200_PP_1159.png,0.941858,0.015473,0.014342,0.012564,0.015763,anodr
20060407_45718_0200_PP_400.png,0.026382,0.068577,0.881614,0.016475,0.006952,cmoderatedr
20060407_45737_0200_PP_1089.png,0.879820,0.074936,0.014422,0.019455,0.011367,anodr
