filename,anormal_score,cglaucoma_score,predicted_class
image_079_15.jpg,0.8697699,0.1302301,anormal
image_080_157.jpg,0.7758172,0.22418283,anormal
image_081_153.jpg,0.82460326,0.17539679,anormal
image_082_9.jpg,0.7719725,0.22802755,anormal
image_083_30.jpg,0.746555,0.25344503,anormal
image_084_34.jpg,0.7303861,0.26961398,anormal
image_085_61.jpg,0.7495458,0.2504542,anormal
image_086_24.jpg,0.7946241,0.20537588,anormal
image_087_210.jpg,0.7346434,0.26535663,anormal
image_088_175.jpg,0.8697699,0.1302301,anormal
image_089_38.jpg,0.72335833,0.27664167,anormal
image_090_145.jpg,0.77551985,0.2244802,anormal
image_091_223.jpg,0.7362584,0.2637416,anormal
image_092_1.jpg,0.72671664,0.2732834,anormal
image_093_140.jpg,0.7719725,0.22802755,anormal
image_094_150.jpg,0.78596646,0.21403356,anormal
image_095_11.jpg,0.7622914,0.2377086,anormal
image_096_98.jpg,0.7229184,0.2770816,anormal
image_097_176.jpg,0.761893,0.238107,anormal
image_098_205.jpg,0.7216451,0.27835485,anormal
image_099_22.jpg,0.7241881,0.2758119,anormal
image_100_196.jpg,0.8394709,0.16052906,anormal
image_101_222.jpg,0.79998976,0.20001023,anormal
image_102_155.jpg,0.72927886,0.27072114,anormal
image_103_204.jpg,0.75468904,0.24531093,anormal
image_104_2.jpg,0.7509182,0.24908175,anormal
image_105_0.jpg,0.771241,0.22875896,anormal
image_106_141.jpg,0.81960475,0.18039526,anormal
image_107_166.jpg,0.746139,0.253861,anormal
image_108_188.jpg,0.7427017,0.25729826,anormal
image_109_76.jpg,0.80639565,0.19360436,anormal
image_110_199.jpg,0.7362584,0.2637416,anormal
image_111_58.jpg,0.7279271,0.2720729,anormal
image_112_111.jpg,0.70710135,0.2928986,anormal
image_113_224.jpg,0.74567634,0.25432372,anormal
image_114_57.jpg,0.7806625,0.2193375,anormal
image_115_121.jpg,0.7500954,0.24990462,anormal
image_116_69.jpg,0.7301456,0.26985443,anormal
image_117_211.jpg,0.7411123,0.25888768,anormal
image_118_101.jpg,0.7313464,0.2686535,anormal
image_119_194.jpg,0.7672978,0.23270224,anormal
image_120_17.jpg,0.81316423,0.18683577,anormal
image_121_189.jpg,0.7315383,0.26846167,anormal
image_122_6.jpg,0.7681685,0.23183154,anormal
image_123_35.jpg,0.73469096,0.26530904,anormal
image_124_126.jpg,0.7354992,0.26450083,anormal
image_125_183.jpg,0.7278304,0.27216962,anormal
image_126_177.jpg,0.70237696,0.29762304,anormal
image_127_43.jpg,0.7360213,0.2639787,anormal
image_128_60.jpg,0.7404091,0.25959092,anormal
image_129_156.jpg,0.744842,0.255158,anormal
image_130_104.jpg,0.77556235,0.2244377,anormal
image_131_131.jpg,0.73225695,0.2677431,anormal
image_132_52.jpg,0.7323526,0.26764736,anormal
image_133_75.jpg,0.77295935,0.22704059,anormal
image_134_97.jpg,0.8578872,0.14211279,anormal
image_135_90.jpg,0.7319696,0.26803038,anormal
image_136_128.jpg,0.7328787,0.26712132,anormal
image_137_87.jpg,0.716417,0.28358296,anormal
image_138_19.jpg,0.7232606,0.27673942,anormal
image_139_167.jpg,0.7065449,0.2934551,anormal
image_140_27.jpg,0.7939859,0.2060141,anormal
image_141_18.jpg,0.8522605,0.14773953,anormal
image_142_159.jpg,0.7300494,0.26995063,anormal
image_143_107.jpg,0.8467679,0.15323213,anormal
image_144_180.jpg,0.84247476,0.15752527,anormal
image_145_78.jpg,0.7445171,0.25548297,anormal
image_146_85.jpg,0.8396682,0.16033176,anormal
image_147_193.jpg,0.8433153,0.15668468,anormal
image_148_216.jpg,0.8818186,0.11818141,anormal
image_149_134.jpg,0.8659059,0.13409412,anormal
image_150_198.jpg,0.8522605,0.14773953,anormal
image_151_31.jpg,0.85102665,0.14897339,anormal
image_152_169.jpg,0.83514774,0.16485232,anormal
image_153_213.jpg,0.7432612,0.25673878,anormal
image_154_23.jpg,0.80889887,0.19110115,anormal
image_155_151.jpg,0.7393754,0.26062462,anormal
image_156_72.jpg,0.73815036,0.26184967,anormal
image_157_115.jpg,0.73852766,0.26147234,anormal
image_158_191.jpg,0.7237978,0.2762022,anormal
image_159_162.jpg,0.74460995,0.25539008,anormal
image_160_124.jpg,0.80278754,0.19721243,anormal
image_161_62.jpg,0.7261344,0.2738656,anormal
image_162_48.jpg,0.7245293,0.2754707,anormal
image_163_206.jpg,0.7272981,0.27270195,anormal
image_164_215.jpg,0.7083639,0.2916361,anormal
image_165_77.jpg,0.7748816,0.22511837,anormal
image_166_129.jpg,0.86488205,0.13511792,anormal
image_167_138.jpg,0.8100285,0.18997152,anormal
image_168_113.jpg,0.747662,0.252338,anormal
image_169_119.jpg,0.76339555,0.23660444,anormal
image_170_133.jpg,0.7871959,0.21280403,anormal
image_171_203.jpg,0.83748704,0.1625129,anormal
image_172_137.jpg,0.8317589,0.1682411,anormal
image_173_83.jpg,0.8296301,0.17036992,anormal
image_174_123.jpg,0.84273374,0.15726623,anormal
image_175_91.jpg,0.7126323,0.28736767,anormal
image_176_161.jpg,0.71760595,0.28239402,anormal
image_177_112.jpg,0.8605451,0.13945496,anormal
image_178_46.jpg,0.8472108,0.15278916,anormal
image_179_84.jpg,0.7427017,0.25729826,anormal
image_180_53.jpg,0.70644367,0.29355636,anormal
image_181_207.jpg,0.7151257,0.28487435,anormal
image_182_171.jpg,0.7381975,0.2618025,anormal
image_183_40.jpg,0.77304506,0.22695492,anormal
image_184_197.jpg,0.83400166,0.16599831,anormal
image_185_185.jpg,0.83815056,0.16184942,anormal
image_186_114.jpg,0.84479356,0.15520649,anormal
image_187_100.jpg,0.85567033,0.14432968,anormal
image_188_192.jpg,0.70997524,0.2900248,anormal
image_189_149.jpg,0.8067004,0.19329962,anormal
image_190_7.jpg,0.7826625,0.21733752,anormal
image_191_8.jpg,0.6961133,0.30388674,anormal
image_192_68.jpg,0.8059378,0.19406216,anormal
image_193_51.jpg,0.80363655,0.19636348,anormal
image_194_88.jpg,0.7659437,0.23405632,anormal
image_195_106.jpg,0.8371545,0.16284545,anormal
image_196_80.jpg,0.8236123,0.17638768,anormal
image_197_28.jpg,0.8617128,0.13828714,anormal
image_198_66.jpg,0.8270613,0.17293873,anormal
image_199_94.jpg,0.84530497,0.15469497,anormal
image_200_45.jpg,0.7982654,0.20173459,anormal
image_201_81.jpg,0.8418256,0.15817435,anormal
image_202_14.jpg,0.77274513,0.22725491,anormal
image_203_181.jpg,0.87174803,0.12825193,anormal
image_204_208.jpg,0.880129,0.119871,anormal
image_205_29.jpg,0.7324005,0.26759952,anormal
image_206_186.jpg,0.7568521,0.24314788,anormal
image_207_221.jpg,0.751967,0.24803297,anormal
image_208_20.jpg,0.8668104,0.13318956,anormal
image_209_42.jpg,0.81721,0.18278994,anormal
image_210_73.jpg,0.70644367,0.29355636,anormal
image_211_152.jpg,0.7151257,0.28487435,anormal
image_212_47.jpg,0.71849567,0.28150436,anormal
image_213_144.jpg,0.80201334,0.19798662,anormal
image_214_89.jpg,0.7553664,0.24463357,anormal
image_215_147.jpg,0.7187918,0.28120816,anormal
image_216_74.jpg,0.8296991,0.17030092,anormal
image_217_117.jpg,0.7388104,0.26118955,anormal
image_218_122.jpg,0.7266681,0.27333188,anormal
image_219_21.jpg,0.718545,0.28145498,anormal
image_220_86.jpg,0.7498665,0.2501335,anormal
image_221_132.jpg,0.72865176,0.27134824,anormal
image_222_174.jpg,0.7111802,0.2888198,anormal
image_223_172.jpg,0.70629174,0.29370826,anormal
image_224_165.jpg,0.72661966,0.27338037,anormal
image_225_148.jpg,0.723456,0.27654397,anormal
image_001_250.jpg,0.75068986,0.24931012,anormal
image_002_252.jpg,0.75689703,0.24310295,anormal
image_003_234.jpg,0.7053793,0.29462072,anormal
image_004_238.jpg,0.7003315,0.29966852,anormal
image_005_228.jpg,0.7151257,0.28487435,anormal
image_006_225.jpg,0.8106289,0.18937114,anormal
image_007_226.jpg,0.7787335,0.22126654,anormal
image_008_245.jpg,0.87584007,0.1241599,anormal
image_009_247.jpg,0.754915,0.24508502,anormal
image_010_232.jpg,0.754915,0.24508502,anormal
image_011_254.jpg,0.7405029,0.2594971,anormal
image_012_236.jpg,0.73989254,0.26010746,anormal
image_013_239.jpg,0.7246267,0.27537322,anormal
image_014_237.jpg,0.72763693,0.2723631,anormal
image_015_253.jpg,0.73578405,0.26421595,anormal
image_016_240.jpg,0.76977324,0.23022676,anormal
image_017_241.jpg,0.81486446,0.18513554,anormal
image_018_246.jpg,0.85415626,0.14584377,anormal
image_019_249.jpg,0.72812045,0.27187955,anormal
image_020_227.jpg,0.83169055,0.16830944,anormal
image_021_229.jpg,0.8337988,0.1662012,anormal
image_022_235.jpg,0.7570767,0.24292329,anormal
image_023_244.jpg,0.85415626,0.14584377,anormal
image_024_251.jpg,0.86759764,0.13240233,anormal
image_025_243.jpg,0.8337988,0.1662012,anormal
image_026_248.jpg,0.7844842,0.2155158,anormal
image_027_230.jpg,0.8657925,0.13420755,anormal
image_028_242.jpg,0.73862195,0.26137808,anormal
image_029_255.jpg,0.8580062,0.14199378,anormal
image_030_256.jpg,0.82432055,0.17567945,anormal
image_031_233.jpg,0.87120116,0.12879884,anormal
image_032_231.jpg,0.7163674,0.28363255,anormal
