image_names,predicted_class,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
../../../data/data_APTOS/test/anodr/1d0b93317aa8.png,anodr,0.998046875,0.0013713836669921875,0.00031495094299316406,2.1517276763916016e-05,9.298324584960938e-05
../../../data/data_APTOS/test/anodr/1d3e9b939732.png,anodr,0.99365234375,0.00441741943359375,0.0014781951904296875,5.030632019042969e-05,0.00023686885833740234
../../../data/data_APTOS/test/anodr/1d74c4713e21.png,anodr,0.9990234375,0.0006885528564453125,7.37905502319336e-05,5.125999450683594e-06,2.4497509002685547e-05
../../../data/data_APTOS/test/anodr/1db0393cdbc1.png,anodr,0.99951171875,0.0005011558532714844,4.2557716369628906e-05,3.337860107421875e-06,1.5497207641601562e-05
../../../data/data_APTOS/test/anodr/1df1530b9b8d.png,anodr,0.99560546875,0.003589630126953125,0.0008168220520019531,3.141164779663086e-05,0.00014960765838623047
../../../data/data_APTOS/test/anodr/1e742358e0b9.png,anodr,0.9912109375,0.007236480712890625,0.0013332366943359375,3.266334533691406e-05,0.00014221668243408203
../../../data/data_APTOS/test/anodr/1e7ccd4a1c87.png,anodr,0.99951171875,0.0005888938903808594,8.118152618408203e-05,5.900859832763672e-06,2.0205974578857422e-05
../../../data/data_APTOS/test/anodr/1ec95179cdfe.png,anodr,0.9970703125,0.00254058837890625,0.0002467632293701172,7.748603820800781e-06,3.1113624572753906e-05
../../../data/data_APTOS/test/anodr/1f31701dd61b.png,anodr,0.99462890625,0.00394439697265625,0.0009732246398925781,3.451108932495117e-05,0.00018608570098876953
../../../data/data_APTOS/test/anodr/1f5496352859.png,anodr,0.99951171875,0.000553131103515625,6.508827209472656e-05,4.947185516357422e-06,2.09808349609375e-05
../../../data/data_APTOS/test/anodr/218c822a3dd9.png,anodr,0.9892578125,0.00611114501953125,0.004222869873046875,9.769201278686523e-05,0.00030040740966796875
../../../data/data_APTOS/test/anodr/224c14366e11.png,anodr,0.99755859375,0.002071380615234375,0.0003376007080078125,1.1980533599853516e-05,5.829334259033203e-05
../../../data/data_APTOS/test/anodr/226c6ceb9185.png,anodr,0.9931640625,0.00439453125,0.002086639404296875,0.00010484457015991211,0.0004379749298095703
../../../data/data_APTOS/test/anodr/237aa50edc34.png,anodr,0.99658203125,0.0030918121337890625,0.0004634857177734375,1.710653305053711e-05,7.414817810058594e-05
../../../data/data_APTOS/test/anodr/248dec89b3a2.png,anodr,0.99951171875,0.0005970001220703125,4.941225051879883e-05,3.6954879760742188e-06,1.8537044525146484e-05
../../../data/data_APTOS/test/anodr/253e96488cfb.png,bmilddr,0.283935546875,0.6240234375,0.08148193359375,0.0016088485717773438,0.008880615234375
../../../data/data_APTOS/test/anodr/2682e6da9050.png,anodr,0.9990234375,0.0007343292236328125,8.040666580200195e-05,4.947185516357422e-06,1.9729137420654297e-05
../../../data/data_APTOS/test/anodr/27933cdbe0cc.png,anodr,0.99658203125,0.002986907958984375,0.0005369186401367188,2.0682811737060547e-05,0.00011461973190307617
../../../data/data_APTOS/test/anodr/283c3aeba594.png,anodr,0.9990234375,0.0009088516235351562,0.00011223554611206055,7.987022399902344e-06,3.832578659057617e-05
../../../data/data_APTOS/test/anodr/28503940d10b.png,anodr,0.994140625,0.004673004150390625,0.0009217262268066406,2.8371810913085938e-05,0.0001533031463623047
../../../data/data_APTOS/test/anodr/28f73575e1f2.png,anodr,0.99951171875,0.0006189346313476562,5.894899368286133e-05,4.112720489501953e-06,2.0623207092285156e-05
../../../data/data_APTOS/test/anodr/2923971566fe.png,bmilddr,0.1258544921875,0.76806640625,0.0987548828125,0.0011644363403320312,0.005970001220703125
../../../data/data_APTOS/test/anodr/2927665214e1.png,anodr,0.99169921875,0.005756378173828125,0.002307891845703125,8.088350296020508e-05,0.0003895759582519531
../../../data/data_APTOS/test/anodr/29a13e666266.png,anodr,0.94873046875,0.028076171875,0.0202484130859375,0.0005340576171875,0.00231170654296875
../../../data/data_APTOS/test/anodr/2a4520f1f9a3.png,anodr,0.99755859375,0.00201416015625,0.00036144256591796875,1.33514404296875e-05,6.312131881713867e-05
../../../data/data_APTOS/test/anodr/2b4c7b5f1f1e.png,anodr,0.990234375,0.00650787353515625,0.00278472900390625,9.626150131225586e-05,0.0004611015319824219
../../../data/data_APTOS/test/anodr/2b5bb6d33959.png,anodr,0.9990234375,0.0007076263427734375,6.276369094848633e-05,4.0531158447265625e-06,2.0742416381835938e-05
../../../data/data_APTOS/test/anodr/2bb3c492d6d3.png,anodr,0.998046875,0.0014209747314453125,0.0002663135528564453,1.1146068572998047e-05,4.190206527709961e-05
../../../data/data_APTOS/test/anodr/2c8101f14723.png,anodr,0.9990234375,0.0007343292236328125,6.449222564697266e-05,4.589557647705078e-06,2.3245811462402344e-05
../../../data/data_APTOS/test/anodr/2c827005b8f8.png,anodr,0.998046875,0.0015134811401367188,0.00018489360809326172,7.331371307373047e-06,3.528594970703125e-05
../../../data/data_APTOS/test/anodr/2cacdb0dffae.png,anodr,0.99755859375,0.0021572113037109375,0.0003502368927001953,1.2278556823730469e-05,5.716085433959961e-05
../../../data/data_APTOS/test/anodr/2cdcc910778d.png,anodr,0.99951171875,0.0005664825439453125,5.5909156799316406e-05,3.993511199951172e-06,1.8537044525146484e-05
../../../data/data_APTOS/test/anodr/2d04cead4d3a.png,anodr,0.99951171875,0.0006341934204101562,6.783008575439453e-05,5.602836608886719e-06,2.4497509002685547e-05
../../../data/data_APTOS/test/anodr/2d07162a13b1.png,cmoderatedr,0.012298583984375,0.4482421875,0.533203125,0.0014867782592773438,0.004604339599609375
../../../data/data_APTOS/test/anodr/2db0cd3e30da.png,anodr,0.9990234375,0.0009851455688476562,0.0001741647720336914,9.059906005859375e-06,3.1828880310058594e-05
../../../data/data_APTOS/test/anodr/2dc647e00ad3.png,anodr,0.9990234375,0.0008769035339355469,0.00012695789337158203,7.212162017822266e-06,2.574920654296875e-05
../../../data/data_APTOS/test/anodr/2dd28ac497d2.png,anodr,0.994140625,0.004566192626953125,0.00104522705078125,3.5703182220458984e-05,0.0001806020736694336
../../../data/data_APTOS/test/anodr/2ef10194e80d.png,anodr,0.99853515625,0.0011463165283203125,0.00021398067474365234,1.1920928955078125e-05,4.988908767700195e-05
../../../data/data_APTOS/test/anodr/2ef4a04aed1b.png,anodr,0.998046875,0.001689910888671875,0.0002562999725341797,9.655952453613281e-06,4.2557716369628906e-05
../../../data/data_APTOS/test/anodr/2ef955d6d9ff.png,anodr,0.998046875,0.0015783309936523438,0.00020253658294677734,1.0669231414794922e-05,6.216764450073242e-05
../../../data/data_APTOS/test/anodr/2f143453bb71.png,anodr,0.998046875,0.0017271041870117188,0.0003719329833984375,1.6987323760986328e-05,6.389617919921875e-05
../../../data/data_APTOS/test/anodr/2f7fbdcc9a4b.png,anodr,0.9990234375,0.0009565353393554688,0.000156402587890625,7.212162017822266e-06,3.0994415283203125e-05
../../../data/data_APTOS/test/anodr/2fefb720869a.png,anodr,0.998046875,0.0014801025390625,0.0003077983856201172,1.4781951904296875e-05,7.158517837524414e-05
../../../data/data_APTOS/test/anodr/3286073a976e.png,anodr,0.984375,0.01126861572265625,0.00428009033203125,6.920099258422852e-05,0.0002410411834716797
../../../data/data_APTOS/test/anodr/331121c65e88.png,anodr,0.9990234375,0.0006837844848632812,8.13603401184082e-05,5.602836608886719e-06,2.5212764739990234e-05
../../../data/data_APTOS/test/anodr/33b91def2035.png,anodr,0.9990234375,0.00067901611328125,8.07046890258789e-05,5.424022674560547e-06,2.6226043701171875e-05
../../../data/data_APTOS/test/anodr/33b978734eab.png,anodr,0.9990234375,0.0007605552673339844,0.0001850128173828125,1.4543533325195312e-05,6.020069122314453e-05
../../../data/data_APTOS/test/anodr/345b1f0abbba.png,anodr,0.9990234375,0.0008387565612792969,0.00013399124145507812,8.285045623779297e-06,3.266334533691406e-05
../../../data/data_APTOS/test/anodr/348598d01e18.png,anodr,0.9912109375,0.00604248046875,0.0020961761474609375,7.450580596923828e-05,0.00038123130798339844
../../../data/data_APTOS/test/anodr/35362d43e753.png,anodr,0.99560546875,0.00339508056640625,0.0007576942443847656,2.2649765014648438e-05,0.0001138448715209961
../../../data/data_APTOS/test/anodr/35ac70c0d08f.png,anodr,0.9951171875,0.003757476806640625,0.001148223876953125,3.999471664428711e-05,0.00017726421356201172
../../../data/data_APTOS/test/anodr/35df2bc6ae95.png,anodr,0.99609375,0.0031108856201171875,0.0005559921264648438,2.0205974578857422e-05,0.00010293722152709961
../../../data/data_APTOS/test/anodr/360832d84ce0.png,anodr,0.99169921875,0.005016326904296875,0.00234222412109375,0.00013494491577148438,0.00061798095703125
../../../data/data_APTOS/test/anodr/37c523296d42.png,anodr,0.9931640625,0.00498199462890625,0.0015392303466796875,5.072355270385742e-05,0.00023353099822998047
../../../data/data_APTOS/test/anodr/387138ddf43d.png,anodr,0.99560546875,0.004138946533203125,0.00034618377685546875,9.59634780883789e-06,4.363059997558594e-05
../../../data/data_APTOS/test/anodr/389552047476.png,anodr,0.9697265625,0.01461029052734375,0.013336181640625,0.00049591064453125,0.00196075439453125
../../../data/data_APTOS/test/anodr/393fa5a023a5.png,anodr,0.99072265625,0.006626129150390625,0.0021305084228515625,6.520748138427734e-05,0.00034499168395996094
../../../data/data_APTOS/test/anodr/3a4cfea0a766.png,anodr,0.99853515625,0.0011835098266601562,0.00014662742614746094,6.377696990966797e-06,2.8789043426513672e-05
../../../data/data_APTOS/test/anodr/3b2b91590590.png,anodr,0.99755859375,0.001956939697265625,0.00030994415283203125,1.0609626770019531e-05,4.857778549194336e-05
../../../data/data_APTOS/test/anodr/3bf2deaa5ef0.png,anodr,0.99755859375,0.001995086669921875,0.00032782554626464844,1.2218952178955078e-05,5.8591365814208984e-05
../../../data/data_APTOS/test/anodr/3bf3085ac167.png,anodr,0.998046875,0.0016927719116210938,0.0002332925796508789,8.940696716308594e-06,4.315376281738281e-05
../../../data/data_APTOS/test/anodr/3c42512c81e0.png,anodr,0.99658203125,0.0027141571044921875,0.0006952285766601562,2.4974346160888672e-05,0.00010293722152709961
../../../data/data_APTOS/test/anodr/3ce2f8a77a32.png,anodr,0.9990234375,0.000896453857421875,0.0001379251480102539,8.881092071533203e-06,4.225969314575195e-05
../../../data/data_APTOS/test/anodr/3f0d3629d69e.png,anodr,0.9990234375,0.0006628036499023438,9.274482727050781e-05,7.152557373046875e-06,3.2067298889160156e-05
../../../data/data_APTOS/test/anodr/3f44d749cd0b.png,bmilddr,0.3037109375,0.64599609375,0.04449462890625,0.0006699562072753906,0.00530242919921875
../../../data/data_APTOS/test/anodr/3f6c627e2ff2.png,anodr,0.99658203125,0.0026149749755859375,0.0005245208740234375,2.0265579223632812e-05,0.00010335445404052734
../../../data/data_APTOS/test/anodr/3fd45879afe6.png,anodr,0.9970703125,0.0022182464599609375,0.0004394054412841797,1.5676021575927734e-05,7.30752944946289e-05
../../../data/data_APTOS/test/anodr/401fdfd0db07.png,anodr,0.99755859375,0.0021877288818359375,0.0003509521484375,1.3828277587890625e-05,7.152557373046875e-05
../../../data/data_APTOS/test/anodr/41345cec5957.png,anodr,0.998046875,0.0013256072998046875,0.0004813671112060547,2.9742717742919922e-05,0.00010782480239868164
../../../data/data_APTOS/test/anodr/415d5c5e785f.png,anodr,0.99755859375,0.001979827880859375,0.00028395652770996094,1.0132789611816406e-05,4.965066909790039e-05
../../../data/data_APTOS/test/anodr/41ab357d103f.png,anodr,0.99951171875,0.0005621910095214844,4.673004150390625e-05,3.337860107421875e-06,1.615285873413086e-05
../../../data/data_APTOS/test/anodr/4276b82e4489.png,anodr,0.998046875,0.001544952392578125,0.00035119056701660156,2.008676528930664e-05,9.244680404663086e-05
../../../data/data_APTOS/test/anodr/42b9c1977681.png,anodr,0.9970703125,0.002445220947265625,0.0004684925079345703,1.633167266845703e-05,7.402896881103516e-05
../../../data/data_APTOS/test/anodr/42c65af5ab16.png,anodr,0.998046875,0.0013265609741210938,0.0003790855407714844,2.6226043701171875e-05,0.00010514259338378906
../../../data/data_APTOS/test/anodr/436e7a7af761.png,anodr,0.99853515625,0.0011997222900390625,0.0001766681671142578,1.1324882507324219e-05,5.447864532470703e-05
../../../data/data_APTOS/test/anodr/43823561c3f0.png,anodr,0.99951171875,0.0006103515625,7.659196853637695e-05,4.827976226806641e-06,2.1576881408691406e-05
../../../data/data_APTOS/test/anodr/43bc7c066dfb.png,anodr,0.99609375,0.0030517578125,0.0008015632629394531,3.045797348022461e-05,0.00014972686767578125
../../../data/data_APTOS/test/anodr/445a8a6da55c.png,anodr,0.98583984375,0.008575439453125,0.0048828125,0.00017631053924560547,0.0007424354553222656
../../../data/data_APTOS/test/anodr/44a4d04162cc.png,anodr,0.9951171875,0.0037021636962890625,0.0009031295776367188,3.331899642944336e-05,0.00016748905181884766
../../../data/data_APTOS/test/anodr/44a86263117b.png,anodr,0.99658203125,0.002803802490234375,0.0005745887756347656,1.9609928131103516e-05,9.465217590332031e-05
../../../data/data_APTOS/test/anodr/4554062fa836.png,anodr,0.998046875,0.001499176025390625,0.00026226043701171875,1.0251998901367188e-05,3.4332275390625e-05
../../../data/data_APTOS/test/anodr/475300735b7f.png,anodr,0.99658203125,0.0029659271240234375,0.0005230903625488281,1.8358230590820312e-05,9.560585021972656e-05
../../../data/data_APTOS/test/anodr/478fc46eaa49.png,anodr,0.99609375,0.0032482147216796875,0.0007624626159667969,2.2709369659423828e-05,0.00010412931442260742
../../../data/data_APTOS/test/anodr/4826d10030b3.png,anodr,0.99755859375,0.001979827880859375,0.0003192424774169922,1.2814998626708984e-05,6.890296936035156e-05
../../../data/data_APTOS/test/anodr/4a05f81b3aba.png,anodr,0.99658203125,0.00315093994140625,0.00022780895233154297,6.973743438720703e-06,3.260374069213867e-05
../../../data/data_APTOS/test/anodr/4a4cb731f91a.png,anodr,0.99853515625,0.00127410888671875,0.0003082752227783203,1.7702579498291016e-05,7.987022399902344e-05
../../../data/data_APTOS/test/anodr/4a589edaea60.png,anodr,0.84423828125,0.0802001953125,0.0679931640625,0.0014104843139648438,0.0059967041015625
../../../data/data_APTOS/test/anodr/4ad8d3ec8789.png,anodr,0.99853515625,0.001163482666015625,0.00023734569549560547,1.6033649444580078e-05,6.914138793945312e-05
../../../data/data_APTOS/test/anodr/4d1e7def7624.png,anodr,0.994140625,0.004268646240234375,0.0015430450439453125,4.673004150390625e-05,0.00015783309936523438
../../../data/data_APTOS/test/anodr/4dd4a4bf2421.png,anodr,0.990234375,0.006465911865234375,0.0030651092529296875,8.869171142578125e-05,0.00035691261291503906
../../../data/data_APTOS/test/anodr/4e1e252317b5.png,anodr,0.99658203125,0.00284576416015625,0.00044155120849609375,1.2874603271484375e-05,6.0558319091796875e-05
../../../data/data_APTOS/test/anodr/4fd5ec0dca09.png,anodr,0.9970703125,0.002246856689453125,0.0004572868347167969,2.0503997802734375e-05,0.0001252889633178711
../../../data/data_APTOS/test/anodr/500aad15b7c8.png,anodr,0.9990234375,0.00069427490234375,0.00011515617370605469,8.344650268554688e-06,3.719329833984375e-05
../../../data/data_APTOS/test/anodr/501c319f7a9f.png,anodr,0.99609375,0.003173828125,0.0006413459777832031,2.2411346435546875e-05,0.00010764598846435547
../../../data/data_APTOS/test/anodr/504a69096fcb.png,anodr,0.998046875,0.0018320083618164062,0.0002834796905517578,1.1205673217773438e-05,5.316734313964844e-05
../../../data/data_APTOS/test/anodr/5069feccd866.png,anodr,0.9990234375,0.0008969306945800781,0.00017118453979492188,1.0669231414794922e-05,4.7266483306884766e-05
../../../data/data_APTOS/test/anodr/50915e2329a1.png,anodr,0.99853515625,0.001232147216796875,0.00014972686767578125,7.271766662597656e-06,3.4809112548828125e-05
../../../data/data_APTOS/test/anodr/50916d67bb51.png,anodr,0.9951171875,0.004077911376953125,0.0008716583251953125,2.8371810913085938e-05,0.0001437664031982422
../../../data/data_APTOS/test/anodr/50d8249f7bc9.png,anodr,0.9990234375,0.0006718635559082031,6.496906280517578e-05,4.351139068603516e-06,2.0503997802734375e-05
../../../data/data_APTOS/test/anodr/50ddd7d976df.png,anodr,0.99853515625,0.001285552978515625,0.0001837015151977539,8.046627044677734e-06,2.9385089874267578e-05
../../../data/data_APTOS/test/anodr/521b5377a727.png,anodr,0.99658203125,0.0031185150146484375,0.0002448558807373047,7.3909759521484375e-06,3.421306610107422e-05
../../../data/data_APTOS/test/anodr/5257cb536da2.png,anodr,0.99755859375,0.002044677734375,0.00017380714416503906,5.602836608886719e-06,2.5331974029541016e-05
../../../data/data_APTOS/test/anodr/5299a532f0e0.png,anodr,0.9951171875,0.003936767578125,0.0007929801940917969,3.0219554901123047e-05,0.00015676021575927734
../../../data/data_APTOS/test/anodr/52edbe29d655.png,anodr,0.98095703125,0.011749267578125,0.00601959228515625,0.0002187490463256836,0.00102996826171875
../../../data/data_APTOS/test/anodr/5321ab64f9ea.png,anodr,0.998046875,0.0017728805541992188,0.0002741813659667969,1.1146068572998047e-05,5.036592483520508e-05
../../../data/data_APTOS/test/anodr/53c874dbc594.png,anodr,0.99560546875,0.0031528472900390625,0.0008373260498046875,4.082918167114258e-05,0.0002053976058959961
../../../data/data_APTOS/test/anodr/54038e56131d.png,anodr,0.998046875,0.001560211181640625,0.00019431114196777344,7.927417755126953e-06,3.820657730102539e-05
../../../data/data_APTOS/test/anodr/54f57cf26126.png,anodr,0.99853515625,0.0011053085327148438,0.00020515918731689453,1.3113021850585938e-05,6.455183029174805e-05
../../../data/data_APTOS/test/anodr/5511f114e7ee.png,anodr,0.99951171875,0.0006356239318847656,6.639957427978516e-05,4.5299530029296875e-06,2.1517276763916016e-05
../../../data/data_APTOS/test/anodr/555d0bef3c5b.png,anodr,0.99853515625,0.0014495849609375,0.00018990039825439453,7.569789886474609e-06,3.522634506225586e-05
../../../data/data_APTOS/test/anodr/55f7f018c61c.png,anodr,0.99853515625,0.0011463165283203125,0.00018084049224853516,8.344650268554688e-06,3.3795833587646484e-05
../../../data/data_APTOS/test/anodr/568455854a11.png,anodr,0.9990234375,0.00084686279296875,7.76052474975586e-05,5.7220458984375e-06,3.135204315185547e-05
../../../data/data_APTOS/test/anodr/586f5c56081e.png,anodr,0.9970703125,0.0023250579833984375,0.0004105567932128906,1.6570091247558594e-05,8.195638656616211e-05
../../../data/data_APTOS/test/anodr/58a9e0d7f7af.png,anodr,0.9951171875,0.003704071044921875,0.0008897781372070312,3.057718276977539e-05,0.0001327991485595703
../../../data/data_APTOS/test/anodr/58eb3809f456.png,anodr,0.99853515625,0.0010623931884765625,0.0003135204315185547,2.1159648895263672e-05,8.875131607055664e-05
