image,pred_label,true_label,conf_anodr,conf_bmilddr,conf_cmoderatedr,conf_dseveredr,conf_eproliferativedr
20051021_51418_0100_PP_18.png,anodr,anodr,0.9883602857589722,0.005782619118690491,0.0036790950689464808,0.0003175766905769706,0.0018604284850880504
20051021_51476_0100_PP_150.png,anodr,anodr,0.8938271403312683,0.026768503710627556,0.052063893526792526,0.007452324964106083,0.019888177514076233
20051021_51936_0100_PP_1379.png,anodr,anodr,0.9921785593032837,0.003950122743844986,0.0028625403065234423,0.0001468921545892954,0.0008618844440206885
20051021_51994_0100_PP_1283.png,anodr,anodr,0.9723208546638489,0.009716080501675606,0.01194820273667574,0.0008275618311017752,0.005187293980270624
20051021_57798_0100_PP_1322.png,anodr,anodr,0.9966946840286255,0.0022167416755110025,0.0008377252379432321,2.9683058528462425e-05,0.00022116833133623004
20051021_57862_0100_PP_372.png,anodr,anodr,0.9949892163276672,0.003355554770678282,0.0013295545941218734,4.693805021815933e-05,0.000278721796348691
20051021_57975_0100_PP_517.png,anodr,anodr,0.9830693006515503,0.00740418117493391,0.007116594351828098,0.00036427596933208406,0.002045657951384783
20051021_58035_0100_PP_1138.png,anodr,anodr,0.9528766870498657,0.012496727518737316,0.026250174269080162,0.0022629478480666876,0.006113489158451557
20051021_58388_0100_PP_1300.png,anodr,anodr,0.9837238788604736,0.003078088629990816,0.00769779784604907,0.002656790427863598,0.002843388356268406
20051021_58522_0100_PP_50.png,anodr,anodr,0.9859691858291626,0.0031596566550433636,0.007743810769170523,0.0015663101803511381,0.00156111316755414
20051109_57843_0400_PP_1109.png,anodr,anodr,0.9990212917327881,0.0006522854091599584,0.0002739084593486041,1.9689461623784155e-05,3.288602238171734e-05
20051109_59969_0400_PP_1079.png,anodr,anodr,0.993527352809906,0.0032909451983869076,0.002147047547623515,0.0001719202264212072,0.0008626743219792843
20051109_60031_0400_PP_528.png,anodr,anodr,0.9871872663497925,0.005440992768853903,0.004719608463346958,0.0005612844252027571,0.002090848283842206
20051109_60136_0400_PP_905.png,anodr,anodr,0.9970567226409912,0.0015287799760699272,0.0010760804871097207,7.089271093718708e-05,0.0002675100404303521
20051110_33960_0400_PP_35.png,anodr,anodr,0.9971207976341248,0.0016626985743641853,0.0009227771079167724,8.12476864666678e-05,0.00021246909454930574
20051110_34013_0400_PP_151.png,anodr,anodr,0.9869893193244934,0.006711731199175119,0.004879611544311047,0.00031887792283669114,0.001100426190532744
20051110_35239_0400_PP_836.png,anodr,anodr,0.9982012510299683,0.0010847096564248204,0.0005865030689164996,4.487559272092767e-05,8.263217750936747e-05
20051110_35279_0400_PP_1033.png,anodr,anodr,0.9961776733398438,0.0017847940325737,0.0015535475686192513,0.00019684234575834125,0.000287111644865945
20051110_35332_0400_PP_497.png,anodr,anodr,0.9865055680274963,0.008081653155386448,0.0046617621555924416,0.000342773535521701,0.00040817161789163947
20051110_37992_0400_PP_1043.png,anodr,anodr,0.9924502372741699,0.0029022872913628817,0.0033506201580166817,0.0003322400734759867,0.0009646242251619697
20051110_38111_0400_PP_429.png,anodr,anodr,0.9921276569366455,0.003127321135252714,0.003412527497857809,0.00033140662708319724,0.001001010532490909
20051110_38156_0400_PP_477.png,anodr,anodr,0.9953967928886414,0.002652101218700409,0.0016524811508134007,0.00010447308159200475,0.0001941610680660233
20051110_38280_0400_PP_83.png,anodr,anodr,0.9966354966163635,0.0014683082699775696,0.0012580949114635587,0.00020780798513442278,0.0004303217283450067
20051110_38313_0400_PP_1041.png,anodr,anodr,0.9733797311782837,0.00554311228916049,0.009298812597990036,0.005078006535768509,0.006700354162603617
20051110_38352_0400_PP_934.png,anodr,anodr,0.984876275062561,0.00348305213265121,0.005871420726180077,0.002872660756111145,0.002896607853472233
20051110_38472_0400_PP_1127.png,anodr,anodr,0.9419106245040894,0.03190109506249428,0.02219109795987606,0.00051745685050264,0.003479686100035906
20051110_38507_0400_PP_1190.png,anodr,anodr,0.9518182873725891,0.0236318651586771,0.02012977935373783,0.0007225871668197215,0.0036973566748201847
20051116_43388_0400_PP_344.png,anodr,anodr,0.9876839518547058,0.00754881277680397,0.004161783494055271,0.0001409246469847858,0.00046449265209957957
20051116_43585_0400_PP_950.png,anodr,anodr,0.9544128179550171,0.019063273444771767,0.022907009348273277,0.0009870543144643307,0.002629881724715233
20051116_43710_0400_PP_95.png,anodr,anodr,0.983208954334259,0.005007920786738396,0.006446621380746365,0.0015022163279354572,0.003834167728200555
20051116_43721_0400_PP_363.png,anodr,anodr,0.9446179866790771,0.012580320239067078,0.022799795493483543,0.008409308269619942,0.011592601425945759
20051116_43785_0400_PP_445.png,anodr,anodr,0.9979367256164551,0.0012491416418924928,0.0006145930965431035,5.345768659026362e-05,0.0001460650091757998
20051116_43801_0400_PP_325.png,anodr,anodr,0.9925557971000671,0.003980984445661306,0.0026394419837743044,0.00023404040257446468,0.0005897993687540293
20051116_44648_0400_PP_1036.png,anodr,anodr,0.9986942410469055,0.0006836538086645305,0.0004261651774868369,6.966943328734487e-05,0.00012625385716091841
20051117_37042_0400_PP_1119.png,anodr,anodr,0.978133499622345,0.010303804650902748,0.007454578764736652,0.0003412103687878698,0.003767019836232066
20051117_37051_0400_PP_1136.png,anodr,anodr,0.9860259890556335,0.0077763507142663,0.004522956907749176,0.0002840167435351759,0.0013906399253755808
20051117_37078_0400_PP_559.png,anodr,anodr,0.9806334376335144,0.0049567571841180325,0.010111099109053612,0.0026936649810522795,0.0016050048870965838
20051117_37100_0400_PP_1083.png,anodr,anodr,0.9679884314537048,0.00606634421274066,0.016166258603334427,0.005483956541866064,0.004295090213418007
20051117_37130_0400_PP_938.png,anodr,anodr,0.989766538143158,0.005451646167784929,0.0035918934736400843,0.00040979476762004197,0.0007799759623594582
20051117_37155_0400_PP_84.png,anodr,anodr,0.9884190559387207,0.005768641829490662,0.004305204376578331,0.00043915555579587817,0.001067879842594266
20051117_37185_0400_PP_404.png,anodr,anodr,0.9940807223320007,0.003442339599132538,0.0020592184737324715,0.00013348703214433044,0.0002841261448338628
20051117_37321_0400_PP_947.png,anodr,anodr,0.9937002658843994,0.003241686848923564,0.0024932019878178835,0.00017914360796567053,0.0003856945550069213
20051130_53586_0400_PP_1121.png,anodr,anodr,0.9698687195777893,0.011234955862164497,0.012639186345040798,0.0020291549153625965,0.004228010307997465
20051130_53623_0400_PP_894.png,anodr,anodr,0.961238443851471,0.006388732232153416,0.01801496371626854,0.005992610938847065,0.008365273475646973
20051130_53663_0400_PP_510.png,anodr,anodr,0.9912848472595215,0.0020545246079564095,0.004260038025677204,0.0011743799550458789,0.0012262423988431692
20051130_53991_0400_PP_277.png,anodr,anodr,0.9943722486495972,0.003225290682166815,0.0020179618149995804,0.00011047520092688501,0.0002738982730079442
20051130_54030_0400_PP_946.png,anodr,anodr,0.9973969459533691,0.0015035617398098111,0.0009095889399759471,6.74307593726553e-05,0.00012246215192135423
20051130_54077_0400_PP_1117.png,anodr,anodr,0.9917500615119934,0.0038590305484831333,0.003879945259541273,0.0002782728988677263,0.00023271866666618735
20051130_54121_0400_PP_1281.png,anodr,anodr,0.9901989698410034,0.004184062592685223,0.004829925484955311,0.0002348885464016348,0.0005522500723600388
20051130_54257_0400_PP_506.png,anodr,anodr,0.9803902506828308,0.009581736288964748,0.007982405833899975,0.0006108106463216245,0.0014347968390211463
20051130_54301_0400_PP_93.png,anodr,anodr,0.996189296245575,0.0019087345572188497,0.00152556539978832,0.00011081606498919427,0.0002656980650499463
20051130_54323_0400_PP_978.png,anodr,anodr,0.982736349105835,0.006918127182871103,0.007224183529615402,0.0006236541084945202,0.0024978364817798138
20051130_54476_0400_PP_394.png,anodr,anodr,0.9924335479736328,0.0033831072505563498,0.003382432973012328,0.0003043517644982785,0.0004966409178450704
20051130_54498_0400_PP_1217.png,anodr,anodr,0.9810252785682678,0.005528639070689678,0.010369015857577324,0.0014206833438947797,0.0016562917735427618
20051130_54595_0400_PP_940.png,anodr,anodr,0.9897756576538086,0.005389711353927851,0.0024405678268522024,0.00017565344751346856,0.002218457870185375
20051130_54802_0400_PP_550.png,anodr,anodr,0.9835906624794006,0.007596186362206936,0.006602649111300707,0.0007555831107310951,0.0014548460021615028
20051130_54846_0400_PP_289.png,anodr,anodr,0.976655900478363,0.0075846281833946705,0.010459133423864841,0.0016621921677142382,0.0036380740348249674
20051130_54943_0400_PP_1044.png,anodr,anodr,0.988195538520813,0.003930710256099701,0.00464131124317646,0.0009129282552748919,0.0023194949608296156
20051130_54956_0400_PP_875.png,anodr,anodr,0.9970076680183411,0.0015071898233145475,0.0010602184338495135,0.0001335859706159681,0.0002913839998655021
20051130_55004_0400_PP_1259.png,anodr,anodr,0.9985503554344177,0.0008377184276469052,0.0004412382550071925,3.225347609259188e-05,0.00013848341768607497
20051130_55012_0400_PP_865.png,anodr,anodr,0.9914878606796265,0.003124961629509926,0.0032581144478172064,0.0003824412706308067,0.0017465075943619013
20051130_55037_0400_PP_443.png,anodr,anodr,0.9762812852859497,0.006766334641724825,0.01082546915858984,0.0017708676168695092,0.004356012213975191
20051130_55048_0400_PP_921.png,anodr,anodr,0.9914051294326782,0.0026509978342801332,0.0037313092034310102,0.0008116169483400881,0.0014009027509018779
20051130_55074_0400_PP_986.png,anodr,anodr,0.9948782920837402,0.002875849138945341,0.0017871195450425148,0.00011900025856448337,0.0003397118707653135
20051130_55086_0400_PP_1152.png,anodr,anodr,0.9925419092178345,0.0039771306328475475,0.002876733895391226,0.0001444448425900191,0.0004598413361236453
20051130_55107_0400_PP_316.png,anodr,anodr,0.9975796341896057,0.0015498297289013863,0.0007169808959588408,2.6950150640914217e-05,0.00012660727952606976
20051130_55160_0400_PP_1182.png,anodr,anodr,0.9925385117530823,0.004283450078219175,0.0028815881814807653,0.00015856210666242987,0.00013796889106743038
20051130_55269_0400_PP_820.png,anodr,anodr,0.9920799136161804,0.004191454034298658,0.0032495278865098953,0.00023495240020565689,0.00024409596517216414
20051130_55311_0400_PP_896.png,anodr,anodr,0.9947429895401001,0.002695914125069976,0.0018532166723161936,0.00012458418495953083,0.000583263929001987
20051130_55323_0400_PP_883.png,anodr,anodr,0.9986475110054016,0.0008092980133369565,0.00039332930464297533,1.9874296413036063e-05,0.00013003719504922628
20051130_55381_0400_PP_504.png,anodr,anodr,0.9905233979225159,0.003912844229489565,0.0036788086872547865,0.0007026458042673767,0.0011823551030829549
20051130_55393_0400_PP_1251.png,anodr,anodr,0.9894799590110779,0.004289090167731047,0.0042590005323290825,0.000741398602258414,0.0012306791031733155
20051130_58716_0400_PP_355.png,anodr,anodr,0.968721866607666,0.0035198621917515993,0.01645045354962349,0.0072898478247225285,0.004017992410808802
20051130_58824_0400_PP_1181.png,anodr,anodr,0.8819445967674255,0.011477796360850334,0.04980657249689102,0.041659824550151825,0.015111180953681469
20051130_58874_0400_PP_1359.png,anodr,anodr,0.9980559349060059,0.0009559197933413088,0.0007136893109418452,0.00011587690096348524,0.00015863422595430166
20051130_58888_0400_PP_284.png,anodr,anodr,0.9824895858764648,0.006271935533732176,0.005137947387993336,0.0015157921006903052,0.004584713838994503
20051130_58962_0400_PP_973.png,anodr,anodr,0.9950329065322876,0.0024487318005412817,0.001795351505279541,0.00022541507496498525,0.0004975823685526848
20051130_58998_0400_PP_543.png,anodr,anodr,0.834846019744873,0.017018727958202362,0.08915934711694717,0.02836167998611927,0.030614260584115982
20051130_59029_0400_PP_270.png,anodr,anodr,0.693951427936554,0.0316598080098629,0.14025543630123138,0.0824388936161995,0.05169444531202316
20051130_59186_0400_PP_350.png,anodr,anodr,0.9964828491210938,0.0021702535450458527,0.0011087743332609534,4.624071152647957e-05,0.0001918638008646667
20051130_59284_0400_PP_853.png,anodr,anodr,0.990815281867981,0.00467649195343256,0.003426821669563651,0.0002688008244149387,0.0008125539752654731
20051130_59374_0400_PP_410.png,anodr,anodr,0.9981263279914856,0.0010553370229899883,0.000594506855122745,8.430593879893422e-05,0.000139600524562411
20051130_59404_0400_PP_392.png,anodr,anodr,0.997904896736145,0.0010566520504653454,0.0007259336998686194,0.00010931259748758748,0.00020327883248683065
20051130_59457_0400_PP_1053.png,anodr,anodr,0.9957614541053772,0.0022206015419214964,0.0013960107462480664,0.0002454927016515285,0.0003765565634239465
20051130_59464_0400_PP_1141.png,anodr,anodr,0.9958860278129578,0.0019278588006272912,0.001558582647703588,0.00020872187451459467,0.0004188895400147885
20051130_59749_0400_PP_965.png,anodr,anodr,0.9976054430007935,0.0012758721131831408,0.000878754653967917,6.578029569936916e-05,0.00017416177433915436
20051130_59775_0400_PP_1224.png,anodr,anodr,0.9963249564170837,0.0022474464494735003,0.0011285663349553943,0.0001002456119749695,0.00019869465904776007
20051130_59793_0400_PP_926.png,anodr,anodr,0.994232714176178,0.0027524991892278194,0.002333055716007948,0.00012594963482115418,0.0005557762342505157
20051130_59802_0400_PP_430.png,anodr,anodr,0.993152379989624,0.0034931565169245005,0.0026767754461616278,0.00014969731273595244,0.0005280085606500506
20051130_59850_0400_PP_36.png,anodr,anodr,0.9986521601676941,0.0007528130663558841,0.0004432512214407325,5.770683492301032e-05,9.421509457752109e-05
20051130_59869_0400_PP_520.png,anodr,anodr,0.9965247511863708,0.0015792540507391095,0.0013383449986577034,0.00025785272009670734,0.00029973374330438673
20051130_59964_0400_PP_312.png,anodr,anodr,0.980154812335968,0.010854799300432205,0.007869780994951725,0.0003210433933418244,0.0007995972409844398
20051130_59993_0400_PP_439.png,anodr,anodr,0.8134757876396179,0.053752120584249496,0.102384552359581,0.005066556856036186,0.025320997461676598
20051130_60040_0400_PP_1355.png,anodr,anodr,0.9983896017074585,0.0008879767265170813,0.0005751227145083249,5.7392200687900186e-05,8.994546078611165e-05
20051130_60066_0400_PP_1170.png,anodr,anodr,0.9988231062889099,0.000653326278552413,0.0003836059768218547,5.488318493007682e-05,8.503928984282538e-05
20051130_60186_0400_PP_1365.png,anodr,anodr,0.9866156578063965,0.00670713372528553,0.00497094914317131,0.00023045473790261894,0.0014758227625861764
20051130_60234_0400_PP_453.png,anodr,anodr,0.9908730983734131,0.005001182202249765,0.003091373946517706,0.0002541354042477906,0.0007801885367371142
20051130_60448_0400_PP_860.png,anodr,anodr,0.8839062452316284,0.012548346072435379,0.052685026079416275,0.01704336889088154,0.03381698206067085
20051130_60490_0400_PP_828.png,anodr,anodr,0.9874279499053955,0.0028051191475242376,0.006566963158547878,0.0013723847223445773,0.0018275571055710316
20051130_60532_0400_PP_1052.png,anodr,anodr,0.9629009366035461,0.012358087114989758,0.01779499463737011,0.0009866772452369332,0.0059592705219984055
20051130_60562_0400_PP_121.png,anodr,anodr,0.8991154432296753,0.023739971220493317,0.04131534323096275,0.0051416195929050446,0.030687574297189713
20051130_60601_0400_PP_146.png,anodr,anodr,0.9985373020172119,0.0009016860276460648,0.00045935800881125033,2.3339036488323472e-05,7.833886775188148e-05
20051130_60630_0400_PP_60.png,anodr,anodr,0.9993423819541931,0.00038672288064844906,0.00020590511849150062,2.8268181267776527e-05,3.685523188323714e-05
20051130_60691_0400_PP_939.png,anodr,anodr,0.994026780128479,0.002142500365152955,0.002683487022295594,0.0006638208287768066,0.0004833598795812577
20051130_60715_0400_PP_555.png,anodr,anodr,0.9925285577774048,0.0029730936512351036,0.00311104254797101,0.0005795141914859414,0.0008077402599155903
20051130_60740_0400_PP_1166.png,anodr,anodr,0.9882375597953796,0.005922256503254175,0.004564831033349037,0.0002727682003751397,0.0010026284726336598
20051130_60794_0400_PP_280.png,anodr,anodr,0.9926514029502869,0.003086838871240616,0.0031863569747656584,0.00021160733012948185,0.0008638096041977406
20051130_60822_0400_PP_980.png,anodr,anodr,0.9915453791618347,0.00363265466876328,0.0034276286605745554,0.00033306400291621685,0.0010611844481900334
20051201_37312_0400_PP_1333.png,anodr,anodr,0.981803297996521,0.009631202556192875,0.007078913971781731,0.0002652816183399409,0.0012213012669235468
20051201_37337_0400_PP_839.png,anodr,anodr,0.9741851687431335,0.013017271645367146,0.010437197051942348,0.0004498189955484122,0.0019105286337435246
20051201_37382_0400_PP_1350.png,anodr,anodr,0.9928132891654968,0.004225981887429953,0.0024802135303616524,0.00014669622760266066,0.00033383307163603604
20051201_37390_0400_PP_833.png,anodr,anodr,0.9918163418769836,0.003678024047985673,0.0035491774324327707,0.00030676182359457016,0.0006496594287455082
20051201_37409_0400_PP_1340.png,anodr,anodr,0.9897247552871704,0.003755086101591587,0.004336590878665447,0.0002376851625740528,0.001945745898410678
20051201_37462_0400_PP_357.png,anodr,anodr,0.996421217918396,0.0017515866784378886,0.0014638350112363696,0.00010876384476432577,0.0002545183233451098
20051201_37534_0400_PP_906.png,anodr,anodr,0.9073612093925476,0.027272623032331467,0.04540907219052315,0.003916147630661726,0.01604088395833969
20051201_37557_0400_PP_1336.png,anodr,anodr,0.9731342792510986,0.011008510366082191,0.01226892787963152,0.0005850410088896751,0.003003156976774335
20051201_38041_0400_PP_1312.png,anodr,anodr,0.9963791966438293,0.002006592694669962,0.0012727959547191858,7.299159915419295e-05,0.00026841499493457377
20051201_38081_0400_PP_963.png,anodr,anodr,0.996651828289032,0.0018941446905955672,0.001179166603833437,8.585842442698777e-05,0.00018904308672063053
20051201_38103_0400_PP_81.png,anodr,anodr,0.9417766332626343,0.015594220720231533,0.031133942306041718,0.0022330021020025015,0.009262151084840298
20051201_38137_0400_PP_391.png,anodr,anodr,0.9885885715484619,0.006157296244055033,0.00422064121812582,0.00014012496103532612,0.0008934010984376073
20051201_38155_0400_PP_112.png,anodr,anodr,0.9670884013175964,0.01481399405747652,0.011794902384281158,0.002731991931796074,0.0035707582719624043
20051201_38164_0400_PP_881.png,anodr,anodr,0.9905232787132263,0.005553259048610926,0.0027929972857236862,0.00036788047873415053,0.0007626151200383902
20051201_38199_0400_PP_1329.png,anodr,anodr,0.996645987033844,0.0017450101440772414,0.0013787351781502366,7.267895125551149e-05,0.00015754144988022745
20051201_38211_0400_PP_1174.png,anodr,anodr,0.9943601489067078,0.003522793296724558,0.0018348530866205692,0.00010385760833742097,0.00017844163812696934
20051201_38246_0400_PP_1063.png,anodr,anodr,0.9946159720420837,0.0029441879596561193,0.0020610522478818893,0.00014035940694157034,0.00023847082047723234
20051201_38262_0400_PP_335.png,anodr,anodr,0.9897814989089966,0.005570949520915747,0.0037397872656583786,0.00016858968592714518,0.0007391670369543135
20051201_38280_0400_PP_1103.png,anodr,anodr,0.9995437264442444,0.0003310212050564587,9.180458437185735e-05,6.544975349243032e-06,2.6876223273575306e-05
20051201_38291_0400_PP_468.png,anodr,anodr,0.9986371397972107,0.000815741193946451,0.00037677097134292126,3.483144973870367e-05,0.00013549857249017805
20051201_38321_0400_PP_903.png,anodr,anodr,0.9941575527191162,0.0033127269707620144,0.0021463134326040745,9.24497508094646e-05,0.00029095890931785107
20051201_38349_0400_PP_892.png,anodr,anodr,0.9897053837776184,0.004666473250836134,0.004661975894123316,0.00025722268037497997,0.0007089031860232353
20051201_38466_0400_PP_572.png,anodr,anodr,0.9943165183067322,0.0028498296160250902,0.0020625137258321047,0.00029401513165794313,0.0004771312524098903
20051201_38475_0400_PP_560.png,anodr,anodr,0.9949780106544495,0.0026607546024024487,0.0018283140379935503,0.00023502111434936523,0.00029793355497531593
20051202_37162_0400_PP_29.png,anodr,anodr,0.9655968546867371,0.014293458312749863,0.01480469387024641,0.0007050582207739353,0.00459997309371829
20051202_51599_0400_PP_966.png,anodr,anodr,0.9980429410934448,0.00129307818133384,0.0005404287367127836,2.7014817533199675e-05,9.659848728915676e-05
20051202_51616_0400_PP_1018.png,anodr,anodr,0.9974151849746704,0.00152964994776994,0.0008523069554939866,6.223635864444077e-05,0.0001406708179274574
20051205_57651_0400_PP_52.png,anodr,anodr,0.9892221689224243,0.004972472786903381,0.004751711152493954,0.00022079759219195694,0.0008327924297191203
20051205_57704_0400_PP_1167.png,anodr,anodr,0.9970341920852661,0.0016625580610707402,0.0010580174857750535,6.039721120032482e-05,0.00018479095888324082
20051205_57757_0400_PP_1100.png,anodr,anodr,0.9837904572486877,0.008981944061815739,0.006285339128226042,0.00033705279929563403,0.0006052895914763212
20051205_57780_0400_PP_1102.png,anodr,anodr,0.9859516620635986,0.006921909283846617,0.005927102640271187,0.0003604088560678065,0.0008387879934161901
20051205_57799_0400_PP_868.png,anodr,anodr,0.884952187538147,0.021801287308335304,0.0538494735956192,0.005393969360738993,0.034003086388111115
20051205_57809_0400_PP_1228.png,anodr,anodr,0.9964937567710876,0.0019479211186990142,0.0012636230094358325,7.776999700581655e-05,0.0002169216750189662
20051205_57838_0400_PP_859.png,anodr,anodr,0.9964144229888916,0.001984030706807971,0.0012359536485746503,0.00016958211199380457,0.00019600261293817312
20051205_57879_0400_PP_1254.png,anodr,anodr,0.9981247782707214,0.0009930692613124847,0.0006638964987359941,0.00011464507406344637,0.00010352677054470405
20051205_57942_0400_PP_990.png,anodr,anodr,0.9955108165740967,0.0024382085539400578,0.0016292653745040298,0.00015286821871995926,0.00026874509057961404
20051205_57988_0400_PP_1112.png,anodr,anodr,0.9989697933197021,0.0005688074743375182,0.0003494400007184595,7.018127507762983e-05,4.179204552201554e-05
20051205_58037_0400_PP_835.png,anodr,anodr,0.998664140701294,0.0008761176140978932,0.0003343901480548084,2.9989878385094926e-05,9.53058188315481e-05
20051205_58060_0400_PP_376.png,anodr,anodr,0.9944896697998047,0.0018901834264397621,0.0020053773187100887,0.0004050327988807112,0.0012097617145627737
20051205_58080_0400_PP_1034.png,anodr,anodr,0.9968624114990234,0.0015666588442400098,0.0011516029480844736,0.00015061188605614007,0.00026874063769355416
20051205_58091_0400_PP_292.png,anodr,anodr,0.9851714968681335,0.005155818536877632,0.006137318443506956,0.0012756064534187317,0.0022598665673285723
20051205_58109_0400_PP_1311.png,anodr,anodr,0.9968211650848389,0.0016202408587560058,0.0012437885161489248,9.181657515000552e-05,0.0002229106321465224
20051205_58125_0400_PP_46.png,anodr,anodr,0.9958162903785706,0.002508046105504036,0.001336882822215557,8.381494990317151e-05,0.0002549982164055109
20051205_58150_0400_PP_393.png,anodr,anodr,0.9982871413230896,0.001009365194477141,0.0005443171830847859,4.523908137343824e-05,0.0001138447696575895
20051205_58177_0400_PP_503.png,anodr,anodr,0.9968254566192627,0.0015097112627699971,0.0012240259675309062,0.00015621690545231104,0.0002845809794962406
20051205_58354_0400_PP_1282.png,anodr,anodr,0.9954427480697632,0.002184511860832572,0.0018546972423791885,0.00018767753499560058,0.000330396433128044
20051205_58373_0400_PP_55.png,anodr,anodr,0.9722446203231812,0.011046800762414932,0.01259359810501337,0.0004263978626113385,0.0036885563749819994
20051205_58409_0400_PP_985.png,anodr,anodr,0.987580418586731,0.0073232101276516914,0.004450760316103697,0.0002892485645134002,0.0003563451173249632
20051205_58431_0400_PP_493.png,anodr,anodr,0.9888038039207458,0.005803707055747509,0.004719125106930733,0.0002872878685593605,0.0003860191209241748
20051205_58458_0400_PP_309.png,anodr,anodr,0.9972503781318665,0.0017022870015352964,0.000902005354873836,4.578458901960403e-05,9.962265176000074e-05
20051205_58502_0400_PP_482.png,anodr,anodr,0.9975367784500122,0.0013575705233961344,0.000965793733485043,5.081026756670326e-05,8.900164539227262e-05
20051205_58613_0400_PP_843.png,anodr,anodr,0.997414231300354,0.0014903054106980562,0.0008577874978072941,7.184974674601108e-05,0.00016585824778303504
