image_path,true,pred,prob_pred,prob_anormal,prob_cglaucoma
../../../data/data_PAPILA/test/anormal/RET190OS.jpg,anormal,anormal,0.8150723576545715,0.8150723576545715,0.18492762744426727
../../../data/data_PAPILA/test/anormal/RET191OS.jpg,anormal,anormal,0.8128359317779541,0.8128359317779541,0.1871640533208847
../../../data/data_PAPILA/test/anormal/RET192OS.jpg,anormal,anormal,0.8114942908287048,0.8114942908287048,0.18850572407245636
../../../data/data_PAPILA/test/anormal/RET197OD.jpg,anormal,anormal,0.8123669028282166,0.8123669028282166,0.18763309717178345
../../../data/data_PAPILA/test/anormal/RET198OD.jpg,anormal,anormal,0.8132352828979492,0.8132352828979492,0.18676474690437317
../../../data/data_PAPILA/test/anormal/RET198OS.jpg,anormal,anormal,0.8128337860107422,0.8128337860107422,0.1871662586927414
../../../data/data_PAPILA/test/anormal/RET199OD.jpg,anormal,anormal,0.8120793700218201,0.8120793700218201,0.18792057037353516
../../../data/data_PAPILA/test/anormal/RET200OD.jpg,anormal,anormal,0.813841700553894,0.813841700553894,0.18615837395191193
../../../data/data_PAPILA/test/anormal/RET200OS.jpg,anormal,anormal,0.8140191435813904,0.8140191435813904,0.1859808713197708
../../../data/data_PAPILA/test/anormal/RET201OD.jpg,anormal,anormal,0.8140934705734253,0.8140934705734253,0.18590649962425232
../../../data/data_PAPILA/test/anormal/RET202OD.jpg,anormal,anormal,0.8127756714820862,0.8127756714820862,0.18722431361675262
../../../data/data_PAPILA/test/anormal/RET203OD.jpg,anormal,anormal,0.8144659399986267,0.8144659399986267,0.18553408980369568
../../../data/data_PAPILA/test/anormal/RET203OS.jpg,anormal,anormal,0.8156904578208923,0.8156904578208923,0.18430951237678528
../../../data/data_PAPILA/test/anormal/RET210OD.jpg,anormal,anormal,0.816286563873291,0.816286563873291,0.1837134212255478
../../../data/data_PAPILA/test/anormal/RET211OS.jpg,anormal,anormal,0.8109326958656311,0.8109326958656311,0.1890672892332077
../../../data/data_PAPILA/test/anormal/RET212OD.jpg,anormal,anormal,0.8084591627120972,0.8084591627120972,0.19154079258441925
../../../data/data_PAPILA/test/anormal/RET213OS.jpg,anormal,anormal,0.8121852278709412,0.8121852278709412,0.18781481683254242
../../../data/data_PAPILA/test/anormal/RET216OD.jpg,anormal,anormal,0.8158010244369507,0.8158010244369507,0.18419893085956573
../../../data/data_PAPILA/test/anormal/RET216OS.jpg,anormal,anormal,0.8153179883956909,0.8153179883956909,0.1846819669008255
../../../data/data_PAPILA/test/anormal/RET220OD.jpg,anormal,anormal,0.809361457824707,0.809361457824707,0.19063860177993774
../../../data/data_PAPILA/test/anormal/RET220OS.jpg,anormal,anormal,0.8144054412841797,0.8144054412841797,0.1855945736169815
../../../data/data_PAPILA/test/anormal/RET224OD.jpg,anormal,anormal,0.8076158165931702,0.8076158165931702,0.19238416850566864
../../../data/data_PAPILA/test/anormal/RET228OS.jpg,anormal,anormal,0.8149641156196594,0.8149641156196594,0.18503586947917938
../../../data/data_PAPILA/test/anormal/RET231OD.jpg,anormal,anormal,0.814785361289978,0.814785361289978,0.18521468341350555
../../../data/data_PAPILA/test/anormal/RET237OD.jpg,anormal,anormal,0.812245786190033,0.812245786190033,0.18775425851345062
../../../data/data_PAPILA/test/anormal/RET245OS.jpg,anormal,anormal,0.811930239200592,0.811930239200592,0.18806977570056915
../../../data/data_PAPILA/test/anormal/RET252OS.jpg,anormal,anormal,0.8108944892883301,0.8108944892883301,0.18910548090934753
../../../data/data_PAPILA/test/anormal/RET253OD.jpg,anormal,anormal,0.8140808343887329,0.8140808343887329,0.1859191507101059
../../../data/data_PAPILA/test/anormal/RET253OS.jpg,anormal,anormal,0.8156578540802002,0.8156578540802002,0.1843421310186386
../../../data/data_PAPILA/test/anormal/RET256OD.jpg,anormal,anormal,0.8055175542831421,0.8055175542831421,0.19448250532150269
../../../data/data_PAPILA/test/anormal/RET258OD.jpg,anormal,anormal,0.8110063672065735,0.8110063672065735,0.1889936476945877
../../../data/data_PAPILA/test/anormal/RET259OD.jpg,anormal,anormal,0.8088025450706482,0.8088025450706482,0.1911974847316742
../../../data/data_PAPILA/test/anormal/RET261OS.jpg,anormal,anormal,0.8135989308357239,0.8135989308357239,0.18640099465847015
../../../data/data_PAPILA/test/anormal/RET267OD.jpg,anormal,anormal,0.8077196478843689,0.8077196478843689,0.19228030741214752
../../../data/data_PAPILA/test/anormal/RET271OS.jpg,anormal,anormal,0.8059056997299194,0.8059056997299194,0.19409430027008057
../../../data/data_PAPILA/test/anormal/RET272OD.jpg,anormal,anormal,0.8089094161987305,0.8089094161987305,0.19109058380126953
../../../data/data_PAPILA/test/anormal/RET277OS.jpg,anormal,anormal,0.8171389698982239,0.8171389698982239,0.18286103010177612
../../../data/data_PAPILA/test/anormal/RET282OD.jpg,anormal,anormal,0.813598096370697,0.813598096370697,0.18640191853046417
../../../data/data_PAPILA/test/anormal/RET282OS.jpg,anormal,anormal,0.8149231672286987,0.8149231672286987,0.18507681787014008
../../../data/data_PAPILA/test/anormal/RET283OS.jpg,anormal,anormal,0.8099076747894287,0.8099076747894287,0.19009238481521606
../../../data/data_PAPILA/test/anormal/RET285OS.jpg,anormal,anormal,0.8131628036499023,0.8131628036499023,0.18683715164661407
../../../data/data_PAPILA/test/anormal/RET291OD.jpg,anormal,anormal,0.8146263360977173,0.8146263360977173,0.18537363409996033
../../../data/data_PAPILA/test/cglaucoma/RET002OD.jpg,cglaucoma,anormal,0.8107689023017883,0.8107689023017883,0.18923115730285645
../../../data/data_PAPILA/test/cglaucoma/RET006OS.jpg,cglaucoma,anormal,0.8117004632949829,0.8117004632949829,0.18829947710037231
../../../data/data_PAPILA/test/cglaucoma/RET053OD.jpg,cglaucoma,anormal,0.8070018291473389,0.8070018291473389,0.19299814105033875
../../../data/data_PAPILA/test/cglaucoma/RET066OS.jpg,cglaucoma,anormal,0.8057575225830078,0.8057575225830078,0.19424250721931458
../../../data/data_PAPILA/test/cglaucoma/RET089OD.jpg,cglaucoma,anormal,0.8164018988609314,0.8164018988609314,0.1835980862379074
../../../data/data_PAPILA/test/cglaucoma/RET091OD.jpg,cglaucoma,anormal,0.8108091354370117,0.8108091354370117,0.1891908049583435
../../../data/data_PAPILA/test/cglaucoma/RET102OD.jpg,cglaucoma,anormal,0.8098733425140381,0.8098733425140381,0.1901266723871231
../../../data/data_PAPILA/test/cglaucoma/RET106OD.jpg,cglaucoma,anormal,0.8122394680976868,0.8122394680976868,0.18776051700115204
../../../data/data_PAPILA/test/cglaucoma/RET114OS.jpg,cglaucoma,anormal,0.8126856088638306,0.8126856088638306,0.1873144656419754
../../../data/data_PAPILA/test/cglaucoma/RET120OD.jpg,cglaucoma,anormal,0.8086304068565369,0.8086304068565369,0.19136957824230194
../../../data/data_PAPILA/test/cglaucoma/RET120OS.jpg,cglaucoma,anormal,0.8101236820220947,0.8101236820220947,0.18987631797790527
../../../data/data_PAPILA/test/cglaucoma/RET122OD.jpg,cglaucoma,anormal,0.8092909455299377,0.8092909455299377,0.19070905447006226
../../../data/data_PAPILA/test/cglaucoma/RET122OS.jpg,cglaucoma,anormal,0.8094672560691833,0.8094672560691833,0.19053278863430023
../../../data/data_PAPILA/test/cglaucoma/RET276OS.jpg,cglaucoma,anormal,0.8124487996101379,0.8124487996101379,0.18755115568637848
