image_path,true,pred,prob_pred,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_023_103.jpg,anormal,anormal,0.8104855418205261,0.8104855418205261,0.18951448798179626
../../../data/data_VEIRC/test/anormal/image_024_200.jpg,anormal,anormal,0.8090840578079224,0.8090840578079224,0.19091589748859406
../../../data/data_VEIRC/test/anormal/image_025_99.jpg,anormal,anormal,0.8035969734191895,0.8035969734191895,0.19640301167964935
../../../data/data_VEIRC/test/anormal/image_026_146.jpg,anormal,anormal,0.7986811995506287,0.7986811995506287,0.20131874084472656
../../../data/data_VEIRC/test/anormal/image_027_32.jpg,anormal,anormal,0.8061766028404236,0.8061766028404236,0.19382333755493164
../../../data/data_VEIRC/test/anormal/image_028_96.jpg,anormal,anormal,0.8019284605979919,0.8019284605979919,0.19807155430316925
../../../data/data_VEIRC/test/anormal/image_029_217.jpg,anormal,anormal,0.8069043755531311,0.8069043755531311,0.1930956244468689
../../../data/data_VEIRC/test/anormal/image_030_219.jpg,anormal,anormal,0.8141577839851379,0.8141577839851379,0.18584218621253967
../../../data/data_VEIRC/test/anormal/image_031_49.jpg,anormal,anormal,0.8084574341773987,0.8084574341773987,0.19154247641563416
../../../data/data_VEIRC/test/anormal/image_032_39.jpg,anormal,anormal,0.808897078037262,0.808897078037262,0.19110295176506042
../../../data/data_VEIRC/test/anormal/image_033_187.jpg,anormal,anormal,0.807612419128418,0.807612419128418,0.1923876255750656
../../../data/data_VEIRC/test/anormal/image_034_36.jpg,anormal,anormal,0.8084356188774109,0.8084356188774109,0.19156435132026672
../../../data/data_VEIRC/test/anormal/image_035_160.jpg,anormal,anormal,0.8069940805435181,0.8069940805435181,0.1930059790611267
../../../data/data_VEIRC/test/anormal/image_036_25.jpg,anormal,anormal,0.8117305040359497,0.8117305040359497,0.1882694661617279
../../../data/data_VEIRC/test/anormal/image_037_178.jpg,anormal,anormal,0.7973243594169617,0.7973243594169617,0.20267565548419952
../../../data/data_VEIRC/test/anormal/image_038_95.jpg,anormal,anormal,0.8100136518478394,0.8100136518478394,0.18998637795448303
../../../data/data_VEIRC/test/anormal/image_039_12.jpg,anormal,anormal,0.8059647083282471,0.8059647083282471,0.19403527677059174
../../../data/data_VEIRC/test/anormal/image_040_16.jpg,anormal,anormal,0.8048268556594849,0.8048268556594849,0.19517311453819275
../../../data/data_VEIRC/test/anormal/image_041_108.jpg,anormal,anormal,0.8079817295074463,0.8079817295074463,0.19201821088790894
../../../data/data_VEIRC/test/anormal/image_042_63.jpg,anormal,anormal,0.8111504316329956,0.8111504316329956,0.1888495534658432
../../../data/data_VEIRC/test/anormal/image_043_54.jpg,anormal,anormal,0.8077898025512695,0.8077898025512695,0.19221019744873047
../../../data/data_VEIRC/test/anormal/image_044_70.jpg,anormal,anormal,0.8102537989616394,0.8102537989616394,0.1897461861371994
../../../data/data_VEIRC/test/anormal/image_045_182.jpg,anormal,anormal,0.8095623254776001,0.8095623254776001,0.19043762981891632
../../../data/data_VEIRC/test/anormal/image_046_64.jpg,anormal,anormal,0.8094086050987244,0.8094086050987244,0.19059139490127563
../../../data/data_VEIRC/test/anormal/image_047_143.jpg,anormal,anormal,0.8081291317939758,0.8081291317939758,0.19187085330486298
../../../data/data_VEIRC/test/anormal/image_048_130.jpg,anormal,anormal,0.811502993106842,0.811502993106842,0.18849697709083557
../../../data/data_VEIRC/test/anormal/image_049_105.jpg,anormal,anormal,0.8095861077308655,0.8095861077308655,0.19041387736797333
../../../data/data_VEIRC/test/anormal/image_050_163.jpg,anormal,anormal,0.8099063038825989,0.8099063038825989,0.19009366631507874
../../../data/data_VEIRC/test/anormal/image_051_190.jpg,anormal,anormal,0.8076512217521667,0.8076512217521667,0.19234873354434967
../../../data/data_VEIRC/test/anormal/image_052_3.jpg,anormal,anormal,0.8076152205467224,0.8076152205467224,0.1923847645521164
../../../data/data_VEIRC/test/anormal/image_053_136.jpg,anormal,anormal,0.7997210025787354,0.7997210025787354,0.20027901232242584
../../../data/data_VEIRC/test/anormal/image_054_158.jpg,anormal,anormal,0.8093565106391907,0.8093565106391907,0.19064347445964813
../../../data/data_VEIRC/test/anormal/image_055_139.jpg,anormal,anormal,0.8087587952613831,0.8087587952613831,0.19124118983745575
../../../data/data_VEIRC/test/anormal/image_056_142.jpg,anormal,anormal,0.8104466795921326,0.8104466795921326,0.18955333530902863
../../../data/data_VEIRC/test/anormal/image_057_109.jpg,anormal,anormal,0.8075183629989624,0.8075183629989624,0.19248168170452118
../../../data/data_VEIRC/test/anormal/image_058_118.jpg,anormal,anormal,0.8049386143684387,0.8049386143684387,0.19506144523620605
../../../data/data_VEIRC/test/anormal/image_059_220.jpg,anormal,anormal,0.807252049446106,0.807252049446106,0.19274792075157166
../../../data/data_VEIRC/test/anormal/image_060_79.jpg,anormal,anormal,0.8059703707695007,0.8059703707695007,0.19402961432933807
../../../data/data_VEIRC/test/anormal/image_061_44.jpg,anormal,anormal,0.8072851896286011,0.8072851896286011,0.19271476566791534
../../../data/data_VEIRC/test/anormal/image_062_135.jpg,anormal,anormal,0.8065411448478699,0.8065411448478699,0.19345879554748535
../../../data/data_VEIRC/test/anormal/image_063_110.jpg,anormal,anormal,0.8087294101715088,0.8087294101715088,0.1912706196308136
../../../data/data_VEIRC/test/anormal/image_064_164.jpg,anormal,anormal,0.810020923614502,0.810020923614502,0.18997910618782043
../../../data/data_VEIRC/test/anormal/image_065_92.jpg,anormal,anormal,0.8025546073913574,0.8025546073913574,0.19744543731212616
../../../data/data_VEIRC/test/anormal/image_066_218.jpg,anormal,anormal,0.8079538345336914,0.8079538345336914,0.1920461803674698
../../../data/data_VEIRC/test/anormal/image_067_127.jpg,anormal,anormal,0.808759331703186,0.808759331703186,0.19124062359333038
../../../data/data_VEIRC/test/anormal/image_068_173.jpg,anormal,anormal,0.8063198924064636,0.8063198924064636,0.1936800628900528
../../../data/data_VEIRC/test/anormal/image_069_184.jpg,anormal,anormal,0.8065969347953796,0.8065969347953796,0.19340310990810394
../../../data/data_VEIRC/test/anormal/image_070_212.jpg,anormal,anormal,0.7974497079849243,0.7974497079849243,0.20255030691623688
../../../data/data_VEIRC/test/anormal/image_071_154.jpg,anormal,anormal,0.8064994215965271,0.8064994215965271,0.1935005635023117
../../../data/data_VEIRC/test/anormal/image_072_102.jpg,anormal,anormal,0.8099063038825989,0.8099063038825989,0.19009366631507874
../../../data/data_VEIRC/test/anormal/image_073_179.jpg,anormal,anormal,0.8083999156951904,0.8083999156951904,0.19160008430480957
../../../data/data_VEIRC/test/anormal/image_074_37.jpg,anormal,anormal,0.8076474666595459,0.8076474666595459,0.19235245883464813
../../../data/data_VEIRC/test/anormal/image_075_195.jpg,anormal,anormal,0.806419849395752,0.806419849395752,0.1935802400112152
../../../data/data_VEIRC/test/anormal/image_076_33.jpg,anormal,anormal,0.8076871633529663,0.8076871633529663,0.19231289625167847
../../../data/data_VEIRC/test/anormal/image_077_201.jpg,anormal,anormal,0.8144747614860535,0.8144747614860535,0.18552525341510773
../../../data/data_VEIRC/test/anormal/image_078_67.jpg,anormal,anormal,0.8149767518043518,0.8149767518043518,0.18502318859100342
../../../data/data_VEIRC/test/anormal/image_079_15.jpg,anormal,anormal,0.8145849704742432,0.8145849704742432,0.1854150891304016
../../../data/data_VEIRC/test/anormal/image_080_157.jpg,anormal,anormal,0.8117397427558899,0.8117397427558899,0.18826022744178772
../../../data/data_VEIRC/test/anormal/image_081_153.jpg,anormal,anormal,0.799530029296875,0.799530029296875,0.2004699558019638
../../../data/data_VEIRC/test/anormal/image_082_9.jpg,anormal,anormal,0.8134714365005493,0.8134714365005493,0.1865285336971283
../../../data/data_VEIRC/test/anormal/image_083_30.jpg,anormal,anormal,0.8048729300498962,0.8048729300498962,0.19512709975242615
../../../data/data_VEIRC/test/anormal/image_084_34.jpg,anormal,anormal,0.8105968236923218,0.8105968236923218,0.1894032061100006
../../../data/data_VEIRC/test/anormal/image_085_61.jpg,anormal,anormal,0.8117087483406067,0.8117087483406067,0.1882912516593933
../../../data/data_VEIRC/test/anormal/image_086_24.jpg,anormal,anormal,0.8109849691390991,0.8109849691390991,0.18901501595973969
../../../data/data_VEIRC/test/anormal/image_087_210.jpg,anormal,anormal,0.8044120669364929,0.8044120669364929,0.19558793306350708
../../../data/data_VEIRC/test/anormal/image_088_175.jpg,anormal,anormal,0.8145849704742432,0.8145849704742432,0.1854150891304016
../../../data/data_VEIRC/test/anormal/image_089_38.jpg,anormal,anormal,0.801039457321167,0.801039457321167,0.198960542678833
../../../data/data_VEIRC/test/anormal/image_090_145.jpg,anormal,anormal,0.813842236995697,0.813842236995697,0.1861577332019806
../../../data/data_VEIRC/test/anormal/image_091_223.jpg,anormal,anormal,0.8018482327461243,0.8018482327461243,0.19815178215503693
../../../data/data_VEIRC/test/anormal/image_092_1.jpg,anormal,anormal,0.8132538199424744,0.8132538199424744,0.18674620985984802
../../../data/data_VEIRC/test/anormal/image_093_140.jpg,anormal,anormal,0.8134714365005493,0.8134714365005493,0.1865285336971283
../../../data/data_VEIRC/test/anormal/image_094_150.jpg,anormal,anormal,0.8149316906929016,0.8149316906929016,0.1850682497024536
../../../data/data_VEIRC/test/anormal/image_095_11.jpg,anormal,anormal,0.8128403425216675,0.8128403425216675,0.1871596872806549
../../../data/data_VEIRC/test/anormal/image_096_98.jpg,anormal,anormal,0.8122137784957886,0.8122137784957886,0.18778622150421143
../../../data/data_VEIRC/test/anormal/image_097_176.jpg,anormal,anormal,0.8006646633148193,0.8006646633148193,0.19933532178401947
../../../data/data_VEIRC/test/anormal/image_098_205.jpg,anormal,anormal,0.8043969869613647,0.8043969869613647,0.19560301303863525
../../../data/data_VEIRC/test/anormal/image_099_22.jpg,anormal,anormal,0.8097873330116272,0.8097873330116272,0.19021272659301758
../../../data/data_VEIRC/test/anormal/image_100_196.jpg,anormal,anormal,0.7979638576507568,0.7979638576507568,0.20203609764575958
../../../data/data_VEIRC/test/anormal/image_101_222.jpg,anormal,anormal,0.7969006299972534,0.7969006299972534,0.2030993103981018
../../../data/data_VEIRC/test/anormal/image_102_155.jpg,anormal,anormal,0.8128203749656677,0.8128203749656677,0.1871795952320099
../../../data/data_VEIRC/test/anormal/image_103_204.jpg,anormal,anormal,0.8119852542877197,0.8119852542877197,0.18801477551460266
../../../data/data_VEIRC/test/anormal/image_104_2.jpg,anormal,anormal,0.8042112588882446,0.8042112588882446,0.19578871130943298
../../../data/data_VEIRC/test/anormal/image_105_0.jpg,anormal,anormal,0.8115823268890381,0.8115823268890381,0.18841767311096191
../../../data/data_VEIRC/test/anormal/image_106_141.jpg,anormal,anormal,0.8025282025337219,0.8025282025337219,0.19747185707092285
../../../data/data_VEIRC/test/anormal/image_107_166.jpg,anormal,anormal,0.8034312725067139,0.8034312725067139,0.19656871259212494
../../../data/data_VEIRC/test/anormal/image_108_188.jpg,anormal,anormal,0.7989036440849304,0.7989036440849304,0.20109637081623077
../../../data/data_VEIRC/test/anormal/image_109_76.jpg,anormal,anormal,0.8099966645240784,0.8099966645240784,0.1900033950805664
../../../data/data_VEIRC/test/anormal/image_110_199.jpg,anormal,anormal,0.8132863640785217,0.8132863640785217,0.1867135912179947
../../../data/data_VEIRC/test/anormal/image_111_58.jpg,anormal,anormal,0.8084086179733276,0.8084086179733276,0.19159138202667236
../../../data/data_VEIRC/test/anormal/image_112_111.jpg,anormal,anormal,0.7987599968910217,0.7987599968910217,0.20123998820781708
../../../data/data_VEIRC/test/anormal/image_113_224.jpg,anormal,anormal,0.8040417432785034,0.8040417432785034,0.1959582269191742
../../../data/data_VEIRC/test/anormal/image_114_57.jpg,anormal,anormal,0.8154383301734924,0.8154383301734924,0.18456168472766876
../../../data/data_VEIRC/test/anormal/image_115_121.jpg,anormal,anormal,0.8061065673828125,0.8061065673828125,0.19389337301254272
../../../data/data_VEIRC/test/anormal/image_116_69.jpg,anormal,anormal,0.8018780946731567,0.8018780946731567,0.19812186062335968
../../../data/data_VEIRC/test/anormal/image_117_211.jpg,anormal,anormal,0.8005193471908569,0.8005193471908569,0.19948063790798187
../../../data/data_VEIRC/test/anormal/image_118_101.jpg,anormal,anormal,0.8099534511566162,0.8099534511566162,0.1900465488433838
../../../data/data_VEIRC/test/anormal/image_119_194.jpg,anormal,anormal,0.8100247979164124,0.8100247979164124,0.18997517228126526
../../../data/data_VEIRC/test/anormal/image_120_17.jpg,anormal,anormal,0.8132297396659851,0.8132297396659851,0.18677029013633728
../../../data/data_VEIRC/test/anormal/image_121_189.jpg,anormal,anormal,0.8128138780593872,0.8128138780593872,0.18718615174293518
../../../data/data_VEIRC/test/anormal/image_122_6.jpg,anormal,anormal,0.814350426197052,0.814350426197052,0.1856495887041092
../../../data/data_VEIRC/test/anormal/image_123_35.jpg,anormal,anormal,0.8113704919815063,0.8113704919815063,0.18862944841384888
../../../data/data_VEIRC/test/anormal/image_124_126.jpg,anormal,anormal,0.8136231303215027,0.8136231303215027,0.1863768994808197
../../../data/data_VEIRC/test/anormal/image_125_183.jpg,anormal,anormal,0.8027593493461609,0.8027593493461609,0.19724063575267792
../../../data/data_VEIRC/test/anormal/image_126_177.jpg,anormal,anormal,0.8126752376556396,0.8126752376556396,0.1873246729373932
../../../data/data_VEIRC/test/anormal/image_127_43.jpg,anormal,anormal,0.8054016828536987,0.8054016828536987,0.19459830224514008
../../../data/data_VEIRC/test/anormal/image_128_60.jpg,anormal,anormal,0.8146154284477234,0.8146154284477234,0.18538464605808258
../../../data/data_VEIRC/test/anormal/image_129_156.jpg,anormal,anormal,0.8054942488670349,0.8054942488670349,0.19450576603412628
../../../data/data_VEIRC/test/anormal/image_130_104.jpg,anormal,anormal,0.8090984225273132,0.8090984225273132,0.19090159237384796
../../../data/data_VEIRC/test/anormal/image_131_131.jpg,anormal,anormal,0.8071506023406982,0.8071506023406982,0.19284939765930176
../../../data/data_VEIRC/test/anormal/image_132_52.jpg,anormal,anormal,0.8092085123062134,0.8092085123062134,0.1907915323972702
../../../data/data_VEIRC/test/anormal/image_133_75.jpg,anormal,anormal,0.8099450469017029,0.8099450469017029,0.1900549978017807
../../../data/data_VEIRC/test/anormal/image_134_97.jpg,anormal,anormal,0.8077295422554016,0.8077295422554016,0.19227047264575958
../../../data/data_VEIRC/test/anormal/image_135_90.jpg,anormal,anormal,0.8093922734260559,0.8093922734260559,0.1906076967716217
../../../data/data_VEIRC/test/anormal/image_136_128.jpg,anormal,anormal,0.8077782988548279,0.8077782988548279,0.1922217309474945
../../../data/data_VEIRC/test/anormal/image_137_87.jpg,anormal,anormal,0.8138294219970703,0.8138294219970703,0.1861705780029297
../../../data/data_VEIRC/test/anormal/image_138_19.jpg,anormal,anormal,0.810255765914917,0.810255765914917,0.18974421918392181
../../../data/data_VEIRC/test/anormal/image_139_167.jpg,anormal,anormal,0.8084321618080139,0.8084321618080139,0.19156783819198608
../../../data/data_VEIRC/test/anormal/image_140_27.jpg,anormal,anormal,0.8011068105697632,0.8011068105697632,0.19889317452907562
../../../data/data_VEIRC/test/anormal/image_141_18.jpg,anormal,anormal,0.8031792640686035,0.8031792640686035,0.19682081043720245
../../../data/data_VEIRC/test/anormal/image_142_159.jpg,anormal,anormal,0.7979761958122253,0.7979761958122253,0.20202386379241943
../../../data/data_VEIRC/test/anormal/image_143_107.jpg,anormal,anormal,0.8086163401603699,0.8086163401603699,0.19138364493846893
../../../data/data_VEIRC/test/anormal/image_144_180.jpg,anormal,anormal,0.8124571442604065,0.8124571442604065,0.18754281103610992
../../../data/data_VEIRC/test/anormal/image_145_78.jpg,anormal,anormal,0.8068826198577881,0.8068826198577881,0.19311738014221191
../../../data/data_VEIRC/test/anormal/image_146_85.jpg,anormal,anormal,0.8078055381774902,0.8078055381774902,0.19219452142715454
../../../data/data_VEIRC/test/anormal/image_147_193.jpg,anormal,anormal,0.8077910542488098,0.8077910542488098,0.1922089010477066
../../../data/data_VEIRC/test/anormal/image_148_216.jpg,anormal,anormal,0.8091937303543091,0.8091937303543091,0.19080623984336853
../../../data/data_VEIRC/test/anormal/image_149_134.jpg,anormal,anormal,0.8078491687774658,0.8078491687774658,0.19215087592601776
../../../data/data_VEIRC/test/anormal/image_150_198.jpg,anormal,anormal,0.807961106300354,0.807961106300354,0.192038893699646
../../../data/data_VEIRC/test/anormal/image_151_31.jpg,anormal,anormal,0.8076143860816956,0.8076143860816956,0.19238567352294922
../../../data/data_VEIRC/test/anormal/image_152_169.jpg,anormal,anormal,0.8072402477264404,0.8072402477264404,0.19275976717472076
../../../data/data_VEIRC/test/anormal/image_153_213.jpg,anormal,anormal,0.7915419340133667,0.7915419340133667,0.2084580659866333
../../../data/data_VEIRC/test/anormal/image_154_23.jpg,anormal,anormal,0.7903107404708862,0.7903107404708862,0.20968925952911377
../../../data/data_VEIRC/test/anormal/image_155_151.jpg,anormal,anormal,0.8070293068885803,0.8070293068885803,0.19297069311141968
../../../data/data_VEIRC/test/anormal/image_156_72.jpg,anormal,anormal,0.8079487085342407,0.8079487085342407,0.19205133616924286
../../../data/data_VEIRC/test/anormal/image_157_115.jpg,anormal,anormal,0.8012179732322693,0.8012179732322693,0.1987820565700531
../../../data/data_VEIRC/test/anormal/image_158_191.jpg,anormal,anormal,0.8025503158569336,0.8025503158569336,0.19744972884655
../../../data/data_VEIRC/test/anormal/image_159_162.jpg,anormal,anormal,0.8060319423675537,0.8060319423675537,0.19396813213825226
../../../data/data_VEIRC/test/anormal/image_160_124.jpg,anormal,anormal,0.8040603995323181,0.8040603995323181,0.19593952596187592
../../../data/data_VEIRC/test/anormal/image_161_62.jpg,anormal,anormal,0.8072085976600647,0.8072085976600647,0.1927914023399353
../../../data/data_VEIRC/test/anormal/image_162_48.jpg,anormal,anormal,0.8083475232124329,0.8083475232124329,0.19165241718292236
../../../data/data_VEIRC/test/anormal/image_163_206.jpg,anormal,anormal,0.8041888475418091,0.8041888475418091,0.19581115245819092
../../../data/data_VEIRC/test/anormal/image_164_215.jpg,anormal,anormal,0.8085259795188904,0.8085259795188904,0.1914740651845932
../../../data/data_VEIRC/test/anormal/image_165_77.jpg,anormal,anormal,0.8114040493965149,0.8114040493965149,0.1885959655046463
../../../data/data_VEIRC/test/anormal/image_166_129.jpg,anormal,anormal,0.8041302561759949,0.8041302561759949,0.19586971402168274
../../../data/data_VEIRC/test/anormal/image_167_138.jpg,anormal,anormal,0.8101909160614014,0.8101909160614014,0.18980909883975983
../../../data/data_VEIRC/test/anormal/image_168_113.jpg,anormal,anormal,0.8137093186378479,0.8137093186378479,0.18629072606563568
../../../data/data_VEIRC/test/anormal/image_169_119.jpg,anormal,anormal,0.8116231560707092,0.8116231560707092,0.18837684392929077
../../../data/data_VEIRC/test/anormal/image_170_133.jpg,anormal,anormal,0.8116973638534546,0.8116973638534546,0.1883026361465454
../../../data/data_VEIRC/test/anormal/image_171_203.jpg,anormal,anormal,0.8021430373191833,0.8021430373191833,0.19785696268081665
../../../data/data_VEIRC/test/anormal/image_172_137.jpg,anormal,anormal,0.7981284856796265,0.7981284856796265,0.20187152922153473
../../../data/data_VEIRC/test/anormal/image_173_83.jpg,anormal,anormal,0.8067002296447754,0.8067002296447754,0.19329971075057983
../../../data/data_VEIRC/test/anormal/image_174_123.jpg,anormal,anormal,0.8067101240158081,0.8067101240158081,0.19328992068767548
../../../data/data_VEIRC/test/anormal/image_175_91.jpg,anormal,anormal,0.8091188073158264,0.8091188073158264,0.19088119268417358
../../../data/data_VEIRC/test/anormal/image_176_161.jpg,anormal,anormal,0.813736617565155,0.813736617565155,0.18626338243484497
../../../data/data_VEIRC/test/anormal/image_177_112.jpg,anormal,anormal,0.8044997453689575,0.8044997453689575,0.19550025463104248
../../../data/data_VEIRC/test/anormal/image_178_46.jpg,anormal,anormal,0.8047875165939331,0.8047875165939331,0.1952124685049057
../../../data/data_VEIRC/test/anormal/image_179_84.jpg,anormal,anormal,0.8063506484031677,0.8063506484031677,0.1936492621898651
../../../data/data_VEIRC/test/anormal/image_180_53.jpg,anormal,anormal,0.8109044432640076,0.8109044432640076,0.18909549713134766
../../../data/data_VEIRC/test/anormal/image_181_207.jpg,anormal,anormal,0.8088440299034119,0.8088440299034119,0.19115597009658813
../../../data/data_VEIRC/test/anormal/image_182_171.jpg,anormal,anormal,0.7957928776741028,0.7957928776741028,0.20420710742473602
../../../data/data_VEIRC/test/anormal/image_183_40.jpg,anormal,anormal,0.7949210405349731,0.7949210405349731,0.20507897436618805
../../../data/data_VEIRC/test/anormal/image_184_197.jpg,anormal,anormal,0.8024842739105225,0.8024842739105225,0.19751574099063873
../../../data/data_VEIRC/test/anormal/image_185_185.jpg,anormal,anormal,0.7980552911758423,0.7980552911758423,0.20194467902183533
../../../data/data_VEIRC/test/anormal/image_186_114.jpg,anormal,anormal,0.8046874403953552,0.8046874403953552,0.19531260430812836
../../../data/data_VEIRC/test/anormal/image_187_100.jpg,anormal,anormal,0.8077385425567627,0.8077385425567627,0.19226142764091492
../../../data/data_VEIRC/test/anormal/image_188_192.jpg,anormal,anormal,0.8007219433784485,0.8007219433784485,0.1992781013250351
../../../data/data_VEIRC/test/anormal/image_189_149.jpg,anormal,anormal,0.809241771697998,0.809241771697998,0.19075821340084076
../../../data/data_VEIRC/test/anormal/image_190_7.jpg,anormal,anormal,0.8102229237556458,0.8102229237556458,0.18977706134319305
../../../data/data_VEIRC/test/anormal/image_191_8.jpg,anormal,anormal,0.8069157600402832,0.8069157600402832,0.193084254860878
../../../data/data_VEIRC/test/anormal/image_192_68.jpg,anormal,anormal,0.8034326434135437,0.8034326434135437,0.1965673416852951
../../../data/data_VEIRC/test/anormal/image_193_51.jpg,anormal,anormal,0.8068475723266602,0.8068475723266602,0.19315238296985626
../../../data/data_VEIRC/test/anormal/image_194_88.jpg,anormal,anormal,0.8131312131881714,0.8131312131881714,0.186868816614151
../../../data/data_VEIRC/test/anormal/image_195_106.jpg,anormal,anormal,0.8112162351608276,0.8112162351608276,0.18878373503684998
../../../data/data_VEIRC/test/anormal/image_196_80.jpg,anormal,anormal,0.8102492094039917,0.8102492094039917,0.1897507756948471
../../../data/data_VEIRC/test/anormal/image_197_28.jpg,anormal,anormal,0.8104048371315002,0.8104048371315002,0.18959519267082214
../../../data/data_VEIRC/test/anormal/image_198_66.jpg,anormal,anormal,0.8085483312606812,0.8085483312606812,0.19145162403583527
../../../data/data_VEIRC/test/anormal/image_199_94.jpg,anormal,anormal,0.8115432858467102,0.8115432858467102,0.18845674395561218
../../../data/data_VEIRC/test/anormal/image_200_45.jpg,anormal,anormal,0.8069248199462891,0.8069248199462891,0.19307518005371094
../../../data/data_VEIRC/test/anormal/image_201_81.jpg,anormal,anormal,0.8053925037384033,0.8053925037384033,0.19460752606391907
../../../data/data_VEIRC/test/anormal/image_202_14.jpg,anormal,anormal,0.8127152919769287,0.8127152919769287,0.1872847080230713
../../../data/data_VEIRC/test/anormal/image_203_181.jpg,anormal,anormal,0.7956247925758362,0.7956247925758362,0.20437520742416382
../../../data/data_VEIRC/test/anormal/image_204_208.jpg,anormal,anormal,0.7996034026145935,0.7996034026145935,0.2003965824842453
../../../data/data_VEIRC/test/anormal/image_205_29.jpg,anormal,anormal,0.8087160587310791,0.8087160587310791,0.19128388166427612
../../../data/data_VEIRC/test/anormal/image_206_186.jpg,anormal,anormal,0.8065369129180908,0.8065369129180908,0.19346310198307037
../../../data/data_VEIRC/test/anormal/image_207_221.jpg,anormal,anormal,0.8009742498397827,0.8009742498397827,0.19902575016021729
../../../data/data_VEIRC/test/anormal/image_208_20.jpg,anormal,anormal,0.8029276728630066,0.8029276728630066,0.19707228243350983
../../../data/data_VEIRC/test/anormal/image_209_42.jpg,anormal,anormal,0.8083763122558594,0.8083763122558594,0.19162370264530182
../../../data/data_VEIRC/test/anormal/image_210_73.jpg,anormal,anormal,0.8109044432640076,0.8109044432640076,0.18909549713134766
../../../data/data_VEIRC/test/anormal/image_211_152.jpg,anormal,anormal,0.8088440299034119,0.8088440299034119,0.19115597009658813
../../../data/data_VEIRC/test/anormal/image_212_47.jpg,anormal,anormal,0.7950944304466248,0.7950944304466248,0.20490559935569763
../../../data/data_VEIRC/test/anormal/image_213_144.jpg,anormal,anormal,0.8070845007896423,0.8070845007896423,0.19291548430919647
../../../data/data_VEIRC/test/anormal/image_214_89.jpg,anormal,anormal,0.8092049956321716,0.8092049956321716,0.19079503417015076
../../../data/data_VEIRC/test/anormal/image_215_147.jpg,anormal,anormal,0.807608425617218,0.807608425617218,0.1923915296792984
../../../data/data_VEIRC/test/anormal/image_216_74.jpg,anormal,anormal,0.7980605363845825,0.7980605363845825,0.20193950831890106
../../../data/data_VEIRC/test/anormal/image_217_117.jpg,anormal,anormal,0.8085941672325134,0.8085941672325134,0.19140590727329254
../../../data/data_VEIRC/test/anormal/image_218_122.jpg,anormal,anormal,0.802187442779541,0.802187442779541,0.19781258702278137
