filename,true_label,predicted_label,true_label_idx,predicted_label_idx,correct,score_anormal,score_cglaucoma,confidence
image_014_237.jpg,cglaucoma,anormal,1,0,False,0.71476674,0.28523326,0.71476674
image_014_59.jpg,anormal,anormal,0,0,True,0.7953193,0.20468073,0.7953193
image_015_209.jpg,anormal,anormal,0,0,True,0.9529215,0.047078453,0.9529215
image_015_253.jpg,cglaucoma,cglaucoma,1,1,True,0.23329031,0.7667097,0.7667097
image_016_240.jpg,cglaucoma,cglaucoma,1,1,True,0.33375347,0.66624653,0.66624653
image_016_82.jpg,anormal,anormal,0,0,True,0.85937494,0.14062503,0.85937494
image_017_241.jpg,cglaucoma,cglaucoma,1,1,True,0.28999212,0.71000785,0.71000785
image_017_93.jpg,anormal,anormal,0,0,True,0.9427628,0.057237186,0.9427628
image_018_120.jpg,anormal,anormal,0,0,True,0.68182105,0.31817898,0.68182105
image_018_246.jpg,cglaucoma,cglaucoma,1,1,True,0.17059204,0.82940793,0.82940793
image_019_168.jpg,anormal,anormal,0,0,True,0.63208526,0.36791474,0.63208526
image_019_249.jpg,cglaucoma,anormal,1,0,False,0.51482344,0.48517653,0.51482344
image_020_10.jpg,anormal,anormal,0,0,True,0.67440194,0.32559806,0.67440194
image_020_227.jpg,cglaucoma,anormal,1,0,False,0.85294497,0.14705504,0.85294497
image_021_229.jpg,cglaucoma,cglaucoma,1,1,True,0.087281264,0.9127187,0.9127187
image_021_26.jpg,anormal,anormal,0,0,True,0.78555226,0.21444772,0.78555226
image_022_235.jpg,cglaucoma,cglaucoma,1,1,True,0.11418859,0.8858114,0.8858114
image_022_55.jpg,anormal,anormal,0,0,True,0.81450295,0.18549708,0.81450295
image_023_103.jpg,anormal,anormal,0,0,True,0.690427,0.30957296,0.690427
image_023_244.jpg,cglaucoma,cglaucoma,1,1,True,0.17059204,0.82940793,0.82940793
image_024_200.jpg,anormal,anormal,0,0,True,0.6606176,0.33938238,0.6606176
image_024_251.jpg,cglaucoma,anormal,1,0,False,0.7597736,0.24022639,0.7597736
image_025_243.jpg,cglaucoma,cglaucoma,1,1,True,0.087281264,0.9127187,0.9127187
image_025_99.jpg,anormal,anormal,0,0,True,0.5511865,0.44881347,0.5511865
image_026_146.jpg,anormal,anormal,0,0,True,0.6781043,0.32189575,0.6781043
image_026_248.jpg,cglaucoma,cglaucoma,1,1,True,0.20882052,0.7911795,0.7911795
image_027_230.jpg,cglaucoma,cglaucoma,1,1,True,0.14635928,0.85364074,0.85364074
image_027_32.jpg,anormal,anormal,0,0,True,0.77069443,0.22930558,0.77069443
image_028_242.jpg,cglaucoma,cglaucoma,1,1,True,0.40639058,0.5936094,0.5936094
image_028_96.jpg,anormal,anormal,0,0,True,0.92063665,0.079363346,0.92063665
image_029_217.jpg,anormal,anormal,0,0,True,0.9191073,0.08089263,0.9191073
image_029_255.jpg,cglaucoma,anormal,1,0,False,0.5949772,0.4050228,0.5949772
image_030_219.jpg,anormal,anormal,0,0,True,0.84194076,0.1580592,0.84194076
image_030_256.jpg,cglaucoma,cglaucoma,1,1,True,0.06238449,0.9376155,0.9376155
image_031_233.jpg,cglaucoma,cglaucoma,1,1,True,0.41727787,0.5827221,0.5827221
image_031_49.jpg,anormal,anormal,0,0,True,0.5518006,0.4481994,0.5518006
image_032_231.jpg,cglaucoma,cglaucoma,1,1,True,0.04678662,0.95321345,0.95321345
image_032_39.jpg,anormal,anormal,0,0,True,0.8467169,0.15328315,0.8467169
image_033_187.jpg,anormal,anormal,0,0,True,0.61314386,0.38685614,0.61314386
image_034_36.jpg,anormal,anormal,0,0,True,0.51617736,0.4838226,0.51617736
image_035_160.jpg,anormal,anormal,0,0,True,0.83747846,0.16252151,0.83747846
image_036_25.jpg,anormal,cglaucoma,0,1,False,0.3565297,0.6434703,0.6434703
image_037_178.jpg,anormal,anormal,0,0,True,0.86111134,0.1388887,0.86111134
image_038_95.jpg,anormal,anormal,0,0,True,0.91430616,0.08569388,0.91430616
image_039_12.jpg,anormal,anormal,0,0,True,0.6064812,0.39351884,0.6064812
image_040_16.jpg,anormal,anormal,0,0,True,0.5428731,0.45712698,0.5428731
image_041_108.jpg,anormal,cglaucoma,0,1,False,0.2067515,0.79324853,0.79324853
image_042_63.jpg,anormal,anormal,0,0,True,0.5550346,0.44496542,0.5550346
image_043_54.jpg,anormal,anormal,0,0,True,0.80347824,0.19652173,0.80347824
image_044_70.jpg,anormal,anormal,0,0,True,0.845782,0.15421797,0.845782
image_045_182.jpg,anormal,cglaucoma,0,1,False,0.25011975,0.7498803,0.7498803
image_046_64.jpg,anormal,anormal,0,0,True,0.8134762,0.18652382,0.8134762
image_047_143.jpg,anormal,cglaucoma,0,1,False,0.19934432,0.80065566,0.80065566
image_048_130.jpg,anormal,anormal,0,0,True,0.92682326,0.0731767,0.92682326
image_049_105.jpg,anormal,anormal,0,0,True,0.9136314,0.086368576,0.9136314
image_050_163.jpg,anormal,anormal,0,0,True,0.6816171,0.31838292,0.6816171
image_051_190.jpg,anormal,anormal,0,0,True,0.93824035,0.06175967,0.93824035
image_052_3.jpg,anormal,anormal,0,0,True,0.9198935,0.08010652,0.9198935
image_053_136.jpg,anormal,anormal,0,0,True,0.94824547,0.05175457,0.94824547
image_054_158.jpg,anormal,anormal,0,0,True,0.93148476,0.0685152,0.93148476
image_055_139.jpg,anormal,cglaucoma,0,1,False,0.39113137,0.6088686,0.6088686
image_056_142.jpg,anormal,anormal,0,0,True,0.7159085,0.28409144,0.7159085
image_057_109.jpg,anormal,anormal,0,0,True,0.6766402,0.32335976,0.6766402
image_058_118.jpg,anormal,anormal,0,0,True,0.8089489,0.19105111,0.8089489
image_059_220.jpg,anormal,anormal,0,0,True,0.54837537,0.45162466,0.54837537
image_060_79.jpg,anormal,anormal,0,0,True,0.9267037,0.07329632,0.9267037
image_061_44.jpg,anormal,anormal,0,0,True,0.54663193,0.45336804,0.54663193
image_062_135.jpg,anormal,anormal,0,0,True,0.86459315,0.13540679,0.86459315
image_063_110.jpg,anormal,anormal,0,0,True,0.93844545,0.06155454,0.93844545
image_064_164.jpg,anormal,anormal,0,0,True,0.9414473,0.05855267,0.9414473
image_065_92.jpg,anormal,anormal,0,0,True,0.8989357,0.10106432,0.8989357
image_066_218.jpg,anormal,anormal,0,0,True,0.7915455,0.20845452,0.7915455
image_067_127.jpg,anormal,anormal,0,0,True,0.6516247,0.34837535,0.6516247
image_068_173.jpg,anormal,cglaucoma,0,1,False,0.29839078,0.7016092,0.7016092
image_069_184.jpg,anormal,anormal,0,0,True,0.737054,0.262946,0.737054
image_070_212.jpg,anormal,anormal,0,0,True,0.78102744,0.2189726,0.78102744
image_071_154.jpg,anormal,anormal,0,0,True,0.9275708,0.072429225,0.9275708
image_072_102.jpg,anormal,anormal,0,0,True,0.68162894,0.3183711,0.68162894
image_073_179.jpg,anormal,anormal,0,0,True,0.7604428,0.23955722,0.7604428
image_074_37.jpg,anormal,anormal,0,0,True,0.8150698,0.18493022,0.8150698
image_075_195.jpg,anormal,anormal,0,0,True,0.9725582,0.027441774,0.9725582
image_076_33.jpg,anormal,anormal,0,0,True,0.6595314,0.34046862,0.6595314
image_077_201.jpg,anormal,anormal,0,0,True,0.8711066,0.12889336,0.8711066
image_078_67.jpg,anormal,anormal,0,0,True,0.8648888,0.13511118,0.8648888
image_079_15.jpg,anormal,anormal,0,0,True,0.844916,0.15508407,0.844916
image_080_157.jpg,anormal,anormal,0,0,True,0.78159475,0.21840519,0.78159475
image_081_153.jpg,anormal,anormal,0,0,True,0.89750004,0.10249997,0.89750004
image_082_9.jpg,anormal,anormal,0,0,True,0.884826,0.115173966,0.884826
image_083_30.jpg,anormal,anormal,0,0,True,0.9402184,0.05978156,0.9402184
image_084_34.jpg,anormal,anormal,0,0,True,0.9438992,0.056100722,0.9438992
image_085_61.jpg,anormal,anormal,0,0,True,0.91042256,0.08957745,0.91042256
image_086_24.jpg,anormal,anormal,0,0,True,0.8966119,0.10338806,0.8966119
image_087_210.jpg,anormal,anormal,0,0,True,0.90022576,0.09977423,0.90022576
image_088_175.jpg,anormal,anormal,0,0,True,0.844916,0.15508407,0.844916
image_089_38.jpg,anormal,anormal,0,0,True,0.96188813,0.038111895,0.96188813
image_090_145.jpg,anormal,anormal,0,0,True,0.86805433,0.13194565,0.86805433
image_091_223.jpg,anormal,anormal,0,0,True,0.95589745,0.044102583,0.95589745
image_092_1.jpg,anormal,anormal,0,0,True,0.92832124,0.07167872,0.92832124
image_093_140.jpg,anormal,anormal,0,0,True,0.884826,0.115173966,0.884826
image_094_150.jpg,anormal,anormal,0,0,True,0.8988256,0.10117443,0.8988256
image_095_11.jpg,anormal,anormal,0,0,True,0.8903435,0.109656505,0.8903435
image_096_98.jpg,anormal,anormal,0,0,True,0.915084,0.08491599,0.915084
image_097_176.jpg,anormal,anormal,0,0,True,0.9198628,0.08013722,0.9198628
image_098_205.jpg,anormal,anormal,0,0,True,0.7746684,0.22533165,0.7746684
image_099_22.jpg,anormal,anormal,0,0,True,0.8749444,0.12505563,0.8749444
image_100_196.jpg,anormal,anormal,0,0,True,0.5721439,0.4278561,0.5721439
image_101_222.jpg,anormal,anormal,0,0,True,0.9364688,0.06353126,0.9364688
image_102_155.jpg,anormal,anormal,0,0,True,0.77381843,0.22618155,0.77381843
image_103_204.jpg,anormal,anormal,0,0,True,0.8450382,0.15496178,0.8450382
image_104_2.jpg,anormal,anormal,0,0,True,0.89113295,0.10886707,0.89113295
image_105_0.jpg,anormal,anormal,0,0,True,0.8340519,0.16594806,0.8340519
image_106_141.jpg,anormal,anormal,0,0,True,0.87941587,0.12058411,0.87941587
image_107_166.jpg,anormal,anormal,0,0,True,0.8815898,0.11841026,0.8815898
image_108_188.jpg,anormal,anormal,0,0,True,0.8062264,0.19377367,0.8062264
image_109_76.jpg,anormal,anormal,0,0,True,0.7766046,0.22339544,0.7766046
image_110_199.jpg,anormal,anormal,0,0,True,0.5271806,0.4728194,0.5271806
image_111_58.jpg,anormal,anormal,0,0,True,0.8185815,0.18141852,0.8185815
image_112_111.jpg,anormal,anormal,0,0,True,0.80010104,0.199899,0.80010104
image_113_224.jpg,anormal,anormal,0,0,True,0.9184989,0.08150112,0.9184989
image_114_57.jpg,anormal,anormal,0,0,True,0.86347216,0.13652779,0.86347216
image_115_121.jpg,anormal,cglaucoma,0,1,False,0.21784557,0.78215444,0.78215444
image_116_69.jpg,anormal,anormal,0,0,True,0.68386096,0.316139,0.68386096
image_117_211.jpg,anormal,anormal,0,0,True,0.8683119,0.13168818,0.8683119
image_118_101.jpg,anormal,anormal,0,0,True,0.63666785,0.3633322,0.63666785
image_119_194.jpg,anormal,cglaucoma,0,1,False,0.41584972,0.5841503,0.5841503
image_120_17.jpg,anormal,anormal,0,0,True,0.831457,0.16854301,0.831457
image_121_189.jpg,anormal,anormal,0,0,True,0.87512374,0.12487623,0.87512374
image_122_6.jpg,anormal,anormal,0,0,True,0.80018985,0.19981012,0.80018985
image_123_35.jpg,anormal,anormal,0,0,True,0.86498314,0.1350169,0.86498314
image_124_126.jpg,anormal,anormal,0,0,True,0.58078545,0.41921455,0.58078545
image_125_183.jpg,anormal,anormal,0,0,True,0.8301628,0.16983712,0.8301628
image_126_177.jpg,anormal,anormal,0,0,True,0.62197495,0.37802505,0.62197495
image_127_43.jpg,anormal,anormal,0,0,True,0.73512447,0.26487553,0.73512447
image_128_60.jpg,anormal,anormal,0,0,True,0.882169,0.11783099,0.882169
image_129_156.jpg,anormal,anormal,0,0,True,0.95770293,0.042297095,0.95770293
image_130_104.jpg,anormal,anormal,0,0,True,0.7211984,0.27880162,0.7211984
image_131_131.jpg,anormal,anormal,0,0,True,0.8107616,0.18923837,0.8107616
image_132_52.jpg,anormal,anormal,0,0,True,0.86419064,0.13580935,0.86419064
image_133_75.jpg,anormal,anormal,0,0,True,0.93169767,0.06830228,0.93169767
image_134_97.jpg,anormal,anormal,0,0,True,0.81535083,0.18464917,0.81535083
image_135_90.jpg,anormal,anormal,0,0,True,0.8283811,0.17161888,0.8283811
image_136_128.jpg,anormal,anormal,0,0,True,0.7311729,0.2688271,0.7311729
image_137_87.jpg,anormal,anormal,0,0,True,0.8066091,0.19339086,0.8066091
image_138_19.jpg,anormal,anormal,0,0,True,0.5893575,0.41064247,0.5893575
image_139_167.jpg,anormal,cglaucoma,0,1,False,0.4891696,0.5108304,0.5108304
image_140_27.jpg,anormal,anormal,0,0,True,0.848836,0.15116404,0.848836
image_141_18.jpg,anormal,anormal,0,0,True,0.9110218,0.088978134,0.9110218
image_142_159.jpg,anormal,anormal,0,0,True,0.8479107,0.15208927,0.8479107
image_143_107.jpg,anormal,anormal,0,0,True,0.6153613,0.38463873,0.6153613
image_144_180.jpg,anormal,anormal,0,0,True,0.8038131,0.19618689,0.8038131
image_145_78.jpg,anormal,cglaucoma,0,1,False,0.40276766,0.59723234,0.59723234
image_146_85.jpg,anormal,cglaucoma,0,1,False,0.091952726,0.90804726,0.90804726
image_147_193.jpg,anormal,anormal,0,0,True,0.84964216,0.15035784,0.84964216
image_148_216.jpg,anormal,anormal,0,0,True,0.74930423,0.2506958,0.74930423
image_149_134.jpg,anormal,anormal,0,0,True,0.7752304,0.22476958,0.7752304
image_150_198.jpg,anormal,anormal,0,0,True,0.8238587,0.17614138,0.8238587
image_151_31.jpg,anormal,anormal,0,0,True,0.59765375,0.40234622,0.59765375
image_152_169.jpg,anormal,anormal,0,0,True,0.7941019,0.20589814,0.7941019
image_153_213.jpg,anormal,anormal,0,0,True,0.5087692,0.49123082,0.5087692
image_154_23.jpg,anormal,anormal,0,0,True,0.66908383,0.33091614,0.66908383
image_155_151.jpg,anormal,cglaucoma,0,1,False,0.24536592,0.75463414,0.75463414
image_156_72.jpg,anormal,cglaucoma,0,1,False,0.30724138,0.6927586,0.6927586
image_157_115.jpg,anormal,anormal,0,0,True,0.8994389,0.10056114,0.8994389
image_158_191.jpg,anormal,anormal,0,0,True,0.92592424,0.07407572,0.92592424
image_159_162.jpg,anormal,anormal,0,0,True,0.75033265,0.24966738,0.75033265
image_160_124.jpg,anormal,anormal,0,0,True,0.89427644,0.10572356,0.89427644
image_161_62.jpg,anormal,anormal,0,0,True,0.82192665,0.17807332,0.82192665
image_162_48.jpg,anormal,anormal,0,0,True,0.6971202,0.30287984,0.6971202
image_163_206.jpg,anormal,cglaucoma,0,1,False,0.43168542,0.5683146,0.5683146
image_164_215.jpg,anormal,anormal,0,0,True,0.5523516,0.44764844,0.5523516
image_165_77.jpg,anormal,anormal,0,0,True,0.86457884,0.13542117,0.86457884
image_166_129.jpg,anormal,anormal,0,0,True,0.85335875,0.14664122,0.85335875
image_167_138.jpg,anormal,anormal,0,0,True,0.57676774,0.42323223,0.57676774
image_168_113.jpg,anormal,anormal,0,0,True,0.8589628,0.14103723,0.8589628
image_169_119.jpg,anormal,anormal,0,0,True,0.87001085,0.1299891,0.87001085
image_170_133.jpg,anormal,anormal,0,0,True,0.7972468,0.20275317,0.7972468
image_171_203.jpg,anormal,cglaucoma,0,1,False,0.45470014,0.5452998,0.5452998
image_172_137.jpg,anormal,anormal,0,0,True,0.8602157,0.13978428,0.8602157
image_173_83.jpg,anormal,anormal,0,0,True,0.79478866,0.20521133,0.79478866
image_174_123.jpg,anormal,anormal,0,0,True,0.86997384,0.13002618,0.86997384
image_175_91.jpg,anormal,cglaucoma,0,1,False,0.14165846,0.8583416,0.8583416
image_176_161.jpg,anormal,cglaucoma,0,1,False,0.28012782,0.7198722,0.7198722
image_177_112.jpg,anormal,anormal,0,0,True,0.73617446,0.26382548,0.73617446
image_178_46.jpg,anormal,cglaucoma,0,1,False,0.39519772,0.6048023,0.6048023
image_179_84.jpg,anormal,anormal,0,0,True,0.6266728,0.37332723,0.6266728
image_180_53.jpg,anormal,cglaucoma,0,1,False,0.38825563,0.61174434,0.61174434
image_181_207.jpg,anormal,cglaucoma,0,1,False,0.19085227,0.8091478,0.8091478
image_182_171.jpg,anormal,anormal,0,0,True,0.85631114,0.14368886,0.85631114
image_183_40.jpg,anormal,cglaucoma,0,1,False,0.32981262,0.67018735,0.67018735
image_184_197.jpg,anormal,anormal,0,0,True,0.6510186,0.34898135,0.6510186
image_185_185.jpg,anormal,anormal,0,0,True,0.6436925,0.35630748,0.6436925
image_186_114.jpg,anormal,anormal,0,0,True,0.7137454,0.28625458,0.7137454
image_187_100.jpg,anormal,anormal,0,0,True,0.819444,0.180556,0.819444
image_188_192.jpg,anormal,anormal,0,0,True,0.72043794,0.2795621,0.72043794
image_189_149.jpg,anormal,anormal,0,0,True,0.72240597,0.277594,0.72240597
image_190_7.jpg,anormal,anormal,0,0,True,0.7382312,0.26176888,0.7382312
image_191_8.jpg,anormal,cglaucoma,0,1,False,0.1667916,0.8332084,0.8332084
image_192_68.jpg,anormal,anormal,0,0,True,0.6420102,0.35798976,0.6420102
image_193_51.jpg,anormal,anormal,0,0,True,0.94927734,0.050722685,0.94927734
image_194_88.jpg,anormal,anormal,0,0,True,0.84838367,0.1516163,0.84838367
image_195_106.jpg,anormal,anormal,0,0,True,0.82727623,0.17272376,0.82727623
image_196_80.jpg,anormal,anormal,0,0,True,0.7338483,0.26615167,0.7338483
image_197_28.jpg,anormal,anormal,0,0,True,0.6389415,0.36105853,0.6389415
image_198_66.jpg,anormal,anormal,0,0,True,0.6091723,0.39082778,0.6091723
image_199_94.jpg,anormal,anormal,0,0,True,0.917758,0.082241975,0.917758
image_200_45.jpg,anormal,anormal,0,0,True,0.8656955,0.13430452,0.8656955
image_201_81.jpg,anormal,anormal,0,0,True,0.8355284,0.16447163,0.8355284
image_202_14.jpg,anormal,anormal,0,0,True,0.61054146,0.38945848,0.61054146
image_203_181.jpg,anormal,anormal,0,0,True,0.85547984,0.14452009,0.85547984
image_204_208.jpg,anormal,anormal,0,0,True,0.7008566,0.2991434,0.7008566
image_205_29.jpg,anormal,anormal,0,0,True,0.7976547,0.2023453,0.7976547
image_206_186.jpg,anormal,anormal,0,0,True,0.7628218,0.23717824,0.7628218
image_207_221.jpg,anormal,anormal,0,0,True,0.703303,0.29669708,0.703303
image_208_20.jpg,anormal,anormal,0,0,True,0.95338506,0.04661502,0.95338506
image_209_42.jpg,anormal,anormal,0,0,True,0.54527736,0.45472264,0.54527736
image_210_73.jpg,anormal,cglaucoma,0,1,False,0.38825563,0.61174434,0.61174434
image_211_152.jpg,anormal,cglaucoma,0,1,False,0.19085227,0.8091478,0.8091478
image_212_47.jpg,anormal,anormal,0,0,True,0.5873351,0.41266483,0.5873351
image_213_144.jpg,anormal,anormal,0,0,True,0.86015195,0.13984802,0.86015195
image_214_89.jpg,anormal,anormal,0,0,True,0.801896,0.19810408,0.801896
image_215_147.jpg,anormal,cglaucoma,0,1,False,0.02381319,0.9761869,0.9761869
image_216_74.jpg,anormal,anormal,0,0,True,0.6722993,0.32770073,0.6722993
image_217_117.jpg,anormal,anormal,0,0,True,0.8565972,0.1434028,0.8565972
image_218_122.jpg,anormal,anormal,0,0,True,0.6957709,0.3042291,0.6957709
image_219_21.jpg,anormal,cglaucoma,0,1,False,0.16840972,0.8315903,0.8315903
image_220_86.jpg,anormal,anormal,0,0,True,0.9357967,0.06420333,0.9357967
image_221_132.jpg,anormal,anormal,0,0,True,0.7275508,0.2724492,0.7275508
image_222_174.jpg,anormal,anormal,0,0,True,0.9443118,0.05568822,0.9443118
image_223_172.jpg,anormal,anormal,0,0,True,0.53657,0.46343,0.53657
image_224_165.jpg,anormal,anormal,0,0,True,0.7706134,0.22938663,0.7706134
image_225_148.jpg,anormal,cglaucoma,0,1,False,0.11207838,0.8879217,0.8879217
