filename,score_anormal,score_cglaucoma,prediction
image_118_101.jpg,0.845888,0.154112,anormal
image_119_194.jpg,0.860794,0.139206,anormal
image_120_17.jpg,0.858784,0.141216,anormal
image_121_189.jpg,0.861327,0.138673,anormal
image_122_6.jpg,0.834019,0.165981,anormal
image_123_35.jpg,0.841796,0.158204,anormal
image_124_126.jpg,0.858705,0.141295,anormal
image_125_183.jpg,0.822943,0.177057,anormal
image_126_177.jpg,0.845289,0.154711,anormal
image_127_43.jpg,0.835384,0.164616,anormal
image_128_60.jpg,0.841206,0.158794,anormal
image_129_156.jpg,0.829948,0.170052,anormal
image_130_104.jpg,0.894621,0.105379,anormal
image_131_131.jpg,0.868489,0.131511,anormal
image_132_52.jpg,0.878388,0.121612,anormal
image_133_75.jpg,0.884441,0.115559,anormal
image_134_97.jpg,0.908826,0.091174,anormal
image_135_90.jpg,0.901502,0.098498,anormal
image_136_128.jpg,0.878976,0.121024,anormal
image_137_87.jpg,0.836748,0.163252,anormal
image_138_19.jpg,0.831875,0.168125,anormal
image_139_167.jpg,0.866274,0.133726,anormal
image_140_27.jpg,0.845929,0.154071,anormal
image_141_18.jpg,0.918932,0.081068,anormal
image_142_159.jpg,0.825535,0.174465,anormal
image_143_107.jpg,0.890122,0.109878,anormal
image_144_180.jpg,0.903065,0.096935,anormal
image_145_78.jpg,0.849293,0.150707,anormal
image_146_85.jpg,0.890464,0.109536,anormal
image_147_193.jpg,0.902514,0.097486,anormal
image_148_216.jpg,0.917785,0.082215,anormal
image_149_134.jpg,0.906236,0.093764,anormal
image_150_198.jpg,0.906760,0.093240,anormal
image_151_31.jpg,0.883420,0.116580,anormal
image_152_169.jpg,0.848306,0.151694,anormal
image_153_213.jpg,0.862282,0.137718,anormal
image_154_23.jpg,0.867440,0.132560,anormal
image_155_151.jpg,0.882490,0.117510,anormal
image_156_72.jpg,0.890953,0.109047,anormal
image_157_115.jpg,0.839814,0.160186,anormal
image_158_191.jpg,0.837871,0.162129,anormal
image_159_162.jpg,0.837293,0.162707,anormal
image_160_124.jpg,0.869555,0.130445,anormal
image_161_62.jpg,0.843328,0.156671,anormal
image_162_48.jpg,0.865979,0.134021,anormal
image_163_206.jpg,0.853170,0.146830,anormal
image_164_215.jpg,0.849094,0.150906,anormal
image_165_77.jpg,0.879125,0.120875,anormal
image_166_129.jpg,0.890117,0.109883,anormal
image_167_138.jpg,0.873171,0.126829,anormal
image_168_113.jpg,0.825695,0.174305,anormal
image_169_119.jpg,0.881647,0.118353,anormal
image_170_133.jpg,0.881314,0.118686,anormal
image_171_203.jpg,0.867596,0.132404,anormal
image_172_137.jpg,0.865984,0.134016,anormal
image_173_83.jpg,0.903362,0.096638,anormal
image_174_123.jpg,0.893879,0.106121,anormal
image_175_91.jpg,0.895498,0.104502,anormal
image_176_161.jpg,0.893534,0.106466,anormal
image_177_112.jpg,0.886807,0.113193,anormal
image_178_46.jpg,0.860029,0.139971,anormal
image_179_84.jpg,0.875693,0.124307,anormal
image_180_53.jpg,0.866546,0.133454,anormal
image_181_207.jpg,0.875571,0.124429,anormal
image_182_171.jpg,0.864937,0.135063,anormal
image_183_40.jpg,0.867166,0.132834,anormal
image_184_197.jpg,0.889742,0.110258,anormal
image_185_185.jpg,0.877182,0.122818,anormal
image_186_114.jpg,0.881520,0.118480,anormal
image_187_100.jpg,0.899597,0.100403,anormal
image_188_192.jpg,0.847389,0.152611,anormal
image_189_149.jpg,0.840394,0.159606,anormal
image_190_7.jpg,0.852000,0.148000,anormal
image_191_8.jpg,0.804662,0.195338,anormal
image_192_68.jpg,0.919079,0.080921,anormal
image_193_51.jpg,0.877700,0.122300,anormal
image_194_88.jpg,0.893439,0.106561,anormal
image_195_106.jpg,0.890971,0.109029,anormal
image_196_80.jpg,0.934252,0.065748,anormal
image_197_28.jpg,0.892650,0.107349,anormal
image_198_66.jpg,0.878310,0.121690,anormal
image_199_94.jpg,0.914284,0.085716,anormal
image_200_45.jpg,0.906458,0.093542,anormal
image_201_81.jpg,0.904134,0.095866,anormal
image_202_14.jpg,0.896845,0.103155,anormal
image_203_181.jpg,0.897434,0.102566,anormal
image_204_208.jpg,0.880878,0.119122,anormal
image_205_29.jpg,0.890079,0.109921,anormal
image_206_186.jpg,0.865501,0.134499,anormal
image_207_221.jpg,0.839362,0.160638,anormal
image_208_20.jpg,0.886088,0.113912,anormal
image_209_42.jpg,0.889496,0.110504,anormal
image_210_73.jpg,0.866546,0.133454,anormal
image_211_152.jpg,0.875571,0.124429,anormal
image_212_47.jpg,0.888125,0.111875,anormal
image_213_144.jpg,0.880364,0.119636,anormal
image_214_89.jpg,0.879833,0.120167,anormal
image_215_147.jpg,0.823637,0.176363,anormal
image_216_74.jpg,0.892115,0.107885,anormal
image_217_117.jpg,0.906136,0.093864,anormal
image_218_122.jpg,0.857524,0.142475,anormal
image_219_21.jpg,0.805072,0.194928,anormal
image_220_86.jpg,0.870763,0.129237,anormal
image_221_132.jpg,0.830690,0.169310,anormal
image_222_174.jpg,0.838131,0.161868,anormal
image_223_172.jpg,0.842452,0.157548,anormal
image_224_165.jpg,0.797176,0.202824,anormal
image_225_148.jpg,0.812861,0.187139,anormal
image_001_250.jpg,0.853781,0.146219,anormal
image_002_252.jpg,0.819694,0.180306,anormal
image_003_234.jpg,0.870950,0.129050,anormal
image_004_238.jpg,0.834187,0.165813,anormal
image_005_228.jpg,0.842131,0.157869,anormal
image_006_225.jpg,0.836247,0.163753,anormal
image_007_226.jpg,0.927007,0.072993,anormal
image_008_245.jpg,0.889545,0.110455,anormal
image_009_247.jpg,0.893639,0.106361,anormal
image_010_232.jpg,0.893639,0.106361,anormal
image_011_254.jpg,0.875704,0.124296,anormal
image_012_236.jpg,0.899518,0.100482,anormal
image_013_239.jpg,0.856091,0.143909,anormal
image_014_237.jpg,0.808200,0.191800,anormal
image_015_253.jpg,0.865857,0.134143,anormal
image_016_240.jpg,0.890123,0.109877,anormal
image_017_241.jpg,0.879738,0.120262,anormal
image_018_246.jpg,0.865348,0.134652,anormal
image_019_249.jpg,0.861942,0.138058,anormal
image_020_227.jpg,0.882236,0.117763,anormal
image_021_229.jpg,0.880789,0.119211,anormal
image_022_235.jpg,0.862271,0.137729,anormal
image_023_244.jpg,0.865348,0.134652,anormal
image_024_251.jpg,0.909268,0.090732,anormal
image_025_243.jpg,0.880789,0.119211,anormal
image_026_248.jpg,0.878597,0.121403,anormal
image_027_230.jpg,0.863322,0.136678,anormal
image_028_242.jpg,0.877181,0.122819,anormal
image_029_255.jpg,0.878576,0.121424,anormal
image_030_256.jpg,0.888117,0.111883,anormal
image_031_233.jpg,0.874224,0.125776,anormal
image_032_231.jpg,0.859189,0.140811,anormal
