file_path,true_class,predicted_class,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,correct
anodr/20051021_58522_0100_PP_50.png,anodr,anodr,0.9030399322509766,0.023046134039759636,0.03372463211417198,0.01799771748483181,0.022191541269421577,1
anodr/20051109_57843_0400_PP_1109.png,anodr,anodr,0.8957425951957703,0.033720869570970535,0.03800693526864052,0.014571847394108772,0.017957746982574463,1
anodr/20051109_59969_0400_PP_1079.png,anodr,anodr,0.8826536536216736,0.05520075559616089,0.02455146238207817,0.017045456916093826,0.02054867148399353,1
anodr/20051109_60031_0400_PP_528.png,anodr,anodr,0.8688680529594421,0.060479357838630676,0.030862051993608475,0.0157685037702322,0.024022012948989868,1
anodr/20051109_60136_0400_PP_905.png,anodr,anodr,0.7629481554031372,0.06536310911178589,0.044758789241313934,0.02116071619093418,0.10576920956373215,1
anodr/20051110_33960_0400_PP_35.png,anodr,anodr,0.8010191321372986,0.07193279266357422,0.07142279297113419,0.018463950604200363,0.037161316722631454,1
anodr/20051110_34013_0400_PP_151.png,anodr,anodr,0.8639384508132935,0.059631139039993286,0.03887797147035599,0.014573448337614536,0.022979039698839188,1
anodr/20051110_35239_0400_PP_836.png,anodr,anodr,0.8954023122787476,0.036630984395742416,0.03301122039556503,0.016282936558127403,0.018672484904527664,1
anodr/20051110_35279_0400_PP_1033.png,anodr,anodr,0.7166475057601929,0.11244961619377136,0.1315818428993225,0.0200886819511652,0.019232282415032387,1
anodr/20051110_35332_0400_PP_497.png,anodr,anodr,0.4761680066585541,0.29422229528427124,0.17777816951274872,0.028329461812973022,0.023502042517066002,1
anodr/20051110_37992_0400_PP_1043.png,anodr,anodr,0.8366200923919678,0.07950640469789505,0.047030460089445114,0.016050558537244797,0.02079254388809204,1
anodr/20051110_38111_0400_PP_429.png,anodr,anodr,0.8413000106811523,0.0851052924990654,0.03226296976208687,0.02207975462079048,0.019251994788646698,1
anodr/20051110_38156_0400_PP_477.png,anodr,anodr,0.8034741282463074,0.09657561033964157,0.055729661136865616,0.01936042308807373,0.024860231205821037,1
anodr/20051110_38280_0400_PP_83.png,anodr,anodr,0.8850895762443542,0.042518265545368195,0.03443588688969612,0.017262445762753487,0.02069384977221489,1
anodr/20051110_38313_0400_PP_1041.png,anodr,anodr,0.8422008156776428,0.02455928735435009,0.07942935079336166,0.01853284426033497,0.035277776420116425,1
anodr/20051110_38352_0400_PP_934.png,anodr,anodr,0.8920900225639343,0.01721704564988613,0.04329361021518707,0.017152465879917145,0.030246790498495102,1
anodr/20051110_38472_0400_PP_1127.png,anodr,anodr,0.7751868963241577,0.15025873482227325,0.03922365978360176,0.017983615398406982,0.017347117885947227,1
anodr/20051110_38507_0400_PP_1190.png,anodr,anodr,0.3845786452293396,0.3346070945262909,0.2447347491979599,0.015976181253790855,0.020103299990296364,1
anodr/20051116_43388_0400_PP_344.png,anodr,anodr,0.6686110496520996,0.16199135780334473,0.11682800203561783,0.02429930865764618,0.02827024646103382,1
anodr/20051116_43585_0400_PP_950.png,anodr,anodr,0.7573534846305847,0.1354101002216339,0.06701195240020752,0.01847098022699356,0.021753333508968353,1
anodr/20051116_43710_0400_PP_95.png,anodr,anodr,0.8359817862510681,0.028362562879920006,0.07346105575561523,0.01835886389017105,0.04383581504225731,1
anodr/20051116_43721_0400_PP_363.png,anodr,anodr,0.8245781064033508,0.044253475964069366,0.08032140880823135,0.013276374898850918,0.03757062181830406,1
anodr/20051116_43785_0400_PP_445.png,anodr,anodr,0.8148289918899536,0.10131959617137909,0.04361856356263161,0.01617496646940708,0.024057922884821892,1
anodr/20051116_43801_0400_PP_325.png,anodr,anodr,0.8814858198165894,0.0534462071955204,0.02843450754880905,0.01787560246884823,0.018757840618491173,1
anodr/20051116_44648_0400_PP_1036.png,anodr,anodr,0.6333759427070618,0.21223105490207672,0.1061067134141922,0.019788090139627457,0.02849823422729969,1
anodr/20051117_37042_0400_PP_1119.png,anodr,anodr,0.8597798347473145,0.06603722274303436,0.035670969635248184,0.014306982979178429,0.0242049228399992,1
anodr/20051117_37051_0400_PP_1136.png,anodr,anodr,0.8848202228546143,0.04755981266498566,0.02751253731548786,0.01632663980126381,0.023780716583132744,1
anodr/20051117_37078_0400_PP_559.png,anodr,anodr,0.8694137334823608,0.022344792261719704,0.0634610503911972,0.016603173688054085,0.028177151456475258,1
anodr/20051117_37100_0400_PP_1083.png,anodr,anodr,0.8855819702148438,0.019163185730576515,0.049275968223810196,0.018489792943000793,0.02748901955783367,1
anodr/20051117_37130_0400_PP_938.png,anodr,anodr,0.8622429370880127,0.05974910780787468,0.03923403099179268,0.01868741400539875,0.02008655294775963,1
anodr/20051117_37155_0400_PP_84.png,anodr,anodr,0.7793025970458984,0.061304230242967606,0.09260661900043488,0.02390105649828911,0.0428854376077652,1
anodr/20051117_37185_0400_PP_404.png,anodr,anodr,0.7999526262283325,0.11973221600055695,0.040752168744802475,0.019887998700141907,0.019674984738230705,1
anodr/20051117_37321_0400_PP_947.png,anodr,anodr,0.8273425102233887,0.07127700001001358,0.061376865953207016,0.015976518392562866,0.024027012288570404,1
anodr/20051130_53586_0400_PP_1121.png,anodr,anodr,0.8216360807418823,0.09430975466966629,0.04460893198847771,0.017053350806236267,0.02239183895289898,1
anodr/20051130_53623_0400_PP_894.png,anodr,anodr,0.8415315747261047,0.036449532955884933,0.07790212333202362,0.016800666227936745,0.027316074818372726,1
anodr/20051130_53663_0400_PP_510.png,anodr,anodr,0.5460700988769531,0.08471307903528214,0.30996158719062805,0.016780216246843338,0.04247504472732544,1
anodr/20051130_53991_0400_PP_277.png,anodr,anodr,0.8931527137756348,0.04273582249879837,0.027308480814099312,0.019762832671403885,0.017040062695741653,1
anodr/20051130_54030_0400_PP_946.png,anodr,anodr,0.8894532322883606,0.03743188455700874,0.03729577362537384,0.019403353333473206,0.016415748745203018,1
anodr/20051130_54077_0400_PP_1117.png,anodr,anodr,0.7168239951133728,0.12946419417858124,0.11389482021331787,0.020123424008488655,0.019693570211529732,1
anodr/20051130_54121_0400_PP_1281.png,anodr,anodr,0.881942629814148,0.04615417867898941,0.03392910957336426,0.018850114196538925,0.01912398636341095,1
anodr/20051130_54257_0400_PP_506.png,anodr,anodr,0.8651087284088135,0.06611057370901108,0.035269394516944885,0.01781812496483326,0.015693191438913345,1
anodr/20051130_54301_0400_PP_93.png,anodr,cmoderatedr,0.10200586169958115,0.19507934153079987,0.6436669826507568,0.01700848713517189,0.04223936051130295,0
anodr/20051130_54323_0400_PP_978.png,anodr,anodr,0.7925146222114563,0.13098476827144623,0.03838610649108887,0.016390835866332054,0.02172372303903103,1
anodr/20051130_54476_0400_PP_394.png,anodr,anodr,0.9057062864303589,0.026497557759284973,0.03329990804195404,0.01510392315685749,0.019392352551221848,1
anodr/20051130_54498_0400_PP_1217.png,anodr,anodr,0.8934114575386047,0.02992783859372139,0.03881525620818138,0.015086760744452477,0.022758733481168747,1
anodr/20051130_54595_0400_PP_940.png,anodr,bmilddr,0.2512563169002533,0.5835912823677063,0.12921839952468872,0.008619007654488087,0.02731497958302498,0
anodr/20051130_54802_0400_PP_550.png,anodr,anodr,0.8992214202880859,0.03227918595075607,0.03166113793849945,0.01683119684457779,0.020007077604532242,1
anodr/20051130_54846_0400_PP_289.png,anodr,anodr,0.8793801665306091,0.03295484185218811,0.04099747911095619,0.01797960326075554,0.028687935322523117,1
anodr/20051130_54943_0400_PP_1044.png,anodr,anodr,0.8813295960426331,0.0369182825088501,0.04045093432068825,0.015579679049551487,0.02572152204811573,1
anodr/20051130_54956_0400_PP_875.png,anodr,anodr,0.9040969014167786,0.017959726974368095,0.02597431093454361,0.014785277657210827,0.03718378022313118,1
anodr/20051130_55004_0400_PP_1259.png,anodr,anodr,0.806257963180542,0.10391519963741302,0.04001300036907196,0.01571824587881565,0.03409554436802864,1
anodr/20051130_55012_0400_PP_865.png,anodr,anodr,0.6594083309173584,0.12044599652290344,0.08385410159826279,0.019146012142300606,0.11714562028646469,1
anodr/20051130_55037_0400_PP_443.png,anodr,anodr,0.8866987228393555,0.03444403037428856,0.03944126144051552,0.01451516430824995,0.024900829419493675,1
anodr/20051130_55048_0400_PP_921.png,anodr,anodr,0.8928743600845337,0.03198814392089844,0.03531402349472046,0.015135006979107857,0.024688517674803734,1
anodr/20051130_55074_0400_PP_986.png,anodr,anodr,0.8888728618621826,0.03139295056462288,0.044531118124723434,0.015384327620267868,0.019818667322397232,1
anodr/20051130_55086_0400_PP_1152.png,anodr,anodr,0.7638317942619324,0.10838396102190018,0.08576005697250366,0.017463024705648422,0.024561136960983276,1
anodr/20051130_55107_0400_PP_316.png,anodr,anodr,0.8966005444526672,0.0362810455262661,0.029662596061825752,0.012977448292076588,0.024478377774357796,1
anodr/20051130_55160_0400_PP_1182.png,anodr,anodr,0.4584023058414459,0.1574629694223404,0.34009799361228943,0.01921846717596054,0.024818284437060356,1
anodr/20051130_55269_0400_PP_820.png,anodr,anodr,0.8347682356834412,0.08077322691679001,0.05324116721749306,0.015078093856573105,0.016139304265379906,1
anodr/20051130_55311_0400_PP_896.png,anodr,anodr,0.7997357845306396,0.09823118895292282,0.05374951288104057,0.0227698665112257,0.02551363594830036,1
anodr/20051130_55323_0400_PP_883.png,anodr,anodr,0.8683708310127258,0.05847125127911568,0.0322280079126358,0.01397370733320713,0.0269562266767025,1
anodr/20051130_55381_0400_PP_504.png,anodr,anodr,0.9076712727546692,0.0337933674454689,0.020253410562872887,0.01631539687514305,0.02196657843887806,1
anodr/20051130_55393_0400_PP_1251.png,anodr,anodr,0.8971751928329468,0.03663017600774765,0.027941454201936722,0.015338489785790443,0.022914737462997437,1
anodr/20051130_58716_0400_PP_355.png,anodr,anodr,0.44581422209739685,0.05977800861001015,0.4305259883403778,0.016203414648771286,0.047678392380476,1
anodr/20051130_58824_0400_PP_1181.png,anodr,cmoderatedr,0.3766918480396271,0.030156543478369713,0.4984165132045746,0.02767050825059414,0.0670645534992218,0
anodr/20051130_58874_0400_PP_1359.png,anodr,anodr,0.903018057346344,0.02792184054851532,0.03439754992723465,0.011720973998308182,0.022941550239920616,1
anodr/20051130_58888_0400_PP_284.png,anodr,anodr,0.8533934950828552,0.04045456647872925,0.05591237172484398,0.012464134022593498,0.037775520235300064,1
anodr/20051130_58962_0400_PP_973.png,anodr,anodr,0.9021708965301514,0.03879362717270851,0.023495696485042572,0.014233003370463848,0.021306658163666725,1
anodr/20051130_58998_0400_PP_543.png,anodr,anodr,0.9157961010932922,0.01413300633430481,0.03184878081083298,0.013224155642092228,0.024997999891638756,1
anodr/20051130_59029_0400_PP_270.png,anodr,anodr,0.8280849456787109,0.01859220489859581,0.1119060292840004,0.013640032149851322,0.027776731178164482,1
anodr/20051130_59186_0400_PP_350.png,anodr,anodr,0.8841040134429932,0.04981634393334389,0.0357218012213707,0.01520561333745718,0.015152226202189922,1
anodr/20051130_59284_0400_PP_853.png,anodr,anodr,0.8756232261657715,0.05438410863280296,0.034248385578393936,0.016720665618777275,0.01902354508638382,1
anodr/20051130_59374_0400_PP_410.png,anodr,anodr,0.894951343536377,0.04369267076253891,0.023553840816020966,0.016674494370818138,0.02112768031656742,1
anodr/20051130_59404_0400_PP_392.png,anodr,anodr,0.8350228667259216,0.07753434777259827,0.04895748943090439,0.014622732065618038,0.023862505331635475,1
anodr/20051130_59457_0400_PP_1053.png,anodr,anodr,0.8992986083030701,0.03369835391640663,0.03339086472988129,0.014648809097707272,0.01896330527961254,1
anodr/20051130_59464_0400_PP_1141.png,anodr,anodr,0.9048057794570923,0.029723672196269035,0.029987076297402382,0.017967211082577705,0.017516393214464188,1
anodr/20051130_59749_0400_PP_965.png,anodr,anodr,0.857288658618927,0.06783302128314972,0.034303948283195496,0.01678435131907463,0.02378993295133114,1
anodr/20051130_59775_0400_PP_1224.png,anodr,anodr,0.8745056390762329,0.04777965322136879,0.03659837320446968,0.01512786466628313,0.025988534092903137,1
anodr/20051130_59793_0400_PP_926.png,anodr,anodr,0.8952961564064026,0.042769964784383774,0.027640892192721367,0.015695054084062576,0.018597960472106934,1
anodr/20051130_59802_0400_PP_430.png,anodr,anodr,0.8928754925727844,0.045803435146808624,0.02529604360461235,0.015719136223196983,0.020305924117565155,1
anodr/20051130_59850_0400_PP_36.png,anodr,anodr,0.9271449446678162,0.019302556291222572,0.021814046427607536,0.014894472435116768,0.016844065859913826,1
anodr/20051130_59869_0400_PP_520.png,anodr,anodr,0.9207178950309753,0.02172185480594635,0.02349526435136795,0.016695961356163025,0.01736900582909584,1
anodr/20051130_59964_0400_PP_312.png,anodr,anodr,0.8304088711738586,0.08868146687746048,0.04124812036752701,0.0191057026386261,0.020555904135107994,1
anodr/20051130_59993_0400_PP_439.png,anodr,anodr,0.6008219718933105,0.20185838639736176,0.15530237555503845,0.01695004105567932,0.025067219510674477,1
anodr/20051130_60040_0400_PP_1355.png,anodr,anodr,0.8922640681266785,0.04420499503612518,0.028615349903702736,0.018141822889447212,0.016773683950304985,1
anodr/20051130_60066_0400_PP_1170.png,anodr,anodr,0.9011017084121704,0.03523816913366318,0.030702408403158188,0.01661699451506138,0.016340840607881546,1
anodr/20051130_60186_0400_PP_1365.png,anodr,anodr,0.8881412744522095,0.04908377677202225,0.021497057750821114,0.018137633800506592,0.02314024604856968,1
anodr/20051130_60234_0400_PP_453.png,anodr,anodr,0.8526902198791504,0.06555330753326416,0.03473353385925293,0.013696643523871899,0.03332633152604103,1
anodr/20051130_60448_0400_PP_860.png,anodr,anodr,0.8100014925003052,0.02993309497833252,0.08916904032230377,0.01463485136628151,0.05626155436038971,1
anodr/20051130_60490_0400_PP_828.png,anodr,anodr,0.7963700890541077,0.05889173969626427,0.083201102912426,0.012575499713420868,0.04896164685487747,1
anodr/20051130_60532_0400_PP_1052.png,anodr,anodr,0.8874323964118958,0.04767073690891266,0.02969934791326523,0.011842681095004082,0.023354854434728622,1
anodr/20051130_60562_0400_PP_121.png,anodr,anodr,0.6422649621963501,0.19506144523620605,0.11471500247716904,0.011969619430601597,0.03598899394273758,1
anodr/20051130_60601_0400_PP_146.png,anodr,anodr,0.8086622953414917,0.07659614086151123,0.07952068001031876,0.015324996784329414,0.0198958832770586,1
anodr/20051130_60630_0400_PP_60.png,anodr,anodr,0.8456900715827942,0.07996013760566711,0.03609711676836014,0.013457635417580605,0.024795006960630417,1
anodr/20051130_60691_0400_PP_939.png,anodr,anodr,0.7043097615242004,0.1746503710746765,0.0488986000418663,0.015461956150829792,0.05667932331562042,1
anodr/20051130_60715_0400_PP_555.png,anodr,anodr,0.7652540802955627,0.12742342054843903,0.05622732639312744,0.016781000420451164,0.034314122051000595,1
anodr/20051130_60740_0400_PP_1166.png,anodr,anodr,0.7890515327453613,0.11858109384775162,0.04718829691410065,0.01729956455528736,0.02787947468459606,1
anodr/20051130_60794_0400_PP_280.png,anodr,anodr,0.8856649398803711,0.05541671812534332,0.025168199092149734,0.015904588624835014,0.017845582216978073,1
anodr/20051130_60822_0400_PP_980.png,anodr,anodr,0.8919602632522583,0.045808129012584686,0.025671659037470818,0.016001418232917786,0.02055845782160759,1
anodr/20051201_37312_0400_PP_1333.png,anodr,anodr,0.736598789691925,0.13965101540088654,0.08991333097219467,0.018308527767658234,0.015528276562690735,1
anodr/20051201_37337_0400_PP_839.png,anodr,anodr,0.8699706196784973,0.06224236264824867,0.02844488061964512,0.018856195732951164,0.020485978573560715,1
anodr/20051201_37382_0400_PP_1350.png,anodr,anodr,0.859056293964386,0.0641278475522995,0.03919252008199692,0.019580064341425896,0.018043387681245804,1
anodr/20051201_37390_0400_PP_833.png,anodr,anodr,0.8791726231575012,0.052692901343107224,0.029173284769058228,0.01949187181890011,0.019469354301691055,1
anodr/20051201_37409_0400_PP_1340.png,anodr,anodr,0.7488433122634888,0.1438002586364746,0.07244303822517395,0.013067858293652534,0.021845528855919838,1
anodr/20051201_37462_0400_PP_357.png,anodr,anodr,0.7014226317405701,0.17979881167411804,0.07825098931789398,0.019399432465434074,0.021128151565790176,1
anodr/20051201_37534_0400_PP_906.png,anodr,anodr,0.8383430242538452,0.09110681712627411,0.033072710037231445,0.013134817592799664,0.024342648684978485,1
anodr/20051201_37557_0400_PP_1336.png,anodr,anodr,0.8737855553627014,0.05987773463129997,0.03309681639075279,0.013811636716127396,0.019428228959441185,1
anodr/20051201_38041_0400_PP_1312.png,anodr,anodr,0.8826857805252075,0.0539427325129509,0.027481870725750923,0.016995636746287346,0.01889399252831936,1
anodr/20051201_38081_0400_PP_963.png,anodr,anodr,0.8818798661231995,0.046269748359918594,0.03469270095229149,0.016814514994621277,0.020343203097581863,1
anodr/20051201_38103_0400_PP_81.png,anodr,anodr,0.87467360496521,0.059860143810510635,0.026959910988807678,0.014985199086368084,0.023521019145846367,1
anodr/20051201_38137_0400_PP_391.png,anodr,anodr,0.7963700294494629,0.11425440013408661,0.042257457971572876,0.01487800758332014,0.03224014490842819,1
anodr/20051201_38155_0400_PP_112.png,anodr,cmoderatedr,0.2498776614665985,0.09777402132749557,0.4017176926136017,0.025604894384741783,0.2250257283449173,0
anodr/20051201_38164_0400_PP_881.png,anodr,anodr,0.5667558312416077,0.06299129128456116,0.2913943827152252,0.015641720965504646,0.06321677565574646,1
anodr/20051201_38199_0400_PP_1329.png,anodr,anodr,0.6899268627166748,0.1697961986064911,0.09955840557813644,0.01886209100484848,0.02185649424791336,1
anodr/20051201_38211_0400_PP_1174.png,anodr,anodr,0.6753606200218201,0.16329191625118256,0.09961139410734177,0.02279561012983322,0.03894055634737015,1
anodr/20051201_38246_0400_PP_1063.png,anodr,anodr,0.8869637846946716,0.034676674753427505,0.032378848642110825,0.019769657403230667,0.026211142539978027,1
anodr/20051201_38262_0400_PP_335.png,anodr,anodr,0.7905722260475159,0.06510791182518005,0.09643134474754333,0.015286251902580261,0.03260219842195511,1
anodr/20051201_38280_0400_PP_1103.png,anodr,anodr,0.8795403242111206,0.049722302705049515,0.040782541036605835,0.012983554974198341,0.01697126217186451,1
anodr/20051201_38291_0400_PP_468.png,anodr,anodr,0.8028734922409058,0.06993833184242249,0.09305758029222488,0.012906509451568127,0.021224109455943108,1
anodr/20051201_38321_0400_PP_903.png,anodr,anodr,0.8285136818885803,0.08912063390016556,0.03683830052614212,0.016303854063153267,0.02922355756163597,1
anodr/20051201_38349_0400_PP_892.png,anodr,anodr,0.8551628589630127,0.07513093203306198,0.02919960767030716,0.01570960134267807,0.024797027930617332,1
anodr/20051201_38466_0400_PP_572.png,anodr,anodr,0.8745238780975342,0.04744936153292656,0.03570028021931648,0.014747918583452702,0.02757854014635086,1
anodr/20051201_38475_0400_PP_560.png,anodr,anodr,0.8794965147972107,0.036040425300598145,0.03281591460108757,0.016085835173726082,0.035561300814151764,1
anodr/20051202_37162_0400_PP_29.png,anodr,anodr,0.3575012981891632,0.30602627992630005,0.29161930084228516,0.014338691718876362,0.030514398589730263,1
anodr/20051202_51599_0400_PP_966.png,anodr,anodr,0.8411160111427307,0.09282853454351425,0.036617640405893326,0.014014074578881264,0.01542366947978735,1
anodr/20051202_51616_0400_PP_1018.png,anodr,anodr,0.8146719932556152,0.0892595648765564,0.06294737011194229,0.015616883523762226,0.017504200339317322,1
anodr/20051205_57651_0400_PP_52.png,anodr,anodr,0.8756560683250427,0.06013968214392662,0.02593357488512993,0.017421770840883255,0.020848961547017097,1
anodr/20051205_57704_0400_PP_1167.png,anodr,anodr,0.8940250277519226,0.04786433279514313,0.025379491969943047,0.013762528076767921,0.018968619406223297,1
anodr/20051205_57757_0400_PP_1100.png,anodr,anodr,0.7564516067504883,0.14834126830101013,0.05453106388449669,0.01821400783956051,0.022462017834186554,1
anodr/20051205_57780_0400_PP_1102.png,anodr,anodr,0.7147419452667236,0.16955885291099548,0.0700375959277153,0.018306778743863106,0.02735491842031479,1
anodr/20051205_57799_0400_PP_868.png,anodr,anodr,0.4500076174736023,0.2186511904001236,0.2889457941055298,0.010080653242766857,0.03231474384665489,1
anodr/20051205_57809_0400_PP_1228.png,anodr,anodr,0.6248799562454224,0.2088959664106369,0.11784521490335464,0.016317220404744148,0.03206168860197067,1
anodr/20051205_57838_0400_PP_859.png,anodr,anodr,0.8990083336830139,0.036481358110904694,0.02514278143644333,0.01870313659310341,0.02066439762711525,1
anodr/20051205_57879_0400_PP_1254.png,anodr,anodr,0.8851850032806396,0.04658367484807968,0.02769457921385765,0.018164878711104393,0.02237188071012497,1
anodr/20051205_57942_0400_PP_990.png,anodr,anodr,0.8854432702064514,0.04423181712627411,0.03457987681031227,0.01552565023303032,0.02021929807960987,1
anodr/20051205_57988_0400_PP_1112.png,anodr,anodr,0.8975327610969543,0.03768480196595192,0.032033540308475494,0.015396677888929844,0.01735217310488224,1
anodr/20051205_58037_0400_PP_835.png,anodr,anodr,0.8345719575881958,0.049937278032302856,0.07904260605573654,0.012607051059603691,0.02384120412170887,1
anodr/20051205_58060_0400_PP_376.png,anodr,anodr,0.873781681060791,0.03191392868757248,0.05406083166599274,0.011892464943230152,0.028351077809929848,1
anodr/20051205_58080_0400_PP_1034.png,anodr,anodr,0.8790556192398071,0.03912358358502388,0.043609533458948135,0.01617787964642048,0.022033382207155228,1
anodr/20051205_58091_0400_PP_292.png,anodr,anodr,0.8867335915565491,0.04087907820940018,0.034262921661138535,0.013367829844355583,0.024756692349910736,1
anodr/20051205_58109_0400_PP_1311.png,anodr,anodr,0.8714622855186462,0.0639648362994194,0.024643566459417343,0.01728452369570732,0.022644858807325363,1
anodr/20051205_58125_0400_PP_46.png,anodr,anodr,0.7543575167655945,0.07168880105018616,0.0341104157269001,0.016596458852291107,0.12324677407741547,1
anodr/20051205_58150_0400_PP_393.png,anodr,anodr,0.9109664559364319,0.03016340173780918,0.020302236080169678,0.01771489903330803,0.02085302397608757,1
