filename,true_label,predicted_label,confidence,correct,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_018_120.jpg,anormal,anormal,0.53762573,True,0.53762573,0.46237427
../../../data/data_VEIRC/test/anormal/image_019_168.jpg,anormal,anormal,0.73030484,True,0.73030484,0.26969522
../../../data/data_VEIRC/test/anormal/image_020_10.jpg,anormal,anormal,0.500749,True,0.500749,0.49925098
../../../data/data_VEIRC/test/anormal/image_021_26.jpg,anormal,anormal,0.57500947,True,0.57500947,0.42499056
../../../data/data_VEIRC/test/anormal/image_022_55.jpg,anormal,cglaucoma,0.59387285,False,0.40612713,0.59387285
../../../data/data_VEIRC/test/anormal/image_023_103.jpg,anormal,anormal,0.8786829,True,0.8786829,0.12131716
../../../data/data_VEIRC/test/anormal/image_024_200.jpg,anormal,cglaucoma,0.57491523,False,0.42508474,0.57491523
../../../data/data_VEIRC/test/anormal/image_025_99.jpg,anormal,anormal,0.5979636,True,0.5979636,0.40203643
../../../data/data_VEIRC/test/anormal/image_026_146.jpg,anormal,cglaucoma,0.5249106,False,0.47508937,0.5249106
../../../data/data_VEIRC/test/anormal/image_027_32.jpg,anormal,cglaucoma,0.50644433,False,0.49355564,0.50644433
../../../data/data_VEIRC/test/anormal/image_028_96.jpg,anormal,anormal,0.550398,True,0.550398,0.44960195
../../../data/data_VEIRC/test/anormal/image_029_217.jpg,anormal,anormal,0.53000104,True,0.53000104,0.46999893
../../../data/data_VEIRC/test/anormal/image_030_219.jpg,anormal,anormal,0.517961,True,0.517961,0.48203897
../../../data/data_VEIRC/test/anormal/image_031_49.jpg,anormal,cglaucoma,0.57574165,False,0.42425832,0.57574165
../../../data/data_VEIRC/test/anormal/image_032_39.jpg,anormal,anormal,0.64094245,True,0.64094245,0.35905752
../../../data/data_VEIRC/test/anormal/image_033_187.jpg,anormal,anormal,0.6902019,True,0.6902019,0.3097981
../../../data/data_VEIRC/test/anormal/image_034_36.jpg,anormal,anormal,0.64317316,True,0.64317316,0.35682684
../../../data/data_VEIRC/test/anormal/image_035_160.jpg,anormal,anormal,0.6950633,True,0.6950633,0.30493677
../../../data/data_VEIRC/test/anormal/image_036_25.jpg,anormal,anormal,0.7292306,True,0.7292306,0.27076942
../../../data/data_VEIRC/test/anormal/image_037_178.jpg,anormal,anormal,0.5737835,True,0.5737835,0.42621642
../../../data/data_VEIRC/test/anormal/image_038_95.jpg,anormal,anormal,0.508797,True,0.508797,0.491203
../../../data/data_VEIRC/test/anormal/image_039_12.jpg,anormal,anormal,0.6517345,True,0.6517345,0.34826556
../../../data/data_VEIRC/test/anormal/image_040_16.jpg,anormal,anormal,0.5931462,True,0.5931462,0.40685377
../../../data/data_VEIRC/test/anormal/image_041_108.jpg,anormal,anormal,0.51750815,True,0.51750815,0.4824919
../../../data/data_VEIRC/test/anormal/image_042_63.jpg,anormal,anormal,0.6402701,True,0.6402701,0.35972986
../../../data/data_VEIRC/test/anormal/image_043_54.jpg,anormal,anormal,0.6259357,True,0.6259357,0.37406436
../../../data/data_VEIRC/test/anormal/image_044_70.jpg,anormal,anormal,0.5376333,True,0.5376333,0.46236667
../../../data/data_VEIRC/test/anormal/image_045_182.jpg,anormal,anormal,0.66072494,True,0.66072494,0.33927518
../../../data/data_VEIRC/test/anormal/image_046_64.jpg,anormal,anormal,0.825739,True,0.825739,0.174261
../../../data/data_VEIRC/test/anormal/image_047_143.jpg,anormal,anormal,0.6857759,True,0.6857759,0.31422406
../../../data/data_VEIRC/test/anormal/image_048_130.jpg,anormal,anormal,0.731223,True,0.731223,0.268777
../../../data/data_VEIRC/test/anormal/image_049_105.jpg,anormal,anormal,0.83435166,True,0.83435166,0.16564834
../../../data/data_VEIRC/test/anormal/image_050_163.jpg,anormal,anormal,0.5650695,True,0.5650695,0.4349305
../../../data/data_VEIRC/test/anormal/image_051_190.jpg,anormal,anormal,0.8125184,True,0.8125184,0.1874816
../../../data/data_VEIRC/test/anormal/image_052_3.jpg,anormal,anormal,0.8483105,True,0.8483105,0.15168947
../../../data/data_VEIRC/test/anormal/image_053_136.jpg,anormal,anormal,0.7272972,True,0.7272972,0.2727028
../../../data/data_VEIRC/test/anormal/image_054_158.jpg,anormal,anormal,0.68316007,True,0.68316007,0.31683993
../../../data/data_VEIRC/test/anormal/image_055_139.jpg,anormal,cglaucoma,0.50039876,False,0.49960122,0.50039876
../../../data/data_VEIRC/test/anormal/image_056_142.jpg,anormal,anormal,0.5805046,True,0.5805046,0.41949543
../../../data/data_VEIRC/test/anormal/image_057_109.jpg,anormal,anormal,0.80298406,True,0.80298406,0.19701599
../../../data/data_VEIRC/test/anormal/image_058_118.jpg,anormal,anormal,0.63789237,True,0.63789237,0.3621076
../../../data/data_VEIRC/test/anormal/image_059_220.jpg,anormal,anormal,0.79827094,True,0.79827094,0.2017291
../../../data/data_VEIRC/test/anormal/image_060_79.jpg,anormal,anormal,0.78911453,True,0.78911453,0.21088555
../../../data/data_VEIRC/test/anormal/image_061_44.jpg,anormal,anormal,0.738783,True,0.738783,0.26121706
../../../data/data_VEIRC/test/anormal/image_062_135.jpg,anormal,anormal,0.5057442,True,0.5057442,0.49425578
../../../data/data_VEIRC/test/anormal/image_063_110.jpg,anormal,anormal,0.81176317,True,0.81176317,0.1882368
../../../data/data_VEIRC/test/anormal/image_064_164.jpg,anormal,anormal,0.8413585,True,0.8413585,0.15864155
../../../data/data_VEIRC/test/anormal/image_065_92.jpg,anormal,cglaucoma,0.5122489,False,0.4877511,0.5122489
../../../data/data_VEIRC/test/anormal/image_066_218.jpg,anormal,anormal,0.56340677,True,0.56340677,0.43659323
../../../data/data_VEIRC/test/anormal/image_067_127.jpg,anormal,anormal,0.56417286,True,0.56417286,0.43582717
../../../data/data_VEIRC/test/anormal/image_068_173.jpg,anormal,anormal,0.6624824,True,0.6624824,0.33751768
../../../data/data_VEIRC/test/anormal/image_069_184.jpg,anormal,anormal,0.74580467,True,0.74580467,0.25419536
../../../data/data_VEIRC/test/anormal/image_070_212.jpg,anormal,anormal,0.6147407,True,0.6147407,0.38525924
../../../data/data_VEIRC/test/anormal/image_071_154.jpg,anormal,anormal,0.6427559,True,0.6427559,0.35724407
../../../data/data_VEIRC/test/anormal/image_072_102.jpg,anormal,anormal,0.54211634,True,0.54211634,0.45788366
../../../data/data_VEIRC/test/anormal/image_073_179.jpg,anormal,cglaucoma,0.57067466,False,0.42932534,0.57067466
../../../data/data_VEIRC/test/anormal/image_074_37.jpg,anormal,anormal,0.8023821,True,0.8023821,0.19761789
../../../data/data_VEIRC/test/anormal/image_075_195.jpg,anormal,anormal,0.72802526,True,0.72802526,0.27197474
../../../data/data_VEIRC/test/anormal/image_076_33.jpg,anormal,anormal,0.63774717,True,0.63774717,0.36225286
../../../data/data_VEIRC/test/anormal/image_077_201.jpg,anormal,anormal,0.65860254,True,0.65860254,0.34139746
../../../data/data_VEIRC/test/anormal/image_078_67.jpg,anormal,anormal,0.8346017,True,0.8346017,0.16539825
../../../data/data_VEIRC/test/anormal/image_079_15.jpg,anormal,anormal,0.7959808,True,0.7959808,0.20401916
../../../data/data_VEIRC/test/anormal/image_080_157.jpg,anormal,cglaucoma,0.5153293,False,0.4846707,0.5153293
../../../data/data_VEIRC/test/anormal/image_081_153.jpg,anormal,anormal,0.7162758,True,0.7162758,0.2837242
../../../data/data_VEIRC/test/anormal/image_082_9.jpg,anormal,anormal,0.6463649,True,0.6463649,0.35363507
../../../data/data_VEIRC/test/anormal/image_083_30.jpg,anormal,anormal,0.80931604,True,0.80931604,0.19068393
../../../data/data_VEIRC/test/anormal/image_084_34.jpg,anormal,anormal,0.81283057,True,0.81283057,0.18716948
../../../data/data_VEIRC/test/anormal/image_085_61.jpg,anormal,anormal,0.7452076,True,0.7452076,0.2547924
../../../data/data_VEIRC/test/anormal/image_086_24.jpg,anormal,anormal,0.6821395,True,0.6821395,0.3178605
../../../data/data_VEIRC/test/anormal/image_087_210.jpg,anormal,anormal,0.8921579,True,0.8921579,0.10784205
../../../data/data_VEIRC/test/anormal/image_088_175.jpg,anormal,anormal,0.783361,True,0.783361,0.21663901
../../../data/data_VEIRC/test/anormal/image_089_38.jpg,anormal,anormal,0.8153118,True,0.8153118,0.18468818
../../../data/data_VEIRC/test/anormal/image_090_145.jpg,anormal,anormal,0.6638416,True,0.6638416,0.3361584
../../../data/data_VEIRC/test/anormal/image_091_223.jpg,anormal,anormal,0.83776104,True,0.83776104,0.16223903
../../../data/data_VEIRC/test/anormal/image_092_1.jpg,anormal,anormal,0.8505576,True,0.8505576,0.1494424
../../../data/data_VEIRC/test/anormal/image_093_140.jpg,anormal,anormal,0.65089124,True,0.65089124,0.34910873
../../../data/data_VEIRC/test/anormal/image_094_150.jpg,anormal,anormal,0.7323927,True,0.7323927,0.26760727
../../../data/data_VEIRC/test/anormal/image_095_11.jpg,anormal,anormal,0.84602576,True,0.84602576,0.1539742
../../../data/data_VEIRC/test/anormal/image_096_98.jpg,anormal,anormal,0.6923836,True,0.6923836,0.3076164
../../../data/data_VEIRC/test/anormal/image_097_176.jpg,anormal,anormal,0.6696022,True,0.6696022,0.33039778
../../../data/data_VEIRC/test/anormal/image_098_205.jpg,anormal,anormal,0.77627796,True,0.77627796,0.22372206
../../../data/data_VEIRC/test/anormal/image_099_22.jpg,anormal,anormal,0.9042184,True,0.9042184,0.09578155
../../../data/data_VEIRC/test/anormal/image_100_196.jpg,anormal,cglaucoma,0.5302098,False,0.46979028,0.5302098
../../../data/data_VEIRC/test/anormal/image_101_222.jpg,anormal,anormal,0.76555955,True,0.76555955,0.23444048
../../../data/data_VEIRC/test/anormal/image_102_155.jpg,anormal,anormal,0.6789284,True,0.6789284,0.32107168
../../../data/data_VEIRC/test/anormal/image_103_204.jpg,anormal,anormal,0.7320384,True,0.7320384,0.26796162
../../../data/data_VEIRC/test/anormal/image_104_2.jpg,anormal,anormal,0.7469441,True,0.7469441,0.25305584
../../../data/data_VEIRC/test/anormal/image_105_0.jpg,anormal,anormal,0.7858044,True,0.7858044,0.21419565
../../../data/data_VEIRC/test/anormal/image_106_141.jpg,anormal,anormal,0.7531978,True,0.7531978,0.24680224
../../../data/data_VEIRC/test/anormal/image_107_166.jpg,anormal,anormal,0.6269801,True,0.6269801,0.3730199
../../../data/data_VEIRC/test/anormal/image_108_188.jpg,anormal,anormal,0.73096335,True,0.73096335,0.26903665
../../../data/data_VEIRC/test/anormal/image_109_76.jpg,anormal,anormal,0.7079481,True,0.7079481,0.29205188
../../../data/data_VEIRC/test/anormal/image_110_199.jpg,anormal,anormal,0.6401286,True,0.6401286,0.35987142
../../../data/data_VEIRC/test/anormal/image_111_58.jpg,anormal,anormal,0.7868875,True,0.7868875,0.2131125
../../../data/data_VEIRC/test/anormal/image_112_111.jpg,anormal,anormal,0.7307831,True,0.7307831,0.26921692
../../../data/data_VEIRC/test/anormal/image_113_224.jpg,anormal,anormal,0.704413,True,0.704413,0.2955871
../../../data/data_VEIRC/test/anormal/image_114_57.jpg,anormal,anormal,0.8059825,True,0.8059825,0.19401748
../../../data/data_VEIRC/test/anormal/image_115_121.jpg,anormal,anormal,0.53320456,True,0.53320456,0.46679544
../../../data/data_VEIRC/test/anormal/image_116_69.jpg,anormal,anormal,0.71139795,True,0.71139795,0.28860205
../../../data/data_VEIRC/test/anormal/image_117_211.jpg,anormal,anormal,0.79920155,True,0.79920155,0.20079847
../../../data/data_VEIRC/test/anormal/image_118_101.jpg,anormal,anormal,0.6564163,True,0.6564163,0.34358373
../../../data/data_VEIRC/test/anormal/image_119_194.jpg,anormal,anormal,0.605204,True,0.605204,0.394796
../../../data/data_VEIRC/test/anormal/image_120_17.jpg,anormal,anormal,0.774389,True,0.774389,0.22561094
../../../data/data_VEIRC/test/anormal/image_121_189.jpg,anormal,anormal,0.7737676,True,0.7737676,0.22623238
../../../data/data_VEIRC/test/anormal/image_122_6.jpg,anormal,anormal,0.5865188,True,0.5865188,0.41348118
../../../data/data_VEIRC/test/anormal/image_123_35.jpg,anormal,anormal,0.69338477,True,0.69338477,0.30661517
../../../data/data_VEIRC/test/anormal/image_124_126.jpg,anormal,anormal,0.7873858,True,0.7873858,0.21261421
../../../data/data_VEIRC/test/anormal/image_125_183.jpg,anormal,anormal,0.7894918,True,0.7894918,0.21050826
../../../data/data_VEIRC/test/anormal/image_126_177.jpg,anormal,anormal,0.8300856,True,0.8300856,0.16991447
../../../data/data_VEIRC/test/anormal/image_127_43.jpg,anormal,anormal,0.5940753,True,0.5940753,0.40592462
../../../data/data_VEIRC/test/anormal/image_128_60.jpg,anormal,anormal,0.60865843,True,0.60865843,0.39134163
../../../data/data_VEIRC/test/anormal/image_129_156.jpg,anormal,anormal,0.847415,True,0.847415,0.15258498
../../../data/data_VEIRC/test/anormal/image_130_104.jpg,anormal,anormal,0.543429,True,0.543429,0.456571
../../../data/data_VEIRC/test/anormal/image_131_131.jpg,anormal,anormal,0.7233499,True,0.7233499,0.27665007
../../../data/data_VEIRC/test/anormal/image_132_52.jpg,anormal,anormal,0.6667837,True,0.6667837,0.33321628
../../../data/data_VEIRC/test/anormal/image_133_75.jpg,anormal,anormal,0.7514627,True,0.7514627,0.24853727
../../../data/data_VEIRC/test/anormal/image_134_97.jpg,anormal,anormal,0.6271431,True,0.6271431,0.37285691
../../../data/data_VEIRC/test/anormal/image_135_90.jpg,anormal,anormal,0.6748944,True,0.6748944,0.32510564
../../../data/data_VEIRC/test/anormal/image_136_128.jpg,anormal,anormal,0.59686154,True,0.59686154,0.40313846
../../../data/data_VEIRC/test/anormal/image_137_87.jpg,anormal,anormal,0.72907346,True,0.72907346,0.27092654
../../../data/data_VEIRC/test/anormal/image_138_19.jpg,anormal,anormal,0.7088007,True,0.7088007,0.29119936
../../../data/data_VEIRC/test/anormal/image_139_167.jpg,anormal,anormal,0.6287515,True,0.6287515,0.3712485
../../../data/data_VEIRC/test/anormal/image_140_27.jpg,anormal,anormal,0.6460386,True,0.6460386,0.3539614
../../../data/data_VEIRC/test/anormal/image_141_18.jpg,anormal,anormal,0.804103,True,0.804103,0.19589706
../../../data/data_VEIRC/test/anormal/image_142_159.jpg,anormal,anormal,0.81348896,True,0.81348896,0.186511
../../../data/data_VEIRC/test/anormal/image_143_107.jpg,anormal,anormal,0.6282714,True,0.6282714,0.3717286
../../../data/data_VEIRC/test/anormal/image_144_180.jpg,anormal,anormal,0.72063935,True,0.72063935,0.27936062
../../../data/data_VEIRC/test/anormal/image_145_78.jpg,anormal,cglaucoma,0.5065018,False,0.49349824,0.5065018
../../../data/data_VEIRC/test/anormal/image_146_85.jpg,anormal,anormal,0.61022294,True,0.61022294,0.38977703
../../../data/data_VEIRC/test/anormal/image_147_193.jpg,anormal,anormal,0.7338618,True,0.7338618,0.26613826
../../../data/data_VEIRC/test/anormal/image_148_216.jpg,anormal,anormal,0.6141788,True,0.6141788,0.38582128
../../../data/data_VEIRC/test/anormal/image_149_134.jpg,anormal,anormal,0.72814375,True,0.72814375,0.27185625
../../../data/data_VEIRC/test/anormal/image_150_198.jpg,anormal,anormal,0.7424482,True,0.7424482,0.25755182
../../../data/data_VEIRC/test/anormal/image_151_31.jpg,anormal,anormal,0.6973517,True,0.6973517,0.30264834
../../../data/data_VEIRC/test/anormal/image_152_169.jpg,anormal,anormal,0.73744404,True,0.73744404,0.26255602
../../../data/data_VEIRC/test/anormal/image_153_213.jpg,anormal,cglaucoma,0.59452534,False,0.40547466,0.59452534
../../../data/data_VEIRC/test/anormal/image_154_23.jpg,anormal,anormal,0.5446847,True,0.5446847,0.4553154
../../../data/data_VEIRC/test/anormal/image_155_151.jpg,anormal,anormal,0.6164951,True,0.6164951,0.38350496
../../../data/data_VEIRC/test/anormal/image_156_72.jpg,anormal,anormal,0.6093031,True,0.6093031,0.3906969
../../../data/data_VEIRC/test/anormal/image_157_115.jpg,anormal,anormal,0.7291433,True,0.7291433,0.27085665
../../../data/data_VEIRC/test/anormal/image_158_191.jpg,anormal,anormal,0.6452102,True,0.6452102,0.35478982
../../../data/data_VEIRC/test/anormal/image_159_162.jpg,anormal,anormal,0.50621617,True,0.50621617,0.49378386
../../../data/data_VEIRC/test/anormal/image_160_124.jpg,anormal,anormal,0.7549284,True,0.7549284,0.24507156
../../../data/data_VEIRC/test/anormal/image_161_62.jpg,anormal,anormal,0.83748835,True,0.83748835,0.16251159
../../../data/data_VEIRC/test/anormal/image_162_48.jpg,anormal,anormal,0.85647476,True,0.85647476,0.14352521
../../../data/data_VEIRC/test/anormal/image_163_206.jpg,anormal,anormal,0.83583194,True,0.83583194,0.1641681
../../../data/data_VEIRC/test/anormal/image_164_215.jpg,anormal,anormal,0.8235321,True,0.8235321,0.17646785
../../../data/data_VEIRC/test/anormal/image_165_77.jpg,anormal,anormal,0.74775183,True,0.74775183,0.2522481
../../../data/data_VEIRC/test/anormal/image_166_129.jpg,anormal,anormal,0.637247,True,0.637247,0.36275297
../../../data/data_VEIRC/test/anormal/image_167_138.jpg,anormal,anormal,0.71539897,True,0.71539897,0.28460106
../../../data/data_VEIRC/test/anormal/image_168_113.jpg,anormal,anormal,0.7361227,True,0.7361227,0.26387724
../../../data/data_VEIRC/test/anormal/image_169_119.jpg,anormal,anormal,0.74590194,True,0.74590194,0.2540981
../../../data/data_VEIRC/test/anormal/image_170_133.jpg,anormal,anormal,0.71806604,True,0.71806604,0.28193396
../../../data/data_VEIRC/test/anormal/image_171_203.jpg,anormal,anormal,0.51311266,True,0.51311266,0.48688737
../../../data/data_VEIRC/test/anormal/image_172_137.jpg,anormal,anormal,0.54824823,True,0.54824823,0.4517517
../../../data/data_VEIRC/test/anormal/image_173_83.jpg,anormal,anormal,0.5101975,True,0.5101975,0.48980245
../../../data/data_VEIRC/test/anormal/image_174_123.jpg,anormal,cglaucoma,0.5185975,False,0.4814025,0.5185975
../../../data/data_VEIRC/test/anormal/image_175_91.jpg,anormal,anormal,0.7029144,True,0.7029144,0.2970855
../../../data/data_VEIRC/test/anormal/image_176_161.jpg,anormal,anormal,0.64042217,True,0.64042217,0.35957786
../../../data/data_VEIRC/test/anormal/image_177_112.jpg,anormal,anormal,0.5915863,True,0.5915863,0.4084137
../../../data/data_VEIRC/test/anormal/image_178_46.jpg,anormal,anormal,0.5552815,True,0.5552815,0.4447185
../../../data/data_VEIRC/test/anormal/image_179_84.jpg,anormal,cglaucoma,0.5684432,False,0.4315568,0.5684432
../../../data/data_VEIRC/test/anormal/image_180_53.jpg,anormal,anormal,0.54897785,True,0.54897785,0.4510222
../../../data/data_VEIRC/test/anormal/image_181_207.jpg,anormal,cglaucoma,0.5263121,False,0.4736879,0.5263121
../../../data/data_VEIRC/test/anormal/image_182_171.jpg,anormal,anormal,0.511826,True,0.511826,0.48817402
../../../data/data_VEIRC/test/anormal/image_183_40.jpg,anormal,anormal,0.67340857,True,0.67340857,0.3265914
../../../data/data_VEIRC/test/anormal/image_184_197.jpg,anormal,anormal,0.8193194,True,0.8193194,0.18068063
../../../data/data_VEIRC/test/anormal/image_185_185.jpg,anormal,anormal,0.6483526,True,0.6483526,0.35164744
../../../data/data_VEIRC/test/anormal/image_186_114.jpg,anormal,anormal,0.66273004,True,0.66273004,0.33726996
../../../data/data_VEIRC/test/anormal/image_187_100.jpg,anormal,anormal,0.7513919,True,0.7513919,0.24860804
../../../data/data_VEIRC/test/anormal/image_188_192.jpg,anormal,anormal,0.7460922,True,0.7460922,0.25390777
../../../data/data_VEIRC/test/anormal/image_189_149.jpg,anormal,anormal,0.53157645,True,0.53157645,0.46842355
../../../data/data_VEIRC/test/anormal/image_190_7.jpg,anormal,anormal,0.54017866,True,0.54017866,0.45982137
../../../data/data_VEIRC/test/anormal/image_191_8.jpg,anormal,cglaucoma,0.50236374,False,0.49763626,0.50236374
../../../data/data_VEIRC/test/anormal/image_192_68.jpg,anormal,anormal,0.6284049,True,0.6284049,0.37159508
../../../data/data_VEIRC/test/anormal/image_193_51.jpg,anormal,anormal,0.7093004,True,0.7093004,0.29069963
../../../data/data_VEIRC/test/anormal/image_194_88.jpg,anormal,anormal,0.52040654,True,0.52040654,0.47959346
../../../data/data_VEIRC/test/anormal/image_195_106.jpg,anormal,anormal,0.57423335,True,0.57423335,0.42576665
../../../data/data_VEIRC/test/anormal/image_196_80.jpg,anormal,anormal,0.6940081,True,0.6940081,0.30599183
../../../data/data_VEIRC/test/anormal/image_197_28.jpg,anormal,anormal,0.6010134,True,0.6010134,0.3989866
../../../data/data_VEIRC/test/anormal/image_198_66.jpg,anormal,anormal,0.7390772,True,0.7390772,0.26092285
../../../data/data_VEIRC/test/anormal/image_199_94.jpg,anormal,anormal,0.7446498,True,0.7446498,0.25535014
../../../data/data_VEIRC/test/anormal/image_200_45.jpg,anormal,anormal,0.7619494,True,0.7619494,0.23805062
../../../data/data_VEIRC/test/anormal/image_201_81.jpg,anormal,anormal,0.69159245,True,0.69159245,0.3084075
../../../data/data_VEIRC/test/anormal/image_202_14.jpg,anormal,anormal,0.75528,True,0.75528,0.24471998
../../../data/data_VEIRC/test/anormal/image_203_181.jpg,anormal,anormal,0.68700784,True,0.68700784,0.31299216
../../../data/data_VEIRC/test/anormal/image_204_208.jpg,anormal,anormal,0.66982335,True,0.66982335,0.33017662
../../../data/data_VEIRC/test/anormal/image_205_29.jpg,anormal,anormal,0.5295452,True,0.5295452,0.47045484
../../../data/data_VEIRC/test/anormal/image_206_186.jpg,anormal,anormal,0.57206726,True,0.57206726,0.42793274
../../../data/data_VEIRC/test/anormal/image_207_221.jpg,anormal,anormal,0.5709006,True,0.5709006,0.42909938
../../../data/data_VEIRC/test/anormal/image_208_20.jpg,anormal,anormal,0.77535415,True,0.77535415,0.22464585
../../../data/data_VEIRC/test/anormal/image_209_42.jpg,anormal,anormal,0.6024747,True,0.6024747,0.3975253
../../../data/data_VEIRC/test/anormal/image_210_73.jpg,anormal,anormal,0.5708015,True,0.5708015,0.42919856
../../../data/data_VEIRC/test/anormal/image_211_152.jpg,anormal,cglaucoma,0.51381814,False,0.48618189,0.51381814
../../../data/data_VEIRC/test/anormal/image_212_47.jpg,anormal,cglaucoma,0.52056915,False,0.47943085,0.52056915
../../../data/data_VEIRC/test/anormal/image_213_144.jpg,anormal,anormal,0.5115895,True,0.5115895,0.48841053
../../../data/data_VEIRC/test/anormal/image_214_89.jpg,anormal,anormal,0.6160718,True,0.6160718,0.38392824
../../../data/data_VEIRC/test/anormal/image_215_147.jpg,anormal,anormal,0.62393546,True,0.62393546,0.3760645
../../../data/data_VEIRC/test/anormal/image_216_74.jpg,anormal,cglaucoma,0.54891765,False,0.4510823,0.54891765
../../../data/data_VEIRC/test/anormal/image_217_117.jpg,anormal,cglaucoma,0.5439137,False,0.45608625,0.5439137
../../../data/data_VEIRC/test/anormal/image_218_122.jpg,anormal,anormal,0.8011467,True,0.8011467,0.19885328
../../../data/data_VEIRC/test/anormal/image_219_21.jpg,anormal,anormal,0.81480074,True,0.81480074,0.18519929
../../../data/data_VEIRC/test/anormal/image_220_86.jpg,anormal,anormal,0.8511766,True,0.8511766,0.14882329
../../../data/data_VEIRC/test/anormal/image_221_132.jpg,anormal,anormal,0.784513,True,0.784513,0.21548705
../../../data/data_VEIRC/test/anormal/image_222_174.jpg,anormal,anormal,0.7857562,True,0.7857562,0.21424386
../../../data/data_VEIRC/test/anormal/image_223_172.jpg,anormal,anormal,0.6851374,True,0.6851374,0.31486255
../../../data/data_VEIRC/test/anormal/image_224_165.jpg,anormal,anormal,0.7599079,True,0.7599079,0.24009208
../../../data/data_VEIRC/test/anormal/image_225_148.jpg,anormal,anormal,0.6733435,True,0.6733435,0.32665652
../../../data/data_VEIRC/test/cglaucoma/image_001_250.jpg,cglaucoma,anormal,0.5844705,False,0.5844705,0.4155295
../../../data/data_VEIRC/test/cglaucoma/image_002_252.jpg,cglaucoma,cglaucoma,0.56386673,True,0.43613324,0.56386673
../../../data/data_VEIRC/test/cglaucoma/image_003_234.jpg,cglaucoma,anormal,0.66945547,False,0.66945547,0.3305445
../../../data/data_VEIRC/test/cglaucoma/image_004_238.jpg,cglaucoma,anormal,0.73811746,False,0.73811746,0.26188254
../../../data/data_VEIRC/test/cglaucoma/image_005_228.jpg,cglaucoma,anormal,0.70032215,False,0.70032215,0.29967782
../../../data/data_VEIRC/test/cglaucoma/image_006_225.jpg,cglaucoma,anormal,0.7215861,False,0.7215861,0.27841395
../../../data/data_VEIRC/test/cglaucoma/image_007_226.jpg,cglaucoma,anormal,0.7395406,False,0.7395406,0.26045945
../../../data/data_VEIRC/test/cglaucoma/image_008_245.jpg,cglaucoma,anormal,0.7467137,False,0.7467137,0.2532863
../../../data/data_VEIRC/test/cglaucoma/image_009_247.jpg,cglaucoma,anormal,0.7484089,False,0.7484089,0.25159115
../../../data/data_VEIRC/test/cglaucoma/image_010_232.jpg,cglaucoma,anormal,0.7579534,False,0.7579534,0.24204662
../../../data/data_VEIRC/test/cglaucoma/image_011_254.jpg,cglaucoma,anormal,0.6688981,False,0.6688981,0.33110192
../../../data/data_VEIRC/test/cglaucoma/image_012_236.jpg,cglaucoma,anormal,0.8032136,False,0.8032136,0.1967865
../../../data/data_VEIRC/test/cglaucoma/image_013_239.jpg,cglaucoma,anormal,0.5298236,False,0.5298236,0.4701764
../../../data/data_VEIRC/test/cglaucoma/image_014_237.jpg,cglaucoma,anormal,0.6194731,False,0.6194731,0.38052696
../../../data/data_VEIRC/test/cglaucoma/image_015_253.jpg,cglaucoma,anormal,0.74722296,False,0.74722296,0.252777
../../../data/data_VEIRC/test/cglaucoma/image_016_240.jpg,cglaucoma,anormal,0.7600389,False,0.7600389,0.23996115
../../../data/data_VEIRC/test/cglaucoma/image_017_241.jpg,cglaucoma,anormal,0.60835785,False,0.60835785,0.39164215
