filename,true_label,predicted_label,confidence,correct,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
../../../data/data_APTOS/test/anodr/18ce0cdc473d.png,anodr,anodr,0.7892583,True,0.7892583,0.09168653,0.094501175,0.022167439,0.0023865742
../../../data/data_APTOS/test/anodr/1a0dbc6c0cda.png,anodr,anodr,0.8296917,True,0.8296917,0.064675584,0.072904885,0.02578172,0.006946098
../../../data/data_APTOS/test/anodr/1a1e974a7dbf.png,anodr,anodr,0.820943,True,0.820943,0.062159054,0.10611089,0.009328131,0.0014589623
../../../data/data_APTOS/test/anodr/1c47815f4a6b.png,anodr,anodr,0.63317204,True,0.63317204,0.15400752,0.14493862,0.04875418,0.019127667
../../../data/data_APTOS/test/anodr/1ca62b3e4fd3.png,anodr,anodr,0.88840646,True,0.88840646,0.0488211,0.045654804,0.015022409,0.002095273
../../../data/data_APTOS/test/anodr/1d0b93317aa8.png,anodr,anodr,0.94753855,True,0.94753855,0.031196222,0.017393725,0.002921375,0.0009501125
../../../data/data_APTOS/test/anodr/1d3e9b939732.png,anodr,anodr,0.94462043,True,0.94462043,0.021117097,0.03148322,0.0022951271,0.00048413174
../../../data/data_APTOS/test/anodr/1d74c4713e21.png,anodr,anodr,0.83717376,True,0.83717376,0.07594921,0.06207896,0.021461284,0.0033368855
../../../data/data_APTOS/test/anodr/1db0393cdbc1.png,anodr,anodr,0.9391176,True,0.9391176,0.020604461,0.022706982,0.01560615,0.001964733
../../../data/data_APTOS/test/anodr/1df1530b9b8d.png,anodr,anodr,0.9061781,True,0.9061781,0.044625647,0.033485103,0.013520135,0.0021910258
../../../data/data_APTOS/test/anodr/1e742358e0b9.png,anodr,anodr,0.6121508,True,0.6121508,0.21448533,0.15185578,0.015849624,0.0056585185
../../../data/data_APTOS/test/anodr/1e7ccd4a1c87.png,anodr,anodr,0.83243287,True,0.83243287,0.07969622,0.06443429,0.019896025,0.0035406433
../../../data/data_APTOS/test/anodr/1ec95179cdfe.png,anodr,anodr,0.85697997,True,0.85697997,0.043298967,0.08286388,0.0126691805,0.0041880896
../../../data/data_APTOS/test/anodr/1f31701dd61b.png,anodr,anodr,0.87965786,True,0.87965786,0.06563685,0.04239681,0.005521521,0.0067869844
../../../data/data_APTOS/test/anodr/1f5496352859.png,anodr,anodr,0.8136985,True,0.8136985,0.030079413,0.12108441,0.031928115,0.0032096202
../../../data/data_APTOS/test/anodr/218c822a3dd9.png,anodr,anodr,0.6001664,True,0.6001664,0.105985895,0.22886935,0.06108441,0.0038939663
../../../data/data_APTOS/test/anodr/224c14366e11.png,anodr,anodr,0.9558488,True,0.9558488,0.014103442,0.024708137,0.002985104,0.0023544917
../../../data/data_APTOS/test/anodr/226c6ceb9185.png,anodr,anodr,0.8204665,True,0.8204665,0.07179439,0.09312523,0.008778116,0.0058356533
../../../data/data_APTOS/test/anodr/237aa50edc34.png,anodr,anodr,0.6756726,True,0.6756726,0.1463982,0.15226117,0.021386774,0.0042812675
../../../data/data_APTOS/test/anodr/248dec89b3a2.png,anodr,anodr,0.9155626,True,0.9155626,0.057618827,0.02054682,0.0055487724,0.0007229246
../../../data/data_APTOS/test/anodr/253e96488cfb.png,anodr,cmoderatedr,0.49170095,False,0.08121548,0.34826463,0.49170095,0.057964474,0.02085451
../../../data/data_APTOS/test/anodr/2682e6da9050.png,anodr,anodr,0.7185402,True,0.7185402,0.14267507,0.11675663,0.017287772,0.004740284
../../../data/data_APTOS/test/anodr/27933cdbe0cc.png,anodr,anodr,0.9189534,True,0.9189534,0.04185036,0.034860093,0.0026425808,0.0016935546
../../../data/data_APTOS/test/anodr/283c3aeba594.png,anodr,anodr,0.91034955,True,0.91034955,0.054670244,0.028420549,0.005600338,0.0009593563
../../../data/data_APTOS/test/anodr/28503940d10b.png,anodr,anodr,0.9229841,True,0.9229841,0.049831517,0.023268363,0.002545718,0.0013702485
../../../data/data_APTOS/test/anodr/28f73575e1f2.png,anodr,anodr,0.9384352,True,0.9384352,0.035520185,0.019966753,0.0048756665,0.0012022767
../../../data/data_APTOS/test/anodr/2923971566fe.png,anodr,cmoderatedr,0.5102414,False,0.05192831,0.39591128,0.5102414,0.022169363,0.01974973
../../../data/data_APTOS/test/anodr/2927665214e1.png,anodr,anodr,0.8525075,True,0.8525075,0.08497023,0.05094819,0.0091175735,0.0024565351
../../../data/data_APTOS/test/anodr/29a13e666266.png,anodr,anodr,0.6318873,True,0.6318873,0.11358397,0.20951469,0.03446214,0.010551901
../../../data/data_APTOS/test/anodr/2a4520f1f9a3.png,anodr,anodr,0.93105614,True,0.93105614,0.031097436,0.028732035,0.008041826,0.0010725618
../../../data/data_APTOS/test/anodr/2b4c7b5f1f1e.png,anodr,anodr,0.85915565,True,0.85915565,0.06963696,0.046363775,0.01224186,0.01260173
../../../data/data_APTOS/test/anodr/2b5bb6d33959.png,anodr,anodr,0.9370543,True,0.9370543,0.041259505,0.016155932,0.0052607544,0.00026955202
../../../data/data_APTOS/test/anodr/2bb3c492d6d3.png,anodr,anodr,0.78972614,True,0.78972614,0.027728084,0.1687715,0.011341034,0.0024332304
../../../data/data_APTOS/test/anodr/2c8101f14723.png,anodr,anodr,0.861242,True,0.861242,0.05131237,0.06099888,0.019132325,0.0073144496
../../../data/data_APTOS/test/anodr/2c827005b8f8.png,anodr,anodr,0.9613043,True,0.9613043,0.016654154,0.019499224,0.002109706,0.0004326012
../../../data/data_APTOS/test/anodr/2cacdb0dffae.png,anodr,anodr,0.8960503,True,0.8960503,0.037942447,0.04752349,0.016106417,0.002377462
../../../data/data_APTOS/test/anodr/2cdcc910778d.png,anodr,anodr,0.94458026,True,0.94458026,0.019604098,0.029291308,0.0054733595,0.0010508904
../../../data/data_APTOS/test/anodr/2d04cead4d3a.png,anodr,anodr,0.93724453,True,0.93724453,0.04357981,0.014421463,0.0034237124,0.0013305007
../../../data/data_APTOS/test/anodr/2d07162a13b1.png,anodr,anodr,0.39889735,True,0.39889735,0.1676163,0.3806568,0.041020766,0.011808819
../../../data/data_APTOS/test/anodr/2db0cd3e30da.png,anodr,anodr,0.8377923,True,0.8377923,0.04965977,0.098188326,0.011473835,0.0028857277
../../../data/data_APTOS/test/anodr/2dc647e00ad3.png,anodr,anodr,0.71579427,True,0.71579427,0.102944806,0.16606896,0.011130158,0.0040617804
../../../data/data_APTOS/test/anodr/2dd28ac497d2.png,anodr,anodr,0.90874386,True,0.90874386,0.06552936,0.019951342,0.0028946297,0.002880844
../../../data/data_APTOS/test/anodr/2ef10194e80d.png,anodr,anodr,0.92110646,True,0.92110646,0.03084985,0.036994852,0.009186339,0.001862624
../../../data/data_APTOS/test/anodr/2ef4a04aed1b.png,anodr,anodr,0.9075058,True,0.9075058,0.037418783,0.042414736,0.011411285,0.0012494435
../../../data/data_APTOS/test/anodr/2ef955d6d9ff.png,anodr,anodr,0.9180454,True,0.9180454,0.04610299,0.033542916,0.0015804258,0.0007282573
../../../data/data_APTOS/test/anodr/2f143453bb71.png,anodr,anodr,0.78278494,True,0.78278494,0.1160707,0.06499573,0.03243815,0.0037105405
../../../data/data_APTOS/test/anodr/2f7fbdcc9a4b.png,anodr,anodr,0.89548385,True,0.89548385,0.022640888,0.058805265,0.017881555,0.005188453
../../../data/data_APTOS/test/anodr/2fefb720869a.png,anodr,anodr,0.84863603,True,0.84863603,0.07592747,0.06103182,0.011964663,0.0024399804
../../../data/data_APTOS/test/anodr/3286073a976e.png,anodr,anodr,0.59738326,True,0.59738326,0.066487774,0.31738612,0.011734029,0.007008816
../../../data/data_APTOS/test/anodr/331121c65e88.png,anodr,anodr,0.90073603,True,0.90073603,0.031928957,0.045984723,0.01769435,0.0036559112
../../../data/data_APTOS/test/anodr/33b91def2035.png,anodr,anodr,0.9819919,True,0.9819919,0.008037572,0.007969734,0.0017998522,0.00020104519
../../../data/data_APTOS/test/anodr/33b978734eab.png,anodr,anodr,0.930752,True,0.930752,0.028523136,0.030175304,0.009194929,0.0013546154
../../../data/data_APTOS/test/anodr/345b1f0abbba.png,anodr,anodr,0.8713856,True,0.8713856,0.045245145,0.06183687,0.019323004,0.0022093954
../../../data/data_APTOS/test/anodr/348598d01e18.png,anodr,anodr,0.8507427,True,0.8507427,0.051813394,0.07590387,0.015388846,0.0061511444
../../../data/data_APTOS/test/anodr/35362d43e753.png,anodr,anodr,0.79956484,True,0.79956484,0.04646536,0.138495,0.011396517,0.0040782904
../../../data/data_APTOS/test/anodr/35ac70c0d08f.png,anodr,anodr,0.88584167,True,0.88584167,0.04287632,0.055151742,0.014631445,0.0014988184
../../../data/data_APTOS/test/anodr/35df2bc6ae95.png,anodr,anodr,0.93918544,True,0.93918544,0.0253806,0.030020773,0.0046331557,0.00078010035
../../../data/data_APTOS/test/anodr/360832d84ce0.png,anodr,anodr,0.9339426,True,0.9339426,0.04288314,0.01839682,0.003981677,0.0007957538
../../../data/data_APTOS/test/anodr/37c523296d42.png,anodr,anodr,0.8118056,True,0.8118056,0.07612761,0.09287688,0.016732063,0.0024578327
../../../data/data_APTOS/test/anodr/387138ddf43d.png,anodr,cmoderatedr,0.53933734,False,0.2988266,0.105174385,0.53933734,0.03379045,0.022871247
../../../data/data_APTOS/test/anodr/389552047476.png,anodr,anodr,0.7623519,True,0.7623519,0.11176045,0.09650926,0.02545535,0.0039230743
../../../data/data_APTOS/test/anodr/393fa5a023a5.png,anodr,anodr,0.84417474,True,0.84417474,0.09397101,0.05490434,0.005097714,0.0018521746
../../../data/data_APTOS/test/anodr/3a4cfea0a766.png,anodr,anodr,0.9445957,True,0.9445957,0.021657888,0.029374737,0.0037160807,0.0006555461
../../../data/data_APTOS/test/anodr/3b2b91590590.png,anodr,anodr,0.96889675,True,0.96889675,0.01603653,0.012978092,0.0017248433,0.0003637452
../../../data/data_APTOS/test/anodr/3bf2deaa5ef0.png,anodr,anodr,0.9285266,True,0.9285266,0.029805679,0.032597747,0.008155102,0.000914903
../../../data/data_APTOS/test/anodr/3bf3085ac167.png,anodr,anodr,0.9125657,True,0.9125657,0.023454214,0.055878043,0.0066958936,0.0014061688
../../../data/data_APTOS/test/anodr/3c42512c81e0.png,anodr,anodr,0.8128316,True,0.8128316,0.053693235,0.10645761,0.0143105835,0.012706961
../../../data/data_APTOS/test/anodr/3ce2f8a77a32.png,anodr,anodr,0.8137043,True,0.8137043,0.07017372,0.09448854,0.0134362895,0.008197151
../../../data/data_APTOS/test/anodr/3f0d3629d69e.png,anodr,anodr,0.92205846,True,0.92205846,0.0389113,0.035237562,0.0031826224,0.0006100425
../../../data/data_APTOS/test/anodr/3f44d749cd0b.png,anodr,bmilddr,0.82531416,False,0.017561277,0.82531416,0.14279424,0.009413386,0.004916965
../../../data/data_APTOS/test/anodr/3f6c627e2ff2.png,anodr,anodr,0.7535567,True,0.7535567,0.07504599,0.1374027,0.032222144,0.0017724063
../../../data/data_APTOS/test/anodr/3fd45879afe6.png,anodr,anodr,0.956587,True,0.956587,0.01883241,0.021816265,0.0019433887,0.0008209354
../../../data/data_APTOS/test/anodr/401fdfd0db07.png,anodr,anodr,0.9456579,True,0.9456579,0.012564604,0.03821193,0.0023209548,0.0012445911
../../../data/data_APTOS/test/anodr/41345cec5957.png,anodr,anodr,0.90056103,True,0.90056103,0.019334871,0.056578595,0.020717327,0.0028081234
../../../data/data_APTOS/test/anodr/415d5c5e785f.png,anodr,anodr,0.8747236,True,0.8747236,0.04205779,0.06955903,0.011943683,0.0017158898
../../../data/data_APTOS/test/anodr/41ab357d103f.png,anodr,anodr,0.9457081,True,0.9457081,0.023438985,0.019464666,0.009233989,0.0021542714
../../../data/data_APTOS/test/anodr/4276b82e4489.png,anodr,anodr,0.8918436,True,0.8918436,0.06017064,0.03404136,0.011500593,0.0024437946
../../../data/data_APTOS/test/anodr/42b9c1977681.png,anodr,anodr,0.9048206,True,0.9048206,0.02612615,0.058368422,0.010067617,0.0006171734
../../../data/data_APTOS/test/anodr/42c65af5ab16.png,anodr,anodr,0.8653757,True,0.8653757,0.054785527,0.07243123,0.005527909,0.0018796889
../../../data/data_APTOS/test/anodr/436e7a7af761.png,anodr,anodr,0.9281291,True,0.9281291,0.050111026,0.017808553,0.0023809066,0.001570528
../../../data/data_APTOS/test/anodr/43823561c3f0.png,anodr,anodr,0.9334366,True,0.9334366,0.021447193,0.040073916,0.003982871,0.0010593731
../../../data/data_APTOS/test/anodr/43bc7c066dfb.png,anodr,anodr,0.791457,True,0.791457,0.07955678,0.08922146,0.015101438,0.024663279
../../../data/data_APTOS/test/anodr/445a8a6da55c.png,anodr,anodr,0.78243494,True,0.78243494,0.08421968,0.10115737,0.02787534,0.004312751
../../../data/data_APTOS/test/anodr/44a4d04162cc.png,anodr,anodr,0.9098237,True,0.9098237,0.041076466,0.03834998,0.009422002,0.0013278394
../../../data/data_APTOS/test/anodr/44a86263117b.png,anodr,anodr,0.7997594,True,0.7997594,0.06926109,0.097091734,0.02420949,0.009678295
../../../data/data_APTOS/test/anodr/4554062fa836.png,anodr,anodr,0.8655766,True,0.8655766,0.083332814,0.043770235,0.0034226507,0.0038977389
../../../data/data_APTOS/test/anodr/475300735b7f.png,anodr,anodr,0.8896262,True,0.8896262,0.056607425,0.04478165,0.007636085,0.001348594
../../../data/data_APTOS/test/anodr/478fc46eaa49.png,anodr,anodr,0.90476817,True,0.90476817,0.025261,0.06373081,0.0049221427,0.0013178755
../../../data/data_APTOS/test/anodr/4826d10030b3.png,anodr,anodr,0.9364847,True,0.9364847,0.037837543,0.020365786,0.0028491516,0.0024627913
../../../data/data_APTOS/test/anodr/4a05f81b3aba.png,anodr,anodr,0.7016851,True,0.7016851,0.051534675,0.22986679,0.013660121,0.003253345
../../../data/data_APTOS/test/anodr/4a4cb731f91a.png,anodr,anodr,0.8286301,True,0.8286301,0.13140348,0.03123841,0.006972263,0.0017558191
../../../data/data_APTOS/test/anodr/4a589edaea60.png,anodr,anodr,0.7669528,True,0.7669528,0.08008348,0.13295339,0.015468742,0.0045416174
../../../data/data_APTOS/test/anodr/4ad8d3ec8789.png,anodr,anodr,0.7731617,True,0.7731617,0.05927173,0.14419731,0.016108632,0.0072605624
../../../data/data_APTOS/test/anodr/4d1e7def7624.png,anodr,anodr,0.9099013,True,0.9099013,0.030232128,0.048617817,0.0065727755,0.004675938
../../../data/data_APTOS/test/anodr/4dd4a4bf2421.png,anodr,anodr,0.8853691,True,0.8853691,0.039607547,0.043435533,0.026222715,0.0053650667
../../../data/data_APTOS/test/anodr/4e1e252317b5.png,anodr,anodr,0.8787308,True,0.8787308,0.043995857,0.06753561,0.007659144,0.002078657
../../../data/data_APTOS/test/anodr/4fd5ec0dca09.png,anodr,anodr,0.86186725,True,0.86186725,0.060562044,0.06240829,0.0072165257,0.007945866
../../../data/data_APTOS/test/anodr/500aad15b7c8.png,anodr,anodr,0.90353775,True,0.90353775,0.046170093,0.044690233,0.004926621,0.0006753086
../../../data/data_APTOS/test/anodr/501c319f7a9f.png,anodr,anodr,0.86491793,True,0.86491793,0.0791514,0.041349314,0.010331685,0.004249572
../../../data/data_APTOS/test/anodr/504a69096fcb.png,anodr,anodr,0.85438955,True,0.85438955,0.044713818,0.072751366,0.026333516,0.0018118036
../../../data/data_APTOS/test/anodr/5069feccd866.png,anodr,anodr,0.93636864,True,0.93636864,0.01931307,0.03760056,0.0050856164,0.0016320385
../../../data/data_APTOS/test/anodr/50915e2329a1.png,anodr,anodr,0.9431202,True,0.9431202,0.04406376,0.011642462,0.0008038775,0.00036976783
../../../data/data_APTOS/test/anodr/50916d67bb51.png,anodr,anodr,0.9136597,True,0.9136597,0.04847653,0.025458112,0.010186647,0.0022191075
../../../data/data_APTOS/test/anodr/50d8249f7bc9.png,anodr,anodr,0.9063775,True,0.9063775,0.0336334,0.027179023,0.031975117,0.0008349122
../../../data/data_APTOS/test/anodr/50ddd7d976df.png,anodr,anodr,0.7821728,True,0.7821728,0.077642314,0.12057886,0.01749719,0.0021088151
../../../data/data_APTOS/test/anodr/521b5377a727.png,anodr,anodr,0.8262229,True,0.8262229,0.047691606,0.10907595,0.013650244,0.0033592705
../../../data/data_APTOS/test/anodr/5257cb536da2.png,anodr,anodr,0.7818271,True,0.7818271,0.080183186,0.1036378,0.029939901,0.0044120234
../../../data/data_APTOS/test/anodr/5299a532f0e0.png,anodr,anodr,0.9272095,True,0.9272095,0.042907767,0.024162771,0.004203017,0.0015169593
../../../data/data_APTOS/test/anodr/52edbe29d655.png,anodr,anodr,0.82449454,True,0.82449454,0.07961653,0.07850676,0.014854866,0.0025273033
../../../data/data_APTOS/test/anodr/5321ab64f9ea.png,anodr,anodr,0.9092822,True,0.9092822,0.037460126,0.041997273,0.008185314,0.0030751093
../../../data/data_APTOS/test/anodr/53c874dbc594.png,anodr,anodr,0.76696765,True,0.76696765,0.12659931,0.09238064,0.0030207373,0.0110315895
../../../data/data_APTOS/test/anodr/54038e56131d.png,anodr,anodr,0.9298704,True,0.9298704,0.031461075,0.031390257,0.006173813,0.0011044336
../../../data/data_APTOS/test/anodr/54f57cf26126.png,anodr,anodr,0.8244139,True,0.8244139,0.112954244,0.053848766,0.006838504,0.0019445417
../../../data/data_APTOS/test/anodr/5511f114e7ee.png,anodr,anodr,0.9538232,True,0.9538232,0.02143943,0.019475674,0.0046667857,0.0005948711
../../../data/data_APTOS/test/anodr/555d0bef3c5b.png,anodr,anodr,0.80828017,True,0.80828017,0.05873031,0.110172294,0.01980218,0.0030150637
../../../data/data_APTOS/test/anodr/55f7f018c61c.png,anodr,anodr,0.67931825,True,0.67931825,0.09465815,0.1867143,0.034837537,0.004471795
../../../data/data_APTOS/test/anodr/568455854a11.png,anodr,anodr,0.86660606,True,0.86660606,0.0757087,0.046453252,0.008792475,0.0024395087
../../../data/data_APTOS/test/anodr/586f5c56081e.png,anodr,anodr,0.8619975,True,0.8619975,0.04127684,0.05909129,0.031811055,0.0058232783
../../../data/data_APTOS/test/anodr/58a9e0d7f7af.png,anodr,anodr,0.90547335,True,0.90547335,0.04430597,0.041610025,0.007094588,0.0015159989
../../../data/data_APTOS/test/anodr/58eb3809f456.png,anodr,anodr,0.9175695,True,0.9175695,0.035473283,0.037486218,0.0066089765,0.0028619657
../../../data/data_APTOS/test/anodr/58f07741ee3b.png,anodr,anodr,0.97595483,True,0.97595483,0.011838917,0.010625253,0.001322967,0.00025805313
../../../data/data_APTOS/test/anodr/59928f999ae7.png,anodr,anodr,0.87734634,True,0.87734634,0.061915725,0.047766667,0.008621315,0.0043500215
../../../data/data_APTOS/test/anodr/5995321563b7.png,anodr,anodr,0.92924213,True,0.92924213,0.036534853,0.029537495,0.003931706,0.0007538044
../../../data/data_APTOS/test/anodr/59bd19c1c5bb.png,anodr,anodr,0.7948123,True,0.7948123,0.06120763,0.0913561,0.047832254,0.0047917003
../../../data/data_APTOS/test/anodr/5a27b9b2a9c1.png,anodr,anodr,0.8596161,True,0.8596161,0.05682274,0.074175104,0.008116014,0.001270088
../../../data/data_APTOS/test/anodr/5b1c4cefeb24.png,anodr,anodr,0.8718692,True,0.8718692,0.06328844,0.055902362,0.0064202556,0.002519769
../../../data/data_APTOS/test/anodr/5b994ff78547.png,anodr,anodr,0.88618755,True,0.88618755,0.058948833,0.043891106,0.0076056123,0.0033668124
../../../data/data_APTOS/test/anodr/5ba156a35ff2.png,anodr,anodr,0.9175906,True,0.9175906,0.028050277,0.035690762,0.016105019,0.002563366
../../../data/data_APTOS/test/anodr/5baed382f062.png,anodr,anodr,0.7850701,True,0.7850701,0.12556574,0.06880058,0.008329057,0.012234449
../../../data/data_APTOS/test/anodr/5c85d22bd0de.png,anodr,anodr,0.90286267,True,0.90286267,0.0520914,0.038600057,0.0044003194,0.0020455793
../../../data/data_APTOS/test/anodr/5ca73d28f17f.png,anodr,anodr,0.9091328,True,0.9091328,0.03673639,0.048203297,0.004321471,0.0016060618
../../../data/data_APTOS/test/anodr/5cbe88914a72.png,anodr,anodr,0.87598723,True,0.87598723,0.04266148,0.057522785,0.021679178,0.002149331
