filename,true_label,predicted_label,confidence,correct,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/N0027.jpg,a_noamd,a_noamd,0.9109114,True,0.9109114,0.08908864
../../../data/data_ADAM/test/a_noamd/N0028.jpg,a_noamd,a_noamd,0.8508957,True,0.8508957,0.14910428
../../../data/data_ADAM/test/a_noamd/N0029.jpg,a_noamd,a_noamd,0.9305714,True,0.9305714,0.069428645
../../../data/data_ADAM/test/a_noamd/N0030.jpg,a_noamd,a_noamd,0.91610545,True,0.91610545,0.083894506
../../../data/data_ADAM/test/a_noamd/N0031.jpg,a_noamd,a_noamd,0.9560548,True,0.9560548,0.043945234
../../../data/data_ADAM/test/a_noamd/N0032.jpg,a_noamd,a_noamd,0.9250208,True,0.9250208,0.074979216
../../../data/data_ADAM/test/a_noamd/N0033.jpg,a_noamd,a_noamd,0.94739693,True,0.94739693,0.052603055
../../../data/data_ADAM/test/a_noamd/N0034.jpg,a_noamd,a_noamd,0.93736875,True,0.93736875,0.0626313
../../../data/data_ADAM/test/a_noamd/N0035.jpg,a_noamd,a_noamd,0.92430115,True,0.92430115,0.075698875
../../../data/data_ADAM/test/a_noamd/N0036.jpg,a_noamd,a_noamd,0.8686382,True,0.8686382,0.13136174
../../../data/data_ADAM/test/a_noamd/N0037.jpg,a_noamd,a_noamd,0.92285645,True,0.92285645,0.077143535
../../../data/data_ADAM/test/a_noamd/N0038.jpg,a_noamd,a_noamd,0.8950322,True,0.8950322,0.10496779
../../../data/data_ADAM/test/a_noamd/N0039.jpg,a_noamd,a_noamd,0.8908426,True,0.8908426,0.10915737
../../../data/data_ADAM/test/a_noamd/N0040.jpg,a_noamd,a_noamd,0.8933164,True,0.8933164,0.10668363
../../../data/data_ADAM/test/a_noamd/N0041.jpg,a_noamd,a_noamd,0.8506527,True,0.8506527,0.14934729
../../../data/data_ADAM/test/a_noamd/N0042.jpg,a_noamd,a_noamd,0.9595682,True,0.9595682,0.040431786
../../../data/data_ADAM/test/a_noamd/N0043.jpg,a_noamd,a_noamd,0.9193897,True,0.9193897,0.08061036
../../../data/data_ADAM/test/a_noamd/N0044.jpg,a_noamd,a_noamd,0.95766526,True,0.95766526,0.042334765
../../../data/data_ADAM/test/a_noamd/N0045.jpg,a_noamd,a_noamd,0.9802121,True,0.9802121,0.019787919
../../../data/data_ADAM/test/a_noamd/N0046.jpg,a_noamd,a_noamd,0.97070503,True,0.97070503,0.029294899
../../../data/data_ADAM/test/a_noamd/N0047.jpg,a_noamd,a_noamd,0.9503067,True,0.9503067,0.049693268
../../../data/data_ADAM/test/a_noamd/N0048.jpg,a_noamd,a_noamd,0.9703984,True,0.9703984,0.02960161
../../../data/data_ADAM/test/a_noamd/N0049.jpg,a_noamd,a_noamd,0.9173344,True,0.9173344,0.0826657
../../../data/data_ADAM/test/a_noamd/N0050.jpg,a_noamd,a_noamd,0.97113717,True,0.97113717,0.028862804
../../../data/data_ADAM/test/a_noamd/N0051.jpg,a_noamd,a_noamd,0.9574463,True,0.9574463,0.042553727
../../../data/data_ADAM/test/a_noamd/N0052.jpg,a_noamd,a_noamd,0.8642472,True,0.8642472,0.13575283
../../../data/data_ADAM/test/a_noamd/N0053.jpg,a_noamd,a_noamd,0.7164575,True,0.7164575,0.28354263
../../../data/data_ADAM/test/a_noamd/N0054.jpg,a_noamd,a_noamd,0.88314295,True,0.88314295,0.116857074
../../../data/data_ADAM/test/a_noamd/N0055.jpg,a_noamd,a_noamd,0.9698949,True,0.9698949,0.03010511
../../../data/data_ADAM/test/a_noamd/N0056.jpg,a_noamd,a_noamd,0.94076574,True,0.94076574,0.05923426
../../../data/data_ADAM/test/a_noamd/N0057.jpg,a_noamd,a_noamd,0.9830502,True,0.9830502,0.016949732
../../../data/data_ADAM/test/a_noamd/N0058.jpg,a_noamd,a_noamd,0.93655014,True,0.93655014,0.06344976
../../../data/data_ADAM/test/a_noamd/N0059.jpg,a_noamd,a_noamd,0.9747426,True,0.9747426,0.02525739
../../../data/data_ADAM/test/a_noamd/N0060.jpg,a_noamd,a_noamd,0.9128788,True,0.9128788,0.08712118
../../../data/data_ADAM/test/a_noamd/N0061.jpg,a_noamd,a_noamd,0.9094987,True,0.9094987,0.09050135
../../../data/data_ADAM/test/a_noamd/N0062.jpg,a_noamd,a_noamd,0.92211455,True,0.92211455,0.077885374
../../../data/data_ADAM/test/a_noamd/N0063.jpg,a_noamd,a_noamd,0.8848979,True,0.8848979,0.1151021
../../../data/data_ADAM/test/a_noamd/N0064.jpg,a_noamd,a_noamd,0.93999326,True,0.93999326,0.060006756
../../../data/data_ADAM/test/a_noamd/N0065.jpg,a_noamd,a_noamd,0.93748677,True,0.93748677,0.06251326
../../../data/data_ADAM/test/a_noamd/N0066.jpg,a_noamd,a_noamd,0.8061468,True,0.8061468,0.19385317
../../../data/data_ADAM/test/a_noamd/N0067.jpg,a_noamd,a_noamd,0.8498313,True,0.8498313,0.15016872
../../../data/data_ADAM/test/a_noamd/N0068.jpg,a_noamd,a_noamd,0.9443302,True,0.9443302,0.055669833
../../../data/data_ADAM/test/a_noamd/N0069.jpg,a_noamd,a_noamd,0.902681,True,0.902681,0.09731911
../../../data/data_ADAM/test/a_noamd/N0070.jpg,a_noamd,a_noamd,0.95919836,True,0.95919836,0.040801626
../../../data/data_ADAM/test/a_noamd/N0071.jpg,a_noamd,a_noamd,0.95763844,True,0.95763844,0.04236147
../../../data/data_ADAM/test/a_noamd/N0072.jpg,a_noamd,a_noamd,0.9470728,True,0.9470728,0.052927155
../../../data/data_ADAM/test/a_noamd/N0073.jpg,a_noamd,a_noamd,0.97660226,True,0.97660226,0.023397718
../../../data/data_ADAM/test/a_noamd/N0074.jpg,a_noamd,a_noamd,0.9480642,True,0.9480642,0.051935792
../../../data/data_ADAM/test/a_noamd/N0075.jpg,a_noamd,a_noamd,0.9201042,True,0.9201042,0.07989582
../../../data/data_ADAM/test/a_noamd/N0076.jpg,a_noamd,a_noamd,0.9430151,True,0.9430151,0.05698483
../../../data/data_ADAM/test/a_noamd/N0077.jpg,a_noamd,a_noamd,0.9065027,True,0.9065027,0.093497254
../../../data/data_ADAM/test/a_noamd/N0078.jpg,a_noamd,a_noamd,0.9546645,True,0.9546645,0.045335513
../../../data/data_ADAM/test/a_noamd/N0079.jpg,a_noamd,a_noamd,0.9374592,True,0.9374592,0.062540814
../../../data/data_ADAM/test/a_noamd/N0080.jpg,a_noamd,a_noamd,0.91388524,True,0.91388524,0.08611481
../../../data/data_ADAM/test/a_noamd/N0081.jpg,a_noamd,a_noamd,0.9020196,True,0.9020196,0.097980365
../../../data/data_ADAM/test/a_noamd/N0082.jpg,a_noamd,a_noamd,0.9303009,True,0.9303009,0.06969911
../../../data/data_ADAM/test/a_noamd/N0083.jpg,a_noamd,a_noamd,0.95813596,True,0.95813596,0.04186403
../../../data/data_ADAM/test/a_noamd/N0084.jpg,a_noamd,a_noamd,0.9024016,True,0.9024016,0.09759839
../../../data/data_ADAM/test/a_noamd/N0085.jpg,a_noamd,a_noamd,0.85402167,True,0.85402167,0.14597839
../../../data/data_ADAM/test/a_noamd/N0086.jpg,a_noamd,a_noamd,0.883873,True,0.883873,0.11612704
../../../data/data_ADAM/test/a_noamd/N0087.jpg,a_noamd,a_noamd,0.9515934,True,0.9515934,0.048406657
../../../data/data_ADAM/test/a_noamd/N0088.jpg,a_noamd,a_noamd,0.9392005,True,0.9392005,0.06079955
../../../data/data_ADAM/test/a_noamd/N0089.jpg,a_noamd,a_noamd,0.919987,True,0.919987,0.08001303
../../../data/data_ADAM/test/a_noamd/N0090.jpg,a_noamd,a_noamd,0.9459518,True,0.9459518,0.05404812
../../../data/data_ADAM/test/a_noamd/N0091.jpg,a_noamd,a_noamd,0.93087626,True,0.93087626,0.06912373
../../../data/data_ADAM/test/a_noamd/N0092.jpg,a_noamd,a_noamd,0.940262,True,0.940262,0.05973798
../../../data/data_ADAM/test/a_noamd/N0093.jpg,a_noamd,a_noamd,0.9599379,True,0.9599379,0.04006212
../../../data/data_ADAM/test/a_noamd/N0094.jpg,a_noamd,a_noamd,0.9640217,True,0.9640217,0.03597831
../../../data/data_ADAM/test/a_noamd/N0095.jpg,a_noamd,a_noamd,0.95252925,True,0.95252925,0.04747076
../../../data/data_ADAM/test/a_noamd/N0096.jpg,a_noamd,a_noamd,0.9477293,True,0.9477293,0.05227076
../../../data/data_ADAM/test/a_noamd/N0097.jpg,a_noamd,a_noamd,0.8333174,True,0.8333174,0.16668262
../../../data/data_ADAM/test/a_noamd/N0098.jpg,a_noamd,a_noamd,0.84031737,True,0.84031737,0.15968262
../../../data/data_ADAM/test/a_noamd/N0099.jpg,a_noamd,a_noamd,0.9340161,True,0.9340161,0.06598386
../../../data/data_ADAM/test/a_noamd/N0100.jpg,a_noamd,a_noamd,0.8512169,True,0.8512169,0.14878322
../../../data/data_ADAM/test/a_noamd/N0101.jpg,a_noamd,a_noamd,0.83374166,True,0.83374166,0.1662583
../../../data/data_ADAM/test/a_noamd/N0102.jpg,a_noamd,a_noamd,0.955089,True,0.955089,0.04491096
../../../data/data_ADAM/test/a_noamd/N0103.jpg,a_noamd,a_noamd,0.96203816,True,0.96203816,0.037961863
../../../data/data_ADAM/test/a_noamd/N0104.jpg,a_noamd,a_noamd,0.9556543,True,0.9556543,0.04434564
../../../data/data_ADAM/test/a_noamd/N0105.jpg,a_noamd,a_noamd,0.9616078,True,0.9616078,0.038392086
../../../data/data_ADAM/test/a_noamd/N0106.jpg,a_noamd,a_noamd,0.7576199,True,0.7576199,0.24238007
../../../data/data_ADAM/test/a_noamd/N0107.jpg,a_noamd,a_noamd,0.8926673,True,0.8926673,0.10733274
../../../data/data_ADAM/test/a_noamd/N0108.jpg,a_noamd,a_noamd,0.88563365,True,0.88563365,0.114366375
../../../data/data_ADAM/test/a_noamd/N0109.jpg,a_noamd,a_noamd,0.90136355,True,0.90136355,0.09863642
../../../data/data_ADAM/test/a_noamd/N0110.jpg,a_noamd,a_noamd,0.96824205,True,0.96824205,0.031757973
../../../data/data_ADAM/test/a_noamd/N0111.jpg,a_noamd,a_noamd,0.96532345,True,0.96532345,0.034676556
../../../data/data_ADAM/test/a_noamd/N0112.jpg,a_noamd,a_noamd,0.98134726,True,0.98134726,0.018652704
../../../data/data_ADAM/test/a_noamd/N0113.jpg,a_noamd,a_noamd,0.9542998,True,0.9542998,0.045700155
../../../data/data_ADAM/test/a_noamd/N0114.jpg,a_noamd,a_noamd,0.92493963,True,0.92493963,0.075060435
../../../data/data_ADAM/test/a_noamd/N0115.jpg,a_noamd,a_noamd,0.9239025,True,0.9239025,0.07609756
../../../data/data_ADAM/test/a_noamd/N0116.jpg,a_noamd,a_noamd,0.9257018,True,0.9257018,0.07429816
../../../data/data_ADAM/test/a_noamd/N0117.jpg,a_noamd,a_noamd,0.96285135,True,0.96285135,0.037148625
../../../data/data_ADAM/test/a_noamd/N0118.jpg,a_noamd,a_noamd,0.95392495,True,0.95392495,0.04607505
../../../data/data_ADAM/test/a_noamd/N0119.jpg,a_noamd,a_noamd,0.9582325,True,0.9582325,0.04176745
../../../data/data_ADAM/test/a_noamd/N0120.jpg,a_noamd,a_noamd,0.88866866,True,0.88866866,0.11133132
../../../data/data_ADAM/test/a_noamd/N0121.jpg,a_noamd,a_noamd,0.9424245,True,0.9424245,0.057575516
../../../data/data_ADAM/test/a_noamd/N0122.jpg,a_noamd,a_noamd,0.9504452,True,0.9504452,0.049554814
../../../data/data_ADAM/test/a_noamd/N0123.jpg,a_noamd,a_noamd,0.9411084,True,0.9411084,0.058891557
../../../data/data_ADAM/test/a_noamd/N0124.jpg,a_noamd,a_noamd,0.96791744,True,0.96791744,0.03208253
../../../data/data_ADAM/test/a_noamd/N0125.jpg,a_noamd,a_noamd,0.9020478,True,0.9020478,0.09795215
../../../data/data_ADAM/test/a_noamd/N0126.jpg,a_noamd,a_noamd,0.9402666,True,0.9402666,0.059733428
../../../data/data_ADAM/test/a_noamd/N0127.jpg,a_noamd,a_noamd,0.91364413,True,0.91364413,0.0863559
../../../data/data_ADAM/test/a_noamd/N0128.jpg,a_noamd,a_noamd,0.93495065,True,0.93495065,0.06504941
../../../data/data_ADAM/test/a_noamd/N0129.jpg,a_noamd,a_noamd,0.9095502,True,0.9095502,0.09044972
../../../data/data_ADAM/test/a_noamd/N0130.jpg,a_noamd,a_noamd,0.9330765,True,0.9330765,0.06692356
../../../data/data_ADAM/test/a_noamd/N0131.jpg,a_noamd,a_noamd,0.9299215,True,0.9299215,0.070078485
../../../data/data_ADAM/test/a_noamd/N0132.jpg,a_noamd,a_noamd,0.92239636,True,0.92239636,0.07760359
../../../data/data_ADAM/test/a_noamd/N0133.jpg,a_noamd,a_noamd,0.9351832,True,0.9351832,0.06481672
../../../data/data_ADAM/test/a_noamd/N0134.jpg,a_noamd,a_noamd,0.920821,True,0.920821,0.07917901
../../../data/data_ADAM/test/a_noamd/N0135.jpg,a_noamd,a_noamd,0.955143,True,0.955143,0.044857122
../../../data/data_ADAM/test/a_noamd/N0136.jpg,a_noamd,a_noamd,0.89801425,True,0.89801425,0.101985775
../../../data/data_ADAM/test/a_noamd/N0137.jpg,a_noamd,a_noamd,0.9497641,True,0.9497641,0.05023598
../../../data/data_ADAM/test/a_noamd/N0138.jpg,a_noamd,a_noamd,0.9549985,True,0.9549985,0.045001507
../../../data/data_ADAM/test/a_noamd/N0139.jpg,a_noamd,a_noamd,0.9338951,True,0.9338951,0.06610492
../../../data/data_ADAM/test/a_noamd/N0140.jpg,a_noamd,a_noamd,0.95517236,True,0.95517236,0.044827692
../../../data/data_ADAM/test/a_noamd/N0141.jpg,a_noamd,a_noamd,0.95356816,True,0.95356816,0.04643189
../../../data/data_ADAM/test/a_noamd/N0142.jpg,a_noamd,a_noamd,0.9147148,True,0.9147148,0.08528523
../../../data/data_ADAM/test/a_noamd/N0143.jpg,a_noamd,a_noamd,0.95344293,True,0.95344293,0.046557084
../../../data/data_ADAM/test/a_noamd/N0144.jpg,a_noamd,a_noamd,0.97274005,True,0.97274005,0.027259856
../../../data/data_ADAM/test/a_noamd/N0145.jpg,a_noamd,a_noamd,0.94278985,True,0.94278985,0.057210125
../../../data/data_ADAM/test/a_noamd/N0146.jpg,a_noamd,a_noamd,0.9399312,True,0.9399312,0.060068756
../../../data/data_ADAM/test/a_noamd/N0147.jpg,a_noamd,a_noamd,0.9208635,True,0.9208635,0.07913642
../../../data/data_ADAM/test/a_noamd/N0148.jpg,a_noamd,a_noamd,0.95180714,True,0.95180714,0.0481929
../../../data/data_ADAM/test/a_noamd/N0149.jpg,a_noamd,a_noamd,0.9753027,True,0.9753027,0.024697285
../../../data/data_ADAM/test/a_noamd/N0150.jpg,a_noamd,a_noamd,0.86408347,True,0.86408347,0.13591649
../../../data/data_ADAM/test/a_noamd/N0151.jpg,a_noamd,a_noamd,0.9173933,True,0.9173933,0.082606696
../../../data/data_ADAM/test/a_noamd/N0152.jpg,a_noamd,a_noamd,0.82951564,True,0.82951564,0.17048435
../../../data/data_ADAM/test/a_noamd/N0153.jpg,a_noamd,a_noamd,0.70997936,True,0.70997936,0.29002067
../../../data/data_ADAM/test/a_noamd/N0154.jpg,a_noamd,a_noamd,0.8996514,True,0.8996514,0.10034855
../../../data/data_ADAM/test/a_noamd/N0155.jpg,a_noamd,a_noamd,0.8712379,True,0.8712379,0.1287621
../../../data/data_ADAM/test/a_noamd/N0156.jpg,a_noamd,a_noamd,0.9672632,True,0.9672632,0.03273686
../../../data/data_ADAM/test/a_noamd/N0157.jpg,a_noamd,a_noamd,0.94108564,True,0.94108564,0.05891434
../../../data/data_ADAM/test/a_noamd/N0158.jpg,a_noamd,a_noamd,0.8942911,True,0.8942911,0.10570894
../../../data/data_ADAM/test/a_noamd/N0159.jpg,a_noamd,a_noamd,0.8760133,True,0.8760133,0.123986736
../../../data/data_ADAM/test/a_noamd/N0160.jpg,a_noamd,a_noamd,0.9174902,True,0.9174902,0.08250977
../../../data/data_ADAM/test/a_noamd/N0161.jpg,a_noamd,a_noamd,0.91962767,True,0.91962767,0.08037234
../../../data/data_ADAM/test/a_noamd/N0162.jpg,a_noamd,a_noamd,0.88318527,True,0.88318527,0.11681469
../../../data/data_ADAM/test/a_noamd/N0163.jpg,a_noamd,a_noamd,0.79696023,True,0.79696023,0.2030398
../../../data/data_ADAM/test/a_noamd/N0164.jpg,a_noamd,a_noamd,0.95925397,True,0.95925397,0.040746078
../../../data/data_ADAM/test/a_noamd/N0165.jpg,a_noamd,a_noamd,0.96464217,True,0.96464217,0.035357915
../../../data/data_ADAM/test/a_noamd/N0166.jpg,a_noamd,a_noamd,0.9631181,True,0.9631181,0.03688195
../../../data/data_ADAM/test/a_noamd/N0167.jpg,a_noamd,a_noamd,0.94712895,True,0.94712895,0.052871056
../../../data/data_ADAM/test/a_noamd/N0168.jpg,a_noamd,a_noamd,0.9385909,True,0.9385909,0.061409056
../../../data/data_ADAM/test/a_noamd/N0169.jpg,a_noamd,a_noamd,0.9468633,True,0.9468633,0.053136718
../../../data/data_ADAM/test/a_noamd/N0170.jpg,a_noamd,a_noamd,0.95912635,True,0.95912635,0.040873576
../../../data/data_ADAM/test/a_noamd/N0171.jpg,a_noamd,a_noamd,0.94225854,True,0.94225854,0.057741463
../../../data/data_ADAM/test/a_noamd/N0172.jpg,a_noamd,a_noamd,0.8882807,True,0.8882807,0.111719325
../../../data/data_ADAM/test/a_noamd/N0173.jpg,a_noamd,a_noamd,0.9111702,True,0.9111702,0.08882983
../../../data/data_ADAM/test/a_noamd/N0174.jpg,a_noamd,a_noamd,0.95978326,True,0.95978326,0.040216763
../../../data/data_ADAM/test/a_noamd/N0175.jpg,a_noamd,a_noamd,0.91670763,True,0.91670763,0.08329238
../../../data/data_ADAM/test/a_noamd/N0176.jpg,a_noamd,a_noamd,0.9310435,True,0.9310435,0.068956524
../../../data/data_ADAM/test/a_noamd/N0177.jpg,a_noamd,a_noamd,0.94253504,True,0.94253504,0.057464927
../../../data/data_ADAM/test/a_noamd/N0178.jpg,a_noamd,a_noamd,0.91655284,True,0.91655284,0.08344723
../../../data/data_ADAM/test/a_noamd/N0179.jpg,a_noamd,a_noamd,0.8821691,True,0.8821691,0.11783086
../../../data/data_ADAM/test/a_noamd/N0180.jpg,a_noamd,a_noamd,0.8048655,True,0.8048655,0.19513454
../../../data/data_ADAM/test/a_noamd/N0181.jpg,a_noamd,a_noamd,0.8626173,True,0.8626173,0.13738275
../../../data/data_ADAM/test/a_noamd/N0182.jpg,a_noamd,a_noamd,0.85947526,True,0.85947526,0.14052482
../../../data/data_ADAM/test/a_noamd/N0183.jpg,a_noamd,a_noamd,0.9211712,True,0.9211712,0.07882881
../../../data/data_ADAM/test/a_noamd/N0184.jpg,a_noamd,a_noamd,0.925803,True,0.925803,0.07419696
../../../data/data_ADAM/test/a_noamd/N0185.jpg,a_noamd,a_noamd,0.9416501,True,0.9416501,0.058349885
../../../data/data_ADAM/test/a_noamd/N0186.jpg,a_noamd,a_noamd,0.91746867,True,0.91746867,0.082531355
../../../data/data_ADAM/test/a_noamd/N0187.jpg,a_noamd,a_noamd,0.96235025,True,0.96235025,0.037649702
../../../data/data_ADAM/test/a_noamd/N0188.jpg,a_noamd,a_noamd,0.9460419,True,0.9460419,0.05395808
../../../data/data_ADAM/test/a_noamd/N0189.jpg,a_noamd,a_noamd,0.92924106,True,0.92924106,0.070758924
../../../data/data_ADAM/test/a_noamd/N0190.jpg,a_noamd,a_noamd,0.94975156,True,0.94975156,0.050248433
../../../data/data_ADAM/test/a_noamd/N0191.jpg,a_noamd,a_noamd,0.80534995,True,0.80534995,0.19465008
../../../data/data_ADAM/test/a_noamd/N0192.jpg,a_noamd,a_noamd,0.84672546,True,0.84672546,0.1532745
../../../data/data_ADAM/test/a_noamd/N0193.jpg,a_noamd,a_noamd,0.71445024,True,0.71445024,0.2855498
../../../data/data_ADAM/test/a_noamd/N0194.jpg,a_noamd,a_noamd,0.89541423,True,0.89541423,0.10458571
../../../data/data_ADAM/test/a_noamd/N0195.jpg,a_noamd,a_noamd,0.8793852,True,0.8793852,0.12061481
../../../data/data_ADAM/test/a_noamd/N0196.jpg,a_noamd,a_noamd,0.93391925,True,0.93391925,0.066080734
../../../data/data_ADAM/test/a_noamd/N0197.jpg,a_noamd,a_noamd,0.9457003,True,0.9457003,0.05429972
../../../data/data_ADAM/test/a_noamd/N0198.jpg,a_noamd,a_noamd,0.936721,True,0.936721,0.06327894
../../../data/data_ADAM/test/a_noamd/N0199.jpg,a_noamd,a_noamd,0.91278696,True,0.91278696,0.087213054
../../../data/data_ADAM/test/a_noamd/N0200.jpg,a_noamd,a_noamd,0.84169257,True,0.84169257,0.15830746
../../../data/data_ADAM/test/a_noamd/N0201.jpg,a_noamd,a_noamd,0.8916224,True,0.8916224,0.10837755
../../../data/data_ADAM/test/a_noamd/N0202.jpg,a_noamd,a_noamd,0.86775655,True,0.86775655,0.13224348
../../../data/data_ADAM/test/a_noamd/N0203.jpg,a_noamd,a_noamd,0.9235762,True,0.9235762,0.076423846
../../../data/data_ADAM/test/a_noamd/N0204.jpg,a_noamd,a_noamd,0.8946332,True,0.8946332,0.10536677
../../../data/data_ADAM/test/a_noamd/N0205.jpg,a_noamd,a_noamd,0.95453435,True,0.95453435,0.04546558
../../../data/data_ADAM/test/a_noamd/N0206.jpg,a_noamd,a_noamd,0.93921983,True,0.93921983,0.06078013
../../../data/data_ADAM/test/a_noamd/N0207.jpg,a_noamd,a_noamd,0.92629325,True,0.92629325,0.07370672
../../../data/data_ADAM/test/a_noamd/N0208.jpg,a_noamd,a_noamd,0.9307577,True,0.9307577,0.06924226
../../../data/data_ADAM/test/a_noamd/N0209.jpg,a_noamd,a_noamd,0.93419915,True,0.93419915,0.065800786
../../../data/data_ADAM/test/a_noamd/N0210.jpg,a_noamd,a_noamd,0.9238259,True,0.9238259,0.07617408
../../../data/data_ADAM/test/a_noamd/N0211.jpg,a_noamd,a_noamd,0.91367453,True,0.91367453,0.0863254
../../../data/data_ADAM/test/a_noamd/N0212.jpg,a_noamd,a_noamd,0.9125039,True,0.9125039,0.08749612
../../../data/data_ADAM/test/a_noamd/N0213.jpg,a_noamd,a_noamd,0.9189949,True,0.9189949,0.08100509
../../../data/data_ADAM/test/a_noamd/N0214.jpg,a_noamd,a_noamd,0.92871875,True,0.92871875,0.07128118
../../../data/data_ADAM/test/a_noamd/N0215.jpg,a_noamd,a_noamd,0.8574241,True,0.8574241,0.14257592
../../../data/data_ADAM/test/a_noamd/N0216.jpg,a_noamd,a_noamd,0.86959946,True,0.86959946,0.13040058
../../../data/data_ADAM/test/a_noamd/N0217.jpg,a_noamd,a_noamd,0.9504402,True,0.9504402,0.049559828
../../../data/data_ADAM/test/a_noamd/N0218.jpg,a_noamd,a_noamd,0.94164926,True,0.94164926,0.058350705
../../../data/data_ADAM/test/a_noamd/N0219.jpg,a_noamd,a_noamd,0.93134344,True,0.93134344,0.06865649
../../../data/data_ADAM/test/a_noamd/N0220.jpg,a_noamd,a_noamd,0.8957857,True,0.8957857,0.104214236
../../../data/data_ADAM/test/a_noamd/N0221.jpg,a_noamd,a_noamd,0.8984989,True,0.8984989,0.10150101
../../../data/data_ADAM/test/a_noamd/N0222.jpg,a_noamd,a_noamd,0.92795944,True,0.92795944,0.07204057
../../../data/data_ADAM/test/a_noamd/N0223.jpg,a_noamd,a_noamd,0.9624976,True,0.9624976,0.037502397
../../../data/data_ADAM/test/a_noamd/N0224.jpg,a_noamd,a_noamd,0.9295705,True,0.9295705,0.07042954
../../../data/data_ADAM/test/a_noamd/N0225.jpg,a_noamd,a_noamd,0.9275216,True,0.9275216,0.072478406
../../../data/data_ADAM/test/a_noamd/N0226.jpg,a_noamd,a_noamd,0.93382895,True,0.93382895,0.06617104
../../../data/data_ADAM/test/a_noamd/N0227.jpg,a_noamd,a_noamd,0.9079105,True,0.9079105,0.09208951
../../../data/data_ADAM/test/a_noamd/N0228.jpg,a_noamd,a_noamd,0.8476432,True,0.8476432,0.1523568
../../../data/data_ADAM/test/a_noamd/N0229.jpg,a_noamd,a_noamd,0.90732896,True,0.90732896,0.09267099
../../../data/data_ADAM/test/a_noamd/N0230.jpg,a_noamd,a_noamd,0.8967635,True,0.8967635,0.10323654
../../../data/data_ADAM/test/a_noamd/N0231.jpg,a_noamd,a_noamd,0.9324193,True,0.9324193,0.06758068
../../../data/data_ADAM/test/a_noamd/N0232.jpg,a_noamd,a_noamd,0.9528662,True,0.9528662,0.04713387
