image,true_label,predicted_label,prob_anormal,prob_cglaucoma
../../../data/data_PAPILA/test/anormal/RET199OD.jpg,anormal,anormal,0.7822265625,0.218017578125
../../../data/data_PAPILA/test/anormal/RET200OD.jpg,anormal,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/anormal/RET200OS.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET201OD.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET202OD.jpg,anormal,anormal,0.7822265625,0.2176513671875
../../../data/data_PAPILA/test/anormal/RET203OD.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET203OS.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET210OD.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET211OS.jpg,anormal,anormal,0.7822265625,0.218017578125
../../../data/data_PAPILA/test/anormal/RET212OD.jpg,anormal,anormal,0.7822265625,0.217529296875
../../../data/data_PAPILA/test/anormal/RET213OS.jpg,anormal,anormal,0.7822265625,0.217529296875
../../../data/data_PAPILA/test/anormal/RET216OD.jpg,anormal,anormal,0.78173828125,0.2183837890625
../../../data/data_PAPILA/test/anormal/RET216OS.jpg,anormal,anormal,0.78173828125,0.21826171875
../../../data/data_PAPILA/test/anormal/RET220OD.jpg,anormal,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/anormal/RET220OS.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET224OD.jpg,anormal,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/anormal/RET228OS.jpg,anormal,anormal,0.7822265625,0.218017578125
../../../data/data_PAPILA/test/anormal/RET231OD.jpg,anormal,anormal,0.78173828125,0.218505859375
../../../data/data_PAPILA/test/anormal/RET237OD.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET245OS.jpg,anormal,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/anormal/RET252OS.jpg,anormal,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/anormal/RET253OD.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET253OS.jpg,anormal,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/anormal/RET256OD.jpg,anormal,anormal,0.7822265625,0.217529296875
../../../data/data_PAPILA/test/anormal/RET258OD.jpg,anormal,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/anormal/RET259OD.jpg,anormal,anormal,0.7822265625,0.217529296875
../../../data/data_PAPILA/test/anormal/RET261OS.jpg,anormal,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/anormal/RET267OD.jpg,anormal,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/anormal/RET271OS.jpg,anormal,anormal,0.7822265625,0.217529296875
../../../data/data_PAPILA/test/anormal/RET272OD.jpg,anormal,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/anormal/RET277OS.jpg,anormal,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/anormal/RET282OD.jpg,anormal,anormal,0.7822265625,0.218017578125
../../../data/data_PAPILA/test/anormal/RET282OS.jpg,anormal,anormal,0.78173828125,0.21826171875
../../../data/data_PAPILA/test/anormal/RET283OS.jpg,anormal,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/anormal/RET285OS.jpg,anormal,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/anormal/RET291OD.jpg,anormal,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/cglaucoma/RET002OD.jpg,cglaucoma,anormal,0.7822265625,0.218017578125
../../../data/data_PAPILA/test/cglaucoma/RET006OS.jpg,cglaucoma,anormal,0.7822265625,0.217529296875
../../../data/data_PAPILA/test/cglaucoma/RET053OD.jpg,cglaucoma,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/cglaucoma/RET066OS.jpg,cglaucoma,anormal,0.7822265625,0.217529296875
../../../data/data_PAPILA/test/cglaucoma/RET089OD.jpg,cglaucoma,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/cglaucoma/RET091OD.jpg,cglaucoma,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/cglaucoma/RET102OD.jpg,cglaucoma,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/cglaucoma/RET106OD.jpg,cglaucoma,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/cglaucoma/RET114OS.jpg,cglaucoma,anormal,0.78173828125,0.2181396484375
../../../data/data_PAPILA/test/cglaucoma/RET120OD.jpg,cglaucoma,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/cglaucoma/RET120OS.jpg,cglaucoma,anormal,0.7822265625,0.2178955078125
../../../data/data_PAPILA/test/cglaucoma/RET122OD.jpg,cglaucoma,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/cglaucoma/RET122OS.jpg,cglaucoma,anormal,0.7822265625,0.2177734375
../../../data/data_PAPILA/test/cglaucoma/RET276OS.jpg,cglaucoma,anormal,0.7822265625,0.2177734375
