image,true_label,predicted_label,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
../../../data/data_MESSIDOR2/test/anodr/20051020_64249_0100_PP_1004.png,anodr,anodr,0.71044921875,0.051361083984375,0.13330078125,0.055419921875,0.04949951171875
../../../data/data_MESSIDOR2/test/anodr/20051020_64388_0100_PP_1194.png,anodr,anodr,0.748046875,0.044464111328125,0.1148681640625,0.049835205078125,0.0426025390625
../../../data/data_MESSIDOR2/test/anodr/20051020_64653_0100_PP_124.png,anodr,anodr,0.341796875,0.135986328125,0.32666015625,0.07940673828125,0.1160888671875
../../../data/data_MESSIDOR2/test/anodr/20051020_64775_0100_PP_480.png,anodr,cmoderatedr,0.1812744140625,0.1768798828125,0.4033203125,0.08587646484375,0.1527099609375
../../../data/data_MESSIDOR2/test/anodr/20051020_64836_0100_PP_1270.png,anodr,cmoderatedr,0.2222900390625,0.16552734375,0.384521484375,0.0849609375,0.1427001953125
../../../data/data_MESSIDOR2/test/anodr/20051021_36380_0100_PP_135.png,anodr,anodr,0.64306640625,0.067626953125,0.170654296875,0.05816650390625,0.0606689453125
../../../data/data_MESSIDOR2/test/anodr/20051021_36476_0100_PP_1243.png,anodr,anodr,0.64013671875,0.06634521484375,0.170166015625,0.061676025390625,0.06182861328125
../../../data/data_MESSIDOR2/test/anodr/20051021_39845_0100_PP_315.png,anodr,anodr,0.5791015625,0.08221435546875,0.2027587890625,0.06365966796875,0.07208251953125
../../../data/data_MESSIDOR2/test/anodr/20051021_39914_0100_PP_1352.png,anodr,cmoderatedr,0.298583984375,0.1473388671875,0.344970703125,0.0826416015625,0.12646484375
../../../data/data_MESSIDOR2/test/anodr/20051021_51418_0100_PP_18.png,anodr,cmoderatedr,0.251708984375,0.1583251953125,0.370361328125,0.08380126953125,0.1357421875
../../../data/data_MESSIDOR2/test/anodr/20051021_51476_0100_PP_150.png,anodr,cmoderatedr,0.2958984375,0.1478271484375,0.346435546875,0.08270263671875,0.126953125
../../../data/data_MESSIDOR2/test/anodr/20051021_51936_0100_PP_1379.png,anodr,cmoderatedr,0.302001953125,0.1475830078125,0.34228515625,0.08233642578125,0.1259765625
../../../data/data_MESSIDOR2/test/anodr/20051021_51994_0100_PP_1283.png,anodr,cmoderatedr,0.277099609375,0.152099609375,0.3583984375,0.0826416015625,0.1298828125
../../../data/data_MESSIDOR2/test/anodr/20051021_57798_0100_PP_1322.png,anodr,cmoderatedr,0.31494140625,0.1451416015625,0.334716796875,0.08172607421875,0.1236572265625
../../../data/data_MESSIDOR2/test/anodr/20051021_57862_0100_PP_372.png,anodr,cmoderatedr,0.28955078125,0.1494140625,0.3515625,0.08203125,0.1273193359375
../../../data/data_MESSIDOR2/test/anodr/20051021_57975_0100_PP_517.png,anodr,anodr,0.49169921875,0.1015625,0.24658203125,0.071533203125,0.0885009765625
../../../data/data_MESSIDOR2/test/anodr/20051021_58035_0100_PP_1138.png,anodr,anodr,0.72705078125,0.04833984375,0.1251220703125,0.05291748046875,0.046356201171875
../../../data/data_MESSIDOR2/test/anodr/20051021_58388_0100_PP_1300.png,anodr,anodr,0.69873046875,0.053436279296875,0.1387939453125,0.05731201171875,0.0517578125
../../../data/data_MESSIDOR2/test/anodr/20051021_58522_0100_PP_50.png,anodr,anodr,0.70703125,0.05206298828125,0.13525390625,0.0556640625,0.050079345703125
../../../data/data_MESSIDOR2/test/anodr/20051109_57843_0400_PP_1109.png,anodr,anodr,0.70703125,0.052459716796875,0.1363525390625,0.054595947265625,0.049774169921875
../../../data/data_MESSIDOR2/test/anodr/20051109_59969_0400_PP_1079.png,anodr,cmoderatedr,0.292236328125,0.149658203125,0.34716796875,0.08282470703125,0.1279296875
../../../data/data_MESSIDOR2/test/anodr/20051109_60031_0400_PP_528.png,anodr,anodr,0.54052734375,0.0908203125,0.221923828125,0.06719970703125,0.079345703125
../../../data/data_MESSIDOR2/test/anodr/20051109_60136_0400_PP_905.png,anodr,anodr,0.381103515625,0.1279296875,0.302490234375,0.07855224609375,0.1099853515625
../../../data/data_MESSIDOR2/test/anodr/20051110_33960_0400_PP_35.png,anodr,anodr,0.537109375,0.0916748046875,0.223388671875,0.0677490234375,0.08013916015625
../../../data/data_MESSIDOR2/test/anodr/20051110_34013_0400_PP_151.png,anodr,anodr,0.6572265625,0.06341552734375,0.163818359375,0.057525634765625,0.05780029296875
../../../data/data_MESSIDOR2/test/anodr/20051110_35239_0400_PP_836.png,anodr,anodr,0.7060546875,0.052642822265625,0.1363525390625,0.054840087890625,0.050018310546875
../../../data/data_MESSIDOR2/test/anodr/20051110_35279_0400_PP_1033.png,anodr,anodr,0.7255859375,0.049102783203125,0.1270751953125,0.051727294921875,0.046356201171875
../../../data/data_MESSIDOR2/test/anodr/20051110_35332_0400_PP_497.png,anodr,anodr,0.75048828125,0.0457763671875,0.11834716796875,0.0445556640625,0.040924072265625
../../../data/data_MESSIDOR2/test/anodr/20051110_37992_0400_PP_1043.png,anodr,cmoderatedr,0.305908203125,0.14599609375,0.341064453125,0.08209228515625,0.12493896484375
../../../data/data_MESSIDOR2/test/anodr/20051110_38111_0400_PP_429.png,anodr,cmoderatedr,0.255615234375,0.157470703125,0.36865234375,0.08355712890625,0.1346435546875
../../../data/data_MESSIDOR2/test/anodr/20051110_38156_0400_PP_477.png,anodr,anodr,0.490966796875,0.10284423828125,0.250732421875,0.068359375,0.0870361328125
../../../data/data_MESSIDOR2/test/anodr/20051110_38280_0400_PP_83.png,anodr,anodr,0.75732421875,0.04302978515625,0.11053466796875,0.0482177734375,0.0408935546875
../../../data/data_MESSIDOR2/test/anodr/20051110_38313_0400_PP_1041.png,anodr,cmoderatedr,0.30078125,0.1470947265625,0.34326171875,0.08258056640625,0.1260986328125
../../../data/data_MESSIDOR2/test/anodr/20051110_38352_0400_PP_934.png,anodr,anodr,0.63623046875,0.0672607421875,0.1719970703125,0.062103271484375,0.06268310546875
../../../data/data_MESSIDOR2/test/anodr/20051110_38472_0400_PP_1127.png,anodr,anodr,0.61865234375,0.07403564453125,0.185546875,0.057830810546875,0.06402587890625
../../../data/data_MESSIDOR2/test/anodr/20051110_38507_0400_PP_1190.png,anodr,anodr,0.496337890625,0.10150146484375,0.245849609375,0.06951904296875,0.0869140625
../../../data/data_MESSIDOR2/test/anodr/20051116_43388_0400_PP_344.png,anodr,cmoderatedr,0.298828125,0.150634765625,0.352294921875,0.07623291015625,0.12200927734375
../../../data/data_MESSIDOR2/test/anodr/20051116_43585_0400_PP_950.png,anodr,cmoderatedr,0.1390380859375,0.2003173828125,0.418701171875,0.081298828125,0.16064453125
../../../data/data_MESSIDOR2/test/anodr/20051116_43710_0400_PP_95.png,anodr,anodr,0.5654296875,0.08477783203125,0.2088623046875,0.0657958984375,0.07501220703125
../../../data/data_MESSIDOR2/test/anodr/20051116_43721_0400_PP_363.png,anodr,anodr,0.359619140625,0.131591796875,0.318359375,0.07830810546875,0.1123046875
../../../data/data_MESSIDOR2/test/anodr/20051116_43785_0400_PP_445.png,anodr,anodr,0.52685546875,0.09381103515625,0.2283935546875,0.06884765625,0.08221435546875
../../../data/data_MESSIDOR2/test/anodr/20051116_43801_0400_PP_325.png,anodr,anodr,0.54345703125,0.0899658203125,0.2198486328125,0.0675048828125,0.0791015625
../../../data/data_MESSIDOR2/test/anodr/20051116_44648_0400_PP_1036.png,anodr,cmoderatedr,0.318359375,0.1434326171875,0.33349609375,0.0819091796875,0.1229248046875
../../../data/data_MESSIDOR2/test/anodr/20051117_37042_0400_PP_1119.png,anodr,anodr,0.432861328125,0.1158447265625,0.276123046875,0.0753173828125,0.099853515625
../../../data/data_MESSIDOR2/test/anodr/20051117_37051_0400_PP_1136.png,anodr,anodr,0.3896484375,0.1260986328125,0.2978515625,0.078125,0.10845947265625
../../../data/data_MESSIDOR2/test/anodr/20051117_37078_0400_PP_559.png,anodr,anodr,0.697265625,0.053924560546875,0.1400146484375,0.056854248046875,0.0518798828125
../../../data/data_MESSIDOR2/test/anodr/20051117_37100_0400_PP_1083.png,anodr,anodr,0.71826171875,0.049896240234375,0.129150390625,0.05438232421875,0.048126220703125
../../../data/data_MESSIDOR2/test/anodr/20051117_37130_0400_PP_938.png,anodr,anodr,0.74658203125,0.0458984375,0.1192626953125,0.046295166015625,0.0418701171875
../../../data/data_MESSIDOR2/test/anodr/20051117_37155_0400_PP_84.png,anodr,anodr,0.72216796875,0.04962158203125,0.12890625,0.052215576171875,0.04693603515625
../../../data/data_MESSIDOR2/test/anodr/20051117_37185_0400_PP_404.png,anodr,anodr,0.71533203125,0.050994873046875,0.13232421875,0.053192138671875,0.048187255859375
../../../data/data_MESSIDOR2/test/anodr/20051117_37321_0400_PP_947.png,anodr,anodr,0.55908203125,0.08685302734375,0.2137451171875,0.0648193359375,0.075439453125
../../../data/data_MESSIDOR2/test/anodr/20051130_53586_0400_PP_1121.png,anodr,cmoderatedr,0.280517578125,0.151123046875,0.356201171875,0.082763671875,0.1292724609375
../../../data/data_MESSIDOR2/test/anodr/20051130_53623_0400_PP_894.png,anodr,anodr,0.658203125,0.061279296875,0.158447265625,0.0626220703125,0.05926513671875
../../../data/data_MESSIDOR2/test/anodr/20051130_53663_0400_PP_510.png,anodr,anodr,0.6806640625,0.0565185546875,0.147216796875,0.060211181640625,0.055145263671875
../../../data/data_MESSIDOR2/test/anodr/20051130_53991_0400_PP_277.png,anodr,anodr,0.69970703125,0.053985595703125,0.14013671875,0.05511474609375,0.050994873046875
../../../data/data_MESSIDOR2/test/anodr/20051130_54030_0400_PP_946.png,anodr,anodr,0.72509765625,0.0494384765625,0.128173828125,0.05108642578125,0.0462646484375
../../../data/data_MESSIDOR2/test/anodr/20051130_54077_0400_PP_1117.png,anodr,cmoderatedr,0.2196044921875,0.175048828125,0.38525390625,0.079833984375,0.1402587890625
../../../data/data_MESSIDOR2/test/anodr/20051130_54121_0400_PP_1281.png,anodr,cmoderatedr,0.1424560546875,0.19921875,0.4169921875,0.08160400390625,0.159912109375
../../../data/data_MESSIDOR2/test/anodr/20051130_54257_0400_PP_506.png,anodr,anodr,0.75244140625,0.04522705078125,0.117431640625,0.04443359375,0.04058837890625
../../../data/data_MESSIDOR2/test/anodr/20051130_54301_0400_PP_93.png,anodr,anodr,0.74267578125,0.046417236328125,0.12091064453125,0.0472412109375,0.042633056640625
../../../data/data_MESSIDOR2/test/anodr/20051130_54323_0400_PP_978.png,anodr,anodr,0.5224609375,0.094970703125,0.231201171875,0.068603515625,0.08258056640625
../../../data/data_MESSIDOR2/test/anodr/20051130_54476_0400_PP_394.png,anodr,anodr,0.62890625,0.0711669921875,0.17822265625,0.0587158203125,0.06304931640625
../../../data/data_MESSIDOR2/test/anodr/20051130_54498_0400_PP_1217.png,anodr,anodr,0.6416015625,0.06634521484375,0.17041015625,0.060638427734375,0.061187744140625
../../../data/data_MESSIDOR2/test/anodr/20051130_54595_0400_PP_940.png,anodr,cmoderatedr,0.1700439453125,0.1806640625,0.408447265625,0.08551025390625,0.1553955078125
../../../data/data_MESSIDOR2/test/anodr/20051130_54802_0400_PP_550.png,anodr,anodr,0.439453125,0.11419677734375,0.27490234375,0.07379150390625,0.0975341796875
../../../data/data_MESSIDOR2/test/anodr/20051130_54846_0400_PP_289.png,anodr,anodr,0.52685546875,0.09405517578125,0.229248046875,0.06805419921875,0.0816650390625
../../../data/data_MESSIDOR2/test/anodr/20051130_54943_0400_PP_1044.png,anodr,anodr,0.49560546875,0.1009521484375,0.2449951171875,0.07073974609375,0.087646484375
../../../data/data_MESSIDOR2/test/anodr/20051130_54956_0400_PP_875.png,anodr,anodr,0.6455078125,0.0638427734375,0.1654052734375,0.06378173828125,0.061492919921875
../../../data/data_MESSIDOR2/test/anodr/20051130_55004_0400_PP_1259.png,anodr,anodr,0.50146484375,0.0997314453125,0.2421875,0.07000732421875,0.08642578125
../../../data/data_MESSIDOR2/test/anodr/20051130_55012_0400_PP_865.png,anodr,anodr,0.401123046875,0.12335205078125,0.292724609375,0.07696533203125,0.10577392578125
../../../data/data_MESSIDOR2/test/anodr/20051130_55037_0400_PP_443.png,anodr,anodr,0.56982421875,0.0843505859375,0.2078857421875,0.06439208984375,0.07373046875
../../../data/data_MESSIDOR2/test/anodr/20051130_55048_0400_PP_921.png,anodr,anodr,0.66796875,0.058990478515625,0.1533203125,0.06207275390625,0.0576171875
../../../data/data_MESSIDOR2/test/anodr/20051130_55074_0400_PP_986.png,anodr,anodr,0.341064453125,0.1380615234375,0.328369140625,0.0775146484375,0.11505126953125
../../../data/data_MESSIDOR2/test/anodr/20051130_55086_0400_PP_1152.png,anodr,cmoderatedr,0.258056640625,0.1595458984375,0.36474609375,0.0830078125,0.134521484375
../../../data/data_MESSIDOR2/test/anodr/20051130_55107_0400_PP_316.png,anodr,anodr,0.64404296875,0.06597900390625,0.1700439453125,0.059661865234375,0.06048583984375
../../../data/data_MESSIDOR2/test/anodr/20051130_55160_0400_PP_1182.png,anodr,anodr,0.7529296875,0.04583740234375,0.1175537109375,0.04339599609375,0.040374755859375
../../../data/data_MESSIDOR2/test/anodr/20051130_55269_0400_PP_820.png,anodr,anodr,0.7490234375,0.046295166015625,0.11871337890625,0.044647216796875,0.04119873046875
../../../data/data_MESSIDOR2/test/anodr/20051130_55311_0400_PP_896.png,anodr,anodr,0.420166015625,0.11865234375,0.28369140625,0.07562255859375,0.10186767578125
../../../data/data_MESSIDOR2/test/anodr/20051130_55323_0400_PP_883.png,anodr,cmoderatedr,0.251220703125,0.1583251953125,0.370361328125,0.083984375,0.1358642578125
../../../data/data_MESSIDOR2/test/anodr/20051130_55381_0400_PP_504.png,anodr,anodr,0.484130859375,0.10369873046875,0.250244140625,0.0718994140625,0.090087890625
../../../data/data_MESSIDOR2/test/anodr/20051130_55393_0400_PP_1251.png,anodr,cmoderatedr,0.275146484375,0.1527099609375,0.3583984375,0.08282470703125,0.1307373046875
../../../data/data_MESSIDOR2/test/anodr/20051130_58716_0400_PP_355.png,anodr,anodr,0.7314453125,0.04742431640625,0.12255859375,0.052764892578125,0.04571533203125
../../../data/data_MESSIDOR2/test/anodr/20051130_58824_0400_PP_1181.png,anodr,anodr,0.68505859375,0.055511474609375,0.1441650390625,0.060791015625,0.054718017578125
../../../data/data_MESSIDOR2/test/anodr/20051130_58874_0400_PP_1359.png,anodr,cmoderatedr,0.326416015625,0.1412353515625,0.330322265625,0.081298828125,0.120849609375
../../../data/data_MESSIDOR2/test/anodr/20051130_58888_0400_PP_284.png,anodr,cmoderatedr,0.1705322265625,0.180419921875,0.408203125,0.0855712890625,0.1551513671875
../../../data/data_MESSIDOR2/test/anodr/20051130_58962_0400_PP_973.png,anodr,anodr,0.44677734375,0.112548828125,0.269287109375,0.0743408203125,0.0970458984375
../../../data/data_MESSIDOR2/test/anodr/20051130_58998_0400_PP_543.png,anodr,anodr,0.65478515625,0.061431884765625,0.1597900390625,0.0638427734375,0.060089111328125
../../../data/data_MESSIDOR2/test/anodr/20051130_59029_0400_PP_270.png,anodr,anodr,0.6708984375,0.058380126953125,0.1514892578125,0.06207275390625,0.057159423828125
../../../data/data_MESSIDOR2/test/anodr/20051130_59186_0400_PP_350.png,anodr,anodr,0.53515625,0.09234619140625,0.22607421875,0.06658935546875,0.07965087890625
../../../data/data_MESSIDOR2/test/anodr/20051130_59284_0400_PP_853.png,anodr,cmoderatedr,0.28125,0.151611328125,0.354248046875,0.0830078125,0.1297607421875
../../../data/data_MESSIDOR2/test/anodr/20051130_59374_0400_PP_410.png,anodr,anodr,0.74951171875,0.044647216796875,0.11505126953125,0.048675537109375,0.042144775390625
../../../data/data_MESSIDOR2/test/anodr/20051130_59404_0400_PP_392.png,anodr,anodr,0.7333984375,0.047210693359375,0.12225341796875,0.0518798828125,0.04522705078125
../../../data/data_MESSIDOR2/test/anodr/20051130_59457_0400_PP_1053.png,anodr,anodr,0.58740234375,0.07977294921875,0.1978759765625,0.06396484375,0.07098388671875
../../../data/data_MESSIDOR2/test/anodr/20051130_59464_0400_PP_1141.png,anodr,anodr,0.6767578125,0.057891845703125,0.1500244140625,0.0596923828125,0.0556640625
../../../data/data_MESSIDOR2/test/anodr/20051130_59749_0400_PP_965.png,anodr,anodr,0.728515625,0.04876708984375,0.1263427734375,0.05059814453125,0.04559326171875
../../../data/data_MESSIDOR2/test/anodr/20051130_59775_0400_PP_1224.png,anodr,anodr,0.7470703125,0.045684814453125,0.118408203125,0.046966552734375,0.04205322265625
../../../data/data_MESSIDOR2/test/anodr/20051130_59793_0400_PP_926.png,anodr,anodr,0.65185546875,0.06488037109375,0.165283203125,0.058624267578125,0.059234619140625
../../../data/data_MESSIDOR2/test/anodr/20051130_59802_0400_PP_430.png,anodr,anodr,0.65087890625,0.0657958984375,0.165771484375,0.05816650390625,0.0595703125
../../../data/data_MESSIDOR2/test/anodr/20051130_59850_0400_PP_36.png,anodr,anodr,0.7275390625,0.048187255859375,0.12481689453125,0.052947998046875,0.04632568359375
../../../data/data_MESSIDOR2/test/anodr/20051130_59869_0400_PP_520.png,anodr,anodr,0.7255859375,0.048583984375,0.1258544921875,0.053131103515625,0.046661376953125
../../../data/data_MESSIDOR2/test/anodr/20051130_59964_0400_PP_312.png,anodr,anodr,0.68798828125,0.05743408203125,0.1483154296875,0.053924560546875,0.0523681640625
../../../data/data_MESSIDOR2/test/anodr/20051130_59993_0400_PP_439.png,anodr,anodr,0.3720703125,0.1309814453125,0.306884765625,0.07855224609375,0.111572265625
../../../data/data_MESSIDOR2/test/anodr/20051130_60040_0400_PP_1355.png,anodr,anodr,0.6904296875,0.055419921875,0.143798828125,0.057525634765625,0.053009033203125
../../../data/data_MESSIDOR2/test/anodr/20051130_60066_0400_PP_1170.png,anodr,anodr,0.7158203125,0.050506591796875,0.1307373046875,0.054473876953125,0.04852294921875
../../../data/data_MESSIDOR2/test/anodr/20051130_60186_0400_PP_1365.png,anodr,cmoderatedr,0.254638671875,0.158447265625,0.368896484375,0.0831298828125,0.134765625
../../../data/data_MESSIDOR2/test/anodr/20051130_60234_0400_PP_453.png,anodr,anodr,0.53173828125,0.09295654296875,0.226318359375,0.068115234375,0.0811767578125
../../../data/data_MESSIDOR2/test/anodr/20051130_60448_0400_PP_860.png,anodr,anodr,0.431884765625,0.11456298828125,0.282958984375,0.0731201171875,0.0975341796875
../../../data/data_MESSIDOR2/test/anodr/20051130_60490_0400_PP_828.png,anodr,anodr,0.533203125,0.092529296875,0.2259521484375,0.06781005859375,0.0806884765625
../../../data/data_MESSIDOR2/test/anodr/20051130_60532_0400_PP_1052.png,anodr,cmoderatedr,0.32861328125,0.140869140625,0.328857421875,0.08111572265625,0.1204833984375
../../../data/data_MESSIDOR2/test/anodr/20051130_60562_0400_PP_121.png,anodr,cmoderatedr,0.24072265625,0.1611328125,0.37548828125,0.0843505859375,0.1383056640625
../../../data/data_MESSIDOR2/test/anodr/20051130_60601_0400_PP_146.png,anodr,anodr,0.638671875,0.06878662109375,0.172119140625,0.058868408203125,0.061737060546875
../../../data/data_MESSIDOR2/test/anodr/20051130_60630_0400_PP_60.png,anodr,anodr,0.693359375,0.05511474609375,0.1431884765625,0.056182861328125,0.052215576171875
../../../data/data_MESSIDOR2/test/anodr/20051130_60691_0400_PP_939.png,anodr,anodr,0.68017578125,0.060272216796875,0.1527099609375,0.053070068359375,0.053497314453125
../../../data/data_MESSIDOR2/test/anodr/20051130_60715_0400_PP_555.png,anodr,anodr,0.6005859375,0.07733154296875,0.1929931640625,0.0611572265625,0.0679931640625
../../../data/data_MESSIDOR2/test/anodr/20051130_60740_0400_PP_1166.png,anodr,anodr,0.3759765625,0.130615234375,0.307373046875,0.07666015625,0.10943603515625
../../../data/data_MESSIDOR2/test/anodr/20051130_60794_0400_PP_280.png,anodr,anodr,0.5205078125,0.09564208984375,0.2332763671875,0.06793212890625,0.08251953125
../../../data/data_MESSIDOR2/test/anodr/20051130_60822_0400_PP_980.png,anodr,anodr,0.57080078125,0.08355712890625,0.206298828125,0.065185546875,0.07403564453125
../../../data/data_MESSIDOR2/test/anodr/20051201_37312_0400_PP_1333.png,anodr,anodr,0.494140625,0.1019287109375,0.24609375,0.0701904296875,0.08770751953125
../../../data/data_MESSIDOR2/test/anodr/20051201_37337_0400_PP_839.png,anodr,anodr,0.66064453125,0.06365966796875,0.161865234375,0.05645751953125,0.05731201171875
../../../data/data_MESSIDOR2/test/anodr/20051201_37382_0400_PP_1350.png,anodr,anodr,0.658203125,0.063720703125,0.164306640625,0.056396484375,0.057373046875
../../../data/data_MESSIDOR2/test/anodr/20051201_37390_0400_PP_833.png,anodr,anodr,0.65380859375,0.0640869140625,0.164794921875,0.058502197265625,0.0587158203125
../../../data/data_MESSIDOR2/test/anodr/20051201_37409_0400_PP_1340.png,anodr,cmoderatedr,0.25439453125,0.15771484375,0.369384765625,0.08355712890625,0.135009765625
../../../data/data_MESSIDOR2/test/anodr/20051201_37462_0400_PP_357.png,anodr,anodr,0.33056640625,0.1409912109375,0.327880859375,0.08062744140625,0.11993408203125
../../../data/data_MESSIDOR2/test/anodr/20051201_37534_0400_PP_906.png,anodr,anodr,0.395751953125,0.125,0.294921875,0.077392578125,0.10687255859375
../../../data/data_MESSIDOR2/test/anodr/20051201_37557_0400_PP_1336.png,anodr,anodr,0.457763671875,0.1104736328125,0.2646484375,0.0726318359375,0.0943603515625
../../../data/data_MESSIDOR2/test/anodr/20051201_38041_0400_PP_1312.png,anodr,anodr,0.5244140625,0.09454345703125,0.23046875,0.0682373046875,0.0821533203125
../../../data/data_MESSIDOR2/test/anodr/20051201_38081_0400_PP_963.png,anodr,anodr,0.56005859375,0.08673095703125,0.21240234375,0.06524658203125,0.07568359375
../../../data/data_MESSIDOR2/test/anodr/20051201_38103_0400_PP_81.png,anodr,cmoderatedr,0.252685546875,0.1612548828125,0.367919921875,0.08282470703125,0.1353759765625
../../../data/data_MESSIDOR2/test/anodr/20051201_38137_0400_PP_391.png,anodr,anodr,0.40283203125,0.12396240234375,0.292236328125,0.07586669921875,0.10491943359375
../../../data/data_MESSIDOR2/test/anodr/20051201_38155_0400_PP_112.png,anodr,cmoderatedr,0.30029296875,0.146240234375,0.346435546875,0.0819091796875,0.1251220703125
../../../data/data_MESSIDOR2/test/anodr/20051201_38164_0400_PP_881.png,anodr,cmoderatedr,0.2362060546875,0.162353515625,0.377685546875,0.08447265625,0.1392822265625
../../../data/data_MESSIDOR2/test/anodr/20051201_38199_0400_PP_1329.png,anodr,anodr,0.533203125,0.0926513671875,0.2283935546875,0.06591796875,0.07989501953125
../../../data/data_MESSIDOR2/test/anodr/20051201_38211_0400_PP_1174.png,anodr,anodr,0.72314453125,0.050689697265625,0.131591796875,0.0487060546875,0.0457763671875
../../../data/data_MESSIDOR2/test/anodr/20051201_38246_0400_PP_1063.png,anodr,anodr,0.76123046875,0.043792724609375,0.113525390625,0.0426025390625,0.03887939453125
../../../data/data_MESSIDOR2/test/anodr/20051201_38262_0400_PP_335.png,anodr,anodr,0.66455078125,0.061187744140625,0.1583251953125,0.058868408203125,0.057342529296875
../../../data/data_MESSIDOR2/test/anodr/20051201_38280_0400_PP_1103.png,anodr,anodr,0.399658203125,0.1221923828125,0.298583984375,0.075439453125,0.10394287109375
../../../data/data_MESSIDOR2/test/anodr/20051201_38291_0400_PP_468.png,anodr,cmoderatedr,0.293701171875,0.148681640625,0.347412109375,0.08270263671875,0.12744140625
../../../data/data_MESSIDOR2/test/anodr/20051201_38321_0400_PP_903.png,anodr,anodr,0.65283203125,0.064697265625,0.1663818359375,0.0574951171875,0.058502197265625
../../../data/data_MESSIDOR2/test/anodr/20051201_38349_0400_PP_892.png,anodr,anodr,0.51513671875,0.09710693359375,0.2381591796875,0.0667724609375,0.0826416015625
../../../data/data_MESSIDOR2/test/anodr/20051201_38466_0400_PP_572.png,anodr,anodr,0.71044921875,0.0518798828125,0.1348876953125,0.053619384765625,0.048980712890625
../../../data/data_MESSIDOR2/test/anodr/20051201_38475_0400_PP_560.png,anodr,anodr,0.7060546875,0.052703857421875,0.13671875,0.054534912109375,0.0499267578125
