image_path,true_label,predicted_label,correct,confidence,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_052_3.jpg,anormal,anormal,True,0.94718236,0.94718236,0.05281764
../../../data/data_VEIRC/test/anormal/image_053_136.jpg,anormal,anormal,True,0.95384294,0.95384294,0.046157073
../../../data/data_VEIRC/test/anormal/image_054_158.jpg,anormal,anormal,True,0.9324871,0.9324871,0.06751288
../../../data/data_VEIRC/test/anormal/image_055_139.jpg,anormal,anormal,True,0.7742777,0.7742777,0.22572237
../../../data/data_VEIRC/test/anormal/image_056_142.jpg,anormal,anormal,True,0.8806087,0.8806087,0.11939126
../../../data/data_VEIRC/test/anormal/image_057_109.jpg,anormal,anormal,True,0.80928564,0.80928564,0.19071436
../../../data/data_VEIRC/test/anormal/image_058_118.jpg,anormal,anormal,True,0.90712446,0.90712446,0.092875555
../../../data/data_VEIRC/test/anormal/image_059_220.jpg,anormal,anormal,True,0.77374613,0.77374613,0.22625391
../../../data/data_VEIRC/test/anormal/image_060_79.jpg,anormal,anormal,True,0.9495147,0.9495147,0.05048528
../../../data/data_VEIRC/test/anormal/image_061_44.jpg,anormal,anormal,True,0.9436942,0.9436942,0.05630582
../../../data/data_VEIRC/test/anormal/image_062_135.jpg,anormal,anormal,True,0.9010105,0.9010105,0.09898944
../../../data/data_VEIRC/test/anormal/image_063_110.jpg,anormal,anormal,True,0.9522157,0.9522157,0.047784287
../../../data/data_VEIRC/test/anormal/image_064_164.jpg,anormal,anormal,True,0.92907345,0.92907345,0.07092654
../../../data/data_VEIRC/test/anormal/image_065_92.jpg,anormal,anormal,True,0.925418,0.925418,0.07458195
../../../data/data_VEIRC/test/anormal/image_066_218.jpg,anormal,anormal,True,0.88675386,0.88675386,0.11324612
../../../data/data_VEIRC/test/anormal/image_067_127.jpg,anormal,anormal,True,0.8580229,0.8580229,0.14197707
../../../data/data_VEIRC/test/anormal/image_068_173.jpg,anormal,anormal,True,0.7519594,0.7519594,0.24804057
../../../data/data_VEIRC/test/anormal/image_069_184.jpg,anormal,anormal,True,0.9244925,0.9244925,0.07550749
../../../data/data_VEIRC/test/anormal/image_070_212.jpg,anormal,anormal,True,0.8973062,0.8973062,0.102693796
../../../data/data_VEIRC/test/anormal/image_071_154.jpg,anormal,anormal,True,0.7823984,0.7823984,0.21760163
../../../data/data_VEIRC/test/anormal/image_072_102.jpg,anormal,anormal,True,0.785092,0.785092,0.214908
../../../data/data_VEIRC/test/anormal/image_073_179.jpg,anormal,anormal,True,0.8645299,0.8645299,0.13547015
../../../data/data_VEIRC/test/anormal/image_074_37.jpg,anormal,anormal,True,0.91116005,0.91116005,0.08883994
../../../data/data_VEIRC/test/anormal/image_075_195.jpg,anormal,anormal,True,0.9406351,0.9406351,0.059364922
../../../data/data_VEIRC/test/anormal/image_076_33.jpg,anormal,anormal,True,0.83286136,0.83286136,0.16713859
../../../data/data_VEIRC/test/anormal/image_077_201.jpg,anormal,anormal,True,0.90879613,0.90879613,0.09120392
../../../data/data_VEIRC/test/anormal/image_078_67.jpg,anormal,anormal,True,0.95424736,0.95424736,0.045752637
../../../data/data_VEIRC/test/anormal/image_079_15.jpg,anormal,anormal,True,0.9124699,0.9124699,0.08753005
../../../data/data_VEIRC/test/anormal/image_080_157.jpg,anormal,anormal,True,0.8743565,0.8743565,0.12564349
../../../data/data_VEIRC/test/anormal/image_081_153.jpg,anormal,anormal,True,0.94337153,0.94337153,0.05662842
../../../data/data_VEIRC/test/anormal/image_082_9.jpg,anormal,anormal,True,0.91844136,0.91844136,0.08155868
../../../data/data_VEIRC/test/anormal/image_083_30.jpg,anormal,anormal,True,0.9307491,0.9307491,0.06925089
../../../data/data_VEIRC/test/anormal/image_084_34.jpg,anormal,anormal,True,0.9348929,0.9348929,0.06510711
../../../data/data_VEIRC/test/anormal/image_085_61.jpg,anormal,anormal,True,0.9473145,0.9473145,0.052685503
../../../data/data_VEIRC/test/anormal/image_086_24.jpg,anormal,anormal,True,0.927999,0.927999,0.07200102
../../../data/data_VEIRC/test/anormal/image_087_210.jpg,anormal,anormal,True,0.91344327,0.91344327,0.08655669
../../../data/data_VEIRC/test/anormal/image_088_175.jpg,anormal,anormal,True,0.912471,0.912471,0.08752899
../../../data/data_VEIRC/test/anormal/image_089_38.jpg,anormal,anormal,True,0.9362802,0.9362802,0.06371975
../../../data/data_VEIRC/test/anormal/image_090_145.jpg,anormal,anormal,True,0.9487508,0.9487508,0.05124913
../../../data/data_VEIRC/test/anormal/image_091_223.jpg,anormal,anormal,True,0.9376818,0.9376818,0.062318247
../../../data/data_VEIRC/test/anormal/image_092_1.jpg,anormal,anormal,True,0.92068785,0.92068785,0.07931218
../../../data/data_VEIRC/test/anormal/image_093_140.jpg,anormal,anormal,True,0.91844136,0.91844136,0.08155868
../../../data/data_VEIRC/test/anormal/image_094_150.jpg,anormal,anormal,True,0.93182486,0.93182486,0.06817513
../../../data/data_VEIRC/test/anormal/image_095_11.jpg,anormal,anormal,True,0.89767367,0.89767367,0.10232635
../../../data/data_VEIRC/test/anormal/image_096_98.jpg,anormal,anormal,True,0.9138691,0.9138691,0.08613097
../../../data/data_VEIRC/test/anormal/image_097_176.jpg,anormal,anormal,True,0.91212654,0.91212654,0.08787346
../../../data/data_VEIRC/test/anormal/image_098_205.jpg,anormal,anormal,True,0.9422346,0.9422346,0.057765406
../../../data/data_VEIRC/test/anormal/image_099_22.jpg,anormal,anormal,True,0.9326378,0.9326378,0.06736223
../../../data/data_VEIRC/test/anormal/image_100_196.jpg,anormal,anormal,True,0.8802957,0.8802957,0.119704284
../../../data/data_VEIRC/test/anormal/image_101_222.jpg,anormal,anormal,True,0.948264,0.948264,0.05173603
../../../data/data_VEIRC/test/anormal/image_102_155.jpg,anormal,anormal,True,0.75436246,0.75436246,0.24563755
../../../data/data_VEIRC/test/anormal/image_103_204.jpg,anormal,anormal,True,0.87793845,0.87793845,0.12206157
../../../data/data_VEIRC/test/anormal/image_104_2.jpg,anormal,anormal,True,0.91828984,0.91828984,0.08171011
../../../data/data_VEIRC/test/anormal/image_105_0.jpg,anormal,anormal,True,0.93005204,0.93005204,0.06994792
../../../data/data_VEIRC/test/anormal/image_106_141.jpg,anormal,anormal,True,0.9393533,0.9393533,0.06064673
../../../data/data_VEIRC/test/anormal/image_107_166.jpg,anormal,anormal,True,0.8681007,0.8681007,0.13189928
../../../data/data_VEIRC/test/anormal/image_108_188.jpg,anormal,anormal,True,0.9184431,0.9184431,0.08155697
../../../data/data_VEIRC/test/anormal/image_109_76.jpg,anormal,anormal,True,0.83885056,0.83885056,0.16114941
../../../data/data_VEIRC/test/anormal/image_110_199.jpg,anormal,anormal,True,0.80501884,0.80501884,0.19498119
../../../data/data_VEIRC/test/anormal/image_111_58.jpg,anormal,anormal,True,0.9104236,0.9104236,0.089576416
../../../data/data_VEIRC/test/anormal/image_112_111.jpg,anormal,anormal,True,0.9435291,0.9435291,0.05647085
../../../data/data_VEIRC/test/anormal/image_113_224.jpg,anormal,anormal,True,0.9181564,0.9181564,0.081843674
../../../data/data_VEIRC/test/anormal/image_114_57.jpg,anormal,anormal,True,0.8701085,0.8701085,0.1298915
../../../data/data_VEIRC/test/anormal/image_115_121.jpg,anormal,anormal,True,0.8581397,0.8581397,0.14186034
../../../data/data_VEIRC/test/anormal/image_116_69.jpg,anormal,anormal,True,0.9001707,0.9001707,0.09982926
../../../data/data_VEIRC/test/anormal/image_117_211.jpg,anormal,anormal,True,0.8961139,0.8961139,0.10388611
../../../data/data_VEIRC/test/anormal/image_118_101.jpg,anormal,anormal,True,0.7921764,0.7921764,0.20782359
../../../data/data_VEIRC/test/anormal/image_119_194.jpg,anormal,anormal,True,0.76274526,0.76274526,0.23725472
../../../data/data_VEIRC/test/anormal/image_120_17.jpg,anormal,anormal,True,0.835495,0.835495,0.16450498
../../../data/data_VEIRC/test/anormal/image_121_189.jpg,anormal,anormal,True,0.9371865,0.9371865,0.06281348
../../../data/data_VEIRC/test/anormal/image_122_6.jpg,anormal,anormal,True,0.78903824,0.78903824,0.21096176
../../../data/data_VEIRC/test/anormal/image_123_35.jpg,anormal,anormal,True,0.78461105,0.78461105,0.21538894
../../../data/data_VEIRC/test/anormal/image_124_126.jpg,anormal,anormal,True,0.91536,0.91536,0.08463998
../../../data/data_VEIRC/test/anormal/image_125_183.jpg,anormal,anormal,True,0.85319406,0.85319406,0.14680599
../../../data/data_VEIRC/test/anormal/image_126_177.jpg,anormal,anormal,True,0.9007787,0.9007787,0.09922126
../../../data/data_VEIRC/test/anormal/image_127_43.jpg,anormal,anormal,True,0.9207391,0.9207391,0.079260945
../../../data/data_VEIRC/test/anormal/image_128_60.jpg,anormal,anormal,True,0.9077768,0.9077768,0.092223264
../../../data/data_VEIRC/test/anormal/image_129_156.jpg,anormal,anormal,True,0.952845,0.952845,0.047154985
../../../data/data_VEIRC/test/anormal/image_130_104.jpg,anormal,anormal,True,0.8167597,0.8167597,0.18324034
../../../data/data_VEIRC/test/anormal/image_131_131.jpg,anormal,anormal,True,0.9266014,0.9266014,0.07339855
../../../data/data_VEIRC/test/anormal/image_132_52.jpg,anormal,anormal,True,0.8668102,0.8668102,0.13318974
../../../data/data_VEIRC/test/anormal/image_133_75.jpg,anormal,anormal,True,0.9291828,0.9291828,0.070817135
../../../data/data_VEIRC/test/anormal/image_134_97.jpg,anormal,anormal,True,0.8046388,0.8046388,0.19536124
../../../data/data_VEIRC/test/anormal/image_135_90.jpg,anormal,anormal,True,0.86766547,0.86766547,0.13233452
../../../data/data_VEIRC/test/anormal/image_136_128.jpg,anormal,anormal,True,0.7661351,0.7661351,0.23386484
../../../data/data_VEIRC/test/anormal/image_137_87.jpg,anormal,anormal,True,0.8853296,0.8853296,0.11467034
../../../data/data_VEIRC/test/anormal/image_138_19.jpg,anormal,anormal,True,0.8658812,0.8658812,0.13411875
../../../data/data_VEIRC/test/anormal/image_139_167.jpg,anormal,anormal,True,0.6595296,0.6595296,0.34047037
../../../data/data_VEIRC/test/anormal/image_140_27.jpg,anormal,anormal,True,0.88231766,0.88231766,0.11768236
../../../data/data_VEIRC/test/anormal/image_141_18.jpg,anormal,anormal,True,0.89609283,0.89609283,0.103907205
../../../data/data_VEIRC/test/anormal/image_142_159.jpg,anormal,anormal,True,0.9260918,0.9260918,0.073908165
../../../data/data_VEIRC/test/anormal/image_143_107.jpg,anormal,anormal,True,0.8085491,0.8085491,0.19145094
../../../data/data_VEIRC/test/anormal/image_144_180.jpg,anormal,anormal,True,0.7787323,0.7787323,0.22126767
../../../data/data_VEIRC/test/anormal/image_145_78.jpg,anormal,anormal,True,0.8085602,0.8085602,0.19143984
../../../data/data_VEIRC/test/anormal/image_146_85.jpg,anormal,anormal,True,0.7771328,0.7771328,0.22286718
../../../data/data_VEIRC/test/anormal/image_147_193.jpg,anormal,anormal,True,0.9158024,0.9158024,0.08419759
../../../data/data_VEIRC/test/anormal/image_148_216.jpg,anormal,anormal,True,0.88590354,0.88590354,0.11409654
../../../data/data_VEIRC/test/anormal/image_149_134.jpg,anormal,anormal,True,0.8702938,0.8702938,0.12970614
../../../data/data_VEIRC/test/anormal/image_150_198.jpg,anormal,anormal,True,0.9255534,0.9255534,0.074446626
../../../data/data_VEIRC/test/anormal/image_151_31.jpg,anormal,anormal,True,0.76147413,0.76147413,0.2385258
../../../data/data_VEIRC/test/anormal/image_152_169.jpg,anormal,anormal,True,0.88707906,0.88707906,0.11292099
../../../data/data_VEIRC/test/anormal/image_153_213.jpg,anormal,anormal,True,0.828856,0.828856,0.17114404
../../../data/data_VEIRC/test/anormal/image_154_23.jpg,anormal,anormal,True,0.90046215,0.90046215,0.099537894
../../../data/data_VEIRC/test/anormal/image_155_151.jpg,anormal,anormal,True,0.7131284,0.7131284,0.28687155
../../../data/data_VEIRC/test/anormal/image_156_72.jpg,anormal,anormal,True,0.7551171,0.7551171,0.2448829
../../../data/data_VEIRC/test/anormal/image_157_115.jpg,anormal,anormal,True,0.92324126,0.92324126,0.07675872
../../../data/data_VEIRC/test/anormal/image_158_191.jpg,anormal,anormal,True,0.9194686,0.9194686,0.080531396
../../../data/data_VEIRC/test/anormal/image_159_162.jpg,anormal,anormal,True,0.8471292,0.8471292,0.15287076
../../../data/data_VEIRC/test/anormal/image_160_124.jpg,anormal,anormal,True,0.9240748,0.9240748,0.0759252
../../../data/data_VEIRC/test/anormal/image_161_62.jpg,anormal,anormal,True,0.80785483,0.80785483,0.19214517
../../../data/data_VEIRC/test/anormal/image_162_48.jpg,anormal,anormal,True,0.84948206,0.84948206,0.150518
../../../data/data_VEIRC/test/anormal/image_163_206.jpg,anormal,anormal,True,0.9060064,0.9060064,0.09399361
../../../data/data_VEIRC/test/anormal/image_164_215.jpg,anormal,anormal,True,0.8733857,0.8733857,0.1266143
../../../data/data_VEIRC/test/anormal/image_165_77.jpg,anormal,anormal,True,0.9382099,0.9382099,0.061790053
../../../data/data_VEIRC/test/anormal/image_166_129.jpg,anormal,anormal,True,0.9273881,0.9273881,0.07261195
../../../data/data_VEIRC/test/anormal/image_167_138.jpg,anormal,anormal,True,0.8352367,0.8352367,0.16476332
../../../data/data_VEIRC/test/anormal/image_168_113.jpg,anormal,anormal,True,0.89930433,0.89930433,0.100695685
../../../data/data_VEIRC/test/anormal/image_169_119.jpg,anormal,anormal,True,0.94901776,0.94901776,0.050982263
../../../data/data_VEIRC/test/anormal/image_170_133.jpg,anormal,anormal,True,0.8876718,0.8876718,0.11232816
../../../data/data_VEIRC/test/anormal/image_171_203.jpg,anormal,anormal,True,0.6528518,0.6528518,0.34714815
../../../data/data_VEIRC/test/anormal/image_172_137.jpg,anormal,anormal,True,0.76826024,0.76826024,0.23173976
../../../data/data_VEIRC/test/anormal/image_173_83.jpg,anormal,anormal,True,0.8060158,0.8060158,0.1939842
../../../data/data_VEIRC/test/anormal/image_174_123.jpg,anormal,anormal,True,0.8803891,0.8803891,0.11961088
../../../data/data_VEIRC/test/anormal/image_175_91.jpg,anormal,anormal,True,0.7127636,0.7127636,0.2872364
../../../data/data_VEIRC/test/anormal/image_176_161.jpg,anormal,anormal,True,0.789674,0.789674,0.210326
../../../data/data_VEIRC/test/anormal/image_177_112.jpg,anormal,anormal,True,0.89442897,0.89442897,0.10557104
../../../data/data_VEIRC/test/anormal/image_178_46.jpg,anormal,anormal,True,0.87143666,0.87143666,0.12856337
../../../data/data_VEIRC/test/anormal/image_179_84.jpg,anormal,anormal,True,0.79467833,0.79467833,0.20532162
../../../data/data_VEIRC/test/anormal/image_180_53.jpg,anormal,anormal,True,0.81386626,0.81386626,0.18613376
../../../data/data_VEIRC/test/anormal/image_181_207.jpg,anormal,anormal,True,0.90910035,0.90910035,0.09089963
../../../data/data_VEIRC/test/anormal/image_182_171.jpg,anormal,anormal,True,0.8113866,0.8113866,0.18861337
../../../data/data_VEIRC/test/anormal/image_183_40.jpg,anormal,anormal,True,0.7899367,0.7899367,0.2100633
../../../data/data_VEIRC/test/anormal/image_184_197.jpg,anormal,anormal,True,0.7740878,0.7740878,0.22591226
../../../data/data_VEIRC/test/anormal/image_185_185.jpg,anormal,anormal,True,0.73221403,0.73221403,0.26778594
../../../data/data_VEIRC/test/anormal/image_186_114.jpg,anormal,anormal,True,0.66872275,0.66872275,0.33127722
../../../data/data_VEIRC/test/anormal/image_187_100.jpg,anormal,anormal,True,0.8699362,0.8699362,0.13006373
../../../data/data_VEIRC/test/anormal/image_188_192.jpg,anormal,anormal,True,0.92993957,0.92993957,0.07006049
../../../data/data_VEIRC/test/anormal/image_189_149.jpg,anormal,anormal,True,0.7573412,0.7573412,0.24265878
../../../data/data_VEIRC/test/anormal/image_190_7.jpg,anormal,anormal,True,0.7391793,0.7391793,0.26082072
../../../data/data_VEIRC/test/anormal/image_191_8.jpg,anormal,anormal,True,0.7994967,0.7994967,0.2005033
../../../data/data_VEIRC/test/anormal/image_192_68.jpg,anormal,anormal,True,0.77944136,0.77944136,0.2205587
../../../data/data_VEIRC/test/anormal/image_193_51.jpg,anormal,anormal,True,0.925462,0.925462,0.07453798
../../../data/data_VEIRC/test/anormal/image_194_88.jpg,anormal,anormal,True,0.90766853,0.90766853,0.09233146
../../../data/data_VEIRC/test/anormal/image_195_106.jpg,anormal,anormal,True,0.82895845,0.82895845,0.17104156
../../../data/data_VEIRC/test/anormal/image_196_80.jpg,anormal,anormal,True,0.6865218,0.6865218,0.31347817
../../../data/data_VEIRC/test/anormal/image_197_28.jpg,anormal,anormal,True,0.8173522,0.8173522,0.18264781
../../../data/data_VEIRC/test/anormal/image_198_66.jpg,anormal,anormal,True,0.8183192,0.8183192,0.18168086
../../../data/data_VEIRC/test/anormal/image_199_94.jpg,anormal,anormal,True,0.8517685,0.8517685,0.1482315
../../../data/data_VEIRC/test/anormal/image_200_45.jpg,anormal,anormal,True,0.75650907,0.75650907,0.24349101
../../../data/data_VEIRC/test/anormal/image_201_81.jpg,anormal,anormal,True,0.7393885,0.7393885,0.26061144
../../../data/data_VEIRC/test/anormal/image_202_14.jpg,anormal,anormal,True,0.78555703,0.78555703,0.21444291
../../../data/data_VEIRC/test/anormal/image_203_181.jpg,anormal,anormal,True,0.9157272,0.9157272,0.08427277
../../../data/data_VEIRC/test/anormal/image_204_208.jpg,anormal,anormal,True,0.9281677,0.9281677,0.071832284
../../../data/data_VEIRC/test/anormal/image_205_29.jpg,anormal,anormal,True,0.8019381,0.8019381,0.19806187
../../../data/data_VEIRC/test/anormal/image_206_186.jpg,anormal,anormal,True,0.8381305,0.8381305,0.1618696
../../../data/data_VEIRC/test/anormal/image_207_221.jpg,anormal,anormal,True,0.779524,0.779524,0.2204759
../../../data/data_VEIRC/test/anormal/image_208_20.jpg,anormal,anormal,True,0.94801,0.94801,0.051989987
../../../data/data_VEIRC/test/anormal/image_209_42.jpg,anormal,anormal,True,0.9224967,0.9224967,0.077503376
../../../data/data_VEIRC/test/anormal/image_210_73.jpg,anormal,anormal,True,0.81386626,0.81386626,0.18613376
../../../data/data_VEIRC/test/anormal/image_211_152.jpg,anormal,anormal,True,0.90910035,0.90910035,0.09089963
../../../data/data_VEIRC/test/anormal/image_212_47.jpg,anormal,anormal,True,0.8597433,0.8597433,0.14025669
../../../data/data_VEIRC/test/anormal/image_213_144.jpg,anormal,anormal,True,0.8971486,0.8971486,0.102851346
../../../data/data_VEIRC/test/anormal/image_214_89.jpg,anormal,anormal,True,0.77267325,0.77267325,0.2273268
../../../data/data_VEIRC/test/anormal/image_215_147.jpg,anormal,anormal,True,0.59038925,0.59038925,0.40961072
../../../data/data_VEIRC/test/anormal/image_216_74.jpg,anormal,anormal,True,0.89343476,0.89343476,0.10656522
../../../data/data_VEIRC/test/anormal/image_217_117.jpg,anormal,anormal,True,0.89056295,0.89056295,0.109437056
../../../data/data_VEIRC/test/anormal/image_218_122.jpg,anormal,anormal,True,0.9095532,0.9095532,0.09044679
../../../data/data_VEIRC/test/anormal/image_219_21.jpg,anormal,anormal,True,0.82623714,0.82623714,0.17376287
../../../data/data_VEIRC/test/anormal/image_220_86.jpg,anormal,anormal,True,0.9143606,0.9143606,0.08563947
../../../data/data_VEIRC/test/anormal/image_221_132.jpg,anormal,anormal,True,0.89320624,0.89320624,0.10679373
../../../data/data_VEIRC/test/anormal/image_222_174.jpg,anormal,anormal,True,0.9192592,0.9192592,0.08074077
../../../data/data_VEIRC/test/anormal/image_223_172.jpg,anormal,anormal,True,0.86638373,0.86638373,0.13361624
../../../data/data_VEIRC/test/anormal/image_224_165.jpg,anormal,anormal,True,0.8330771,0.8330771,0.16692296
../../../data/data_VEIRC/test/anormal/image_225_148.jpg,anormal,anormal,True,0.78752,0.78752,0.21248
../../../data/data_VEIRC/test/cglaucoma/image_001_250.jpg,cglaucoma,anormal,False,0.9517386,0.9517386,0.04826134
../../../data/data_VEIRC/test/cglaucoma/image_002_252.jpg,cglaucoma,anormal,False,0.7458611,0.7458611,0.2541389
../../../data/data_VEIRC/test/cglaucoma/image_003_234.jpg,cglaucoma,anormal,False,0.56342345,0.56342345,0.43657658
../../../data/data_VEIRC/test/cglaucoma/image_004_238.jpg,cglaucoma,anormal,False,0.82991606,0.82991606,0.17008397
../../../data/data_VEIRC/test/cglaucoma/image_005_228.jpg,cglaucoma,anormal,False,0.8738738,0.8738738,0.12612623
../../../data/data_VEIRC/test/cglaucoma/image_006_225.jpg,cglaucoma,anormal,False,0.930426,0.930426,0.06957404
../../../data/data_VEIRC/test/cglaucoma/image_007_226.jpg,cglaucoma,anormal,False,0.9336709,0.9336709,0.066329114
../../../data/data_VEIRC/test/cglaucoma/image_008_245.jpg,cglaucoma,anormal,False,0.9378754,0.9378754,0.062124565
../../../data/data_VEIRC/test/cglaucoma/image_009_247.jpg,cglaucoma,anormal,False,0.91696155,0.91696155,0.08303845
../../../data/data_VEIRC/test/cglaucoma/image_010_232.jpg,cglaucoma,anormal,False,0.9169528,0.9169528,0.0830472
../../../data/data_VEIRC/test/cglaucoma/image_011_254.jpg,cglaucoma,anormal,False,0.64222807,0.64222807,0.35777193
../../../data/data_VEIRC/test/cglaucoma/image_012_236.jpg,cglaucoma,anormal,False,0.9172392,0.9172392,0.08276085
../../../data/data_VEIRC/test/cglaucoma/image_013_239.jpg,cglaucoma,anormal,False,0.59110385,0.59110385,0.40889618
../../../data/data_VEIRC/test/cglaucoma/image_014_237.jpg,cglaucoma,anormal,False,0.90162605,0.90162605,0.098373935
../../../data/data_VEIRC/test/cglaucoma/image_015_253.jpg,cglaucoma,anormal,False,0.87948215,0.87948215,0.12051783
../../../data/data_VEIRC/test/cglaucoma/image_016_240.jpg,cglaucoma,anormal,False,0.88212764,0.88212764,0.117872335
../../../data/data_VEIRC/test/cglaucoma/image_017_241.jpg,cglaucoma,anormal,False,0.85376143,0.85376143,0.14623858
../../../data/data_VEIRC/test/cglaucoma/image_018_246.jpg,cglaucoma,anormal,False,0.9277308,0.9277308,0.07226915
