filename,prob_anormal,prob_cglaucoma,pred_class
anormal/image_042_63.jpg,0.795333,0.204667,anormal
anormal/image_043_54.jpg,0.739152,0.260848,anormal
anormal/image_044_70.jpg,0.728048,0.271952,anormal
anormal/image_045_182.jpg,0.774796,0.225204,anormal
anormal/image_046_64.jpg,0.759267,0.240733,anormal
anormal/image_047_143.jpg,0.818930,0.181070,anormal
anormal/image_048_130.jpg,0.771748,0.228252,anormal
anormal/image_049_105.jpg,0.739610,0.260390,anormal
anormal/image_050_163.jpg,0.769360,0.230640,anormal
anormal/image_051_190.jpg,0.853083,0.146917,anormal
anormal/image_052_3.jpg,0.765062,0.234938,anormal
anormal/image_053_136.jpg,0.793594,0.206406,anormal
anormal/image_054_158.jpg,0.882892,0.117108,anormal
anormal/image_055_139.jpg,0.852842,0.147158,anormal
anormal/image_056_142.jpg,0.735061,0.264939,anormal
anormal/image_057_109.jpg,0.789221,0.210779,anormal
anormal/image_058_118.jpg,0.816863,0.183137,anormal
anormal/image_059_220.jpg,0.873385,0.126615,anormal
anormal/image_060_79.jpg,0.797290,0.202710,anormal
anormal/image_061_44.jpg,0.787976,0.212024,anormal
anormal/image_062_135.jpg,0.757077,0.242923,anormal
anormal/image_063_110.jpg,0.780101,0.219899,anormal
anormal/image_064_164.jpg,0.784427,0.215573,anormal
anormal/image_065_92.jpg,0.829590,0.170410,anormal
anormal/image_066_218.jpg,0.849941,0.150059,anormal
anormal/image_067_127.jpg,0.779533,0.220467,anormal
anormal/image_068_173.jpg,0.832980,0.167020,anormal
anormal/image_069_184.jpg,0.811281,0.188719,anormal
anormal/image_070_212.jpg,0.801431,0.198569,anormal
anormal/image_071_154.jpg,0.805088,0.194912,anormal
anormal/image_072_102.jpg,0.769360,0.230640,anormal
anormal/image_073_179.jpg,0.833861,0.166139,anormal
anormal/image_074_37.jpg,0.851309,0.148691,anormal
anormal/image_075_195.jpg,0.736311,0.263689,anormal
anormal/image_076_33.jpg,0.781106,0.218894,anormal
anormal/image_077_201.jpg,0.908232,0.091768,anormal
anormal/image_078_67.jpg,0.872871,0.127129,anormal
anormal/image_079_15.jpg,0.905370,0.094630,anormal
anormal/image_080_157.jpg,0.779844,0.220156,anormal
anormal/image_081_153.jpg,0.913801,0.086199,anormal
anormal/image_082_9.jpg,0.851044,0.148956,anormal
anormal/image_083_30.jpg,0.772374,0.227626,anormal
anormal/image_084_34.jpg,0.828050,0.171950,anormal
anormal/image_085_61.jpg,0.816980,0.183020,anormal
anormal/image_086_24.jpg,0.859340,0.140660,anormal
anormal/image_087_210.jpg,0.877488,0.122512,anormal
anormal/image_088_175.jpg,0.905370,0.094630,anormal
anormal/image_089_38.jpg,0.854494,0.145506,anormal
anormal/image_090_145.jpg,0.877685,0.122315,anormal
anormal/image_091_223.jpg,0.916578,0.083422,anormal
anormal/image_092_1.jpg,0.919258,0.080742,anormal
anormal/image_093_140.jpg,0.851044,0.148956,anormal
anormal/image_094_150.jpg,0.917136,0.082864,anormal
anormal/image_095_11.jpg,0.897737,0.102263,anormal
anormal/image_096_98.jpg,0.766909,0.233091,anormal
anormal/image_097_176.jpg,0.891887,0.108113,anormal
anormal/image_098_205.jpg,0.880189,0.119811,anormal
anormal/image_099_22.jpg,0.810767,0.189233,anormal
anormal/image_100_196.jpg,0.823459,0.176541,anormal
anormal/image_101_222.jpg,0.879779,0.120221,anormal
anormal/image_102_155.jpg,0.814841,0.185159,anormal
anormal/image_103_204.jpg,0.706565,0.293435,anormal
anormal/image_104_2.jpg,0.806892,0.193108,anormal
anormal/image_105_0.jpg,0.849136,0.150864,anormal
anormal/image_106_141.jpg,0.829263,0.170737,anormal
anormal/image_107_166.jpg,0.826863,0.173137,anormal
anormal/image_108_188.jpg,0.860805,0.139195,anormal
anormal/image_109_76.jpg,0.846406,0.153595,anormal
anormal/image_110_199.jpg,0.788589,0.211411,anormal
anormal/image_111_58.jpg,0.800686,0.199314,anormal
anormal/image_112_111.jpg,0.849876,0.150124,anormal
anormal/image_113_224.jpg,0.828082,0.171918,anormal
anormal/image_114_57.jpg,0.935223,0.064777,anormal
anormal/image_115_121.jpg,0.734918,0.265082,anormal
anormal/image_116_69.jpg,0.809901,0.190099,anormal
anormal/image_117_211.jpg,0.841842,0.158158,anormal
anormal/image_118_101.jpg,0.799344,0.200656,anormal
anormal/image_119_194.jpg,0.791452,0.208548,anormal
anormal/image_120_17.jpg,0.888006,0.111994,anormal
anormal/image_121_189.jpg,0.883706,0.116294,anormal
anormal/image_122_6.jpg,0.839776,0.160224,anormal
anormal/image_123_35.jpg,0.884097,0.115903,anormal
anormal/image_124_126.jpg,0.784151,0.215849,anormal
anormal/image_125_183.jpg,0.750285,0.249715,anormal
anormal/image_126_177.jpg,0.811569,0.188431,anormal
anormal/image_127_43.jpg,0.814342,0.185658,anormal
anormal/image_128_60.jpg,0.882283,0.117717,anormal
anormal/image_129_156.jpg,0.862121,0.137879,anormal
anormal/image_130_104.jpg,0.868723,0.131277,anormal
anormal/image_131_131.jpg,0.825759,0.174241,anormal
anormal/image_132_52.jpg,0.866363,0.133637,anormal
anormal/image_133_75.jpg,0.862417,0.137583,anormal
anormal/image_134_97.jpg,0.804605,0.195395,anormal
anormal/image_135_90.jpg,0.771911,0.228089,anormal
anormal/image_136_128.jpg,0.784141,0.215859,anormal
anormal/image_137_87.jpg,0.891282,0.108718,anormal
anormal/image_138_19.jpg,0.802016,0.197984,anormal
anormal/image_139_167.jpg,0.771229,0.228771,anormal
anormal/image_140_27.jpg,0.819527,0.180473,anormal
anormal/image_141_18.jpg,0.769779,0.230221,anormal
anormal/image_142_159.jpg,0.768392,0.231608,anormal
anormal/image_143_107.jpg,0.835654,0.164346,anormal
anormal/image_144_180.jpg,0.780785,0.219215,anormal
anormal/image_145_78.jpg,0.806954,0.193046,anormal
anormal/image_146_85.jpg,0.791224,0.208776,anormal
anormal/image_147_193.jpg,0.784657,0.215343,anormal
anormal/image_148_216.jpg,0.781294,0.218706,anormal
anormal/image_149_134.jpg,0.822981,0.177019,anormal
anormal/image_150_198.jpg,0.873301,0.126699,anormal
anormal/image_151_31.jpg,0.715052,0.284948,anormal
anormal/image_152_169.jpg,0.687352,0.312648,anormal
anormal/image_153_213.jpg,0.865722,0.134278,anormal
anormal/image_154_23.jpg,0.797208,0.202792,anormal
anormal/image_155_151.jpg,0.809847,0.190153,anormal
anormal/image_156_72.jpg,0.733917,0.266083,anormal
anormal/image_157_115.jpg,0.817992,0.182008,anormal
anormal/image_158_191.jpg,0.798898,0.201102,anormal
anormal/image_159_162.jpg,0.795002,0.204998,anormal
anormal/image_160_124.jpg,0.785050,0.214950,anormal
anormal/image_161_62.jpg,0.761248,0.238752,anormal
anormal/image_162_48.jpg,0.799723,0.200277,anormal
anormal/image_163_206.jpg,0.710031,0.289969,anormal
anormal/image_164_215.jpg,0.749307,0.250693,anormal
anormal/image_165_77.jpg,0.753190,0.246810,anormal
anormal/image_166_129.jpg,0.731573,0.268427,anormal
anormal/image_167_138.jpg,0.817267,0.182733,anormal
anormal/image_168_113.jpg,0.874970,0.125030,anormal
anormal/image_169_119.jpg,0.885741,0.114259,anormal
anormal/image_170_133.jpg,0.910516,0.089484,anormal
anormal/image_171_203.jpg,0.764793,0.235207,anormal
anormal/image_172_137.jpg,0.879073,0.120927,anormal
anormal/image_173_83.jpg,0.763742,0.236258,anormal
anormal/image_174_123.jpg,0.779710,0.220290,anormal
anormal/image_175_91.jpg,0.865499,0.134501,anormal
anormal/image_176_161.jpg,0.847172,0.152828,anormal
anormal/image_177_112.jpg,0.819348,0.180652,anormal
anormal/image_178_46.jpg,0.793884,0.206116,anormal
anormal/image_179_84.jpg,0.855707,0.144293,anormal
anormal/image_180_53.jpg,0.784208,0.215792,anormal
anormal/image_181_207.jpg,0.761327,0.238673,anormal
anormal/image_182_171.jpg,0.706914,0.293086,anormal
anormal/image_183_40.jpg,0.804777,0.195223,anormal
anormal/image_184_197.jpg,0.892982,0.107018,anormal
anormal/image_185_185.jpg,0.708168,0.291832,anormal
anormal/image_186_114.jpg,0.675784,0.324216,anormal
anormal/image_187_100.jpg,0.926057,0.073944,anormal
anormal/image_188_192.jpg,0.768525,0.231475,anormal
anormal/image_189_149.jpg,0.761965,0.238035,anormal
anormal/image_190_7.jpg,0.828321,0.171679,anormal
anormal/image_191_8.jpg,0.896249,0.103751,anormal
anormal/image_192_68.jpg,0.820133,0.179867,anormal
anormal/image_193_51.jpg,0.821563,0.178437,anormal
anormal/image_194_88.jpg,0.839271,0.160729,anormal
anormal/image_195_106.jpg,0.844633,0.155367,anormal
anormal/image_196_80.jpg,0.723230,0.276770,anormal
anormal/image_197_28.jpg,0.842585,0.157415,anormal
anormal/image_198_66.jpg,0.804476,0.195524,anormal
anormal/image_199_94.jpg,0.802486,0.197514,anormal
anormal/image_200_45.jpg,0.859043,0.140957,anormal
anormal/image_201_81.jpg,0.845516,0.154484,anormal
anormal/image_202_14.jpg,0.762594,0.237406,anormal
anormal/image_203_181.jpg,0.775788,0.224212,anormal
anormal/image_204_208.jpg,0.735522,0.264478,anormal
anormal/image_205_29.jpg,0.791374,0.208626,anormal
anormal/image_206_186.jpg,0.916659,0.083341,anormal
anormal/image_207_221.jpg,0.812451,0.187548,anormal
anormal/image_208_20.jpg,0.883763,0.116237,anormal
anormal/image_209_42.jpg,0.793066,0.206934,anormal
anormal/image_210_73.jpg,0.784208,0.215792,anormal
anormal/image_211_152.jpg,0.761327,0.238673,anormal
anormal/image_212_47.jpg,0.792283,0.207717,anormal
anormal/image_213_144.jpg,0.849649,0.150351,anormal
anormal/image_214_89.jpg,0.801813,0.198187,anormal
anormal/image_215_147.jpg,0.759118,0.240882,anormal
anormal/image_216_74.jpg,0.816017,0.183983,anormal
anormal/image_217_117.jpg,0.807179,0.192821,anormal
anormal/image_218_122.jpg,0.765829,0.234171,anormal
anormal/image_219_21.jpg,0.736625,0.263375,anormal
anormal/image_220_86.jpg,0.899291,0.100709,anormal
anormal/image_221_132.jpg,0.919729,0.080271,anormal
anormal/image_222_174.jpg,0.813462,0.186538,anormal
anormal/image_223_172.jpg,0.819320,0.180680,anormal
anormal/image_224_165.jpg,0.882406,0.117594,anormal
anormal/image_225_148.jpg,0.835534,0.164466,anormal
cglaucoma/image_001_250.jpg,0.842801,0.157199,anormal
cglaucoma/image_002_252.jpg,0.714570,0.285430,anormal
cglaucoma/image_003_234.jpg,0.803433,0.196567,anormal
cglaucoma/image_004_238.jpg,0.833630,0.166370,anormal
cglaucoma/image_005_228.jpg,0.788754,0.211246,anormal
cglaucoma/image_006_225.jpg,0.918292,0.081708,anormal
cglaucoma/image_007_226.jpg,0.730897,0.269103,anormal
cglaucoma/image_008_245.jpg,0.843832,0.156168,anormal
cglaucoma/image_009_247.jpg,0.766998,0.233002,anormal
cglaucoma/image_010_232.jpg,0.766998,0.233002,anormal
cglaucoma/image_011_254.jpg,0.771630,0.228370,anormal
cglaucoma/image_012_236.jpg,0.837300,0.162700,anormal
cglaucoma/image_013_239.jpg,0.705690,0.294310,anormal
cglaucoma/image_014_237.jpg,0.738932,0.261068,anormal
cglaucoma/image_015_253.jpg,0.749482,0.250518,anormal
cglaucoma/image_016_240.jpg,0.842878,0.157122,anormal
cglaucoma/image_017_241.jpg,0.838169,0.161832,anormal
cglaucoma/image_018_246.jpg,0.840472,0.159528,anormal
cglaucoma/image_019_249.jpg,0.733689,0.266311,anormal
cglaucoma/image_020_227.jpg,0.909154,0.090846,anormal
cglaucoma/image_021_229.jpg,0.817211,0.182789,anormal
cglaucoma/image_022_235.jpg,0.811736,0.188264,anormal
cglaucoma/image_023_244.jpg,0.840472,0.159528,anormal
cglaucoma/image_024_251.jpg,0.865329,0.134671,anormal
cglaucoma/image_025_243.jpg,0.817211,0.182789,anormal
cglaucoma/image_026_248.jpg,0.839267,0.160733,anormal
cglaucoma/image_027_230.jpg,0.820300,0.179700,anormal
cglaucoma/image_028_242.jpg,0.754039,0.245961,anormal
cglaucoma/image_029_255.jpg,0.902985,0.097015,anormal
cglaucoma/image_030_256.jpg,0.831303,0.168697,anormal
cglaucoma/image_031_233.jpg,0.785127,0.214873,anormal
cglaucoma/image_032_231.jpg,0.899240,0.100760,anormal
