image_path,true_label,predicted_label,score_a_noamd,score_b_amd
../../../data/data_ADAM/test/a_noamd/N0024.jpg,a_noamd,b_amd,0.308950,0.691050
../../../data/data_ADAM/test/a_noamd/N0025.jpg,a_noamd,a_noamd,0.930004,0.069996
../../../data/data_ADAM/test/a_noamd/N0026.jpg,a_noamd,a_noamd,0.933114,0.066886
../../../data/data_ADAM/test/a_noamd/N0027.jpg,a_noamd,a_noamd,0.918265,0.081735
../../../data/data_ADAM/test/a_noamd/N0028.jpg,a_noamd,a_noamd,0.741556,0.258444
../../../data/data_ADAM/test/a_noamd/N0029.jpg,a_noamd,a_noamd,0.880286,0.119714
../../../data/data_ADAM/test/a_noamd/N0030.jpg,a_noamd,a_noamd,0.774477,0.225523
../../../data/data_ADAM/test/a_noamd/N0031.jpg,a_noamd,a_noamd,0.926879,0.073121
../../../data/data_ADAM/test/a_noamd/N0032.jpg,a_noamd,a_noamd,0.908777,0.091223
../../../data/data_ADAM/test/a_noamd/N0033.jpg,a_noamd,a_noamd,0.887436,0.112564
../../../data/data_ADAM/test/a_noamd/N0034.jpg,a_noamd,a_noamd,0.839977,0.160023
../../../data/data_ADAM/test/a_noamd/N0035.jpg,a_noamd,a_noamd,0.765455,0.234545
../../../data/data_ADAM/test/a_noamd/N0036.jpg,a_noamd,a_noamd,0.566850,0.433150
../../../data/data_ADAM/test/a_noamd/N0037.jpg,a_noamd,a_noamd,0.921345,0.078655
../../../data/data_ADAM/test/a_noamd/N0038.jpg,a_noamd,a_noamd,0.892236,0.107764
../../../data/data_ADAM/test/a_noamd/N0039.jpg,a_noamd,a_noamd,0.562170,0.437830
../../../data/data_ADAM/test/a_noamd/N0040.jpg,a_noamd,b_amd,0.317365,0.682635
../../../data/data_ADAM/test/a_noamd/N0041.jpg,a_noamd,b_amd,0.228655,0.771345
../../../data/data_ADAM/test/a_noamd/N0042.jpg,a_noamd,b_amd,0.148443,0.851557
../../../data/data_ADAM/test/a_noamd/N0043.jpg,a_noamd,b_amd,0.204024,0.795976
../../../data/data_ADAM/test/a_noamd/N0044.jpg,a_noamd,a_noamd,0.830435,0.169565
../../../data/data_ADAM/test/a_noamd/N0045.jpg,a_noamd,a_noamd,0.869390,0.130610
../../../data/data_ADAM/test/a_noamd/N0046.jpg,a_noamd,a_noamd,0.948470,0.051530
../../../data/data_ADAM/test/a_noamd/N0047.jpg,a_noamd,a_noamd,0.611871,0.388129
../../../data/data_ADAM/test/a_noamd/N0048.jpg,a_noamd,a_noamd,0.908959,0.091041
../../../data/data_ADAM/test/a_noamd/N0049.jpg,a_noamd,a_noamd,0.913018,0.086982
../../../data/data_ADAM/test/a_noamd/N0050.jpg,a_noamd,a_noamd,0.890480,0.109520
../../../data/data_ADAM/test/a_noamd/N0051.jpg,a_noamd,a_noamd,0.910092,0.089908
../../../data/data_ADAM/test/a_noamd/N0052.jpg,a_noamd,a_noamd,0.593723,0.406277
../../../data/data_ADAM/test/a_noamd/N0053.jpg,a_noamd,a_noamd,0.542981,0.457019
../../../data/data_ADAM/test/a_noamd/N0054.jpg,a_noamd,a_noamd,0.801561,0.198439
../../../data/data_ADAM/test/a_noamd/N0055.jpg,a_noamd,a_noamd,0.895244,0.104756
../../../data/data_ADAM/test/a_noamd/N0056.jpg,a_noamd,a_noamd,0.664389,0.335611
../../../data/data_ADAM/test/a_noamd/N0057.jpg,a_noamd,a_noamd,0.886828,0.113172
../../../data/data_ADAM/test/a_noamd/N0058.jpg,a_noamd,a_noamd,0.866572,0.133428
../../../data/data_ADAM/test/a_noamd/N0059.jpg,a_noamd,a_noamd,0.822506,0.177494
../../../data/data_ADAM/test/a_noamd/N0060.jpg,a_noamd,a_noamd,0.933758,0.066241
../../../data/data_ADAM/test/a_noamd/N0061.jpg,a_noamd,a_noamd,0.928560,0.071440
../../../data/data_ADAM/test/a_noamd/N0062.jpg,a_noamd,a_noamd,0.934939,0.065061
../../../data/data_ADAM/test/a_noamd/N0063.jpg,a_noamd,a_noamd,0.924667,0.075333
../../../data/data_ADAM/test/a_noamd/N0064.jpg,a_noamd,a_noamd,0.948436,0.051564
../../../data/data_ADAM/test/a_noamd/N0065.jpg,a_noamd,a_noamd,0.902477,0.097523
../../../data/data_ADAM/test/a_noamd/N0066.jpg,a_noamd,b_amd,0.101044,0.898956
../../../data/data_ADAM/test/a_noamd/N0067.jpg,a_noamd,b_amd,0.105913,0.894087
../../../data/data_ADAM/test/a_noamd/N0068.jpg,a_noamd,a_noamd,0.897414,0.102587
../../../data/data_ADAM/test/a_noamd/N0069.jpg,a_noamd,a_noamd,0.937122,0.062878
../../../data/data_ADAM/test/a_noamd/N0070.jpg,a_noamd,a_noamd,0.891745,0.108255
../../../data/data_ADAM/test/a_noamd/N0071.jpg,a_noamd,a_noamd,0.928602,0.071398
../../../data/data_ADAM/test/a_noamd/N0072.jpg,a_noamd,a_noamd,0.950594,0.049406
../../../data/data_ADAM/test/a_noamd/N0073.jpg,a_noamd,a_noamd,0.942729,0.057271
../../../data/data_ADAM/test/a_noamd/N0074.jpg,a_noamd,a_noamd,0.942436,0.057564
../../../data/data_ADAM/test/a_noamd/N0075.jpg,a_noamd,a_noamd,0.893117,0.106883
../../../data/data_ADAM/test/a_noamd/N0076.jpg,a_noamd,a_noamd,0.921249,0.078751
../../../data/data_ADAM/test/a_noamd/N0077.jpg,a_noamd,a_noamd,0.869879,0.130121
../../../data/data_ADAM/test/a_noamd/N0078.jpg,a_noamd,a_noamd,0.900390,0.099610
../../../data/data_ADAM/test/a_noamd/N0079.jpg,a_noamd,a_noamd,0.852491,0.147509
../../../data/data_ADAM/test/a_noamd/N0080.jpg,a_noamd,a_noamd,0.831104,0.168896
../../../data/data_ADAM/test/a_noamd/N0081.jpg,a_noamd,a_noamd,0.909122,0.090878
../../../data/data_ADAM/test/a_noamd/N0082.jpg,a_noamd,a_noamd,0.890533,0.109467
../../../data/data_ADAM/test/a_noamd/N0083.jpg,a_noamd,a_noamd,0.895201,0.104799
../../../data/data_ADAM/test/a_noamd/N0084.jpg,a_noamd,a_noamd,0.793757,0.206243
../../../data/data_ADAM/test/a_noamd/N0085.jpg,a_noamd,a_noamd,0.612354,0.387646
../../../data/data_ADAM/test/a_noamd/N0086.jpg,a_noamd,a_noamd,0.530008,0.469992
../../../data/data_ADAM/test/a_noamd/N0087.jpg,a_noamd,a_noamd,0.752756,0.247244
../../../data/data_ADAM/test/a_noamd/N0088.jpg,a_noamd,a_noamd,0.740104,0.259896
../../../data/data_ADAM/test/a_noamd/N0089.jpg,a_noamd,a_noamd,0.918952,0.081048
../../../data/data_ADAM/test/a_noamd/N0090.jpg,a_noamd,a_noamd,0.923849,0.076152
../../../data/data_ADAM/test/a_noamd/N0091.jpg,a_noamd,a_noamd,0.939164,0.060836
../../../data/data_ADAM/test/a_noamd/N0092.jpg,a_noamd,a_noamd,0.909370,0.090630
../../../data/data_ADAM/test/a_noamd/N0093.jpg,a_noamd,a_noamd,0.919848,0.080152
../../../data/data_ADAM/test/a_noamd/N0094.jpg,a_noamd,a_noamd,0.896742,0.103258
../../../data/data_ADAM/test/a_noamd/N0095.jpg,a_noamd,a_noamd,0.931657,0.068343
../../../data/data_ADAM/test/a_noamd/N0096.jpg,a_noamd,a_noamd,0.879771,0.120229
../../../data/data_ADAM/test/a_noamd/N0097.jpg,a_noamd,b_amd,0.495391,0.504609
../../../data/data_ADAM/test/a_noamd/N0098.jpg,a_noamd,b_amd,0.228866,0.771134
../../../data/data_ADAM/test/a_noamd/N0099.jpg,a_noamd,a_noamd,0.729922,0.270078
../../../data/data_ADAM/test/a_noamd/N0100.jpg,a_noamd,b_amd,0.297125,0.702875
../../../data/data_ADAM/test/a_noamd/N0101.jpg,a_noamd,b_amd,0.352733,0.647267
../../../data/data_ADAM/test/a_noamd/N0102.jpg,a_noamd,a_noamd,0.897154,0.102846
../../../data/data_ADAM/test/a_noamd/N0103.jpg,a_noamd,a_noamd,0.909167,0.090833
../../../data/data_ADAM/test/a_noamd/N0104.jpg,a_noamd,a_noamd,0.915438,0.084562
../../../data/data_ADAM/test/a_noamd/N0105.jpg,a_noamd,a_noamd,0.896218,0.103782
../../../data/data_ADAM/test/a_noamd/N0106.jpg,a_noamd,a_noamd,0.623232,0.376768
../../../data/data_ADAM/test/a_noamd/N0107.jpg,a_noamd,a_noamd,0.816978,0.183022
../../../data/data_ADAM/test/a_noamd/N0108.jpg,a_noamd,a_noamd,0.762893,0.237107
../../../data/data_ADAM/test/a_noamd/N0109.jpg,a_noamd,a_noamd,0.842533,0.157467
../../../data/data_ADAM/test/a_noamd/N0110.jpg,a_noamd,a_noamd,0.883049,0.116951
../../../data/data_ADAM/test/a_noamd/N0111.jpg,a_noamd,a_noamd,0.924000,0.076000
../../../data/data_ADAM/test/a_noamd/N0112.jpg,a_noamd,a_noamd,0.874459,0.125541
../../../data/data_ADAM/test/a_noamd/N0113.jpg,a_noamd,a_noamd,0.908264,0.091736
../../../data/data_ADAM/test/a_noamd/N0114.jpg,a_noamd,a_noamd,0.557780,0.442220
../../../data/data_ADAM/test/a_noamd/N0115.jpg,a_noamd,a_noamd,0.515776,0.484225
../../../data/data_ADAM/test/a_noamd/N0116.jpg,a_noamd,a_noamd,0.915333,0.084667
../../../data/data_ADAM/test/a_noamd/N0117.jpg,a_noamd,a_noamd,0.937726,0.062274
../../../data/data_ADAM/test/a_noamd/N0118.jpg,a_noamd,a_noamd,0.818052,0.181948
../../../data/data_ADAM/test/a_noamd/N0119.jpg,a_noamd,a_noamd,0.933315,0.066685
../../../data/data_ADAM/test/a_noamd/N0120.jpg,a_noamd,a_noamd,0.793865,0.206135
../../../data/data_ADAM/test/a_noamd/N0121.jpg,a_noamd,a_noamd,0.753307,0.246693
../../../data/data_ADAM/test/a_noamd/N0122.jpg,a_noamd,a_noamd,0.536444,0.463556
../../../data/data_ADAM/test/a_noamd/N0123.jpg,a_noamd,a_noamd,0.817856,0.182144
../../../data/data_ADAM/test/a_noamd/N0124.jpg,a_noamd,a_noamd,0.662380,0.337620
../../../data/data_ADAM/test/a_noamd/N0125.jpg,a_noamd,a_noamd,0.557245,0.442755
../../../data/data_ADAM/test/a_noamd/N0126.jpg,a_noamd,a_noamd,0.624084,0.375916
../../../data/data_ADAM/test/a_noamd/N0127.jpg,a_noamd,b_amd,0.459177,0.540823
../../../data/data_ADAM/test/a_noamd/N0128.jpg,a_noamd,b_amd,0.457224,0.542776
../../../data/data_ADAM/test/a_noamd/N0129.jpg,a_noamd,a_noamd,0.658160,0.341840
../../../data/data_ADAM/test/a_noamd/N0130.jpg,a_noamd,a_noamd,0.788819,0.211181
../../../data/data_ADAM/test/a_noamd/N0131.jpg,a_noamd,a_noamd,0.667679,0.332321
../../../data/data_ADAM/test/a_noamd/N0132.jpg,a_noamd,a_noamd,0.852511,0.147490
../../../data/data_ADAM/test/a_noamd/N0133.jpg,a_noamd,a_noamd,0.780642,0.219358
../../../data/data_ADAM/test/a_noamd/N0134.jpg,a_noamd,a_noamd,0.698200,0.301800
../../../data/data_ADAM/test/a_noamd/N0135.jpg,a_noamd,a_noamd,0.833289,0.166711
../../../data/data_ADAM/test/a_noamd/N0136.jpg,a_noamd,a_noamd,0.939919,0.060081
../../../data/data_ADAM/test/a_noamd/N0137.jpg,a_noamd,a_noamd,0.909642,0.090358
../../../data/data_ADAM/test/a_noamd/N0138.jpg,a_noamd,a_noamd,0.842021,0.157979
../../../data/data_ADAM/test/a_noamd/N0139.jpg,a_noamd,a_noamd,0.896465,0.103535
../../../data/data_ADAM/test/a_noamd/N0140.jpg,a_noamd,a_noamd,0.820025,0.179975
../../../data/data_ADAM/test/a_noamd/N0141.jpg,a_noamd,a_noamd,0.847784,0.152216
../../../data/data_ADAM/test/a_noamd/N0142.jpg,a_noamd,a_noamd,0.952183,0.047816
../../../data/data_ADAM/test/a_noamd/N0143.jpg,a_noamd,a_noamd,0.916956,0.083044
../../../data/data_ADAM/test/a_noamd/N0144.jpg,a_noamd,a_noamd,0.872486,0.127514
../../../data/data_ADAM/test/a_noamd/N0145.jpg,a_noamd,a_noamd,0.659808,0.340192
../../../data/data_ADAM/test/a_noamd/N0146.jpg,a_noamd,a_noamd,0.949960,0.050040
../../../data/data_ADAM/test/a_noamd/N0147.jpg,a_noamd,a_noamd,0.952183,0.047816
../../../data/data_ADAM/test/a_noamd/N0148.jpg,a_noamd,a_noamd,0.916956,0.083044
../../../data/data_ADAM/test/a_noamd/N0149.jpg,a_noamd,a_noamd,0.872486,0.127514
../../../data/data_ADAM/test/a_noamd/N0150.jpg,a_noamd,a_noamd,0.726673,0.273327
../../../data/data_ADAM/test/a_noamd/N0151.jpg,a_noamd,a_noamd,0.620474,0.379526
../../../data/data_ADAM/test/a_noamd/N0152.jpg,a_noamd,a_noamd,0.700338,0.299662
../../../data/data_ADAM/test/a_noamd/N0153.jpg,a_noamd,a_noamd,0.687347,0.312653
../../../data/data_ADAM/test/a_noamd/N0154.jpg,a_noamd,a_noamd,0.810206,0.189794
../../../data/data_ADAM/test/a_noamd/N0155.jpg,a_noamd,a_noamd,0.833286,0.166714
../../../data/data_ADAM/test/a_noamd/N0156.jpg,a_noamd,a_noamd,0.920464,0.079536
../../../data/data_ADAM/test/a_noamd/N0157.jpg,a_noamd,a_noamd,0.941667,0.058333
../../../data/data_ADAM/test/a_noamd/N0158.jpg,a_noamd,a_noamd,0.918546,0.081454
../../../data/data_ADAM/test/a_noamd/N0159.jpg,a_noamd,a_noamd,0.899425,0.100575
../../../data/data_ADAM/test/a_noamd/N0160.jpg,a_noamd,a_noamd,0.910816,0.089184
../../../data/data_ADAM/test/a_noamd/N0161.jpg,a_noamd,a_noamd,0.889736,0.110264
../../../data/data_ADAM/test/a_noamd/N0162.jpg,a_noamd,b_amd,0.267627,0.732373
../../../data/data_ADAM/test/a_noamd/N0163.jpg,a_noamd,b_amd,0.272935,0.727065
../../../data/data_ADAM/test/a_noamd/N0164.jpg,a_noamd,a_noamd,0.916998,0.083002
../../../data/data_ADAM/test/a_noamd/N0165.jpg,a_noamd,a_noamd,0.894322,0.105678
../../../data/data_ADAM/test/a_noamd/N0166.jpg,a_noamd,a_noamd,0.882048,0.117952
../../../data/data_ADAM/test/a_noamd/N0167.jpg,a_noamd,b_amd,0.171493,0.828507
../../../data/data_ADAM/test/a_noamd/N0168.jpg,a_noamd,a_noamd,0.812712,0.187288
../../../data/data_ADAM/test/a_noamd/N0169.jpg,a_noamd,b_amd,0.351021,0.648979
../../../data/data_ADAM/test/a_noamd/N0170.jpg,a_noamd,a_noamd,0.780860,0.219140
../../../data/data_ADAM/test/a_noamd/N0171.jpg,a_noamd,a_noamd,0.907932,0.092068
../../../data/data_ADAM/test/a_noamd/N0172.jpg,a_noamd,a_noamd,0.845484,0.154516
../../../data/data_ADAM/test/a_noamd/N0173.jpg,a_noamd,b_amd,0.432946,0.567054
../../../data/data_ADAM/test/a_noamd/N0174.jpg,a_noamd,a_noamd,0.827911,0.172089
../../../data/data_ADAM/test/a_noamd/N0175.jpg,a_noamd,a_noamd,0.733282,0.266718
../../../data/data_ADAM/test/a_noamd/N0176.jpg,a_noamd,a_noamd,0.588862,0.411138
../../../data/data_ADAM/test/a_noamd/N0177.jpg,a_noamd,a_noamd,0.805235,0.194765
../../../data/data_ADAM/test/a_noamd/N0178.jpg,a_noamd,a_noamd,0.826571,0.173429
../../../data/data_ADAM/test/a_noamd/N0179.jpg,a_noamd,a_noamd,0.710408,0.289592
../../../data/data_ADAM/test/a_noamd/N0180.jpg,a_noamd,b_amd,0.089849,0.910151
../../../data/data_ADAM/test/a_noamd/N0181.jpg,a_noamd,b_amd,0.100102,0.899898
../../../data/data_ADAM/test/a_noamd/N0182.jpg,a_noamd,a_noamd,0.927415,0.072585
../../../data/data_ADAM/test/a_noamd/N0183.jpg,a_noamd,a_noamd,0.930103,0.069897
../../../data/data_ADAM/test/a_noamd/N0184.jpg,a_noamd,a_noamd,0.899000,0.101000
../../../data/data_ADAM/test/a_noamd/N0185.jpg,a_noamd,a_noamd,0.879194,0.120806
../../../data/data_ADAM/test/a_noamd/N0186.jpg,a_noamd,a_noamd,0.905012,0.094988
../../../data/data_ADAM/test/a_noamd/N0187.jpg,a_noamd,b_amd,0.460301,0.539699
../../../data/data_ADAM/test/a_noamd/N0188.jpg,a_noamd,a_noamd,0.800734,0.199266
../../../data/data_ADAM/test/a_noamd/N0189.jpg,a_noamd,b_amd,0.278316,0.721684
../../../data/data_ADAM/test/a_noamd/N0190.jpg,a_noamd,b_amd,0.362355,0.637645
../../../data/data_ADAM/test/a_noamd/N0191.jpg,a_noamd,b_amd,0.382378,0.617622
../../../data/data_ADAM/test/a_noamd/N0192.jpg,a_noamd,b_amd,0.165364,0.834636
../../../data/data_ADAM/test/a_noamd/N0193.jpg,a_noamd,b_amd,0.192789,0.807211
../../../data/data_ADAM/test/a_noamd/N0194.jpg,a_noamd,b_amd,0.463922,0.536078
../../../data/data_ADAM/test/a_noamd/N0195.jpg,a_noamd,b_amd,0.311078,0.688922
../../../data/data_ADAM/test/a_noamd/N0196.jpg,a_noamd,a_noamd,0.930600,0.069400
../../../data/data_ADAM/test/a_noamd/N0197.jpg,a_noamd,a_noamd,0.904692,0.095308
../../../data/data_ADAM/test/a_noamd/N0198.jpg,a_noamd,a_noamd,0.886784,0.113216
../../../data/data_ADAM/test/a_noamd/N0199.jpg,a_noamd,a_noamd,0.929646,0.070354
../../../data/data_ADAM/test/a_noamd/N0200.jpg,a_noamd,b_amd,0.100065,0.899935
../../../data/data_ADAM/test/a_noamd/N0201.jpg,a_noamd,b_amd,0.209479,0.790521
../../../data/data_ADAM/test/a_noamd/N0202.jpg,a_noamd,a_noamd,0.500283,0.499717
../../../data/data_ADAM/test/a_noamd/N0203.jpg,a_noamd,a_noamd,0.808880,0.191120
../../../data/data_ADAM/test/a_noamd/N0204.jpg,a_noamd,a_noamd,0.929677,0.070323
../../../data/data_ADAM/test/a_noamd/N0205.jpg,a_noamd,a_noamd,0.914747,0.085253
../../../data/data_ADAM/test/a_noamd/N0206.jpg,a_noamd,a_noamd,0.829710,0.170290
../../../data/data_ADAM/test/a_noamd/N0207.jpg,a_noamd,a_noamd,0.880231,0.119769
../../../data/data_ADAM/test/a_noamd/N0208.jpg,a_noamd,a_noamd,0.789515,0.210485
../../../data/data_ADAM/test/a_noamd/N0209.jpg,a_noamd,a_noamd,0.913184,0.086816
../../../data/data_ADAM/test/a_noamd/N0210.jpg,a_noamd,a_noamd,0.873165,0.126835
../../../data/data_ADAM/test/a_noamd/N0211.jpg,a_noamd,a_noamd,0.821321,0.178679
../../../data/data_ADAM/test/a_noamd/N0212.jpg,a_noamd,a_noamd,0.783665,0.216335
../../../data/data_ADAM/test/a_noamd/N0213.jpg,a_noamd,a_noamd,0.893951,0.106049
../../../data/data_ADAM/test/a_noamd/N0214.jpg,a_noamd,a_noamd,0.718604,0.281396
../../../data/data_ADAM/test/a_noamd/N0215.jpg,a_noamd,a_noamd,0.882910,0.117090
../../../data/data_ADAM/test/a_noamd/N0216.jpg,a_noamd,a_noamd,0.867630,0.132370
../../../data/data_ADAM/test/a_noamd/N0217.jpg,a_noamd,a_noamd,0.912198,0.087802
../../../data/data_ADAM/test/a_noamd/N0218.jpg,a_noamd,a_noamd,0.908041,0.091959
../../../data/data_ADAM/test/a_noamd/N0219.jpg,a_noamd,a_noamd,0.738147,0.261853
../../../data/data_ADAM/test/a_noamd/N0220.jpg,a_noamd,a_noamd,0.826771,0.173229
../../../data/data_ADAM/test/a_noamd/N0221.jpg,a_noamd,a_noamd,0.819719,0.180281
../../../data/data_ADAM/test/a_noamd/N0222.jpg,a_noamd,a_noamd,0.751060,0.248940
../../../data/data_ADAM/test/a_noamd/N0223.jpg,a_noamd,a_noamd,0.933024,0.066976
../../../data/data_ADAM/test/a_noamd/N0224.jpg,a_noamd,a_noamd,0.899890,0.100110
../../../data/data_ADAM/test/a_noamd/N0225.jpg,a_noamd,a_noamd,0.932264,0.067736
../../../data/data_ADAM/test/a_noamd/N0226.jpg,a_noamd,a_noamd,0.945215,0.054785
../../../data/data_ADAM/test/a_noamd/N0227.jpg,a_noamd,a_noamd,0.618450,0.381550
../../../data/data_ADAM/test/a_noamd/N0228.jpg,a_noamd,a_noamd,0.569777,0.430223
../../../data/data_ADAM/test/a_noamd/N0229.jpg,a_noamd,b_amd,0.444694,0.555306
../../../data/data_ADAM/test/a_noamd/N0230.jpg,a_noamd,a_noamd,0.590597,0.409403
../../../data/data_ADAM/test/a_noamd/N0231.jpg,a_noamd,a_noamd,0.687708,0.312292
../../../data/data_ADAM/test/a_noamd/N0232.jpg,a_noamd,a_noamd,0.660758,0.339242
../../../data/data_ADAM/test/a_noamd/N0233.jpg,a_noamd,a_noamd,0.814232,0.185768
../../../data/data_ADAM/test/a_noamd/N0234.jpg,a_noamd,a_noamd,0.880679,0.119321
../../../data/data_ADAM/test/a_noamd/N0235.jpg,a_noamd,a_noamd,0.919137,0.080863
../../../data/data_ADAM/test/a_noamd/N0236.jpg,a_noamd,a_noamd,0.886489,0.113511
../../../data/data_ADAM/test/a_noamd/N0237.jpg,a_noamd,a_noamd,0.539568,0.460432
../../../data/data_ADAM/test/a_noamd/N0238.jpg,a_noamd,b_amd,0.223933,0.776067
../../../data/data_ADAM/test/a_noamd/N0239.jpg,a_noamd,a_noamd,0.732947,0.267053
../../../data/data_ADAM/test/a_noamd/N0240.jpg,a_noamd,a_noamd,0.596643,0.403356
../../../data/data_ADAM/test/a_noamd/N0241.jpg,a_noamd,a_noamd,0.794299,0.205701
../../../data/data_ADAM/test/a_noamd/N0242.jpg,a_noamd,a_noamd,0.690038,0.309962
../../../data/data_ADAM/test/a_noamd/N0243.jpg,a_noamd,a_noamd,0.555756,0.444244
../../../data/data_ADAM/test/a_noamd/N0244.jpg,a_noamd,b_amd,0.174362,0.825638
../../../data/data_ADAM/test/a_noamd/N0245.jpg,a_noamd,a_noamd,0.940196,0.059804
../../../data/data_ADAM/test/a_noamd/N0246.jpg,a_noamd,a_noamd,0.938019,0.061981
../../../data/data_ADAM/test/a_noamd/N0247.jpg,a_noamd,a_noamd,0.929055,0.070945
../../../data/data_ADAM/test/a_noamd/N0248.jpg,a_noamd,a_noamd,0.869023,0.130977
../../../data/data_ADAM/test/a_noamd/N0249.jpg,a_noamd,a_noamd,0.821395,0.178605
../../../data/data_ADAM/test/a_noamd/N0250.jpg,a_noamd,a_noamd,0.729303,0.270697
../../../data/data_ADAM/test/a_noamd/N0251.jpg,a_noamd,b_amd,0.448729,0.551271
../../../data/data_ADAM/test/a_noamd/N0252.jpg,a_noamd,b_amd,0.485917,0.514083
../../../data/data_ADAM/test/a_noamd/N0253.jpg,a_noamd,b_amd,0.327045,0.672955
../../../data/data_ADAM/test/a_noamd/N0254.jpg,a_noamd,b_amd,0.389025,0.610975
../../../data/data_ADAM/test/a_noamd/N0255.jpg,a_noamd,b_amd,0.228131,0.771869
../../../data/data_ADAM/test/a_noamd/N0256.jpg,a_noamd,a_noamd,0.907839,0.092161
../../../data/data_ADAM/test/a_noamd/N0257.jpg,a_noamd,a_noamd,0.688731,0.311268
../../../data/data_ADAM/test/a_noamd/N0258.jpg,a_noamd,a_noamd,0.900522,0.099478
../../../data/data_ADAM/test/a_noamd/N0259.jpg,a_noamd,a_noamd,0.857643,0.142357
../../../data/data_ADAM/test/a_noamd/N0260.jpg,a_noamd,a_noamd,0.830293,0.169707
../../../data/data_ADAM/test/a_noamd/N0261.jpg,a_noamd,a_noamd,0.737913,0.262087
../../../data/data_ADAM/test/a_noamd/N0262.jpg,a_noamd,a_noamd,0.921655,0.078345
../../../data/data_ADAM/test/a_noamd/N0263.jpg,a_noamd,a_noamd,0.870041,0.129959
../../../data/data_ADAM/test/a_noamd/N0264.jpg,a_noamd,a_noamd,0.896839,0.103161
../../../data/data_ADAM/test/a_noamd/N0265.jpg,a_noamd,a_noamd,0.725171,0.274829
../../../data/data_ADAM/test/a_noamd/N0266.jpg,a_noamd,a_noamd,0.729361,0.270639
../../../data/data_ADAM/test/a_noamd/N0267.jpg,a_noamd,a_noamd,0.660333,0.339667
../../../data/data_ADAM/test/a_noamd/N0268.jpg,a_noamd,b_amd,0.364162,0.635838
../../../data/data_ADAM/test/a_noamd/N0269.jpg,a_noamd,b_amd,0.412949,0.587051
../../../data/data_ADAM/test/a_noamd/N0270.jpg,a_noamd,a_noamd,0.774317,0.225683
../../../data/data_ADAM/test/a_noamd/N0271.jpg,a_noamd,a_noamd,0.798627,0.201373
../../../data/data_ADAM/test/a_noamd/N0272.jpg,a_noamd,a_noamd,0.755642,0.244358
../../../data/data_ADAM/test/a_noamd/N0273.jpg,a_noamd,a_noamd,0.856566,0.143434
../../../data/data_ADAM/test/a_noamd/N0274.jpg,a_noamd,a_noamd,0.852441,0.147559
../../../data/data_ADAM/test/a_noamd/N0275.jpg,a_noamd,a_noamd,0.807559,0.192441
../../../data/data_ADAM/test/a_noamd/N0276.jpg,a_noamd,a_noamd,0.742122,0.257877
../../../data/data_ADAM/test/a_noamd/N0277.jpg,a_noamd,b_amd,0.221218,0.778782
../../../data/data_ADAM/test/a_noamd/N0278.jpg,a_noamd,b_amd,0.338238,0.661762
../../../data/data_ADAM/test/a_noamd/N0279.jpg,a_noamd,a_noamd,0.752936,0.247064
