image_path,true_label,predicted_label,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
../../../data/data_MESSIDOR2/test/anodr/20051021_58388_0100_PP_1300.png,anodr,anodr,0.941683,0.017149,0.012631,0.015071,0.013466
../../../data/data_MESSIDOR2/test/anodr/20051021_58522_0100_PP_50.png,anodr,anodr,0.937373,0.021392,0.009911,0.015476,0.015848
../../../data/data_MESSIDOR2/test/anodr/20051109_57843_0400_PP_1109.png,anodr,anodr,0.939475,0.021097,0.009546,0.016489,0.013393
../../../data/data_MESSIDOR2/test/anodr/20051109_59969_0400_PP_1079.png,anodr,anodr,0.941057,0.015854,0.013136,0.017469,0.012484
../../../data/data_MESSIDOR2/test/anodr/20051109_60031_0400_PP_528.png,anodr,anodr,0.940779,0.013563,0.015293,0.017721,0.012643
../../../data/data_MESSIDOR2/test/anodr/20051109_60136_0400_PP_905.png,anodr,anodr,0.939614,0.014716,0.011990,0.016234,0.017446
../../../data/data_MESSIDOR2/test/anodr/20051110_33960_0400_PP_35.png,anodr,anodr,0.938030,0.016899,0.012328,0.015712,0.017032
../../../data/data_MESSIDOR2/test/anodr/20051110_34013_0400_PP_151.png,anodr,anodr,0.944838,0.013600,0.014370,0.014067,0.013126
../../../data/data_MESSIDOR2/test/anodr/20051110_35239_0400_PP_836.png,anodr,anodr,0.942676,0.016667,0.011759,0.015939,0.012960
../../../data/data_MESSIDOR2/test/anodr/20051110_35279_0400_PP_1033.png,anodr,anodr,0.932840,0.025528,0.014137,0.017413,0.010081
../../../data/data_MESSIDOR2/test/anodr/20051110_35332_0400_PP_497.png,anodr,anodr,0.931531,0.031341,0.009111,0.018131,0.009885
../../../data/data_MESSIDOR2/test/anodr/20051110_37992_0400_PP_1043.png,anodr,anodr,0.925952,0.030771,0.012211,0.019358,0.011707
../../../data/data_MESSIDOR2/test/anodr/20051110_38111_0400_PP_429.png,anodr,anodr,0.938609,0.018605,0.010454,0.018711,0.013621
../../../data/data_MESSIDOR2/test/anodr/20051110_38156_0400_PP_477.png,anodr,anodr,0.932577,0.023635,0.010290,0.018548,0.014950
../../../data/data_MESSIDOR2/test/anodr/20051110_38280_0400_PP_83.png,anodr,anodr,0.943395,0.019020,0.010022,0.015930,0.011633
../../../data/data_MESSIDOR2/test/anodr/20051110_38313_0400_PP_1041.png,anodr,anodr,0.938908,0.017153,0.016220,0.015763,0.011956
../../../data/data_MESSIDOR2/test/anodr/20051110_38352_0400_PP_934.png,anodr,anodr,0.943738,0.016822,0.012364,0.015105,0.011971
../../../data/data_MESSIDOR2/test/anodr/20051110_38472_0400_PP_1127.png,anodr,anodr,0.930670,0.028429,0.010281,0.016237,0.014384
../../../data/data_MESSIDOR2/test/anodr/20051110_38507_0400_PP_1190.png,anodr,anodr,0.894974,0.059694,0.023880,0.010702,0.010751
../../../data/data_MESSIDOR2/test/anodr/20051116_43388_0400_PP_344.png,anodr,anodr,0.940556,0.016721,0.011831,0.017591,0.013300
../../../data/data_MESSIDOR2/test/anodr/20051116_43585_0400_PP_950.png,anodr,anodr,0.935464,0.022179,0.013522,0.016117,0.012718
../../../data/data_MESSIDOR2/test/anodr/20051116_43710_0400_PP_95.png,anodr,anodr,0.935388,0.019310,0.014510,0.018255,0.012537
../../../data/data_MESSIDOR2/test/anodr/20051116_43721_0400_PP_363.png,anodr,anodr,0.934884,0.024025,0.012538,0.014414,0.014139
../../../data/data_MESSIDOR2/test/anodr/20051116_43785_0400_PP_445.png,anodr,anodr,0.927612,0.032574,0.010666,0.017519,0.011630
../../../data/data_MESSIDOR2/test/anodr/20051116_43801_0400_PP_325.png,anodr,anodr,0.944622,0.015031,0.010515,0.015886,0.013946
../../../data/data_MESSIDOR2/test/anodr/20051116_44648_0400_PP_1036.png,anodr,anodr,0.933819,0.021297,0.015536,0.015726,0.013622
../../../data/data_MESSIDOR2/test/anodr/20051117_37042_0400_PP_1119.png,anodr,anodr,0.935183,0.024557,0.007929,0.015127,0.017204
../../../data/data_MESSIDOR2/test/anodr/20051117_37051_0400_PP_1136.png,anodr,anodr,0.944066,0.015667,0.009844,0.016911,0.013513
../../../data/data_MESSIDOR2/test/anodr/20051117_37078_0400_PP_559.png,anodr,anodr,0.940118,0.020291,0.010843,0.016035,0.012712
../../../data/data_MESSIDOR2/test/anodr/20051117_37100_0400_PP_1083.png,anodr,anodr,0.943317,0.012352,0.013461,0.017825,0.013045
../../../data/data_MESSIDOR2/test/anodr/20051117_37130_0400_PP_938.png,anodr,anodr,0.946064,0.015852,0.008722,0.015421,0.013941
../../../data/data_MESSIDOR2/test/anodr/20051117_37155_0400_PP_84.png,anodr,anodr,0.942872,0.013817,0.014262,0.017419,0.011630
../../../data/data_MESSIDOR2/test/anodr/20051117_37185_0400_PP_404.png,anodr,anodr,0.931998,0.024911,0.010267,0.018239,0.014584
../../../data/data_MESSIDOR2/test/anodr/20051117_37321_0400_PP_947.png,anodr,anodr,0.944397,0.015708,0.012486,0.015115,0.012294
../../../data/data_MESSIDOR2/test/anodr/20051130_53586_0400_PP_1121.png,anodr,anodr,0.942966,0.020441,0.011322,0.016284,0.008988
../../../data/data_MESSIDOR2/test/anodr/20051130_53623_0400_PP_894.png,anodr,anodr,0.947100,0.014087,0.011734,0.015051,0.012028
../../../data/data_MESSIDOR2/test/anodr/20051130_53663_0400_PP_510.png,anodr,anodr,0.933435,0.024976,0.011552,0.009565,0.020472
../../../data/data_MESSIDOR2/test/anodr/20051130_53991_0400_PP_277.png,anodr,anodr,0.942734,0.015210,0.011442,0.018124,0.012491
../../../data/data_MESSIDOR2/test/anodr/20051130_54030_0400_PP_946.png,anodr,anodr,0.941742,0.015838,0.012756,0.018847,0.010816
../../../data/data_MESSIDOR2/test/anodr/20051130_54077_0400_PP_1117.png,anodr,anodr,0.939205,0.018774,0.011874,0.017127,0.013019
../../../data/data_MESSIDOR2/test/anodr/20051130_54121_0400_PP_1281.png,anodr,anodr,0.938144,0.019136,0.013384,0.017369,0.011966
../../../data/data_MESSIDOR2/test/anodr/20051130_54257_0400_PP_506.png,anodr,anodr,0.933130,0.026560,0.010682,0.017037,0.012591
../../../data/data_MESSIDOR2/test/anodr/20051130_54301_0400_PP_93.png,anodr,anodr,0.869898,0.054994,0.036590,0.021121,0.017397
../../../data/data_MESSIDOR2/test/anodr/20051130_54323_0400_PP_978.png,anodr,anodr,0.933028,0.025871,0.009817,0.015060,0.016224
../../../data/data_MESSIDOR2/test/anodr/20051130_54476_0400_PP_394.png,anodr,anodr,0.941213,0.017177,0.012138,0.015236,0.014236
../../../data/data_MESSIDOR2/test/anodr/20051130_54498_0400_PP_1217.png,anodr,anodr,0.940743,0.018303,0.013346,0.016286,0.011322
../../../data/data_MESSIDOR2/test/anodr/20051130_54595_0400_PP_940.png,anodr,anodr,0.756298,0.191948,0.009382,0.014506,0.027868
../../../data/data_MESSIDOR2/test/anodr/20051130_54802_0400_PP_550.png,anodr,anodr,0.941892,0.018256,0.009972,0.017513,0.012367
../../../data/data_MESSIDOR2/test/anodr/20051130_54846_0400_PP_289.png,anodr,anodr,0.935769,0.013948,0.014743,0.018977,0.016561
../../../data/data_MESSIDOR2/test/anodr/20051130_54943_0400_PP_1044.png,anodr,anodr,0.945055,0.014008,0.011147,0.016383,0.013407
../../../data/data_MESSIDOR2/test/anodr/20051130_54956_0400_PP_875.png,anodr,anodr,0.943770,0.015610,0.010908,0.016164,0.013547
../../../data/data_MESSIDOR2/test/anodr/20051130_55004_0400_PP_1259.png,anodr,anodr,0.933638,0.021362,0.013038,0.016732,0.015230
../../../data/data_MESSIDOR2/test/anodr/20051130_55012_0400_PP_865.png,anodr,anodr,0.849901,0.045107,0.030442,0.038802,0.035748
../../../data/data_MESSIDOR2/test/anodr/20051130_55037_0400_PP_443.png,anodr,anodr,0.943998,0.020756,0.007734,0.014682,0.012829
../../../data/data_MESSIDOR2/test/anodr/20051130_55048_0400_PP_921.png,anodr,anodr,0.939338,0.020923,0.008978,0.018715,0.012045
../../../data/data_MESSIDOR2/test/anodr/20051130_55074_0400_PP_986.png,anodr,anodr,0.927637,0.024271,0.017139,0.021214,0.009739
../../../data/data_MESSIDOR2/test/anodr/20051130_55086_0400_PP_1152.png,anodr,anodr,0.942744,0.016509,0.012500,0.017100,0.011147
../../../data/data_MESSIDOR2/test/anodr/20051130_55107_0400_PP_316.png,anodr,anodr,0.943620,0.013854,0.011143,0.015699,0.015684
../../../data/data_MESSIDOR2/test/anodr/20051130_55160_0400_PP_1182.png,anodr,anodr,0.937049,0.020450,0.015082,0.014453,0.012967
../../../data/data_MESSIDOR2/test/anodr/20051130_55269_0400_PP_820.png,anodr,anodr,0.945863,0.016853,0.010122,0.013644,0.013519
../../../data/data_MESSIDOR2/test/anodr/20051130_55311_0400_PP_896.png,anodr,anodr,0.938727,0.012353,0.010594,0.019867,0.018458
../../../data/data_MESSIDOR2/test/anodr/20051130_55323_0400_PP_883.png,anodr,anodr,0.932630,0.021211,0.011786,0.016087,0.018286
../../../data/data_MESSIDOR2/test/anodr/20051130_55381_0400_PP_504.png,anodr,anodr,0.941312,0.019598,0.008999,0.015405,0.014687
../../../data/data_MESSIDOR2/test/anodr/20051130_55393_0400_PP_1251.png,anodr,anodr,0.939022,0.015844,0.011494,0.020017,0.013624
../../../data/data_MESSIDOR2/test/anodr/20051130_58716_0400_PP_355.png,anodr,anodr,0.931163,0.027578,0.015565,0.013423,0.012270
../../../data/data_MESSIDOR2/test/anodr/20051130_58824_0400_PP_1181.png,anodr,anodr,0.584680,0.118195,0.225665,0.036167,0.035293
../../../data/data_MESSIDOR2/test/anodr/20051130_58874_0400_PP_1359.png,anodr,anodr,0.943871,0.015340,0.014699,0.013607,0.012482
../../../data/data_MESSIDOR2/test/anodr/20051130_58888_0400_PP_284.png,anodr,anodr,0.945949,0.014481,0.012482,0.015328,0.011760
../../../data/data_MESSIDOR2/test/anodr/20051130_58962_0400_PP_973.png,anodr,anodr,0.946568,0.012938,0.011984,0.012397,0.016114
../../../data/data_MESSIDOR2/test/anodr/20051130_58998_0400_PP_543.png,anodr,anodr,0.946544,0.012887,0.012283,0.015143,0.013143
../../../data/data_MESSIDOR2/test/anodr/20051130_59029_0400_PP_270.png,anodr,anodr,0.949695,0.014647,0.013985,0.011434,0.010239
../../../data/data_MESSIDOR2/test/anodr/20051130_59186_0400_PP_350.png,anodr,anodr,0.943191,0.014903,0.012353,0.016996,0.012558
../../../data/data_MESSIDOR2/test/anodr/20051130_59284_0400_PP_853.png,anodr,anodr,0.937780,0.018119,0.013261,0.017511,0.013329
../../../data/data_MESSIDOR2/test/anodr/20051130_59374_0400_PP_410.png,anodr,anodr,0.944562,0.013562,0.012806,0.016047,0.013021
../../../data/data_MESSIDOR2/test/anodr/20051130_59404_0400_PP_392.png,anodr,anodr,0.948027,0.014641,0.011491,0.014446,0.011395
../../../data/data_MESSIDOR2/test/anodr/20051130_59457_0400_PP_1053.png,anodr,anodr,0.939123,0.018785,0.010681,0.017887,0.013524
../../../data/data_MESSIDOR2/test/anodr/20051130_59464_0400_PP_1141.png,anodr,anodr,0.945491,0.014706,0.010524,0.017206,0.012072
../../../data/data_MESSIDOR2/test/anodr/20051130_59749_0400_PP_965.png,anodr,anodr,0.940927,0.014699,0.010877,0.015795,0.017702
../../../data/data_MESSIDOR2/test/anodr/20051130_59775_0400_PP_1224.png,anodr,anodr,0.944231,0.013675,0.014605,0.013031,0.014458
../../../data/data_MESSIDOR2/test/anodr/20051130_59793_0400_PP_926.png,anodr,anodr,0.937901,0.020689,0.011753,0.015220,0.014436
../../../data/data_MESSIDOR2/test/anodr/20051130_59802_0400_PP_430.png,anodr,anodr,0.940966,0.020369,0.012499,0.013425,0.012742
../../../data/data_MESSIDOR2/test/anodr/20051130_59850_0400_PP_36.png,anodr,anodr,0.950727,0.010522,0.011595,0.015819,0.011337
../../../data/data_MESSIDOR2/test/anodr/20051130_59869_0400_PP_520.png,anodr,anodr,0.948018,0.012073,0.011709,0.016348,0.011852
../../../data/data_MESSIDOR2/test/anodr/20051130_59964_0400_PP_312.png,anodr,anodr,0.941615,0.017686,0.011305,0.017130,0.012265
../../../data/data_MESSIDOR2/test/anodr/20051130_59993_0400_PP_439.png,anodr,anodr,0.941078,0.016658,0.014972,0.015445,0.011847
../../../data/data_MESSIDOR2/test/anodr/20051130_60040_0400_PP_1355.png,anodr,anodr,0.945943,0.013375,0.012806,0.016041,0.011836
../../../data/data_MESSIDOR2/test/anodr/20051130_60066_0400_PP_1170.png,anodr,anodr,0.945916,0.012288,0.015159,0.015684,0.010952
../../../data/data_MESSIDOR2/test/anodr/20051130_60186_0400_PP_1365.png,anodr,anodr,0.940391,0.016642,0.011509,0.017425,0.014033
../../../data/data_MESSIDOR2/test/anodr/20051130_60234_0400_PP_453.png,anodr,anodr,0.939323,0.019113,0.014390,0.016066,0.011108
../../../data/data_MESSIDOR2/test/anodr/20051130_60448_0400_PP_860.png,anodr,anodr,0.889124,0.040405,0.037657,0.017173,0.015641
../../../data/data_MESSIDOR2/test/anodr/20051130_60490_0400_PP_828.png,anodr,anodr,0.931724,0.022583,0.016122,0.015540,0.014031
../../../data/data_MESSIDOR2/test/anodr/20051130_60532_0400_PP_1052.png,anodr,anodr,0.939371,0.017175,0.015117,0.013413,0.014925
../../../data/data_MESSIDOR2/test/anodr/20051130_60562_0400_PP_121.png,anodr,anodr,0.889729,0.053038,0.021430,0.015719,0.020085
../../../data/data_MESSIDOR2/test/anodr/20051130_60601_0400_PP_146.png,anodr,anodr,0.940523,0.018569,0.011617,0.016448,0.012844
../../../data/data_MESSIDOR2/test/anodr/20051130_60630_0400_PP_60.png,anodr,anodr,0.948973,0.012847,0.014467,0.011080,0.012633
../../../data/data_MESSIDOR2/test/anodr/20051130_60691_0400_PP_939.png,anodr,anodr,0.926911,0.018227,0.016195,0.011937,0.026729
../../../data/data_MESSIDOR2/test/anodr/20051130_60715_0400_PP_555.png,anodr,anodr,0.921301,0.026317,0.021857,0.009098,0.021427
../../../data/data_MESSIDOR2/test/anodr/20051130_60740_0400_PP_1166.png,anodr,anodr,0.936620,0.022204,0.011494,0.016123,0.013559
../../../data/data_MESSIDOR2/test/anodr/20051130_60794_0400_PP_280.png,anodr,anodr,0.936826,0.020833,0.010525,0.016980,0.014837
../../../data/data_MESSIDOR2/test/anodr/20051130_60822_0400_PP_980.png,anodr,anodr,0.937468,0.019461,0.011527,0.015921,0.015623
../../../data/data_MESSIDOR2/test/anodr/20051201_37312_0400_PP_1333.png,anodr,anodr,0.924535,0.033328,0.015626,0.017684,0.008828
../../../data/data_MESSIDOR2/test/anodr/20051201_37337_0400_PP_839.png,anodr,anodr,0.941426,0.019575,0.010060,0.017045,0.011895
../../../data/data_MESSIDOR2/test/anodr/20051201_37382_0400_PP_1350.png,anodr,anodr,0.930721,0.024067,0.014689,0.017037,0.013487
../../../data/data_MESSIDOR2/test/anodr/20051201_37390_0400_PP_833.png,anodr,anodr,0.936459,0.020756,0.010454,0.017788,0.014544
../../../data/data_MESSIDOR2/test/anodr/20051201_37409_0400_PP_1340.png,anodr,anodr,0.927893,0.029119,0.013845,0.015128,0.014015
../../../data/data_MESSIDOR2/test/anodr/20051201_37462_0400_PP_357.png,anodr,anodr,0.934154,0.025915,0.012434,0.015575,0.011922
../../../data/data_MESSIDOR2/test/anodr/20051201_37534_0400_PP_906.png,anodr,anodr,0.937075,0.022215,0.010488,0.015353,0.014870
../../../data/data_MESSIDOR2/test/anodr/20051201_37557_0400_PP_1336.png,anodr,anodr,0.938860,0.019741,0.011888,0.014621,0.014891
../../../data/data_MESSIDOR2/test/anodr/20051201_38041_0400_PP_1312.png,anodr,anodr,0.937209,0.021429,0.009894,0.018304,0.013164
../../../data/data_MESSIDOR2/test/anodr/20051201_38081_0400_PP_963.png,anodr,anodr,0.943927,0.014273,0.011591,0.016528,0.013681
../../../data/data_MESSIDOR2/test/anodr/20051201_38103_0400_PP_81.png,anodr,anodr,0.941564,0.017116,0.016069,0.014332,0.010919
../../../data/data_MESSIDOR2/test/anodr/20051201_38137_0400_PP_391.png,anodr,anodr,0.933660,0.022253,0.014388,0.015263,0.014437
../../../data/data_MESSIDOR2/test/anodr/20051201_38155_0400_PP_112.png,anodr,bmilddr,0.202154,0.588093,0.124497,0.038312,0.046944
../../../data/data_MESSIDOR2/test/anodr/20051201_38164_0400_PP_881.png,anodr,anodr,0.746891,0.193009,0.017130,0.022327,0.020644
../../../data/data_MESSIDOR2/test/anodr/20051201_38199_0400_PP_1329.png,anodr,anodr,0.933416,0.023968,0.011620,0.017394,0.013602
../../../data/data_MESSIDOR2/test/anodr/20051201_38211_0400_PP_1174.png,anodr,anodr,0.933641,0.028151,0.012395,0.014709,0.011104
../../../data/data_MESSIDOR2/test/anodr/20051201_38246_0400_PP_1063.png,anodr,anodr,0.947187,0.010665,0.011868,0.014972,0.015307
../../../data/data_MESSIDOR2/test/anodr/20051201_38262_0400_PP_335.png,anodr,anodr,0.944160,0.010854,0.016043,0.015102,0.013840
../../../data/data_MESSIDOR2/test/anodr/20051201_38280_0400_PP_1103.png,anodr,anodr,0.940952,0.017091,0.013117,0.015671,0.013168
../../../data/data_MESSIDOR2/test/anodr/20051201_38291_0400_PP_468.png,anodr,anodr,0.928520,0.032170,0.011809,0.015883,0.011618
../../../data/data_MESSIDOR2/test/anodr/20051201_38321_0400_PP_903.png,anodr,anodr,0.936067,0.020223,0.012687,0.014891,0.016132
../../../data/data_MESSIDOR2/test/anodr/20051201_38349_0400_PP_892.png,anodr,anodr,0.940586,0.018327,0.011589,0.013898,0.015600
../../../data/data_MESSIDOR2/test/anodr/20051201_38466_0400_PP_572.png,anodr,anodr,0.946698,0.014502,0.009177,0.018439,0.011184
../../../data/data_MESSIDOR2/test/anodr/20051201_38475_0400_PP_560.png,anodr,anodr,0.945382,0.014100,0.009850,0.015946,0.014722
../../../data/data_MESSIDOR2/test/anodr/20051202_37162_0400_PP_29.png,anodr,bmilddr,0.435203,0.506750,0.012281,0.024369,0.021397
../../../data/data_MESSIDOR2/test/anodr/20051202_51599_0400_PP_966.png,anodr,anodr,0.945719,0.013811,0.012002,0.015501,0.012967
../../../data/data_MESSIDOR2/test/anodr/20051202_51616_0400_PP_1018.png,anodr,anodr,0.943199,0.017931,0.013610,0.013553,0.011708
../../../data/data_MESSIDOR2/test/anodr/20051205_57651_0400_PP_52.png,anodr,anodr,0.942749,0.018807,0.013008,0.013160,0.012276
../../../data/data_MESSIDOR2/test/anodr/20051205_57704_0400_PP_1167.png,anodr,anodr,0.940902,0.015954,0.012974,0.015915,0.014255
../../../data/data_MESSIDOR2/test/anodr/20051205_57757_0400_PP_1100.png,anodr,anodr,0.934105,0.023057,0.010526,0.017355,0.014956
../../../data/data_MESSIDOR2/test/anodr/20051205_57780_0400_PP_1102.png,anodr,anodr,0.942620,0.014235,0.012356,0.016934,0.013856
../../../data/data_MESSIDOR2/test/anodr/20051205_57799_0400_PP_868.png,anodr,anodr,0.873116,0.085886,0.012446,0.011814,0.016738
../../../data/data_MESSIDOR2/test/anodr/20051205_57809_0400_PP_1228.png,anodr,anodr,0.922234,0.033496,0.011691,0.018416,0.014164
../../../data/data_MESSIDOR2/test/anodr/20051205_57838_0400_PP_859.png,anodr,anodr,0.944464,0.015286,0.009797,0.017645,0.012807
../../../data/data_MESSIDOR2/test/anodr/20051205_57879_0400_PP_1254.png,anodr,anodr,0.942293,0.018319,0.009507,0.016632,0.013249
../../../data/data_MESSIDOR2/test/anodr/20051205_57942_0400_PP_990.png,anodr,anodr,0.942188,0.017126,0.010637,0.016155,0.013893
../../../data/data_MESSIDOR2/test/anodr/20051205_57988_0400_PP_1112.png,anodr,anodr,0.945559,0.017295,0.011803,0.013712,0.011631
../../../data/data_MESSIDOR2/test/anodr/20051205_58037_0400_PP_835.png,anodr,anodr,0.940356,0.019358,0.010298,0.016060,0.013927
../../../data/data_MESSIDOR2/test/anodr/20051205_58060_0400_PP_376.png,anodr,anodr,0.918456,0.035440,0.012212,0.016907,0.016985
../../../data/data_MESSIDOR2/test/anodr/20051205_58080_0400_PP_1034.png,anodr,anodr,0.933256,0.025362,0.008731,0.017545,0.015105
../../../data/data_MESSIDOR2/test/anodr/20051205_58091_0400_PP_292.png,anodr,anodr,0.935366,0.026398,0.010966,0.015266,0.012004
../../../data/data_MESSIDOR2/test/anodr/20051205_58109_0400_PP_1311.png,anodr,anodr,0.939535,0.017033,0.011342,0.015916,0.016174
../../../data/data_MESSIDOR2/test/anodr/20051205_58125_0400_PP_46.png,anodr,anodr,0.924905,0.029667,0.007949,0.016819,0.020659
../../../data/data_MESSIDOR2/test/anodr/20051205_58150_0400_PP_393.png,anodr,anodr,0.942404,0.015824,0.010613,0.016970,0.014189
../../../data/data_MESSIDOR2/test/anodr/20051205_58177_0400_PP_503.png,anodr,anodr,0.942603,0.014879,0.011023,0.017225,0.014270
../../../data/data_MESSIDOR2/test/anodr/20051205_58354_0400_PP_1282.png,anodr,anodr,0.935808,0.022392,0.010276,0.017689,0.013835
../../../data/data_MESSIDOR2/test/anodr/20051205_58373_0400_PP_55.png,anodr,anodr,0.916685,0.041214,0.014282,0.015512,0.012307
../../../data/data_MESSIDOR2/test/anodr/20051205_58409_0400_PP_985.png,anodr,anodr,0.943923,0.018277,0.011150,0.013525,0.013125
../../../data/data_MESSIDOR2/test/anodr/20051205_58431_0400_PP_493.png,anodr,anodr,0.943208,0.016203,0.011270,0.015808,0.013511
../../../data/data_MESSIDOR2/test/anodr/20051205_58458_0400_PP_309.png,anodr,anodr,0.934524,0.024960,0.011601,0.014882,0.014032
../../../data/data_MESSIDOR2/test/anodr/20051205_58502_0400_PP_482.png,anodr,anodr,0.934459,0.023463,0.011250,0.015648,0.015180
../../../data/data_MESSIDOR2/test/anodr/20051205_58613_0400_PP_843.png,anodr,anodr,0.938873,0.018740,0.009732,0.017903,0.014751
../../../data/data_MESSIDOR2/test/anodr/20051205_59240_0400_PP_301.png,anodr,anodr,0.939218,0.018329,0.009027,0.018399,0.015027
../../../data/data_MESSIDOR2/test/anodr/20051205_59337_0400_PP_945.png,anodr,anodr,0.935159,0.020688,0.012928,0.016318,0.014907
