file_name,anodr_score,bmilddr_score,cmoderatedr_score,dseveredr_score,eproliferativedr_score,predicted_class
20051110_38280_0400_PP_83.png,0.8633896112442017,0.055968109518289566,0.041189197450876236,0.01932104490697384,0.020132077857851982,anodr
20051110_38313_0400_PP_1041.png,0.04554812237620354,0.09606489539146423,0.7065121531486511,0.045406389981508255,0.10646845400333405,cmoderatedr
20051110_38352_0400_PP_934.png,0.8321361541748047,0.0388774573802948,0.07048344612121582,0.025076577439904213,0.03342635557055473,anodr
20051110_38472_0400_PP_1127.png,0.911945104598999,0.027628958225250244,0.026528511196374893,0.015143878757953644,0.018753543496131897,anodr
20051110_38507_0400_PP_1190.png,0.6753982305526733,0.16202478110790253,0.11251247674226761,0.019806798547506332,0.03025771863758564,anodr
20051116_43388_0400_PP_344.png,0.9127466082572937,0.03059055656194687,0.021814553067088127,0.016082514077425003,0.018765799701213837,anodr
20051116_43585_0400_PP_950.png,0.9025007486343384,0.03588111326098442,0.025281483307480812,0.014967219904065132,0.021369388327002525,anodr
20051116_43710_0400_PP_95.png,0.19697695970535278,0.19931824505329132,0.5364801287651062,0.02604098990559578,0.04118361696600914,cmoderatedr
20051116_43721_0400_PP_363.png,0.16251569986343384,0.2972966134548187,0.47017812728881836,0.021999696269631386,0.048009853810071945,cmoderatedr
20051116_43785_0400_PP_445.png,0.878528356552124,0.032586343586444855,0.04649397358298302,0.01917928084731102,0.023212000727653503,anodr
20051116_43801_0400_PP_325.png,0.9038218259811401,0.026031343266367912,0.026157353073358536,0.018347959965467453,0.02564150094985962,anodr
20051116_44648_0400_PP_1036.png,0.8729529976844788,0.0448823943734169,0.04162346571683884,0.018179405480623245,0.022361718118190765,anodr
20051117_37042_0400_PP_1119.png,0.8971840143203735,0.03566278889775276,0.026959339156746864,0.017277901992201805,0.02291589230298996,anodr
20051117_37051_0400_PP_1136.png,0.8726089596748352,0.04523484781384468,0.03689103573560715,0.016809610649943352,0.028455523774027824,anodr
20051117_37078_0400_PP_559.png,0.11060003936290741,0.10455431789159775,0.6854040622711182,0.036299750208854675,0.0631418377161026,cmoderatedr
20051117_37100_0400_PP_1083.png,0.23418878018856049,0.09656310826539993,0.5026542544364929,0.06297419220209122,0.10361970216035843,cmoderatedr
20051117_37130_0400_PP_938.png,0.8945657014846802,0.030800169333815575,0.03693802282214165,0.018499134108424187,0.019197024405002594,anodr
20051117_37155_0400_PP_84.png,0.7242317795753479,0.09135565161705017,0.12666399776935577,0.028539583086967468,0.029208946973085403,anodr
20051117_37185_0400_PP_404.png,0.906609058380127,0.030515028163790703,0.025972727686166763,0.018222931772470474,0.01868017017841339,anodr
20051117_37321_0400_PP_947.png,0.9119958281517029,0.023213105276226997,0.021891485899686813,0.020003151148557663,0.022896457463502884,anodr
20051130_53586_0400_PP_1121.png,0.7085646986961365,0.14528179168701172,0.09393075853586197,0.02064329944550991,0.03157950937747955,anodr
20051130_53623_0400_PP_894.png,0.8514267802238464,0.043957822024822235,0.06232467666268349,0.01911291480064392,0.02317788265645504,anodr
20051130_53663_0400_PP_510.png,0.8689982891082764,0.03555884212255478,0.04861054942011833,0.021692441776394844,0.025139829143881798,anodr
20051130_53991_0400_PP_277.png,0.9127443432807922,0.027782859280705452,0.023996608331799507,0.017632732167840004,0.01784341409802437,anodr
20051130_54030_0400_PP_946.png,0.9161356687545776,0.024738339707255363,0.020224863663315773,0.0173453651368618,0.02155582420527935,anodr
20051130_54077_0400_PP_1117.png,0.9012497067451477,0.03237367793917656,0.03390250727534294,0.014428681693971157,0.0180453360080719,anodr
20051130_54121_0400_PP_1281.png,0.9069156646728516,0.034906648099422455,0.023636698722839355,0.014490721747279167,0.020050229504704475,anodr
20051130_54257_0400_PP_506.png,0.9194736480712891,0.023817328736186028,0.02315753512084484,0.01670992374420166,0.016841694712638855,anodr
20051130_54301_0400_PP_93.png,0.9091050028800964,0.028341492637991905,0.026996226981282234,0.01780533418059349,0.017751989886164665,anodr
20051130_54323_0400_PP_978.png,0.8469412922859192,0.0516834631562233,0.054824747145175934,0.019569173455238342,0.026981329545378685,anodr
20051130_54476_0400_PP_394.png,0.8457168340682983,0.058374177664518356,0.05824655666947365,0.01708487793803215,0.020577551797032356,anodr
20051130_54498_0400_PP_1217.png,0.8720453381538391,0.0493989922106266,0.04327961057424545,0.016989149153232574,0.018286913633346558,anodr
20051130_54595_0400_PP_940.png,0.2614557445049286,0.38713961839675903,0.23746240139007568,0.021948132663965225,0.09199409186840057,bmilddr
20051130_54802_0400_PP_550.png,0.4151962995529175,0.2742560803890228,0.2590855062007904,0.017995750531554222,0.03346630558371544,anodr
20051130_54846_0400_PP_289.png,0.7806508541107178,0.06581424176692963,0.10206489264965057,0.02357744798064232,0.027892466634511948,anodr
20051130_54943_0400_PP_1044.png,0.9199272990226746,0.018990593031048775,0.016092399135231972,0.021231116726994514,0.023758597671985626,anodr
20051130_54956_0400_PP_875.png,0.8982635140419006,0.026525257155299187,0.03094702959060669,0.020944645628333092,0.023319566622376442,anodr
20051130_55004_0400_PP_1259.png,0.887848436832428,0.031784720718860626,0.03584189713001251,0.021128620952367783,0.023396329954266548,anodr
20051130_55012_0400_PP_865.png,0.8978016376495361,0.027501516044139862,0.028628768399357796,0.01998685486614704,0.026081137359142303,anodr
20051130_55037_0400_PP_443.png,0.643531858921051,0.12724655866622925,0.17502884566783905,0.02192818373441696,0.0322645828127861,anodr
20051130_55048_0400_PP_921.png,0.9020894169807434,0.02682858146727085,0.026080425828695297,0.02071269229054451,0.024288972839713097,anodr
20051130_55074_0400_PP_986.png,0.8750478029251099,0.05277286097407341,0.03516979143023491,0.018160371109843254,0.018849162384867668,anodr
20051130_55086_0400_PP_1152.png,0.8068405389785767,0.07013258337974548,0.0783834159374237,0.021109888330101967,0.023533673956990242,anodr
20051130_55107_0400_PP_316.png,0.8805625438690186,0.0322602242231369,0.04350551590323448,0.01638537459075451,0.027286315336823463,anodr
20051130_55160_0400_PP_1182.png,0.8397775292396545,0.059772271662950516,0.06705030798912048,0.015573243610560894,0.017826654016971588,anodr
20051130_55269_0400_PP_820.png,0.8581086993217468,0.05070808529853821,0.056573253124952316,0.015930524095892906,0.018679361790418625,anodr
20051130_55311_0400_PP_896.png,0.8604791164398193,0.05977122485637665,0.039429254829883575,0.016100766137242317,0.024219665676355362,anodr
20051130_55323_0400_PP_883.png,0.7986617088317871,0.11147350817918777,0.046587008982896805,0.01622982695698738,0.027047961950302124,anodr
20051130_55381_0400_PP_504.png,0.621330201625824,0.14338436722755432,0.1755729466676712,0.02431608736515045,0.03539633750915527,anodr
20051130_55393_0400_PP_1251.png,0.22663791477680206,0.370035856962204,0.32866376638412476,0.02382536418735981,0.05083717033267021,bmilddr
20051130_58716_0400_PP_355.png,0.1197558268904686,0.15180206298828125,0.6400085687637329,0.03020903840661049,0.05822450667619705,cmoderatedr
20051130_58824_0400_PP_1181.png,0.1183929592370987,0.1109708696603775,0.6317680478096008,0.044080574065446854,0.09478754550218582,cmoderatedr
20051130_58874_0400_PP_1359.png,0.8053829073905945,0.04791439697146416,0.09589623659849167,0.025190996006131172,0.025615567341446877,anodr
20051130_58888_0400_PP_284.png,0.1793995201587677,0.3527091145515442,0.3424797058105469,0.03298680856823921,0.09242484718561172,bmilddr
20051130_58962_0400_PP_973.png,0.8954181671142578,0.027530180290341377,0.03706241771578789,0.016703777015209198,0.02328549325466156,anodr
20051130_58998_0400_PP_543.png,0.8314759731292725,0.02650521695613861,0.07538264989852905,0.031274374574422836,0.03536178171634674,anodr
20051130_59029_0400_PP_270.png,0.76993727684021,0.041457630693912506,0.11590852588415146,0.0303682591766119,0.042328350245952606,anodr
20051130_59186_0400_PP_350.png,0.8811278939247131,0.0374375656247139,0.043523143976926804,0.018218686804175377,0.019692616537213326,anodr
20051130_59284_0400_PP_853.png,0.9100830554962158,0.030442794784903526,0.02569865621626377,0.016073061153292656,0.017702409997582436,anodr
20051130_59374_0400_PP_410.png,0.9051710963249207,0.0270733293145895,0.028877824544906616,0.0199351254850626,0.018942711874842644,anodr
20051130_59404_0400_PP_392.png,0.8265366554260254,0.05038139596581459,0.07131975144147873,0.02320079691708088,0.028561295941472054,anodr
20051130_59457_0400_PP_1053.png,0.6816132664680481,0.17939570546150208,0.0805119201540947,0.01959126815199852,0.03888788819313049,anodr
20051130_59464_0400_PP_1141.png,0.9009009003639221,0.031029069796204567,0.026388976722955704,0.020227236673235893,0.02145382948219776,anodr
20051130_59749_0400_PP_965.png,0.9103253483772278,0.026729336008429527,0.025309227406978607,0.016788017004728317,0.020848093554377556,anodr
20051130_59775_0400_PP_1224.png,0.9140423536300659,0.02720869705080986,0.024468576535582542,0.017076533287763596,0.017203886061906815,anodr
20051130_59793_0400_PP_926.png,0.9027466177940369,0.025730343535542488,0.025030115619301796,0.019075287505984306,0.027417602017521858,anodr
20051130_59802_0400_PP_430.png,0.8688510060310364,0.03261491283774376,0.04585273936390877,0.020302917808294296,0.032378412783145905,anodr
20051130_59850_0400_PP_36.png,0.908847987651825,0.026654914021492004,0.022219227626919746,0.021919749677181244,0.02035808004438877,anodr
20051130_59869_0400_PP_520.png,0.9110197424888611,0.024482881650328636,0.02160358428955078,0.020665528252720833,0.022228239104151726,anodr
20051130_59964_0400_PP_312.png,0.9073563814163208,0.02857574075460434,0.02554088644683361,0.01871386170387268,0.01981314830482006,anodr
20051130_59993_0400_PP_439.png,0.6147369146347046,0.16077697277069092,0.1639135479927063,0.019321462139487267,0.0412510521709919,anodr
20051130_60040_0400_PP_1355.png,0.9117344617843628,0.025497548282146454,0.022934535518288612,0.01983284018933773,0.020000586286187172,anodr
20051130_60066_0400_PP_1170.png,0.9033455848693848,0.029444197192788124,0.02718527615070343,0.019225144758820534,0.020799731835722923,anodr
20051130_60186_0400_PP_1365.png,0.888635516166687,0.030897697433829308,0.03858987241983414,0.01983771286904812,0.022039206698536873,anodr
20051130_60234_0400_PP_453.png,0.8734661936759949,0.030163103714585304,0.05057382956147194,0.019738618284463882,0.02605813927948475,anodr
20051130_60448_0400_PP_860.png,0.13336902856826782,0.1289346069097519,0.6476873755455017,0.036264415830373764,0.05374449864029884,cmoderatedr
20051130_60490_0400_PP_828.png,0.3818596303462982,0.0943979024887085,0.39728739857673645,0.058142516762018204,0.0683126226067543,cmoderatedr
20051130_60532_0400_PP_1052.png,0.8688908219337463,0.035979993641376495,0.04500489681959152,0.019306067377328873,0.030818236991763115,anodr
20051130_60562_0400_PP_121.png,0.1770269125699997,0.49428847432136536,0.22229136526584625,0.01891934685409069,0.08747389167547226,bmilddr
20051130_60601_0400_PP_146.png,0.8943236470222473,0.034026533365249634,0.029507558792829514,0.020370779559016228,0.021771451458334923,anodr
20051130_60630_0400_PP_60.png,0.9151128530502319,0.023364873602986336,0.019630534574389458,0.01866609789431095,0.02322566509246826,anodr
20051130_60691_0400_PP_939.png,0.720653772354126,0.12650689482688904,0.09713957458734512,0.027969717979431152,0.02773013897240162,anodr
20051130_60715_0400_PP_555.png,0.705270528793335,0.13889557123184204,0.10142569988965988,0.025274526327848434,0.029133722186088562,anodr
20051130_60740_0400_PP_1166.png,0.873163104057312,0.04312209412455559,0.04756520688533783,0.01715664379298687,0.018992943689227104,anodr
20051130_60794_0400_PP_280.png,0.8638850450515747,0.04200631007552147,0.05520518496632576,0.018518615514039993,0.020384814590215683,anodr
20051130_60822_0400_PP_980.png,0.9034419059753418,0.02886497974395752,0.024582616984844208,0.01878810115158558,0.02432236075401306,anodr
20051201_37312_0400_PP_1333.png,0.34469935297966003,0.18512801826000214,0.38671544194221497,0.02768309973180294,0.055774103850126266,cmoderatedr
20051201_37337_0400_PP_839.png,0.89278644323349,0.03585957735776901,0.03096069023013115,0.01680435612797737,0.023588877171278,anodr
20051201_37382_0400_PP_1350.png,0.9127312302589417,0.029446138069033623,0.02442845329642296,0.016275670379400253,0.0171184279024601,anodr
20051201_37390_0400_PP_833.png,0.9123328924179077,0.027075504884123802,0.022726096212863922,0.018127411603927612,0.019738201051950455,anodr
20051201_37409_0400_PP_1340.png,0.7357960939407349,0.1394319087266922,0.06471546739339828,0.017655836418271065,0.042400769889354706,anodr
20051201_37462_0400_PP_357.png,0.8579272627830505,0.05952570587396622,0.041791100054979324,0.016175368800759315,0.024580571800470352,anodr
20051201_37534_0400_PP_906.png,0.894628643989563,0.03206457942724228,0.0313820019364357,0.01573037914931774,0.026194406673312187,anodr
20051201_37557_0400_PP_1336.png,0.8904038071632385,0.033643390983343124,0.032968733459711075,0.017189688980579376,0.02579433098435402,anodr
20051201_38041_0400_PP_1312.png,0.8805971145629883,0.03229396417737007,0.04077986627817154,0.021245121955871582,0.025083905085921288,anodr
20051201_38081_0400_PP_963.png,0.9084078669548035,0.022997496649622917,0.025643372908234596,0.018543358892202377,0.024408001452684402,anodr
20051201_38103_0400_PP_81.png,0.88614422082901,0.03519441932439804,0.033109985291957855,0.017568230628967285,0.027983088046312332,anodr
20051201_38137_0400_PP_391.png,0.9061145186424255,0.029458118602633476,0.025846188887953758,0.015473234467208385,0.023107901215553284,anodr
20051201_38155_0400_PP_112.png,0.028186319395899773,0.07051465660333633,0.304910808801651,0.0848715603351593,0.5115166306495667,eproliferativedr
20051201_38164_0400_PP_881.png,0.03999580815434456,0.167461559176445,0.5333991050720215,0.05302215367555618,0.20612138509750366,cmoderatedr
20051201_38199_0400_PP_1329.png,0.8719930648803711,0.05536850541830063,0.03295578062534332,0.015363785438239574,0.024318896234035492,anodr
20051201_38211_0400_PP_1174.png,0.906211793422699,0.029150884598493576,0.032212574034929276,0.015401618555188179,0.017023051157593727,anodr
20051201_38246_0400_PP_1063.png,0.9180329442024231,0.025301480665802956,0.02115963026881218,0.017436429858207703,0.018069520592689514,anodr
20051201_38262_0400_PP_335.png,0.8522931933403015,0.0599760077893734,0.0509074367582798,0.018801983445882797,0.018021421507000923,anodr
20051201_38280_0400_PP_1103.png,0.9118854999542236,0.024325253441929817,0.021224770694971085,0.020419321954250336,0.022145124152302742,anodr
20051201_38291_0400_PP_468.png,0.8609322905540466,0.03715655580163002,0.0536007359623909,0.019851813092827797,0.028458578512072563,anodr
20051201_38321_0400_PP_903.png,0.1378244012594223,0.3180902302265167,0.489426851272583,0.0137585224583745,0.040899939835071564,cmoderatedr
20051201_38349_0400_PP_892.png,0.9104599356651306,0.028083914890885353,0.02414621412754059,0.014530464075505733,0.022779488936066628,anodr
20051201_38466_0400_PP_572.png,0.892841637134552,0.0341092050075531,0.03301446512341499,0.020407335832715034,0.01962735503911972,anodr
20051201_38475_0400_PP_560.png,0.8954660892486572,0.03581908717751503,0.027228260412812233,0.020599093288183212,0.020887508988380432,anodr
20051202_37162_0400_PP_29.png,0.025241216644644737,0.3539755344390869,0.49861326813697815,0.027443254366517067,0.09472674876451492,cmoderatedr
20051202_51599_0400_PP_966.png,0.8617412447929382,0.04498007521033287,0.048426274210214615,0.01821727864444256,0.026635101065039635,anodr
20051202_51616_0400_PP_1018.png,0.894366443157196,0.029082396999001503,0.03303514048457146,0.018467333167791367,0.025048790499567986,anodr
20051205_57651_0400_PP_52.png,0.9169495105743408,0.022437794134020805,0.019427277147769928,0.016440900042653084,0.024744607508182526,anodr
20051205_57704_0400_PP_1167.png,0.9177895784378052,0.022813012823462486,0.018517659977078438,0.017383510246872902,0.02349618449807167,anodr
20051205_57757_0400_PP_1100.png,0.9027882218360901,0.0353371687233448,0.02802690863609314,0.014280885457992554,0.019566839560866356,anodr
20051205_57780_0400_PP_1102.png,0.9002037644386292,0.036211203783750534,0.030355505645275116,0.015393040142953396,0.017836472019553185,anodr
20051205_57799_0400_PP_868.png,0.047934986650943756,0.6499646902084351,0.22877982258796692,0.012063137255609035,0.06125735491514206,bmilddr
20051205_57809_0400_PP_1228.png,0.7006466388702393,0.135875403881073,0.11687562614679337,0.015780312940478325,0.030822040513157845,anodr
20051205_57838_0400_PP_859.png,0.9213659167289734,0.021190838888287544,0.016573721542954445,0.019799139350652695,0.021070405840873718,anodr
20051205_57879_0400_PP_1254.png,0.9182112216949463,0.024567730724811554,0.018277570605278015,0.018827740103006363,0.020115651190280914,anodr
20051205_57942_0400_PP_990.png,0.9108762145042419,0.030198564752936363,0.019305111840367317,0.01861858181655407,0.02100147306919098,anodr
20051205_57988_0400_PP_1112.png,0.9169354438781738,0.026108192279934883,0.01730623096227646,0.018591459840536118,0.02105855382978916,anodr
20051205_58037_0400_PP_835.png,0.9088448286056519,0.022533012554049492,0.020772676914930344,0.021915163844823837,0.025934288278222084,anodr
20051205_58060_0400_PP_376.png,0.8986549377441406,0.02521795779466629,0.02792312763631344,0.019824350252747536,0.028379620984196663,anodr
20051205_58080_0400_PP_1034.png,0.8586085438728333,0.039737772196531296,0.056619204580783844,0.021240223199129105,0.023794308304786682,anodr
20051205_58091_0400_PP_292.png,0.3331924080848694,0.1247311532497406,0.43045711517333984,0.03800679370760918,0.0736125260591507,cmoderatedr
20051205_58109_0400_PP_1311.png,0.8959720134735107,0.03027942031621933,0.028850767761468887,0.01958642527461052,0.02531128190457821,anodr
20051205_58125_0400_PP_46.png,0.8830204010009766,0.041232720017433167,0.03293938934803009,0.016945842653512955,0.025861598551273346,anodr
20051205_58150_0400_PP_393.png,0.9163941740989685,0.021715274080634117,0.01843140460550785,0.02011542208492756,0.023343738168478012,anodr
20051205_58177_0400_PP_503.png,0.9038867950439453,0.0273138415068388,0.02255663089454174,0.019995424896478653,0.02624732069671154,anodr
20051205_58354_0400_PP_1282.png,0.9112326502799988,0.026001712307333946,0.020357362926006317,0.018995752558112144,0.02341262437403202,anodr
20051205_58373_0400_PP_55.png,0.8759480118751526,0.04664763808250427,0.03728286549448967,0.015900306403636932,0.024221234023571014,anodr
20051205_58409_0400_PP_985.png,0.9044904708862305,0.03313674032688141,0.02957134135067463,0.01630035601556301,0.01650114543735981,anodr
20051205_58431_0400_PP_493.png,0.9071305394172668,0.03319452330470085,0.028824293985962868,0.014495930634438992,0.016354741528630257,anodr
20051205_58458_0400_PP_309.png,0.922335147857666,0.023601263761520386,0.017392879351973534,0.016014419496059418,0.020656274631619453,anodr
20051205_58502_0400_PP_482.png,0.915871798992157,0.02418649196624756,0.020839549601078033,0.01639869622886181,0.022703465074300766,anodr
20051205_58613_0400_PP_843.png,0.9055183529853821,0.02903110161423683,0.025610245764255524,0.019464176148176193,0.020376194268465042,anodr
20051205_59240_0400_PP_301.png,0.9158681035041809,0.026570042595267296,0.019246844574809074,0.017476573586463928,0.020838575437664986,anodr
20051205_59337_0400_PP_945.png,0.9006463885307312,0.03028961643576622,0.025449752807617188,0.018366361036896706,0.025247829034924507,anodr
20051205_59351_0400_PP_332.png,0.9143087267875671,0.022891990840435028,0.018743308261036873,0.018816914409399033,0.02523908205330372,anodr
20051205_59367_0400_PP_816.png,0.10725737363100052,0.39871570467948914,0.4145587980747223,0.018686208873987198,0.060781970620155334,cmoderatedr
20051205_59379_0400_PP_842.png,0.7689714431762695,0.05805319920182228,0.12359070032835007,0.022000430151820183,0.027384229004383087,anodr
20051205_59510_0400_PP_329.png,0.5679918527603149,0.2586440443992615,0.12357401847839355,0.018877718597650528,0.030912324786186218,anodr
20051205_59538_0400_PP_534.png,0.33012717962265015,0.4684659540653229,0.145170658826828,0.01658196933567524,0.03965422138571739,bmilddr
20051205_59617_0400_PP_1000.png,0.9154555797576904,0.026939015835523605,0.021376531571149826,0.015450723469257355,0.02077806368470192,anodr
20051205_59651_0400_PP_1164.png,0.908704936504364,0.029241712763905525,0.024012556299567223,0.015643395483493805,0.02239743061363697,anodr
20051205_59738_0400_PP_119.png,0.9091061353683472,0.022094018757343292,0.021605223417282104,0.01984887383878231,0.02734578214585781,anodr
20051205_59754_0400_PP_880.png,0.9090039134025574,0.02264339290559292,0.02262093499302864,0.018407423049211502,0.02732442133128643,anodr
20051205_59833_0400_PP_531.png,0.8890181183815002,0.03481506556272507,0.03487801179289818,0.018496623262763023,0.022792203351855278,anodr
20051205_59858_0400_PP_523.png,0.9003944993019104,0.030068330466747284,0.02833779715001583,0.017084918916225433,0.024114402011036873,anodr
20051205_59901_0400_PP_417.png,0.9214351177215576,0.019776877015829086,0.019459590315818787,0.019800130277872086,0.019528362900018692,anodr
20051205_59923_0400_PP_1307.png,0.9204611778259277,0.021332675591111183,0.018984638154506683,0.01886407658457756,0.020357562229037285,anodr
20051205_60093_0400_PP_1286.png,0.9200936555862427,0.02013811282813549,0.014945928007364273,0.02066342905163765,0.02415882796049118,anodr
20051205_60119_0400_PP_451.png,0.9192988872528076,0.0215985756367445,0.016225405037403107,0.019943805411458015,0.022933395579457283,anodr
20051213_61406_0100_PP_1027.png,0.054624948650598526,0.11013161391019821,0.19843928515911102,0.16029664874076843,0.4765075147151947,eproliferativedr
20051213_61802_0100_PP_408.png,0.06605632603168488,0.6239541172981262,0.23575882613658905,0.017393862828612328,0.05683686211705208,bmilddr
