filename,true_label,predicted_label,true_label_idx,predicted_label_idx,prob_anormal,prob_cglaucoma,confidence
anormal/RET131OD.jpg,anormal,anormal,0,0,0.8521726,0.14782745,0.8521726
anormal/RET153OS.jpg,anormal,anormal,0,0,0.85329616,0.14670382,0.85329616
anormal/RET200OD.jpg,anormal,anormal,0,0,0.8511723,0.14882769,0.8511723
anormal/RET177OD.jpg,anormal,anormal,0,0,0.8450564,0.15494362,0.8450564
anormal/RET213OS.jpg,anormal,anormal,0,0,0.849435,0.15056504,0.849435
anormal/RET181OS.jpg,anormal,anormal,0,0,0.859586,0.140414,0.859586
anormal/RET228OS.jpg,anormal,anormal,0,0,0.8591565,0.14084351,0.8591565
anormal/RET224OD.jpg,anormal,anormal,0,0,0.8528043,0.14719564,0.8528043
anormal/RET199OD.jpg,anormal,anormal,0,0,0.85471654,0.14528348,0.85471654
anormal/RET098OD.jpg,anormal,anormal,0,0,0.84427685,0.15572312,0.84427685
anormal/RET216OS.jpg,anormal,anormal,0,0,0.85630566,0.14369437,0.85630566
anormal/RET202OD.jpg,anormal,anormal,0,0,0.8543075,0.14569259,0.8543075
anormal/RET198OS.jpg,anormal,anormal,0,0,0.85465175,0.14534827,0.85465175
anormal/RET272OD.jpg,anormal,anormal,0,0,0.8330662,0.16693377,0.8330662
anormal/RET184OS.jpg,anormal,anormal,0,0,0.85667026,0.14332972,0.85667026
anormal/RET178OD.jpg,anormal,anormal,0,0,0.8525882,0.14741184,0.8525882
anormal/RET192OS.jpg,anormal,anormal,0,0,0.8712712,0.1287288,0.8712712
anormal/RET253OD.jpg,anormal,anormal,0,0,0.8568487,0.14315127,0.8568487
anormal/RET198OD.jpg,anormal,anormal,0,0,0.85377854,0.14622146,0.85377854
anormal/RET150OS.jpg,anormal,anormal,0,0,0.8432768,0.15672319,0.8432768
anormal/RET256OD.jpg,anormal,anormal,0,0,0.8512456,0.14875437,0.8512456
anormal/RET107OD.jpg,anormal,anormal,0,0,0.854096,0.14590397,0.854096
anormal/RET220OS.jpg,anormal,anormal,0,0,0.8523947,0.14760533,0.8523947
anormal/RET259OD.jpg,anormal,anormal,0,0,0.8538321,0.14616784,0.8538321
anormal/RET277OS.jpg,anormal,anormal,0,0,0.8583679,0.1416321,0.8583679
anormal/RET096OD.jpg,anormal,anormal,0,0,0.8498651,0.15013486,0.8498651
anormal/RET267OD.jpg,anormal,anormal,0,0,0.8424158,0.15758422,0.8424158
anormal/RET201OD.jpg,anormal,anormal,0,0,0.8522439,0.14775608,0.8522439
anormal/RET129OS.jpg,anormal,anormal,0,0,0.85595447,0.14404549,0.85595447
anormal/RET175OD.jpg,anormal,anormal,0,0,0.8269512,0.17304881,0.8269512
anormal/RET220OD.jpg,anormal,anormal,0,0,0.842534,0.15746602,0.842534
anormal/RET035OS.jpg,anormal,anormal,0,0,0.84903103,0.15096895,0.84903103
anormal/RET216OD.jpg,anormal,anormal,0,0,0.8534794,0.14652063,0.8534794
anormal/RET245OS.jpg,anormal,anormal,0,0,0.8460285,0.15397148,0.8460285
anormal/RET253OS.jpg,anormal,anormal,0,0,0.85008603,0.149914,0.85008603
anormal/RET027OD.jpg,anormal,anormal,0,0,0.86566716,0.13433291,0.86566716
anormal/RET177OS.jpg,anormal,anormal,0,0,0.8491087,0.15089126,0.8491087
anormal/RET203OS.jpg,anormal,anormal,0,0,0.8579861,0.14201392,0.8579861
anormal/RET210OD.jpg,anormal,anormal,0,0,0.85063803,0.14936191,0.85063803
anormal/RET133OD.jpg,anormal,anormal,0,0,0.8392186,0.16078141,0.8392186
anormal/RET035OD.jpg,anormal,anormal,0,0,0.85471654,0.14528345,0.85471654
anormal/RET197OD.jpg,anormal,anormal,0,0,0.85517794,0.14482205,0.85517794
anormal/RET132OD.jpg,anormal,anormal,0,0,0.8661759,0.13382412,0.8661759
anormal/RET168OS.jpg,anormal,anormal,0,0,0.84937626,0.1506238,0.84937626
anormal/RET182OD.jpg,anormal,anormal,0,0,0.85858524,0.14141478,0.85858524
cglaucoma/RET120OS.jpg,cglaucoma,anormal,1,0,0.854827,0.14517297,0.854827
cglaucoma/RET120OD.jpg,cglaucoma,anormal,1,0,0.856767,0.14323305,0.856767
cglaucoma/RET122OS.jpg,cglaucoma,anormal,1,0,0.84559894,0.15440106,0.84559894
cglaucoma/RET053OD.jpg,cglaucoma,anormal,1,0,0.83509547,0.16490458,0.83509547
cglaucoma/RET002OD.jpg,cglaucoma,anormal,1,0,0.8622415,0.13775848,0.8622415
cglaucoma/RET091OD.jpg,cglaucoma,anormal,1,0,0.84561056,0.15438949,0.84561056
cglaucoma/RET122OD.jpg,cglaucoma,anormal,1,0,0.8521535,0.14784658,0.8521535
cglaucoma/RET066OS.jpg,cglaucoma,anormal,1,0,0.84881186,0.15118818,0.84881186
cglaucoma/RET276OS.jpg,cglaucoma,anormal,1,0,0.8599624,0.14003758,0.8599624
cglaucoma/RET102OD.jpg,cglaucoma,anormal,1,0,0.84353757,0.1564625,0.84353757
cglaucoma/RET114OS.jpg,cglaucoma,anormal,1,0,0.86083066,0.1391693,0.86083066
cglaucoma/RET006OS.jpg,cglaucoma,anormal,1,0,0.84092003,0.15907992,0.84092003
cglaucoma/RET106OD.jpg,cglaucoma,anormal,1,0,0.84879345,0.15120651,0.84879345
cglaucoma/RET089OD.jpg,cglaucoma,anormal,1,0,0.86142045,0.13857955,0.86142045
