filename,true_label,predicted_label,true_label_idx,predicted_label_idx,prob_anormal,prob_cglaucoma,confidence
anormal/image_012_56.jpg,anormal,anormal,0,0,0.83829075,0.1617092,0.83829075
anormal/image_032_39.jpg,anormal,anormal,0,0,0.8178956,0.18210441,0.8178956
anormal/image_061_44.jpg,anormal,anormal,0,0,0.84116536,0.15883462,0.84116536
anormal/image_217_117.jpg,anormal,anormal,0,0,0.8042622,0.19573773,0.8042622
anormal/image_133_75.jpg,anormal,anormal,0,0,0.8393065,0.16069353,0.8393065
anormal/image_175_91.jpg,anormal,anormal,0,0,0.82973486,0.17026511,0.82973486
anormal/image_214_89.jpg,anormal,anormal,0,0,0.8192405,0.1807595,0.8192405
anormal/image_041_108.jpg,anormal,anormal,0,0,0.838174,0.16182604,0.838174
anormal/image_031_49.jpg,anormal,anormal,0,0,0.8384636,0.16153637,0.8384636
anormal/image_019_168.jpg,anormal,anormal,0,0,0.83659506,0.16340491,0.83659506
anormal/image_106_141.jpg,anormal,anormal,0,0,0.8200033,0.17999677,0.8200033
anormal/image_125_183.jpg,anormal,anormal,0,0,0.8441804,0.15581958,0.8441804
anormal/image_154_23.jpg,anormal,anormal,0,0,0.80987597,0.19012402,0.80987597
anormal/image_122_6.jpg,anormal,anormal,0,0,0.8309773,0.16902272,0.8309773
anormal/image_192_68.jpg,anormal,anormal,0,0,0.7503642,0.24963585,0.7503642
anormal/image_171_203.jpg,anormal,anormal,0,0,0.7760644,0.22393559,0.7760644
anormal/image_053_136.jpg,anormal,anormal,0,0,0.83959097,0.16040903,0.83959097
anormal/image_024_200.jpg,anormal,anormal,0,0,0.80988187,0.19011818,0.80988187
anormal/image_091_223.jpg,anormal,anormal,0,0,0.8337963,0.16620365,0.8337963
anormal/image_141_18.jpg,anormal,anormal,0,0,0.8337514,0.16624859,0.8337514
anormal/image_196_80.jpg,anormal,anormal,0,0,0.82401824,0.17598179,0.82401824
anormal/image_056_142.jpg,anormal,anormal,0,0,0.8279186,0.17208138,0.8279186
anormal/image_118_101.jpg,anormal,anormal,0,0,0.8337471,0.16625288,0.8337471
anormal/image_115_121.jpg,anormal,anormal,0,0,0.8424665,0.15753357,0.8424665
anormal/image_131_131.jpg,anormal,anormal,0,0,0.83313674,0.16686325,0.83313674
anormal/image_043_54.jpg,anormal,anormal,0,0,0.8281832,0.17181681,0.8281832
anormal/image_201_81.jpg,anormal,anormal,0,0,0.8079962,0.19200374,0.8079962
anormal/image_205_29.jpg,anormal,anormal,0,0,0.8405784,0.15942165,0.8405784
anormal/image_026_146.jpg,anormal,anormal,0,0,0.8052222,0.19477776,0.8052222
anormal/image_147_193.jpg,anormal,anormal,0,0,0.7718216,0.22817844,0.7718216
anormal/image_152_169.jpg,anormal,anormal,0,0,0.83319473,0.16680525,0.83319473
anormal/image_105_0.jpg,anormal,anormal,0,0,0.8243446,0.17565538,0.8243446
anormal/image_138_19.jpg,anormal,anormal,0,0,0.8435062,0.15649374,0.8435062
anormal/image_010_41.jpg,anormal,anormal,0,0,0.78492653,0.21507348,0.78492653
anormal/image_078_67.jpg,anormal,anormal,0,0,0.8392832,0.16071682,0.8392832
anormal/image_040_16.jpg,anormal,anormal,0,0,0.8388254,0.16117458,0.8388254
anormal/image_113_224.jpg,anormal,anormal,0,0,0.83077997,0.16922005,0.83077997
anormal/image_155_151.jpg,anormal,anormal,0,0,0.8101233,0.18987674,0.8101233
anormal/image_103_204.jpg,anormal,anormal,0,0,0.8383899,0.16161014,0.8383899
anormal/image_088_175.jpg,anormal,anormal,0,0,0.8287926,0.17120749,0.8287926
anormal/image_009_125.jpg,anormal,anormal,0,0,0.83391386,0.16608617,0.83391386
anormal/image_134_97.jpg,anormal,anormal,0,0,0.8010197,0.19898023,0.8010197
anormal/image_085_61.jpg,anormal,anormal,0,0,0.8460109,0.15398903,0.8460109
anormal/image_187_100.jpg,anormal,anormal,0,0,0.812561,0.18743908,0.812561
anormal/image_190_7.jpg,anormal,anormal,0,0,0.8289444,0.17105564,0.8289444
anormal/image_186_114.jpg,anormal,anormal,0,0,0.7553447,0.2446553,0.7553447
anormal/image_054_158.jpg,anormal,anormal,0,0,0.8274191,0.17258097,0.8274191
anormal/image_121_189.jpg,anormal,anormal,0,0,0.82500476,0.17499524,0.82500476
anormal/image_124_126.jpg,anormal,anormal,0,0,0.84341526,0.15658471,0.84341526
anormal/image_221_132.jpg,anormal,anormal,0,0,0.85020787,0.14979218,0.85020787
anormal/image_174_123.jpg,anormal,anormal,0,0,0.83587646,0.16412352,0.83587646
anormal/image_038_95.jpg,anormal,anormal,0,0,0.8276076,0.17239247,0.8276076
anormal/image_084_34.jpg,anormal,anormal,0,0,0.8460235,0.15397654,0.8460235
anormal/image_058_118.jpg,anormal,anormal,0,0,0.82335657,0.17664345,0.82335657
anormal/image_211_152.jpg,anormal,anormal,0,0,0.8365573,0.16344267,0.8365573
anormal/image_140_27.jpg,anormal,anormal,0,0,0.81441635,0.18558365,0.81441635
anormal/image_153_213.jpg,anormal,anormal,0,0,0.82333815,0.17666186,0.82333815
anormal/image_006_4.jpg,anormal,anormal,0,0,0.7797179,0.22028208,0.7797179
anormal/image_004_65.jpg,anormal,anormal,0,0,0.84328187,0.15671809,0.84328187
anormal/image_191_8.jpg,anormal,anormal,0,0,0.8419272,0.1580728,0.8419272
anormal/image_112_111.jpg,anormal,anormal,0,0,0.8410365,0.15896352,0.8410365
anormal/image_016_82.jpg,anormal,anormal,0,0,0.8315468,0.16845322,0.8315468
anormal/image_028_96.jpg,anormal,anormal,0,0,0.82535195,0.17464812,0.82535195
anormal/image_046_64.jpg,anormal,anormal,0,0,0.8439604,0.15603958,0.8439604
anormal/image_220_86.jpg,anormal,anormal,0,0,0.8291167,0.17088327,0.8291167
anormal/image_027_32.jpg,anormal,anormal,0,0,0.8266039,0.17339604,0.8266039
anormal/image_003_50.jpg,anormal,anormal,0,0,0.7571278,0.24287225,0.7571278
anormal/image_169_119.jpg,anormal,anormal,0,0,0.83563447,0.1643655,0.83563447
anormal/image_050_163.jpg,anormal,anormal,0,0,0.81969976,0.18030024,0.81969976
anormal/image_101_222.jpg,anormal,anormal,0,0,0.8425748,0.15742524,0.8425748
anormal/image_178_46.jpg,anormal,anormal,0,0,0.81885177,0.18114823,0.81885177
anormal/image_149_134.jpg,anormal,anormal,0,0,0.75145537,0.24854468,0.75145537
anormal/image_051_190.jpg,anormal,anormal,0,0,0.852863,0.14713702,0.852863
anormal/image_082_9.jpg,anormal,anormal,0,0,0.77477586,0.22522414,0.77477586
anormal/image_044_70.jpg,anormal,anormal,0,0,0.82512456,0.17487547,0.82512456
anormal/image_034_36.jpg,anormal,anormal,0,0,0.83298135,0.16701865,0.83298135
anormal/image_116_69.jpg,anormal,anormal,0,0,0.8413902,0.15860982,0.8413902
anormal/image_045_182.jpg,anormal,anormal,0,0,0.82338786,0.17661211,0.82338786
anormal/image_096_98.jpg,anormal,anormal,0,0,0.8451834,0.15481667,0.8451834
anormal/image_199_94.jpg,anormal,anormal,0,0,0.82634455,0.17365545,0.82634455
anormal/image_052_3.jpg,anormal,anormal,0,0,0.843948,0.15605198,0.843948
anormal/image_049_105.jpg,anormal,anormal,0,0,0.8186822,0.1813178,0.8186822
anormal/image_020_10.jpg,anormal,anormal,0,0,0.83746874,0.16253127,0.83746874
anormal/image_014_59.jpg,anormal,anormal,0,0,0.82176095,0.17823906,0.82176095
anormal/image_167_138.jpg,anormal,anormal,0,0,0.83366746,0.1663325,0.83366746
anormal/image_215_147.jpg,anormal,anormal,0,0,0.84646773,0.15353227,0.84646773
anormal/image_060_79.jpg,anormal,anormal,0,0,0.8311309,0.16886908,0.8311309
anormal/image_022_55.jpg,anormal,anormal,0,0,0.81354946,0.18645053,0.81354946
anormal/image_033_187.jpg,anormal,anormal,0,0,0.8371723,0.16282769,0.8371723
anormal/image_017_93.jpg,anormal,anormal,0,0,0.8315814,0.16841865,0.8315814
anormal/image_148_216.jpg,anormal,anormal,0,0,0.7895771,0.21042292,0.7895771
anormal/image_129_156.jpg,anormal,anormal,0,0,0.8453506,0.15464938,0.8453506
anormal/image_077_201.jpg,anormal,anormal,0,0,0.7783842,0.22161576,0.7783842
anormal/image_213_144.jpg,anormal,anormal,0,0,0.8214368,0.17856322,0.8214368
anormal/image_107_166.jpg,anormal,anormal,0,0,0.8350541,0.16494584,0.8350541
anormal/image_059_220.jpg,anormal,anormal,0,0,0.8115638,0.1884362,0.8115638
anormal/image_144_180.jpg,anormal,anormal,0,0,0.82663625,0.17336376,0.82663625
anormal/image_143_107.jpg,anormal,anormal,0,0,0.81503016,0.18496992,0.81503016
anormal/image_197_28.jpg,anormal,anormal,0,0,0.843887,0.156113,0.843887
anormal/image_160_124.jpg,anormal,anormal,0,0,0.81585,0.18415003,0.81585
anormal/image_150_198.jpg,anormal,anormal,0,0,0.75374895,0.24625108,0.75374895
anormal/image_013_71.jpg,anormal,anormal,0,0,0.84035254,0.15964746,0.84035254
anormal/image_114_57.jpg,anormal,anormal,0,0,0.8280059,0.17199408,0.8280059
anormal/image_179_84.jpg,anormal,anormal,0,0,0.8197886,0.18021138,0.8197886
anormal/image_048_130.jpg,anormal,anormal,0,0,0.8286353,0.17136477,0.8286353
anormal/image_094_150.jpg,anormal,anormal,0,0,0.7807546,0.21924537,0.7807546
anormal/image_035_160.jpg,anormal,anormal,0,0,0.829876,0.17012402,0.829876
anormal/image_099_22.jpg,anormal,anormal,0,0,0.8390787,0.16092129,0.8390787
anormal/image_162_48.jpg,anormal,anormal,0,0,0.84092736,0.15907265,0.84092736
anormal/image_170_133.jpg,anormal,anormal,0,0,0.82915694,0.17084308,0.82915694
anormal/image_203_181.jpg,anormal,anormal,0,0,0.8322158,0.16778421,0.8322158
anormal/image_080_157.jpg,anormal,anormal,0,0,0.8089613,0.19103871,0.8089613
anormal/image_086_24.jpg,anormal,anormal,0,0,0.8390358,0.16096418,0.8390358
anormal/image_219_21.jpg,anormal,anormal,0,0,0.8417072,0.1582928,0.8417072
anormal/image_180_53.jpg,anormal,anormal,0,0,0.83994585,0.1600541,0.83994585
anormal/image_074_37.jpg,anormal,anormal,0,0,0.8003668,0.19963318,0.8003668
anormal/image_072_102.jpg,anormal,anormal,0,0,0.81989163,0.18010835,0.81989163
anormal/image_092_1.jpg,anormal,anormal,0,0,0.8431389,0.15686114,0.8431389
anormal/image_098_205.jpg,anormal,anormal,0,0,0.82965994,0.17034008,0.82965994
anormal/image_210_73.jpg,anormal,anormal,0,0,0.83994585,0.1600541,0.83994585
anormal/image_195_106.jpg,anormal,anormal,0,0,0.8250488,0.17495114,0.8250488
anormal/image_185_185.jpg,anormal,anormal,0,0,0.8023405,0.19765946,0.8023405
anormal/image_194_88.jpg,anormal,anormal,0,0,0.8198107,0.18018925,0.8198107
anormal/image_176_161.jpg,anormal,anormal,0,0,0.8219893,0.17801064,0.8219893
anormal/image_146_85.jpg,anormal,anormal,0,0,0.81453264,0.18546735,0.81453264
anormal/image_193_51.jpg,anormal,anormal,0,0,0.82251304,0.17748703,0.82251304
anormal/image_071_154.jpg,anormal,anormal,0,0,0.82736635,0.17263368,0.82736635
anormal/image_001_170.jpg,anormal,anormal,0,0,0.8228743,0.17712572,0.8228743
anormal/image_037_178.jpg,anormal,anormal,0,0,0.8105164,0.18948363,0.8105164
anormal/image_047_143.jpg,anormal,anormal,0,0,0.841577,0.15842298,0.841577
anormal/image_184_197.jpg,anormal,anormal,0,0,0.8039956,0.19600438,0.8039956
anormal/image_025_99.jpg,anormal,anormal,0,0,0.81928945,0.18071057,0.81928945
anormal/image_093_140.jpg,anormal,anormal,0,0,0.77477586,0.22522414,0.77477586
anormal/image_156_72.jpg,anormal,anormal,0,0,0.8082709,0.19172908,0.8082709
anormal/image_068_173.jpg,anormal,anormal,0,0,0.82521504,0.17478493,0.82521504
anormal/image_225_148.jpg,anormal,anormal,0,0,0.83067995,0.16932005,0.83067995
anormal/image_081_153.jpg,anormal,anormal,0,0,0.77563184,0.22436814,0.77563184
anormal/image_079_15.jpg,anormal,anormal,0,0,0.828801,0.171199,0.828801
anormal/image_209_42.jpg,anormal,anormal,0,0,0.824359,0.175641,0.824359
anormal/image_224_165.jpg,anormal,anormal,0,0,0.8335072,0.16649282,0.8335072
anormal/image_023_103.jpg,anormal,anormal,0,0,0.8039638,0.19603626,0.8039638
anormal/image_007_5.jpg,anormal,anormal,0,0,0.84305,0.15695001,0.84305
anormal/image_083_30.jpg,anormal,anormal,0,0,0.8406202,0.15937975,0.8406202
anormal/image_177_112.jpg,anormal,anormal,0,0,0.8227179,0.17728211,0.8227179
anormal/image_018_120.jpg,anormal,anormal,0,0,0.82732236,0.1726776,0.82732236
anormal/image_204_208.jpg,anormal,anormal,0,0,0.8213772,0.17862281,0.8213772
anormal/image_200_45.jpg,anormal,anormal,0,0,0.8284138,0.17158626,0.8284138
anormal/image_070_212.jpg,anormal,anormal,0,0,0.8139548,0.18604521,0.8139548
cglaucoma/image_002_252.jpg,cglaucoma,anormal,1,0,0.81959426,0.1804057,0.81959426
cglaucoma/image_014_237.jpg,cglaucoma,anormal,1,0,0.83422095,0.16577904,0.83422095
cglaucoma/image_015_253.jpg,cglaucoma,anormal,1,0,0.83930176,0.16069819,0.83930176
cglaucoma/image_025_243.jpg,cglaucoma,anormal,1,0,0.8180312,0.18196884,0.8180312
cglaucoma/image_013_239.jpg,cglaucoma,anormal,1,0,0.8475841,0.15241584,0.8475841
cglaucoma/image_018_246.jpg,cglaucoma,anormal,1,0,0.80821776,0.19178219,0.80821776
cglaucoma/image_029_255.jpg,cglaucoma,anormal,1,0,0.8470752,0.15292478,0.8470752
cglaucoma/image_008_245.jpg,cglaucoma,anormal,1,0,0.80921936,0.19078067,0.80921936
cglaucoma/image_024_251.jpg,cglaucoma,anormal,1,0,0.85076106,0.14923894,0.85076106
cglaucoma/image_012_236.jpg,cglaucoma,anormal,1,0,0.8427746,0.15722536,0.8427746
cglaucoma/image_023_244.jpg,cglaucoma,anormal,1,0,0.80821776,0.19178219,0.80821776
cglaucoma/image_030_256.jpg,cglaucoma,anormal,1,0,0.8246089,0.17539105,0.8246089
cglaucoma/image_006_225.jpg,cglaucoma,anormal,1,0,0.8228414,0.17715862,0.8228414
cglaucoma/image_016_240.jpg,cglaucoma,anormal,1,0,0.81831384,0.18168618,0.81831384
cglaucoma/image_022_235.jpg,cglaucoma,anormal,1,0,0.8424116,0.15758838,0.8424116
cglaucoma/image_027_230.jpg,cglaucoma,anormal,1,0,0.83685184,0.1631482,0.83685184
cglaucoma/image_026_248.jpg,cglaucoma,anormal,1,0,0.8021131,0.19788685,0.8021131
cglaucoma/image_004_238.jpg,cglaucoma,anormal,1,0,0.8395778,0.1604222,0.8395778
cglaucoma/image_019_249.jpg,cglaucoma,anormal,1,0,0.8313308,0.1686692,0.8313308
cglaucoma/image_003_234.jpg,cglaucoma,anormal,1,0,0.8085623,0.19143775,0.8085623
cglaucoma/image_007_226.jpg,cglaucoma,anormal,1,0,0.82274437,0.17725557,0.82274437
cglaucoma/image_032_231.jpg,cglaucoma,anormal,1,0,0.84957427,0.15042576,0.84957427
cglaucoma/image_028_242.jpg,cglaucoma,anormal,1,0,0.82388437,0.17611562,0.82388437
cglaucoma/image_031_233.jpg,cglaucoma,anormal,1,0,0.844326,0.155674,0.844326
cglaucoma/image_005_228.jpg,cglaucoma,anormal,1,0,0.8407828,0.15921718,0.8407828
cglaucoma/image_011_254.jpg,cglaucoma,anormal,1,0,0.84694916,0.15305081,0.84694916
cglaucoma/image_020_227.jpg,cglaucoma,anormal,1,0,0.8339556,0.16604447,0.8339556
cglaucoma/image_010_232.jpg,cglaucoma,anormal,1,0,0.8508414,0.14915857,0.8508414
cglaucoma/image_021_229.jpg,cglaucoma,anormal,1,0,0.81831336,0.18168664,0.81831336
cglaucoma/image_001_250.jpg,cglaucoma,anormal,1,0,0.7924889,0.20751113,0.7924889
cglaucoma/image_017_241.jpg,cglaucoma,anormal,1,0,0.7882769,0.21172309,0.7882769
cglaucoma/image_009_247.jpg,cglaucoma,anormal,1,0,0.85074383,0.14925623,0.85074383
