file_path,true_label,true_class,predicted_label,predicted_class,correct,confidence,prob_a_noamd,prob_b_amd
../../../data/data_UKBB/test/a_noamd/2039753_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.9594213,0.9594213,0.04057874
../../../data/data_UKBB/test/a_noamd/2071319_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.80247813,0.80247813,0.19752184
../../../data/data_UKBB/test/a_noamd/2088201_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.91505283,0.91505283,0.0849471
../../../data/data_UKBB/test/a_noamd/2102048_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.90481883,0.90481883,0.095181115
../../../data/data_UKBB/test/a_noamd/2102787_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.80185825,0.80185825,0.19814175
../../../data/data_UKBB/test/a_noamd/2109806_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.81412673,0.81412673,0.1858733
../../../data/data_UKBB/test/a_noamd/2120628_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.86904925,0.86904925,0.13095081
../../../data/data_UKBB/test/a_noamd/2128348_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.93941504,0.93941504,0.060584944
../../../data/data_UKBB/test/a_noamd/2133699_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.9612802,0.9612802,0.038719833
../../../data/data_UKBB/test/a_noamd/2140974_21015_1_0.png,0,a_noamd,0,a_noamd,True,0.9493885,0.9493885,0.050611433
../../../data/data_UKBB/test/a_noamd/2154562_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.8775817,0.8775817,0.12241825
../../../data/data_UKBB/test/a_noamd/2156701_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8317589,0.8317589,0.1682411
../../../data/data_UKBB/test/a_noamd/2163214_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.868938,0.868938,0.13106197
../../../data/data_UKBB/test/a_noamd/2165184_21015_0_0.png,0,a_noamd,1,b_amd,False,0.60722655,0.39277348,0.60722655
../../../data/data_UKBB/test/a_noamd/2173281_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.94901186,0.94901186,0.05098815
../../../data/data_UKBB/test/a_noamd/2183408_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.8975158,0.8975158,0.10248422
../../../data/data_UKBB/test/a_noamd/2192806_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9620006,0.9620006,0.037999377
../../../data/data_UKBB/test/a_noamd/2202486_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.8759463,0.8759463,0.12405374
../../../data/data_UKBB/test/a_noamd/2215678_21015_1_0.png,0,a_noamd,0,a_noamd,True,0.8540954,0.8540954,0.1459046
../../../data/data_UKBB/test/a_noamd/2232012_21015_1_0.png,0,a_noamd,0,a_noamd,True,0.91212356,0.91212356,0.08787644
../../../data/data_UKBB/test/a_noamd/2247731_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.88671505,0.88671505,0.11328496
../../../data/data_UKBB/test/a_noamd/2270075_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.95511025,0.95511025,0.04488975
../../../data/data_UKBB/test/a_noamd/2275268_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.908699,0.908699,0.091301054
../../../data/data_UKBB/test/a_noamd/2284218_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.9592689,0.9592689,0.04073109
../../../data/data_UKBB/test/a_noamd/2285374_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.93257624,0.93257624,0.06742378
../../../data/data_UKBB/test/a_noamd/2291289_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.72438306,0.72438306,0.27561688
../../../data/data_UKBB/test/a_noamd/2312624_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9349913,0.9349913,0.06500874
../../../data/data_UKBB/test/a_noamd/2320996_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.87109154,0.87109154,0.12890846
../../../data/data_UKBB/test/a_noamd/2341253_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.53306323,0.53306323,0.46693674
../../../data/data_UKBB/test/a_noamd/2343066_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.91985875,0.91985875,0.08014123
../../../data/data_UKBB/test/a_noamd/2357888_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.913368,0.913368,0.08663207
../../../data/data_UKBB/test/a_noamd/2359730_21015_0_0.png,0,a_noamd,1,b_amd,False,0.64069206,0.35930794,0.64069206
../../../data/data_UKBB/test/a_noamd/2368772_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.945349,0.945349,0.05465104
../../../data/data_UKBB/test/a_noamd/2372532_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.9014011,0.9014011,0.09859886
../../../data/data_UKBB/test/a_noamd/2408221_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8894329,0.8894329,0.11056716
../../../data/data_UKBB/test/a_noamd/2413269_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.90000373,0.90000373,0.09999631
../../../data/data_UKBB/test/a_noamd/2427764_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.92696756,0.92696756,0.07303239
../../../data/data_UKBB/test/a_noamd/2438151_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.87647593,0.87647593,0.12352414
../../../data/data_UKBB/test/a_noamd/2449350_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.71701187,0.71701187,0.28298813
../../../data/data_UKBB/test/a_noamd/2456355_21015_1_0.png,0,a_noamd,0,a_noamd,True,0.89956343,0.89956343,0.100436606
../../../data/data_UKBB/test/a_noamd/2461672_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8392076,0.8392076,0.16079244
../../../data/data_UKBB/test/a_noamd/2472799_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.76109487,0.76109487,0.23890516
../../../data/data_UKBB/test/a_noamd/2477187_21015_1_0.png,0,a_noamd,0,a_noamd,True,0.89947516,0.89947516,0.10052487
../../../data/data_UKBB/test/a_noamd/2483720_21016_0_0.png,0,a_noamd,1,b_amd,False,0.67415774,0.32584226,0.67415774
../../../data/data_UKBB/test/a_noamd/2489830_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.9630572,0.9630572,0.036942795
../../../data/data_UKBB/test/a_noamd/2499510_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.79486305,0.79486305,0.20513691
../../../data/data_UKBB/test/a_noamd/2507657_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.89478946,0.89478946,0.105210535
../../../data/data_UKBB/test/a_noamd/2526740_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.581719,0.581719,0.41828102
../../../data/data_UKBB/test/a_noamd/2528591_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.9650863,0.9650863,0.034913782
../../../data/data_UKBB/test/a_noamd/2537297_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9594972,0.9594972,0.04050277
../../../data/data_UKBB/test/a_noamd/2551919_21015_1_0.png,0,a_noamd,0,a_noamd,True,0.9617499,0.9617499,0.03825006
../../../data/data_UKBB/test/a_noamd/2563517_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9520419,0.9520419,0.047958106
../../../data/data_UKBB/test/a_noamd/2576580_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.8136089,0.8136089,0.18639106
../../../data/data_UKBB/test/a_noamd/2585277_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9107044,0.9107044,0.08929564
../../../data/data_UKBB/test/a_noamd/2585605_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.5517096,0.5517096,0.4482904
../../../data/data_UKBB/test/a_noamd/2588926_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9467446,0.9467446,0.053255428
../../../data/data_UKBB/test/a_noamd/2600105_21016_0_1.png,0,a_noamd,0,a_noamd,True,0.86877114,0.86877114,0.13122888
../../../data/data_UKBB/test/a_noamd/2633176_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.7558173,0.7558173,0.24418274
../../../data/data_UKBB/test/a_noamd/2679483_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.96458924,0.96458924,0.035410725
../../../data/data_UKBB/test/a_noamd/2685632_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8420206,0.8420206,0.1579794
../../../data/data_UKBB/test/a_noamd/2719722_21016_0_0.png,0,a_noamd,1,b_amd,False,0.6441412,0.35585883,0.6441412
../../../data/data_UKBB/test/a_noamd/2721922_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.88602656,0.88602656,0.11397346
../../../data/data_UKBB/test/a_noamd/2745458_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.74576885,0.74576885,0.25423115
../../../data/data_UKBB/test/a_noamd/2757636_21015_0_0.png,0,a_noamd,1,b_amd,False,0.6535693,0.34643072,0.6535693
../../../data/data_UKBB/test/a_noamd/2782516_21015_1_0.png,0,a_noamd,0,a_noamd,True,0.70201963,0.70201963,0.29798043
../../../data/data_UKBB/test/a_noamd/2805725_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.88612515,0.88612515,0.1138749
../../../data/data_UKBB/test/a_noamd/2815362_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.95292586,0.95292586,0.04707418
../../../data/data_UKBB/test/a_noamd/2822071_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8871557,0.8871557,0.11284428
../../../data/data_UKBB/test/a_noamd/2836894_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8984105,0.8984105,0.10158944
../../../data/data_UKBB/test/a_noamd/2846579_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.5347188,0.5347188,0.46528122
../../../data/data_UKBB/test/a_noamd/2853144_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.9241418,0.9241418,0.075858176
../../../data/data_UKBB/test/a_noamd/2868164_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8715842,0.8715842,0.1284158
../../../data/data_UKBB/test/a_noamd/2871034_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8489722,0.8489722,0.15102781
../../../data/data_UKBB/test/a_noamd/2873232_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9570375,0.9570375,0.04296247
../../../data/data_UKBB/test/a_noamd/2881320_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.9534488,0.9534488,0.046551276
../../../data/data_UKBB/test/a_noamd/2884620_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.8955684,0.8955684,0.104431644
../../../data/data_UKBB/test/a_noamd/2888262_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.892422,0.892422,0.10757803
../../../data/data_UKBB/test/a_noamd/2890162_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.8702117,0.8702117,0.12978828
../../../data/data_UKBB/test/a_noamd/2917663_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9161846,0.9161846,0.083815366
../../../data/data_UKBB/test/a_noamd/2949081_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.56159055,0.56159055,0.43840948
../../../data/data_UKBB/test/a_noamd/2968059_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.96309197,0.96309197,0.036908068
../../../data/data_UKBB/test/a_noamd/2972541_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.91949815,0.91949815,0.08050192
../../../data/data_UKBB/test/a_noamd/2973762_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8236832,0.8236832,0.17631677
../../../data/data_UKBB/test/a_noamd/2974159_21016_0_0.png,0,a_noamd,1,b_amd,False,0.57926655,0.42073348,0.57926655
../../../data/data_UKBB/test/a_noamd/2975492_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.9014011,0.9014011,0.09859886
../../../data/data_UKBB/test/a_noamd/3004980_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8650531,0.8650531,0.13494682
../../../data/data_UKBB/test/a_noamd/3036382_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.7107789,0.7107789,0.2892211
../../../data/data_UKBB/test/a_noamd/3036937_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.90878,0.90878,0.091220066
../../../data/data_UKBB/test/a_noamd/3042285_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.55885375,0.55885375,0.4411463
../../../data/data_UKBB/test/a_noamd/3059488_21016_0_0.png,0,a_noamd,1,b_amd,False,0.6185788,0.38142115,0.6185788
../../../data/data_UKBB/test/a_noamd/3067577_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8482822,0.8482822,0.15171777
../../../data/data_UKBB/test/a_noamd/3081358_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.7399865,0.7399865,0.2600135
../../../data/data_UKBB/test/a_noamd/3083279_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.91928095,0.91928095,0.080719054
../../../data/data_UKBB/test/a_noamd/3092906_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.8842393,0.8842393,0.11576064
../../../data/data_UKBB/test/a_noamd/3097730_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.896614,0.896614,0.10338596
../../../data/data_UKBB/test/a_noamd/3112861_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.95679593,0.95679593,0.043204032
../../../data/data_UKBB/test/a_noamd/3115038_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.9574771,0.9574771,0.042522952
../../../data/data_UKBB/test/a_noamd/3126241_21016_1_0.png,0,a_noamd,0,a_noamd,True,0.9570777,0.9570777,0.04292234
../../../data/data_UKBB/test/a_noamd/3132958_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9040592,0.9040592,0.09594075
../../../data/data_UKBB/test/a_noamd/3135604_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9257015,0.9257015,0.07429851
../../../data/data_UKBB/test/a_noamd/3143757_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.8504686,0.8504686,0.14953138
../../../data/data_UKBB/test/a_noamd/3152013_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9207184,0.9207184,0.079281576
../../../data/data_UKBB/test/a_noamd/3210309_21016_1_0.png,0,a_noamd,1,b_amd,False,0.5619812,0.43801883,0.5619812
../../../data/data_UKBB/test/a_noamd/3213158_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.9546897,0.9546897,0.04531032
../../../data/data_UKBB/test/a_noamd/3214719_21015_1_0.png,0,a_noamd,0,a_noamd,True,0.83004373,0.83004373,0.16995624
../../../data/data_UKBB/test/a_noamd/3220661_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.9628132,0.9628132,0.037186775
../../../data/data_UKBB/test/a_noamd/3232160_21016_0_0.png,0,a_noamd,0,a_noamd,True,0.8098782,0.8098782,0.19012183
../../../data/data_UKBB/test/a_noamd/3238640_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.93985814,0.93985814,0.06014182
../../../data/data_UKBB/test/a_noamd/3246947_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.6699068,0.6699068,0.33009318
../../../data/data_UKBB/test/a_noamd/3266867_21015_0_0.png,0,a_noamd,0,a_noamd,True,0.5662734,0.5662734,0.4337266
