file_path,true_label,true_class,predicted_label,predicted_class,correct,confidence,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/N0062.jpg,0,a_noamd,1,b_amd,False,0.5099369,0.49006307,0.5099369
../../../data/data_ADAM/test/a_noamd/N0063.jpg,0,a_noamd,1,b_amd,False,0.63584447,0.3641555,0.63584447
../../../data/data_ADAM/test/a_noamd/N0064.jpg,0,a_noamd,0,a_noamd,True,0.6949759,0.6949759,0.30502412
../../../data/data_ADAM/test/a_noamd/N0065.jpg,0,a_noamd,0,a_noamd,True,0.5083019,0.5083019,0.49169806
../../../data/data_ADAM/test/a_noamd/N0066.jpg,0,a_noamd,1,b_amd,False,0.83648777,0.1635122,0.83648777
../../../data/data_ADAM/test/a_noamd/N0067.jpg,0,a_noamd,1,b_amd,False,0.79975533,0.20024472,0.79975533
../../../data/data_ADAM/test/a_noamd/N0068.jpg,0,a_noamd,1,b_amd,False,0.5874699,0.41253015,0.5874699
../../../data/data_ADAM/test/a_noamd/N0069.jpg,0,a_noamd,0,a_noamd,True,0.7891525,0.7891525,0.21084754
../../../data/data_ADAM/test/a_noamd/N0070.jpg,0,a_noamd,0,a_noamd,True,0.7144787,0.7144787,0.28552136
../../../data/data_ADAM/test/a_noamd/N0071.jpg,0,a_noamd,0,a_noamd,True,0.7371582,0.7371582,0.26284185
../../../data/data_ADAM/test/a_noamd/N0072.jpg,0,a_noamd,0,a_noamd,True,0.886322,0.886322,0.11367795
../../../data/data_ADAM/test/a_noamd/N0073.jpg,0,a_noamd,0,a_noamd,True,0.8984996,0.8984996,0.10150034
../../../data/data_ADAM/test/a_noamd/N0074.jpg,0,a_noamd,0,a_noamd,True,0.89256257,0.89256257,0.10743748
../../../data/data_ADAM/test/a_noamd/N0075.jpg,0,a_noamd,0,a_noamd,True,0.7531037,0.7531037,0.24689634
../../../data/data_ADAM/test/a_noamd/N0076.jpg,0,a_noamd,0,a_noamd,True,0.7239442,0.7239442,0.2760558
../../../data/data_ADAM/test/a_noamd/N0077.jpg,0,a_noamd,1,b_amd,False,0.50320053,0.49679953,0.50320053
../../../data/data_ADAM/test/a_noamd/N0078.jpg,0,a_noamd,0,a_noamd,True,0.7326875,0.7326875,0.26731253
../../../data/data_ADAM/test/a_noamd/N0079.jpg,0,a_noamd,1,b_amd,False,0.5515133,0.44848666,0.5515133
../../../data/data_ADAM/test/a_noamd/N0080.jpg,0,a_noamd,0,a_noamd,True,0.7926248,0.7926248,0.2073752
../../../data/data_ADAM/test/a_noamd/N0081.jpg,0,a_noamd,1,b_amd,False,0.6050992,0.39490083,0.6050992
../../../data/data_ADAM/test/a_noamd/N0082.jpg,0,a_noamd,0,a_noamd,True,0.52532697,0.52532697,0.47467303
../../../data/data_ADAM/test/a_noamd/N0083.jpg,0,a_noamd,0,a_noamd,True,0.7814974,0.7814974,0.21850257
../../../data/data_ADAM/test/a_noamd/N0084.jpg,0,a_noamd,1,b_amd,False,0.61500114,0.38499883,0.61500114
../../../data/data_ADAM/test/a_noamd/N0085.jpg,0,a_noamd,1,b_amd,False,0.7027341,0.2972659,0.7027341
../../../data/data_ADAM/test/a_noamd/N0086.jpg,0,a_noamd,1,b_amd,False,0.5499881,0.4500119,0.5499881
../../../data/data_ADAM/test/a_noamd/N0087.jpg,0,a_noamd,1,b_amd,False,0.76410043,0.2358996,0.76410043
../../../data/data_ADAM/test/a_noamd/N0088.jpg,0,a_noamd,1,b_amd,False,0.7004852,0.29951483,0.7004852
../../../data/data_ADAM/test/a_noamd/N0089.jpg,0,a_noamd,0,a_noamd,True,0.6948206,0.6948206,0.3051794
../../../data/data_ADAM/test/a_noamd/N0090.jpg,0,a_noamd,0,a_noamd,True,0.772359,0.772359,0.22764099
../../../data/data_ADAM/test/a_noamd/N0091.jpg,0,a_noamd,0,a_noamd,True,0.7401744,0.7401744,0.25982565
../../../data/data_ADAM/test/a_noamd/N0092.jpg,0,a_noamd,0,a_noamd,True,0.68357795,0.68357795,0.31642208
../../../data/data_ADAM/test/a_noamd/N0093.jpg,0,a_noamd,0,a_noamd,True,0.84357315,0.84357315,0.15642679
../../../data/data_ADAM/test/a_noamd/N0094.jpg,0,a_noamd,0,a_noamd,True,0.76742846,0.76742846,0.2325715
../../../data/data_ADAM/test/a_noamd/N0095.jpg,0,a_noamd,0,a_noamd,True,0.7902877,0.7902877,0.20971236
../../../data/data_ADAM/test/a_noamd/N0096.jpg,0,a_noamd,1,b_amd,False,0.57719743,0.4228025,0.57719743
../../../data/data_ADAM/test/a_noamd/N0097.jpg,0,a_noamd,1,b_amd,False,0.729327,0.27067298,0.729327
../../../data/data_ADAM/test/a_noamd/N0098.jpg,0,a_noamd,1,b_amd,False,0.67720723,0.32279277,0.67720723
../../../data/data_ADAM/test/a_noamd/N0099.jpg,0,a_noamd,1,b_amd,False,0.6801886,0.3198114,0.6801886
../../../data/data_ADAM/test/a_noamd/N0100.jpg,0,a_noamd,1,b_amd,False,0.70212173,0.2978783,0.70212173
../../../data/data_ADAM/test/a_noamd/N0101.jpg,0,a_noamd,1,b_amd,False,0.6907677,0.3092323,0.6907677
../../../data/data_ADAM/test/a_noamd/N0102.jpg,0,a_noamd,0,a_noamd,True,0.73216116,0.73216116,0.26783887
../../../data/data_ADAM/test/a_noamd/N0103.jpg,0,a_noamd,0,a_noamd,True,0.787523,0.787523,0.21247703
../../../data/data_ADAM/test/a_noamd/N0104.jpg,0,a_noamd,0,a_noamd,True,0.8527516,0.8527516,0.14724836
../../../data/data_ADAM/test/a_noamd/N0105.jpg,0,a_noamd,0,a_noamd,True,0.7946241,0.7946241,0.20537588
../../../data/data_ADAM/test/a_noamd/N0106.jpg,0,a_noamd,0,a_noamd,True,0.603815,0.603815,0.39618498
../../../data/data_ADAM/test/a_noamd/N0107.jpg,0,a_noamd,0,a_noamd,True,0.7367796,0.7367796,0.26322046
../../../data/data_ADAM/test/a_noamd/N0108.jpg,0,a_noamd,0,a_noamd,True,0.79565805,0.79565805,0.2043419
../../../data/data_ADAM/test/a_noamd/N0109.jpg,0,a_noamd,0,a_noamd,True,0.7241881,0.7241881,0.2758119
../../../data/data_ADAM/test/a_noamd/N0110.jpg,0,a_noamd,1,b_amd,False,0.639933,0.36006704,0.639933
../../../data/data_ADAM/test/a_noamd/N0111.jpg,0,a_noamd,1,b_amd,False,0.60492414,0.39507583,0.60492414
../../../data/data_ADAM/test/a_noamd/N0112.jpg,0,a_noamd,0,a_noamd,True,0.65494996,0.65494996,0.3450501
../../../data/data_ADAM/test/a_noamd/N0113.jpg,0,a_noamd,0,a_noamd,True,0.6838419,0.6838419,0.3161581
../../../data/data_ADAM/test/a_noamd/N0114.jpg,0,a_noamd,1,b_amd,False,0.6548396,0.34516045,0.6548396
../../../data/data_ADAM/test/a_noamd/N0115.jpg,0,a_noamd,1,b_amd,False,0.7756898,0.22431023,0.7756898
../../../data/data_ADAM/test/a_noamd/N0116.jpg,0,a_noamd,0,a_noamd,True,0.7376309,0.7376309,0.2623691
../../../data/data_ADAM/test/a_noamd/N0117.jpg,0,a_noamd,0,a_noamd,True,0.87637013,0.87637013,0.1236299
../../../data/data_ADAM/test/a_noamd/N0118.jpg,0,a_noamd,0,a_noamd,True,0.71795213,0.71795213,0.28204784
../../../data/data_ADAM/test/a_noamd/N0119.jpg,0,a_noamd,0,a_noamd,True,0.8465777,0.8465777,0.15342228
../../../data/data_ADAM/test/a_noamd/N0120.jpg,0,a_noamd,0,a_noamd,True,0.6777407,0.6777407,0.32225934
../../../data/data_ADAM/test/a_noamd/N0121.jpg,0,a_noamd,0,a_noamd,True,0.5093764,0.5093764,0.49062365
../../../data/data_ADAM/test/a_noamd/N0122.jpg,0,a_noamd,1,b_amd,False,0.7403152,0.25968483,0.7403152
../../../data/data_ADAM/test/a_noamd/N0123.jpg,0,a_noamd,1,b_amd,False,0.63742584,0.36257413,0.63742584
../../../data/data_ADAM/test/a_noamd/N0124.jpg,0,a_noamd,1,b_amd,False,0.559275,0.44072497,0.559275
../../../data/data_ADAM/test/a_noamd/N0125.jpg,0,a_noamd,1,b_amd,False,0.6706622,0.3293378,0.6706622
../../../data/data_ADAM/test/a_noamd/N0126.jpg,0,a_noamd,1,b_amd,False,0.7151257,0.28487435,0.7151257
../../../data/data_ADAM/test/a_noamd/N0127.jpg,0,a_noamd,1,b_amd,False,0.7562676,0.24373244,0.7562676
../../../data/data_ADAM/test/a_noamd/N0128.jpg,0,a_noamd,1,b_amd,False,0.8369547,0.16304526,0.8369547
../../../data/data_ADAM/test/a_noamd/N0129.jpg,0,a_noamd,1,b_amd,False,0.7962924,0.20370753,0.7962924
../../../data/data_ADAM/test/a_noamd/N0130.jpg,0,a_noamd,1,b_amd,False,0.57388735,0.4261126,0.57388735
../../../data/data_ADAM/test/a_noamd/N0131.jpg,0,a_noamd,1,b_amd,False,0.5842118,0.4157881,0.5842118
../../../data/data_ADAM/test/a_noamd/N0132.jpg,0,a_noamd,1,b_amd,False,0.6030263,0.3969737,0.6030263
../../../data/data_ADAM/test/a_noamd/N0133.jpg,0,a_noamd,1,b_amd,False,0.53815275,0.46184725,0.53815275
../../../data/data_ADAM/test/a_noamd/N0134.jpg,0,a_noamd,0,a_noamd,True,0.5755582,0.5755582,0.4244418
../../../data/data_ADAM/test/a_noamd/N0135.jpg,0,a_noamd,0,a_noamd,True,0.51420116,0.51420116,0.48579887
../../../data/data_ADAM/test/a_noamd/N0136.jpg,0,a_noamd,1,b_amd,False,0.5014229,0.49857712,0.5014229
../../../data/data_ADAM/test/a_noamd/N0137.jpg,0,a_noamd,0,a_noamd,True,0.51011807,0.51011807,0.48988196
../../../data/data_ADAM/test/a_noamd/N0138.jpg,0,a_noamd,0,a_noamd,True,0.61007607,0.61007607,0.389924
../../../data/data_ADAM/test/a_noamd/N0139.jpg,0,a_noamd,0,a_noamd,True,0.7644523,0.7644523,0.23554772
../../../data/data_ADAM/test/a_noamd/N0140.jpg,0,a_noamd,0,a_noamd,True,0.6663883,0.6663883,0.33361176
../../../data/data_ADAM/test/a_noamd/N0141.jpg,0,a_noamd,0,a_noamd,True,0.6178009,0.6178009,0.38219908
../../../data/data_ADAM/test/a_noamd/N0142.jpg,0,a_noamd,0,a_noamd,True,0.8407826,0.8407826,0.1592174
../../../data/data_ADAM/test/a_noamd/N0143.jpg,0,a_noamd,0,a_noamd,True,0.65329283,0.65329283,0.3467072
../../../data/data_ADAM/test/a_noamd/N0144.jpg,0,a_noamd,1,b_amd,False,0.5138009,0.48619905,0.5138009
../../../data/data_ADAM/test/a_noamd/N0145.jpg,0,a_noamd,1,b_amd,False,0.7306744,0.2693256,0.7306744
../../../data/data_ADAM/test/a_noamd/N0146.jpg,0,a_noamd,0,a_noamd,True,0.8609547,0.8609547,0.1390453
../../../data/data_ADAM/test/a_noamd/N0147.jpg,0,a_noamd,0,a_noamd,True,0.8407826,0.8407826,0.1592174
../../../data/data_ADAM/test/a_noamd/N0148.jpg,0,a_noamd,0,a_noamd,True,0.65329283,0.65329283,0.3467072
../../../data/data_ADAM/test/a_noamd/N0149.jpg,0,a_noamd,1,b_amd,False,0.5138009,0.48619905,0.5138009
../../../data/data_ADAM/test/a_noamd/N0150.jpg,0,a_noamd,1,b_amd,False,0.7304341,0.2695659,0.7304341
../../../data/data_ADAM/test/a_noamd/N0151.jpg,0,a_noamd,1,b_amd,False,0.7471089,0.2528911,0.7471089
../../../data/data_ADAM/test/a_noamd/N0152.jpg,0,a_noamd,1,b_amd,False,0.54371893,0.45628104,0.54371893
../../../data/data_ADAM/test/a_noamd/N0153.jpg,0,a_noamd,1,b_amd,False,0.597872,0.40212795,0.597872
../../../data/data_ADAM/test/a_noamd/N0154.jpg,0,a_noamd,0,a_noamd,True,0.5476304,0.5476304,0.4523696
../../../data/data_ADAM/test/a_noamd/N0155.jpg,0,a_noamd,1,b_amd,False,0.53341645,0.46658355,0.53341645
../../../data/data_ADAM/test/a_noamd/N0156.jpg,0,a_noamd,0,a_noamd,True,0.751557,0.751557,0.248443
../../../data/data_ADAM/test/a_noamd/N0157.jpg,0,a_noamd,0,a_noamd,True,0.7073542,0.7073542,0.29264584
../../../data/data_ADAM/test/a_noamd/N0158.jpg,0,a_noamd,0,a_noamd,True,0.7994423,0.7994423,0.20055768
../../../data/data_ADAM/test/a_noamd/N0159.jpg,0,a_noamd,0,a_noamd,True,0.70466846,0.70466846,0.2953315
../../../data/data_ADAM/test/a_noamd/N0160.jpg,0,a_noamd,0,a_noamd,True,0.6348829,0.6348829,0.36511704
../../../data/data_ADAM/test/a_noamd/N0161.jpg,0,a_noamd,0,a_noamd,True,0.7468782,0.7468782,0.25312182
../../../data/data_ADAM/test/a_noamd/N0162.jpg,0,a_noamd,1,b_amd,False,0.7892337,0.2107663,0.7892337
../../../data/data_ADAM/test/a_noamd/N0163.jpg,0,a_noamd,1,b_amd,False,0.72710437,0.27289566,0.72710437
../../../data/data_ADAM/test/a_noamd/N0164.jpg,0,a_noamd,1,b_amd,False,0.5132881,0.4867119,0.5132881
../../../data/data_ADAM/test/a_noamd/N0165.jpg,0,a_noamd,1,b_amd,False,0.5300198,0.46998018,0.5300198
../../../data/data_ADAM/test/a_noamd/N0166.jpg,0,a_noamd,1,b_amd,False,0.5013313,0.49866867,0.5013313
../../../data/data_ADAM/test/a_noamd/N0167.jpg,0,a_noamd,1,b_amd,False,0.65168744,0.34831256,0.65168744
../../../data/data_ADAM/test/a_noamd/N0168.jpg,0,a_noamd,0,a_noamd,True,0.5653737,0.5653737,0.43462625
../../../data/data_ADAM/test/a_noamd/N0169.jpg,0,a_noamd,1,b_amd,False,0.80294216,0.19705789,0.80294216
../../../data/data_ADAM/test/a_noamd/N0170.jpg,0,a_noamd,0,a_noamd,True,0.70161086,0.70161086,0.29838914
../../../data/data_ADAM/test/a_noamd/N0171.jpg,0,a_noamd,0,a_noamd,True,0.7576151,0.7576151,0.24238493
../../../data/data_ADAM/test/a_noamd/N0172.jpg,0,a_noamd,0,a_noamd,True,0.64069206,0.64069206,0.35930794
../../../data/data_ADAM/test/a_noamd/N0173.jpg,0,a_noamd,1,b_amd,False,0.52332425,0.47667578,0.52332425
../../../data/data_ADAM/test/a_noamd/N0174.jpg,0,a_noamd,1,b_amd,False,0.56977785,0.43022215,0.56977785
../../../data/data_ADAM/test/a_noamd/N0175.jpg,0,a_noamd,1,b_amd,False,0.691289,0.30871102,0.691289
../../../data/data_ADAM/test/a_noamd/N0176.jpg,0,a_noamd,1,b_amd,False,0.7779754,0.2220247,0.7779754
../../../data/data_ADAM/test/a_noamd/N0177.jpg,0,a_noamd,1,b_amd,False,0.69868934,0.30131063,0.69868934
../../../data/data_ADAM/test/a_noamd/N0178.jpg,0,a_noamd,0,a_noamd,True,0.6270096,0.6270096,0.3729904
../../../data/data_ADAM/test/a_noamd/N0179.jpg,0,a_noamd,1,b_amd,False,0.63377863,0.3662213,0.63377863
../../../data/data_ADAM/test/a_noamd/N0180.jpg,0,a_noamd,1,b_amd,False,0.88513595,0.11486403,0.88513595
../../../data/data_ADAM/test/a_noamd/N0181.jpg,0,a_noamd,1,b_amd,False,0.88774097,0.112259015,0.88774097
../../../data/data_ADAM/test/a_noamd/N0182.jpg,0,a_noamd,0,a_noamd,True,0.5276664,0.5276664,0.47233358
../../../data/data_ADAM/test/a_noamd/N0183.jpg,0,a_noamd,0,a_noamd,True,0.71721,0.71721,0.28279
../../../data/data_ADAM/test/a_noamd/N0184.jpg,0,a_noamd,0,a_noamd,True,0.51918614,0.51918614,0.4808139
../../../data/data_ADAM/test/a_noamd/N0185.jpg,0,a_noamd,1,b_amd,False,0.58453804,0.41546202,0.58453804
../../../data/data_ADAM/test/a_noamd/N0186.jpg,0,a_noamd,0,a_noamd,True,0.69217396,0.69217396,0.307826
../../../data/data_ADAM/test/a_noamd/N0187.jpg,0,a_noamd,1,b_amd,False,0.76524264,0.23475733,0.76524264
../../../data/data_ADAM/test/a_noamd/N0188.jpg,0,a_noamd,1,b_amd,False,0.70324385,0.29675615,0.70324385
../../../data/data_ADAM/test/a_noamd/N0189.jpg,0,a_noamd,1,b_amd,False,0.7342148,0.2657852,0.7342148
../../../data/data_ADAM/test/a_noamd/N0190.jpg,0,a_noamd,1,b_amd,False,0.79438496,0.20561504,0.79438496
../../../data/data_ADAM/test/a_noamd/N0191.jpg,0,a_noamd,1,b_amd,False,0.8272009,0.1727991,0.8272009
../../../data/data_ADAM/test/a_noamd/N0192.jpg,0,a_noamd,1,b_amd,False,0.85318035,0.1468197,0.85318035
../../../data/data_ADAM/test/a_noamd/N0193.jpg,0,a_noamd,1,b_amd,False,0.86528105,0.13471898,0.86528105
../../../data/data_ADAM/test/a_noamd/N0194.jpg,0,a_noamd,1,b_amd,False,0.5571527,0.44284734,0.5571527
../../../data/data_ADAM/test/a_noamd/N0195.jpg,0,a_noamd,1,b_amd,False,0.8324411,0.16755892,0.8324411
../../../data/data_ADAM/test/a_noamd/N0196.jpg,0,a_noamd,0,a_noamd,True,0.69884354,0.69884354,0.3011565
../../../data/data_ADAM/test/a_noamd/N0197.jpg,0,a_noamd,0,a_noamd,True,0.77923787,0.77923787,0.22076215
../../../data/data_ADAM/test/a_noamd/N0198.jpg,0,a_noamd,0,a_noamd,True,0.8045595,0.8045595,0.19544049
../../../data/data_ADAM/test/a_noamd/N0199.jpg,0,a_noamd,0,a_noamd,True,0.6919659,0.6919659,0.3080341
../../../data/data_ADAM/test/a_noamd/N0200.jpg,0,a_noamd,1,b_amd,False,0.746139,0.253861,0.746139
../../../data/data_ADAM/test/a_noamd/N0201.jpg,0,a_noamd,1,b_amd,False,0.86613256,0.1338675,0.86613256
../../../data/data_ADAM/test/a_noamd/N0202.jpg,0,a_noamd,1,b_amd,False,0.8591327,0.14086725,0.8591327
../../../data/data_ADAM/test/a_noamd/N0203.jpg,0,a_noamd,0,a_noamd,True,0.7966091,0.7966091,0.20339091
../../../data/data_ADAM/test/a_noamd/N0204.jpg,0,a_noamd,0,a_noamd,True,0.771241,0.771241,0.22875896
../../../data/data_ADAM/test/a_noamd/N0205.jpg,0,a_noamd,0,a_noamd,True,0.6808786,0.6808786,0.31912136
../../../data/data_ADAM/test/a_noamd/N0206.jpg,0,a_noamd,1,b_amd,False,0.6501619,0.3498381,0.6501619
../../../data/data_ADAM/test/a_noamd/N0207.jpg,0,a_noamd,1,b_amd,False,0.5607187,0.43928123,0.5607187
../../../data/data_ADAM/test/a_noamd/N0208.jpg,0,a_noamd,1,b_amd,False,0.55397284,0.44602716,0.55397284
../../../data/data_ADAM/test/a_noamd/N0209.jpg,0,a_noamd,0,a_noamd,True,0.5386723,0.5386723,0.4613277
../../../data/data_ADAM/test/a_noamd/N0210.jpg,0,a_noamd,1,b_amd,False,0.5897459,0.4102541,0.5897459
../../../data/data_ADAM/test/a_noamd/N0211.jpg,0,a_noamd,1,b_amd,False,0.57740605,0.422594,0.57740605
../../../data/data_ADAM/test/a_noamd/N0212.jpg,0,a_noamd,1,b_amd,False,0.73890465,0.26109537,0.73890465
../../../data/data_ADAM/test/a_noamd/N0213.jpg,0,a_noamd,0,a_noamd,True,0.7269105,0.7269105,0.27308947
../../../data/data_ADAM/test/a_noamd/N0214.jpg,0,a_noamd,1,b_amd,False,0.7152251,0.28477487,0.7152251
../../../data/data_ADAM/test/a_noamd/N0215.jpg,0,a_noamd,0,a_noamd,True,0.64646024,0.64646024,0.3535398
../../../data/data_ADAM/test/a_noamd/N0216.jpg,0,a_noamd,0,a_noamd,True,0.65836257,0.65836257,0.3416374
../../../data/data_ADAM/test/a_noamd/N0217.jpg,0,a_noamd,0,a_noamd,True,0.6213686,0.6213686,0.37863138
../../../data/data_ADAM/test/a_noamd/N0218.jpg,0,a_noamd,0,a_noamd,True,0.57140785,0.57140785,0.42859212
../../../data/data_ADAM/test/a_noamd/N0219.jpg,0,a_noamd,1,b_amd,False,0.78057885,0.21942112,0.78057885
