file_path,true_label,true_class,predicted_label,predicted_class,correct,confidence,prob_anormal,prob_cglaucoma
../../../data/data_PAPILA/test/anormal/RET231OD.jpg,0,anormal,0,anormal,True,0.60056907,0.60056907,0.3994309
../../../data/data_PAPILA/test/anormal/RET237OD.jpg,0,anormal,0,anormal,True,0.60690624,0.60690624,0.39309373
../../../data/data_PAPILA/test/anormal/RET245OS.jpg,0,anormal,0,anormal,True,0.61543465,0.61543465,0.38456538
../../../data/data_PAPILA/test/anormal/RET252OS.jpg,0,anormal,0,anormal,True,0.59083825,0.59083825,0.40916178
../../../data/data_PAPILA/test/anormal/RET253OD.jpg,0,anormal,0,anormal,True,0.6122227,0.6122227,0.38777727
../../../data/data_PAPILA/test/anormal/RET253OS.jpg,0,anormal,0,anormal,True,0.5948161,0.5948161,0.40518394
../../../data/data_PAPILA/test/anormal/RET256OD.jpg,0,anormal,0,anormal,True,0.58749944,0.58749944,0.41250056
../../../data/data_PAPILA/test/anormal/RET258OD.jpg,0,anormal,0,anormal,True,0.58536786,0.58536786,0.4146322
../../../data/data_PAPILA/test/anormal/RET259OD.jpg,0,anormal,0,anormal,True,0.59525734,0.59525734,0.40474272
../../../data/data_PAPILA/test/anormal/RET261OS.jpg,0,anormal,0,anormal,True,0.60961133,0.60961133,0.3903887
../../../data/data_PAPILA/test/anormal/RET267OD.jpg,0,anormal,0,anormal,True,0.5894801,0.5894801,0.41051993
../../../data/data_PAPILA/test/anormal/RET271OS.jpg,0,anormal,0,anormal,True,0.59163475,0.59163475,0.40836522
../../../data/data_PAPILA/test/anormal/RET272OD.jpg,0,anormal,0,anormal,True,0.5866708,0.5866708,0.41332912
../../../data/data_PAPILA/test/anormal/RET277OS.jpg,0,anormal,0,anormal,True,0.5929318,0.5929318,0.40706822
../../../data/data_PAPILA/test/anormal/RET282OD.jpg,0,anormal,0,anormal,True,0.6000419,0.6000419,0.3999581
../../../data/data_PAPILA/test/anormal/RET282OS.jpg,0,anormal,0,anormal,True,0.61164296,0.61164296,0.38835704
../../../data/data_PAPILA/test/anormal/RET283OS.jpg,0,anormal,0,anormal,True,0.59278446,0.59278446,0.40721554
../../../data/data_PAPILA/test/anormal/RET285OS.jpg,0,anormal,0,anormal,True,0.61297596,0.61297596,0.38702407
../../../data/data_PAPILA/test/anormal/RET291OD.jpg,0,anormal,0,anormal,True,0.6071974,0.6071974,0.39280257
../../../data/data_PAPILA/test/cglaucoma/RET002OD.jpg,1,cglaucoma,0,anormal,False,0.59511024,0.59511024,0.40488976
../../../data/data_PAPILA/test/cglaucoma/RET006OS.jpg,1,cglaucoma,0,anormal,False,0.607896,0.607896,0.39210403
../../../data/data_PAPILA/test/cglaucoma/RET053OD.jpg,1,cglaucoma,0,anormal,False,0.614394,0.614394,0.38560602
../../../data/data_PAPILA/test/cglaucoma/RET066OS.jpg,1,cglaucoma,0,anormal,False,0.5832034,0.5832034,0.41679665
../../../data/data_PAPILA/test/cglaucoma/RET089OD.jpg,1,cglaucoma,0,anormal,False,0.58885956,0.58885956,0.4111404
../../../data/data_PAPILA/test/cglaucoma/RET091OD.jpg,1,cglaucoma,0,anormal,False,0.60375667,0.60375667,0.3962434
../../../data/data_PAPILA/test/cglaucoma/RET102OD.jpg,1,cglaucoma,0,anormal,False,0.60626537,0.60626537,0.39373466
../../../data/data_PAPILA/test/cglaucoma/RET106OD.jpg,1,cglaucoma,0,anormal,False,0.5889778,0.5889778,0.4110222
../../../data/data_PAPILA/test/cglaucoma/RET114OS.jpg,1,cglaucoma,0,anormal,False,0.5883571,0.5883571,0.41164294
../../../data/data_PAPILA/test/cglaucoma/RET120OD.jpg,1,cglaucoma,0,anormal,False,0.61027926,0.61027926,0.3897207
../../../data/data_PAPILA/test/cglaucoma/RET120OS.jpg,1,cglaucoma,0,anormal,False,0.61175895,0.61175895,0.38824105
../../../data/data_PAPILA/test/cglaucoma/RET122OD.jpg,1,cglaucoma,0,anormal,False,0.5954338,0.5954338,0.40456626
../../../data/data_PAPILA/test/cglaucoma/RET122OS.jpg,1,cglaucoma,0,anormal,False,0.6010083,0.6010083,0.39899176
../../../data/data_PAPILA/test/cglaucoma/RET276OS.jpg,1,cglaucoma,0,anormal,False,0.60489506,0.60489506,0.395105
