file_path,true_label,true_class,predicted_label,predicted_class,correct,confidence,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_072_102.jpg,0,anormal,0,anormal,True,0.58474547,0.58474547,0.41525447
../../../data/data_VEIRC/test/anormal/image_073_179.jpg,0,anormal,0,anormal,True,0.5917232,0.5917232,0.40827674
../../../data/data_VEIRC/test/anormal/image_074_37.jpg,0,anormal,0,anormal,True,0.5730215,0.5730215,0.42697853
../../../data/data_VEIRC/test/anormal/image_075_195.jpg,0,anormal,0,anormal,True,0.6025002,0.6025002,0.3974998
../../../data/data_VEIRC/test/anormal/image_076_33.jpg,0,anormal,0,anormal,True,0.5900117,0.5900117,0.4099883
../../../data/data_VEIRC/test/anormal/image_077_201.jpg,0,anormal,0,anormal,True,0.59572774,0.59572774,0.40427223
../../../data/data_VEIRC/test/anormal/image_078_67.jpg,0,anormal,0,anormal,True,0.61875165,0.61875165,0.38124835
../../../data/data_VEIRC/test/anormal/image_079_15.jpg,0,anormal,0,anormal,True,0.6336937,0.6336937,0.36630633
../../../data/data_VEIRC/test/anormal/image_080_157.jpg,0,anormal,0,anormal,True,0.5942864,0.5942864,0.40571362
../../../data/data_VEIRC/test/anormal/image_081_153.jpg,0,anormal,0,anormal,True,0.5960218,0.5960218,0.4039783
../../../data/data_VEIRC/test/anormal/image_082_9.jpg,0,anormal,0,anormal,True,0.60261714,0.60261714,0.3973829
../../../data/data_VEIRC/test/anormal/image_083_30.jpg,0,anormal,0,anormal,True,0.59625685,0.59625685,0.40374315
../../../data/data_VEIRC/test/anormal/image_084_34.jpg,0,anormal,0,anormal,True,0.5989868,0.5989868,0.40101323
../../../data/data_VEIRC/test/anormal/image_085_61.jpg,0,anormal,0,anormal,True,0.6116719,0.6116719,0.38832805
../../../data/data_VEIRC/test/anormal/image_086_24.jpg,0,anormal,0,anormal,True,0.60533255,0.60533255,0.39466748
../../../data/data_VEIRC/test/anormal/image_087_210.jpg,0,anormal,0,anormal,True,0.5780016,0.5780016,0.42199838
../../../data/data_VEIRC/test/anormal/image_088_175.jpg,0,anormal,0,anormal,True,0.6336937,0.6336937,0.36630633
../../../data/data_VEIRC/test/anormal/image_089_38.jpg,0,anormal,0,anormal,True,0.58755857,0.58755857,0.4124414
../../../data/data_VEIRC/test/anormal/image_090_145.jpg,0,anormal,0,anormal,True,0.6091464,0.6091464,0.3908536
../../../data/data_VEIRC/test/anormal/image_091_223.jpg,0,anormal,0,anormal,True,0.58856404,0.58856404,0.411436
../../../data/data_VEIRC/test/anormal/image_092_1.jpg,0,anormal,0,anormal,True,0.59643316,0.59643316,0.4035669
../../../data/data_VEIRC/test/anormal/image_093_140.jpg,0,anormal,0,anormal,True,0.60261714,0.60261714,0.3973829
../../../data/data_VEIRC/test/anormal/image_094_150.jpg,0,anormal,0,anormal,True,0.6031724,0.6031724,0.39682758
../../../data/data_VEIRC/test/anormal/image_095_11.jpg,0,anormal,0,anormal,True,0.61059856,0.61059856,0.3894014
../../../data/data_VEIRC/test/anormal/image_096_98.jpg,0,anormal,0,anormal,True,0.5914578,0.5914578,0.40854222
../../../data/data_VEIRC/test/anormal/image_097_176.jpg,0,anormal,0,anormal,True,0.58631563,0.58631563,0.4136844
../../../data/data_VEIRC/test/anormal/image_098_205.jpg,0,anormal,0,anormal,True,0.5898936,0.5898936,0.41010642
../../../data/data_VEIRC/test/anormal/image_099_22.jpg,0,anormal,0,anormal,True,0.588431,0.588431,0.411569
../../../data/data_VEIRC/test/anormal/image_100_196.jpg,0,anormal,0,anormal,True,0.60626537,0.60626537,0.39373466
../../../data/data_VEIRC/test/anormal/image_101_222.jpg,0,anormal,0,anormal,True,0.58367807,0.58367807,0.416322
../../../data/data_VEIRC/test/anormal/image_102_155.jpg,0,anormal,0,anormal,True,0.59490436,0.59490436,0.40509567
../../../data/data_VEIRC/test/anormal/image_103_204.jpg,0,anormal,0,anormal,True,0.5879136,0.5879136,0.4120865
../../../data/data_VEIRC/test/anormal/image_104_2.jpg,0,anormal,0,anormal,True,0.6050992,0.6050992,0.39490083
../../../data/data_VEIRC/test/anormal/image_105_0.jpg,0,anormal,0,anormal,True,0.57901365,0.57901365,0.42098635
../../../data/data_VEIRC/test/anormal/image_106_141.jpg,0,anormal,0,anormal,True,0.59763724,0.59763724,0.40236276
../../../data/data_VEIRC/test/anormal/image_107_166.jpg,0,anormal,0,anormal,True,0.6049533,0.6049533,0.39504665
../../../data/data_VEIRC/test/anormal/image_108_188.jpg,0,anormal,0,anormal,True,0.5818378,0.5818378,0.41816223
../../../data/data_VEIRC/test/anormal/image_109_76.jpg,0,anormal,0,anormal,True,0.5831737,0.5831737,0.4168263
../../../data/data_VEIRC/test/anormal/image_110_199.jpg,0,anormal,0,anormal,True,0.5806493,0.5806493,0.41935065
../../../data/data_VEIRC/test/anormal/image_111_58.jpg,0,anormal,0,anormal,True,0.61520344,0.61520344,0.3847966
../../../data/data_VEIRC/test/anormal/image_112_111.jpg,0,anormal,0,anormal,True,0.5835297,0.5835297,0.4164703
../../../data/data_VEIRC/test/anormal/image_113_224.jpg,0,anormal,0,anormal,True,0.5929318,0.5929318,0.40706822
../../../data/data_VEIRC/test/anormal/image_114_57.jpg,0,anormal,0,anormal,True,0.59502196,0.59502196,0.40497798
../../../data/data_VEIRC/test/anormal/image_115_121.jpg,0,anormal,0,anormal,True,0.5816299,0.5816299,0.41837016
../../../data/data_VEIRC/test/anormal/image_116_69.jpg,0,anormal,0,anormal,True,0.57170683,0.57170683,0.42829317
../../../data/data_VEIRC/test/anormal/image_117_211.jpg,0,anormal,0,anormal,True,0.60261714,0.60261714,0.3973829
../../../data/data_VEIRC/test/anormal/image_118_101.jpg,0,anormal,0,anormal,True,0.5741112,0.5741112,0.42588875
../../../data/data_VEIRC/test/anormal/image_119_194.jpg,0,anormal,0,anormal,True,0.5794301,0.5794301,0.42056984
../../../data/data_VEIRC/test/anormal/image_120_17.jpg,0,anormal,0,anormal,True,0.5810951,0.5810951,0.4189049
../../../data/data_VEIRC/test/anormal/image_121_189.jpg,0,anormal,0,anormal,True,0.5937712,0.5937712,0.40622878
../../../data/data_VEIRC/test/anormal/image_122_6.jpg,0,anormal,0,anormal,True,0.587603,0.587603,0.41239703
../../../data/data_VEIRC/test/anormal/image_123_35.jpg,0,anormal,0,anormal,True,0.590425,0.590425,0.409575
../../../data/data_VEIRC/test/anormal/image_124_126.jpg,0,anormal,0,anormal,True,0.61586785,0.61586785,0.38413212
../../../data/data_VEIRC/test/anormal/image_125_183.jpg,0,anormal,0,anormal,True,0.57373816,0.57373816,0.4262619
../../../data/data_VEIRC/test/anormal/image_126_177.jpg,0,anormal,0,anormal,True,0.5883571,0.5883571,0.41164294
../../../data/data_VEIRC/test/anormal/image_127_43.jpg,0,anormal,0,anormal,True,0.58009934,0.58009934,0.4199007
../../../data/data_VEIRC/test/anormal/image_128_60.jpg,0,anormal,0,anormal,True,0.5924603,0.5924603,0.4075397
../../../data/data_VEIRC/test/anormal/image_129_156.jpg,0,anormal,0,anormal,True,0.6018861,0.6018861,0.3981139
../../../data/data_VEIRC/test/anormal/image_130_104.jpg,0,anormal,0,anormal,True,0.59525734,0.59525734,0.40474272
../../../data/data_VEIRC/test/anormal/image_131_131.jpg,0,anormal,0,anormal,True,0.603669,0.603669,0.396331
../../../data/data_VEIRC/test/anormal/image_132_52.jpg,0,anormal,0,anormal,True,0.60932076,0.60932076,0.39067927
../../../data/data_VEIRC/test/anormal/image_133_75.jpg,0,anormal,0,anormal,True,0.58483446,0.58483446,0.41516557
../../../data/data_VEIRC/test/anormal/image_134_97.jpg,0,anormal,0,anormal,True,0.5900707,0.5900707,0.40992925
../../../data/data_VEIRC/test/anormal/image_135_90.jpg,0,anormal,0,anormal,True,0.6138154,0.6138154,0.38618457
../../../data/data_VEIRC/test/anormal/image_136_128.jpg,0,anormal,0,anormal,True,0.5915168,0.5915168,0.4084832
../../../data/data_VEIRC/test/anormal/image_137_87.jpg,0,anormal,0,anormal,True,0.5911038,0.5911038,0.40889618
../../../data/data_VEIRC/test/anormal/image_138_19.jpg,0,anormal,0,anormal,True,0.5925487,0.5925487,0.40745127
../../../data/data_VEIRC/test/anormal/image_139_167.jpg,0,anormal,0,anormal,True,0.5914283,0.5914283,0.4085717
../../../data/data_VEIRC/test/anormal/image_140_27.jpg,0,anormal,0,anormal,True,0.57892436,0.57892436,0.4210756
../../../data/data_VEIRC/test/anormal/image_141_18.jpg,0,anormal,0,anormal,True,0.6079833,0.6079833,0.39201674
../../../data/data_VEIRC/test/anormal/image_142_159.jpg,0,anormal,0,anormal,True,0.5792963,0.5792963,0.4207037
../../../data/data_VEIRC/test/anormal/image_143_107.jpg,0,anormal,0,anormal,True,0.58051556,0.58051556,0.41948447
../../../data/data_VEIRC/test/anormal/image_144_180.jpg,0,anormal,0,anormal,True,0.5857826,0.5857826,0.41421747
../../../data/data_VEIRC/test/anormal/image_145_78.jpg,0,anormal,0,anormal,True,0.58942103,0.58942103,0.41057903
../../../data/data_VEIRC/test/anormal/image_146_85.jpg,0,anormal,0,anormal,True,0.5748722,0.5748722,0.4251278
../../../data/data_VEIRC/test/anormal/image_147_193.jpg,0,anormal,0,anormal,True,0.5908087,0.5908087,0.4091913
../../../data/data_VEIRC/test/anormal/image_148_216.jpg,0,anormal,0,anormal,True,0.6017398,0.6017398,0.39826015
../../../data/data_VEIRC/test/anormal/image_149_134.jpg,0,anormal,0,anormal,True,0.5822535,0.5822535,0.41774648
../../../data/data_VEIRC/test/anormal/image_150_198.jpg,0,anormal,0,anormal,True,0.5843008,0.5843008,0.41569915
../../../data/data_VEIRC/test/anormal/image_151_31.jpg,0,anormal,0,anormal,True,0.5810951,0.5810951,0.4189049
../../../data/data_VEIRC/test/anormal/image_152_169.jpg,0,anormal,0,anormal,True,0.58755857,0.58755857,0.4124414
../../../data/data_VEIRC/test/anormal/image_153_213.jpg,0,anormal,0,anormal,True,0.5897164,0.5897164,0.4102836
../../../data/data_VEIRC/test/anormal/image_154_23.jpg,0,anormal,0,anormal,True,0.6023394,0.6023394,0.3976606
../../../data/data_VEIRC/test/anormal/image_155_151.jpg,0,anormal,0,anormal,True,0.57984656,0.57984656,0.42015347
../../../data/data_VEIRC/test/anormal/image_156_72.jpg,0,anormal,0,anormal,True,0.5909858,0.5909858,0.40901423
../../../data/data_VEIRC/test/anormal/image_157_115.jpg,0,anormal,0,anormal,True,0.59063166,0.59063166,0.40936837
../../../data/data_VEIRC/test/anormal/image_158_191.jpg,0,anormal,0,anormal,True,0.58646363,0.58646363,0.41353637
../../../data/data_VEIRC/test/anormal/image_159_162.jpg,0,anormal,0,anormal,True,0.59083825,0.59083825,0.40916178
../../../data/data_VEIRC/test/anormal/image_160_124.jpg,0,anormal,0,anormal,True,0.5880762,0.5880762,0.41192383
../../../data/data_VEIRC/test/anormal/image_161_62.jpg,0,anormal,0,anormal,True,0.6014473,0.6014473,0.39855275
../../../data/data_VEIRC/test/anormal/image_162_48.jpg,0,anormal,0,anormal,True,0.6160412,0.6160412,0.38395888
../../../data/data_VEIRC/test/anormal/image_163_206.jpg,0,anormal,0,anormal,True,0.57282734,0.57282734,0.42717266
../../../data/data_VEIRC/test/anormal/image_164_215.jpg,0,anormal,0,anormal,True,0.5879136,0.5879136,0.4120865
../../../data/data_VEIRC/test/anormal/image_165_77.jpg,0,anormal,0,anormal,True,0.60097903,0.60097903,0.39902103
../../../data/data_VEIRC/test/anormal/image_166_129.jpg,0,anormal,0,anormal,True,0.60027623,0.60027623,0.3997238
../../../data/data_VEIRC/test/anormal/image_167_138.jpg,0,anormal,0,anormal,True,0.6091464,0.6091464,0.3908536
../../../data/data_VEIRC/test/anormal/image_168_113.jpg,0,anormal,0,anormal,True,0.5961393,0.5961393,0.40386072
../../../data/data_VEIRC/test/anormal/image_169_119.jpg,0,anormal,0,anormal,True,0.5836484,0.5836484,0.41635165
../../../data/data_VEIRC/test/anormal/image_170_133.jpg,0,anormal,0,anormal,True,0.59063166,0.59063166,0.40936837
../../../data/data_VEIRC/test/anormal/image_171_203.jpg,0,anormal,0,anormal,True,0.57840353,0.57840353,0.42159647
../../../data/data_VEIRC/test/anormal/image_172_137.jpg,0,anormal,0,anormal,True,0.58945054,0.58945054,0.41054946
../../../data/data_VEIRC/test/anormal/image_173_83.jpg,0,anormal,0,anormal,True,0.5998368,0.5998368,0.4001632
../../../data/data_VEIRC/test/anormal/image_174_123.jpg,0,anormal,0,anormal,True,0.59419805,0.59419805,0.4058019
../../../data/data_VEIRC/test/anormal/image_175_91.jpg,0,anormal,0,anormal,True,0.6100469,0.6100469,0.38995302
../../../data/data_VEIRC/test/anormal/image_176_161.jpg,0,anormal,0,anormal,True,0.60620713,0.60620713,0.39379293
../../../data/data_VEIRC/test/anormal/image_177_112.jpg,0,anormal,0,anormal,True,0.58249104,0.58249104,0.41750896
../../../data/data_VEIRC/test/anormal/image_178_46.jpg,0,anormal,0,anormal,True,0.5840932,0.5840932,0.41590673
../../../data/data_VEIRC/test/anormal/image_179_84.jpg,0,anormal,0,anormal,True,0.5973436,0.5973436,0.40265635
../../../data/data_VEIRC/test/anormal/image_180_53.jpg,0,anormal,0,anormal,True,0.5953161,0.5953161,0.4046839
../../../data/data_VEIRC/test/anormal/image_181_207.jpg,0,anormal,0,anormal,True,0.5975785,0.5975785,0.4024215
../../../data/data_VEIRC/test/anormal/image_182_171.jpg,0,anormal,0,anormal,True,0.59340316,0.59340316,0.4065969
../../../data/data_VEIRC/test/anormal/image_183_40.jpg,0,anormal,0,anormal,True,0.58841616,0.58841616,0.4115838
../../../data/data_VEIRC/test/anormal/image_184_197.jpg,0,anormal,0,anormal,True,0.5814516,0.5814516,0.41854838
../../../data/data_VEIRC/test/anormal/image_185_185.jpg,0,anormal,0,anormal,True,0.57755494,0.57755494,0.4224451
../../../data/data_VEIRC/test/anormal/image_186_114.jpg,0,anormal,0,anormal,True,0.6090301,0.6090301,0.39096984
../../../data/data_VEIRC/test/anormal/image_187_100.jpg,0,anormal,0,anormal,True,0.62306154,0.62306154,0.3769384
../../../data/data_VEIRC/test/anormal/image_188_192.jpg,0,anormal,0,anormal,True,0.59419805,0.59419805,0.4058019
../../../data/data_VEIRC/test/anormal/image_189_149.jpg,0,anormal,0,anormal,True,0.5914873,0.5914873,0.4085127
../../../data/data_VEIRC/test/anormal/image_190_7.jpg,0,anormal,0,anormal,True,0.5915758,0.5915758,0.4084242
../../../data/data_VEIRC/test/anormal/image_191_8.jpg,0,anormal,0,anormal,True,0.5758266,0.5758266,0.42417347
../../../data/data_VEIRC/test/anormal/image_192_68.jpg,0,anormal,0,anormal,True,0.5824613,0.5824613,0.41753864
../../../data/data_VEIRC/test/anormal/image_193_51.jpg,0,anormal,0,anormal,True,0.5952867,0.5952867,0.4047133
../../../data/data_VEIRC/test/anormal/image_194_88.jpg,0,anormal,0,anormal,True,0.5922097,0.5922097,0.40779024
../../../data/data_VEIRC/test/anormal/image_195_106.jpg,0,anormal,0,anormal,True,0.5945218,0.5945218,0.40547815
../../../data/data_VEIRC/test/anormal/image_196_80.jpg,0,anormal,0,anormal,True,0.5767506,0.5767506,0.42324942
../../../data/data_VEIRC/test/anormal/image_197_28.jpg,0,anormal,0,anormal,True,0.59275496,0.59275496,0.40724498
../../../data/data_VEIRC/test/anormal/image_198_66.jpg,0,anormal,0,anormal,True,0.59455127,0.59455127,0.4054487
../../../data/data_VEIRC/test/anormal/image_199_94.jpg,0,anormal,0,anormal,True,0.5872331,0.5872331,0.41276684
../../../data/data_VEIRC/test/anormal/image_200_45.jpg,0,anormal,0,anormal,True,0.6065276,0.6065276,0.39347243
../../../data/data_VEIRC/test/anormal/image_201_81.jpg,0,anormal,0,anormal,True,0.5984002,0.5984002,0.4015998
../../../data/data_VEIRC/test/anormal/image_202_14.jpg,0,anormal,0,anormal,True,0.5889187,0.5889187,0.4110813
../../../data/data_VEIRC/test/anormal/image_203_181.jpg,0,anormal,0,anormal,True,0.57756984,0.57756984,0.4224302
../../../data/data_VEIRC/test/anormal/image_204_208.jpg,0,anormal,0,anormal,True,0.59235716,0.59235716,0.40764287
../../../data/data_VEIRC/test/anormal/image_205_29.jpg,0,anormal,0,anormal,True,0.5971969,0.5971969,0.40280315
../../../data/data_VEIRC/test/anormal/image_206_186.jpg,0,anormal,0,anormal,True,0.5846566,0.5846566,0.4153434
../../../data/data_VEIRC/test/anormal/image_207_221.jpg,0,anormal,0,anormal,True,0.57187116,0.57187116,0.42812878
../../../data/data_VEIRC/test/anormal/image_208_20.jpg,0,anormal,0,anormal,True,0.60591567,0.60591567,0.39408436
../../../data/data_VEIRC/test/anormal/image_209_42.jpg,0,anormal,0,anormal,True,0.59128076,0.59128076,0.40871918
../../../data/data_VEIRC/test/anormal/image_210_73.jpg,0,anormal,0,anormal,True,0.5953161,0.5953161,0.4046839
../../../data/data_VEIRC/test/anormal/image_211_152.jpg,0,anormal,0,anormal,True,0.5975785,0.5975785,0.4024215
../../../data/data_VEIRC/test/anormal/image_212_47.jpg,0,anormal,0,anormal,True,0.5893619,0.5893619,0.4106381
../../../data/data_VEIRC/test/anormal/image_213_144.jpg,0,anormal,0,anormal,True,0.5993972,0.5993972,0.4006028
../../../data/data_VEIRC/test/anormal/image_214_89.jpg,0,anormal,0,anormal,True,0.5794004,0.5794004,0.4205996
../../../data/data_VEIRC/test/anormal/image_215_147.jpg,0,anormal,0,anormal,True,0.5768102,0.5768102,0.42318985
../../../data/data_VEIRC/test/anormal/image_216_74.jpg,0,anormal,0,anormal,True,0.5915463,0.5915463,0.40845373
../../../data/data_VEIRC/test/anormal/image_217_117.jpg,0,anormal,0,anormal,True,0.6084487,0.6084487,0.39155135
../../../data/data_VEIRC/test/anormal/image_218_122.jpg,0,anormal,0,anormal,True,0.5905726,0.5905726,0.40942737
../../../data/data_VEIRC/test/anormal/image_219_21.jpg,0,anormal,0,anormal,True,0.58664125,0.58664125,0.41335875
../../../data/data_VEIRC/test/anormal/image_220_86.jpg,0,anormal,0,anormal,True,0.5892733,0.5892733,0.41072673
../../../data/data_VEIRC/test/anormal/image_221_132.jpg,0,anormal,0,anormal,True,0.59625685,0.59625685,0.40374315
../../../data/data_VEIRC/test/anormal/image_222_174.jpg,0,anormal,0,anormal,True,0.585901,0.585901,0.41409898
../../../data/data_VEIRC/test/anormal/image_223_172.jpg,0,anormal,0,anormal,True,0.61624324,0.61624324,0.38375676
../../../data/data_VEIRC/test/anormal/image_224_165.jpg,0,anormal,0,anormal,True,0.5914873,0.5914873,0.4085127
../../../data/data_VEIRC/test/anormal/image_225_148.jpg,0,anormal,0,anormal,True,0.59608054,0.59608054,0.4039195
../../../data/data_VEIRC/test/cglaucoma/image_001_250.jpg,1,cglaucoma,0,anormal,False,0.5912218,0.5912218,0.4087782
../../../data/data_VEIRC/test/cglaucoma/image_002_252.jpg,1,cglaucoma,0,anormal,False,0.5852493,0.5852493,0.4147507
../../../data/data_VEIRC/test/cglaucoma/image_003_234.jpg,1,cglaucoma,0,anormal,False,0.5830995,0.5830995,0.41690052
