filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,predicted_label
20051130_55381_0400_PP_504.png,0.881323,0.040502,0.033940,0.022063,0.022171,anodr
20051130_55393_0400_PP_1251.png,0.894071,0.033897,0.025762,0.020721,0.025549,anodr
20051130_58716_0400_PP_355.png,0.252441,0.230412,0.463857,0.018109,0.035180,cmoderatedr
20051130_58824_0400_PP_1181.png,0.438977,0.108340,0.351868,0.034182,0.066633,anodr
20051130_58874_0400_PP_1359.png,0.861821,0.061944,0.034309,0.020993,0.020932,anodr
20051130_58888_0400_PP_284.png,0.315024,0.267618,0.350577,0.042405,0.024375,cmoderatedr
20051130_58962_0400_PP_973.png,0.902032,0.034822,0.020421,0.016618,0.026106,anodr
20051130_58998_0400_PP_543.png,0.901442,0.026461,0.025065,0.020468,0.026565,anodr
20051130_59029_0400_PP_270.png,0.886084,0.029661,0.031497,0.022139,0.030618,anodr
20051130_59186_0400_PP_350.png,0.876674,0.065571,0.020159,0.019770,0.017825,anodr
20051130_59284_0400_PP_853.png,0.881118,0.063784,0.018109,0.018684,0.018305,anodr
20051130_59374_0400_PP_410.png,0.877748,0.053694,0.023074,0.021256,0.024228,anodr
20051130_59404_0400_PP_392.png,0.875468,0.054311,0.027276,0.021305,0.021640,anodr
20051130_59457_0400_PP_1053.png,0.869010,0.050471,0.032947,0.027075,0.020497,anodr
20051130_59464_0400_PP_1141.png,0.893467,0.039758,0.022324,0.021033,0.023418,anodr
20051130_59749_0400_PP_965.png,0.859187,0.075130,0.024231,0.019604,0.021848,anodr
20051130_59775_0400_PP_1224.png,0.879952,0.055686,0.023267,0.021289,0.019805,anodr
20051130_59793_0400_PP_926.png,0.906051,0.029932,0.023806,0.020194,0.020017,anodr
20051130_59802_0400_PP_430.png,0.917287,0.026213,0.017676,0.018219,0.020605,anodr
20051130_59850_0400_PP_36.png,0.878291,0.050097,0.026691,0.019981,0.024940,anodr
20051130_59869_0400_PP_520.png,0.897042,0.036238,0.022413,0.018509,0.025797,anodr
20051130_59964_0400_PP_312.png,0.888398,0.047095,0.022857,0.021577,0.020073,anodr
20051130_59993_0400_PP_439.png,0.880329,0.055419,0.027267,0.018005,0.018980,anodr
20051130_60040_0400_PP_1355.png,0.875284,0.053262,0.026574,0.021280,0.023600,anodr
20051130_60066_0400_PP_1170.png,0.863151,0.066934,0.025761,0.019014,0.025140,anodr
20051130_60186_0400_PP_1365.png,0.867953,0.064744,0.026441,0.019554,0.021309,anodr
20051130_60234_0400_PP_453.png,0.896609,0.045199,0.018681,0.018446,0.021066,anodr
20051130_60448_0400_PP_860.png,0.412653,0.174047,0.362745,0.015675,0.034880,anodr
20051130_60490_0400_PP_828.png,0.545332,0.165749,0.243293,0.015485,0.030141,anodr
20051130_60532_0400_PP_1052.png,0.893296,0.049361,0.020482,0.016815,0.020046,anodr
20051130_60562_0400_PP_121.png,0.699909,0.187460,0.061939,0.025494,0.025197,anodr
20051130_60601_0400_PP_146.png,0.876076,0.050093,0.031787,0.023120,0.018925,anodr
20051130_60630_0400_PP_60.png,0.891897,0.050873,0.019685,0.017802,0.019743,anodr
20051130_60691_0400_PP_939.png,0.822781,0.094422,0.035852,0.022293,0.024652,anodr
20051130_60715_0400_PP_555.png,0.739693,0.171037,0.041164,0.023477,0.024628,anodr
20051130_60740_0400_PP_1166.png,0.809440,0.103312,0.043895,0.021571,0.021783,anodr
20051130_60794_0400_PP_280.png,0.888938,0.047308,0.021360,0.020184,0.022211,anodr
20051130_60822_0400_PP_980.png,0.901911,0.036631,0.020121,0.019237,0.022099,anodr
20051201_37312_0400_PP_1333.png,0.838075,0.061960,0.062195,0.021042,0.016727,anodr
20051201_37337_0400_PP_839.png,0.901930,0.036312,0.024118,0.016137,0.021503,anodr
20051201_37382_0400_PP_1350.png,0.858727,0.073251,0.026794,0.023019,0.018209,anodr
20051201_37390_0400_PP_833.png,0.886740,0.050314,0.021791,0.019533,0.021621,anodr
20051201_37409_0400_PP_1340.png,0.904565,0.035125,0.020559,0.017194,0.022557,anodr
20051201_37462_0400_PP_357.png,0.867562,0.064691,0.026990,0.019911,0.020846,anodr
20051201_37534_0400_PP_906.png,0.891945,0.044559,0.027506,0.017021,0.018969,anodr
20051201_37557_0400_PP_1336.png,0.890217,0.041891,0.029916,0.019044,0.018932,anodr
20051201_38041_0400_PP_1312.png,0.884870,0.048138,0.022878,0.020488,0.023627,anodr
20051201_38081_0400_PP_963.png,0.901447,0.033911,0.018801,0.018727,0.027115,anodr
20051201_38103_0400_PP_81.png,0.862914,0.061473,0.037988,0.017173,0.020453,anodr
20051201_38137_0400_PP_391.png,0.888542,0.053997,0.018878,0.017358,0.021226,anodr
20051201_38155_0400_PP_112.png,0.768193,0.038773,0.132809,0.021225,0.039000,anodr
20051201_38164_0400_PP_881.png,0.852289,0.052693,0.047895,0.026684,0.020439,anodr
20051201_38199_0400_PP_1329.png,0.887580,0.048474,0.025726,0.019381,0.018840,anodr
20051201_38211_0400_PP_1174.png,0.855126,0.080959,0.025298,0.021076,0.017541,anodr
20051201_38246_0400_PP_1063.png,0.890712,0.049039,0.021996,0.018129,0.020125,anodr
20051201_38262_0400_PP_335.png,0.853653,0.082063,0.025403,0.020512,0.018369,anodr
20051201_38280_0400_PP_1103.png,0.908054,0.034646,0.017294,0.019944,0.020062,anodr
20051201_38291_0400_PP_468.png,0.892684,0.040132,0.025212,0.020689,0.021283,anodr
20051201_38321_0400_PP_903.png,0.863226,0.064218,0.036120,0.019638,0.016797,anodr
20051201_38349_0400_PP_892.png,0.904673,0.039992,0.019639,0.016847,0.018849,anodr
20051201_38466_0400_PP_572.png,0.895697,0.041587,0.020417,0.019142,0.023158,anodr
20051201_38475_0400_PP_560.png,0.896954,0.037927,0.023985,0.020306,0.020828,anodr
20051202_37162_0400_PP_29.png,0.814973,0.076203,0.063152,0.026950,0.018722,anodr
20051202_51599_0400_PP_966.png,0.880871,0.048758,0.032591,0.018300,0.019480,anodr
20051202_51616_0400_PP_1018.png,0.903925,0.036285,0.022084,0.019056,0.018651,anodr
20051205_57651_0400_PP_52.png,0.916887,0.029719,0.016119,0.017946,0.019329,anodr
20051205_57704_0400_PP_1167.png,0.910411,0.032362,0.018493,0.018620,0.020114,anodr
20051205_57757_0400_PP_1100.png,0.862461,0.077223,0.023006,0.018199,0.019110,anodr
20051205_57780_0400_PP_1102.png,0.809831,0.124374,0.031309,0.018496,0.015991,anodr
20051205_57799_0400_PP_868.png,0.077237,0.365786,0.508340,0.023938,0.024698,cmoderatedr
20051205_57809_0400_PP_1228.png,0.824787,0.092392,0.042120,0.020709,0.019993,anodr
20051205_57838_0400_PP_859.png,0.876819,0.053781,0.023758,0.021130,0.024512,anodr
20051205_57879_0400_PP_1254.png,0.880413,0.056697,0.020108,0.020504,0.022279,anodr
20051205_57942_0400_PP_990.png,0.887208,0.046951,0.024997,0.020322,0.020522,anodr
20051205_57988_0400_PP_1112.png,0.894506,0.044698,0.021016,0.018349,0.021431,anodr
20051205_58037_0400_PP_835.png,0.883915,0.038989,0.028748,0.023950,0.024398,anodr
20051205_58060_0400_PP_376.png,0.878434,0.036222,0.037390,0.017984,0.029970,anodr
20051205_58080_0400_PP_1034.png,0.847230,0.063935,0.046667,0.021671,0.020497,anodr
20051205_58091_0400_PP_292.png,0.852090,0.056822,0.046275,0.020474,0.024338,anodr
20051205_58109_0400_PP_1311.png,0.890990,0.042020,0.025963,0.018546,0.022480,anodr
20051205_58125_0400_PP_46.png,0.875568,0.049686,0.033883,0.020451,0.020411,anodr
20051205_58150_0400_PP_393.png,0.900223,0.032282,0.023862,0.020221,0.023412,anodr
20051205_58177_0400_PP_503.png,0.879258,0.042783,0.034613,0.018356,0.024991,anodr
20051205_58354_0400_PP_1282.png,0.894908,0.042974,0.021149,0.017967,0.023002,anodr
20051205_58373_0400_PP_55.png,0.881855,0.056665,0.028072,0.015442,0.017966,anodr
20051205_58409_0400_PP_985.png,0.870587,0.071829,0.020716,0.021352,0.015515,anodr
20051205_58431_0400_PP_493.png,0.895908,0.050537,0.016329,0.018449,0.018776,anodr
20051205_58458_0400_PP_309.png,0.911789,0.031676,0.019240,0.019448,0.017847,anodr
20051205_58502_0400_PP_482.png,0.910289,0.033466,0.021639,0.018240,0.016366,anodr
20051205_58613_0400_PP_843.png,0.873276,0.059981,0.023409,0.021127,0.022206,anodr
20051205_59240_0400_PP_301.png,0.898527,0.044855,0.018057,0.019601,0.018961,anodr
20051205_59337_0400_PP_945.png,0.900781,0.039270,0.020195,0.018550,0.021205,anodr
20051205_59351_0400_PP_332.png,0.906302,0.032374,0.019199,0.019886,0.022239,anodr
20051205_59367_0400_PP_816.png,0.797148,0.102341,0.058170,0.024884,0.017457,anodr
20051205_59379_0400_PP_842.png,0.904192,0.035455,0.019362,0.021515,0.019475,anodr
20051205_59510_0400_PP_329.png,0.855487,0.076272,0.027865,0.020277,0.020099,anodr
20051205_59538_0400_PP_534.png,0.818698,0.105544,0.027472,0.021291,0.026994,anodr
20051205_59617_0400_PP_1000.png,0.905246,0.042964,0.015698,0.016990,0.019102,anodr
20051205_59651_0400_PP_1164.png,0.900814,0.044554,0.018263,0.017563,0.018806,anodr
20051205_59738_0400_PP_119.png,0.910392,0.027478,0.019305,0.018493,0.024332,anodr
20051205_59754_0400_PP_880.png,0.911239,0.028335,0.018384,0.018402,0.023640,anodr
20051205_59833_0400_PP_531.png,0.890629,0.046323,0.023550,0.020202,0.019296,anodr
20051205_59858_0400_PP_523.png,0.903861,0.037811,0.020323,0.017761,0.020244,anodr
20051205_59901_0400_PP_417.png,0.868302,0.055862,0.029668,0.022340,0.023827,anodr
20051205_59923_0400_PP_1307.png,0.899205,0.039077,0.020278,0.019105,0.022336,anodr
20051205_60093_0400_PP_1286.png,0.909951,0.029653,0.019371,0.020202,0.020823,anodr
20051205_60119_0400_PP_451.png,0.904938,0.029175,0.022566,0.023113,0.020209,anodr
20051213_61406_0100_PP_1027.png,0.826901,0.076682,0.052030,0.023071,0.021317,anodr
20051213_61802_0100_PP_408.png,0.668565,0.209042,0.060302,0.032802,0.029289,anodr
20051213_61892_0100_PP_837.png,0.902655,0.032243,0.022830,0.020981,0.021291,anodr
20051213_61951_0100_PP_983.png,0.906771,0.030235,0.020629,0.019531,0.022834,anodr
20051213_62251_0100_PP_27.png,0.889326,0.049419,0.022307,0.018932,0.020016,anodr
20051213_62314_0100_PP_1325.png,0.879780,0.052449,0.026985,0.018674,0.022111,anodr
20051213_62518_0100_PP_821.png,0.915517,0.024291,0.018543,0.020266,0.021384,anodr
20051213_62572_0100_PP_1176.png,0.917841,0.025138,0.016518,0.019274,0.021230,anodr
20051214_40529_0100_PP_1120.png,0.893572,0.042193,0.024378,0.020289,0.019569,anodr
20051214_40767_0100_PP_1039.png,0.910024,0.033818,0.016996,0.018740,0.020422,anodr
20051214_40994_0100_PP_435.png,0.911893,0.026833,0.019149,0.020867,0.021258,anodr
20051214_41055_0100_PP_41.png,0.900326,0.035877,0.021298,0.020244,0.022255,anodr
20051214_42133_0100_PP_462.png,0.917847,0.023777,0.019808,0.017930,0.020637,anodr
20051214_42197_0100_PP_1288.png,0.917271,0.026899,0.018470,0.018416,0.018945,anodr
20051214_42323_0100_PP_845.png,0.912719,0.026428,0.020145,0.018146,0.022561,anodr
20051214_42363_0100_PP_42.png,0.908338,0.030273,0.019337,0.018326,0.023727,anodr
20051214_51178_0100_PP_1380.png,0.903730,0.031688,0.023240,0.020782,0.020560,anodr
20051214_51211_0100_PP_511.png,0.908614,0.029051,0.020550,0.019456,0.022329,anodr
20051214_51308_0100_PP_1342.png,0.905922,0.031242,0.022724,0.019743,0.020369,anodr
20051214_51342_0100_PP_970.png,0.909851,0.030014,0.020298,0.018791,0.021045,anodr
20051214_51442_0100_PP_28.png,0.900951,0.035727,0.025223,0.019142,0.018956,anodr
20051214_51469_0100_PP_1060.png,0.755093,0.122247,0.078573,0.021129,0.022958,anodr
20051214_56242_0100_PP_337.png,0.904952,0.032310,0.025348,0.019133,0.018257,anodr
20051214_56392_0100_PP_1037.png,0.908941,0.028167,0.020517,0.020298,0.022076,anodr
20051214_56438_0100_PP_22.png,0.900995,0.037664,0.024187,0.019674,0.017481,anodr
20051214_56636_0100_PP_128.png,0.902900,0.034315,0.023174,0.019429,0.020183,anodr
20051214_56688_0100_PP_120.png,0.909674,0.032478,0.021393,0.017427,0.019028,anodr
20051214_57761_0100_PP_356.png,0.884088,0.059841,0.016560,0.019061,0.020449,anodr
20051214_57817_0100_PP_876.png,0.889795,0.053954,0.016831,0.017079,0.022341,anodr
20051216_43913_0200_PP_1367.png,0.875591,0.058187,0.026402,0.020036,0.019784,anodr
20051216_44066_0200_PP_426.png,0.921148,0.024120,0.018475,0.016904,0.019353,anodr
20051216_44092_0200_PP_1090.png,0.832799,0.071807,0.047805,0.026536,0.021053,anodr
20051216_44221_0200_PP_548.png,0.913221,0.031066,0.017788,0.018879,0.019046,anodr
20051216_44252_0200_PP_952.png,0.914987,0.029499,0.017839,0.018120,0.019555,anodr
20051216_44398_0200_PP_1235.png,0.906510,0.034995,0.018540,0.020825,0.019129,anodr
20051216_44420_0200_PP_379.png,0.897969,0.044871,0.018420,0.019247,0.019493,anodr
20051216_44635_0200_PP_415.png,0.899931,0.040845,0.019459,0.019843,0.019921,anodr
20051216_44660_0200_PP_888.png,0.891540,0.047365,0.022016,0.017864,0.021214,anodr
20051216_44811_0200_PP_567.png,0.892093,0.044328,0.022486,0.019844,0.021248,anodr
20051216_44832_0200_PP_1082.png,0.898689,0.039534,0.019395,0.017937,0.024445,anodr
20051216_45076_0200_PP_818.png,0.907488,0.037907,0.022674,0.015599,0.016332,anodr
20051216_45499_0200_PP_1071.png,0.908129,0.032966,0.018483,0.020063,0.020359,anodr
20051216_45781_0200_PP_320.png,0.914204,0.031636,0.018534,0.016485,0.019141,anodr
20051216_45873_0200_PP_832.png,0.917170,0.030255,0.015889,0.017046,0.019639,anodr
20051216_45992_0200_PP_341.png,0.882855,0.053697,0.022428,0.019240,0.021780,anodr
20051216_46018_0200_PP_1216.png,0.899514,0.043619,0.020344,0.017744,0.018779,anodr
20051216_46183_0200_PP_1204.png,0.907968,0.034618,0.018247,0.018552,0.020616,anodr
20051216_47514_0200_PP_110.png,0.904492,0.037196,0.019983,0.019866,0.018463,anodr
20051216_47536_0200_PP_1339.png,0.918693,0.023950,0.016843,0.018993,0.021521,anodr
20060407_38711_0200_PP_283.png,0.868446,0.065514,0.027004,0.018451,0.020584,anodr
20060407_38970_0200_PP_1111.png,0.867545,0.070023,0.024767,0.017520,0.020145,anodr
20060407_39155_0200_PP_855.png,0.906240,0.033042,0.019653,0.019236,0.021829,anodr
20060407_39184_0200_PP_373.png,0.904768,0.031802,0.022474,0.016915,0.024041,anodr
20060407_39306_0200_PP_1074.png,0.905443,0.031501,0.021503,0.019732,0.021820,anodr
20060407_39328_0200_PP_893.png,0.895218,0.043389,0.022865,0.019057,0.019471,anodr
20060407_39435_0200_PP_1214.png,0.881485,0.059074,0.017871,0.018601,0.022969,anodr
20060407_39546_0200_PP_545.png,0.906369,0.039504,0.014852,0.020519,0.018756,anodr
20060407_39567_0200_PP_1168.png,0.902372,0.041338,0.016870,0.018912,0.020509,anodr
20060407_39687_0200_PP_101.png,0.910465,0.034942,0.019250,0.019100,0.016242,anodr
20060407_39761_0200_PP_518.png,0.902412,0.038084,0.020955,0.020093,0.018457,anodr
20060407_39780_0200_PP_1006.png,0.881763,0.061224,0.019962,0.018680,0.018372,anodr
20060407_40740_0200_PP_314.png,0.897687,0.046118,0.017434,0.020402,0.018360,anodr
20060407_40761_0200_PP_282.png,0.915715,0.029855,0.015802,0.017836,0.020792,anodr
20060407_41149_0200_PP_26.png,0.898160,0.033738,0.025454,0.019921,0.022728,anodr
20060407_41177_0200_PP_1104.png,0.883013,0.045336,0.028621,0.018308,0.024721,anodr
20060407_41312_0200_PP_895.png,0.910200,0.031868,0.017955,0.019471,0.020506,anodr
20060407_41980_0200_PP_1347.png,0.908860,0.036058,0.018336,0.016744,0.020001,anodr
20060407_42099_0200_PP_77.png,0.913502,0.032863,0.017569,0.017347,0.018720,anodr
20060407_42133_0200_PP_488.png,0.912299,0.033762,0.019459,0.016164,0.018316,anodr
20060407_42290_0200_PP_1107.png,0.906920,0.030807,0.019534,0.018676,0.024063,anodr
20060407_42308_0200_PP_1278.png,0.893770,0.038869,0.024743,0.018823,0.023795,anodr
20060407_43223_0200_PP_47.png,0.886757,0.054697,0.022626,0.017908,0.018013,anodr
20060407_43258_0200_PP_118.png,0.906767,0.039319,0.016527,0.018401,0.018985,anodr
20060407_43594_0200_PP_140.png,0.911831,0.032318,0.016282,0.018906,0.020663,anodr
20060407_43618_0200_PP_867.png,0.911085,0.031605,0.017083,0.018399,0.021828,anodr
20060407_43726_0200_PP_1128.png,0.907964,0.038496,0.014995,0.019178,0.019367,anodr
20060407_43746_0200_PP_1058.png,0.906339,0.039435,0.016391,0.017792,0.020043,anodr
20060407_43834_0200_PP_1162.png,0.923016,0.024358,0.020452,0.015318,0.016856,anodr
20060407_43856_0200_PP_862.png,0.918317,0.029404,0.019838,0.015240,0.017202,anodr
20060407_44042_0200_PP_1047.png,0.903143,0.037634,0.019283,0.018762,0.021178,anodr
20060407_44061_0200_PP_295.png,0.902999,0.036711,0.019242,0.018541,0.022507,anodr
20060407_44400_0200_PP_956.png,0.905269,0.035697,0.021551,0.019537,0.017945,anodr
20060407_44422_0200_PP_847.png,0.896213,0.041519,0.024354,0.019512,0.018402,anodr
20060407_44510_0200_PP_48.png,0.912228,0.028338,0.020632,0.019553,0.019250,anodr
20060407_44529_0200_PP_1212.png,0.908539,0.029752,0.019994,0.019004,0.022712,anodr
20060407_44743_0200_PP_824.png,0.881090,0.060686,0.020945,0.016879,0.020400,anodr
20060407_44766_0200_PP_89.png,0.899972,0.047708,0.017325,0.015591,0.019403,anodr
20060407_44866_0200_PP_293.png,0.910656,0.032577,0.017859,0.019198,0.019711,anodr
20060407_44889_0200_PP_830.png,0.912799,0.028564,0.016998,0.018596,0.023042,anodr
20060407_45107_0200_PP_1345.png,0.891425,0.048400,0.019965,0.017465,0.022745,anodr
20060407_45230_0200_PP_1297.png,0.904007,0.035491,0.019797,0.019682,0.021023,anodr
20060407_45247_0200_PP_1159.png,0.898522,0.036628,0.023299,0.017348,0.024203,anodr
20060407_45718_0200_PP_400.png,0.901407,0.038735,0.020809,0.018563,0.020487,anodr
