filename,prob_anormal,prob_cglaucoma,pred_class
image_053_136.jpg,0.442319,0.557681,cglaucoma
image_054_158.jpg,0.558912,0.441088,anormal
image_055_139.jpg,0.571976,0.428024,anormal
image_056_142.jpg,0.555803,0.444197,anormal
image_057_109.jpg,0.523412,0.476588,anormal
image_058_118.jpg,0.536278,0.463722,anormal
image_059_220.jpg,0.526128,0.473872,anormal
image_060_79.jpg,0.472186,0.527814,cglaucoma
image_061_44.jpg,0.353301,0.646699,cglaucoma
image_062_135.jpg,0.612008,0.387992,anormal
image_063_110.jpg,0.560246,0.439754,anormal
image_064_164.jpg,0.547672,0.452328,anormal
image_065_92.jpg,0.541629,0.458371,anormal
image_066_218.jpg,0.500638,0.499362,anormal
image_067_127.jpg,0.571344,0.428656,anormal
image_068_173.jpg,0.590982,0.409018,anormal
image_069_184.jpg,0.578448,0.421552,anormal
image_070_212.jpg,0.565086,0.434914,anormal
image_071_154.jpg,0.570713,0.429287,anormal
image_072_102.jpg,0.528275,0.471725,anormal
image_073_179.jpg,0.647505,0.352495,anormal
image_074_37.jpg,0.644375,0.355625,anormal
image_075_195.jpg,0.572128,0.427872,anormal
image_076_33.jpg,0.507775,0.492225,anormal
image_077_201.jpg,0.560414,0.439586,anormal
image_078_67.jpg,0.606678,0.393322,anormal
image_079_15.jpg,0.546666,0.453334,anormal
image_080_157.jpg,0.534730,0.465270,anormal
image_081_153.jpg,0.648996,0.351004,anormal
image_082_9.jpg,0.576509,0.423491,anormal
image_083_30.jpg,0.496286,0.503714,cglaucoma
image_084_34.jpg,0.500118,0.499882,anormal
image_085_61.jpg,0.500786,0.499214,anormal
image_086_24.jpg,0.490970,0.509030,cglaucoma
image_087_210.jpg,0.518107,0.481893,anormal
image_088_175.jpg,0.546666,0.453334,anormal
image_089_38.jpg,0.587624,0.412376,anormal
image_090_145.jpg,0.653819,0.346181,anormal
image_091_223.jpg,0.556197,0.443803,anormal
image_092_1.jpg,0.590045,0.409955,anormal
image_093_140.jpg,0.576509,0.423491,anormal
image_094_150.jpg,0.572520,0.427480,anormal
image_095_11.jpg,0.564573,0.435427,anormal
image_096_98.jpg,0.534568,0.465432,anormal
image_097_176.jpg,0.534909,0.465091,anormal
image_098_205.jpg,0.479543,0.520457,cglaucoma
image_099_22.jpg,0.460155,0.539845,cglaucoma
image_100_196.jpg,0.603545,0.396455,anormal
image_101_222.jpg,0.573044,0.426956,anormal
image_102_155.jpg,0.566476,0.433524,anormal
image_103_204.jpg,0.454828,0.545172,cglaucoma
image_104_2.jpg,0.559954,0.440046,anormal
image_105_0.jpg,0.583380,0.416620,anormal
image_106_141.jpg,0.590527,0.409473,anormal
image_107_166.jpg,0.577765,0.422235,anormal
image_108_188.jpg,0.556746,0.443254,anormal
image_109_76.jpg,0.536404,0.463596,anormal
image_110_199.jpg,0.573728,0.426272,anormal
image_111_58.jpg,0.516715,0.483285,anormal
image_112_111.jpg,0.512531,0.487469,anormal
image_113_224.jpg,0.592714,0.407286,anormal
image_114_57.jpg,0.572946,0.427054,anormal
image_115_121.jpg,0.548741,0.451260,anormal
image_116_69.jpg,0.501965,0.498035,anormal
image_117_211.jpg,0.546397,0.453603,anormal
image_118_101.jpg,0.558432,0.441568,anormal
image_119_194.jpg,0.569911,0.430089,anormal
image_120_17.jpg,0.531513,0.468487,anormal
image_121_189.jpg,0.474061,0.525939,cglaucoma
image_122_6.jpg,0.522251,0.477749,anormal
image_123_35.jpg,0.549718,0.450282,anormal
image_124_126.jpg,0.471570,0.528430,cglaucoma
image_125_183.jpg,0.517497,0.482503,anormal
image_126_177.jpg,0.468318,0.531682,cglaucoma
image_127_43.jpg,0.513807,0.486193,anormal
image_128_60.jpg,0.547635,0.452365,anormal
image_129_156.jpg,0.515057,0.484943,anormal
image_130_104.jpg,0.429428,0.570572,cglaucoma
image_131_131.jpg,0.493193,0.506807,cglaucoma
image_132_52.jpg,0.510974,0.489026,anormal
image_133_75.jpg,0.570998,0.429002,anormal
image_134_97.jpg,0.582184,0.417816,anormal
image_135_90.jpg,0.459595,0.540405,cglaucoma
image_136_128.jpg,0.504307,0.495693,anormal
image_137_87.jpg,0.493787,0.506213,cglaucoma
image_138_19.jpg,0.522930,0.477070,anormal
image_139_167.jpg,0.554982,0.445018,anormal
image_140_27.jpg,0.508330,0.491670,anormal
image_141_18.jpg,0.608505,0.391495,anormal
image_142_159.jpg,0.499924,0.500076,cglaucoma
image_143_107.jpg,0.549563,0.450437,anormal
image_144_180.jpg,0.553677,0.446324,anormal
image_145_78.jpg,0.507021,0.492979,anormal
image_146_85.jpg,0.560249,0.439751,anormal
image_147_193.jpg,0.552168,0.447832,anormal
image_148_216.jpg,0.556239,0.443761,anormal
image_149_134.jpg,0.558956,0.441044,anormal
image_150_198.jpg,0.533801,0.466199,anormal
image_151_31.jpg,0.551045,0.448955,anormal
image_152_169.jpg,0.515257,0.484743,anormal
image_153_213.jpg,0.511202,0.488798,anormal
image_154_23.jpg,0.515478,0.484522,anormal
image_155_151.jpg,0.516297,0.483703,anormal
image_156_72.jpg,0.516311,0.483689,anormal
image_157_115.jpg,0.560185,0.439815,anormal
image_158_191.jpg,0.527949,0.472051,anormal
image_159_162.jpg,0.592819,0.407181,anormal
image_160_124.jpg,0.581506,0.418494,anormal
image_161_62.jpg,0.475981,0.524019,cglaucoma
image_162_48.jpg,0.477762,0.522238,cglaucoma
image_163_206.jpg,0.496163,0.503837,cglaucoma
image_164_215.jpg,0.468760,0.531240,cglaucoma
image_165_77.jpg,0.564610,0.435390,anormal
image_166_129.jpg,0.569412,0.430588,anormal
image_167_138.jpg,0.604437,0.395563,anormal
image_168_113.jpg,0.597412,0.402588,anormal
image_169_119.jpg,0.604682,0.395318,anormal
image_170_133.jpg,0.599620,0.400380,anormal
image_171_203.jpg,0.629187,0.370813,anormal
image_172_137.jpg,0.586695,0.413305,anormal
image_173_83.jpg,0.513742,0.486258,anormal
image_174_123.jpg,0.546340,0.453661,anormal
image_175_91.jpg,0.474212,0.525788,cglaucoma
image_176_161.jpg,0.447488,0.552512,cglaucoma
image_177_112.jpg,0.531488,0.468512,anormal
image_178_46.jpg,0.413341,0.586659,cglaucoma
image_179_84.jpg,0.494625,0.505375,cglaucoma
image_180_53.jpg,0.495413,0.504587,cglaucoma
image_181_207.jpg,0.413802,0.586198,cglaucoma
image_182_171.jpg,0.506431,0.493569,anormal
image_183_40.jpg,0.450413,0.549587,cglaucoma
image_184_197.jpg,0.579079,0.420921,anormal
image_185_185.jpg,0.511232,0.488768,anormal
image_186_114.jpg,0.491821,0.508179,cglaucoma
image_187_100.jpg,0.577069,0.422931,anormal
image_188_192.jpg,0.520178,0.479822,anormal
image_189_149.jpg,0.614700,0.385300,anormal
image_190_7.jpg,0.562627,0.437373,anormal
image_191_8.jpg,0.528103,0.471897,anormal
image_192_68.jpg,0.508329,0.491671,anormal
image_193_51.jpg,0.657502,0.342498,anormal
image_194_88.jpg,0.576616,0.423384,anormal
image_195_106.jpg,0.610105,0.389895,anormal
image_196_80.jpg,0.521448,0.478552,anormal
image_197_28.jpg,0.554655,0.445345,anormal
image_198_66.jpg,0.512826,0.487174,anormal
image_199_94.jpg,0.570845,0.429155,anormal
image_200_45.jpg,0.507193,0.492807,anormal
image_201_81.jpg,0.512031,0.487969,anormal
image_202_14.jpg,0.488971,0.511029,cglaucoma
image_203_181.jpg,0.530965,0.469035,anormal
image_204_208.jpg,0.543022,0.456978,anormal
image_205_29.jpg,0.485760,0.514240,cglaucoma
image_206_186.jpg,0.572654,0.427346,anormal
image_207_221.jpg,0.540133,0.459867,anormal
image_208_20.jpg,0.590222,0.409778,anormal
image_209_42.jpg,0.518657,0.481343,anormal
image_210_73.jpg,0.495413,0.504587,cglaucoma
image_211_152.jpg,0.413802,0.586198,cglaucoma
image_212_47.jpg,0.396727,0.603273,cglaucoma
image_213_144.jpg,0.568110,0.431890,anormal
image_214_89.jpg,0.564917,0.435083,anormal
image_215_147.jpg,0.484026,0.515974,cglaucoma
image_216_74.jpg,0.430461,0.569539,cglaucoma
image_217_117.jpg,0.496704,0.503296,cglaucoma
image_218_122.jpg,0.518232,0.481768,anormal
image_219_21.jpg,0.488632,0.511368,cglaucoma
image_220_86.jpg,0.500688,0.499312,anormal
image_221_132.jpg,0.596126,0.403874,anormal
image_222_174.jpg,0.440664,0.559336,cglaucoma
image_223_172.jpg,0.531587,0.468413,anormal
image_224_165.jpg,0.621486,0.378514,anormal
image_225_148.jpg,0.559519,0.440481,anormal
image_001_250.jpg,0.586307,0.413693,anormal
image_002_252.jpg,0.557319,0.442681,anormal
image_003_234.jpg,0.452445,0.547555,cglaucoma
image_004_238.jpg,0.517660,0.482340,anormal
image_005_228.jpg,0.510601,0.489399,anormal
image_006_225.jpg,0.670375,0.329625,anormal
image_007_226.jpg,0.533247,0.466753,anormal
image_008_245.jpg,0.594479,0.405521,anormal
image_009_247.jpg,0.523769,0.476231,anormal
image_010_232.jpg,0.523769,0.476231,anormal
image_011_254.jpg,0.467640,0.532359,cglaucoma
image_012_236.jpg,0.581303,0.418697,anormal
image_013_239.jpg,0.592132,0.407868,anormal
image_014_237.jpg,0.507863,0.492137,anormal
image_015_253.jpg,0.551062,0.448938,anormal
image_016_240.jpg,0.544151,0.455849,anormal
image_017_241.jpg,0.570828,0.429172,anormal
image_018_246.jpg,0.580381,0.419619,anormal
image_019_249.jpg,0.444279,0.555721,cglaucoma
image_020_227.jpg,0.565358,0.434642,anormal
image_021_229.jpg,0.486713,0.513287,cglaucoma
image_022_235.jpg,0.521217,0.478783,anormal
image_023_244.jpg,0.580381,0.419619,anormal
image_024_251.jpg,0.613311,0.386689,anormal
image_025_243.jpg,0.486713,0.513287,cglaucoma
image_026_248.jpg,0.510130,0.489870,anormal
image_027_230.jpg,0.534074,0.465926,anormal
image_028_242.jpg,0.460839,0.539161,cglaucoma
image_029_255.jpg,0.556911,0.443090,anormal
image_030_256.jpg,0.567333,0.432667,anormal
image_031_233.jpg,0.572788,0.427212,anormal
image_032_231.jpg,0.555235,0.444765,anormal
