filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,pred_class
20051020_64388_0100_PP_1194.png,0.965256,0.010408,0.013220,0.004882,0.006234,anodr
20051020_64653_0100_PP_124.png,0.959352,0.013647,0.015488,0.004753,0.006760,anodr
20051020_64775_0100_PP_480.png,0.963574,0.012413,0.013166,0.004532,0.006315,anodr
20051020_64836_0100_PP_1270.png,0.961624,0.012775,0.014540,0.004697,0.006364,anodr
20051021_36380_0100_PP_135.png,0.962921,0.011763,0.014326,0.004640,0.006350,anodr
20051021_36476_0100_PP_1243.png,0.961243,0.012784,0.014855,0.004652,0.006467,anodr
20051021_39845_0100_PP_315.png,0.963335,0.011526,0.013995,0.004638,0.006506,anodr
20051021_39914_0100_PP_1352.png,0.962478,0.011888,0.014272,0.004732,0.006630,anodr
20051021_51418_0100_PP_18.png,0.936204,0.022731,0.027403,0.005454,0.008208,anodr
20051021_51476_0100_PP_150.png,0.798868,0.078515,0.086776,0.011844,0.023996,anodr
20051021_51936_0100_PP_1379.png,0.943524,0.022286,0.021795,0.004577,0.007819,anodr
20051021_51994_0100_PP_1283.png,0.953974,0.016349,0.017962,0.004553,0.007162,anodr
20051021_57798_0100_PP_1322.png,0.957648,0.014509,0.016809,0.004397,0.006636,anodr
20051021_57862_0100_PP_372.png,0.954203,0.018693,0.016567,0.003897,0.006639,anodr
20051021_57975_0100_PP_517.png,0.843600,0.037729,0.090380,0.013117,0.015175,anodr
20051021_58035_0100_PP_1138.png,0.786850,0.080100,0.110800,0.008599,0.013651,anodr
20051021_58388_0100_PP_1300.png,0.963420,0.011031,0.014111,0.004880,0.006558,anodr
20051021_58522_0100_PP_50.png,0.962208,0.011977,0.014557,0.004735,0.006522,anodr
20051109_57843_0400_PP_1109.png,0.959453,0.014479,0.015521,0.004304,0.006243,anodr
20051109_59969_0400_PP_1079.png,0.962318,0.011967,0.014764,0.004546,0.006405,anodr
20051109_60031_0400_PP_528.png,0.960180,0.012770,0.015560,0.004748,0.006742,anodr
20051109_60136_0400_PP_905.png,0.960107,0.012851,0.015666,0.004670,0.006706,anodr
20051110_33960_0400_PP_35.png,0.958975,0.013148,0.016175,0.004776,0.006926,anodr
20051110_34013_0400_PP_151.png,0.959456,0.013307,0.015753,0.004588,0.006897,anodr
20051110_35239_0400_PP_836.png,0.963266,0.011865,0.014270,0.004451,0.006149,anodr
20051110_35279_0400_PP_1033.png,0.618780,0.162009,0.190261,0.009842,0.019108,anodr
20051110_35332_0400_PP_497.png,0.938530,0.017131,0.028752,0.006830,0.008757,anodr
20051110_37992_0400_PP_1043.png,0.961501,0.012646,0.014892,0.004477,0.006484,anodr
20051110_38111_0400_PP_429.png,0.931338,0.024530,0.028476,0.006079,0.009577,anodr
20051110_38156_0400_PP_477.png,0.958036,0.014772,0.016265,0.004352,0.006574,anodr
20051110_38280_0400_PP_83.png,0.963116,0.011853,0.014070,0.004573,0.006388,anodr
20051110_38313_0400_PP_1041.png,0.958805,0.011531,0.016895,0.005590,0.007178,anodr
20051110_38352_0400_PP_934.png,0.957384,0.011771,0.017888,0.005869,0.007087,anodr
20051110_38472_0400_PP_1127.png,0.962550,0.012140,0.014731,0.004412,0.006167,anodr
20051110_38507_0400_PP_1190.png,0.954726,0.017404,0.017007,0.004157,0.006705,anodr
20051116_43388_0400_PP_344.png,0.962514,0.012033,0.014910,0.004393,0.006150,anodr
20051116_43585_0400_PP_950.png,0.960709,0.012936,0.015309,0.004478,0.006567,anodr
20051116_43710_0400_PP_95.png,0.961151,0.012127,0.015248,0.004862,0.006612,anodr
20051116_43721_0400_PP_363.png,0.962824,0.011834,0.014146,0.004732,0.006464,anodr
20051116_43785_0400_PP_445.png,0.953650,0.016260,0.018590,0.004625,0.006875,anodr
20051116_43801_0400_PP_325.png,0.961289,0.012050,0.015169,0.004797,0.006696,anodr
20051116_44648_0400_PP_1036.png,0.960223,0.012815,0.015685,0.004667,0.006610,anodr
20051117_37042_0400_PP_1119.png,0.957950,0.014052,0.016408,0.004616,0.006975,anodr
20051117_37051_0400_PP_1136.png,0.951955,0.016918,0.018949,0.004666,0.007512,anodr
20051117_37078_0400_PP_559.png,0.960385,0.011812,0.015971,0.005009,0.006823,anodr
20051117_37100_0400_PP_1083.png,0.952233,0.013046,0.020639,0.006095,0.007988,anodr
20051117_37130_0400_PP_938.png,0.959175,0.013445,0.016449,0.004559,0.006372,anodr
20051117_37155_0400_PP_84.png,0.579445,0.054405,0.279342,0.037909,0.048898,anodr
20051117_37185_0400_PP_404.png,0.955538,0.015300,0.017896,0.004536,0.006731,anodr
20051117_37321_0400_PP_947.png,0.957403,0.013743,0.017185,0.004722,0.006946,anodr
20051130_53586_0400_PP_1121.png,0.954170,0.017095,0.017165,0.004516,0.007053,anodr
20051130_53623_0400_PP_894.png,0.957936,0.012962,0.017420,0.005004,0.006679,anodr
20051130_53663_0400_PP_510.png,0.963775,0.010798,0.014262,0.004858,0.006307,anodr
20051130_53991_0400_PP_277.png,0.961450,0.012511,0.015093,0.004562,0.006384,anodr
20051130_54030_0400_PP_946.png,0.957122,0.015017,0.016866,0.004514,0.006481,anodr
20051130_54077_0400_PP_1117.png,0.961869,0.011894,0.015346,0.004508,0.006383,anodr
20051130_54121_0400_PP_1281.png,0.960797,0.012078,0.015456,0.004758,0.006911,anodr
20051130_54257_0400_PP_506.png,0.957342,0.013690,0.017427,0.004708,0.006833,anodr
20051130_54301_0400_PP_93.png,0.962650,0.011423,0.014721,0.004717,0.006488,anodr
20051130_54323_0400_PP_978.png,0.949186,0.019546,0.019946,0.004400,0.006923,anodr
20051130_54476_0400_PP_394.png,0.962656,0.011948,0.014396,0.004560,0.006439,anodr
20051130_54498_0400_PP_1217.png,0.962901,0.011925,0.014184,0.004542,0.006448,anodr
20051130_54595_0400_PP_940.png,0.488655,0.308425,0.168752,0.007893,0.026275,anodr
20051130_54802_0400_PP_550.png,0.960198,0.013395,0.015498,0.004493,0.006415,anodr
20051130_54846_0400_PP_289.png,0.962439,0.011634,0.014533,0.004814,0.006579,anodr
20051130_54943_0400_PP_1044.png,0.958973,0.013122,0.016206,0.004872,0.006827,anodr
20051130_54956_0400_PP_875.png,0.962533,0.011488,0.014638,0.004806,0.006535,anodr
20051130_55004_0400_PP_1259.png,0.957827,0.013510,0.016688,0.004881,0.007094,anodr
20051130_55012_0400_PP_865.png,0.956119,0.014151,0.017382,0.004961,0.007387,anodr
20051130_55037_0400_PP_443.png,0.962556,0.011951,0.014533,0.004643,0.006317,anodr
20051130_55048_0400_PP_921.png,0.960606,0.012491,0.015580,0.004742,0.006582,anodr
20051130_55074_0400_PP_986.png,0.961116,0.012751,0.015165,0.004534,0.006434,anodr
20051130_55086_0400_PP_1152.png,0.954678,0.012581,0.018980,0.005768,0.007993,anodr
20051130_55107_0400_PP_316.png,0.961962,0.012314,0.014559,0.004531,0.006633,anodr
20051130_55160_0400_PP_1182.png,0.944082,0.014018,0.025108,0.007071,0.009720,anodr
20051130_55269_0400_PP_820.png,0.956419,0.012167,0.018017,0.005534,0.007863,anodr
20051130_55311_0400_PP_896.png,0.955672,0.015932,0.017308,0.004435,0.006653,anodr
20051130_55323_0400_PP_883.png,0.959212,0.013926,0.015719,0.004494,0.006650,anodr
20051130_55381_0400_PP_504.png,0.962507,0.012206,0.014272,0.004640,0.006375,anodr
20051130_55393_0400_PP_1251.png,0.961692,0.013172,0.014200,0.004480,0.006456,anodr
20051130_58716_0400_PP_355.png,0.963741,0.010665,0.014269,0.004985,0.006340,anodr
20051130_58824_0400_PP_1181.png,0.954473,0.011524,0.019881,0.006516,0.007606,anodr
20051130_58874_0400_PP_1359.png,0.964717,0.010676,0.013441,0.004765,0.006402,anodr
20051130_58888_0400_PP_284.png,0.951987,0.017150,0.017745,0.004920,0.008198,anodr
20051130_58962_0400_PP_973.png,0.951714,0.017780,0.018481,0.004616,0.007409,anodr
20051130_58998_0400_PP_543.png,0.966179,0.009974,0.012816,0.004849,0.006181,anodr
20051130_59029_0400_PP_270.png,0.963880,0.010545,0.014024,0.005102,0.006449,anodr
20051130_59186_0400_PP_350.png,0.962512,0.012025,0.014688,0.004472,0.006303,anodr
20051130_59284_0400_PP_853.png,0.962667,0.012263,0.014368,0.004423,0.006281,anodr
20051130_59374_0400_PP_410.png,0.965089,0.010576,0.013607,0.004668,0.006059,anodr
20051130_59404_0400_PP_392.png,0.963102,0.011549,0.014335,0.004691,0.006323,anodr
20051130_59457_0400_PP_1053.png,0.958586,0.015025,0.015551,0.004417,0.006420,anodr
20051130_59464_0400_PP_1141.png,0.960655,0.012933,0.015385,0.004620,0.006406,anodr
20051130_59749_0400_PP_965.png,0.961498,0.012308,0.015222,0.004590,0.006383,anodr
20051130_59775_0400_PP_1224.png,0.960845,0.011467,0.015260,0.005080,0.007347,anodr
20051130_59793_0400_PP_926.png,0.960023,0.013278,0.015689,0.004466,0.006543,anodr
20051130_59802_0400_PP_430.png,0.960501,0.013180,0.015213,0.004503,0.006604,anodr
20051130_59850_0400_PP_36.png,0.964929,0.010790,0.013485,0.004660,0.006136,anodr
20051130_59869_0400_PP_520.png,0.961913,0.011647,0.015155,0.004827,0.006458,anodr
20051130_59964_0400_PP_312.png,0.960551,0.012984,0.015672,0.004484,0.006309,anodr
20051130_59993_0400_PP_439.png,0.826607,0.062569,0.086689,0.008548,0.015586,anodr
20051130_60040_0400_PP_1355.png,0.963329,0.011797,0.014133,0.004506,0.006236,anodr
20051130_60066_0400_PP_1170.png,0.961818,0.012138,0.014904,0.004672,0.006469,anodr
20051130_60186_0400_PP_1365.png,0.960290,0.013128,0.015545,0.004534,0.006504,anodr
20051130_60234_0400_PP_453.png,0.957594,0.014189,0.016688,0.004675,0.006855,anodr
20051130_60448_0400_PP_860.png,0.962327,0.011834,0.014689,0.004695,0.006454,anodr
20051130_60490_0400_PP_828.png,0.960513,0.013119,0.015176,0.004557,0.006636,anodr
20051130_60532_0400_PP_1052.png,0.961684,0.012485,0.014494,0.004562,0.006776,anodr
20051130_60562_0400_PP_121.png,0.873882,0.062052,0.040176,0.006647,0.017244,anodr
20051130_60601_0400_PP_146.png,0.961488,0.012547,0.015113,0.004528,0.006324,anodr
20051130_60630_0400_PP_60.png,0.961520,0.012087,0.014901,0.004867,0.006625,anodr
20051130_60691_0400_PP_939.png,0.962678,0.011437,0.014695,0.004685,0.006505,anodr
20051130_60715_0400_PP_555.png,0.950564,0.013339,0.021157,0.006274,0.008666,anodr
20051130_60740_0400_PP_1166.png,0.956940,0.013532,0.017327,0.004949,0.007252,anodr
20051130_60794_0400_PP_280.png,0.959507,0.013954,0.015925,0.004319,0.006295,anodr
20051130_60822_0400_PP_980.png,0.960301,0.012778,0.015361,0.004724,0.006836,anodr
20051201_37312_0400_PP_1333.png,0.957044,0.014832,0.017129,0.004449,0.006546,anodr
20051201_37337_0400_PP_839.png,0.959475,0.013512,0.015829,0.004572,0.006612,anodr
20051201_37382_0400_PP_1350.png,0.959715,0.013720,0.015923,0.004266,0.006376,anodr
20051201_37390_0400_PP_833.png,0.960229,0.013196,0.015728,0.004488,0.006360,anodr
20051201_37409_0400_PP_1340.png,0.958139,0.015005,0.015819,0.004332,0.006705,anodr
20051201_37462_0400_PP_357.png,0.955041,0.016722,0.017340,0.004269,0.006627,anodr
20051201_37534_0400_PP_906.png,0.959453,0.013154,0.015774,0.004670,0.006950,anodr
20051201_37557_0400_PP_1336.png,0.962296,0.011817,0.014786,0.004593,0.006509,anodr
20051201_38041_0400_PP_1312.png,0.959356,0.013170,0.016206,0.004640,0.006628,anodr
20051201_38081_0400_PP_963.png,0.960293,0.012827,0.015483,0.004680,0.006717,anodr
20051201_38103_0400_PP_81.png,0.958823,0.013967,0.015795,0.004523,0.006892,anodr
20051201_38137_0400_PP_391.png,0.959552,0.013381,0.015930,0.004510,0.006627,anodr
20051201_38155_0400_PP_112.png,0.452101,0.073954,0.249323,0.064607,0.160016,anodr
20051201_38164_0400_PP_881.png,0.373827,0.113429,0.430824,0.033658,0.048263,cmoderatedr
20051201_38199_0400_PP_1329.png,0.961199,0.012875,0.014729,0.004537,0.006661,anodr
20051201_38211_0400_PP_1174.png,0.962709,0.012073,0.014712,0.004399,0.006106,anodr
20051201_38246_0400_PP_1063.png,0.963654,0.011110,0.014156,0.004707,0.006373,anodr
20051201_38262_0400_PP_335.png,0.964162,0.011004,0.014101,0.004565,0.006168,anodr
20051201_38280_0400_PP_1103.png,0.962409,0.012068,0.014610,0.004569,0.006345,anodr
20051201_38291_0400_PP_468.png,0.959993,0.012593,0.015751,0.004776,0.006888,anodr
20051201_38321_0400_PP_903.png,0.879479,0.036148,0.062684,0.008416,0.013273,anodr
20051201_38349_0400_PP_892.png,0.960839,0.012402,0.015184,0.004716,0.006859,anodr
20051201_38466_0400_PP_572.png,0.962608,0.011671,0.014365,0.004788,0.006568,anodr
20051201_38475_0400_PP_560.png,0.961130,0.012751,0.015247,0.004507,0.006365,anodr
20051202_37162_0400_PP_29.png,0.713464,0.115576,0.130477,0.011897,0.028586,anodr
20051202_51599_0400_PP_966.png,0.961057,0.012896,0.015279,0.004473,0.006295,anodr
20051202_51616_0400_PP_1018.png,0.952949,0.016531,0.018746,0.004709,0.007065,anodr
20051205_57651_0400_PP_52.png,0.959751,0.013397,0.015562,0.004577,0.006713,anodr
20051205_57704_0400_PP_1167.png,0.961647,0.012239,0.015143,0.004569,0.006402,anodr
20051205_57757_0400_PP_1100.png,0.962126,0.012016,0.015192,0.004450,0.006216,anodr
20051205_57780_0400_PP_1102.png,0.959295,0.012608,0.016241,0.004945,0.006911,anodr
20051205_57799_0400_PP_868.png,0.685234,0.125982,0.157604,0.010676,0.020503,anodr
20051205_57809_0400_PP_1228.png,0.951792,0.017919,0.019072,0.004324,0.006893,anodr
20051205_57838_0400_PP_859.png,0.963627,0.011154,0.014131,0.004716,0.006372,anodr
20051205_57879_0400_PP_1254.png,0.962752,0.011698,0.014553,0.004652,0.006345,anodr
20051205_57942_0400_PP_990.png,0.953507,0.015143,0.019593,0.004866,0.006891,anodr
20051205_57988_0400_PP_1112.png,0.961717,0.012606,0.014862,0.004530,0.006285,anodr
20051205_58037_0400_PP_835.png,0.963527,0.011279,0.014150,0.004656,0.006388,anodr
20051205_58060_0400_PP_376.png,0.961889,0.011636,0.014854,0.004876,0.006744,anodr
20051205_58080_0400_PP_1034.png,0.963578,0.011324,0.014081,0.004677,0.006340,anodr
20051205_58091_0400_PP_292.png,0.960668,0.012679,0.015199,0.004790,0.006663,anodr
20051205_58109_0400_PP_1311.png,0.961109,0.012756,0.015168,0.004513,0.006455,anodr
20051205_58125_0400_PP_46.png,0.922646,0.035488,0.028036,0.004771,0.009060,anodr
20051205_58150_0400_PP_393.png,0.963723,0.011299,0.014022,0.004667,0.006289,anodr
20051205_58177_0400_PP_503.png,0.961072,0.012370,0.014977,0.004802,0.006779,anodr
20051205_58354_0400_PP_1282.png,0.958870,0.013675,0.016121,0.004654,0.006681,anodr
20051205_58373_0400_PP_55.png,0.944933,0.020445,0.022284,0.004511,0.007826,anodr
20051205_58409_0400_PP_985.png,0.961868,0.012160,0.015311,0.004481,0.006180,anodr
20051205_58431_0400_PP_493.png,0.952924,0.013855,0.020241,0.005352,0.007627,anodr
20051205_58458_0400_PP_309.png,0.963346,0.011458,0.014252,0.004509,0.006436,anodr
20051205_58502_0400_PP_482.png,0.962598,0.011733,0.014380,0.004688,0.006600,anodr
20051205_58613_0400_PP_843.png,0.954209,0.016644,0.018299,0.004317,0.006530,anodr
20051205_59240_0400_PP_301.png,0.959163,0.014251,0.016036,0.004269,0.006281,anodr
20051205_59337_0400_PP_945.png,0.958111,0.013832,0.016475,0.004688,0.006893,anodr
20051205_59351_0400_PP_332.png,0.962243,0.012233,0.014737,0.004511,0.006276,anodr
20051205_59367_0400_PP_816.png,0.949554,0.017767,0.020931,0.004796,0.006951,anodr
20051205_59379_0400_PP_842.png,0.963324,0.011642,0.014052,0.004652,0.006331,anodr
20051205_59510_0400_PP_329.png,0.946849,0.022079,0.020217,0.004064,0.006791,anodr
20051205_59538_0400_PP_534.png,0.952144,0.017538,0.018544,0.004536,0.007238,anodr
20051205_59617_0400_PP_1000.png,0.958354,0.013677,0.016970,0.004434,0.006565,anodr
20051205_59651_0400_PP_1164.png,0.958895,0.013318,0.016368,0.004595,0.006824,anodr
20051205_59738_0400_PP_119.png,0.962590,0.011718,0.014507,0.004673,0.006511,anodr
20051205_59754_0400_PP_880.png,0.959699,0.012850,0.015633,0.004814,0.007004,anodr
20051205_59833_0400_PP_531.png,0.961089,0.012810,0.015238,0.004446,0.006417,anodr
20051205_59858_0400_PP_523.png,0.958978,0.013380,0.016260,0.004707,0.006676,anodr
20051205_59901_0400_PP_417.png,0.964820,0.010914,0.013536,0.004640,0.006090,anodr
20051205_59923_0400_PP_1307.png,0.963967,0.011219,0.013909,0.004691,0.006214,anodr
20051205_60093_0400_PP_1286.png,0.964878,0.010882,0.013238,0.004627,0.006375,anodr
20051205_60119_0400_PP_451.png,0.963713,0.011228,0.013758,0.004740,0.006561,anodr
20051213_61406_0100_PP_1027.png,0.830937,0.037900,0.048128,0.020690,0.062345,anodr
20051213_61802_0100_PP_408.png,0.887371,0.048486,0.044515,0.006752,0.012876,anodr
20051213_61892_0100_PP_837.png,0.962501,0.012263,0.014508,0.004458,0.006270,anodr
20051213_61951_0100_PP_983.png,0.962663,0.011883,0.014448,0.004604,0.006403,anodr
20051213_62251_0100_PP_27.png,0.955036,0.016155,0.017438,0.004504,0.006867,anodr
20051213_62314_0100_PP_1325.png,0.960822,0.012716,0.015100,0.004686,0.006676,anodr
20051213_62518_0100_PP_821.png,0.962936,0.012094,0.014155,0.004475,0.006340,anodr
20051213_62572_0100_PP_1176.png,0.947727,0.019883,0.020823,0.004472,0.007095,anodr
20051214_40529_0100_PP_1120.png,0.962245,0.011842,0.014780,0.004692,0.006442,anodr
20051214_40767_0100_PP_1039.png,0.957319,0.014796,0.016593,0.004511,0.006782,anodr
20051214_40994_0100_PP_435.png,0.963187,0.011868,0.014084,0.004576,0.006286,anodr
20051214_41055_0100_PP_41.png,0.961848,0.012004,0.014762,0.004839,0.006548,anodr
20051214_42133_0100_PP_462.png,0.959235,0.013986,0.015674,0.004511,0.006593,anodr
20051214_42197_0100_PP_1288.png,0.960198,0.013295,0.015198,0.004615,0.006695,anodr
20051214_42323_0100_PP_845.png,0.963145,0.012668,0.013690,0.004323,0.006174,anodr
20051214_42363_0100_PP_42.png,0.957220,0.014057,0.016545,0.004848,0.007329,anodr
20051214_51178_0100_PP_1380.png,0.964228,0.011416,0.013571,0.004605,0.006179,anodr
20051214_51211_0100_PP_511.png,0.961106,0.012620,0.014992,0.004715,0.006567,anodr
20051214_51308_0100_PP_1342.png,0.920439,0.027749,0.034158,0.006973,0.010682,anodr
20051214_51342_0100_PP_970.png,0.961413,0.012559,0.015079,0.004508,0.006441,anodr
20051214_51442_0100_PP_28.png,0.936692,0.023543,0.027040,0.004885,0.007840,anodr
20051214_51469_0100_PP_1060.png,0.936008,0.024587,0.027103,0.004581,0.007721,anodr
20051214_56242_0100_PP_337.png,0.963130,0.011789,0.014505,0.004385,0.006191,anodr
20051214_56392_0100_PP_1037.png,0.964790,0.011454,0.013239,0.004488,0.006029,anodr
20051214_56438_0100_PP_22.png,0.966001,0.011810,0.012518,0.004076,0.005595,anodr
20051214_56636_0100_PP_128.png,0.964883,0.011225,0.013377,0.004402,0.006113,anodr
20051214_56688_0100_PP_120.png,0.963506,0.011639,0.013794,0.004593,0.006467,anodr
20051214_57761_0100_PP_356.png,0.959161,0.013158,0.016027,0.004629,0.007025,anodr
20051214_57817_0100_PP_876.png,0.958259,0.013811,0.016270,0.004620,0.007039,anodr
20051216_43913_0200_PP_1367.png,0.963295,0.011868,0.014077,0.004418,0.006341,anodr
20051216_44066_0200_PP_426.png,0.770482,0.051720,0.150288,0.012562,0.014948,anodr
20051216_44092_0200_PP_1090.png,0.166132,0.098313,0.675994,0.027457,0.032103,cmoderatedr
20051216_44221_0200_PP_548.png,0.959527,0.013156,0.016579,0.004496,0.006243,anodr
20051216_44252_0200_PP_952.png,0.901086,0.026964,0.052043,0.008599,0.011308,anodr
20051216_44398_0200_PP_1235.png,0.959866,0.013843,0.015713,0.004343,0.006235,anodr
20051216_44420_0200_PP_379.png,0.960546,0.013381,0.015429,0.004435,0.006209,anodr
20051216_44635_0200_PP_415.png,0.962670,0.012304,0.014740,0.004247,0.006039,anodr
20051216_44660_0200_PP_888.png,0.960629,0.012823,0.015353,0.004552,0.006643,anodr
20051216_44811_0200_PP_567.png,0.962336,0.012125,0.014753,0.004520,0.006267,anodr
20051216_44832_0200_PP_1082.png,0.961878,0.012145,0.014812,0.004682,0.006482,anodr
20051216_45076_0200_PP_818.png,0.948416,0.016749,0.021199,0.005192,0.008444,anodr
20051216_45499_0200_PP_1071.png,0.962161,0.011686,0.015006,0.004698,0.006448,anodr
20051216_45781_0200_PP_320.png,0.958518,0.013490,0.016498,0.004710,0.006784,anodr
20051216_45873_0200_PP_832.png,0.962598,0.011924,0.014798,0.004438,0.006241,anodr
20051216_45992_0200_PP_341.png,0.955283,0.015710,0.018242,0.004292,0.006473,anodr
20051216_46018_0200_PP_1216.png,0.959433,0.014260,0.015930,0.004234,0.006143,anodr
20051216_46183_0200_PP_1204.png,0.962947,0.011643,0.014180,0.004637,0.006594,anodr
20051216_47514_0200_PP_110.png,0.963603,0.011853,0.014016,0.004364,0.006163,anodr
20051216_47536_0200_PP_1339.png,0.962987,0.011679,0.014220,0.004580,0.006533,anodr
20060407_38711_0200_PP_283.png,0.944176,0.017163,0.025269,0.005305,0.008088,anodr
20060407_38970_0200_PP_1111.png,0.958713,0.013463,0.017042,0.004463,0.006319,anodr
20060407_39155_0200_PP_855.png,0.965665,0.010327,0.013328,0.004652,0.006029,anodr
20060407_39184_0200_PP_373.png,0.965425,0.010185,0.013450,0.004779,0.006160,anodr
20060407_39306_0200_PP_1074.png,0.957562,0.013879,0.017488,0.004614,0.006457,anodr
20060407_39328_0200_PP_893.png,0.963572,0.011232,0.014083,0.004687,0.006427,anodr
20060407_39435_0200_PP_1214.png,0.867382,0.025819,0.068934,0.015750,0.022114,anodr
20060407_39546_0200_PP_545.png,0.961939,0.012220,0.015099,0.004417,0.006326,anodr
20060407_39567_0200_PP_1168.png,0.961606,0.012030,0.015141,0.004634,0.006588,anodr
20060407_39687_0200_PP_101.png,0.963577,0.010996,0.014512,0.004611,0.006304,anodr
20060407_39761_0200_PP_518.png,0.959016,0.014248,0.016243,0.004257,0.006235,anodr
20060407_39780_0200_PP_1006.png,0.962745,0.012142,0.014388,0.004465,0.006261,anodr
20060407_40740_0200_PP_314.png,0.547576,0.118816,0.310960,0.010357,0.012291,anodr
20060407_40761_0200_PP_282.png,0.956138,0.014232,0.017916,0.004785,0.006929,anodr
20060407_41149_0200_PP_26.png,0.960381,0.012292,0.016338,0.004781,0.006208,anodr
20060407_41177_0200_PP_1104.png,0.961392,0.011794,0.015643,0.004888,0.006282,anodr
20060407_41312_0200_PP_895.png,0.963410,0.011568,0.014569,0.004477,0.005975,anodr
20060407_41980_0200_PP_1347.png,0.960324,0.012909,0.015768,0.004562,0.006436,anodr
20060407_42099_0200_PP_77.png,0.963955,0.011093,0.014556,0.004387,0.006009,anodr
20060407_42133_0200_PP_488.png,0.961897,0.011412,0.015464,0.004636,0.006592,anodr
20060407_42290_0200_PP_1107.png,0.961516,0.011908,0.015631,0.004697,0.006248,anodr
20060407_42308_0200_PP_1278.png,0.964144,0.011091,0.013858,0.004682,0.006225,anodr
20060407_43223_0200_PP_47.png,0.428656,0.137547,0.400725,0.012911,0.020161,anodr
20060407_43258_0200_PP_118.png,0.963721,0.011111,0.014546,0.004551,0.006071,anodr
20060407_43594_0200_PP_140.png,0.962894,0.012045,0.014594,0.004369,0.006097,anodr
20060407_43618_0200_PP_867.png,0.962011,0.012166,0.014752,0.004589,0.006482,anodr
20060407_43726_0200_PP_1128.png,0.964209,0.010933,0.014337,0.004463,0.006059,anodr
20060407_43746_0200_PP_1058.png,0.962546,0.011737,0.014980,0.004518,0.006218,anodr
20060407_43834_0200_PP_1162.png,0.963207,0.010783,0.014964,0.004591,0.006455,anodr
20060407_43856_0200_PP_862.png,0.961078,0.012518,0.015985,0.004367,0.006052,anodr
20060407_44042_0200_PP_1047.png,0.965101,0.010878,0.013331,0.004531,0.006159,anodr
20060407_44061_0200_PP_295.png,0.964193,0.010978,0.013743,0.004710,0.006376,anodr
20060407_44400_0200_PP_956.png,0.965799,0.010227,0.013354,0.004622,0.005998,anodr
20060407_44422_0200_PP_847.png,0.966447,0.009730,0.012850,0.004787,0.006186,anodr
20060407_44510_0200_PP_48.png,0.963532,0.011439,0.014243,0.004510,0.006276,anodr
20060407_44529_0200_PP_1212.png,0.962605,0.011939,0.014485,0.004576,0.006396,anodr
20060407_44743_0200_PP_824.png,0.963823,0.011370,0.014142,0.004490,0.006175,anodr
20060407_44766_0200_PP_89.png,0.960788,0.012368,0.015431,0.004694,0.006719,anodr
20060407_44866_0200_PP_293.png,0.896663,0.036738,0.050263,0.006426,0.009910,anodr
20060407_44889_0200_PP_830.png,0.958737,0.013214,0.016872,0.004619,0.006558,anodr
20060407_45107_0200_PP_1345.png,0.962295,0.012151,0.014687,0.004500,0.006368,anodr
20060407_45230_0200_PP_1297.png,0.962493,0.012282,0.014672,0.004370,0.006183,anodr
20060407_45247_0200_PP_1159.png,0.961769,0.012120,0.014968,0.004635,0.006507,anodr
20060407_45718_0200_PP_400.png,0.796037,0.040848,0.132230,0.013867,0.017018,anodr
