filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,prediction
18ce0cdc473d.png,0.942256,0.016533,0.013297,0.015160,0.012754,anodr
1a0dbc6c0cda.png,0.932499,0.019956,0.030357,0.008978,0.008210,anodr
1a1e974a7dbf.png,0.937621,0.014624,0.014072,0.017424,0.016259,anodr
1c47815f4a6b.png,0.936814,0.012230,0.019710,0.022218,0.009028,anodr
1ca62b3e4fd3.png,0.944166,0.011682,0.012747,0.016519,0.014887,anodr
1d0b93317aa8.png,0.940471,0.012868,0.013030,0.016937,0.016693,anodr
1d3e9b939732.png,0.940834,0.019637,0.014581,0.012630,0.012317,anodr
1d74c4713e21.png,0.942555,0.012597,0.012735,0.016848,0.015265,anodr
1db0393cdbc1.png,0.940287,0.012005,0.012717,0.018559,0.016432,anodr
1df1530b9b8d.png,0.938286,0.015661,0.012573,0.018798,0.014682,anodr
1e742358e0b9.png,0.945163,0.014312,0.011755,0.013349,0.015421,anodr
1e7ccd4a1c87.png,0.940643,0.013360,0.015921,0.017002,0.013074,anodr
1ec95179cdfe.png,0.945051,0.012034,0.012001,0.017777,0.013138,anodr
1f31701dd61b.png,0.944670,0.011395,0.016662,0.014854,0.012418,anodr
1f5496352859.png,0.938534,0.011415,0.021777,0.012971,0.015303,anodr
218c822a3dd9.png,0.929673,0.031804,0.014962,0.010006,0.013555,anodr
224c14366e11.png,0.946263,0.012859,0.010401,0.015262,0.015214,anodr
226c6ceb9185.png,0.945739,0.014414,0.012791,0.011643,0.015413,anodr
237aa50edc34.png,0.944230,0.012775,0.011195,0.016650,0.015150,anodr
248dec89b3a2.png,0.938234,0.015590,0.010803,0.019059,0.016314,anodr
253e96488cfb.png,0.165817,0.795711,0.009845,0.012719,0.015907,bmilddr
2682e6da9050.png,0.941105,0.011853,0.012388,0.019708,0.014946,anodr
27933cdbe0cc.png,0.944894,0.014599,0.013917,0.013928,0.012663,anodr
283c3aeba594.png,0.942204,0.012238,0.013011,0.016761,0.015787,anodr
28503940d10b.png,0.941455,0.014895,0.012113,0.017573,0.013963,anodr
28f73575e1f2.png,0.941375,0.012702,0.012693,0.018575,0.014654,anodr
2923971566fe.png,0.347549,0.614064,0.010241,0.014202,0.013944,bmilddr
2927665214e1.png,0.937609,0.022033,0.010793,0.016164,0.013400,anodr
29a13e666266.png,0.943798,0.014238,0.009554,0.015678,0.016732,anodr
2a4520f1f9a3.png,0.942490,0.014597,0.012649,0.015663,0.014601,anodr
2b4c7b5f1f1e.png,0.928758,0.016188,0.035295,0.011676,0.008083,anodr
2b5bb6d33959.png,0.940081,0.015008,0.012247,0.018979,0.013684,anodr
2bb3c492d6d3.png,0.942897,0.011572,0.016656,0.016793,0.012082,anodr
2c8101f14723.png,0.941025,0.013643,0.012784,0.016319,0.016229,anodr
2c827005b8f8.png,0.942930,0.014453,0.010574,0.016179,0.015863,anodr
2cacdb0dffae.png,0.939832,0.015349,0.011239,0.017102,0.016478,anodr
2cdcc910778d.png,0.939669,0.012586,0.013840,0.017806,0.016099,anodr
2d04cead4d3a.png,0.940340,0.013434,0.011697,0.017167,0.017361,anodr
2d07162a13b1.png,0.344710,0.225336,0.409387,0.008938,0.011629,cmoderatedr
2db0cd3e30da.png,0.939288,0.012077,0.015471,0.017826,0.015337,anodr
2dc647e00ad3.png,0.941250,0.011791,0.013503,0.017860,0.015596,anodr
2dd28ac497d2.png,0.939247,0.019413,0.012595,0.016732,0.012014,anodr
2ef10194e80d.png,0.940370,0.012584,0.014398,0.015502,0.017146,anodr
2ef4a04aed1b.png,0.938899,0.016759,0.011726,0.017010,0.015606,anodr
2ef955d6d9ff.png,0.939010,0.017873,0.011116,0.018386,0.013616,anodr
2f143453bb71.png,0.944837,0.012517,0.012476,0.016764,0.013406,anodr
2f7fbdcc9a4b.png,0.936057,0.015245,0.023677,0.012298,0.012722,anodr
2fefb720869a.png,0.931777,0.024007,0.010067,0.016391,0.017759,anodr
3286073a976e.png,0.943846,0.010659,0.016164,0.016954,0.012376,anodr
331121c65e88.png,0.940028,0.013392,0.012329,0.016813,0.017438,anodr
33b91def2035.png,0.938455,0.013028,0.016189,0.018143,0.014185,anodr
33b978734eab.png,0.939841,0.013547,0.013985,0.015490,0.017137,anodr
345b1f0abbba.png,0.943680,0.013378,0.011362,0.015933,0.015648,anodr
348598d01e18.png,0.944669,0.016487,0.016044,0.012236,0.010564,anodr
35362d43e753.png,0.936723,0.025118,0.008547,0.015490,0.014122,anodr
35ac70c0d08f.png,0.941910,0.014883,0.012545,0.016502,0.014160,anodr
35df2bc6ae95.png,0.939372,0.014829,0.011738,0.018284,0.015776,anodr
360832d84ce0.png,0.946875,0.012688,0.013452,0.015772,0.011213,anodr
37c523296d42.png,0.939225,0.016275,0.011254,0.016945,0.016302,anodr
387138ddf43d.png,0.947546,0.012371,0.009086,0.017244,0.013754,anodr
389552047476.png,0.940278,0.020225,0.009078,0.015649,0.014769,anodr
393fa5a023a5.png,0.940556,0.016764,0.011214,0.017901,0.013566,anodr
3a4cfea0a766.png,0.942443,0.013871,0.012699,0.015798,0.015189,anodr
3b2b91590590.png,0.942971,0.013359,0.012906,0.016244,0.014520,anodr
3bf2deaa5ef0.png,0.940535,0.014682,0.011279,0.016284,0.017220,anodr
3bf3085ac167.png,0.939168,0.015052,0.011639,0.017245,0.016896,anodr
3c42512c81e0.png,0.941823,0.020785,0.008655,0.014246,0.014491,anodr
3ce2f8a77a32.png,0.934031,0.023995,0.013355,0.013620,0.014998,anodr
3f0d3629d69e.png,0.940047,0.011077,0.016911,0.015707,0.016258,anodr
3f44d749cd0b.png,0.933061,0.030231,0.006127,0.016523,0.014058,anodr
3f6c627e2ff2.png,0.944493,0.022375,0.012383,0.009804,0.010944,anodr
3fd45879afe6.png,0.935842,0.020468,0.011734,0.016754,0.015202,anodr
401fdfd0db07.png,0.938102,0.013122,0.016269,0.016694,0.015813,anodr
41345cec5957.png,0.944308,0.012763,0.011994,0.013979,0.016957,anodr
415d5c5e785f.png,0.936120,0.024733,0.009163,0.015696,0.014289,anodr
41ab357d103f.png,0.940013,0.013843,0.012319,0.017535,0.016290,anodr
4276b82e4489.png,0.941447,0.012338,0.014000,0.017141,0.015075,anodr
42b9c1977681.png,0.941775,0.015857,0.012974,0.014541,0.014854,anodr
42c65af5ab16.png,0.947506,0.011457,0.014399,0.012774,0.013863,anodr
436e7a7af761.png,0.940282,0.016105,0.011858,0.015985,0.015769,anodr
43823561c3f0.png,0.940274,0.012425,0.013765,0.017362,0.016174,anodr
43bc7c066dfb.png,0.948145,0.016096,0.011026,0.011801,0.012932,anodr
445a8a6da55c.png,0.941860,0.017259,0.013587,0.014491,0.012804,anodr
44a4d04162cc.png,0.941549,0.011676,0.016934,0.015554,0.014288,anodr
44a86263117b.png,0.943844,0.014832,0.009593,0.016254,0.015477,anodr
4554062fa836.png,0.940393,0.012706,0.012071,0.018387,0.016443,anodr
475300735b7f.png,0.938407,0.015827,0.013040,0.017321,0.015405,anodr
478fc46eaa49.png,0.941615,0.015442,0.011360,0.016374,0.015209,anodr
4826d10030b3.png,0.941967,0.014869,0.010765,0.015294,0.017105,anodr
4a05f81b3aba.png,0.936906,0.017864,0.011690,0.019922,0.013618,anodr
4a4cb731f91a.png,0.944738,0.013961,0.011532,0.015680,0.014089,anodr
4a589edaea60.png,0.948151,0.013069,0.013293,0.015046,0.010441,anodr
4ad8d3ec8789.png,0.942293,0.015912,0.012288,0.013328,0.016179,anodr
4d1e7def7624.png,0.936675,0.011701,0.024815,0.013526,0.013283,anodr
4dd4a4bf2421.png,0.941011,0.016094,0.010437,0.016186,0.016272,anodr
4e1e252317b5.png,0.924172,0.037692,0.011140,0.014674,0.012322,anodr
4fd5ec0dca09.png,0.940717,0.015785,0.012817,0.016773,0.013908,anodr
500aad15b7c8.png,0.942580,0.010498,0.018863,0.013145,0.014914,anodr
501c319f7a9f.png,0.940573,0.014386,0.012533,0.018196,0.014312,anodr
504a69096fcb.png,0.939606,0.013753,0.015525,0.016467,0.014649,anodr
5069feccd866.png,0.943427,0.012330,0.013968,0.014635,0.015640,anodr
50915e2329a1.png,0.942207,0.013987,0.011235,0.017689,0.014883,anodr
50916d67bb51.png,0.941548,0.015806,0.011901,0.016412,0.014332,anodr
50d8249f7bc9.png,0.938602,0.013315,0.012664,0.019010,0.016408,anodr
50ddd7d976df.png,0.939473,0.013794,0.014080,0.019065,0.013588,anodr
521b5377a727.png,0.942778,0.011395,0.010727,0.020047,0.015053,anodr
5257cb536da2.png,0.904602,0.057044,0.012148,0.017308,0.008898,anodr
5299a532f0e0.png,0.945150,0.014735,0.014076,0.014675,0.011363,anodr
52edbe29d655.png,0.943890,0.017795,0.013137,0.012399,0.012779,anodr
5321ab64f9ea.png,0.939546,0.014669,0.014080,0.016334,0.015371,anodr
53c874dbc594.png,0.943531,0.019184,0.013459,0.011595,0.012230,anodr
54038e56131d.png,0.942107,0.013085,0.015008,0.016021,0.013779,anodr
54f57cf26126.png,0.942182,0.014551,0.012305,0.015527,0.015435,anodr
5511f114e7ee.png,0.938102,0.013856,0.012550,0.018489,0.017004,anodr
555d0bef3c5b.png,0.940097,0.015720,0.011150,0.017237,0.015796,anodr
55f7f018c61c.png,0.940835,0.013641,0.012879,0.017460,0.015186,anodr
568455854a11.png,0.939908,0.015547,0.010966,0.018886,0.014693,anodr
586f5c56081e.png,0.940093,0.019005,0.010966,0.014602,0.015334,anodr
58a9e0d7f7af.png,0.943965,0.015589,0.014544,0.013467,0.012436,anodr
58eb3809f456.png,0.943867,0.011600,0.014402,0.015940,0.014190,anodr
58f07741ee3b.png,0.938977,0.013801,0.012811,0.017350,0.017061,anodr
59928f999ae7.png,0.943550,0.013529,0.011704,0.015019,0.016198,anodr
5995321563b7.png,0.939380,0.017019,0.012531,0.015981,0.015089,anodr
59bd19c1c5bb.png,0.942802,0.014302,0.011507,0.015486,0.015903,anodr
5a27b9b2a9c1.png,0.922485,0.031826,0.016140,0.017339,0.012211,anodr
5b1c4cefeb24.png,0.934492,0.022769,0.010767,0.018069,0.013902,anodr
5b994ff78547.png,0.942642,0.017503,0.010273,0.014399,0.015183,anodr
5ba156a35ff2.png,0.942226,0.011805,0.016286,0.016083,0.013599,anodr
5baed382f062.png,0.931190,0.029248,0.012673,0.013926,0.012962,anodr
5c85d22bd0de.png,0.903423,0.056067,0.010246,0.017978,0.012286,anodr
5ca73d28f17f.png,0.942349,0.014513,0.012195,0.016150,0.014793,anodr
5cbe88914a72.png,0.941089,0.014046,0.013881,0.016288,0.014696,anodr
5d4e5fd34d91.png,0.939760,0.019038,0.010744,0.015820,0.014638,anodr
5de4615a5161.png,0.941525,0.015205,0.009974,0.017433,0.015864,anodr
5e505e25cd3e.png,0.939517,0.011916,0.016142,0.016953,0.015472,anodr
5e97cb2b0888.png,0.937238,0.014160,0.010743,0.023972,0.013887,anodr
5f6db235c04d.png,0.944183,0.013142,0.013846,0.015093,0.013736,anodr
609be3ca5ddf.png,0.944156,0.015891,0.010814,0.016487,0.012652,anodr
60aa4e649abf.png,0.944715,0.012415,0.013402,0.015332,0.014136,anodr
6180920bc224.png,0.886328,0.070899,0.012595,0.011730,0.018449,anodr
61a62b1dcc36.png,0.940145,0.013131,0.015379,0.015180,0.016165,anodr
61da799bf0aa.png,0.894571,0.071127,0.007264,0.011747,0.015291,anodr
628b581aa905.png,0.932848,0.013882,0.017647,0.017841,0.017782,anodr
6294b378d09f.png,0.935245,0.024298,0.009947,0.018937,0.011573,anodr
633fe9dbaf39.png,0.937005,0.020134,0.022317,0.011664,0.008879,anodr
63b71347e95d.png,0.939862,0.015652,0.010751,0.017271,0.016465,anodr
63e041a757eb.png,0.940682,0.012027,0.018366,0.015355,0.013569,anodr
6504b703c429.png,0.946659,0.015181,0.012121,0.014420,0.011619,anodr
65a3b13ad9a0.png,0.019882,0.923470,0.027722,0.013283,0.015642,bmilddr
65a7fe9482fe.png,0.940808,0.015519,0.013562,0.014558,0.015553,anodr
65dda202653d.png,0.937378,0.022966,0.013664,0.011989,0.014003,anodr
66393d8c60ba.png,0.940009,0.015064,0.013497,0.016277,0.015153,anodr
66b88a4bc474.png,0.939123,0.013371,0.013136,0.017740,0.016631,anodr
68ddb15a74de.png,0.939608,0.018939,0.011333,0.016734,0.013386,anodr
69b3a00927fc.png,0.943002,0.014011,0.010813,0.016594,0.015579,anodr
69c4cbb630de.png,0.938776,0.016923,0.011354,0.017853,0.015094,anodr
6a2642131e4a.png,0.942018,0.014919,0.011283,0.015599,0.016181,anodr
6a57a3db3eff.png,0.941880,0.014381,0.011221,0.016042,0.016475,anodr
6a905a7202d2.png,0.942183,0.020238,0.010946,0.014930,0.011704,anodr
6b30767595d8.png,0.935980,0.011373,0.019447,0.017517,0.015683,anodr
6b66b0e86f7e.png,0.940331,0.014735,0.011450,0.016859,0.016624,anodr
6bf2a81a5d91.png,0.938986,0.011948,0.017298,0.014515,0.017254,anodr
6c6505a0c637.png,0.941808,0.013287,0.014245,0.014364,0.016296,anodr
6d4f6c9a8406.png,0.936712,0.017497,0.014357,0.017554,0.013881,anodr
6d5a8362dd1e.png,0.945253,0.013847,0.014039,0.013333,0.013528,anodr
6d9effbcde78.png,0.945188,0.011460,0.012357,0.016671,0.014324,anodr
6dc0281f11e3.png,0.948888,0.014103,0.012392,0.013177,0.011440,anodr
6df8b7b6e837.png,0.941153,0.016538,0.011444,0.015232,0.015633,anodr
6e0f78e188ff.png,0.941435,0.012927,0.014960,0.015704,0.014974,anodr
6e1db8711879.png,0.940390,0.013019,0.013079,0.017562,0.015950,anodr
6fbaaf8eb67a.png,0.944639,0.013002,0.010760,0.018150,0.013449,anodr
7131bf4c9e6f.png,0.940961,0.021031,0.010120,0.017668,0.010220,anodr
726dff37edc0.png,0.941347,0.010860,0.014988,0.022286,0.010519,anodr
735836b1ffa6.png,0.034089,0.735248,0.166004,0.050768,0.013891,bmilddr
737ef6226677.png,0.940814,0.018370,0.011530,0.016059,0.013226,anodr
73d40ce06a67.png,0.940582,0.012879,0.015518,0.016744,0.014277,anodr
73ef3c3dcbe4.png,0.946156,0.010806,0.012438,0.017750,0.012851,anodr
74211a2b6dcf.png,0.939703,0.008880,0.024131,0.016278,0.011007,anodr
74898f372d2b.png,0.943152,0.012162,0.013249,0.016842,0.014595,anodr
757e39293591.png,0.943403,0.014386,0.012571,0.013048,0.016593,anodr
75a071608ea6.png,0.939275,0.016017,0.012152,0.017059,0.015497,anodr
76516f828d88.png,0.945142,0.009922,0.012449,0.014712,0.017776,anodr
76bc31e0d3be.png,0.940368,0.013198,0.012512,0.016301,0.017621,anodr
76cab26493f1.png,0.943569,0.014384,0.009256,0.018345,0.014447,anodr
76cb010f7aa0.png,0.938844,0.016439,0.011710,0.016653,0.016354,anodr
780f9c237c56.png,0.940600,0.016956,0.010049,0.017411,0.014983,anodr
7831ce1d895e.png,0.943754,0.013894,0.010332,0.015818,0.016201,anodr
789f0ec1eab8.png,0.940936,0.019584,0.008653,0.015500,0.015327,anodr
79ade634c633.png,0.941781,0.014563,0.013531,0.013274,0.016851,anodr
7a06ea127e02.png,0.938001,0.014769,0.014912,0.017473,0.014845,anodr
7a12f49e29df.png,0.940144,0.013897,0.013665,0.017197,0.015097,anodr
7a9f45fdf29b.png,0.943541,0.013792,0.012020,0.015525,0.015122,anodr
7aabd768abff.png,0.944554,0.013121,0.010462,0.015583,0.016281,anodr
7ad0c4975890.png,0.800443,0.164258,0.008015,0.015108,0.012177,anodr
7af4d8704032.png,0.944051,0.013892,0.011285,0.014939,0.015834,anodr
7b691d9ced34.png,0.940589,0.015872,0.014726,0.015083,0.013730,anodr
7b9d519cbd66.png,0.943136,0.011076,0.013993,0.016520,0.015275,anodr
7ba6b23c4b46.png,0.944549,0.010818,0.014528,0.019137,0.010968,anodr
7bc00e58d419.png,0.941264,0.013797,0.013271,0.015109,0.016559,anodr
7da558d92100.png,0.942019,0.014285,0.012251,0.017432,0.014013,anodr
7ec0e61a7e29.png,0.942714,0.016904,0.009523,0.015181,0.015678,anodr
7f1f3269f546.png,0.940317,0.015538,0.011834,0.016727,0.015583,anodr
7fc3a8bb40de.png,0.941030,0.015981,0.012092,0.016502,0.014395,anodr
7fe7309d0b4f.png,0.939896,0.015855,0.014120,0.015303,0.014827,anodr
810ed108f5b7.png,0.941587,0.012917,0.013276,0.017567,0.014653,anodr
81914ceb4e74.png,0.934837,0.019488,0.012463,0.017252,0.015961,anodr
8329e80c10ac.png,0.939703,0.014491,0.014753,0.016356,0.014697,anodr
837acf120946.png,0.942732,0.009735,0.014322,0.016555,0.016656,anodr
83a63c4a3e4a.png,0.942415,0.014502,0.011825,0.015159,0.016098,anodr
83d81ba5959c.png,0.941657,0.012052,0.014064,0.016670,0.015557,anodr
83fda7c0500b.png,0.939890,0.014728,0.011471,0.017229,0.016681,anodr
840a06a9c690.png,0.941134,0.015051,0.014406,0.015087,0.014323,anodr
847b04287c9c.png,0.943673,0.016455,0.011178,0.014264,0.014430,anodr
84b88e8d3bca.png,0.939972,0.014650,0.011877,0.018273,0.015229,anodr
851e40a21f81.png,0.941203,0.012946,0.014030,0.016176,0.015645,anodr
8650d32f4a9e.png,0.939666,0.014608,0.013628,0.016966,0.015132,anodr
8693ab1fd2be.png,0.942991,0.013450,0.010555,0.019414,0.013589,anodr
875d2ffcbf47.png,0.942520,0.017344,0.009942,0.014578,0.015615,anodr
876deb29f000.png,0.941501,0.013350,0.012111,0.017123,0.015916,anodr
87b671c6d4c5.png,0.948068,0.016414,0.009348,0.013391,0.012779,anodr
883c6a184f16.png,0.930190,0.024750,0.013430,0.015735,0.015895,anodr
883ddb650967.png,0.942281,0.016571,0.012768,0.014745,0.013636,anodr
88e5051f65bd.png,0.940653,0.014825,0.013825,0.015842,0.014855,anodr
8af50c9d0a86.png,0.942341,0.012722,0.011723,0.018029,0.015186,anodr
8b079e79035f.png,0.950712,0.011190,0.016973,0.010320,0.010805,anodr
8bf2d925dc0c.png,0.939574,0.019166,0.011981,0.015750,0.013529,anodr
8c4ceddeb1c6.png,0.941987,0.013336,0.012499,0.015906,0.016272,anodr
8d13c46e7d75.png,0.815518,0.138974,0.018092,0.015556,0.011859,anodr
8d4ff745a409.png,0.942516,0.013630,0.013220,0.016997,0.013636,anodr
8e6df9eedcd8.png,0.940589,0.012347,0.012619,0.018750,0.015695,anodr
8e76054f0831.png,0.938257,0.017169,0.011210,0.017367,0.015997,anodr
8f06ca4642bd.png,0.939405,0.014265,0.012363,0.018680,0.015287,anodr
8f14bca04b47.png,0.938278,0.013346,0.013416,0.017859,0.017101,anodr
8fbb2ca39911.png,0.945241,0.014303,0.011367,0.015688,0.013401,anodr
90a9a41eec6d.png,0.947345,0.014913,0.012104,0.014850,0.010787,anodr
90bde2ff8953.png,0.939939,0.015961,0.012618,0.017252,0.014231,anodr
912fbe06407e.png,0.940535,0.016022,0.010210,0.017869,0.015365,anodr
916915f01e17.png,0.939836,0.016645,0.011992,0.016025,0.015501,anodr
91b7a4179ecf.png,0.940385,0.013519,0.011263,0.020710,0.014123,anodr
9274e75dc4d5.png,0.930189,0.026449,0.012784,0.016579,0.013999,anodr
92e3d608fd3c.png,0.940040,0.018864,0.009247,0.015584,0.016264,anodr
92fcf50b3562.png,0.939229,0.014208,0.013190,0.016936,0.016438,anodr
93802d1e3c41.png,0.941152,0.016547,0.009809,0.016230,0.016262,anodr
94076a9fb9b5.png,0.940267,0.020958,0.010345,0.015138,0.013293,anodr
946545473380.png,0.939992,0.015989,0.012011,0.016264,0.015743,anodr
949710bead24.png,0.944753,0.014179,0.013226,0.016526,0.011316,anodr
94b9ccc73bb9.png,0.937541,0.017705,0.011239,0.017717,0.015798,anodr
94f9ecf4b8d2.png,0.941439,0.012548,0.011122,0.020216,0.014675,anodr
96793edb1003.png,0.572245,0.029551,0.364045,0.027337,0.006821,anodr
96ea316ed0ab.png,0.938753,0.016546,0.011360,0.018849,0.014492,anodr
973b0facfa9b.png,0.941332,0.014389,0.012145,0.016013,0.016121,anodr
97fdee242fea.png,0.938290,0.013999,0.011200,0.019736,0.016775,anodr
983c98354e9c.png,0.941214,0.021731,0.012691,0.013026,0.011338,anodr
98441214557f.png,0.940037,0.016690,0.012327,0.015889,0.015057,anodr
98d41bce73a8.png,0.940929,0.014355,0.011867,0.018251,0.014597,anodr
99c626e58464.png,0.942112,0.013331,0.012953,0.015196,0.016408,anodr
9a1029536d78.png,0.939060,0.017853,0.011411,0.016653,0.015023,anodr
9ab18a4a957f.png,0.942156,0.013584,0.012357,0.017188,0.014716,anodr
9be71d6d7e59.png,0.916530,0.037191,0.013319,0.015921,0.017039,anodr
9c514d2d5b3f.png,0.940421,0.015256,0.012282,0.017369,0.014673,anodr
9ce46d400cd6.png,0.941330,0.013564,0.014377,0.016456,0.014273,anodr
9de9421f17e3.png,0.939690,0.014854,0.012917,0.017577,0.014961,anodr
9e2058917304.png,0.933490,0.023842,0.016313,0.014677,0.011678,anodr
9e5737f771c3.png,0.941109,0.012432,0.013729,0.016171,0.016559,anodr
9e99ae6ee7af.png,0.937733,0.017360,0.012121,0.016784,0.016001,anodr
9f1b14dfa14c.png,0.937503,0.020476,0.010645,0.017747,0.013628,anodr
a06b353e7bed.png,0.941962,0.014330,0.012148,0.016513,0.015047,anodr
a0fd94e2ad76.png,0.942110,0.014837,0.010297,0.015300,0.017456,anodr
a11c62cb3f86.png,0.942973,0.011798,0.014509,0.016396,0.014323,anodr
a12ca80bb8c7.png,0.941617,0.013869,0.012492,0.016018,0.016004,anodr
a188c60b93fb.png,0.941393,0.016089,0.011866,0.016024,0.014628,anodr
a1b28bcbce00.png,0.925183,0.022679,0.008359,0.028429,0.015350,anodr
a247961a5cd9.png,0.942479,0.013380,0.020436,0.010928,0.012778,anodr
a2b97d98f130.png,0.938572,0.018494,0.013291,0.015701,0.013942,anodr
a34fc5376669.png,0.947597,0.015463,0.016527,0.009512,0.010900,anodr
a419fcb2dfb5.png,0.940450,0.013684,0.012787,0.015660,0.017418,anodr
a44345b27804.png,0.938781,0.017812,0.019523,0.014113,0.009771,anodr
a484bdf85b4c.png,0.942311,0.017106,0.009707,0.015301,0.015573,anodr
a528be013a04.png,0.939621,0.015224,0.019979,0.011461,0.013715,anodr
a6356a3c5d11.png,0.941910,0.016924,0.011577,0.014297,0.015291,anodr
a673193cd5a9.png,0.942380,0.014879,0.013903,0.014432,0.014406,anodr
a6b6d27c1b32.png,0.938036,0.017122,0.012101,0.017800,0.014940,anodr
a70d0f12a641.png,0.936246,0.016957,0.018479,0.014772,0.013547,anodr
a73d012c4c38.png,0.945335,0.011132,0.018041,0.012890,0.012602,anodr
a8263d248523.png,0.743773,0.019706,0.178057,0.051113,0.007351,anodr
a8b637abd96b.png,0.931402,0.028799,0.006996,0.017772,0.015030,anodr
a94da3d3b5c0.png,0.939647,0.014658,0.013096,0.015375,0.017224,anodr
a963ac561580.png,0.940013,0.016109,0.013733,0.016133,0.014011,anodr
a9b3177f01c0.png,0.937302,0.010758,0.016913,0.018035,0.016992,anodr
a9bc2f892cb3.png,0.940318,0.018788,0.010711,0.015870,0.014313,anodr
aa4407aab872.png,0.938970,0.015483,0.014559,0.016538,0.014451,anodr
aa60813e1a8d.png,0.941326,0.014781,0.014305,0.015059,0.014529,anodr
aa6242f9e08c.png,0.941673,0.014548,0.011458,0.016065,0.016255,anodr
aa8a1e814811.png,0.947240,0.014880,0.014315,0.012201,0.011364,anodr
aaaadb174012.png,0.943630,0.013033,0.012964,0.016650,0.013722,anodr
aafb0c944f14.png,0.938438,0.014524,0.013142,0.018320,0.015576,anodr
