filename,true_label,predicted_label,prob_anormal,prob_cglaucoma,confidence,correct
anormal/RET175OD.jpg,anormal,anormal,0.9216437935829163,0.07835618406534195,0.9216437935829163,True
anormal/RET220OD.jpg,anormal,anormal,0.9280315637588501,0.0719684585928917,0.9280315637588501,True
anormal/RET035OS.jpg,anormal,anormal,0.9503657817840576,0.049634240567684174,0.9503657817840576,True
anormal/RET216OD.jpg,anormal,anormal,0.9177603125572205,0.08223967254161835,0.9177603125572205,True
anormal/RET245OS.jpg,anormal,anormal,0.9621650576591492,0.037834908813238144,0.9621650576591492,True
anormal/RET253OS.jpg,anormal,anormal,0.9503822922706604,0.049617789685726166,0.9503822922706604,True
anormal/RET027OD.jpg,anormal,anormal,0.9584847688674927,0.041515253484249115,0.9584847688674927,True
anormal/RET177OS.jpg,anormal,anormal,0.9578014612197876,0.0421985499560833,0.9578014612197876,True
anormal/RET203OS.jpg,anormal,anormal,0.9589003324508667,0.04109968617558479,0.9589003324508667,True
anormal/RET210OD.jpg,anormal,anormal,0.9606106877326965,0.0393892377614975,0.9606106877326965,True
anormal/RET133OD.jpg,anormal,anormal,0.9365038871765137,0.06349608302116394,0.9365038871765137,True
anormal/RET035OD.jpg,anormal,anormal,0.9553363919258118,0.044663622975349426,0.9553363919258118,True
anormal/RET197OD.jpg,anormal,anormal,0.9360876083374023,0.06391236186027527,0.9360876083374023,True
anormal/RET132OD.jpg,anormal,anormal,0.9322256445884705,0.06777439266443253,0.9322256445884705,True
anormal/RET168OS.jpg,anormal,anormal,0.9208656549453735,0.07913436740636826,0.9208656549453735,True
anormal/RET182OD.jpg,anormal,anormal,0.9580064415931702,0.04199355095624924,0.9580064415931702,True
cglaucoma/RET120OS.jpg,cglaucoma,anormal,0.9420949816703796,0.05790497362613678,0.9420949816703796,False
cglaucoma/RET120OD.jpg,cglaucoma,anormal,0.9197548031806946,0.08024521917104721,0.9197548031806946,False
cglaucoma/RET122OS.jpg,cglaucoma,anormal,0.9285515546798706,0.07144849002361298,0.9285515546798706,False
cglaucoma/RET053OD.jpg,cglaucoma,anormal,0.5052081942558289,0.49479177594184875,0.5052081942558289,False
cglaucoma/RET002OD.jpg,cglaucoma,anormal,0.867892861366272,0.13210710883140564,0.867892861366272,False
cglaucoma/RET091OD.jpg,cglaucoma,anormal,0.9409025311470032,0.05909743160009384,0.9409025311470032,False
cglaucoma/RET122OD.jpg,cglaucoma,anormal,0.9295640587806702,0.07043598592281342,0.9295640587806702,False
cglaucoma/RET066OS.jpg,cglaucoma,anormal,0.8489273190498352,0.1510726809501648,0.8489273190498352,False
cglaucoma/RET276OS.jpg,cglaucoma,anormal,0.9415102601051331,0.058489732444286346,0.9415102601051331,False
cglaucoma/RET102OD.jpg,cglaucoma,anormal,0.8721892237663269,0.12781070172786713,0.8721892237663269,False
cglaucoma/RET114OS.jpg,cglaucoma,anormal,0.9099595546722412,0.09004039317369461,0.9099595546722412,False
cglaucoma/RET006OS.jpg,cglaucoma,cglaucoma,0.24887950718402863,0.7511204481124878,0.7511204481124878,True
cglaucoma/RET106OD.jpg,cglaucoma,anormal,0.9187954664230347,0.08120455592870712,0.9187954664230347,False
cglaucoma/RET089OD.jpg,cglaucoma,anormal,0.5543823838233948,0.44561758637428284,0.5543823838233948,False
