filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,predicted
248dec89b3a2.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
253e96488cfb.png,0.064259,0.935546,0.000157,0.000003,0.000034,bmilddr
2682e6da9050.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
27933cdbe0cc.png,0.999950,0.000049,0.000001,0.000000,0.000000,anodr
283c3aeba594.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
28503940d10b.png,0.999770,0.000225,0.000003,0.000000,0.000001,anodr
28f73575e1f2.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
2923971566fe.png,0.995701,0.004215,0.000061,0.000002,0.000021,anodr
2927665214e1.png,0.999957,0.000041,0.000001,0.000000,0.000000,anodr
29a13e666266.png,0.997555,0.002332,0.000089,0.000003,0.000021,anodr
2a4520f1f9a3.png,0.999983,0.000017,0.000000,0.000000,0.000000,anodr
2b4c7b5f1f1e.png,0.977789,0.018936,0.003150,0.000005,0.000121,anodr
2b5bb6d33959.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
2bb3c492d6d3.png,0.999990,0.000009,0.000000,0.000000,0.000000,anodr
2c8101f14723.png,0.999979,0.000020,0.000001,0.000000,0.000001,anodr
2c827005b8f8.png,0.999989,0.000011,0.000000,0.000000,0.000000,anodr
2cacdb0dffae.png,0.999977,0.000023,0.000000,0.000000,0.000000,anodr
2cdcc910778d.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
2d04cead4d3a.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
2d07162a13b1.png,0.002225,0.079007,0.918011,0.000024,0.000732,cmoderatedr
2db0cd3e30da.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
2dc647e00ad3.png,0.999996,0.000003,0.000000,0.000000,0.000000,anodr
2dd28ac497d2.png,0.988028,0.011907,0.000057,0.000001,0.000007,anodr
2ef10194e80d.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
2ef4a04aed1b.png,0.999993,0.000007,0.000000,0.000000,0.000000,anodr
2ef955d6d9ff.png,0.999990,0.000010,0.000000,0.000000,0.000000,anodr
2f143453bb71.png,0.999972,0.000027,0.000001,0.000000,0.000000,anodr
2f7fbdcc9a4b.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
2fefb720869a.png,0.999996,0.000004,0.000000,0.000000,0.000000,anodr
3286073a976e.png,0.999968,0.000032,0.000000,0.000000,0.000000,anodr
331121c65e88.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
33b91def2035.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
33b978734eab.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
345b1f0abbba.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
348598d01e18.png,0.999854,0.000143,0.000002,0.000000,0.000000,anodr
35362d43e753.png,0.999192,0.000797,0.000007,0.000000,0.000004,anodr
35ac70c0d08f.png,0.999965,0.000034,0.000000,0.000000,0.000000,anodr
35df2bc6ae95.png,0.999818,0.000176,0.000003,0.000000,0.000002,anodr
360832d84ce0.png,0.996502,0.000580,0.000012,0.000004,0.002903,anodr
37c523296d42.png,0.999639,0.000355,0.000005,0.000001,0.000001,anodr
387138ddf43d.png,0.999744,0.000256,0.000000,0.000000,0.000000,anodr
389552047476.png,0.991991,0.007342,0.000624,0.000010,0.000033,anodr
393fa5a023a5.png,0.998730,0.000888,0.000327,0.000003,0.000052,anodr
3a4cfea0a766.png,0.999991,0.000009,0.000000,0.000000,0.000000,anodr
3b2b91590590.png,0.999986,0.000014,0.000000,0.000000,0.000000,anodr
3bf2deaa5ef0.png,0.999987,0.000013,0.000000,0.000000,0.000000,anodr
3bf3085ac167.png,0.999972,0.000028,0.000000,0.000000,0.000000,anodr
3c42512c81e0.png,0.999964,0.000036,0.000000,0.000000,0.000000,anodr
3ce2f8a77a32.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
3f0d3629d69e.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
3f44d749cd0b.png,0.930499,0.069386,0.000040,0.000005,0.000070,anodr
3f6c627e2ff2.png,0.999943,0.000056,0.000001,0.000000,0.000000,anodr
3fd45879afe6.png,0.999996,0.000004,0.000000,0.000000,0.000000,anodr
401fdfd0db07.png,0.999836,0.000161,0.000001,0.000000,0.000001,anodr
41345cec5957.png,0.999987,0.000012,0.000000,0.000000,0.000000,anodr
415d5c5e785f.png,0.998670,0.001323,0.000004,0.000000,0.000002,anodr
41ab357d103f.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
4276b82e4489.png,0.999988,0.000011,0.000000,0.000000,0.000000,anodr
42b9c1977681.png,0.999697,0.000301,0.000002,0.000000,0.000000,anodr
42c65af5ab16.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
436e7a7af761.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
43823561c3f0.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
43bc7c066dfb.png,0.999868,0.000129,0.000003,0.000000,0.000000,anodr
445a8a6da55c.png,0.996982,0.002917,0.000093,0.000003,0.000005,anodr
44a4d04162cc.png,0.999903,0.000095,0.000001,0.000000,0.000001,anodr
44a86263117b.png,0.998265,0.001640,0.000086,0.000001,0.000008,anodr
4554062fa836.png,0.999979,0.000021,0.000000,0.000000,0.000000,anodr
475300735b7f.png,0.999972,0.000027,0.000000,0.000000,0.000000,anodr
478fc46eaa49.png,0.999944,0.000055,0.000000,0.000000,0.000000,anodr
4826d10030b3.png,0.999987,0.000012,0.000000,0.000000,0.000000,anodr
4a05f81b3aba.png,0.999916,0.000083,0.000000,0.000000,0.000000,anodr
4a4cb731f91a.png,0.999996,0.000004,0.000000,0.000000,0.000000,anodr
4a589edaea60.png,0.995289,0.004105,0.000583,0.000004,0.000019,anodr
4ad8d3ec8789.png,0.999989,0.000011,0.000000,0.000000,0.000000,anodr
4d1e7def7624.png,0.999947,0.000044,0.000009,0.000000,0.000000,anodr
4dd4a4bf2421.png,0.999993,0.000007,0.000000,0.000000,0.000000,anodr
4e1e252317b5.png,0.999759,0.000241,0.000001,0.000000,0.000000,anodr
4fd5ec0dca09.png,0.999980,0.000020,0.000000,0.000000,0.000000,anodr
500aad15b7c8.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
501c319f7a9f.png,0.999971,0.000028,0.000000,0.000000,0.000000,anodr
504a69096fcb.png,0.999965,0.000035,0.000000,0.000000,0.000000,anodr
5069feccd866.png,0.999996,0.000004,0.000000,0.000000,0.000000,anodr
50915e2329a1.png,0.999940,0.000060,0.000000,0.000000,0.000000,anodr
50916d67bb51.png,0.999792,0.000206,0.000001,0.000000,0.000001,anodr
50d8249f7bc9.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
50ddd7d976df.png,0.999988,0.000012,0.000000,0.000000,0.000000,anodr
521b5377a727.png,0.999986,0.000013,0.000001,0.000000,0.000000,anodr
5257cb536da2.png,0.999686,0.000306,0.000007,0.000000,0.000002,anodr
5299a532f0e0.png,0.999989,0.000010,0.000000,0.000000,0.000000,anodr
52edbe29d655.png,0.999778,0.000206,0.000014,0.000001,0.000002,anodr
5321ab64f9ea.png,0.999978,0.000021,0.000000,0.000000,0.000000,anodr
53c874dbc594.png,0.999639,0.000351,0.000009,0.000000,0.000001,anodr
54038e56131d.png,0.999974,0.000025,0.000000,0.000000,0.000000,anodr
54f57cf26126.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
5511f114e7ee.png,1.000000,0.000001,0.000000,0.000000,0.000000,anodr
555d0bef3c5b.png,0.999994,0.000006,0.000000,0.000000,0.000000,anodr
55f7f018c61c.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
568455854a11.png,0.999954,0.000046,0.000000,0.000000,0.000000,anodr
586f5c56081e.png,0.999914,0.000086,0.000000,0.000000,0.000000,anodr
58a9e0d7f7af.png,0.999984,0.000016,0.000000,0.000000,0.000000,anodr
58eb3809f456.png,0.999996,0.000003,0.000000,0.000000,0.000000,anodr
58f07741ee3b.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
59928f999ae7.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
5995321563b7.png,0.999995,0.000005,0.000000,0.000000,0.000000,anodr
59bd19c1c5bb.png,0.999990,0.000010,0.000000,0.000000,0.000000,anodr
5a27b9b2a9c1.png,0.999987,0.000012,0.000000,0.000000,0.000000,anodr
5b1c4cefeb24.png,0.996539,0.003458,0.000002,0.000000,0.000001,anodr
5b994ff78547.png,0.999905,0.000095,0.000000,0.000000,0.000000,anodr
5ba156a35ff2.png,0.999983,0.000017,0.000000,0.000000,0.000000,anodr
5baed382f062.png,0.989939,0.008743,0.001133,0.000004,0.000182,anodr
5c85d22bd0de.png,0.987698,0.011957,0.000302,0.000003,0.000040,anodr
5ca73d28f17f.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
5cbe88914a72.png,0.999940,0.000058,0.000001,0.000000,0.000000,anodr
5d4e5fd34d91.png,0.999946,0.000054,0.000000,0.000000,0.000000,anodr
5de4615a5161.png,0.999964,0.000036,0.000000,0.000000,0.000000,anodr
5e505e25cd3e.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
5e97cb2b0888.png,0.999394,0.000604,0.000001,0.000000,0.000001,anodr
5f6db235c04d.png,0.999994,0.000006,0.000000,0.000000,0.000000,anodr
609be3ca5ddf.png,0.999989,0.000011,0.000000,0.000000,0.000000,anodr
60aa4e649abf.png,0.999988,0.000012,0.000000,0.000000,0.000000,anodr
6180920bc224.png,0.999796,0.000193,0.000009,0.000000,0.000002,anodr
61a62b1dcc36.png,0.999994,0.000006,0.000000,0.000000,0.000000,anodr
61da799bf0aa.png,0.996712,0.002917,0.000357,0.000010,0.000005,anodr
628b581aa905.png,0.999927,0.000073,0.000000,0.000000,0.000000,anodr
6294b378d09f.png,0.999991,0.000009,0.000000,0.000000,0.000000,anodr
633fe9dbaf39.png,0.999993,0.000006,0.000001,0.000000,0.000000,anodr
63b71347e95d.png,0.999961,0.000037,0.000001,0.000000,0.000001,anodr
63e041a757eb.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
6504b703c429.png,0.998319,0.001608,0.000058,0.000002,0.000013,anodr
65a3b13ad9a0.png,0.002747,0.969863,0.026411,0.000353,0.000627,bmilddr
65a7fe9482fe.png,0.999925,0.000074,0.000000,0.000000,0.000000,anodr
65dda202653d.png,0.999943,0.000055,0.000001,0.000000,0.000000,anodr
66393d8c60ba.png,0.999815,0.000182,0.000002,0.000000,0.000001,anodr
66b88a4bc474.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
68ddb15a74de.png,0.999538,0.000460,0.000002,0.000000,0.000000,anodr
69b3a00927fc.png,0.998747,0.001149,0.000070,0.000001,0.000033,anodr
69c4cbb630de.png,0.999993,0.000007,0.000000,0.000000,0.000000,anodr
6a2642131e4a.png,0.999977,0.000023,0.000000,0.000000,0.000000,anodr
6a57a3db3eff.png,0.999982,0.000017,0.000000,0.000000,0.000000,anodr
6a905a7202d2.png,0.999135,0.000853,0.000010,0.000000,0.000002,anodr
6b30767595d8.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
6b66b0e86f7e.png,0.999991,0.000009,0.000000,0.000000,0.000000,anodr
6bf2a81a5d91.png,0.999995,0.000005,0.000000,0.000000,0.000000,anodr
6c6505a0c637.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
6d4f6c9a8406.png,0.999619,0.000366,0.000011,0.000000,0.000004,anodr
6d5a8362dd1e.png,0.999826,0.000172,0.000001,0.000000,0.000001,anodr
6d9effbcde78.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
6dc0281f11e3.png,0.991358,0.008395,0.000205,0.000006,0.000036,anodr
6df8b7b6e837.png,0.992477,0.007488,0.000031,0.000001,0.000003,anodr
6e0f78e188ff.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
6e1db8711879.png,0.999988,0.000012,0.000000,0.000000,0.000000,anodr
6fbaaf8eb67a.png,0.999485,0.000513,0.000001,0.000000,0.000001,anodr
7131bf4c9e6f.png,0.983501,0.016435,0.000055,0.000001,0.000008,anodr
726dff37edc0.png,0.999897,0.000102,0.000001,0.000000,0.000000,anodr
735836b1ffa6.png,0.004774,0.468944,0.522013,0.003011,0.001257,cmoderatedr
737ef6226677.png,0.999016,0.000981,0.000002,0.000000,0.000001,anodr
73d40ce06a67.png,0.999979,0.000021,0.000000,0.000000,0.000000,anodr
73ef3c3dcbe4.png,0.999983,0.000016,0.000001,0.000000,0.000000,anodr
74211a2b6dcf.png,0.999993,0.000007,0.000000,0.000000,0.000000,anodr
74898f372d2b.png,0.999994,0.000006,0.000000,0.000000,0.000000,anodr
757e39293591.png,0.998494,0.001273,0.000204,0.000002,0.000028,anodr
75a071608ea6.png,0.999805,0.000193,0.000001,0.000000,0.000001,anodr
76516f828d88.png,0.999983,0.000016,0.000000,0.000000,0.000000,anodr
76bc31e0d3be.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
76cab26493f1.png,0.999994,0.000006,0.000000,0.000000,0.000000,anodr
76cb010f7aa0.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
780f9c237c56.png,0.998967,0.001021,0.000007,0.000000,0.000004,anodr
7831ce1d895e.png,0.999913,0.000086,0.000000,0.000000,0.000000,anodr
789f0ec1eab8.png,0.999862,0.000135,0.000001,0.000000,0.000001,anodr
79ade634c633.png,0.999989,0.000011,0.000000,0.000000,0.000000,anodr
7a06ea127e02.png,0.999924,0.000075,0.000001,0.000000,0.000000,anodr
7a12f49e29df.png,0.999453,0.000535,0.000009,0.000001,0.000002,anodr
7a9f45fdf29b.png,0.999829,0.000169,0.000001,0.000000,0.000001,anodr
7aabd768abff.png,0.999981,0.000019,0.000000,0.000000,0.000000,anodr
7ad0c4975890.png,0.132840,0.849501,0.017098,0.000298,0.000264,bmilddr
7af4d8704032.png,0.999864,0.000126,0.000009,0.000000,0.000001,anodr
7b691d9ced34.png,0.999951,0.000048,0.000001,0.000000,0.000000,anodr
7b9d519cbd66.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
7ba6b23c4b46.png,0.999984,0.000016,0.000000,0.000000,0.000000,anodr
7bc00e58d419.png,0.999915,0.000064,0.000016,0.000001,0.000004,anodr
7da558d92100.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
7ec0e61a7e29.png,0.999644,0.000342,0.000009,0.000000,0.000004,anodr
7f1f3269f546.png,0.999878,0.000121,0.000001,0.000000,0.000000,anodr
7fc3a8bb40de.png,0.999845,0.000153,0.000001,0.000000,0.000000,anodr
7fe7309d0b4f.png,0.999968,0.000032,0.000000,0.000000,0.000000,anodr
810ed108f5b7.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
81914ceb4e74.png,0.999367,0.000607,0.000012,0.000001,0.000013,anodr
8329e80c10ac.png,0.999554,0.000442,0.000003,0.000000,0.000001,anodr
837acf120946.png,0.999972,0.000016,0.000011,0.000000,0.000000,anodr
83a63c4a3e4a.png,0.999957,0.000042,0.000001,0.000000,0.000000,anodr
83d81ba5959c.png,0.999995,0.000005,0.000000,0.000000,0.000000,anodr
83fda7c0500b.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
840a06a9c690.png,0.999982,0.000018,0.000000,0.000000,0.000000,anodr
847b04287c9c.png,0.999743,0.000255,0.000002,0.000000,0.000000,anodr
84b88e8d3bca.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
851e40a21f81.png,0.999990,0.000009,0.000000,0.000000,0.000000,anodr
8650d32f4a9e.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
8693ab1fd2be.png,0.999896,0.000103,0.000000,0.000000,0.000000,anodr
875d2ffcbf47.png,0.999884,0.000115,0.000001,0.000000,0.000000,anodr
876deb29f000.png,0.999974,0.000025,0.000000,0.000000,0.000000,anodr
87b671c6d4c5.png,0.999957,0.000043,0.000000,0.000000,0.000000,anodr
883c6a184f16.png,0.999925,0.000074,0.000001,0.000000,0.000000,anodr
883ddb650967.png,0.999650,0.000334,0.000014,0.000000,0.000001,anodr
88e5051f65bd.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
8af50c9d0a86.png,0.999986,0.000014,0.000000,0.000000,0.000000,anodr
8b079e79035f.png,0.999872,0.000115,0.000010,0.000000,0.000003,anodr
8bf2d925dc0c.png,0.999990,0.000010,0.000000,0.000000,0.000000,anodr
8c4ceddeb1c6.png,0.999998,0.000002,0.000000,0.000000,0.000000,anodr
8d13c46e7d75.png,0.999297,0.000675,0.000023,0.000000,0.000003,anodr
8d4ff745a409.png,0.999951,0.000048,0.000001,0.000000,0.000000,anodr
8e6df9eedcd8.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
8e76054f0831.png,0.999983,0.000017,0.000000,0.000000,0.000000,anodr
8f06ca4642bd.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
8f14bca04b47.png,1.000000,0.000000,0.000000,0.000000,0.000000,anodr
8fbb2ca39911.png,0.998716,0.001175,0.000098,0.000003,0.000007,anodr
90a9a41eec6d.png,0.999905,0.000095,0.000000,0.000000,0.000000,anodr
90bde2ff8953.png,0.999872,0.000126,0.000001,0.000000,0.000001,anodr
912fbe06407e.png,0.999889,0.000110,0.000000,0.000000,0.000001,anodr
916915f01e17.png,0.998583,0.001411,0.000004,0.000000,0.000001,anodr
91b7a4179ecf.png,0.999971,0.000029,0.000000,0.000000,0.000000,anodr
9274e75dc4d5.png,0.999513,0.000481,0.000004,0.000000,0.000001,anodr
92e3d608fd3c.png,0.999631,0.000365,0.000003,0.000000,0.000001,anodr
92fcf50b3562.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
93802d1e3c41.png,0.999697,0.000297,0.000005,0.000000,0.000001,anodr
94076a9fb9b5.png,0.999124,0.000867,0.000006,0.000000,0.000002,anodr
946545473380.png,0.999982,0.000018,0.000000,0.000000,0.000000,anodr
949710bead24.png,0.999771,0.000216,0.000011,0.000001,0.000002,anodr
94b9ccc73bb9.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
94f9ecf4b8d2.png,0.999889,0.000111,0.000000,0.000000,0.000000,anodr
96793edb1003.png,0.999987,0.000012,0.000001,0.000000,0.000000,anodr
96ea316ed0ab.png,0.999972,0.000028,0.000000,0.000000,0.000000,anodr
973b0facfa9b.png,0.999972,0.000028,0.000000,0.000000,0.000000,anodr
97fdee242fea.png,0.999843,0.000155,0.000002,0.000000,0.000000,anodr
983c98354e9c.png,0.999507,0.000475,0.000015,0.000001,0.000001,anodr
98441214557f.png,0.999632,0.000361,0.000005,0.000000,0.000002,anodr
98d41bce73a8.png,0.999990,0.000010,0.000000,0.000000,0.000000,anodr
99c626e58464.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
9a1029536d78.png,0.999560,0.000438,0.000002,0.000000,0.000001,anodr
9ab18a4a957f.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
9be71d6d7e59.png,0.999569,0.000403,0.000018,0.000001,0.000009,anodr
9c514d2d5b3f.png,0.999914,0.000086,0.000000,0.000000,0.000000,anodr
9ce46d400cd6.png,0.999953,0.000043,0.000003,0.000000,0.000001,anodr
9de9421f17e3.png,0.999669,0.000304,0.000022,0.000000,0.000004,anodr
9e2058917304.png,0.998995,0.000897,0.000096,0.000004,0.000007,anodr
9e5737f771c3.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
9e99ae6ee7af.png,0.999957,0.000042,0.000000,0.000000,0.000000,anodr
9f1b14dfa14c.png,0.999896,0.000104,0.000000,0.000000,0.000000,anodr
a06b353e7bed.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
a0fd94e2ad76.png,0.999969,0.000030,0.000000,0.000000,0.000000,anodr
a11c62cb3f86.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
a12ca80bb8c7.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
a188c60b93fb.png,0.999977,0.000023,0.000000,0.000000,0.000000,anodr
a1b28bcbce00.png,0.917688,0.082105,0.000189,0.000004,0.000015,anodr
a247961a5cd9.png,0.998793,0.001187,0.000016,0.000001,0.000004,anodr
a2b97d98f130.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
a34fc5376669.png,0.999973,0.000026,0.000000,0.000000,0.000001,anodr
a419fcb2dfb5.png,0.999997,0.000003,0.000000,0.000000,0.000000,anodr
a44345b27804.png,0.974773,0.023253,0.001832,0.000026,0.000116,anodr
a484bdf85b4c.png,0.999720,0.000274,0.000004,0.000000,0.000002,anodr
a528be013a04.png,0.999912,0.000087,0.000001,0.000000,0.000000,anodr
a6356a3c5d11.png,0.999980,0.000019,0.000001,0.000000,0.000000,anodr
a673193cd5a9.png,0.999942,0.000058,0.000000,0.000000,0.000000,anodr
a6b6d27c1b32.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
a70d0f12a641.png,0.999943,0.000057,0.000000,0.000000,0.000000,anodr
a73d012c4c38.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
a8263d248523.png,0.999998,0.000001,0.000000,0.000000,0.000000,anodr
a8b637abd96b.png,0.891275,0.107862,0.000381,0.000028,0.000454,anodr
a94da3d3b5c0.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
a963ac561580.png,0.999381,0.000586,0.000028,0.000001,0.000005,anodr
a9b3177f01c0.png,0.999996,0.000004,0.000000,0.000000,0.000000,anodr
a9bc2f892cb3.png,0.999958,0.000042,0.000000,0.000000,0.000000,anodr
aa4407aab872.png,0.999665,0.000333,0.000001,0.000000,0.000001,anodr
aa60813e1a8d.png,0.999994,0.000006,0.000000,0.000000,0.000000,anodr
aa6242f9e08c.png,0.999999,0.000001,0.000000,0.000000,0.000000,anodr
aa8a1e814811.png,0.999156,0.000781,0.000059,0.000001,0.000004,anodr
aaaadb174012.png,0.999972,0.000027,0.000001,0.000000,0.000001,anodr
